Physical Time (s),enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv1,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv2,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv3,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv4,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv5,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv6,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv7
5.54,-2.5849817246516036e-08,-4.0552958564510732e-08,-5.4400040262377042e-08,-6.8279070342662641e-08,-8.5165073870646448e-08,-1.2016701002978724e-07,-1.4449569802548941e-07
5.5425,-2.1844619622931821e-08,-3.6001281061777249e-08,-4.9404643961011626e-08,-6.2976494245791094e-08,-7.9657409078554336e-08,-1.1452486732785585e-07,-1.3889242983812406e-07
5.545,-1.7776918160114983e-08,-3.1379452892056181e-08,-4.4328836451183184e-08,-5.7578795186319587e-08,-7.4036366004410891e-08,-1.0873331169475018e-07,-1.3311158785727606e-07
5.5475,-1.3658597405646978e-08,-2.6700628364342106e-08,-3.9186539208863536e-08,-5.2100773720548834e-08,-6.8317606682488622e-08,-1.0280801019332827e-07,-1.2716870923066835e-07
5.55,-9.5040322355055521e-09,-2.1981027601669362e-08,-3.3995533087221314e-08,-4.6561625474608727e-08,-6.2521371444758171e-08,-9.6769645483005273e-08,-1.2108453171086353e-07
5.5525,-5.3296042019502851e-09,-1.7239653441530793e-08,-2.8777456437707094e-08,-4.0984441302004697e-08,-5.6671498637515144e-08,-9.0643296888500122e-08,-1.1488462145066945e-07
5.555,-1.1526658234053664e-09,-1.2497170953443983e-08,-2.355618483838781e-08,-3.539527274386947e-08,-5.0795450577301774e-08,-8.4457797194191388e-08,-1.0859807471236201e-07
5.5575,3.0078123544872349e-09,-7.775866808818571e-09,-1.8357253945755744e-08,-2.982206604002123e-08,-4.492227100619735e-08,-7.824384615834052e-08,-1.0225636434520887e-07
5.56,7.1305439532090196e-09,-3.099956672866632e-09,-1.3207186407872109e-08,-2.4293617842408716e-08,-3.9082886169240118e-08,-7.2034027642906398e-08,-9.5893231304325029e-08
5.5625,1.1194598983858652e-08,1.5073777726813655e-09,-8.1306669233878004e-09,-1.8836577035284275e-08,-3.3306361210522608e-08,-6.5860021398398379e-08,-8.9541892262200108e-08
5.565,1.5177553322219974e-08,6.0213216716817097e-09,-3.1544592972440009e-09,-1.347956114544559e-08,-2.7623379680842013e-08,-5.9755266593016601e-08,-8.323665184579351e-08
5.5675,1.9057386526045822e-08,1.0417137045025369e-08,1.693947907889231e-09,-8.2526167035788728e-09,-2.2066166172874032e-08,-5.3755542922765569e-08,-7.7015170076569846e-08
5.57,2.2812873855633677e-08,1.4670420682844072e-08,6.3869705082021791e-09,-3.1853382437103001e-09,-1.666588190245435e-08,-4.7894967010386244e-08,-7.0913327743455313e-08
5.5725,2.6419884645428426e-08,1.8753787175657797e-08,1.089425443209742e-08,1.6899507154796625e-09,-1.145640380552771e-08,-4.2210681542608334e-08,-6.4970278486148851e-08
5.575,2.985543978527859e-08,2.2641176473635874e-08,1.5186781493169427e-08,6.341461018144129e-09,-6.4712753534733477e-09,-3.6739056233346824e-08,-5.9224495722120605e-08
5.5775,3.3098299389102679e-08,2.6308330237518837e-08,1.9237710749238285e-08,1.0740139851292858e-08,-1.7424869048291215e-09,-3.1515568506340219e-08,-5.3713908851528069e-08
5.58,3.6126810176632583e-08,2.9730409645701676e-08,2.3019614414374794e-08,1.4855837148941104e-08,2.6971745142646621e-09,-2.6577498250101695e-08,-4.8478426349832074e-08
5.5825,3.892029261525068e-08,3.2883806327760778e-08,2.6506497328291272e-08,1.8659627339335444e-08,6.8160395242279123e-09,-2.1960027085742212e-08,-4.355561870787591e-08
5.585,4.1458286394184601e-08,3.5745411546667814e-08,2.9672498915758516e-08,2.2122589797031024e-08,1.0581955041701759e-08,-1.7698923931156372e-08,-3.8983581472504282e-08
5.5875,4.3720897376709871e-08,3.8292897044976769e-08,3.2492783511935635e-08,2.5217796459406996e-08,1.3965268045537569e-08,-1.3829028636380399e-08,-3.4799934847741377e-08
5.59,4.5690409035835154e-08,4.0506414550093549e-08,3.4945329845260996e-08,2.7921165362495177e-08,1.6939448441882154e-08,-1.0382140528926579e-08,-3.1039340604842398e-08
5.5925,4.7350461755202157e-08,4.2367584891485454e-08,3.7009844405573915e-08,3.0210260843759543e-08,1.9479448826471787e-08,-7.3881704261160783e-09,-2.7734319280927723e-08
5.595,4.8686498699214961e-08,4.3860114118268332e-08,3.8668317684000417e-08,3.2064871525112303e-08,2.1562975913337132e-08,-4.8733710444861795e-09,-2.4913752763772687e-08
5.5975,4.9685601958371492e-08,4.4969468773154787e-08,3.9904769077358872e-08,3.3467566772858146e-08,2.3170690606610341e-08,-2.8605915356907478e-09,-2.260346081046786e-08
5.6,5.0336737387881548e-08,4.5683016871776994e-08,4.0705368760198641e-08,3.4404068589342354e-08,2.4287768807605765e-08,-1.3674141391304435e-09,-2.082333052455951e-08
5.6025,5.0630825380479126e-08,4.599026104119516e-08,4.1058658196957402e-08,3.4862027915932331e-08,2.4900549576202488e-08,-4.1064238643190332e-10,-1.9592375778771659e-08
5.605,5.0561166831212223e-08,4.5883671393630895e-08,4.0956476507153532e-08,3.4832198353625781e-08,2.4998087488288902e-08,-4.6808631827450489e-12,-1.8927370931290372e-08
5.6075,5.0123500126489877e-08,4.535878958809809e-08,4.0394013835062716e-08,3.4308719857835469e-08,2.4573273426115411e-08,-1.5950112999626981e-10,-1.8840245506931879e-08
5.61,4.9316495066337607e-08,4.441463691777571e-08,3.9370014298185587e-08,3.3289457598798518e-08,2.3622718845317492e-08,-8.8080368048075277e-10,-1.9338793105828676e-08
5.6125,4.8141772680651425e-08,4.3053265369654896e-08,3.788653481699842e-08,3.17761005296883e-08,2.2146966012988604e-08,-2.1704515837351846e-09,-2.0426307457386504e-08
5.615,4.6603226851132557e-08,4.1278895165469658e-08,3.5948030000283116e-08,2.9773225091630602e-08,2.0150094611078945e-08,-4.0252362649970704e-09,-2.2101159502193978e-08
5.6175,4.4707367546132128e-08,3.9098751453865897e-08,3.3562478620512263e-08,2.7289165875869062e-08,1.7640147510286114e-08,-6.4391815228823094e-09,-2.4358464971009865e-08
5.62,4.2462320821667476e-08,3.6522205024766823e-08,3.0740469858482202e-08,2.4335081951355949e-08,1.4628324662572668e-08,-9.4019615413925345e-09,-2.7188361517777673e-08
5.6225,3.9879166975851653e-08,3.3562272802265622e-08,2.7496662462335361e-08,2.0926409458598222e-08,1.1130556232645589e-08,-1.2898622814893838e-08,-3.0576882495256053e-08
5.625,3.6971329738281338e-08,3.0234532568654248e-08,2.3848244356579901e-08,1.7081518807107621e-08,7.165734608530109e-09,-1.6909631150744252e-08,-3.4504645385780401e-08
5.6275,3.3754374211895369e-08,2.6556886929857418e-08,1.9814895350857248e-08,1.2821325485491569e-08,2.7559747136075795e-09,-2.1411620258604798e-08,-3.8948358335544929e-08
5.63,3.024641655403247e-08,2.2550152902954591e-08,1.5419643177194227e-08,8.1701088294678606e-09,-2.0734123458555105e-09,-2.637871508496381e-08,-4.3882131978793469e-08
5.6325,2.6468351444692723e-08,1.8237904500913411e-08,1.068785404354276e-08,3.1545026456970762e-09,-7.2946265550162493e-09,-3.1781467636086583e-08,-4.9275810872969046e-08
5.635,2.2442050560188376e-08,1.364447612715009e-08,5.6456344676168128e-09,-2.1977979780226377e-09,-1.2878736373772724e-08,-3.7589585740811526e-08,-5.5099256007028962e-08
5.6375,1.8190143704933319e-08,8.7950445655283544e-09,3.2018562549435349e-10,-7.8574789851988645e-09,-1.8794576064980603e-08,-4.376997067212532e-08,-6.1318946312324325e-08
5.64,1.3736553901687865e-08,3.7166158563156268e-09,-5.2584060793354346e-09,-1.3792137644149954e-08,-2.5008082328760318e-08,-5.0286799694785099e-08,-6.7898271689825082e-08
5.6425,9.1057888025761708e-09,-1.5626867959414862e-09,-1.1058798661700932e-08,-1.9968223146759495e-08,-3.1483951038938905e-08,-5.7102653345791768e-08,-7.4798480127162251e-08
5.645,4.3231050750850557e-09,-7.01380966066217e-09,-1.7048734832179256e-08,-2.6351003999163347e-08,-3.8185472016715023e-08,-6.4178446179547914e-08,-8.1979095069349667e-08
5.6475,-5.8506546545040221e-10,-1.2606492613236057e-08,-2.3195034011244201e-08,-3.2905513280625163e-08,-4.5075670789411976e-08,-7.1473838076802439e-08,-8.939803900139194e-08
5.65,-5.5919238727579119e-09,-1.8310351312085087e-08,-2.9464909664656669e-08,-3.9596788268834228e-08,-5.2117619466675924e-08,-7.8947995604590288e-08,-9.7012633820975211e-08
5.6525,-1.0671240643664013e-08,-2.4095734479394163e-08,-3.5826027591820118e-08,-4.639036818048112e-08,-5.9274586032113931e-08,-8.656035247104849e-08,-1.0478098548075913e-07
5.655,-1.579474501025097e-08,-2.9930602600526094e-08,-4.2243139523991937e-08,-5.3248387127755275e-08,-6.6506076106353878e-08,-9.4266812767301285e-08,-1.1265756885245942e-07
5.6575,-2.0936340974852819e-08,-3.5785330130880016e-08,-4.8683567190291006e-08,-6.0135514349457988e-08,-7.3774569898533208e-08,-1.0202727390362968e-07,-1.2060069801483671e-07
5.66,-2.6068221904884563e-08,-4.1628456020435074e-08,-5.5112642859149896e-08,-6.7014717551990011e-08,-8.1040852442784127e-08,-1.0979925033258722e-07,-1.2856603377221262e-07
5.6625,-3.1165356310062838e-08,-4.7431615486749816e-08,-6.1499224031132066e-08,-7.3852774407164417e-08,-8.826936363909303e-08,-1.175441153345808e-07,-1.3651319695071293e-07
5.665,-3.6202306677183466e-08,-5.3165928764356395e-08,-6.7812006680017751e-08,-8.0616233957674069e-08,-9.5424330203504748e-08,-1.2522177722954116e-07,-1.4439992999943647e-07
5.6675,-4.1156334634232994e-08,-5.8805502290750972e-08,-7.4022405081782155e-08,-8.7274407165394537e-08,-1.0247344586016298e-07,-1.3279639563044241e-07,-1.5218849521648673e-07
5.67,-4.6003546905473443e-08,-6.432311127640238e-08,-8.0100401255663417e-08,-9.3795038005648525e-08,-1.0938244963133158e-07,-1.4022983688396448e-07,-1.5983878703005374e-07
5.6725,-5.0723766661257509e-08,-6.9695922836305354e-08,-8.6021297852227475e-08,-1.0015156465442371e-07,-1.1612214592239165e-07,-1.4748892840559808e-07,-1.6731574141891092e-07
5.675,-5.5296911659686614e-08,-7.4901369284846756e-08,-9.1760512696568423e-08,-1.0631700911206606e-07,-1.2266339143165811e-07,-1.5454213157476117e-07,-1.745861903827933e-07
5.6775,-5.9705667389695694e-08,-7.9920013811178477e-08,-9.7296391564953256e-08,-1.1226771822288924e-07,-1.2898055604303265e-07,-1.6136130931648385e-07,-1.8162057411613047e-07
5.68,-6.3934717513369731e-08,-8.4734401717818622e-08,-1.026094229023066e-07,-1.1798294881561625e-07,-1.3505082340833278e-07,-1.6792028365149092e-07,-1.8839099982440579e-07
5.6825,-6.7969546651276897e-08,-8.9327678469501139e-08,-1.0768066801149044e-07,-1.2344182559074645e-07,-1.4085180481205141e-07,-1.7419356261315778e-07,-1.9487014828404747e-07
5.685,-7.1796907088076297e-08,-9.3684129303152415e-08,-1.1249261648009036e-07,-1.28626178227086e-07,-1.4636436980169521e-07,-1.8015886135776204e-07,-2.0103434799134691e-07
5.6875,-7.540387072626967e-08,-9.7788404827587279e-08,-1.1702833965549979e-07,-1.3351827350697127e-07,-1.5157010883566931e-07,-1.8579538371599326e-07,-2.0686119973643342e-07
5.69,-7.8778656562735804e-08,-1.0162693713456301e-07,-1.2127311138591894e-07,-1.3810241862876117e-07,-1.5645222280435545e-07,-1.9108442021207885e-07,-2.1233052555754689e-07
5.6925,-8.1911606434692199e-08,-1.051890902627507e-07,-1.2521510121245145e-07,-1.4236497296294654e-07,-1.6099613549407133e-07,-1.9600997131090765e-07,-2.1742547267965362e-07
5.695,-8.479526952023314e-08,-1.0846698108967257e-07,-1.288455338478026e-07,-1.4629558456790288e-07,-1.6518964879862454e-07,-2.0055881830103412e-07,-2.2213222751775675e-07
5.6975,-8.7424672835793818e-08,-1.1145532206759597e-07,-1.3215810006802096e-07,-1.4988590560907524e-07,-1.6902281088123274e-07,-2.0471939289472806e-07,-2.264381075351862e-07
5.7,-8.9796319182127077e-08,-1.1415013183693874e-07,-1.3514805479004735e-07,-1.5313086870691699e-07,-1.7248990510426584e-07,-2.0848500832322442e-07,-2.3033583393144302e-07
5.7025,-9.1908722235543336e-08,-1.1654939180370161e-07,-1.3781278359374659e-07,-1.5602768262420998e-07,-1.7558792954536407e-07,-2.1185162586518359e-07,-2.3382108753390423e-07
5.705,-9.3761273791040442e-08,-1.1865186610122181e-07,-1.4015072202163065e-07,-1.5857536126842364e-07,-1.7831637725662595e-07,-2.1481796703371744e-07,-2.3689189175094328e-07
5.7075,-9.5354706390416638e-08,-1.2045786506487057e-07,-1.4216209737348627e-07,-1.6077449443720609e-07,-1.8067600729505635e-07,-2.173846368449365e-07,-2.3954889577653367e-07
5.71,-9.6690689131186781e-08,-1.2196890109283943e-07,-1.438483946426205e-07,-1.6262652654531353e-07,-1.8266800842486877e-07,-2.1955243649790836e-07,-2.4179209027626229e-07
5.7125,-9.7772146288210912e-08,-1.2318803457415718e-07,-1.452124471513291e-07,-1.6413368195347925e-07,-1.8429411347773016e-07,-2.2132334213035109e-07,-2.4362352500157636e-07
5.715,-9.860329880091221e-08,-1.2411983327017583e-07,-1.4625847579678578e-07,-1.6529903365446018e-07,-1.855571013218813e-07,-2.2270004341590387e-07,-2.4504582254883725e-07
5.7175,-9.9188388634940972e-08,-1.2476884637181805e-07,-1.4699058670926166e-07,-1.661259306395576e-07,-1.8645990263397682e-07,-2.2368522989028008e-07,-2.4606195795664756e-07
5.72,-9.9532122946157454e-08,-1.2514013824406891e-07,-1.4741370756053233e-07,-1.6661892717674705e-07,-1.8700690826227815e-07,-2.2428301745150126e-07,-2.4667633966819395e-07
5.7225,-9.9639631105395511e-08,-1.2523926706875916e-07,-1.4753337738421678e-07,-1.6678361879629121e-07,-1.8720394770756353e-07,-2.2449941754693503e-07,-2.4689500874550331e-07
5.725,-9.9516293696929716e-08,-1.2507205457053951e-07,-1.4735586386242027e-07,-1.6662639813654162e-07,-1.8705701702728776e-07,-2.2434072487392729e-07,-2.4672440215897105e-07
5.7275,-9.9167807529639636e-08,-1.2464500956371119e-07,-1.4688842751054365e-07,-1.6615480874001734e-07,-1.8657368280558119e-07,-2.2381503588457532e-07,-2.4617265366212065e-07
5.73,-9.8600406060692571e-08,-1.2396547444188371e-07,-1.4613888948840897e-07,-1.6537702289882143e-07,-1.8576235507084825e-07,-2.229310330914468e-07,-2.4524845661181699e-07
5.7325,-9.7821084289697245e-08,-1.2304193723621076e-07,-1.4511676534928927e-07,-1.6430339583391245e-07,-1.8463476258463709e-07,-2.2170131488450988e-07,-2.4396469098574342e-07
5.735,-9.6837567027992878e-08,-1.2188345761150172e-07,-1.4383175711757638e-07,-1.6294358909863841e-07,-1.8320041615442308e-07,-2.2013510726966114e-07,-2.4233078337701226e-07
5.7375,-9.5657624018320192e-08,-1.2049882302899435e-07,-1.4229314288276416e-07,-1.6130711443608517e-07,-1.8146910484396965e-07,-2.1824263633208978e-07,-2.403570055715286e-07
5.74,-9.4288377336470757e-08,-1.1889586843738585e-07,-1.4050914054186866e-07,-1.59401883994705e-07,-1.7944849178336202e-07,-2.160315950737015e-07,-2.3805099494996846e-07
5.7425,-9.2735925985352299e-08,-1.1708124332057206e-07,-1.3848654117337088e-07,-1.5723406784373616e-07,-1.771441344354307e-07,-2.1350779769264517e-07,-2.3541878180790762e-07
5.745,-9.1005762647532321e-08,-1.1506091380776939e-07,-1.362314148721387e-07,-1.5480968531388981e-07,-1.7456179951891833e-07,-2.1067755436069704e-07,-2.3246687482168348e-07
5.7475,-8.9102407329270287e-08,-1.1283981289743555e-07,-1.337489174837095e-07,-1.5213436136693199e-07,-1.7170767449683509e-07,-2.0754746214089997e-07,-2.2920216219317774e-07
5.75,-8.7029479162252716e-08,-1.1042225854080029e-07,-1.310443103995977e-07,-1.4921459674247644e-07,-1.6858918209220697e-07,-2.0412543006561497e-07,-2.2563262594353735e-07
5.7525,-8.4790207477488887e-08,-1.0781261021960039e-07,-1.2812293667987303e-07,-1.4605626591640992e-07,-1.6521264988329367e-07,-2.0041815394661751e-07,-2.2176506605105039e-07
5.755,-8.238750210986641e-08,-1.0501523142778657e-07,-1.2499056717785903e-07,-1.426659182774105e-07,-1.6158508168355707e-07,-1.9643319153522072e-07,-2.1760705619105015e-07
5.7575,-7.9825180427488244e-08,-1.0203551179831032e-07,-1.2165368024798013e-07,-1.3904975611247971e-07,-1.5771248641827405e-07,-1.9217715453478986e-07,-2.1316533609204201e-07
5.76,-7.7107518320257642e-08,-9.8878778205284798e-08,-1.18117900739511e-07,-1.3521302655804269e-07,-1.535998690123648e-07,-1.876550885732968e-07,-2.0844513293259515e-07
5.7625,-7.4238819282472318e-08,-9.5549787188776963e-08,-1.1438775008811071e-07,-1.3115991268320133e-07,-1.4925149024577407e-07,-1.8287144520078884e-07,-2.034510328775512e-07
5.765,-7.1222640401780013e-08,-9.2051997830717251e-08,-1.1046661519996146e-07,-1.2689467767856203e-07,-1.4467182323608379e-07,-1.7783083263367223e-07,-1.9818808944013013e-07
5.7675,-6.8061492585666268e-08,-8.8387731539629961e-08,-1.0635724717184804e-07,-1.2242047636775197e-07,-1.3986416242873414e-07,-1.7253614848560244e-07,-1.9265922737977419e-07
5.77,-6.4757279748578399e-08,-8.4559184569208472e-08,-1.0206252142262098e-07,-1.1774079323964657e-07,-1.3483293404234175e-07,-1.6699293505948791e-07,-1.8687048618546773e-07
5.7725,-6.1312200926760477e-08,-8.0569406156413688e-08,-9.7586467393547135e-08,-1.1286059134611573e-07,-1.2958432949527415e-07,-1.6120887755565663e-07,-1.8083015898675135e-07
5.775,-5.7728267378360924e-08,-7.6421322288313005e-08,-9.2932758389981352e-08,-1.077840849043676e-07,-1.2412314317048351e-07,-1.5519005530133448e-07,-1.7454491667060977e-07
5.7775,-5.4008265625547144e-08,-7.2118747657379724e-08,-8.8106563133764713e-08,-1.0251783477114576e-07,-1.1845691828561113e-07,-1.4894566126229133e-07,-1.6802463748540777e-07
5.78,-5.0156011495362076e-08,-6.7666710253117161e-08,-8.3114290622926431e-08,-9.7069618819289745e-08,-1.1259434247712632e-07,-1.4248562263506682e-07,-1.6127992639591841e-07
5.7825,-4.6174940418029535e-08,-6.3069713739086102e-08,-7.7961481360752911e-08,-9.1445510588431307e-08,-1.0654156397755821e-07,-1.3581718648869409e-07,-1.5431839307088301e-07
5.785,-4.2070598825462973e-08,-5.8334676091106058e-08,-7.2656241698724161e-08,-8.565457980017972e-08,-1.0030895653058136e-07,-1.2895262633643825e-07,-1.4715316155415063e-07
5.7875,-3.7848692474655907e-08,-5.3468530650119072e-08,-6.7206602827160389e-08,-7.9705921972800522e-08,-9.3906813596989263e-08,-1.2190379993040758e-07,-1.3979719972603596e-07
5.79,-3.351751344042563e-08,-4.8481074832351715e-08,-6.1623878118268091e-08,-7.3612022127864849e-08,-8.7349425952636307e-08,-1.1468728910802791e-07,-1.3226848761162557e-07
5.7925,-2.9086505405641936e-08,-4.3383429222602449e-08,-5.5920931754324539e-08,-6.7388008157405162e-08,-8.0653584058833455e-08,-1.0732207608615924e-07,-1.2458722011111662e-07
5.795,-2.4567487713842645e-08,-3.818936726940268e-08,-5.0113685856241635e-08,-6.1052134912744869e-08,-7.383965303883469e-08,-9.9831261387716027e-08,-1.1677722050959214e-07
5.7975,-1.9973386392353807e-08,-3.2913829107074343e-08,-4.4219179944002505e-08,-5.4623193743498321e-08,-6.6927925767616509e-08,-9.2238054085409607e-08,-1.0886310504058503e-07
5.8,-1.5318666038795213e-08,-2.7573327248993739e-08,-3.8255907716473302e-08,-4.8120971496831859e-08,-5.9939331406035277e-08,-8.4565483100863937e-08,-1.0086958274229099e-07
5.8025,-1.0618624719827754e-08,-2.218522264914162e-08,-3.2243256552897813e-08,-4.1566664163595324e-08,-5.2896256380716648e-08,-7.6838363961379281e-08,-9.2823408849212874e-08
5.805,-5.8905345021727769e-09,-1.6769217479369405e-08,-2.6202878671227322e-08,-3.4983641980266808e-08,-4.5824156942201239e-08,-6.908550378612221e-08,-8.4755367823459439e-08
5.8075,-1.1527616896564462e-09,-1.1346320455778199e-08,-2.0158238435907819e-08,-2.8398194318017861e-08,-3.8751834973184279e-08,-6.1338711753361481e-08,-7.6699215494179075e-08
5.81,3.5738833455632525e-09,-5.9405971020306364e-09,-1.4136824194933954e-08,-2.1841107239438229e-08,-3.171313899497713e-08,-5.3636221916365233e-08,-6.8695412817859458e-08
5.8125,8.2681365217728418e-09,-5.768963042487032e-10,-8.1676174089220424e-09,-1.534514396281696e-08,-2.4743487114085718e-08,-4.6016459568981866e-08,-6.0784133387122502e-08
5.815,1.2906777904526436e-08,4.7174956397450103e-09,-2.2823909621519841e-09,-8.9460429374621513e-09,-1.7881953423603747e-08,-3.8522856124963949e-08,-5.3010855950551028e-08
5.8175,1.7465507267503124e-08,9.9142363185980306e-09,3.4866943067949407e-09,-2.6797790026145844e-09,-1.1167662730305111e-08,-3.1198925923670516e-08,-4.542151161421423e-08
5.82,2.191850452024225e-08,1.4983664903058088e-08,9.1070700969591973e-09,3.4183384987476832e-09,-4.6396910436009726e-09,-2.4089121931570558e-08,-3.8062641715013541e-08
5.8225,2.6239932530811732e-08,1.9896607977517211e-08,1.4547190063542487e-08,9.3147319203968991e-09,1.665369168268267e-09,-1.7234818343396186e-08,-3.0977754526794938e-08
