Physical Time (s),ea_right Monitor (kg-m/s^3): right_cv1,ea_right Monitor (kg-m/s^3): right_cv2,ea_right Monitor (kg-m/s^3): right_cv3,ea_right Monitor (kg-m/s^3): right_cv4,ea_right Monitor (kg-m/s^3): right_cv5,ea_right Monitor (kg-m/s^3): right_cv6,ea_right Monitor (kg-m/s^3): right_cv7
6.2975,9.139837763999144e-06,1.4610885853268623e-05,1.19304078543948e-05,1.1151400817578354e-05,1.0208512086239709e-05,8.7973880526606807e-06,6.130450929724027e-06
6.3,8.8528761299753208e-06,1.4015966772848653e-05,1.15938194762868e-05,1.1012925420829779e-05,1.0232048606806251e-05,8.8746364129849181e-06,6.133379748648404e-06
6.3025,8.5873112245217731e-06,1.3327226090780185e-05,1.119168617840851e-05,1.0823851142479969e-05,1.021821149206152e-05,8.9451269718767924e-06,6.1364426522248808e-06
6.305,8.3475494939134666e-06,1.2571645658904266e-05,1.0734676403893712e-05,1.0588739544354749e-05,1.0167032179725309e-05,9.0076634925466406e-06,6.1396173460597468e-06
6.3075,8.1377021899720197e-06,1.1776300009528495e-05,1.0234061986065453e-05,1.0312667515385605e-05,1.0079784367180117e-05,9.0613306642429352e-06,6.1428963933382999e-06
6.31,7.9612413273440408e-06,1.0966810809055899e-05,9.7014404084705455e-06,1.0002055253455394e-05,9.9582135227245362e-06,9.1054293245799001e-06,6.1462710829832145e-06
6.3125,7.8212392750916194e-06,1.0165789539276292e-05,9.1486812383599002e-06,9.6636999585361367e-06,9.8055548632009739e-06,9.1388348177303364e-06,6.1497247141821793e-06
6.315,7.7201905609043337e-06,9.3920178079781731e-06,8.5871517359994104e-06,9.3043792214390724e-06,9.6248720453205606e-06,9.1612172685015867e-06,6.1532511099116595e-06
6.3175,7.659735068593163e-06,8.6598045697201106e-06,8.0271124493599089e-06,8.9307814137472096e-06,9.4196477597275442e-06,9.1719880455901526e-06,6.1568283080079747e-06
6.32,7.6408710868047604e-06,7.979503763811022e-06,7.4779147978002143e-06,8.5496761829065936e-06,9.1940659246144464e-06,9.1709161481427533e-06,6.1604145170522242e-06
6.3225,7.6639526928082868e-06,7.3569634848487297e-06,6.9477793257927738e-06,8.1675646084952905e-06,8.9521002314464405e-06,9.1577002588021524e-06,6.1639758849584719e-06
6.325,7.7284770221785694e-06,6.7951257942313913e-06,6.4437890749226755e-06,7.7904658088900087e-06,8.6978173616032354e-06,9.1330223261388765e-06,6.1674708907497587e-06
6.3275,7.8333520690025893e-06,6.2946536059385771e-06,5.9715124347130657e-06,7.4238297722550763e-06,8.4355086870368254e-06,9.0974214170189951e-06,6.1708821318358734e-06
6.33,7.9769194841161822e-06,5.8544438600589565e-06,5.5353826780797749e-06,7.0725555492197791e-06,8.1694787308607134e-06,9.0515115150297893e-06,6.1742242282228259e-06
6.3325,8.1569392991382639e-06,5.472405580384269e-06,5.1390762172153591e-06,6.7409586965131449e-06,7.903850773540639e-06,8.996026748462203e-06,6.17747945565429e-06
6.335,8.3706965267285784e-06,5.1459242019576878e-06,4.7852036250245795e-06,6.4327837567001197e-06,7.6424887245847571e-06,8.9319444844676215e-06,6.1806235068747581e-06
6.3375,8.614997847514094e-06,4.8722957713145592e-06,4.475327910864935e-06,6.1511202500366891e-06,7.389005712725401e-06,8.8603545211433565e-06,6.1836535904254216e-06
6.34,8.8862845570197195e-06,4.6490474332942663e-06,4.2105246811790058e-06,5.8984987044588597e-06,7.1467191365171488e-06,8.7824142126660672e-06,6.186555099890939e-06
6.3425,9.1807272647932555e-06,4.4740230083645912e-06,3.9911822517341134e-06,5.6769702608956282e-06,6.9185825104755772e-06,8.6993982346212498e-06,6.1893059997302149e-06
6.345,9.4941713087527016e-06,4.3454581624340042e-06,3.8173246882306806e-06,5.4881491175615847e-06,6.7072347571768737e-06,8.6125129437652944e-06,6.1918992186445822e-06
6.3475,9.82248232838835e-06,4.2619595870421806e-06,3.6888465401620018e-06,5.3332488496663224e-06,6.5148075726975408e-06,8.5232112384101777e-06,6.194330196529255e-06
6.35,1.0161268817642826e-05,4.2224931711430966e-06,3.6055143643827573e-06,5.2132189494207707e-06,6.3432320392756825e-06,8.4329682245473835e-06,6.1965493832430612e-06
6.3525,1.0505953924764789e-05,4.2263739825429665e-06,3.5670637608601903e-06,5.1288123581926213e-06,6.1943879556092538e-06,8.3432263171798688e-06,6.1985286007815637e-06
6.355,1.0851779581940298e-05,4.2732043924033824e-06,3.5733230844378843e-06,5.0802882426535289e-06,6.069596265296579e-06,8.2553684975092177e-06,6.2002770530974319e-06
6.3575,1.1193831208354324e-05,4.3628752761428698e-06,3.624669073202762e-06,5.0677512200301193e-06,5.9700984517230292e-06,8.1707747610999829e-06,6.2017964283906802e-06
6.36,1.1527216137203861e-05,4.4955508814789546e-06,3.7216908296207417e-06,5.0911426012067448e-06,5.8970182233514426e-06,8.0906657144094204e-06,6.2031025592048164e-06
6.3625,1.1846635679520413e-05,4.6716086401520766e-06,3.8649226474957427e-06,5.1500116882783171e-06,5.8510673896781565e-06,8.0161905483492237e-06,6.2042282967102507e-06
6.365,1.2146858865488757e-05,4.8916508991252745e-06,4.0555652653699834e-06,5.2438168085503466e-06,5.8326623809503705e-06,7.9484098027133726e-06,6.2051934359434451e-06
6.3675,1.2422623373165149e-05,5.1564526468792169e-06,4.2947017464361812e-06,5.3720929574246358e-06,5.8422733816590872e-06,7.8883330697713445e-06,6.2060106202799761e-06
6.37,1.2668382153262665e-05,5.466919291156507e-06,4.5832593350145522e-06,5.5343199067220292e-06,5.8799368882412962e-06,7.8367408206630279e-06,6.2067081003220864e-06
6.3725,1.2878729481583323e-05,5.824009390148695e-06,4.9216044601529565e-06,5.7297165165446453e-06,5.9457969030713864e-06,7.7942540324982216e-06,6.207309400848102e-06
6.375,1.304925183861624e-05,6.2285850265121742e-06,5.3091206874982933e-06,5.957172416886582e-06,6.039671039790189e-06,7.7613049626409004e-06,6.2078277732834849e-06
6.3775,1.3176869690588462e-05,6.6813445039772948e-06,5.7436216007652569e-06,6.2153289051443418e-06,6.1607500114368094e-06,7.7385655519062617e-06,6.208294919290131e-06
6.38,1.3259159414328173e-05,7.1825518537496752e-06,6.2211926406058516e-06,6.5026960473272319e-06,6.3082381761047555e-06,7.7265424277367132e-06,6.2087443154689076e-06
6.3825,1.3295446049023471e-05,7.7318425559854107e-06,6.7364738754527891e-06,6.8171221217936085e-06,6.4807532662985888e-06,7.7253254873766359e-06,6.2092036260601038e-06
6.385,1.3285799907289912e-05,8.3279486863819425e-06,7.2821959752368844e-06,7.1558132355631981e-06,6.6765132021945675e-06,7.7350273767406226e-06,6.2096988138314338e-06
6.3875,1.323149468866821e-05,8.9680899286129533e-06,7.848544588141423e-06,7.5150966783079213e-06,6.8937024139179626e-06,7.7553207983674399e-06,6.2102829244129285e-06
6.39,1.3134692628544035e-05,9.647642226973978e-06,8.4244934681363393e-06,7.8904117993919755e-06,7.1296567795659185e-06,7.7861288855832291e-06,6.2109614356170816e-06
6.3925,1.2998102350658578e-05,1.0359613976640215e-05,8.9985880344814892e-06,8.2763558458654456e-06,7.3811964861770205e-06,7.8265703635786047e-06,6.2117399061740923e-06
6.395,1.2824680371891198e-05,1.10940884881632e-05,9.5594647825794189e-06,8.666692675274028e-06,7.6445720382314738e-06,7.8764771588631285e-06,6.2126505881548179e-06
6.3975,1.2617963358973595e-05,1.1837887534345204e-05,1.009651932469694e-05,9.0545421495118228e-06,7.915720523569087e-06,7.935497758430298e-06,6.2137031694362536e-06
6.4,1.2382127314312587e-05,1.2574233743871896e-05,1.0600145514794874e-05,9.4325181730811056e-06,8.1903191802271868e-06,8.0037437542104744e-06,6.2148988218960586e-06
6.4025,1.2121528619499539e-05,1.3282893742962915e-05,1.1061014444684304e-05,9.793023250580788e-06,8.4639071240947258e-06,8.0802948280699173e-06,6.2162575580290707e-06
6.405,1.1840414849569211e-05,1.3940808340361961e-05,1.1470325747533514e-05,1.0128494622585193e-05,8.7318200883170893e-06,8.1645005143142699e-06,6.2177934890468159e-06
6.4075,1.1542902989771402e-05,1.4523112400961266e-05,1.1820371252585843e-05,1.0431773447856901e-05,8.9894273538908799e-06,8.2552020075241587e-06,6.2194899370303311e-06
6.41,1.1232748259868946e-05,1.5004813302844626e-05,1.2102767211290932e-05,1.0696094384535678e-05,9.2320666359123463e-06,8.3510844780959546e-06,6.2213421787477229e-06
6.4125,1.0913460154537846e-05,1.5362865731065367e-05,1.2309667978388501e-05,1.0915241291720838e-05,9.4554076952431135e-06,8.450729522427448e-06,6.2233774383600425e-06
6.415,1.0588426468540184e-05,1.5578260005487368e-05,1.2434677990413303e-05,1.108407657571873e-05,9.6552093222054191e-06,8.5527918307690245e-06,6.2256188290205386e-06
6.4175,1.0261012534044834e-05,1.5638356974249224e-05,1.2473452580685155e-05,1.119899834248482e-05,9.8276235072839055e-06,8.655824213903258e-06,6.2280741539228368e-06
6.42,9.9348207129058678e-06,1.5537138355736729e-05,1.2423671428645756e-05,1.125757464012513e-05,9.9693457007952205e-06,8.75835503107899e-06,6.2307540768276329e-06
6.4225,9.6139407453873798e-06,1.5277736557073549e-05,1.2285730209104542e-05,1.1258565764292211e-05,1.0077223979401158e-05,8.8589627736612326e-06,6.2336580417637949e-06
6.425,9.3028495383719568e-06,1.4870551754762523e-05,1.2063559753661931e-05,1.120168591910021e-05,1.0149493102248716e-05,8.9560844331626442e-06,6.2367469148231505e-06
6.4275,9.0060984384346648e-06,1.4333974122774306e-05,1.1763242157298661e-05,1.1088676456494723e-05,1.0184326843270077e-05,9.0482517797881455e-06,6.2399887351919536e-06
6.43,8.7283176822161149e-06,1.3690428287306823e-05,1.1392583918957332e-05,1.0923125231845066e-05,1.0181452744699561e-05,9.1341697147775819e-06,6.2433922677046436e-06
6.4325,8.4741190334857478e-06,1.2965996751745806e-05,1.0961563641999157e-05,1.0709049801231566e-05,1.0140897896689561e-05,9.212480199583572e-06,6.2469394520490295e-06
6.435,8.2478548066701928e-06,1.2187955359830958e-05,1.0481210519514812e-05,1.0451322639077007e-05,1.0063153810385877e-05,9.2818572265401704e-06,6.2506058598579649e-06
6.4375,8.0532753004751696e-06,1.1382873901553919e-05,9.9629778634108084e-06,1.0155726583401831e-05,9.9500156589409522e-06,9.3412849959958691e-06,6.2543718318747985e-06
6.44,7.8936333583483866e-06,1.0575049736460309e-05,9.4186925114828407e-06,9.828996640410777e-06,9.8047089750769067e-06,9.389979217621791e-06,6.2582298805833292e-06
6.4425,7.7717595245677755e-06,9.7853054153696223e-06,8.8601354830017603e-06,9.4779912436299471e-06,9.6301934192470046e-06,9.4267074919275994e-06,6.2621656646966294e-06
6.445,7.6897107901134065e-06,9.0303730867951208e-06,8.298067865685242e-06,9.1094359446109229e-06,9.4297956259672384e-06,9.4511115065367326e-06,6.266161271258816e-06
6.4475,7.6488300871069734e-06,8.3224382753077992e-06,7.7423271337886991e-06,8.7300972793448894e-06,9.2077847721624647e-06,9.4626334565230844e-06,6.2702051600175444e-06
6.45,7.6498077423268136e-06,7.6697667610359378e-06,7.2017198702673739e-06,8.3466805476285568e-06,8.9680770597143932e-06,9.4609510102791707e-06,6.2742580736444566e-06
6.4525,7.6926461397992955e-06,7.0765901841808289e-06,6.6838850689529528e-06,7.965465918162137e-06,8.7148306409759625e-06,9.4457986317105142e-06,6.2782774427216236e-06
6.455,7.7764763500713904e-06,6.5446979419808009e-06,6.1952647146449753e-06,7.5921998155758026e-06,8.4523213469300545e-06,9.4179184822247297e-06,6.282224556160408e-06
6.4575,7.8999848202840925e-06,6.0738019495688575e-06,5.7406414382240973e-06,7.2320592034017156e-06,8.1849295202260364e-06,9.3779761611206913e-06,6.2860571906569704e-06
6.46,8.0611793659955987e-06,5.6622353150227539e-06,5.3241622976881987e-06,6.8896315817243108e-06,7.916873404326876e-06,9.3265475769317534e-06,6.2897848816007242e-06
6.4625,8.2576132175678351e-06,5.307601793435429e-06,4.9489784931725823e-06,6.5689591648761402e-06,7.6521256312680066e-06,9.2645796033958837e-06,6.2934118693292683e-06
6.465,8.4863167272504174e-06,5.0071691378475253e-06,4.6170839476098143e-06,6.2734589211444654e-06,7.3943935565639857e-06,9.1931470875203047e-06,6.2969032289867282e-06
6.4675,8.7439417467321895e-06,4.7583641293093109e-06,4.3297825830871636e-06,6.0058927708721629e-06,7.1470929752517875e-06,9.113481254258916e-06,6.3002517218724543e-06
6.47,9.0268664135821818e-06,4.5588215844199266e-06,4.0878309852866996e-06,5.7685862274341377e-06,6.9133028232385111e-06,9.0268339880212137e-06,6.3034503549394002e-06
6.4725,9.3309068236197797e-06,4.4065763214969028e-06,3.8913859885062404e-06,5.5632940110682024e-06,6.6957547107820381e-06,8.9345888580281613e-06,6.3064800238399998e-06
6.475,9.651974278996299e-06,4.3000657050180445e-06,3.7403645296855692e-06,5.3914740874964109e-06,6.4967153601745021e-06,8.8381227882862567e-06,6.3093200983384622e-06
6.4775,9.9858941438081194e-06,4.2380733105740174e-06,3.6345970901785771e-06,5.2541166096990485e-06,6.3181043523482561e-06,8.7390451590105918e-06,6.3119733165348522e-06
6.48,1.0328151577434942e-05,4.2197029054264585e-06,3.5738117311029063e-06,5.1521544958938283e-06,6.1618763205527685e-06,8.6390123109127904e-06,6.3144097510512018e-06
6.4825,1.0674082517140102e-05,4.2444739780919387e-06,3.5577634580528462e-06,5.0860097200617874e-06,6.0294918605797324e-06,8.53957311553856e-06,6.3165861887661897e-06
6.485,1.1018796181956612e-05,4.3120998261635737e-06,3.5865471486488944e-06,5.0559452644793004e-06,5.9221333956698562e-06,8.4422693512521532e-06,6.3185049037590028e-06
6.4875,1.1357391455848139e-05,4.4226152320485807e-06,3.6606101104081002e-06,5.0618591175908677e-06,5.840992175236881e-06,8.3486295980401477e-06,6.3201673224177947e-06
6.49,1.1684863223129596e-05,4.5762868446241056e-06,3.7805579031950972e-06,5.103647632665926e-06,5.7868849455808727e-06,8.2599726860449223e-06,6.3215828851025531e-06
6.4925,1.1995839710195093e-05,4.7735965878366872e-06,3.9473314065782636e-06,5.1806442652753746e-06,5.7602912279642608e-06,8.177578872462878e-06,6.3227695945660004e-06
6.495,1.2285131727503646e-05,5.0152395049213991e-06,4.1619918641827417e-06,5.2924107279508072e-06,5.7616566117740243e-06,8.102636976952312e-06,6.3237620567155522e-06
6.4975,1.2547329800764815e-05,5.302078460511628e-06,4.4256470015262744e-06,5.4384634131792464e-06,5.7912035159318903e-06,8.036272315851369e-06,6.3245813092674297e-06
6.5,1.2776842158356009e-05,5.6350485228904797e-06,4.7390045061058155e-06,5.6182020728798882e-06,5.849001245188483e-06,7.9793250107812946e-06,6.3252460195284446e-06
6.5025,1.2968621178510903e-05,6.0151005889346825e-06,5.1020100942955738e-06,5.8306106212743913e-06,5.9350332249174834e-06,7.9324496543979661e-06,6.3257880872023623e-06
6.505,1.3118973290087358e-05,6.4430225025097144e-06,5.5133641320270978e-06,6.0745062477501675e-06,6.0487005908827439e-06,7.8962206402735724e-06,6.326227167293605e-06
6.5075,1.3225149923757024e-05,6.9193632103658153e-06,5.9699567002274483e-06,6.3484497564974351e-06,6.1891558141860516e-06,7.8713150606861241e-06,6.3265912901161707e-06
6.51,1.3285512760115725e-05,7.4441011887218712e-06,6.4671388552580515e-06,6.6506402274016476e-06,6.3553066925475561e-06,7.8582218996197083e-06,6.3269215302007454e-06
6.5125,1.3299773122165008e-05,8.0165056453899531e-06,6.9989406260733808e-06,6.9786486054807391e-06,6.5454476699109213e-06,7.8571418551284174e-06,6.3272514791385757e-06
6.515,1.3268659509070051e-05,8.6346373656322832e-06,7.5566326037536615e-06,7.3292026832641478e-06,6.7578197208826738e-06,7.8682905961459572e-06,6.3276045757039229e-06
6.5175,1.3193746086109876e-05,9.2949062432531337e-06,8.1295974289122931e-06,7.6981735714644792e-06,6.990048157180928e-06,7.8911135571692673e-06,6.3280259920453871e-06
6.52,1.3077589691118242e-05,9.9915955584369491e-06,8.7066022669132626e-06,8.0805588218229414e-06,7.2391698684834293e-06,7.9255360715415741e-06,6.3285519771412381e-06
6.5225,1.2923134904046284e-05,1.0716366407011391e-05,9.2761328944101004e-06,8.470492772256934e-06,7.5015920119843211e-06,7.9707413665495339e-06,6.3291811057960922e-06
6.525,1.2733453143509417e-05,1.145775049515195e-05,9.8271270086627516e-06,8.8613566343612591e-06,7.7733267777685357e-06,8.0264728052324289e-06,6.3299446208936865e-06
6.5275,1.2512408998392638e-05,1.2200805638040866e-05,1.0349469843893713e-05,9.245982603274485e-06,8.0501183969881711e-06,8.0923462985805263e-06,6.3308716924475994e-06
6.53,1.2264294145391883e-05,1.292705288583827e-05,1.0833776077026971e-05,9.616811276106299e-06,8.3275235536643251e-06,8.168469486617943e-06,6.3319559525446134e-06
6.5325,1.1993596516804421e-05,1.361475978339058e-05,1.1270914138136074e-05,9.9662118295082909e-06,8.6009135661959852e-06,8.2538774446019166e-06,6.3332101726899209e-06
6.535,1.170435698872487e-05,1.4239729253018982e-05,1.1652669905222547e-05,1.0286764268665589e-05,8.8655905580209024e-06,8.3477513960495999e-06,6.3346594192782181e-06
6.5375,1.1400502486060957e-05,1.4776784781005869e-05,1.1970966109144904e-05,1.0571451742809085e-05,9.1168625672201364e-06,8.4488402231099104e-06,6.3363078901133765e-06
6.54,1.1085780402562237e-05,1.5201637171669302e-05,1.221761567667446e-05,1.0813884142208037e-05,9.3502128565809959e-06,8.5556331230447037e-06,6.3381212441222471e-06
6.5425,1.0763512646962453e-05,1.5492742501876139e-05,1.2385211442066602e-05,1.1008058214781498e-05,9.5613704164274085e-06,8.6665140258657137e-06,6.3401310590406972e-06
6.545,1.0437199621658638e-05,1.5634089090081842e-05,1.2468485235831599e-05,1.1149884914074346e-05,9.7462024086650049e-06,8.7799304738235467e-06,6.3423619842610994e-06
6.5475,1.011008493584602e-05,1.5615894965727645e-05,1.2464107720656572e-05,1.1236091416624815e-05,9.9012780260684717e-06,8.8942489716953753e-06,6.3448238832684935e-06
6.55,9.7861476687363028e-06,1.5436758565146457e-05,1.2370689482832124e-05,1.1264994713715604e-05,1.0023272220291975e-05,9.007783994149396e-06,6.3475341863633364e-06
6.5525,9.4696259778750262e-06,1.5103239417518587e-05,1.2190512844964199e-05,1.1235799992879617e-05,1.0109868729662923e-05,9.1189404280023647e-06,6.3505019478903172e-06
6.555,9.1650585953015975e-06,1.4630010040080337e-05,1.1928856655557919e-05,1.1149080742137278e-05,1.0159180862914128e-05,9.2259448145240053e-06,6.3537093358543432e-06
6.5575,8.8771241481638391e-06,1.4037600210938662e-05,1.1592476940429033e-05,1.1007875706875957e-05,1.0170622020776247e-05,9.327158636540826e-06,6.3571029157926841e-06
6.56,8.6104420995015918e-06,1.3350488902953619e-05,1.1190319297407219e-05,1.0815848386360576e-05,1.0143952666095634e-05,9.4211008256018061e-06,6.3606705968894748e-06
6.5625,8.3694446163094787e-06,1.2595668222315428e-05,1.0733074735479429e-05,1.0577642123220078e-05,1.0079100698316176e-05,9.5063209597879662e-06,6.3644075717156963e-06
6.565,8.158262992086183e-06,1.1800276366654927e-05,1.0232039455111558e-05,1.0298390467996421e-05,9.9780014708410864e-06,9.581297575986581e-06,6.3682901189403476e-06
6.5675,7.9803983819447778e-06,1.0990034218964865e-05,9.6988436476798319e-06,9.9846107683867902e-06,9.8432066910423829e-06,9.6449246838977072e-06,6.3722959878353065e-06
6.57,7.8389362247592275e-06,1.0187684329301565e-05,9.1453857927333339e-06,9.6431619824380242e-06,9.6777714751812886e-06,9.696351455170732e-06,6.3764080041169688e-06
6.5725,7.7364003391637601e-06,9.4121494184554873e-06,8.5830629137914715e-06,9.2808563994744031e-06,9.4849083186048361e-06,9.7341075348321219e-06,6.38060614617402e-06
6.575,7.6744565312977151e-06,8.6778926199160229e-06,8.0221665381404139e-06,8.9044492959166349e-06,9.2686672245724761e-06,9.7580259186249958e-06,6.3848687951859365e-06
