Physical Time (s),etp_right Monitor (kg-m/s^3): right_cv1,etp_right Monitor (kg-m/s^3): right_cv2,etp_right Monitor (kg-m/s^3): right_cv3,etp_right Monitor (kg-m/s^3): right_cv4,etp_right Monitor (kg-m/s^3): right_cv5,etp_right Monitor (kg-m/s^3): right_cv6,etp_right Monitor (kg-m/s^3): right_cv7
2.4675,3.939282462410677e-05,3.5157290708585245e-05,3.0233157394824916e-05,2.4437816403255163e-05,1.7225256135057861e-05,1.4202003829388845e-05,5.4951337764788727e-08
2.47,3.9701722121456346e-05,3.5078581292586269e-05,3.0308643115609475e-05,2.3953816632688148e-05,1.6742583082382226e-05,1.4471664551530678e-05,5.7923744198419083e-08
2.4725,4.0056487720932214e-05,3.4986131663290981e-05,3.0356417888543995e-05,2.3395072586503989e-05,1.6239875425040687e-05,1.4746892016828319e-05,6.1149971110665373e-08
2.475,4.0450168189309519e-05,3.4868546600011847e-05,3.0348117894636861e-05,2.2765300551287748e-05,1.5723662080253901e-05,1.502601370511738e-05,6.4614983581195433e-08
2.4775,4.0874481748480221e-05,3.4714712125651423e-05,3.0254784019775204e-05,2.2071675316452572e-05,1.5200364124310942e-05,1.5307349275516405e-05,6.8301550131389098e-08
2.48,4.1323859523280008e-05,3.4509506259217522e-05,3.0039194376789656e-05,2.1323599728868959e-05,1.4677696828538292e-05,1.5589286605894975e-05,7.2189832544407225e-08
2.4825,4.178935126836081e-05,3.4240049574341605e-05,2.9671024165729951e-05,2.0532019322290176e-05,1.4162525876713536e-05,1.5870680714397267e-05,7.6257141012614413e-08
2.485,4.2265906408435012e-05,3.3895034410594606e-05,2.912692353868238e-05,1.9709055665424077e-05,1.3662112524988548e-05,1.6148865072709262e-05,8.0476997810902627e-08
2.4875,4.2749932062659767e-05,3.3456153538347305e-05,2.8396967392445912e-05,1.8871236200394702e-05,1.3185270125540851e-05,1.6422062081668599e-05,8.4828698607145396e-08
2.49,4.3222864088561297e-05,3.2933248510578081e-05,2.7484969632714896e-05,1.8023284869733014e-05,1.2733366614227012e-05,1.6687629359295254e-05,8.9273352849121255e-08
2.4925,4.3697749482322292e-05,3.2315055901961674e-05,2.6396442356977402e-05,1.7184600647774621e-05,1.2322092941156741e-05,1.6947402541404888e-05,9.3776654882461181e-08
2.495,4.4164494507637319e-05,3.1596273076180497e-05,2.5152855411321105e-05,1.637386634197335e-05,1.1958412018101524e-05,1.7199661839954178e-05,9.8309477275735132e-08
2.4975,4.46173924960293e-05,3.0781655287301894e-05,2.3788647128004927e-05,1.5606665153567438e-05,1.1644595067555346e-05,1.7440375874139602e-05,1.028445280446465e-07
2.5,4.5054165451325545e-05,2.9883309956832182e-05,2.2350609012068082e-05,1.4898716398289871e-05,1.1386242025267399e-05,1.7667758861666335e-05,1.0735038331647303e-07
2.5025,4.5472442197570452e-05,2.8925071557593264e-05,2.0894691568754151e-05,1.4266632982690565e-05,1.1190661956054833e-05,1.7879732435715708e-05,1.1178780552961614e-07
2.505,4.5870223473805819e-05,2.7939248073268021e-05,1.9481636526867014e-05,1.3725565549900466e-05,1.1063020887090244e-05,1.8074464755195432e-05,1.1611314268828976e-07
2.5075,4.6242994062627239e-05,2.6970803900032487e-05,1.8174398250532232e-05,1.3289589597256476e-05,1.1004205899952211e-05,1.8251011566975336e-05,1.2028333097096271e-07
2.51,4.658835434071074e-05,2.607316195933534e-05,1.7035349394751391e-05,1.2971914125064964e-05,1.1015339529487977e-05,1.8408427908297819e-05,1.2426351569127547e-07
2.5125,4.6902303889965451e-05,2.5309959585690707e-05,1.6117148830522639e-05,1.2780242843177058e-05,1.1096934030201595e-05,1.854591737401938e-05,1.2802896119524052e-07
2.515,4.7179896830293633e-05,2.4747296913508183e-05,1.5466917460545253e-05,1.2720279993845766e-05,1.1247778283008106e-05,1.8663258709532696e-05,1.3156080062187262e-07
2.5175,4.7415529358737054e-05,2.4448625244823022e-05,1.5111701507008768e-05,1.2791460769148264e-05,1.1462657923654079e-05,1.8758368936696977e-05,1.3483839283529243e-07
2.52,4.7601837380110836e-05,2.4469111314161141e-05,1.5068221438041554e-05,1.2988089945960177e-05,1.1738609570949052e-05,1.8831406600242489e-05,1.3782636526502648e-07
2.5225,4.7744082420190927e-05,2.4840860809146389e-05,1.5322045175348105e-05,1.3315093662975322e-05,1.2075567946922135e-05,1.8881820227224934e-05,1.4049653244214957e-07
2.525,4.7827903161825588e-05,2.5576152088051578e-05,1.5867362152321602e-05,1.3751285296316242e-05,1.2457300755870157e-05,1.8909896449287369e-05,1.42807739612481e-07
2.5275,4.7850293251861255e-05,2.6658696292222818e-05,1.6670998382538718e-05,1.4283404239527142e-05,1.2877952578163912e-05,1.8916181146691139e-05,1.4472038518826489e-07
2.53,4.7813136560543639e-05,2.804246505344072e-05,1.7689781642297755e-05,1.4898790777958161e-05,1.3332892258771012e-05,1.8900040202581039e-05,1.4620612340661375e-07
2.5325,4.7712369489716377e-05,2.9647544499900611e-05,1.8872796017283672e-05,1.5580907801359441e-05,1.3816161259120392e-05,1.8863237278333031e-05,1.4724935382804398e-07
2.535,4.7545350176557171e-05,3.1387259094122767e-05,2.016958180819245e-05,1.6314016757389672e-05,1.431714315932108e-05,1.8803131137217424e-05,1.4784889102258867e-07
2.5375,4.7310912335837987e-05,3.3156888112000187e-05,2.1526133204634213e-05,1.708180686809355e-05,1.4826837209465894e-05,1.871786229682243e-05,1.4800958483851313e-07
2.54,4.7012009350035567e-05,3.4851744193370457e-05,2.2890232695953705e-05,1.7864942617328986e-05,1.5338095457636375e-05,1.8607294925347161e-05,1.4773063158334563e-07
2.5425,4.6651154919908408e-05,3.6378180419268755e-05,2.421751973778762e-05,1.8648736298926884e-05,1.5845097274679961e-05,1.8471944947391334e-05,1.4700346891057335e-07
2.545,4.6232886261225853e-05,3.7663023263720711e-05,2.5468759229230023e-05,1.942174752533683e-05,1.6341531516947295e-05,1.8311837694546638e-05,1.4581316841101708e-07
2.5475,4.5763353155834853e-05,3.8660347710193116e-05,2.6613538335712468e-05,2.0172013017314046e-05,1.6821397559732314e-05,1.8128067879942112e-05,1.4415031115013891e-07
2.55,4.5249938355042919e-05,3.9353729902742082e-05,2.7630999121534778e-05,2.0890322666888727e-05,1.7279083057856445e-05,1.7921369148316271e-05,1.4202028229362658e-07
2.5525,4.4701104742159273e-05,3.9756631318248943e-05,2.8508533080717134e-05,2.1570089093297496e-05,1.7710223382456028e-05,1.7693527786669229e-05,1.3944504429314467e-07
2.555,4.4126864503745246e-05,3.9907995425365165e-05,2.9241018590578773e-05,2.220675421220137e-05,1.8111052315105986e-05,1.7446317235719087e-05,1.364563238674251e-07
2.5575,4.3537136240861312e-05,3.9852495820918635e-05,2.9830279925182325e-05,2.2796640142361452e-05,1.8477832507480982e-05,1.7181506726727551e-05,1.3308743673431147e-07
2.56,4.2943558804266842e-05,3.9637237388446255e-05,3.0283331986470468e-05,2.3338478738085815e-05,1.8807692765458837e-05,1.6901417526992333e-05,1.2936774859902438e-07
2.5625,4.235668055352779e-05,3.9311414240149591e-05,3.0612663238162989e-05,2.3832145545385018e-05,1.9097769711176239e-05,1.66079226447221e-05,1.2532180834352174e-07
2.565,4.1787580315401098e-05,3.8920078451178456e-05,3.0830602492669634e-05,2.4277895393923873e-05,1.9345851548982612e-05,1.630353431586455e-05,1.2097532789369589e-07
2.5675,4.1247001270718712e-05,3.8499812982483239e-05,3.0952474490078045e-05,2.4676634113260038e-05,1.9550065774841422e-05,1.5990673960806032e-05,1.163591267870703e-07
2.57,4.0744734893392391e-05,3.8079390237056176e-05,3.0996648597242144e-05,2.5029743357453951e-05,1.9708097203962857e-05,1.5671778821935091e-05,1.1150963746173492e-07
2.5725,4.0290993751774746e-05,3.7678194942053481e-05,3.0982951130502235e-05,2.5336867509052657e-05,1.9819441966808123e-05,1.5349384908019013e-05,1.0646822273668256e-07
2.575,3.9890545580247944e-05,3.7308609274798232e-05,3.0930114246314649e-05,2.5596608560130853e-05,1.9883711924558523e-05,1.5025762463991303e-05,1.0128205696639123e-07
2.5775,3.9550740893692431e-05,3.6977516848647582e-05,3.0853225179911553e-05,2.5807242929634822e-05,1.9898698532960429e-05,1.4704485376600586e-05,9.6000633954711275e-08
2.58,3.9275510112631185e-05,3.6688401981834787e-05,3.0766460032051044e-05,2.5967415493183167e-05,1.9867196594532864e-05,1.4387118560447314e-05,9.0672108598165311e-08
2.5825,3.9071088734552793e-05,3.6441081840477116e-05,3.0683342272575717e-05,2.6074377587328613e-05,1.9791378355073238e-05,1.4076787379547769e-05,8.5342546912352151e-08
2.585,3.8934467272506377e-05,3.6233850101945174e-05,3.0615244212345039e-05,2.6123685392179654e-05,1.9674051585899626e-05,1.3776472533743913e-05,8.0057270266532112e-08
2.5875,3.8871934852446602e-05,3.6064345494062896e-05,3.0570951631201256e-05,2.6113792487160705e-05,1.9509743091896575e-05,1.3488410944763036e-05,7.4860868286479972e-08
2.59,3.8882048939873216e-05,3.5929331456866864e-05,3.0555338999463308e-05,2.6035990216670939e-05,1.9293262234519238e-05,1.3215287757735041e-05,6.9800363044105875e-08
2.5925,3.8963153972669453e-05,3.5822840530561138e-05,3.0570492283575165e-05,2.5883942755974425e-05,1.9032552713098414e-05,1.2958014151854671e-05,6.4922256038724328e-08
2.595,3.9112944903997868e-05,3.5737655974538455e-05,3.0612599341004409e-05,2.5656240983858441e-05,1.8727294968606627e-05,1.2719883783848982e-05,6.0271599025812336e-08
2.5975,3.9328728817932227e-05,3.5666672357671363e-05,3.0675289460382055e-05,2.5348036606369325e-05,1.8378105959906914e-05,1.2503142336736859e-05,5.5895505528656169e-08
2.6,3.9605408487719837e-05,3.5600377717023686e-05,3.0745228327834604e-05,2.4961989045049267e-05,1.7986872885799554e-05,1.2308962868889751e-05,5.1841353267528009e-08
2.6025,3.9936647165669638e-05,3.5528978919195694e-05,3.0803188323253994e-05,2.4498446294922996e-05,1.7558129813712219e-05,1.2139012071722504e-05,4.8153534198185962e-08
2.605,4.0316827477872896e-05,3.5441072696523438e-05,3.0823952826948153e-05,2.395924000972352e-05,1.7096422577489257e-05,1.19942394215064e-05,4.4873156987496048e-08
2.6075,4.0737783050498486e-05,3.5325356625844928e-05,3.0777511001212556e-05,2.3345904768551889e-05,1.6607576172835214e-05,1.1876066536920887e-05,4.2038230880471422e-08
2.61,4.1190222454891622e-05,3.516994977258049e-05,3.0634599542472856e-05,2.2663041420485754e-05,1.6097206684715318e-05,1.1784498884962917e-05,3.968117726058284e-08
2.6125,4.1668337573227463e-05,3.4959238612821859e-05,3.0353875491874237e-05,2.1919366206907705e-05,1.5572578680085424e-05,1.1720811736181537e-05,3.7830831406963192e-08
2.615,4.2163128840945924e-05,3.4678788731595026e-05,2.9909771281961798e-05,2.1125207302804312e-05,1.5040603352124355e-05,1.1683770585498851e-05,3.6514983734495995e-08
2.6175,4.2666575537243163e-05,3.4316925708213421e-05,2.9281912997751091e-05,2.0291905456129351e-05,1.4508356018138893e-05,1.1672720834577677e-05,3.5756355364824929e-08
2.62,4.3173705320542607e-05,3.386243767802461e-05,2.8465826134703865e-05,1.9431273080749485e-05,1.3983232303010527e-05,1.1687254326703189e-05,3.5572594239903858e-08
2.6225,4.3678003926061147e-05,3.3307030679090004e-05,2.7462273687934091e-05,1.8556975167864316e-05,1.3473060445149938e-05,1.1727622094471781e-05,3.5978584656043767e-08
2.625,4.4175928237889733e-05,3.264507358057235e-05,2.6284622557211882e-05,1.7683383961971416e-05,1.2985594012637981e-05,1.1793807701876682e-05,3.6986156080326875e-08
2.6275,4.4661755030368472e-05,3.1876643876661967e-05,2.4960510170805275e-05,1.6826405576257218e-05,1.2528395712052379e-05,1.1881486531411025e-05,3.8598852108896057e-08
2.63,4.5132447157569518e-05,3.1006526536852111e-05,2.3530202984927406e-05,1.6002075611617682e-05,1.2109456405417769e-05,1.1992109327556305e-05,4.0817323566831267e-08
2.6325,4.5585116826757407e-05,3.0049110457430898e-05,2.2043447751121423e-05,1.5227591274686646e-05,1.173600397674202e-05,1.2119458235606832e-05,4.3639294568543522e-08
2.635,4.6016446742457366e-05,2.9026329557729162e-05,2.0557721288766714e-05,1.4520742435497119e-05,1.141465980963293e-05,1.2262773062994388e-05,4.7059194444345398e-08
2.6375,4.642380807995727e-05,2.7975073613708515e-05,1.9135538520864043e-05,1.3898233652547962e-05,1.1152358544132631e-05,1.2420990532870675e-05,5.1067412329347687e-08
2.64,4.6803465266687494e-05,2.6945189256741081e-05,1.7839865683363701e-05,1.337532644598014e-05,1.0955578926471233e-05,1.2592692983614097e-05,5.5650838997433839e-08
2.6425,4.7151758476643867e-05,2.5997993002069493e-05,1.6730994992041793e-05,1.296632661126231e-05,1.0827247075409199e-05,1.2775146764066248e-05,6.0792129932860834e-08
2.645,4.7464419546777926e-05,2.5204769926540272e-05,1.5857401095866736e-05,1.2682175261672569e-05,1.076840649473992e-05,1.2965442786078218e-05,6.6467108590120817e-08
2.6475,4.7737834145206108e-05,2.4638562365570812e-05,1.526175812647228e-05,1.2529969311601294e-05,1.0780426157366362e-05,1.3160750624755589e-05,7.2647389488773464e-08
2.65,4.7966210793170775e-05,2.4367797276886996e-05,1.4966507193127312e-05,1.2513508495833209e-05,1.0865657917429927e-05,1.3359119876580295e-05,7.9302924458206358e-08
2.6525,4.8144242647994442e-05,2.4447321620672641e-05,1.4983132636846146e-05,1.2630794977228596e-05,1.1021119679819261e-05,1.3558294677658784e-05,8.6397527098682867e-08
2.655,4.8266805763013456e-05,2.4910288041772824e-05,1.530139878862907e-05,1.2878361579724355e-05,1.124127912054219e-05,1.3755655164250767e-05,9.3893223038737352e-08
2.6575,4.833033817563934e-05,2.5760202558761675e-05,1.5898729665391208e-05,1.3246791885930827e-05,1.1523827816679312e-05,1.3948896829013247e-05,1.0175024716352498e-07
2.66,4.832981096036336e-05,2.6970244771422919e-05,1.6744097258854146e-05,1.3724342161129729e-05,1.1863926124217471e-05,1.4135762365209701e-05,1.0992786188433157e-07
2.6625,4.8263169094694608e-05,2.8476722662351319e-05,1.7793518796305758e-05,1.4298181250576303e-05,1.2252921696736182e-05,1.4313752234682784e-05,1.1838212564446785e-07
2.665,4.8126767996316369e-05,3.0189265263036585e-05,1.8996259076139003e-05,1.4950845652448894e-05,1.2682027946507081e-05,1.4481378800355565e-05,1.2706616744458436e-07
2.6675,4.7921464557398061e-05,3.2007310792284534e-05,2.0300575060485134e-05,1.566411085704514e-05,1.3144815121960489e-05,1.4635884932784607e-05,1.3593618675653761e-07
2.67,4.7644842970771765e-05,3.3817107388848632e-05,2.1654348427223911e-05,1.6422302055169894e-05,1.3634385017942938e-05,1.4775679998707455e-05,1.4494964521392248e-07
2.6725,4.7300347575851067e-05,3.5509047694444445e-05,2.300651608970986e-05,1.7207466613961987e-05,1.4139555543535345e-05,1.4899069527377046e-05,1.5406207259282249e-07
2.675,4.6889997691192287e-05,3.6990112808426449e-05,2.431528965876842e-05,1.800190131659332e-05,1.4652827675898045e-05,1.5003940131615384e-05,1.632317762085618e-07
2.6775,4.6419148505979748e-05,3.8193158293018713e-05,2.5543757439469441e-05,1.8792876592965535e-05,1.516736897946475e-05,1.5089381928631715e-05,1.7241516202630226e-07
2.68,4.5894676023231946e-05,3.908276575001677e-05,2.6663181074202302e-05,1.9568011846417483e-05,1.5676384024866703e-05,1.5154455258947674e-05,1.8156942062163252e-07
2.6825,4.5324747065746249e-05,3.9654987618472176e-05,2.7654187126278201e-05,2.0316358411238866e-05,1.6173089900605158e-05,1.5198584691229194e-05,1.9065333186326955e-07
2.685,4.4718484781908438e-05,3.9936683222936558e-05,2.8505503945202343e-05,2.1029644056383439e-05,1.6651561392848817e-05,1.5221421646278065e-05,1.9962477439657978e-07
2.6875,4.4086197260407652e-05,3.9974579320555388e-05,2.9213489544323603e-05,2.1701458600180164e-05,1.7106617687892963e-05,1.5222003839319763e-05,2.0844440338760648e-07
2.69,4.3439760306760491e-05,3.9817331157929666e-05,2.9780575098169197e-05,2.2327722844419793e-05,1.7534032652304798e-05,1.5201173439365729e-05,2.170642670922798e-07
2.6925,4.279160470606043e-05,3.9517242977991956e-05,3.0214480568047798e-05,2.2905956772141608e-05,1.7929581728119361e-05,1.5161182317019847e-05,2.2545031609831512e-07
2.695,4.2152729597427096e-05,3.9124451100931735e-05,3.0527712442739238e-05,2.3434569350461128e-05,1.8289913182608297e-05,1.5104909647734241e-05,2.3356884307994327e-07
2.6975,4.1536320630719197e-05,3.8683539174008963e-05,3.073243286298198e-05,2.3913858431576443e-05,1.86120455231946e-05,1.5030339000019105e-05,2.4138523900515966e-07
2.7,4.0951936254308187e-05,3.8229716850959902e-05,3.0844188191403506e-05,2.4343476157816569e-05,1.8893277160356837e-05,1.4937924381442638e-05,2.4887179355463466e-07
2.7025,4.0410857089269119e-05,3.7788038525945114e-05,3.0881441696873187e-05,2.4723932925646793e-05,1.9131401111534568e-05,1.4823229527242919e-05,2.5599767803521361e-07
2.705,3.9922016975699209e-05,3.7375373969143942e-05,3.0864087944943165e-05,2.5055787624265772e-05,1.9324500885804326e-05,1.4689111089103783e-05,2.6273773467152202e-07
2.7075,3.9493387533628529e-05,3.7001124902134256e-05,3.0810205545647219e-05,2.5337270823912001e-05,1.9470511368960839e-05,1.4533963049695439e-05,2.6906841410902217e-07
2.71,3.913007660409612e-05,3.6670078350039055e-05,3.0734630983635683e-05,2.5566107563571713e-05,1.9569582480368628e-05,1.4358188345566779e-05,2.749680084788451e-07
2.7125,3.883822674747565e-05,3.638385753143431e-05,3.0651534798419107e-05,2.574026006450603e-05,1.962012351579132e-05,1.4163718714950767e-05,2.8041289363617444e-07
2.715,3.8620426996493251e-05,3.6141240084037854e-05,3.0574250836132595e-05,2.5857399470432343e-05,1.9620997218470958e-05,1.3952025073617698e-05,2.8538560359143422e-07
2.7175,3.8478811905651712e-05,3.5939928760319977e-05,3.0513501374887219e-05,2.5912346091954769e-05,1.9577188131687962e-05,1.3724630507247174e-05,2.8988343115269982e-07
2.72,3.8416768508553947e-05,3.5777068108275198e-05,3.0477819983677587e-05,2.5906688020601198e-05,1.9489679641841045e-05,1.3483014817225319e-05,2.9390147225793191e-07
2.7225,3.8431033379454303e-05,3.5647989165129268e-05,3.0469595792568786e-05,2.5831810639277872e-05,1.9357537985031928e-05,1.3229364405519709e-05,2.9743568799928762e-07
2.725,3.8521276341067297e-05,3.554649031149918e-05,3.049284238062415e-05,2.5681562366454094e-05,1.9174197666758958e-05,1.2965999609121767e-05,3.0048572160920992e-07
2.7275,3.8685435182283364e-05,3.5465673842111084e-05,3.0539773104806119e-05,2.5454511927736537e-05,1.8940929161813308e-05,1.2695034679036504e-05,3.0306355333757798e-07
2.73,3.8919674872239132e-05,3.5397870782722486e-05,3.0601792718256564e-05,2.5145277718054219e-05,1.8662449594690052e-05,1.2419254120347265e-05,3.0517397450892121e-07
2.7325,3.9218363363742242e-05,3.533350505617987e-05,3.0663507425239137e-05,2.4756996026686979e-05,1.8338253480498997e-05,1.2140654239209019e-05,3.0682437405323843e-07
2.735,3.9574800794498743e-05,3.5262414518720559e-05,3.0702475148009017e-05,2.4290025251759715e-05,1.7969842764201985e-05,1.1861641900301515e-05,3.080329158577301e-07
2.7375,3.9981863334480581e-05,3.5173106651606868e-05,3.0690909000599244e-05,2.3746935171795304e-05,1.7560557840324279e-05,1.1584694641942542e-05,3.0881756346710181e-07
2.74,4.043094386859803e-05,3.5052613591329089e-05,3.0597606467308195e-05,2.3128841123799293e-05,1.7114327961872614e-05,1.1311841494304333e-05,3.0917112108733788e-07
2.7425,4.0913187866339211e-05,3.4888539606134978e-05,3.0388996231694793e-05,2.2440698725373881e-05,1.6636447746464767e-05,1.104595220017306e-05,3.0913768837268524e-07
2.745,4.1420086497617601e-05,3.4664232592994065e-05,3.002811106280723e-05,2.1690607031128757e-05,1.613290395175216e-05,1.0789104891023938e-05,3.0874208594754721e-07
2.7475,4.1942883350988574e-05,3.436509682384478e-05,2.949058974514464e-05,2.0888085773852743e-05,1.5610338048427373e-05,1.0543493740627865e-05,3.0801187462236883e-07
