Physical Time (s),enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv1,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv2,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv3,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv4,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv5,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv6,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv7
6.4325,-2.8611009161286568e-08,-4.2308676886949244e-08,-5.3547646515477607e-08,-6.3062985660498596e-08,-7.3985863404776787e-08,-9.8150213299394708e-08,-1.1462663976504953e-07
6.435,-2.7515819262251226e-08,-4.1062443446690699e-08,-5.2265091407989934e-08,-6.1879186395618048e-08,-7.3004821207566043e-08,-9.7719850259579986e-08,-1.1462133641439323e-07
6.4375,-2.6344767805613771e-08,-3.9734809532316823e-08,-5.0897817027185967e-08,-6.0609670394088291e-08,-7.1940435243404192e-08,-9.7220322519491695e-08,-1.1456065256339615e-07
6.44,-2.5095590508299734e-08,-3.8323638882375407e-08,-4.9443158313015062e-08,-5.9250421665122811e-08,-7.0786877417073029e-08,-9.664236971184387e-08,-1.1443288503938077e-07
6.4425,-2.3768416673658172e-08,-3.6829202917504636e-08,-4.7900807505309259e-08,-5.7800107713108355e-08,-6.95417409814177e-08,-9.5980444868754325e-08,-1.1422973520386249e-07
6.445,-2.2364854862135113e-08,-3.5252991581834838e-08,-4.6271796360369393e-08,-5.6259094623524581e-08,-6.8204019256656855e-08,-9.522968189952442e-08,-1.1394367544891509e-07
6.4475,-2.0888259582220955e-08,-3.3598337479031938e-08,-4.455916587027019e-08,-5.4629399325435297e-08,-6.6774064280438891e-08,-9.4386597651056421e-08,-1.1356819132406735e-07
6.45,-1.9343383920466908e-08,-3.1870446526281432e-08,-4.2768274481020936e-08,-5.2915571137658604e-08,-6.5255076415010869e-08,-9.3451038690317862e-08,-1.1310073615893885e-07
6.4525,-1.7736681565901802e-08,-3.0076818658795022e-08,-4.0907187626784555e-08,-5.11252651741292e-08,-6.3653523028271921e-08,-9.2427172121682119e-08,-1.1254320081259254e-07
6.455,-1.6076731201462699e-08,-2.8227473917322842e-08,-3.8986848694557529e-08,-4.9269704305355744e-08,-6.1979782823830074e-08,-9.1323037103582685e-08,-1.1190175100321072e-07
6.4575,-1.4373710435833633e-08,-2.6334133672799447e-08,-3.7020014060949223e-08,-4.7362110631112761e-08,-6.0246947395034107e-08,-9.0149158870169255e-08,-1.1118525238124979e-07
6.46,-1.2639661909118077e-08,-2.441041268656116e-08,-3.5021316404600793e-08,-4.541762019762951e-08,-5.8469936581578314e-08,-8.8917910178618463e-08,-1.10403925936161e-07
6.4625,-1.0887492972678944e-08,-2.2470734393371955e-08,-3.300612839825443e-08,-4.3451880988046733e-08,-5.6664428273747193e-08,-8.7643975317683058e-08,-1.0957100486672577e-07
6.465,-9.1321021175991143e-09,-2.0531682256462213e-08,-3.0992020101687268e-08,-4.1482788270066311e-08,-5.4848427580026778e-08,-8.6343802336633993e-08,-1.087011457497191e-07
6.4675,-7.3885868990110583e-09,-1.8609978052360935e-08,-2.8996623479029806e-08,-3.9528623174615086e-08,-5.3040746047080682e-08,-8.5036108232225666e-08,-1.0781203804883647e-07
6.47,-5.6732793782819175e-09,-1.6723571792221637e-08,-2.7039007755175639e-08,-3.7609424764524943e-08,-5.1262247277217799e-08,-8.3741078873682113e-08,-1.0692294194358052e-07
6.4725,-4.0024676441694092e-09,-1.4890490339955029e-08,-2.5138705337324349e-08,-3.5745759969996423e-08,-4.9533943722166696e-08,-8.2481225674913263e-08,-1.06056022175609e-07
6.475,-2.3926551039057198e-09,-1.3129421708106325e-08,-2.3316516155624193e-08,-3.3959850007061766e-08,-4.7878801082972721e-08,-8.1279544979898652e-08,-1.0523329162887553e-07
6.4775,-8.6120294927598328e-10,-1.1460530644710242e-08,-2.1595150783711432e-08,-3.2275872727550244e-08,-4.6321102483372395e-08,-8.0160325270233433e-08,-1.0447904388681359e-07
6.48,5.7449368128062903e-10,-9.9040252004376037e-09,-1.9997027321409526e-08,-3.0717563427688667e-08,-4.4885397167747926e-08,-7.9148147964983667e-08,-1.0381754822169083e-07
6.4825,1.8968264182905445e-09,-8.480007195456844e-09,-1.8543878777397989e-08,-2.9307705104008518e-08,-4.3595437245419801e-08,-7.8267363648556348e-08,-1.0327319639144685e-07
6.485,3.0879396205566193e-09,-7.2083741462118189e-09,-1.7256785172234079e-08,-2.8068418800346034e-08,-4.2474366167143044e-08,-7.7541492533251184e-08,-1.0286930433010553e-07
6.4875,4.1314437670446098e-09,-6.107023109521655e-09,-1.6154482959499525e-08,-2.7019377686569341e-08,-4.1543381124133799e-08,-7.6993322362098416e-08,-1.0262887353392909e-07
6.49,5.0122824763935503e-09,-5.1922233746374541e-09,-1.525406612845381e-08,-2.6178546342489861e-08,-4.0821177604544817e-08,-7.6642519454259146e-08,-1.0257187416861286e-07
6.4925,5.7167713169712108e-09,-4.4785417518131355e-09,-1.457092889961027e-08,-2.5562274363171304e-08,-4.0324736559040773e-08,-7.6506638572994107e-08,-1.0271591181215197e-07
6.495,6.2335284475486445e-09,-3.9781556526322294e-09,-1.4118213375327674e-08,-2.5184468185869346e-08,-4.0068389057470795e-08,-7.660020968548619e-08,-1.0307535336665559e-07
6.4975,6.5533711456234759e-09,-3.7012161609076831e-09,-1.3907128302466513e-08,-2.5057030739619293e-08,-4.0064381420439249e-08,-7.6935858588558073e-08,-1.0366316497366573e-07
6.5,6.6691379498940119e-09,-3.6558387851670218e-09,-1.394655810281991e-08,-2.5189298315243932e-08,-4.0322402307455832e-08,-7.7523524823790992e-08,-1.0448898625703619e-07
6.5025,6.5756968334066334e-09,-3.8478657936587468e-09,-1.4242680699904642e-08,-2.5587570606052794e-08,-4.0849221116094083e-08,-7.8371648701960002e-08,-1.0556200142885056e-07
6.505,6.2695830033083274e-09,-4.2809919907520028e-09,-1.4798646066059026e-08,-2.6254548453726255e-08,-4.1647859096643026e-08,-7.9483504724442808e-08,-1.0688543958777298e-07
6.5075,5.7491366115337825e-09,-4.9564419262461365e-09,-1.5614718069076907e-08,-2.7189916307192202e-08,-4.2717965829339863e-08,-8.0858897764510345e-08,-1.0845941761232539e-07
6.51,5.0144498590220355e-09,-5.8732602364212381e-09,-1.668894349550761e-08,-2.8391056866880736e-08,-4.4056402193093108e-08,-8.2494029466103461e-08,-1.1028052717572348e-07
6.5125,4.0681814074710791e-09,-7.0276699371481113e-09,-1.8016661313932542e-08,-2.9852494614076944e-08,-4.565648602062977e-08,-8.4381446638415386e-08,-1.1234143312408233e-07
6.515,2.9151220374890554e-09,-8.4136094508327133e-09,-1.9590927863820094e-08,-3.1566407983972109e-08,-4.7509189541335689e-08,-8.6511333733000941e-08,-1.1463245973397054e-07
6.5175,1.5630810555759756e-09,-1.0021653142498183e-08,-2.1400936327583699e-08,-3.3520979095121022e-08,-4.9601692366223579e-08,-8.8869998112329347e-08,-1.1714007704926317e-07
6.52,2.1806449946736657e-11,-1.1840278899075973e-08,-2.34337103488056e-08,-3.5702279828576242e-08,-5.1919407114285779e-08,-9.1441923897021382e-08,-1.1984861450189763e-07
6.5225,-1.6961031291224656e-09,-1.3854889972176775e-08,-2.5672966427454856e-08,-3.809286490842508e-08,-5.4444248408681916e-08,-9.4207367493144685e-08,-1.2273792373421627e-07
6.525,-3.5769891615357436e-09,-1.6049875013800501e-08,-2.8101530071950947e-08,-4.067435893820789e-08,-5.7157179950518074e-08,-9.7145478804515362e-08,-1.2578669461206028e-07
6.5275,-5.6057341421913996e-09,-1.8408054897271205e-08,-3.0700709128252218e-08,-4.3426958208345576e-08,-6.0037486493287001e-08,-1.0023416575553964e-07,-1.2897218177116806e-07
6.53,-7.7658883079883982e-09,-2.0910879724682432e-08,-3.3450393161133574e-08,-4.6329431387761339e-08,-6.3062834608012313e-08,-1.0344915333137864e-07,-1.3226970873798212e-07
6.5325,-1.0039538787909031e-08,-2.3538079302215437e-08,-3.632851996569907e-08,-4.9358510714137509e-08,-6.6208375873708652e-08,-1.0676365099781407e-07,-1.3565191852364596e-07
6.535,-1.2408731699310518e-08,-2.626893974109127e-08,-3.9311961379684946e-08,-5.2489404501559109e-08,-6.9447665991287082e-08,-1.1014933233714826e-07,-1.3908979215392743e-07
6.5375,-1.4855365600781656e-08,-2.9082184763815839e-08,-4.2376814786125425e-08,-5.5696203054463047e-08,-7.2752932075488246e-08,-1.1357638787706343e-07,-1.4255279671932406e-07
6.54,-1.7360243425353132e-08,-3.1955211416531087e-08,-4.5497559578191476e-08,-5.8951041259566291e-08,-7.6094475396915638e-08,-1.1701244643085566e-07,-1.4600762157561407e-07
6.5425,-1.9903479420328923e-08,-3.4864930912062591e-08,-4.8648394148394666e-08,-6.2226055335464201e-08,-7.9443170828718891e-08,-1.2042606200502458e-07,-1.4942229804974066e-07
6.545,-2.2465533353257103e-08,-3.7788917480315378e-08,-5.1804734508792092e-08,-6.5495214690124647e-08,-8.2772070011425175e-08,-1.2378907554270524e-07,-1.5276816600737927e-07
6.5475,-2.5025158809854959e-08,-4.0703119919753398e-08,-5.4940639850458484e-08,-6.8731351995808194e-08,-8.6052520396399232e-08,-1.2707094617173877e-07,-1.5601451954231069e-07
6.55,-2.7563170879157011e-08,-4.358622392003861e-08,-5.8033576017895006e-08,-7.1910808588845691e-08,-8.925949206933505e-08,-1.3024504243324884e-07,-1.5913437688767535e-07
6.5525,-3.0061393823287268e-08,-4.6418303349038838e-08,-6.1062685021543215e-08,-7.5011695886376412e-08,-9.2370275551230809e-08,-1.3328849409539464e-07,-1.6210426435473286e-07
6.555,-3.2501584470222713e-08,-4.9179238382820229e-08,-6.4006607501763103e-08,-7.8012171062881829e-08,-9.5362557448879234e-08,-1.3617711361375423e-07,-1.6489950196386742e-07
6.5575,-3.4867852733776699e-08,-5.1851299996919323e-08,-6.6846326286728163e-08,-8.0892924485296553e-08,-9.8216403999629152e-08,-1.3888848112234448e-07,-1.6749717366944987e-07
6.56,-3.7145321940315123e-08,-5.4417660752551374e-08,-6.9563959515952898e-08,-8.3635746283290342e-08,-1.0091354422437197e-07,-1.4140484165752862e-07,-1.6987927481318204e-07
6.5625,-3.9319608441509046e-08,-5.6862105494037797e-08,-7.2142442444317644e-08,-8.622345242372752e-08,-1.0343667725946089e-07,-1.4370913783345506e-07,-1.7202870224995317e-07
6.565,-4.1377529523859517e-08,-5.9169994383357739e-08,-7.4566432258960881e-08,-8.8640102008870967e-08,-1.057700565199148e-07,-1.4578690136307055e-07,-1.7393110949500793e-07
6.5675,-4.3307715134510121e-08,-6.1328961090765043e-08,-7.6822971937136858e-08,-9.0872327915451375e-08,-1.0790006312571735e-07,-1.4762436564146874e-07,-1.7557309039978146e-07
6.57,-4.5100780621606389e-08,-6.3328938000513419e-08,-7.8901614670906121e-08,-9.2909378880023924e-08,-1.0981597194370361e-07,-1.4921129577063572e-07,-1.7694460971370831e-07
6.5725,-4.6749372316116888e-08,-6.5161983304115562e-08,-8.0793962247024424e-08,-9.4742849484387264e-08,-1.1150944399469663e-07,-1.5053968016788998e-07,-1.7803826299042064e-07
6.575,-4.824767384603705e-08,-6.6821605795806761e-08,-8.2493215343897582e-08,-9.6366489092426969e-08,-1.129751314304946e-07,-1.5160509833402371e-07,-1.7885009260429099e-07
6.5775,-4.9591500432565668e-08,-6.8302845746218153e-08,-8.3994113301792523e-08,-9.7775587089778e-08,-1.1420886422658541e-07,-1.5240398056135743e-07,-1.793771302499207e-07
6.58,-5.0778046082260208e-08,-6.9602491926326532e-08,-8.5293825585780719e-08,-9.8967607022371126e-08,-1.1520885463030974e-07,-1.529370311282182e-07,-1.7962125829891234e-07
6.5825,-5.180569329693303e-08,-7.071907479440011e-08,-8.639187375483615e-08,-9.9943042970848072e-08,-1.1597684910161885e-07,-1.5320881523866903e-07,-1.7958816365311605e-07
6.585,-5.2674852371831806e-08,-7.1653875024786603e-08,-8.7290984215381307e-08,-1.0070604158699331e-07,-1.1651837725246202e-07,-1.5322783750528479e-07,-1.7928775186634205e-07
6.5875,-5.3387815894846414e-08,-7.2410502821795911e-08,-8.7996246747536389e-08,-1.0126329721909672e-07,-1.1684193388917085e-07,-1.5300657163891088e-07,-1.7873417664393871e-07
6.59,-5.3948708021044224e-08,-7.2994507284092823e-08,-8.8514616038169586e-08,-1.0162342898559999e-07,-1.1695818569024379e-07,-1.5255898241481617e-07,-1.779432306318787e-07
6.5925,-5.4363985339353382e-08,-7.34135668626433e-08,-8.8855163442806901e-08,-1.017973441635833e-07,-1.1687994566335315e-07,-1.5190212209969212e-07,-1.7693417393519381e-07
6.595,-5.4640976557686961e-08,-7.3675991949404646e-08,-8.9027310140359441e-08,-1.0179608732847664e-07,-1.1662025186894683e-07,-1.5105122874535858e-07,-1.7572410581600934e-07
6.5975,-5.4787310102654337e-08,-7.3790181767888712e-08,-8.9040257488512052e-08,-1.0163009272508272e-07,-1.1619088491323954e-07,-1.5002135735918026e-07,-1.7432995765823995e-07
6.6,-5.4810870096754547e-08,-7.3764723021468077e-08,-8.890324759098056e-08,-1.0130967237282599e-07,-1.1560406621868257e-07,-1.4882783991325929e-07,-1.7276864142408428e-07
6.6025,-5.4719676215489297e-08,-7.3608376527099333e-08,-8.862590120937384e-08,-1.0084543940840573e-07,-1.1487214388711833e-07,-1.4748650594325484e-07,-1.710577177704172e-07
6.605,-5.4521826065544833e-08,-7.3330296478674581e-08,-8.8218714374030359e-08,-1.0024907976037075e-07,-1.1400845226679483e-07,-1.4601459560253809e-07,-1.6921656217173746e-07
6.6075,-5.422564517828705e-08,-7.2940262139049737e-08,-8.7693375485505257e-08,-9.9533897742213368e-08,-1.1302787740614367e-07,-1.444309344762496e-07,-1.6726605231392821e-07
6.61,-5.3839923988755247e-08,-7.2448826436869703e-08,-8.7062439910949941e-08,-9.8714561372415019e-08,-1.1194705058831853e-07,-1.4275623236946871e-07,-1.6522910488283823e-07
6.6125,-5.3374136885812295e-08,-7.1867508755301298e-08,-8.6339178434653051e-08,-9.7806192915991029e-08,-1.1078317896383607e-07,-1.4101144532235153e-07,-1.6312884487174867e-07
6.615,-5.2838918743850545e-08,-7.1209006234422702e-08,-8.5537723305150709e-08,-9.6824325763476848e-08,-1.0955357339259466e-07,-1.3921783719731864e-07,-1.6098890976943359e-07
6.6175,-5.2245847129685109e-08,-7.0486668877708498e-08,-8.4672564366486314e-08,-9.5784696635144138e-08,-1.0827566783358501e-07,-1.3739643908619132e-07,-1.5883252380938984e-07
6.62,-5.1606880535156668e-08,-6.9713707506803537e-08,-8.3757870522408384e-08,-9.4702778685849274e-08,-1.069668617543297e-07,-1.3556887944646042e-07,-1.5668347694323406e-07
6.6225,-5.0933434220135501e-08,-6.8902354439102572e-08,-8.2806879970933306e-08,-9.3593454485660874e-08,-1.0564428858936533e-07,-1.3375610313977963e-07,-1.5456481377631228e-07
6.625,-5.0235364506920019e-08,-6.8063120271160622e-08,-8.1831326476494842e-08,-9.2470264213342306e-08,-1.0432333167072175e-07,-1.3197622071106115e-07,-1.5249661838155587e-07
6.6275,-4.9521297973044255e-08,-6.7205543458291924e-08,-8.0842027778074469e-08,-9.1345397807378517e-08,-1.0301774100937541e-07,-1.3024587260510816e-07,-1.5049749775591963e-07
6.63,-4.8798472933656746e-08,-6.6338028052722934e-08,-7.98484590379939e-08,-9.0228932340743499e-08,-1.0173821081287457e-07,-1.2857860054486351e-07,-1.4858305556579195e-07
6.6325,-4.8073577858093039e-08,-6.5468670364527626e-08,-7.8859637648667426e-08,-8.913011378128591e-08,-1.0049456065531092e-07,-1.2698646956555893e-07,-1.4676707937892408e-07
6.635,-4.7353051072229749e-08,-6.4605352992972113e-08,-7.7884212472571499e-08,-8.8057837800137972e-08,-9.9296150818978759e-08,-1.2548119922304859e-07,-1.4506278292415856e-07
6.6375,-4.6643091073385289e-08,-6.3755483462079392e-08,-7.6930251880490046e-08,-8.7020679644048472e-08,-9.8152040028609071e-08,-1.2407342353306817e-07,-1.4348219313315458e-07
6.64,-4.594921030385121e-08,-6.2925366872494738e-08,-7.6004623794887091e-08,-8.6026421325367865e-08,-9.7070734768054746e-08,-1.2277215881678167e-07,-1.4203549857116458e-07
6.6425,-4.5275691391821949e-08,-6.2119634957862734e-08,-7.5112009182410475e-08,-8.5080154764257467e-08,-9.6057841751548423e-08,-1.2158366159469797e-07,-1.4072978231812892e-07
6.645,-4.4626171201281429e-08,-6.1342054107474166e-08,-7.4256202419746216e-08,-8.4185866026846802e-08,-9.5117877896720544e-08,-1.2051358447740393e-07,-1.3957145045285123e-07
6.6475,-4.4002786303894661e-08,-6.0594709126688624e-08,-7.3439278443852917e-08,-8.3345420336600713e-08,-9.4252694427245092e-08,-1.1956451887951446e-07,-1.3856327688072651e-07
6.65,-4.3405860121715107e-08,-5.9877794135404592e-08,-7.2661431968300027e-08,-8.2558664176846361e-08,-9.3461654707027357e-08,-1.1873568193402823e-07,-1.3770452427711855e-07
6.6525,-4.2833906913194202e-08,-5.9189677434444842e-08,-7.1920806550299502e-08,-8.1823202194550322e-08,-9.2741897723212554e-08,-1.1802393982462884e-07,-1.3699209016426417e-07
6.655,-4.228383852862342e-08,-5.8527146131886648e-08,-7.121380583625379e-08,-8.1134866553182999e-08,-9.208856431173767e-08,-1.1742296374349377e-07,-1.3641950085796495e-07
6.6575,-4.175149213660228e-08,-5.7885846004190878e-08,-7.0535311021401511e-08,-8.0487657324276954e-08,-9.1494485847954067e-08,-1.1692312317622358e-07,-1.3597636805527725e-07
6.66,-4.1231705965249084e-08,-5.7260097728131034e-08,-6.98786647457061e-08,-7.9873796512033143e-08,-9.0950617253785608e-08,-1.1651368015213192e-07,-1.3565120493029864e-07
6.6625,-4.0718012687334538e-08,-5.6642509358034413e-08,-6.9235406523596157e-08,-7.9283559074833057e-08,-9.0445967367268153e-08,-1.161819857825848e-07,-1.3543036282775806e-07
6.665,-4.0202532167380138e-08,-5.6024042612122375e-08,-6.8595445789883025e-08,-7.8705563312445844e-08,-8.9967608537477116e-08,-1.1591285943717395e-07,-1.3529755292828489e-07
6.6675,-3.967627477879848e-08,-5.5394584448178924e-08,-6.7947618215292678e-08,-7.8127421488088655e-08,-8.9501961619101245e-08,-1.1569010208781586e-07,-1.3523510047210726e-07
6.67,-3.9130127808023557e-08,-5.4744033952432894e-08,-6.7280648179559761e-08,-7.753641390077948e-08,-8.9034446903318728e-08,-1.1549443871514864e-07,-1.3522174013627294e-07
6.6725,-3.8554874235066251e-08,-5.4062239618226662e-08,-6.6583199830872341e-08,-7.6919606829396772e-08,-8.854989902774066e-08,-1.1530603660714996e-07,-1.3523517560362464e-07
6.675,-3.7941470519332132e-08,-5.3339213594477703e-08,-6.5844063090182917e-08,-7.626411807303157e-08,-8.8033515812395249e-08,-1.151062376958172e-07,-1.3525399425610187e-07
6.6775,-3.7281097959649984e-08,-5.2565074082417184e-08,-6.5051924149610511e-08,-7.5556832273074587e-08,-8.7470058600073001e-08,-1.1487622633376375e-07,-1.3525685184991124e-07
6.68,-3.6564836350203076e-08,-5.1729625864853942e-08,-6.4194838786984368e-08,-7.4783408166371101e-08,-8.6842616953839476e-08,-1.1459573866598805e-07,-1.3522076035106733e-07
6.6825,-3.5783599706167728e-08,-5.0822330017100731e-08,-6.3260476692562055e-08,-7.3929658869567853e-08,-8.6135096590576227e-08,-1.1424505079198443e-07,-1.351236742698437e-07
6.685,-3.4928704319382666e-08,-4.9833124174841662e-08,-6.2237254082924524e-08,-7.2982300292776886e-08,-8.5332568978324757e-08,-1.1380551774804345e-07,-1.3494447432482874e-07
6.6875,-3.399193826418882e-08,-4.8752669300503179e-08,-6.1114607709636029e-08,-7.1929123619620633e-08,-8.442087749929346e-08,-1.1325887502301557e-07,-1.3466252948643176e-07
6.69,-3.2965823316590388e-08,-4.7572676384280201e-08,-5.9883436407323693e-08,-7.0759955714519396e-08,-8.3388179227799154e-08,-1.125887106158307e-07,-1.3425879892121958e-07
6.6925,-3.1844362023252332e-08,-4.6286749705485568e-08,-5.8536883910934399e-08,-6.9466926783477927e-08,-8.2224558457330355e-08,-1.1178032703475393e-07,-1.3371596159204754e-07
6.695,-3.0623201950301388e-08,-4.4890409231545352e-08,-5.7069995355461045e-08,-6.8043957802946431e-08,-8.0922209233611361e-08,-1.1082130590210923e-07,-1.3301871858362335e-07
6.6975,-2.9299640467451108e-08,-4.3380989046855338e-08,-5.5479539371514289e-08,-6.6486682289322741e-08,-7.9475159741508004e-08,-1.0970197770409792e-07,-1.3215465889227929e-07
6.7,-2.7873413424405147e-08,-4.1758225956512675e-08,-5.3764709610870059e-08,-6.4793398721776962e-08,-7.7880658469480317e-08,-1.0841644537240712e-07,-1.3111536925635337e-07
6.7025,-2.6345761702441786e-08,-4.0023250486493169e-08,-5.1926065731029464e-08,-6.2963636396106908e-08,-7.6136878027471578e-08,-1.0696068218476805e-07,-1.2989441998776683e-07
6.705,-2.4720003551012763e-08,-3.817943486285179e-08,-4.9966840060736989e-08,-6.099986424562718e-08,-7.4244887177715706e-08,-1.0533300910266035e-07,-1.2848796736735871e-07
6.7075,-2.3000680092780041e-08,-3.6231761985772732e-08,-4.7892241649743599e-08,-5.8906626332930442e-08,-7.2207786422597415e-08,-1.0353380152932924e-07,-1.2689481538277645e-07
6.71,-2.1194475903589811e-08,-3.4188003205711334e-08,-4.5710671125638897e-08,-5.669202089270709e-08,-7.0032979981153235e-08,-1.01568483487085e-07,-1.2511917007316809e-07
6.7125,-1.9309900434850529e-08,-3.2058110004993812e-08,-4.3432979456882642e-08,-5.4367174502737264e-08,-6.7731413224726869e-08,-9.9446735567013035e-08,-1.2316971693440443e-07
6.715,-1.7357697395436334e-08,-2.9854463910498488e-08,-4.1072658374498574e-08,-5.194639573901526e-08,-6.5317703773578301e-08,-9.7182754402245582e-08,-1.210595474957075e-07
