Physical Time (s),ev_bot Monitor (kg-m/s^3): bot_cv1,ev_bot Monitor (kg-m/s^3): bot_cv2,ev_bot Monitor (kg-m/s^3): bot_cv3,ev_bot Monitor (kg-m/s^3): bot_cv4,ev_bot Monitor (kg-m/s^3): bot_cv5,ev_bot Monitor (kg-m/s^3): bot_cv6,ev_bot Monitor (kg-m/s^3): bot_cv7
3.3925,6.1558925360343337e-10,6.5567237640748618e-10,6.7502567558959352e-10,6.9758573299229709e-10,7.2162825443548025e-10,7.421468002802711e-10,5.9049295003317853e-10
3.395,6.1321973413969043e-10,6.5315549060820907e-10,6.7250767839265623e-10,6.9514390175719523e-10,7.1929718213800581e-10,7.3991468643431605e-10,5.9048314026586447e-10
3.3975,6.1088753727075112e-10,6.5067721190367982e-10,6.7002874567771446e-10,6.9274126150341788e-10,7.1700584965458686e-10,7.3772289507427574e-10,5.9049147174931021e-10
3.4,6.0859849970053341e-10,6.482438141676807e-10,6.6759515129099821e-10,6.9038390407206163e-10,7.1475999886942052e-10,7.3557675643816783e-10,5.9052277344918669e-10
3.4025,6.0635902859632277e-10,6.4586216326927657e-10,6.6521378788634576e-10,6.880785551928844e-10,7.1256610041073286e-10,7.3348241053392587e-10,5.9058290571776277e-10
3.405,6.0417598080910129e-10,6.4353961556180564e-10,6.6289201345295104e-10,6.8583233905950824e-10,7.1043101404302314e-10,7.3144646711023738e-10,5.9067821194859636e-10
3.4075,6.0205627231919784e-10,6.4128359359845213e-10,6.6063723177450504e-10,6.8365231874962873e-10,7.08361482819758e-10,7.2947538715333752e-10,5.9081493600741615e-10
3.41,6.0000642372599842e-10,6.3910105713804965e-10,6.5845633471311208e-10,6.8154500756361673e-10,7.063635300016818e-10,7.2757475884517078e-10,5.9099835258327959e-10
3.4125,5.980321898758745e-10,6.3699806956686989e-10,6.5635529023856644e-10,6.7951599498359607e-10,7.0444220252244569e-10,7.2574914649725214e-10,5.9123288425199822e-10
3.415,5.9613825245276043e-10,6.3497951339583439e-10,6.5433886594356549e-10,6.7756967383497201e-10,7.0260150219415675e-10,7.240021548275783e-10,5.9152202383716859e-10
3.4175,5.9432823715892222e-10,6.3304919940257144e-10,6.5241076752991983e-10,6.7570945604474782e-10,7.0084455570097752e-10,7.2233651865880917e-10,5.9186837150531292e-10
3.42,5.9260483268222713e-10,6.312100512043438e-10,6.5057382126852316e-10,6.739378232862414e-10,6.9917351653883513e-10,7.2075398361659676e-10,5.922733783688224e-10
3.4225,5.9097026988201679e-10,6.2946457477153378e-10,6.4883040689942172e-10,6.7225669442620412e-10,6.9758978959221315e-10,7.1925552156804912e-10,5.9273792919837435e-10
3.425,5.8942636778326759e-10,6.2781484536743508e-10,6.4718244589216709e-10,6.7066747097410642e-10,6.9609420921419213e-10,7.1784163578350643e-10,5.9326254469059293e-10
3.4275,5.879745528206531e-10,6.2626245804011751e-10,6.4563139277920553e-10,6.6917117224129717e-10,6.9468736629994251e-10,7.165127401304607e-10,5.9384763551446941e-10
3.43,5.8661618044721109e-10,6.2480883985460764e-10,6.4417857109788289e-10,6.6776889156852353e-10,6.9337003662815646e-10,7.1526937681746393e-10,5.9449367653877009e-10
3.4325,5.8535242172620328e-10,6.2345517876990568e-10,6.4282506902414143e-10,6.6646151353905658e-10,6.9214281603266828e-10,7.1411180855219955e-10,5.9520102117058926e-10
3.435,5.8418456105833943e-10,6.2220276471625802e-10,6.4157203106982281e-10,6.6524989688246817e-10,6.9100618823594145e-10,7.1304013432258616e-10,5.9596999126009408e-10
3.4375,5.8311391959544422e-10,6.2105293998990892e-10,6.4042064297804573e-10,6.6413484923734046e-10,6.8996053509754493e-10,7.1205440337077795e-10,5.9680076112572583e-10
3.44,5.8214187206184981e-10,6.2000710733035156e-10,6.3937212519120527e-10,6.6311721005308562e-10,6.8900637266977355e-10,7.111548998319631e-10,5.9769375326687878e-10
3.4425,5.8126964425040166e-10,6.1906650858628493e-10,6.3842749846381224e-10,6.6219765634746093e-10,6.8814411452894762e-10,7.1034179483046022e-10,5.9864943859348306e-10
3.445,5.8049831991021862e-10,6.1823223629157726e-10,6.3758765948901764e-10,6.6137681515733484e-10,6.8737408209998581e-10,7.0961513053030404e-10,5.9966832726100043e-10
3.4475,5.7982876165412146e-10,6.1750519629714511e-10,6.3685340882129298e-10,6.6065521673206735e-10,6.8669645982542836e-10,7.0897485519314512e-10,6.0075075050644862e-10
3.45,5.7926180347868106e-10,6.1688630002808835e-10,6.3622561012617252e-10,6.6003348293138689e-10,6.8611151402804256e-10,7.0842104829228443e-10,6.0189717348782398e-10
3.4525,5.7879836450424973e-10,6.1637651829789681e-10,6.3570518508762089e-10,6.5951233942689475e-10,6.8561977021844234e-10,7.0795411287620359e-10,6.0310846815476313e-10
3.455,5.7843944875366159e-10,6.15976852700982e-10,6.3529305031813803e-10,6.5909266604380725e-10,6.8522206979769753e-10,7.075747703735858e-10,6.0438592663977551e-10
3.4575,5.7818616973950009e-10,6.1568838601238512e-10,6.3499020407362025e-10,6.5877539817988993e-10,6.8491930770531193e-10,7.0728380577511058e-10,6.0573081016303857e-10
3.46,5.78039743279774e-10,6.1551231385152357e-10,6.3479778429471952e-10,6.5856167909697715e-10,6.8471257958867495e-10,7.0708229560859306e-10,6.0714477114495661e-10
3.4625,5.7800137638736427e-10,6.1544983666375621e-10,6.3471698563741501e-10,6.5845279960958295e-10,6.8460330601080688e-10,7.0697188224369628e-10,6.0863007318651944e-10
3.465,5.7807201054858123e-10,6.155018788997042e-10,6.3474874820937868e-10,6.5844980998933476e-10,6.8459270440432642e-10,7.0695400325926724e-10,6.1018878606945396e-10
3.4675,5.7825218818593892e-10,6.1566897577448051e-10,6.3489358578860495e-10,6.5855326956296631e-10,6.8468145233568446e-10,7.070294556870149e-10,6.1182214323078051e-10
3.47,5.7854207150605464e-10,6.1595131794778518e-10,6.3515167017138285e-10,6.5876336054117297e-10,6.8486977128777995e-10,7.0719863749268667e-10,6.1353102689868801e-10
3.4725,5.7894163112215311e-10,6.1634892606597992e-10,6.3552301882226097e-10,6.5908012108806384e-10,6.8515783520650958e-10,7.0746199980131915e-10,6.1531649205625073e-10
3.475,5.7945083670874421e-10,6.1686179803611878e-10,6.3600764544335279e-10,6.5950372646388696e-10,6.855461065252588e-10,7.0782024951476584e-10,6.1717989823013686e-10
3.4775,5.8006980074417819e-10,6.1749003579076828e-10,6.3660572867483571e-10,6.6003472133040615e-10,6.8603541960286801e-10,7.0827442675988997e-10,6.1912272076769231e-10
3.48,5.8079867332159769e-10,6.1823373530531416e-10,6.3731746268252551e-10,6.6067362156918473e-10,6.8662649520832113e-10,7.0882547159377501e-10,6.2114639541971603e-10
3.4825,5.816373274835295e-10,6.1909266125638699e-10,6.3814268831873164e-10,6.6142041857021261e-10,6.873195538812271e-10,7.0947391159544661e-10,6.2325203722227951e-10
3.485,5.8258488253192871e-10,6.2006579525414679e-10,6.3908046152545672e-10,6.6227426836243884e-10,6.8811401795762265e-10,7.1021951953096314e-10,6.2544006553471141e-10
3.4875,5.8363941505678703e-10,6.2115104315125513e-10,6.4012878543425256e-10,6.6323357931655258e-10,6.8900869854167146e-10,7.1106150307416162e-10,6.2771021849637264e-10
3.49,5.8479793183439054e-10,6.2234522611481008e-10,6.412845753432785e-10,6.6429581655524962e-10,6.9000160296343823e-10,7.1199828362738314e-10,6.3006130406446371e-10
3.4925,5.8605655302419091e-10,6.236443006142193e-10,6.4254388310998719e-10,6.6545753320896132e-10,6.9108978412174689e-10,7.130274032689404e-10,6.3249135392282089e-10
3.495,5.8741092775875759e-10,6.2504375002655415e-10,6.439023065253788e-10,6.6671464823116794e-10,6.9226949962188124e-10,7.1414551511999799e-10,6.349975254544578e-10
3.4975,5.8885641510550981e-10,6.265387293759092e-10,6.453551237652058e-10,6.6806267981539398e-10,6.9353647753621845e-10,7.1534861791671117e-10,6.3757611166516309e-10
3.5,5.9038830271701714e-10,6.281242584405974e-10,6.4689744595376686e-10,6.6949705359453921e-10,6.9488643171579767e-10,7.1663269929174694e-10,6.4022342463001994e-10
3.5025,5.9200194596575901e-10,6.2979539464729442e-10,6.4852440695858898e-10,6.7101338531990231e-10,6.9631548947009404e-10,7.1799428658870416e-10,6.4293637512903091e-10
3.505,5.9369273799300304e-10,6.3154724330496443e-10,6.5023121218591809e-10,6.7260737394837241e-10,6.9781999059722413e-10,7.1943015241155141e-10,6.4571215743403853e-10
3.5075,5.954559361189842e-10,6.3337478487507822e-10,6.5201296986403694e-10,6.7427454095677412e-10,6.9939597523445829e-10,7.2093676436396383e-10,6.485474901593798e-10
3.51,5.9728631605606897e-10,6.3527251677618296e-10,6.5386428097625634e-10,6.7600983508010522e-10,7.0103875762699227e-10,7.2250987160434312e-10,6.5143837880479091e-10
3.5125,5.9917797344424033e-10,6.3723427246646583e-10,6.5577906663024649e-10,6.7780751766363495e-10,7.0274299221044588e-10,7.2414459497990472e-10,6.54380145462295e-10
3.515,6.0112439058177577e-10,6.3925328753961663e-10,6.5775070047988991e-10,6.7966138018348019e-10,7.0450288984219663e-10,7.2583552851215167e-10,6.5736752021316071e-10
3.5175,6.0311851682691874e-10,6.4132227628197838e-10,6.5977208556971472e-10,6.8156479571310747e-10,7.0631225045099842e-10,7.2757679124556738e-10,6.6039458751613358e-10
3.52,6.0515284961712984e-10,6.4343348565718945e-10,6.6183570573480176e-10,6.8351073511710408e-10,7.0816446780861898e-10,7.2936207968990634e-10,6.6345507741242064e-10
3.5225,6.0721929391994248e-10,6.4557851319652609e-10,6.6393337386209152e-10,6.8549148529132285e-10,7.1005221474155247e-10,7.3118438383734486e-10,6.6654210542135497e-10
3.525,6.0930899917408728e-10,6.4774811371470737e-10,6.6605602248435573e-10,6.874984031514853e-10,7.11967257397052e-10,7.3303580573259066e-10,6.696478499566062e-10
3.5275,6.1141218668772677e-10,6.4993206638991122e-10,6.681935784644195e-10,6.8952177012114323e-10,7.1390018780385285e-10,7.3490727116604408e-10,6.7276311497770974e-10
3.53,6.1351831150747689e-10,6.5211940382840418e-10,6.7033523634053082e-10,6.9155114391683758e-10,7.1584088869885008e-10,7.3678901954053588e-10,6.7587809361172131e-10
3.5325,6.1561634492007423e-10,6.5429871580677817e-10,6.7246976564111144e-10,6.9357569048184215e-10,7.1777889510583271e-10,7.3867087681787287e-10,6.7898258196694294e-10
3.535,6.1769527901746981e-10,6.5645862455383067e-10,6.7458592609385401e-10,6.9558453622546831e-10,7.1970366516965857e-10,7.4054242162713709e-10,6.8206604951040222e-10
3.5375,6.1974449461876501e-10,6.5858813087107592e-10,6.7667280741856215e-10,6.975671208151383e-10,7.2160493689494126e-10,7.4239348030421588e-10,6.8511807138431187e-10
3.54,6.2175395089331904e-10,6.6067683960954286e-10,6.7872012418905865e-10,6.995134908519364e-10,7.2347301940152914e-10,7.442145076454252e-10,6.881290025409493e-10
3.5425,6.2371416560563854e-10,6.6271492445260537e-10,6.8071818780846045e-10,7.0141432941589015e-10,7.2529889460244346e-10,7.4599673975419942e-10,6.9108999660910991e-10
3.545,6.2561600045004397e-10,6.6469286593637574e-10,6.8265761152337283e-10,7.0326056805610722e-10,7.2707378773622016e-10,7.4773158981531095e-10,6.9399235650549658e-10
3.5475,6.2745049957822742e-10,6.6660133871498456e-10,6.8452923352735993e-10,7.050433047847426e-10,7.2878905643116727e-10,7.494105938401362e-10,6.9682728456439342e-10
3.55,6.2920895537896002e-10,6.6843134803840648e-10,6.8632417865122232e-10,7.0675382108518509e-10,7.3043615823610493e-10,7.5102534804982483e-10,6.9958615676848309e-10
3.5525,6.3088313394633248e-10,6.7017442248232881e-10,6.8803400474565014e-10,7.083836825791281e-10,7.3200664514432015e-10,7.5256744886920412e-10,7.0226029237438768e-10
3.555,6.3246542722590413e-10,6.7182269921926888e-10,6.8965083393767891e-10,7.0992508824546813e-10,7.3349278070892232e-10,7.5402920506168369e-10,7.048417820964146e-10
3.5575,6.3394888264807061e-10,6.7336895512781773e-10,6.9116745660618244e-10,7.113710049412489e-10,7.3488764698776525e-10,7.5540370689454776e-10,7.0732324829246491e-10
3.56,6.3532705701564635e-10,6.7480648402886734e-10,6.925772447338831e-10,7.1271497682313011e-10,7.3618491821607348e-10,7.5668456530479794e-10,7.0969795527761735e-10
3.5625,6.3659376327820576e-10,6.761288309803731e-10,6.9387382051916478e-10,7.1395079684094818e-10,7.373785244401825e-10,7.5786573751059771e-10,7.1195963758142402e-10
3.565,6.3774287450628836e-10,6.7732954649675056e-10,6.9505073168347988e-10,7.150720701496556e-10,7.3846215921672061e-10,7.5894100590094413e-10,7.1410190706991697e-10
3.5675,6.3876816985001589e-10,6.7840197559364381e-10,6.9610122690066354e-10,7.1607199228240882e-10,7.3942895144885304e-10,7.5990354323834756e-10,7.1611763341202872e-10
3.57,6.396631761181259e-10,6.7933914199993045e-10,6.9701819479989732e-10,7.16943348441815e-10,7.4027147798763764e-10,7.6074582750582031e-10,7.1799908277836075e-10
3.5725,6.4042134607257474e-10,6.8013401192437095e-10,6.9779444763059821e-10,7.1767879728837154e-10,7.4098222960933714e-10,7.6146016841767226e-10,7.1973832418008588e-10
3.575,6.410363359679835e-10,6.8077979136409662e-10,6.9842301102015556e-10,7.1827119154395326e-10,7.4155391155921171e-10,7.6203908387094287e-10,7.213277452999172e-10
3.5775,6.415022867734725e-10,6.8127017308447017e-10,6.9889739100551216e-10,7.1871390712287055e-10,7.4197981709149512e-10,7.624757513771447e-10,7.2276029864081982e-10
3.58,6.4181409493389061e-10,6.8159959224924474e-10,6.9921187643968137e-10,7.1900110345673385e-10,7.4225389176182962e-10,7.6276396777896036e-10,7.2402962134327824e-10
3.5825,6.4196742996942351e-10,6.8176325589735371e-10,6.9936153274778454e-10,7.1912778359516467e-10,7.423710773817694e-10,7.6289855843971146e-10,7.2513040626953799e-10
3.585,6.4195897022609988e-10,6.8175745603441817e-10,6.9934252983994809e-10,7.1908999046935893e-10,7.423273205379014e-10,7.6287539898219111e-10,7.2605857028086826e-10
3.5875,6.4178649458058739e-10,6.8157969948458556e-10,6.9915223763633932e-10,7.1888487984775992e-10,7.4211957316818215e-10,7.626913185437639e-10,7.2681085637144982e-10
3.59,6.4144916482407894e-10,6.8122894715902483e-10,6.9878944701806378e-10,7.1851102801106911e-10,7.41746210754205e-10,7.6234450623829184e-10,7.2738530041956716e-10
3.5925,6.4094736839051086e-10,6.8070540335846082e-10,6.9825418750363456e-10,7.1796833058871091e-10,7.4120694924667e-10,7.6183445819802184e-10,7.2778134994775647e-10
3.595,6.4028270784623009e-10,6.8001046758469458e-10,6.9754767992986412e-10,7.1725791708092749e-10,7.4050283308666878e-10,7.6116210513871183e-10,7.2800005309328459e-10
3.5975,6.3945778122607225e-10,6.7914654846017549e-10,6.966721773682335e-10,7.1638193930911809e-10,7.3963598921102796e-10,7.6032952348891747e-10,7.2804348382836878e-10
3.6,6.3847610863585674e-10,6.781170324800392e-10,6.9563093176903184e-10,7.1534351585376524e-10,7.3860952597408318e-10,7.5933982490955735e-10,7.2791478450438743e-10
3.6025,6.3734216657914788e-10,6.7692633387980499e-10,6.9442823730706933e-10,7.1414679559419346e-10,7.3742743124671445e-10,7.5819687869225287e-10,7.2761784110741701e-10
3.605,6.3606123302312891e-10,6.7557976206452734e-10,6.9306932587235476e-10,7.1279686069421084e-10,7.3609457616433653e-10,7.5690532792039712e-10,7.2715728701482669e-10
3.6075,6.3463929010649333e-10,6.7408342844973624e-10,6.9156024759639503e-10,7.1129962310637533e-10,7.3461669604398305e-10,7.5547071769203993e-10,7.2653868912595217e-10
3.61,6.3308286860290788e-10,6.7244406655200716e-10,6.8990767966036962e-10,7.0966165504904864e-10,7.3300030258923987e-10,7.5389950469584013e-10,7.2576854357759707e-10
3.6125,6.3139891632475037e-10,6.7066888414458918e-10,6.8811875885302873e-10,7.0788993684641937e-10,7.3125229465373312e-10,7.5219855957390866e-10,7.2485375155476422e-10
3.615,6.2959487005099525e-10,6.6876565385099188e-10,6.8620122884090341e-10,7.0599202253157961e-10,7.2938018578424789e-10,7.5037548159711503e-10,7.2380192688200238e-10
3.6175,6.2767884884000471e-10,6.6674290040103692e-10,6.8416361907920698e-10,7.0397625981545887e-10,7.2739228485581265e-10,7.4843869143618573e-10,7.2262153844251224e-10
3.62,6.2565968666455771e-10,6.6460986693390129e-10,6.8201514930223613e-10,7.0185171941989247e-10,7.2529760054906236e-10,7.4639725513339321e-10,7.213217400056957e-10
3.6225,6.2354678373338117e-10,6.62376308097514e-10,6.7976550985078952e-10,6.9962795119138189e-10,7.2310554557323245e-10,7.4426051653670118e-10,7.1991196055171219e-10
3.625,6.2134990055598728e-10,6.6005232048933235e-10,6.7742475748692824e-10,6.9731496628194211e-10,7.2082603724329355e-10,7.4203827189873768e-10,7.1840205636712221e-10
3.6275,6.1907913182855631e-10,6.5764840619924689e-10,6.750033944182575e-10,6.9492320094378196e-10,7.1846939024809987e-10,7.3974069761572104e-10,7.1680229128957304e-10
3.63,6.167448799569223e-10,6.5517546254125057e-10,6.7251231335445162e-10,6.9246339432930555e-10,7.1604622978529719e-10,7.3737834333894695e-10,7.1512334602516517e-10
3.6325,6.1435781781315588e-10,6.5264469015828095e-10,6.6996268110172245e-10,6.8994649033501658e-10,7.1356741246348468e-10,7.3496205777174396e-10,7.1337620650427739e-10
3.635,6.1192864642872232e-10,6.5006731816325761e-10,6.6736567920044653e-10,6.8738347364374322e-10,7.1104388193774418e-10,7.3250279634826577e-10,7.115719777521955e-10
3.6375,6.0946771750126278e-10,6.4745417764529543e-10,6.6473209678408989e-10,6.8478499790664051e-10,7.084862789745148e-10,7.300112198127048e-10,7.0972149231053044e-10
3.64,6.0698472099790846e-10,6.4481538784773518e-10,6.6207205688742011e-10,6.8216111023530179e-10,7.0590470972167803e-10,7.2749749525839905e-10,7.0783507540250876e-10
3.6425,6.0448861003609554e-10,6.4216035274685101e-10,6.5939505479098429e-10,6.7952127342035173e-10,7.0330858804728822e-10,7.2497101319136205e-10,7.0592222902877156e-10
3.645,6.0198774951283096e-10,6.3949801060578669e-10,6.567101884201506e-10,6.7687453698727371e-10,7.0070678450400793e-10,7.2244049603418718e-10,7.0399175920699751e-10
3.6475,5.9949013679627807e-10,6.3683707086699915e-10,6.5402633631177111e-10,6.742296790606726e-10,6.9810788262469335e-10,7.1991433230472495e-10,7.020521566266255e-10
3.65,5.9700351019104546e-10,6.3418606824292903e-10,6.5135217715019045e-10,6.7159521225461693e-10,6.9552028584965782e-10,7.1740086708100201e-10,7.0011193188809588e-10
3.6525,5.945354342406444e-10,6.3155334741483775e-10,6.4869620354759378e-10,6.6897942103172273e-10,6.9295220680672652e-10,7.1490833700897334e-10,6.9817953569353672e-10
3.655,5.9209325546054769e-10,6.2894697133509498e-10,6.4606666875974863e-10,6.6639044047845709e-10,6.9041168821487608e-10,7.1244477497721174e-10,6.9626317686225499e-10
3.6575,5.896841546872039e-10,6.2637477630775409e-10,6.4347161460237439e-10,6.6383629592317812e-10,6.8790668459515793e-10,7.1001805625262164e-10,6.9437086009704013e-10
3.66,5.8731537070167244e-10,6.2384465355237586e-10,6.4091912001319043e-10,6.6132511424853287e-10,6.8544523389530527e-10,7.076359909519127e-10,6.9251050103019563e-10
3.6625,5.8499435972628723e-10,6.2136472682239063e-10,6.3841749959534726e-10,6.588652471441074e-10,6.830355843574969e-10,7.053066381141272e-10,6.9069029503280918e-10
3.665,5.827287252875585e-10,6.1894325517451956e-10,6.359752117619897e-10,6.5646514044547871e-10,6.8068622567332459e-10,7.0303852135342124e-10,6.8891892451284584e-10
3.6675,5.8052597758177051e-10,6.1658839122456562e-10,6.3360062471075227e-10,6.5413318536589054e-10,6.7840557717905665e-10,7.0084014473907782e-10,6.8720504699030233e-10
3.67,5.7839314261488545e-10,6.1430777628228705e-10,6.3130156351726895e-10,6.5187714827310387e-10,6.7620133270408241e-10,6.9871917338250021e-10,6.8555646646544354e-10
