Physical Time (s),ep_bot Monitor (kg-m/s^3): bot_cv1,ep_bot Monitor (kg-m/s^3): bot_cv2,ep_bot Monitor (kg-m/s^3): bot_cv3,ep_bot Monitor (kg-m/s^3): bot_cv4,ep_bot Monitor (kg-m/s^3): bot_cv5,ep_bot Monitor (kg-m/s^3): bot_cv6,ep_bot Monitor (kg-m/s^3): bot_cv7
4.48,-3.5443380737672388e-08,-5.0550766568691937e-08,-6.2238042223227564e-08,-7.0700163810527958e-08,-7.9444370288097556e-08,-9.4985079522641955e-08,-1.0189769334332472e-07
4.4825,-3.3070779925553065e-08,-4.7796401804996302e-08,-5.9179245163602831e-08,-6.7427932172299318e-08,-7.6002493998235405e-08,-9.1328121658375719e-08,-9.8156758477979202e-08
4.485,-3.0520769967424779e-08,-4.4845633524850276e-08,-5.5908519608560631e-08,-6.3934141639034627e-08,-7.2335467897449505e-08,-8.745440941148875e-08,-9.4210536370412041e-08
4.4875,-2.7797640621397796e-08,-4.1703417221757491e-08,-5.2431519277135659e-08,-6.022522348955455e-08,-6.8450484336741207e-08,-8.337106632666682e-08,-9.0065773297200122e-08
4.49,-2.4905913202711525e-08,-3.8374709422194349e-08,-4.8753915395540078e-08,-5.630806026988624e-08,-6.4354570839728424e-08,-7.908418474846747e-08,-8.5728471177573998e-08
4.4925,-2.1850084968034966e-08,-3.4864376789108885e-08,-4.4880814781310103e-08,-5.2188293814097244e-08,-6.0054707355127086e-08,-7.460120464906391e-08,-8.1206000350376707e-08
4.495,-1.8635474790373113e-08,-3.1178310042491437e-08,-4.0818229588374588e-08,-4.7871332529312999e-08,-5.5556570736131692e-08,-6.9928682999541853e-08,-7.6505229483545413e-08
4.4975,-1.5267672134576425e-08,-2.7323094583494491e-08,-3.6573444943268227e-08,-4.3363683923732719e-08,-5.0866212636281371e-08,-6.5073656664191502e-08,-7.1632795236249626e-08
4.5,-1.1754002256969783e-08,-2.3307475555757167e-08,-3.2156518676480964e-08,-3.8675289328120106e-08,-4.5992147347318319e-08,-6.0043893515545929e-08,-6.6596386040687817e-08
4.5025,-8.1015300913606571e-09,-1.9139962322161844e-08,-2.7577243248203776e-08,-3.3816044888685075e-08,-4.094352030192069e-08,-5.4847740222184656e-08,-6.1403880729249178e-08
4.505,-4.3189610152394922e-09,-1.4830772367728946e-08,-2.2846715666127427e-08,-2.8798158964325069e-08,-3.5732608615910108e-08,-4.9496639033906865e-08,-5.6066355313580773e-08
4.5075,-4.1538759729630579e-10,-1.039004729488916e-08,-1.7975660327490581e-08,-2.3633115027720798e-08,-3.0371049352996891e-08,-4.4001233854791626e-08,-5.0594116857031821e-08
4.51,3.5991831566458992e-09,-5.8286574862832184e-09,-1.2975644678397703e-08,-1.8333250888303069e-08,-2.4871743960433798e-08,-3.8372233067226741e-08,-4.4997278932852292e-08
4.5125,7.715062056655031e-09,-1.1570768465104151e-09,-7.8579019230590626e-09,-1.2910733365810896e-08,-1.9246771733279596e-08,-3.2619132918755454e-08,-3.9284495856463519e-08
4.515,1.1920674482896438e-08,3.61183323358719e-09,-2.6365211362830151e-09,-7.3799455767652838e-09,-1.3510091891822682e-08,-2.6754277503535916e-08,-3.3467481501984821e-08
4.5175,1.6203627065369309e-08,8.4638242481324246e-09,2.6727197896400428e-09,-1.7561220652901269e-09,-7.6765419719986503e-09,-2.0792939305024601e-08,-2.7560281194533263e-08
4.52,2.0549013437108098e-08,1.3381465141911756e-08,8.050264936402668e-09,3.9389881705916159e-09,-1.7690767649698032e-09,-1.4758601146081352e-08,-2.1585657703630404e-08
4.5225,2.4940406433256503e-08,1.8345622236405515e-08,1.3475129479852322e-08,9.6834451664274035e-09,4.1892715488778236e-09,-8.6743417750757828e-09,-1.5565776563631913e-08
4.525,2.9359381864017266e-08,2.3335384946735684e-08,1.8924879999478744e-08,1.5453058287375831e-08,1.0173604458048791e-08,-2.5637839233882022e-09,-9.5231939127460187e-09
4.5275,3.3787248536223349e-08,2.833029747741382e-08,2.4377717298381984e-08,2.1225824841723134e-08,1.6162065184475531e-08,3.5518911038882793e-09,-3.4784650081538956e-09
4.53,3.8204968410125412e-08,3.330968418646454e-08,2.9811431753446073e-08,2.6978998099699009e-08,2.2132747464395309e-08,9.652985994874957e-09,2.5506691049575709e-09
4.5325,4.2593096921257532e-08,3.8252114347228048e-08,3.5203058325224044e-08,3.268929933988481e-08,2.8062525936131885e-08,1.5716474128337696e-08,8.5413234343035016e-09
4.535,4.6932281599705659e-08,4.3135842573740896e-08,4.0529513365648129e-08,3.8333086856968952e-08,3.3927206682162513e-08,2.1717612322586355e-08,1.4469440320589e-08
4.5375,5.1203301762138156e-08,4.7939066310657557e-08,4.5767571951823637e-08,4.3886556873088751e-08,3.9701311512007762e-08,2.7629712377081265e-08,2.0309766293047581e-08
4.54,5.5386230094883232e-08,5.2639324232464357e-08,5.0892823008283199e-08,4.9323315409816671e-08,4.5357461011562614e-08,3.3423705482468958e-08,2.603411217258597e-08
4.5425,5.9462848245498443e-08,5.7216149684958128e-08,5.5882232987532153e-08,5.4617518562938102e-08,5.0868513888785515e-08,3.9072893723730034e-08,3.161561364606308e-08
4.545,6.3415127961767398e-08,6.1649036803093904e-08,6.0712438007935662e-08,5.974368652020205e-08,5.620845404976285e-08,4.4551855670568817e-08,3.7028924992869306e-08
4.5475,6.7226276390250464e-08,6.5918676699880784e-08,6.5361663155348657e-08,6.4678662619768539e-08,6.1353169233409548e-08,4.9836657561721855e-08,4.2250251662988108e-08
4.55,7.0879697453587913e-08,7.0005973839338665e-08,6.9808928924851006e-08,6.9399917798388205e-08,6.6279292006507352e-08,5.4903866660573093e-08,4.725692051107084e-08
4.5525,7.4359808061216954e-08,7.3893388070016316e-08,7.403528218912519e-08,7.3887669686154137e-08,7.0965853911051563e-08,5.9731373879739348e-08,5.2026867087058907e-08
4.555,7.7650408768901458e-08,7.7563015631033119e-08,7.8021884413338815e-08,7.8121745049296091e-08,7.5390845281440378e-08,6.4295502089120508e-08,5.6537077381747956e-08
4.5575,8.073663237280815e-08,8.0998539319646641e-08,8.1751462217993482e-08,8.2083661873347637e-08,7.953389195199611e-08,6.8574492430039528e-08,6.0765855245810529e-08
4.56,8.3603419772185988e-08,8.4183633156208493e-08,8.5206882795427927e-08,8.5755775905135194e-08,8.3376846494494701e-08,7.2548324206576956e-08,6.4693759354984543e-08
4.5625,8.6236739974724646e-08,8.7103388801940434e-08,8.8372656211186466e-08,8.9121876464576842e-08,8.6902794641549148e-08,7.619868874581517e-08,6.8302073310841026e-08
4.565,8.8624758204818572e-08,8.9745382015409869e-08,9.12360037743363e-08,9.2169045029515208e-08,9.009891554557686e-08,7.9512908477392139e-08,7.1578404321259431e-08
4.5675,9.0757322495479983e-08,9.2098798705363528e-08,9.3785923171819153e-08,9.4887037081419649e-08,9.2955453297128335e-08,8.2480881048016644e-08,7.4511848667626621e-08
4.57,9.2626003816243812e-08,9.4154210732003098e-08,9.6012479330625934e-08,9.7265866921221052e-08,9.5462237321192893e-08,8.5092090425534875e-08,7.7091781023542129e-08
4.5725,9.4224491988619433e-08,9.5904367236380801e-08,9.7907772858071519e-08,9.9297137551913446e-08,9.7610797859055155e-08,8.7338038755987841e-08,7.9309216902199517e-08
4.575,9.5547508788460478e-08,9.734323114655031e-08,9.9464912721065525e-08,1.0097302521448714e-07,9.9393130242454979e-08,8.9210259678231089e-08,8.1155849333869137e-08
4.5775,9.6591559698283265e-08,9.84670091701227e-08,1.0067990442890892e-07,1.0228919496295985e-07,1.0080462209796677e-07,9.0704042860470579e-08,8.2626895755599518e-08
4.58,9.7354889531447577e-08,9.9273893779107405e-08,1.0155101977921178e-07,1.0324395755102304e-07,1.0184299034289532e-07,9.1817574222331536e-08,8.3720569681994861e-08
4.5825,9.7837115494075799e-08,9.976374707723502e-08,1.020784148931678e-07,1.0383787958543629e-07,1.0250824082059086e-07,9.2549960892018396e-08,8.4435995340822855e-08
4.585,9.8039590577021295e-08,9.9938498239776629e-08,1.0226461164045337e-07,1.0407380245227944e-07,1.0280339557536227e-07,9.290441925328189e-08,8.4776531424069558e-08
4.5875,9.7965416557250235e-08,9.9802254214826433e-08,1.0211427208784693e-07,1.0395622954951187e-07,1.0273353447182073e-07,9.2885738991851234e-08,8.4746651277148772e-08
4.59,9.7619669883443572e-08,9.9361469916824458e-08,1.016347627415221e-07,1.0349302439744712e-07,1.0230739547548403e-07,9.2503335158844183e-08,8.4355450885489971e-08
4.5925,9.7009332973093954e-08,9.862456022772587e-08,1.0083559153231939e-07,1.0269425134979948e-07,1.0153535172819944e-07,9.1768453285208031e-08,8.3613949587590088e-08
4.595,9.6142920368215628e-08,9.7601279572396392e-08,9.9727486291596736e-08,1.0157138315850713e-07,1.0042834554644069e-07,9.0691361302180685e-08,8.2532525008783149e-08
4.5975,9.5029688727312058e-08,9.6301948112387899e-08,9.8321711443473929e-08,1.0013656929203716e-07,9.8999182608590033e-08,8.9285696315263524e-08,8.112511003091908e-08
4.6,9.367942681870954e-08,9.4737322871197116e-08,9.6629949430036708e-08,9.8402119844885181e-08,9.7260386468813608e-08,8.7563932009746564e-08,7.9404072845121019e-08
4.6025,9.2102425730943634e-08,9.2918779735403116e-08,9.46643527897734e-08,9.6380569407860095e-08,9.5224629384313828e-08,8.5538529614179363e-08,7.738196886981918e-08
4.605,9.0309726073339002e-08,9.0858751908748446e-08,9.2438195215559538e-08,9.4085569597568732e-08,9.290664683518367e-08,8.3225324243453683e-08,7.5074516947801049e-08
4.6075,8.8313287139405609e-08,8.8571005396363123e-08,8.9966382361710831e-08,9.1532840835026763e-08,9.0322483552774083e-08,8.0640814042106988e-08,7.2498321379964043e-08
4.61,8.6125698817741373e-08,8.6070128124581662e-08,8.7264884167842778e-08,8.8739121438043684e-08,8.7489142650015846e-08,7.7801954192522267e-08,6.9670231687872696e-08
4.6125,8.376004984505716e-08,8.3371248996254899e-08,8.4350286881425492e-08,8.5721750632898132e-08,8.4423953456310417e-08,7.4725703539794349e-08,6.6607143677377024e-08
4.615,8.1229980677225844e-08,8.0489697238347369e-08,8.1238836361586246e-08,8.2497236621500707e-08,8.1143832443785523e-08,7.1429551365826711e-08,6.3326521810119296e-08
4.6175,7.8549321166907667e-08,7.7440763091393583e-08,7.7946539915260179e-08,7.9081916582255907e-08,7.766583605493983e-08,6.7931650314245309e-08,5.9846664181694568e-08
4.62,7.5732063335725489e-08,7.4239911654719003e-08,7.4489796404540277e-08,7.5492929685294488e-08,7.4007596771254442e-08,6.4250096233488947e-08,5.6185559060426523e-08
4.6225,7.279266353095992e-08,7.0903169964646305e-08,7.0885827411101245e-08,7.1748463165609818e-08,7.0188274462571516e-08,6.0405559726248279e-08,5.2364113355544175e-08
4.625,6.97459771418954e-08,6.7447166842304374e-08,6.7153014233233636e-08,6.7868191267747499e-08,6.6228222956044063e-08,5.6417843877951478e-08,4.8402073479534295e-08
4.6275,6.6606595301116899e-08,6.3888554789988766e-08,6.330965790697403e-08,6.3871429152768928e-08,6.2147325897914423e-08,5.2307561894473446e-08,4.4320069101052508e-08
4.63,6.3389872477654862e-08,6.0244889774983295e-08,5.9374504950754079e-08,5.9777597976359779e-08,5.7966023586273724e-08,4.809597370105123e-08,4.0139364469353704e-08
4.6325,6.0110664160795679e-08,5.6533002551273263e-08,5.5365603146303935e-08,5.5605676207058353e-08,5.3703648300959775e-08,4.3803363367226534e-08,3.5880306196620844e-08
4.635,5.6784782386822753e-08,5.2770631185757543e-08,5.1301706472809957e-08,5.1374809720190647e-08,4.9379681767169364e-08,3.9449682808800312e-08,3.1562821511693783e-08
4.6375,5.3427779549581697e-08,4.8975024762193857e-08,4.7200960237488822e-08,4.7103425735247026e-08,4.5012804528858942e-08,3.5053698825497294e-08,2.7205469576167562e-08
4.64,5.0055810690560664e-08,4.5164043403734916e-08,4.308243469765352e-08,4.2811225235213176e-08,4.0622726666729727e-08,3.0634620355206179e-08,2.2827514672362519e-08
4.6425,4.6683184708981917e-08,4.1353498680367323e-08,3.896273267957193e-08,3.8515235470413766e-08,3.6226830102237693e-08,2.6209892624177957e-08,1.8446244358169818e-08
4.645,4.3324383509734254e-08,3.7559515252232112e-08,3.4859127294499451e-08,3.4233495217895528e-08,3.184413942390127e-08,2.1799528318710531e-08,1.4081783345323521e-08
4.6475,3.9994393154236617e-08,3.3798977140037773e-08,3.07899241831382e-08,2.9985645314126573e-08,2.7495222942790982e-08,1.7425432816513461e-08,9.7558285150618585e-09
4.65,3.6707972342614171e-08,3.0088626945795744e-08,2.6773344381068259e-08,2.5790481121011225e-08,2.3199297880106533e-08,1.3107060652717457e-08,5.4879188760821634e-09
4.6525,3.3479481017175601e-08,2.6444869859881379e-08,2.2827245476500104e-08,2.166637640479529e-08,1.8975081956146116e-08,8.863344280224686e-09,1.2971183488802974e-09
4.655,3.0322549855129376e-08,2.2883145347242848e-08,1.8968339476925538e-08,1.7630419549133479e-08,1.4840379361054894e-08,4.711774149088453e-09,-2.7995801218351416e-09
4.6575,2.7249999618472656e-08,1.9417732085158743e-08,1.5212062361277165e-08,1.3699022180786425e-08,1.0811117522511579e-08,6.6815828981273699e-10,-6.7863018471168254e-09
4.66,2.427403919697132e-08,1.6062229200699618e-08,1.1573185761074821e-08,9.8880211509393214e-09,6.9039799923008646e-09,-3.2508153880144122e-09,-1.0646563216098208e-08
4.6625,2.1405858611466802e-08,1.2829415320378579e-08,8.0653955819559418e-09,6.211427959221355e-09,3.1322868083202673e-09,-7.0324257072808104e-09,-1.4368138620905087e-08
4.665,1.8656466733957246e-08,9.7320225510085156e-09,4.7022993654040932e-09,2.6834490811428728e-09,-4.8905597407934749e-10,-1.0661949346830103e-08,-1.7936701631463126e-08
4.6675,1.6036810003806893e-08,6.7824525385743431e-09,1.4972433348091944e-09,-6.8200594908134413e-10,-3.9451188747868366e-09,-1.412337654536043e-08,-2.1336497702787881e-08
4.67,1.3556785379394032e-08,3.9916328264976182e-09,-1.5378775652827749e-09,-3.8726740228368053e-09,-7.2227145446619954e-09,-1.7403075779627734e-08,-2.4554115641613716e-08
4.6725,1.1225428895353294e-08,1.3697651794806529e-09,-4.3910771607088209e-09,-6.8749803811562895e-09,-1.0307464041195659e-08,-2.0486651030716301e-08,-2.7575546640193519e-08
4.675,9.0513078756860748e-09,-1.0730072838177645e-09,-7.0506457373657427e-09,-9.6771474346031937e-09,-1.3189196774454207e-08,-2.3364487490162346e-08,-3.0390973187732066e-08
4.6775,7.0407939714844213e-09,-3.3289926081976631e-09,-9.5082332515943978e-09,-1.2270000950106219e-08,-1.5858508365064363e-08,-2.6029214219909503e-08,-3.2993741893637452e-08
4.68,5.2000835746633441e-09,-5.3912952202284288e-09,-1.1757052680805723e-08,-1.4647261443738387e-08,-1.8309180975751518e-08,-2.8475275512806763e-08,-3.5378639408828356e-08
4.6825,3.5329679276550225e-09,-7.2562323445104434e-09,-1.3793352143182237e-08,-1.6804762736967386e-08,-2.0536346644822797e-08,-3.0698263510851641e-08,-3.7541920128197537e-08
4.685,2.0409237897086361e-09,-8.9225723885130049e-09,-1.5615069320503946e-08,-1.8739206510321673e-08,-2.2536641249943852e-08,-3.2694973057807594e-08,-3.9481117907898891e-08
4.6875,7.2279137403897843e-10,-1.0391450033197807e-08,-1.7222303411992859e-08,-2.0449567757778361e-08,-2.4308052115951334e-08,-3.4462632499417677e-08,-4.1193590881403625e-08
4.69,-4.2311450496779197e-10,-1.1664002059893524e-08,-1.8615134509048869e-08,-2.1935128214703683e-08,-2.5849085071732698e-08,-3.599948496038942e-08,-4.2678106590898304e-08
4.6925,-1.3987330262326955e-09,-1.2741419153296551e-08,-1.9794183419385485e-08,-2.3196709989162071e-08,-2.7160728832549878e-08,-3.730632116923221e-08,-4.3936117814575602e-08
4.695,-2.2054886122489277e-09,-1.3624561298017028e-08,-2.076056579679759e-08,-2.4236221655418445e-08,-2.8245409709998578e-08,-3.8385787655002232e-08,-4.4970353726850084e-08
4.6975,-2.8449828097863683e-09,-1.4315085211407072e-08,-2.1516245865416074e-08,-2.5055893484564883e-08,-2.9106053390554004e-08,-3.9241604309507825e-08,-4.5784649692455297e-08
4.7,-3.3185865709623014e-09,-1.4814834639819362e-08,-2.2063398378629503e-08,-2.565777287882534e-08,-2.9744770077759245e-08,-3.9876867359814224e-08,-4.638236677265005e-08
4.7025,-3.6279423519523548e-09,-1.5126185481847234e-08,-2.2404599255803847e-08,-2.6044246602112739e-08,-3.0164262205800732e-08,-4.0294940950351808e-08,-4.676694065633668e-08
4.705,-3.7748409050597046e-09,-1.5251604563418327e-08,-2.2542124007428486e-08,-2.6216696068100736e-08,-3.0365420112882303e-08,-4.0497480990636725e-08,-4.6940333168691395e-08
4.7075,-3.7614358977660694e-09,-1.5193639592078781e-08,-2.2477859926291699e-08,-2.6175765348863331e-08,-3.0348607855857449e-08,-4.0486044722638903e-08,-4.6904603812922617e-08
4.71,-3.5901636787679945e-09,-1.4955090190410736e-08,-2.2215059812565754e-08,-2.5925624395845637e-08,-3.0118196630173549e-08,-4.0264949119419056e-08,-4.6663704503992133e-08
4.7125,-3.2637834479961152e-09,-1.4539468649050019e-08,-2.1758768503580604e-08,-2.5472893503622197e-08,-2.9681165082693947e-08,-3.9840073697434949e-08,-4.622339384453539e-08
4.715,-2.7854497097042489e-09,-1.3951092096434203e-08,-2.1114790510413352e-08,-2.4824318283032496e-08,-2.904441082245404e-08,-3.921729634705495e-08,-4.5589520867976571e-08
4.7175,-2.1590254141149069e-09,-1.3195128365667648e-08,-2.0289294488346554e-08,-2.3987489766974251e-08,-2.821659270696827e-08,-3.8405551866896114e-08,-4.477080716713028e-08
4.72,-1.3891535125556482e-09,-1.22772876982777e-08,-1.9288248947325586e-08,-2.2968404907019619e-08,-2.7203917176217783e-08,-3.7410842210257995e-08,-4.3773052307406925e-08
4.7225,-4.8130622533024018e-10,-1.1203731534421963e-08,-1.8117437112779707e-08,-2.1771773667873516e-08,-2.6010532373161646e-08,-3.6237794927434873e-08,-4.2601131497133911e-08
4.725,5.5855576814923441e-10,-9.9807995275391777e-09,-1.6783031470695195e-08,-2.0402856148390489e-08,-2.4641187415391157e-08,-3.4891409961210744e-08,-4.1259631181841971e-08
4.7275,1.7246152054630766e-09,-8.6144390733435634e-09,-1.5290857524959838e-08,-1.8866847686840158e-08,-2.3100551097712479e-08,-3.3375301467696957e-08,-3.9751920056783393e-08
4.73,3.0120506829615687e-09,-7.1096233053727146e-09,-1.3645905335027224e-08,-1.7168301717768518e-08,-2.1392340989940448e-08,-3.1691410261299904e-08,-3.8079007791316958e-08
4.7325,4.4171291385126001e-09,-5.4704881944575347e-09,-1.1852626540633465e-08,-1.5312004870715915e-08,-1.9520702154429384e-08,-2.9842773957481208e-08,-3.6243571786403311e-08
4.735,5.9361920644268655e-09,-3.7015125550558718e-09,-9.9165148980804228e-09,-1.3304347656711054e-08,-1.7492610005113447e-08,-2.7835635072597372e-08,-3.4250860677693474e-08
4.7375,7.5661684121974867e-09,-1.8068832923257145e-09,-7.8427695048630284e-09,-1.1150479333773248e-08,-1.5312688970477503e-08,-2.5673411886583205e-08,-3.2103306413761451e-08
4.74,9.3034377641724448e-09,2.0837240242291677e-10,-5.6374926722779345e-09,-8.8565621359164127e-09,-1.2986910821952765e-08,-2.3360703038814439e-08,-2.9804647471484186e-08
4.7425,1.1143908545696305e-08,2.3387708493391729e-09,-3.3073517992734938e-09,-6.4301892566881766e-09,-1.0522937189038212e-08,-2.0904179494100014e-08,-2.736055597940579e-08
4.745,1.3083222964613902e-08,4.5788538406700129e-09,-8.588562357746397e-10,-3.8790356399356043e-09,-7.9282245053946109e-09,-1.8309336820361954e-08,-2.4775963919184406e-08
4.7475,1.5116556593735811e-08,6.9231207341450005e-09,1.702284451687131e-09,-1.2092499875210901e-09,-5.209402754914107e-09,-1.5582563060644208e-08,-2.2056103374217782e-08
4.75,1.7239283784007122e-08,9.3667548962915029e-09,4.3717744097112835e-09,1.5752784379753849e-09,-2.370609296098566e-09,-1.2727441942701622e-08,-1.9203425018813492e-08
4.7525,1.9446571301182087e-08,1.190493933496981e-08,7.1451627709232476e-09,4.4709437505632614e-09,5.8490614845108178e-10,-9.7469602172900982e-09,-1.6220526626684544e-08
4.755,2.1734188849096844e-08,1.4533366477366806e-08,1.0018172116289771e-08,7.4741808203904581e-09,3.6537872426974709e-09,-6.6442941027945843e-09,-1.3109130943978305e-08
4.7575,2.409751201049693e-08,1.7246816898535052e-08,1.2985002435983037e-08,1.0579799353486617e-08,6.8316806863390331e-09,-3.423201977828213e-09,-9.8724614311534372e-09
4.76,2.6532023940948602e-08,2.0039751718762009e-08,1.6039188532551163e-08,1.3781155213679497e-08,1.0112745976586684e-08,-8.7818040290996937e-11,-6.5139277900575419e-09
4.7625,2.9032241787290581e-08,2.2905177155832032e-08,1.9172284622090506e-08,1.7068861156757791e-08,1.3488771712269789e-08,3.3549546540102664e-09,-3.0396911249922218e-09
