Physical Time (s),enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv1,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv2,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv3,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv4,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv5,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv6,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv7
1.3925,3.8107122786458403e-08,4.4212443517629217e-08,4.3104284512561829e-08,3.3377484952740969e-08,2.1780105492161044e-08,4.7445365258091402e-09,-1.4459631360562652e-09
1.395,3.8103981957174553e-08,4.4218301489863081e-08,4.3167124747684934e-08,3.3485118972390908e-08,2.1886577003550326e-08,4.8049554300041947e-09,-1.432344641485116e-09
1.3975,3.8100807741716099e-08,4.4224172875114824e-08,4.3230056404804505e-08,3.3593227191121475e-08,2.1993574777319649e-08,4.8656360553922375e-09,-1.4189721540834908e-09
1.4,3.8097511513285331e-08,4.4229964155646461e-08,4.329296032171256e-08,3.3701676822748177e-08,2.2100947293072368e-08,4.9263660985825961e-09,-1.4060809347715764e-09
1.4025,3.8094007817860778e-08,4.4235579911101521e-08,4.3355707168210649e-08,3.3810320506047902e-08,2.220853062160969e-08,4.9869287052329686e-09,-1.3939220266921265e-09
1.405,3.8090206842426787e-08,4.4240910977067741e-08,4.3418144075915485e-08,3.3918972333976315e-08,2.2316117728159424e-08,5.0470693399847158e-09,-1.3827937742028873e-09
1.4075,3.8086011647144985e-08,4.4245837940547544e-08,4.3480106189737746e-08,3.402742846627184e-08,2.2423476590230486e-08,5.106505501198254e-09,-1.3730294386575857e-09
1.41,3.8081320285900418e-08,4.425023755381783e-08,4.3541434930249347e-08,3.4135509508277308e-08,2.2530406055551049e-08,5.1649846492328358e-09,-1.3649450127194884e-09
1.4125,3.8076022383313282e-08,4.4253976192042631e-08,4.3601964288896909e-08,3.4243040748455482e-08,2.2636721057738821e-08,5.2222730818893815e-09,-1.3588403146240432e-09
1.415,3.8070007331068156e-08,4.4256919915591127e-08,4.3661524902759607e-08,3.434983919432189e-08,2.274223156236584e-08,5.2781371203983318e-09,-1.3550232529326129e-09
1.4175,3.8063164824658454e-08,4.4258928523287872e-08,4.371992872622897e-08,3.4455697148398313e-08,2.2846722979061717e-08,5.3323271005767974e-09,-1.3538191980644589e-09
1.42,3.8055386122613462e-08,4.4259854932201667e-08,4.3776963258117211e-08,3.4560382333558043e-08,2.2949958183407697e-08,5.3845781918465662e-09,-1.3555661479971266e-09
1.4225,3.8046568953496721e-08,4.4259559160411128e-08,4.3832425145304093e-08,3.4663670146156666e-08,2.3051711592943899e-08,5.4346456533948079e-09,-1.3605817118288503e-09
1.425,3.8036621853107768e-08,4.4257919247542099e-08,4.3886140952556502e-08,3.4765357706121756e-08,2.315179155927373e-08,5.4823248669347471e-09,-1.3691322477285427e-09
1.4275,3.8025464990896981e-08,4.4254829180322366e-08,4.3937971792669228e-08,3.4865293238057987e-08,2.3250046889030778e-08,5.5274599451064101e-09,-1.3814290921847252e-09
1.43,3.801302584871388e-08,4.4250197302136211e-08,4.3987803663968901e-08,3.4963405350867034e-08,2.3346432811940049e-08,5.5700120139712196e-09,-1.3975524525328444e-09
1.4325,3.7999251986652722e-08,4.4243953542575038e-08,4.4035547237847536e-08,3.5059595097231836e-08,2.3440871098539141e-08,5.6099442510859143e-09,-1.4175663837458023e-09
1.435,3.7984111691605522e-08,4.4236048771567138e-08,4.4081132089697863e-08,3.5153803062087315e-08,2.3533339110751148e-08,5.6472171373464095e-09,-1.4415240991369953e-09
1.4375,3.7967583193588304e-08,4.4226443842068898e-08,4.4124494231301613e-08,3.5245979637388468e-08,2.3623815505455239e-08,5.6818878895107343e-09,-1.4693614355432735e-09
1.44,3.7949655664556532e-08,4.4215110709598296e-08,4.4165582318278664e-08,3.5336091000384585e-08,2.3712303350882854e-08,5.7139961990390969e-09,-1.5010188869210858e-09
1.4425,3.7930330840360427e-08,4.4202037052038412e-08,4.4204363217526898e-08,3.5424110846297407e-08,2.3798809730140318e-08,5.7436062082820948e-09,-1.5363933372130187e-09
1.445,3.7909618540581692e-08,4.4187225057255231e-08,4.4240828474603086e-08,3.5510045024031433e-08,2.3883379416922012e-08,5.7708251002922343e-09,-1.5753211126685431e-09
1.4475,3.7887541352285527e-08,4.4170693023564487e-08,4.4274997397012144e-08,3.559394090487716e-08,2.3966102466558394e-08,5.7958118265276663e-09,-1.6175760335047113e-09
1.45,3.7864132230539118e-08,4.4152471937538926e-08,4.4306907414226171e-08,3.5675872910213936e-08,2.4047107197437604e-08,5.8187715323202947e-09,-1.6628648528488238e-09
1.4525,3.7839433771681857e-08,4.4132605167503623e-08,4.4336616539799855e-08,3.5755943865075448e-08,2.412654858399471e-08,5.8399453854686639e-09,-1.7108477802856215e-09
1.455,3.7813496456855785e-08,4.4111145353842257e-08,4.436418618368088e-08,3.5834247568944749e-08,2.4204577965399239e-08,5.8595795805881547e-09,-1.7611676348101678e-09
1.4575,3.7786382567982477e-08,4.4088165144255383e-08,4.438971237721669e-08,3.5910921578020194e-08,2.4281393199932301e-08,5.8779769320674852e-09,-1.8133961554811543e-09
1.46,3.7758176414603149e-08,4.4063765023717073e-08,4.4413339885236483e-08,3.5986166539134322e-08,2.4357263395434637e-08,5.8955191410860139e-09,-1.8670187214420142e-09
1.4625,3.7728975302512677e-08,4.4038058367113799e-08,4.4435217443966953e-08,3.60601999185282e-08,2.4432482543788784e-08,5.9126204979772799e-09,-1.9214724402962685e-09
1.465,3.7698880019996212e-08,4.4011160643628276e-08,4.4455492505992735e-08,3.6133227234763572e-08,2.4507332428353193e-08,5.9296869346523382e-09,-1.9761975012447338e-09
1.4675,3.7667993363609213e-08,4.3983197215886818e-08,4.4474337527287721e-08,3.6205473484367368e-08,2.458211239484831e-08,5.9471449507647509e-09,-2.0306121535652094e-09
1.47,3.7636424100388475e-08,4.3954307377140096e-08,4.4491960723039824e-08,3.6277210419707269e-08,2.4657172209052584e-08,5.9654722593687733e-09,-2.0840740577826201e-09
1.4725,3.7604285062304235e-08,4.3924633310021963e-08,4.4508567032302557e-08,3.6348720139526695e-08,2.4732869434819846e-08,5.9851530286738614e-09,-2.1359392799186973e-09
1.475,3.7571679410291683e-08,4.389429842860802e-08,4.4524331055420808e-08,3.6420244968439334e-08,2.4809524883113218e-08,6.0066316468896434e-09,-2.1856045667435941e-09
1.4775,3.7538701993429652e-08,4.3863413875661711e-08,4.453940411057398e-08,3.6491989892913612e-08,2.4887412580404421e-08,6.0303013310701083e-09,-2.2325273242429042e-09
1.48,3.7505437818381834e-08,4.3832086502331605e-08,4.4553941816428324e-08,3.6564160019739289e-08,2.4966800528705724e-08,6.056539702473111e-09,-2.2761870611152768e-09
1.4825,3.7471966589129893e-08,4.3800422553768294e-08,4.4568113511341924e-08,3.6636980464808356e-08,2.5047973047014625e-08,6.0857297657290558e-09,-2.3160701755221688e-09
1.485,3.743836388088912e-08,4.376852297857361e-08,4.4582078954762833e-08,3.6710672738897583e-08,2.5131210580205402e-08,6.118251669969067e-09,-2.3516808453468726e-09
1.4875,3.7404700780546387e-08,4.3736483158335241e-08,4.4595991160397029e-08,3.678547398700224e-08,2.5216806401344444e-08,6.1544600756428325e-09,-2.382566999056822e-09
1.49,3.7371046717194621e-08,4.3704394503780825e-08,4.4609979947118887e-08,3.6861507265690559e-08,2.5304924930099771e-08,6.1946004700734825e-09,-2.4083975807448419e-09
1.4925,3.7337474545209787e-08,4.3672355660731127e-08,4.4624191958028126e-08,3.693895773396289e-08,2.5395781164461579e-08,6.2389255237501106e-09,-2.4288596435542452e-09
1.495,3.7304067492096443e-08,4.3640481375230874e-08,4.4638792377063758e-08,3.7018050870415831e-08,2.5489628676125223e-08,6.2877174386186829e-09,-2.4436314491144347e-09
1.4975,3.7270908577564814e-08,4.3608886481562014e-08,4.4653946374483649e-08,3.7098957229144842e-08,2.5586657141859876e-08,6.3411856310717658e-09,-2.4524869000286592e-09
1.5,3.7238068871736002e-08,4.3577663239630236e-08,4.4669778318886396e-08,3.7181811582533725e-08,2.5687014132824886e-08,6.3994785472507522e-09,-2.4552895668135179e-09
1.5025,3.7205598637434869e-08,4.3546879311796035e-08,4.4686378219494879e-08,3.7266704683976435e-08,2.5790785596399501e-08,6.4626604172226819e-09,-2.4520031508229632e-09
1.505,3.7173532411182836e-08,4.3516588520131162e-08,4.4703817973932239e-08,3.7353704410965665e-08,2.5898024734975398e-08,6.5307427273860407e-09,-2.4426737447171665e-09
1.5075,3.7141883906755998e-08,4.348681516491766e-08,4.4722132040054816e-08,3.7442855014842343e-08,2.6008755143440268e-08,6.6036920827174047e-09,-2.4274151135049849e-09
1.51,3.711064085277215e-08,4.3457546732724778e-08,4.4741304845652437e-08,3.7534085253541222e-08,2.6122873795929131e-08,6.6813312318906896e-09,-2.4065029713835676e-09
1.5125,3.7079778581870713e-08,4.3428758129289462e-08,4.4761291539378653e-08,3.7627305280759981e-08,2.6240244960361675e-08,6.763428912566844e-09,-2.3802942786928713e-09
1.515,3.7049272087384138e-08,4.340042379793069e-08,4.4782038256902223e-08,3.7722424796780284e-08,2.6360721152147162e-08,6.8497273140934032e-09,-2.3491859423526679e-09
1.5175,3.7019086913780569e-08,4.337250860794407e-08,4.4803477594397566e-08,3.7819299025925106e-08,2.6484097264331807e-08,6.9398933089803313e-09,-2.3136718330898265e-09
1.52,3.6989173279536933e-08,4.3344956220819227e-08,4.4825513072198714e-08,3.7917752177397839e-08,2.661011753191028e-08,7.0335244652801237e-09,-2.2743316584193372e-09
1.5225,3.6959463336481978e-08,4.3317682826955774e-08,4.484800129268112e-08,3.8017554912717004e-08,2.6738463989956009e-08,7.1301429483933605e-09,-2.2318273522603142e-09
1.525,3.6929873224318971e-08,4.3290580566767359e-08,4.4870768705913874e-08,3.8118440128863178e-08,2.686878188531032e-08,7.2292284563073405e-09,-2.1868804840677883e-09
1.5275,3.6900309759596398e-08,4.3263530010681792e-08,4.4893624669425879e-08,3.8220127925125274e-08,2.7000702295272677e-08,7.330240207946427e-09,-2.1402335549096433e-09
1.53,3.6870670498150843e-08,4.3236401430910631e-08,4.4916356697301257e-08,3.8322302895061774e-08,2.7133814217932158e-08,7.4325912342311225e-09,-2.0926809558651086e-09
1.5325,3.6840832868517757e-08,4.3209034574958253e-08,4.4938708617266733e-08,3.8424584738870388e-08,2.7267630320397099e-08,7.5356161440622044e-09,-2.0450954209438592e-09
1.535,3.6810651426121341e-08,4.3181239433225928e-08,4.4960386635893294e-08,3.8526552799988613e-08,2.7401615631329207e-08,7.6385984961329033e-09,-1.9983868852751478e-09
1.5375,3.6779964521555645e-08,4.3152802304024926e-08,4.4981055283893189e-08,3.8627737246806547e-08,2.7535185583786857e-08,7.7407726107553067e-09,-1.9535102848909174e-09
1.54,3.6748602738888749e-08,4.3123499335292366e-08,4.5000376926494035e-08,3.8727670279779305e-08,2.7667770247338385e-08,7.8413948335662653e-09,-1.9113778990298324e-09
1.5425,3.6716389498878442e-08,4.30931018526172e-08,4.5018014850946879e-08,3.8825886673705657e-08,2.7798807492129396e-08,7.9397446458419376e-09,-1.8728605895783298e-09
1.545,3.6683158221490879e-08,4.3061393371949267e-08,4.5033642303837286e-08,3.8921939005135613e-08,2.7927752442173884e-08,8.0351283954790014e-09,-1.8387865575527593e-09
1.5475,3.6648742451971768e-08,4.3028149706059617e-08,4.5046913792594863e-08,3.9015370326822549e-08,2.8054064850048032e-08,8.1268759472480759e-09,-1.8099325523262024e-09
1.55,3.6612982616321467e-08,4.2993153670243717e-08,4.5057502089909727e-08,3.9105743722645114e-08,2.8177231824095397e-08,8.214359735556915e-09,-1.7870147649655653e-09
1.5525,3.6575735901254002e-08,4.2956214884764638e-08,4.5065117437714825e-08,3.919266157622627e-08,2.8296781502536291e-08,8.2970147246076979e-09,-1.7706616864607304e-09
1.555,3.6536892764135855e-08,4.2917190440227488e-08,4.5069535309371114e-08,3.9275802381621738e-08,2.841233092832873e-08,8.3743823857213958e-09,-1.7613652656225431e-09
1.5575,3.649637828725472e-08,4.287597714816192e-08,4.5070585020021368e-08,3.9354927855583246e-08,2.8523593426080532e-08,8.446121354887585e-09,-1.7594832058993243e-09
1.56,3.6454148414491918e-08,4.2832507427744116e-08,4.5068135249844349e-08,3.942982799708499e-08,2.863032955071624e-08,8.5119591054932756e-09,-1.7652739209785006e-09
1.5625,3.6410195127019736e-08,4.2786758979396993e-08,4.5062123915229005e-08,3.9500378429670311e-08,2.873239772731148e-08,8.5717527513054386e-09,-1.7788443422716761e-09
1.565,3.6364530705944308e-08,4.2738730424620352e-08,4.5052522802109674e-08,3.9566567771860954e-08,2.8829786624324191e-08,8.6255119239238919e-09,-1.8001300315648396e-09
1.5675,3.6317185058617992e-08,4.2688442939415066e-08,4.5039331968457675e-08,3.9628381651176068e-08,2.89225032987886e-08,8.6732905598126452e-09,-1.8289975724445709e-09
1.57,3.626820675141426e-08,4.2635947092220955e-08,4.5022608451604688e-08,3.9685879387058892e-08,2.9010644444318865e-08,8.7152552308501485e-09,-1.865183352395775e-09
1.5725,3.6217673945069631e-08,4.2581344846850345e-08,4.5002491429506614e-08,3.9739206588959163e-08,2.9094396399320712e-08,8.7516862391789734e-09,-1.9082936596881029e-09
1.575,3.6165694251533246e-08,4.2524776000398476e-08,4.4979170945522421e-08,3.9788582350905546e-08,2.9174032441642778e-08,8.7829627912483974e-09,-1.9578211759219231e-09
1.5775,3.6112394628212381e-08,4.2466399334247846e-08,4.4952856957996532e-08,3.9834268509671269e-08,2.9249874330157978e-08,8.8095333590835881e-09,-2.0131786372189853e-09
1.58,3.6057936146171043e-08,4.2406418067476852e-08,4.4923825707065312e-08,3.987662149872506e-08,2.9322350753811216e-08,8.831962729219178e-09,-2.0736506480620328e-09
1.5825,3.6002513761689072e-08,4.2345088043395359e-08,4.4892436575430207e-08,3.9916079412270345e-08,2.9391981327913896e-08,8.850909871572946e-09,-2.1384267260705403e-09
1.585,3.5946364797540309e-08,4.2282713651733924e-08,4.4859111089946366e-08,3.9953158867524035e-08,2.945938661048282e-08,8.8671463070536482e-09,-2.206584192209121e-09
1.5875,3.5889753654122864e-08,4.2219617876619699e-08,4.4824295396823444e-08,3.9988424421406829e-08,2.9525247249760496e-08,8.8815140008455741e-09,-2.2771285706468333e-09
1.59,3.58329619801638e-08,4.215614986421529e-08,4.47884579909302e-08,4.0022465142795294e-08,2.9590269968929828e-08,8.8948869163854817e-09,-2.3490459034094563e-09
1.5925,3.5776301662177511e-08,4.2092709447182642e-08,4.4752136944111684e-08,4.0055933784565942e-08,2.9655218108319526e-08,8.9081955391291805e-09,-2.42127788600732e-09
1.595,3.5720093006783581e-08,4.2029710271600863e-08,4.471590181414721e-08,4.0089497410819449e-08,2.9720858361022081e-08,8.9223720312632762e-09,-2.4927726462048183e-09
1.5975,3.5664652770818693e-08,4.1967556978243552e-08,4.4680290653046038e-08,4.0123837328505794e-08,2.9787972701492735e-08,8.9383520279776009e-09,-2.5624955483831746e-09
1.6,3.561029161383482e-08,4.1906650053520081e-08,4.4645872186701726e-08,4.0159640157753793e-08,2.9857354476654213e-08,8.9570718659323416e-09,-2.6294246403390206e-09
1.6025,3.5557302876488037e-08,4.1847363966138291e-08,4.461316974897567e-08,4.0197558648533223e-08,2.9929773591025743e-08,8.9794422649732595e-09,-2.692575411971378e-09
1.605,3.5505963272677857e-08,4.179004973476884e-08,4.4582669134137693e-08,4.0238209086187677e-08,3.0005966478953066e-08,9.0063391734209369e-09,-2.7510156450105112e-09
1.6075,3.5456531569769587e-08,4.1735032784017534e-08,4.4554815219056056e-08,4.0282139673190523e-08,3.0086587433874986e-08,9.0385539053059277e-09,-2.803906047963055e-09
1.61,3.5409245165056531e-08,4.1682615239423772e-08,4.4530024014239997e-08,4.0329856737774913e-08,3.0172229017179943e-08,9.07681271938654e-09,-2.8504869961273675e-09
1.6125,3.5364318822328027e-08,4.1633074883219991e-08,4.4508674108168794e-08,4.0381801028339608e-08,3.0263399906111142e-08,9.1217307105461085e-09,-2.8901275015510702e-09
1.615,3.5321933618512543e-08,4.1586638102862421e-08,4.4491074389971714e-08,4.0438358646868556e-08,3.0360539961371766e-08,9.1738297395624872e-09,-2.9222859105874633e-09
1.6175,3.5282229071192836e-08,4.1543473751927273e-08,4.4477450118521442e-08,4.0499797019961294e-08,3.0463950519649583e-08,9.2334664637811612e-09,-2.9465988594167715e-09
1.62,3.5245299718507008e-08,4.1503697671811647e-08,4.4467960644717386e-08,4.0566258102183352e-08,3.057380223251017e-08,9.3008524023090492e-09,-2.9628587896613271e-09
1.6225,3.5211204633177082e-08,4.1467377904373863e-08,4.4462691825216671e-08,4.0637886725989815e-08,3.0690260350977163e-08,9.3761788471480523e-09,-2.9708787049508348e-09
1.625,3.5179955282915109e-08,4.1434520439100403e-08,4.4461631638904283e-08,4.0714612500285756e-08,3.081325708938632e-08,9.459387642070396e-09,-2.9707366740630449e-09
1.6275,3.515152355008539e-08,4.1405078265213901e-08,4.4464696854761663e-08,4.0796346197220817e-08,3.0942684908266507e-08,9.5503659755640792e-09,-2.9625752699554073e-09
1.63,3.5125826119260357e-08,4.1378933934905659e-08,4.4471726144809158e-08,4.0882867617870768e-08,3.107828609829468e-08,9.6488341492001182e-09,-2.9467021998846323e-09
1.6325,3.5102741398199175e-08,4.135592837139049e-08,4.4482494995466365e-08,4.0973849965693596e-08,3.1219686776585929e-08,9.75438107149258e-09,-2.9235672229354432e-09
1.635,3.5082116638093193e-08,4.1335868122615892e-08,4.4496731993396477e-08,4.106893255368671e-08,3.136646231810141e-08,9.8665292912103081e-09,-2.8936871373935438e-09
1.6375,3.5063767756965099e-08,4.1318511963977354e-08,4.4514100997387314e-08,4.1167692346766973e-08,3.1518124318556457e-08,9.9847265041971676e-09,-2.8576509853958511e-09
1.64,3.5047471840972397e-08,4.1303555431985808e-08,4.4534155355837456e-08,4.1269554128599753e-08,3.1674022239120018e-08,1.0108249384137055e-08,-2.8162246631728478e-09
1.6425,3.5032971795028785e-08,4.129065398128591e-08,4.4556396142915951e-08,4.1373875951767605e-08,3.1833421342519792e-08,1.0236284935849299e-08,-2.7702587874340552e-09
1.645,3.5019992060798327e-08,4.1279449904725899e-08,4.4580321306479303e-08,4.148000408145174e-08,3.1995557632446301e-08,1.0367974369916615e-08,-2.7206485849601745e-09
1.6475,3.5008236533914652e-08,4.1269562360605958e-08,4.4605393900359036e-08,4.1587219816425618e-08,3.2159586164835773e-08,1.0502366575960952e-08,-2.6683860183232799e-09
1.65,3.4997391519203431e-08,4.1260593218309779e-08,4.4631065330993763e-08,4.1694810066586156e-08,3.2324663360313894e-08,1.0638508169450617e-08,-2.614458567336077e-09
1.6525,3.498713078164329e-08,4.1252124584244718e-08,4.4656757485717636e-08,4.1802046790072987e-08,3.2489941783083097e-08,1.0775436402083339e-08,-2.5598657198675379e-09
1.655,3.4977124938372331e-08,4.1243736901993915e-08,4.4681899145521273e-08,4.1908216818310824e-08,3.2654605979908627e-08,1.0912223250911263e-08,-2.5055765768945394e-09
1.6575,3.4967047856109564e-08,4.1235020408523486e-08,4.4705940677257214e-08,4.201263398159225e-08,3.2817872170899705e-08,1.1047979168197454e-08,-2.4525138908587256e-09
1.66,3.4956584840448516e-08,4.1225578856234398e-08,4.4728340222881518e-08,4.2114597128422124e-08,3.2978932617106818e-08,1.118179947944811e-08,-2.4016214886172808e-09
1.6625,3.494543479172417e-08,4.1215029800233181e-08,4.4748569863171252e-08,4.2213414073364503e-08,3.3136975132945444e-08,1.1312775507944795e-08,-2.3538502769919971e-09
1.665,3.4933313121733983e-08,4.120301239154937e-08,4.4766130292884274e-08,4.2308421557713375e-08,3.329121047927804e-08,1.1440017333998813e-08,-2.3101247311457958e-09
1.6675,3.4919954763333952e-08,4.1189191497460118e-08,4.478056244123256e-08,4.2399051232954827e-08,3.344096910031138e-08,1.1562756105817203e-08,-2.2712557879755267e-09
1.67,3.4905120923146149e-08,4.1173276246369257e-08,4.4791488491872599e-08,4.2484842195424876e-08,3.3585723299885114e-08,1.1680372303184044e-08,-2.2379052584375701e-09
1.6725,3.4888602005603296e-08,4.1155016940563482e-08,4.4798585668976272e-08,4.2565356592972818e-08,3.3724958187974603e-08,1.1792271760676662e-08,-2.210705026740401e-09
1.675,3.4870215421963683e-08,4.113420030122152e-08,4.4801594091467597e-08,4.2640277422417047e-08,3.3858288284573163e-08,1.1898005523468125e-08,-2.1901511324993657e-09
