Physical Time (s),enthalpy_storage_vol Monitor (N): cv1,enthalpy_storage_vol Monitor (N): cv2,enthalpy_storage_vol Monitor (N): cv3,enthalpy_storage_vol Monitor (N): cv4,enthalpy_storage_vol Monitor (N): cv5,enthalpy_storage_vol Monitor (N): cv6,enthalpy_storage_vol Monitor (N): cv7
5.735,1.6494604013159094e-05,3.1379213834993609e-05,5.1213856342313127e-05,7.0755098461510127e-05,9.0749797453494699e-05,0.00013197479375990287,0.00021589395450645585
5.7375,1.6494846334746055e-05,3.1412741517797784e-05,5.1228765664227094e-05,7.0753557451725017e-05,9.0753290167059126e-05,0.0001319768944769502,0.00021589247332304376
5.74,1.6494993410374911e-05,3.1440284911948476e-05,5.1231347483509392e-05,7.0749214791616035e-05,9.0755439948945758e-05,0.0001319789238697361,0.00021589108100126772
5.7425,1.649505310134082e-05,3.1461183031785423e-05,5.1221786362971277e-05,7.0742298309900742e-05,9.0756188156146001e-05,0.00013198083586824221,0.00021588974697436716
5.745,1.6495030461002709e-05,3.1474805113637018e-05,5.1200882567008175e-05,7.0732972833881092e-05,9.0755490408086177e-05,0.00013198258359163563,0.00021588842127584159
5.7475,1.649493260661955e-05,3.1480584626488025e-05,5.1169977795822287e-05,7.0721364404792219e-05,9.0753331577673104e-05,0.00013198412995332336,0.00021588706458664398
5.75,1.6494761406049889e-05,3.1478047115436951e-05,5.1130784564267611e-05,7.0707574990779245e-05,9.074972169632211e-05,0.00013198544562151608,0.00021588563191856627
5.7525,1.649452358531878e-05,3.1466850724207815e-05,5.1085174067828866e-05,7.0691705496891163e-05,9.0744703254280003e-05,0.00013198650125749857,0.0002158840872684305
5.755,1.6494234787674269e-05,3.1446823919882573e-05,5.1034962351992853e-05,7.0673886722382552e-05,9.0738355554626415e-05,0.00013198727816146139,0.00021588241351048944
5.7575,1.6493907555978112e-05,3.1417989450270822e-05,5.0981710585374889e-05,7.0654269832376676e-05,9.073076996837158e-05,0.00013198774647967118,0.00021588057142603282
5.76,1.6493555807319178e-05,3.1380592189921315e-05,5.0926627826799473e-05,7.063303957968698e-05,9.0722059777966963e-05,0.00013198788517280899,0.00021587852367305918
5.7625,1.649319575506401e-05,3.1335111874965784e-05,5.0870529233015185e-05,7.0610416328899093e-05,9.0712368249827192e-05,0.0001319876970660651,0.00021587626692294104
5.765,1.64928308812183e-05,3.1282234244815659e-05,5.0813906675104952e-05,7.0586625707410368e-05,9.0701821281648996e-05,0.00013198716368970583,0.00021587375707915346
5.7675,1.6492463299774457e-05,3.1222841435041869e-05,5.0757079923123365e-05,7.0561907437526573e-05,9.0690573066028768e-05,0.0001319862900062222,0.00021587098557445558
5.77,1.649208659377823e-05,3.1157967449051548e-05,5.0700266321946056e-05,7.0536496647026554e-05,9.0678777414377381e-05,0.00013198508041718646,0.00021586793967715061
5.7725,1.6491690475607922e-05,3.1088749054083223e-05,5.0643660919544675e-05,7.0510632353070434e-05,9.0666587620667324e-05,0.00013198354682682759,0.00021586461187743676
5.775,1.6491261250247867e-05,3.1016381895837459e-05,5.0587488710466777e-05,7.0484539271147795e-05,9.0654149750994499e-05,0.00013198169986576802,0.00021586098867839231
5.7775,1.64907910996454e-05,3.0942075222012243e-05,5.0532049188374162e-05,7.0458456126352544e-05,9.0641618955412424e-05,0.00013197957238081869,0.00021585708430564541
5.78,1.6490270312217806e-05,3.0867023812244705e-05,5.0477706845675983e-05,7.0432620527655456e-05,9.0629126399473925e-05,0.00013197718505682636,0.00021585289515533139
5.7825,1.6489693240597649e-05,3.0792383800673859e-05,5.0424893321968966e-05,7.0407283308065123e-05,9.0616854066840241e-05,0.00013197457060236287,0.00021584842898382311
5.785,1.6489058837055925e-05,3.0719304728865875e-05,5.037409928139928e-05,7.0382702667759188e-05,9.0604945393349829e-05,0.00013197175567450896,0.00021584369402335689
5.7875,1.648837138260175e-05,3.0648970510482256e-05,5.0325858063077775e-05,7.0359140731079766e-05,9.0593563533951902e-05,0.00013196879750329338,0.00021583872315072373
5.79,1.6487634218956361e-05,3.058262747278231e-05,5.0280717631613178e-05,7.0336856649557116e-05,9.0582827612881839e-05,0.0001319657359003314,0.00021583352062572273
5.7925,1.648685770739249e-05,3.0521592259893514e-05,5.0239255321295286e-05,7.0316150935266573e-05,9.0572869931257021e-05,0.00013196261885753977,0.00021582812804999888
5.795,1.6486051192705502e-05,3.0467191468511776e-05,5.0202049264898372e-05,7.0297349500563874e-05,9.0563821522307586e-05,0.00013195943917920333,0.00021582256667094911
5.7975,1.6485228631528127e-05,3.0420703008681844e-05,5.0169693515804023e-05,7.0280822603463629e-05,9.0555818532255515e-05,0.00013195626784995778,0.00021581687329162919
5.8,1.6484401002889494e-05,3.0383256549670028e-05,5.0142770903360057e-05,7.0266947815132377e-05,9.0549013049355829e-05,0.0001319531333386156,0.00021581106499736095
5.8025,1.6483586534570056e-05,3.0355734529877806e-05,5.0121850042372547e-05,7.0256111057230916e-05,9.0543567511964048e-05,0.00013195008127826218,0.00021580518409386969
5.805,1.6482801605629601e-05,3.0338680531527283e-05,5.0107461424823169e-05,7.024868200926808e-05,9.0539627995305438e-05,0.00013194714956613263,0.00021579926519226341
5.8075,1.648206024327553e-05,3.0332261347711139e-05,5.0100085373415204e-05,7.0245009648464864e-05,9.0537327786980871e-05,0.00013194434870414926,0.00021579335161325876
5.81,1.6481376877449242e-05,3.033624988715188e-05,5.0100118350041964e-05,7.0245395360938706e-05,9.0536760462310475e-05,0.00013194166799964085,0.0002157874740959854
5.8125,1.6480769582593332e-05,3.0350065212926702e-05,5.0107858730841467e-05,7.0250088328643688e-05,9.0538000162865306e-05,0.0001319391249267614,0.00021578168243227628
5.815,1.6480248937413328e-05,3.0372838471199884e-05,5.0123479986967504e-05,7.0259242019590925e-05,9.0541061349764867e-05,0.0001319367314760563,0.00021577598433083448
5.8175,1.6479829940708361e-05,3.0403533677572695e-05,5.0147028484753469e-05,7.0272923151063141e-05,9.0545929403128441e-05,0.00013193452267188654,0.00021577041953412188
5.82,1.6479526627776732e-05,3.0441038303904965e-05,5.0178389554966335e-05,7.0291080122113068e-05,9.0552537551463327e-05,0.00013193252680910561,0.00021576501912740564
5.8225,1.6479351057931595e-05,3.0484248068846824e-05,5.0217284161766441e-05,7.0313532962907018e-05,9.0560764466529413e-05,0.00013193076751184211,0.00021575981358042524
5.825,1.6479311512228376e-05,3.0532127679544209e-05,5.0263274189282474e-05,7.0339951842594725e-05,9.0570440170859121e-05,0.00013192927082779997,0.00021575482920108431
5.8275,1.6479415661726785e-05,3.0583744416238723e-05,5.031577080686153e-05,7.0369875530108377e-05,9.058135764087772e-05,0.0001319280586997514,0.00021575009117201136
5.83,1.6479664142121391e-05,3.0638279608577645e-05,5.0374054935729837e-05,7.0402701236425665e-05,9.0593288009524763e-05,0.00013192716142835056,0.00021574563860449132
5.8325,1.6480048057360346e-05,3.0695012456820375e-05,5.0437285345158355e-05,7.0437670653316373e-05,9.0605969952918796e-05,0.00013192658711044924,0.00021574147285382801
5.835,1.6480559921002231e-05,3.0753316066985506e-05,5.0504544677566128e-05,7.0473909389561485e-05,9.0619145518945913e-05,0.00013192635110720552,0.00021573760989640559
5.8375,1.648118892747253e-05,3.0812635013622044e-05,5.0574856540198415e-05,7.0510450535090762e-05,9.0632589005156588e-05,0.00013192646487369516,0.00021573406921094414
5.84,1.6481915104724389e-05,3.0872456094338605e-05,5.0647190787625015e-05,7.0546271985948329e-05,9.0646085363668404e-05,0.00013192692712082253,0.00021573085404070954
5.8425,1.6482718941050779e-05,3.0932291585119325e-05,5.0720468187554693e-05,7.0580358853724356e-05,9.065943239736058e-05,0.0001319277302835707,0.00021572796245876593
5.845,1.6483571915254641e-05,3.0991659524647069e-05,5.0793553677137212e-05,7.0611780588515489e-05,9.0672435658833094e-05,0.00013192885071329702,0.00021572537243033069
5.8475,1.6484442998682642e-05,3.1050078981304091e-05,5.0865227720368863e-05,7.0639775730551015e-05,9.0684934787080941e-05,0.00013193026912259364,0.00021572307622138963
5.85,1.6485302034700915e-05,3.1107059970178799e-05,5.0934187448359031e-05,7.0663812600080267e-05,9.0696804878560923e-05,0.00013193196469824035,0.00021572107706964466
5.8525,1.6486112617830376e-05,3.1162085292491844e-05,5.0999012062275316e-05,7.0683592820731389e-05,9.070792183909983e-05,0.00013193389125970985,0.00021571935095237755
5.855,1.6486844176084241e-05,3.1214615078621705e-05,5.1058184623708572e-05,7.0699050774066506e-05,9.0718168601592344e-05,0.00013193600743821951,0.00021571788336289708
5.8575,1.6487472816494893e-05,3.1264076534678901e-05,5.1110120025734337e-05,7.071030228814572e-05,9.0727430662178988e-05,0.0001319382630789949,0.00021571663830271008
5.86,1.648798675698434e-05,3.1309869185029121e-05,5.1153247102425418e-05,7.0717607607435998e-05,9.0735606987124698e-05,0.00013194061316219359,0.00021571558635309564
5.8625,1.6488385022664876e-05,3.1351363770355125e-05,5.1186115079506594e-05,7.0721299898413858e-05,9.0742601700948025e-05,0.00013194301128193928,0.00021571470272449956
5.865,1.6488671778667676e-05,3.1387902251022046e-05,5.1207536349861225e-05,7.0721703795152653e-05,9.0748313474116327e-05,0.00013194539374003844,0.00021571394145332914
5.8675,1.6488856830614579e-05,3.1418812880824647e-05,5.121677952302109e-05,7.0719107849007853e-05,9.075264063626405e-05,0.0001319477025686596,0.00021571326454450352
5.87,1.6488948463008801e-05,3.1443423252088458e-05,5.1213688830955274e-05,7.0713747479428572e-05,9.0755482330052804e-05,0.00013194988535669195,0.00021571262651954245
5.8725,1.6488956855181337e-05,3.146108720406335e-05,5.1198757959205565e-05,7.0705812034817068e-05,9.0756767220124843e-05,0.00013195189842112092,0.00021571200198490344
5.875,1.6488888013053907e-05,3.1471199587644871e-05,5.1173067367756386e-05,7.0695434614185447e-05,9.0756444814589943e-05,0.000131953701167795,0.00021571135000575576
5.8775,1.6488744002304801e-05,3.1473226125018295e-05,5.1138153803463432e-05,7.0682711393219694e-05,9.0754486712236139e-05,0.00013195524500058881,0.00021571061496166637
5.88,1.6488534728019749e-05,3.14667525415902e-05,5.1095839694243382e-05,7.0667744979663089e-05,9.0750914861286984e-05,0.00013195651700300618,0.000215709777162684
5.8825,1.6488271460294471e-05,3.1451507803992311e-05,5.1047996871147534e-05,7.0650649994897596e-05,9.0745777396927471e-05,0.0001319574864659461,0.00021570880182613121
5.885,1.6487962515586398e-05,3.1427398511796495e-05,5.0996336054002684e-05,7.0631568174166537e-05,9.0739147652335508e-05,0.00013195811293135613,0.00021570764071180757
5.8875,1.6487623327488641e-05,3.1394549870698153e-05,5.094225956943571e-05,7.0610687016108028e-05,9.0731137396913788e-05,0.00013195837073104897,0.0002157062650975645
5.89,1.648727306750422e-05,3.135331797932688e-05,5.0886796975636128e-05,7.0588233616609262e-05,9.0721890701529067e-05,0.00013195825700707594,0.00021570466311882905
5.8925,1.6486920511096198e-05,3.1304278512276925e-05,5.0830583550173406e-05,7.0564444079046048e-05,9.0711553844474967e-05,0.00013195775468906031,0.00021570280303666892
5.895,1.6486569417170846e-05,3.1248214901502893e-05,5.0774014685963917e-05,7.0539573513153455e-05,9.070028425312059e-05,0.00013195686408977903,0.00021570066553348464
5.8975,1.648621592378827e-05,3.1186086200725095e-05,5.0717345656659839e-05,7.0513870131737693e-05,9.0688247140070544e-05,0.00013195558353257708,0.00021569822686903431
5.9,1.6485853857195915e-05,3.1118985734174884e-05,5.0660774929869493e-05,7.0487580774442418e-05,9.0675616045993618e-05,0.00013195392799475185,0.00021569548652337176
5.9025,1.6485474348848909e-05,3.1048088168928096e-05,5.0604515422752315e-05,7.0460950575604355e-05,9.0662566844739394e-05,0.00013195192440014681,0.00021569245593785455
5.905,1.6485061307189877e-05,3.0974597904440089e-05,5.0548815892155809e-05,7.0434205460278887e-05,9.0649249744902865e-05,0.00013194957842954698,0.00021568911155668777
5.9075,1.6484605973460768e-05,3.0899722118779327e-05,5.0494007912545451e-05,7.0407582240274743e-05,9.0635825093438792e-05,0.00013194692266446748,0.00021568546564621152
5.91,1.6484103534341992e-05,3.0824645038189157e-05,5.0440493571393309e-05,7.0381335387070346e-05,9.0622442530110674e-05,0.00013194399522100571,0.00021568153372274738
5.9125,1.6483547441940735e-05,3.0750514400242165e-05,5.038873318368452e-05,7.0355706344633269e-05,9.0609284280028214e-05,0.00013194082406591136,0.00021567731257035591
5.915,1.6482940861065831e-05,3.0678491694401266e-05,5.0339245823658786e-05,7.0330964768606556e-05,9.0596510000217484e-05,0.00013193744998658911,0.00021567282907035626
5.9175,1.6482288665905953e-05,3.0609787987455578e-05,5.0292575771362817e-05,7.030736418376587e-05,9.0584273939691202e-05,0.00013193392725378646,0.00021566810857595925
5.92,1.6481597203544419e-05,3.0545686326266185e-05,5.0249286497623388e-05,7.0285180504526577e-05,9.0572692043454917e-05,0.00013193031148359447,0.00021566317499889298
5.9225,1.6480873258385388e-05,3.0487513144251972e-05,5.0209952043977535e-05,7.0264719105382056e-05,9.0561892280609143e-05,0.00013192663976284815,0.00021565804736974346
5.925,1.6480131914450278e-05,3.0436589775726992e-05,5.0175166888357239e-05,7.0246339556844452e-05,9.0552020563774367e-05,0.00013192293013501079,0.00021565277557837807
5.9275,1.6479383478136391e-05,3.039413945919378e-05,5.0145522084303918e-05,7.0230421233526911e-05,9.0543209629901711e-05,0.00013191923547666278,0.00021564738515755889
5.93,1.647864351360911e-05,3.0361194632168932e-05,5.0121598338758033e-05,7.0217356221239011e-05,9.0535626463247447e-05,0.00013191560985698872,0.00021564191263950366
5.9325,1.6477926615903648e-05,3.0338486009821509e-05,5.0103946733323787e-05,7.0207528754741625e-05,9.0529433266321285e-05,0.00013191209195049012,0.00021563639432174822
5.935,1.6477245045509273e-05,3.0326382588217896e-05,5.0093067936305686e-05,7.0201299599770815e-05,9.052477286123042e-05,0.0001319087170995456,0.0002156308461130123
5.9375,1.647661798519158e-05,3.0324874459859053e-05,5.0089414925039329e-05,7.0199020057231182e-05,9.052180006703447e-05,0.00013190551976225036,0.00021562533825291385
5.94,1.6476059385915388e-05,3.0333559356264665e-05,5.0093335054721025e-05,7.0200975600357281e-05,9.0520619402165579e-05,0.00013190249491937961,0.00021561990991827442
5.9425,1.6475581680432741e-05,3.0351705609470966e-05,5.0105065647437778e-05,7.0207377337133558e-05,9.052129707498501e-05,0.0001318996402148788,0.00021561458352108617
5.945,1.6475200223490413e-05,3.0378354004686048e-05,5.0124724835629238e-05,7.0218355431159708e-05,9.0523868172592871e-05,0.00013189698449918191,0.00021560939154494961
5.9475,1.6474930555166294e-05,3.0412419033307225e-05,5.0152284727322655e-05,7.0233932448304106e-05,9.0528325213498043e-05,0.00013189456360282773,0.0002156043734438352
5.95,1.6474787060498621e-05,3.0452782000871782e-05,5.0187548168491995e-05,7.0254006445442252e-05,9.0534609803498425e-05,0.00013189240730283308,0.00021559956133791728
5.9525,1.6474775198121649e-05,3.049835863152946e-05,5.0230154604983091e-05,7.0278328929514899e-05,9.0542601368700661e-05,0.00013189053544206494,0.00021559497635206213
5.955,1.6474902078450388e-05,3.054815698526209e-05,5.0279588827349046e-05,7.0306507908455813e-05,9.0552136368057806e-05,0.00013188897488746094,0.00021559064462432626
5.9575,1.6475171258600109e-05,3.060129518927551e-05,5.0335194496501327e-05,7.0338016667010711e-05,9.0563015328639718e-05,0.00013188775373625361,0.00021558659623987898
5.96,1.6475579498897989e-05,3.0656999905457531e-05,5.0396186572557923e-05,7.037217014366257e-05,9.057500520366464e-05,0.00013188688847400466,0.00021558284575688371
5.9625,1.64761206360491e-05,3.0714601639201713e-05,5.0461689306935983e-05,7.0408152638745604e-05,9.0587866871790583e-05,0.00013188641200578521,0.00021557942660706822
5.965,1.6476782712466007e-05,3.0773504212694869e-05,5.0530745824763289e-05,7.0445018191602461e-05,9.0601346251765943e-05,0.00013188632812585456,0.00021557633729463725
5.9675,1.6477550036358851e-05,3.0833174058695159e-05,5.0602352005701674e-05,7.0481749799758054e-05,9.0615228091733298e-05,0.00013188664498756401,0.00021557359457198089
5.97,1.6478403967947445e-05,3.0893113594971981e-05,5.0675456133034872e-05,7.0517304107442112e-05,9.0629300382816794e-05,0.00013188736428889765,0.00021557120938541603
5.9725,1.6479319365317712e-05,3.0952837003786909e-05,5.074894819777382e-05,7.0550668552177669e-05,9.0643344406263253e-05,0.00013188846102567511,0.00021556915569502085
5.975,1.6480267295722023e-05,3.1011867579831034e-05,5.0821660943359105e-05,7.0580973097975739e-05,9.0657171388433999e-05,0.00013188992504799594,0.00021556743471599926
5.9775,1.648122042050608e-05,3.106972134636118e-05,5.0892339204686048e-05,7.0607549169729694e-05,9.0670616791071936e-05,0.00013189174229427843,0.00021556605280094709
5.98,1.6482138576796409e-05,3.1125890909060308e-05,5.0959618264517122e-05,7.0629957461862416e-05,9.0683519912452783e-05,0.00013189386859498127,0.00021556498642639858
5.9825,1.6482987605103684e-05,3.1179848561501407e-05,5.1022028804111379e-05,7.0648004613041372e-05,9.0695733675485679e-05,0.00013189625465307109,0.00021556421666082726
5.985,1.6483739810436041e-05,3.1231037083602763e-05,5.1078013020398888e-05,7.0661711998465238e-05,9.0707104440897239e-05,0.00013189884227716493,0.00021556371278293844
5.9875,1.6484380202315713e-05,3.1278872381988928e-05,5.1125985176556514e-05,7.0671275891061449e-05,9.0717492345658823e-05,0.00013190158423972742,0.00021556345426561703
5.99,1.6484900189990929e-05,3.1322738327139643e-05,5.1164414689694252e-05,7.0676997857986574e-05,9.0726754628068297e-05,0.00013190442913995547,0.00021556340948418058
5.9925,1.6485300549402286e-05,3.1361989871991531e-05,5.1191956266254256e-05,7.067922056492237e-05,9.0734752928988663e-05,0.00013190731849978968,0.000215563544722636
5.995,1.6485588980926851e-05,3.1395961261177584e-05,5.1207623109201578e-05,7.0678257220630961e-05,9.0741346346361493e-05,0.00013191019246958972,0.00021556382361183108
