Physical Time (s),xth_bot Monitor (kg-m/s^3): bot_cv1,xth_bot Monitor (kg-m/s^3): bot_cv2,xth_bot Monitor (kg-m/s^3): bot_cv3,xth_bot Monitor (kg-m/s^3): bot_cv4,xth_bot Monitor (kg-m/s^3): bot_cv5,xth_bot Monitor (kg-m/s^3): bot_cv6,xth_bot Monitor (kg-m/s^3): bot_cv7
3.4725,5.2116246113553787e-17,1.3827901372707376e-16,1.3203117370038438e-16,1.6473283601882162e-16,1.2523078694896678e-16,1.9636783470343585e-16,9.2902260524343102e-16
3.475,-5.2164923035357579e-16,-4.6876518366759224e-16,-4.0636461387119942e-16,-3.6854001990276339e-16,-2.7873608631500991e-16,-4.5230930269058315e-16,-1.105413211034252e-15
3.4775,-2.0076342642658021e-16,-2.4834018231581634e-16,-2.2318010841693315e-16,-4.2793217546240353e-17,2.4818073047093358e-18,-4.6623065306234222e-17,-7.0538045436714507e-16
3.48,-2.4113282595404233e-16,-3.5111540001211307e-17,1.9635884390363398e-17,1.4972197013958685e-16,-9.2526957618014752e-17,-9.4849937383384876e-17,7.4231186981668621e-17
3.4825,-1.027395556789873e-15,-9.7243513294682242e-16,-1.03814078199343e-15,-9.2598418321503077e-16,-6.4741874489214448e-16,-6.5581416053261477e-16,-1.0232997010770211e-15
3.485,3.9778983988982717e-16,3.7995844278432613e-16,4.8726026652575935e-16,6.2474350200668971e-16,7.539393636568159e-16,8.2256657738952723e-16,3.9227900850756935e-16
3.4875,1.3110576112604188e-17,-1.2193830416044608e-16,-8.4573738452250717e-17,-1.1408588093230776e-16,1.6606699668735632e-16,2.9837747252256871e-16,2.8137230448429801e-16
3.49,-5.4160692679838356e-16,-5.4099620093422402e-16,-5.846018337924872e-16,-6.6709481429878911e-16,-6.875751262939726e-16,-6.0944669235536341e-16,-6.8618546421115501e-16
3.4925,-3.6282473752176584e-16,-4.3527519456346412e-16,-4.9870356456843466e-16,-2.5077101555063206e-16,5.9427571794421216e-17,5.6622746491679193e-17,-2.7063079861030444e-16
3.495,-2.9495949225264296e-16,-2.8465846060710041e-16,-2.1754154160287607e-16,-3.4404047603508183e-16,-1.7889137248204361e-16,-3.2990536974120187e-16,-4.1439373331759061e-16
3.4975,-5.9881345371716803e-16,-7.4576673676328298e-16,-6.3533205196142044e-16,-7.3187733645139911e-16,-8.9284139278195533e-16,-8.0470256236889198e-16,-7.7138717456689989e-16
3.5,3.7550890848473099e-16,2.6075948320245945e-16,2.4960745664621677e-17,-1.1458460125843444e-16,-1.266406666130367e-17,-6.0688285327612079e-17,3.6696134712843114e-16
3.5025,-6.9616603787810158e-16,-6.9884730078992311e-16,-5.8988595131451072e-16,-4.1873019617090005e-16,-5.0436891059365634e-16,-7.3534832851069363e-16,-2.4810445141270292e-16
3.505,1.7703890143710076e-16,1.1280609593423852e-16,4.6869506053841423e-17,-3.8493562876465215e-18,1.0612958056246255e-16,-1.1778522308603768e-16,5.6472153796943195e-16
3.5075,-4.492965232486263e-16,-4.0176638427835983e-16,-5.2486356693149483e-16,-4.3699315136615119e-16,-4.2958719471103612e-16,-4.1222845181222894e-16,-8.2122417308752063e-17
3.51,-3.8102329265429392e-16,-3.480279348286665e-16,-3.4168098012644837e-16,-2.7101830827752386e-16,-9.361583666203491e-17,1.3559947879937477e-17,4.1549313640489471e-17
3.5125,-1.0697906706439182e-15,-1.0398918716210929e-15,-9.45492881416055e-16,-9.1393608175096073e-16,-7.1463174494154986e-16,-7.624704126593406e-16,-7.4316661790942652e-16
3.515,-3.2871371013507726e-17,-1.3712036160082718e-16,-7.3458541967909023e-17,3.2356253673443718e-17,-1.8219163900664984e-16,-1.3087463114021514e-16,2.7603411384574515e-17
3.5175,-4.5369453907642951e-16,-4.7905737014611708e-16,-3.572246055557863e-16,-3.7549935753847221e-16,-3.694396907865742e-16,-3.7218099647276282e-16,-2.3332137127305418e-16
3.52,-3.3655371792728566e-16,-3.3537984007530557e-16,-3.406587234654867e-16,-2.3501387186056674e-16,-3.6434972019118468e-16,-3.2496072655964179e-16,-3.806010664783786e-16
3.5225,5.9645976383833164e-17,1.2120257676631882e-17,1.3496704709722916e-16,1.4566699097758479e-16,1.8791759808458791e-16,2.0995961860580701e-16,1.4057910290598689e-16
3.525,7.9679585944649279e-16,8.326742749579122e-16,8.5598520972334175e-16,7.510832325210746e-16,7.7976855084527276e-16,9.234756434442643e-16,3.9580006418747803e-16
3.5275,-2.8482282279608962e-16,-3.0898494486168704e-16,-4.5017575225218933e-16,-4.6639313577485212e-16,-4.180796154910845e-16,-6.4715864659090801e-16,-6.1238614829698063e-16
3.53,-3.4011714752392059e-16,-3.2345122581508435e-16,-1.3071683017374727e-16,-8.825540724911348e-17,-1.8485675487179085e-16,-4.6897124956322579e-17,3.5402467538974854e-16
3.5325,9.2944059910217222e-17,2.1333801356405747e-16,3.4151570751498388e-16,3.1564498938344764e-16,3.9947274069553004e-16,5.362610917308311e-16,6.4437865412868871e-16
3.535,-8.1319206828953649e-17,-1.1042052198748996e-16,-2.1335779001199486e-16,-3.2550205304952809e-16,-2.5326795666211074e-16,-1.0936836289751321e-16,3.9259764150015533e-16
3.5375,7.8938289145221625e-17,9.7206564693764476e-17,8.763261822492775e-17,2.8798098534798668e-16,1.4369542526878501e-16,1.4402683444055523e-16,-3.1855449731104183e-17
3.54,-1.4857242244147088e-16,-1.3282982484111292e-16,-1.4768728243080399e-16,-1.3561627347755789e-16,-1.8124949668088074e-16,-2.4219572207517992e-16,1.0859932529009034e-16
3.5425,3.2500211731442197e-16,2.6964264235823947e-16,1.3923542883155555e-16,1.3080134426112904e-16,7.9923859623649421e-17,6.6193340568939192e-17,4.5869284821138475e-16
3.545,8.2159773614619694e-16,6.8761901517126259e-16,6.7040307337746798e-16,6.1656703884744239e-16,6.6418797519468596e-16,7.0397953732932111e-16,6.573374622570559e-16
3.5475,-1.5799443096834897e-16,-8.5026344310715444e-17,-2.8128414386509131e-16,-9.7991469948794457e-17,-2.6910998614666124e-16,-4.7453003367967062e-16,-3.5257707341359676e-16
3.55,1.011638740406052e-16,1.9798734213063385e-16,8.9042528034508695e-17,-1.7773548679143392e-16,-3.4580732123070543e-16,-4.2721680876333979e-16,2.3838542208915429e-17
3.5525,5.8705311439522173e-16,6.6295913226762129e-16,6.9759448021536794e-16,7.7635453456391863e-16,6.344095151411906e-16,7.0758575228231857e-16,6.2149847697709548e-16
3.555,-1.6311537763754886e-16,-1.0057333651391619e-16,-4.780658818788966e-17,2.7945031192322655e-17,1.0007321739237105e-16,2.7881993432611949e-16,4.9044200015237368e-16
3.5575,-9.5126300957246051e-16,-8.8839967536260155e-16,-9.4214947645501492e-16,-9.8124580718284763e-16,-8.9783396523242181e-16,-1.1483077489687406e-15,-9.7373677951468795e-16
3.56,9.3934024816114625e-16,9.6877996483453617e-16,8.5340759976429855e-16,1.0176015407578371e-15,1.0840552280327359e-15,1.3323224320486271e-15,1.7573015997399675e-15
3.5625,-1.2620900880944941e-16,-9.9848487636059942e-17,-1.0748488128813629e-16,-1.6138056767680544e-16,-2.5282304413969894e-16,-4.7104852824274183e-16,-5.3757206704847554e-16
3.565,-2.4927397901071027e-16,-1.2495062976966432e-16,2.6449828907974595e-17,-4.4571915480013531e-17,2.1585009033674094e-17,3.0968173273819331e-16,2.4617854025525661e-16
3.5675,1.6396546535626419e-16,1.4656150919398858e-16,1.999977186839286e-16,1.214008394576303e-16,1.913284342460992e-16,3.4765977410192481e-17,-1.5312579931965061e-17
3.57,-8.6726886344155898e-17,-6.1945606971050302e-18,-2.3715453840949363e-17,-1.1083141351973111e-16,7.1667729992984158e-17,-2.5493399285018207e-16,8.7376690226788272e-18
3.5725,1.7640680125216343e-16,1.6912445143561519e-16,9.0345479953222722e-17,1.7465996569787997e-16,1.1001350544045755e-16,2.3574342244615135e-16,-1.6100712286106558e-16
3.575,-1.2083863182032125e-16,-1.7423443150626643e-17,4.217633257171708e-18,-1.2498326100060102e-16,-3.0271457536288337e-16,-3.2532276857617368e-16,-2.5057310271576986e-16
3.5775,8.4968282515066091e-16,8.3701525130226155e-16,7.508408998367143e-16,5.0883606322290811e-16,4.3223724439605002e-16,7.0047663168112147e-16,5.6750355921553976e-16
3.58,4.7230249436295335e-16,5.0690145983606479e-16,3.6959234457691736e-16,3.1485125974507925e-16,3.2142888429176249e-16,6.7368087020688279e-16,5.9650282215437215e-16
3.5825,3.2994937655261353e-16,1.3978980055422242e-16,1.3361458738082077e-16,1.8159014281820004e-16,3.5268329474759088e-17,-7.3741014356334867e-17,-6.832793096243656e-16
3.585,6.679350087389719e-16,6.4056592420724914e-16,7.6071780014094466e-16,1.0050538646789819e-15,9.3302343439348735e-16,1.0534237670280052e-15,9.0702122078758992e-16
3.5875,-7.220305114705486e-17,-1.5121811741801439e-16,-1.1345914823967957e-16,-8.0581684592859396e-17,-3.6690590000549642e-17,-1.6367256743075553e-16,1.0013769617209891e-16
3.59,7.8595233903782621e-16,8.0482265907622825e-16,8.1508374650386445e-16,9.5942829121468882e-16,9.9689921563480725e-16,9.3543636464173205e-16,6.1857411300641139e-16
3.5925,-4.0610468023437874e-16,-3.9356117847304973e-16,-3.5178283042938444e-16,-4.4344071074381668e-16,-6.2503889024780478e-16,-8.0774312967614047e-16,-9.9062659809922989e-16
3.595,-3.025829529938601e-16,-2.6737434101969704e-16,-2.2410898949992302e-16,-1.4626069258569471e-16,-1.2903280531785236e-16,-2.4271565364899624e-16,2.6379833378735254e-16
3.5975,-4.4125740470309545e-16,-5.0948409831049729e-16,-4.5790699011975099e-16,-5.0924204207866968e-16,-3.1295705029920478e-16,-5.5254619906300499e-16,-5.3988753256801986e-16
3.6,-5.7432356170779529e-16,-4.2671843416340605e-16,-3.9202115208498757e-16,-3.8293240093042732e-16,-4.0075399446232826e-16,-1.8632941838470816e-16,-4.1755067721046623e-16
3.6025,-6.9644994363053502e-16,-8.00839719571747e-16,-8.5360685084097065e-16,-8.4763983901727617e-16,-8.2554144074414091e-16,-8.7336363852167051e-16,-9.7473664602930783e-16
3.605,-5.3994688825441598e-16,-4.3706547487336825e-16,-4.7368247203398139e-16,-6.1111325962678851e-16,-4.9829634928074749e-16,-7.7940536464123161e-16,-4.8228793814939599e-16
3.6075,2.5337391603903276e-16,2.5766012056791828e-16,2.58270693942715e-16,4.0771784890645591e-16,5.0981967775949326e-16,6.3114953122128122e-16,2.7673904587582756e-16
3.61,-1.8384696465035039e-16,-7.8732534089701168e-17,-1.1295222194761374e-16,-2.335731979151902e-16,-3.249652198410967e-16,-2.8950792725840752e-16,-2.9529781749589278e-16
3.6125,-3.2673458269573158e-16,-3.1895742877421392e-16,-4.1612062345834499e-16,-4.7239442768604709e-16,-3.0215090903711049e-16,2.5158300381323735e-17,1.0782034461770862e-16
3.615,1.5845627808051423e-16,2.3677245067970297e-16,3.443713484181288e-16,3.898051854213949e-16,4.1353467908118149e-16,2.4313828160363407e-16,3.0868643092224914e-16
3.6175,-2.4021673731657148e-18,6.3432194639788424e-17,-2.9101654052586951e-17,-2.0241205674509398e-16,2.4089033069595367e-17,1.9229919882449424e-16,3.4320969402760278e-16
3.62,-5.4061023765530145e-16,-5.627664414335856e-16,-4.444733104453389e-16,-7.3569950830451713e-16,-7.278824278107587e-16,-4.0536623134502935e-16,-5.3758360634544023e-16
3.6225,2.0161791183267593e-16,1.5950281446726992e-16,2.3687049140877823e-16,3.0071301037325211e-16,3.1227790339948603e-16,2.9948606399460114e-16,1.8921960143139025e-16
3.625,-9.746732170548513e-17,5.5819133926450456e-18,-7.5872820758720094e-17,-2.4504702956452581e-18,8.2274893708294536e-17,1.7219361403117104e-17,-1.611908015765389e-16
3.6275,2.3189106520134995e-16,2.1507169365444227e-16,2.0730472410656703e-16,2.3136154094663525e-16,3.3795584481454342e-16,2.0080134368222468e-16,2.6960582130243161e-16
3.63,-2.7657385297144736e-16,-2.7874650372101708e-16,-3.4976574495370376e-16,-1.9314938749369989e-16,-2.6734531221095885e-16,3.5654424823349085e-17,1.0847791628116042e-16
3.6325,-3.3550380700200866e-16,-2.8637431542011278e-16,-2.602052408573444e-16,-2.5584657255431429e-16,-3.7849133771039662e-16,-5.5712798200980145e-16,-3.1323379254864611e-16
3.635,6.243855262170614e-16,5.6596783410609191e-16,5.1858549503913158e-16,5.1851287778392168e-16,5.2960629820599345e-16,6.1673772541002481e-16,6.082585281987094e-16
3.6375,4.5878713389168381e-17,-3.977421180598867e-17,-7.1205793397586037e-17,1.5446808420180681e-17,7.2558130410057337e-17,2.826778835841326e-16,3.7292184479601824e-16
3.64,2.8531033180642376e-16,3.4233927476569745e-16,3.6102543941977486e-16,5.9606033723054405e-16,5.5002689159505028e-16,5.2492686313338668e-16,4.3037629400627155e-16
3.6425,6.5791334525738812e-16,7.5690475371057861e-16,7.5682056335479768e-16,7.4475155689890686e-16,7.5123147921041118e-16,7.9990433521977088e-16,9.7619738186937339e-16
3.645,1.8717715454652544e-16,1.7618098638224573e-16,3.2036950557322741e-16,3.284188127092876e-16,2.4348125474774071e-16,2.7000244639061298e-16,5.9146194759347084e-16
3.6475,5.6712129295290269e-16,5.6386068043570704e-16,5.3986563470500303e-16,5.7278164192540674e-16,4.6940107667991933e-16,3.7733053836642059e-16,4.8023963894580608e-16
3.65,-1.6120947676390744e-16,-7.294796111426215e-17,1.0696557336618971e-16,1.2646037708580061e-16,4.1278903415571611e-17,1.0700178065695281e-16,1.4068614365322558e-16
3.6525,-4.4580518691488414e-16,-4.2149216472170045e-16,-5.2553667262104811e-16,-5.2717909757548648e-16,-5.4257662444453094e-16,-6.8856130846129816e-16,-4.6714343294985879e-16
3.655,6.4256896976435768e-16,6.0666768390341173e-16,5.6797895814356929e-16,6.4115869845766628e-16,5.5573278275146859e-16,8.3437417734184742e-16,9.2651050710377198e-16
3.6575,6.2313240782590254e-17,-8.6576774582210669e-17,-2.8881533858376998e-16,-3.0748123883005103e-16,1.0773481756894915e-17,4.2176381491562805e-19,3.1584882071498222e-16
3.66,-4.1387318070475544e-16,-4.7999981997288107e-16,-4.9019841143423841e-16,-5.9169435719867354e-16,-4.9507397517373523e-16,-4.6559457747338709e-16,-4.3875870542135688e-16
3.6625,3.9269329742931503e-16,3.4359893699139992e-16,4.1293208708892764e-16,4.358684434074694e-16,2.3390224573331623e-16,3.4383228007552287e-16,2.2030816296307411e-16
3.665,9.3714588644136701e-16,8.8233789216010571e-16,9.7993002603046901e-16,1.0519263814196421e-15,1.1894229541962724e-15,1.3145425214192515e-15,1.3314873723802049e-15
3.6675,-1.5378297287986873e-16,-8.2006420152426617e-17,-5.6353090940910213e-17,1.6081107998317857e-16,1.2152335259829556e-16,-1.7073961995171511e-16,-6.9457981727046516e-17
3.67,-3.1102043952777045e-16,-2.8406485346971475e-16,-2.9785802771431569e-16,-2.6682304489107843e-16,-5.3247854120077123e-16,-6.4334729059094082e-16,-8.5761998091969953e-16
3.6725,-9.1855808133853046e-17,4.1476238834791279e-17,9.3273641409524507e-17,1.5017902580959566e-16,1.5643419900360544e-16,2.247944062642166e-16,-5.9242735791912025e-17
3.675,-3.3208249472785863e-17,-7.056001405988599e-17,-2.8101989796638058e-17,-4.7898351890392156e-17,-1.3414810706311605e-17,1.0059666620032312e-16,1.721489528764735e-16
3.6775,-2.84706226640903e-16,-2.9497110772355104e-16,-1.6858301830464842e-16,-9.350925291947733e-19,4.1259825519111433e-17,-1.5470295549090135e-16,6.4196622612853312e-17
3.68,-5.2617478308554054e-16,-6.0164538270307959e-16,-6.4688506807022707e-16,-6.7607348224473538e-16,-7.6880154578808231e-16,-1.0543479451052441e-15,-1.1311503153695583e-15
3.6825,5.5349746090703368e-17,-1.1454500321205346e-16,-7.3899049329666581e-17,-8.9971052303559182e-17,-2.8094878861773236e-16,-2.821525306904152e-16,-2.3956912614260273e-16
3.685,-1.5373541840278731e-16,-3.0587404063586734e-16,-2.1475277937937323e-16,-1.9292678942469565e-16,-1.3309517035109282e-16,-1.6922286380643468e-16,-7.418381755768127e-17
3.6875,-5.4775978960852668e-16,-5.8328490950849764e-16,-5.6724853504409798e-16,-3.6788020562906967e-16,-4.6670904693678745e-16,-7.8482272081507486e-16,-6.7624493071330107e-16
3.69,-2.3422107782377059e-16,-2.3277073067025794e-16,-3.7891728316865334e-16,-3.8225296876383396e-16,-6.5715054855069788e-16,-7.4287532057795234e-16,-8.9275286916403447e-16
3.6925,5.3731265220344733e-17,-1.2277887249913686e-17,-9.6331262012613025e-17,-8.1772179482233078e-17,-2.6559917330641461e-16,-1.731645382348359e-16,-2.1285956382321011e-17
3.695,-4.5504566619301008e-16,-3.9837496057366675e-16,-5.2556098252409519e-16,-2.6805493016852345e-16,-4.1592131197298611e-16,-3.338813590668143e-16,-6.4299698676530736e-16
3.6975,-5.6611641867667288e-17,-1.2806668177535975e-16,-1.7284960118195302e-16,-7.4547710971541509e-17,-4.6330695706468258e-17,3.7429355393877926e-16,1.4944623108411032e-16
3.7,-6.4676377949591203e-18,-8.3041621049193022e-17,-1.6040516525770053e-16,-1.5307506469958748e-16,-1.1952766175271982e-16,-3.7539560107874278e-16,-1.2045425933046835e-16
3.7025,1.0467841036111162e-15,9.823095773854756e-16,8.747936521434251e-16,1.0564951051731717e-15,1.0983249360900093e-15,1.1110156901448836e-15,7.1199623151345008e-16
3.705,1.1364885785457381e-16,2.7645357438924814e-16,3.8933156737325399e-16,3.4970447446557748e-16,7.1245324190038966e-17,1.4977982797425462e-16,3.3591582355791425e-18
3.7075,6.0111232072333585e-17,1.2665146830875167e-16,8.1616313636046805e-17,7.1528009357632465e-17,-2.2130511492327633e-16,-1.0443100118605099e-16,3.3578719358859984e-17
3.71,-3.0116995173136207e-16,-3.2015140652274721e-16,-3.3902358989263571e-16,-3.3657093546770675e-16,-4.5017147920268054e-16,-3.7219028182142982e-16,-1.7707067967537458e-16
3.7125,-1.0570030413653729e-15,-1.1665092719819016e-15,-1.3123591818689634e-15,-1.1603475764486437e-15,-1.2199896632001225e-15,-1.2171585184171996e-15,-1.3381068491609618e-15
3.715,-7.2336125023765905e-17,-1.8579065216143284e-17,1.4572759662820757e-16,3.5430217718909291e-17,3.0192547868921554e-16,3.7225928730387196e-16,6.6180670412532888e-16
3.7175,3.9701721218424615e-16,3.8187437091715023e-16,2.2234041313167421e-16,8.2196494836532119e-17,8.0167005644275151e-17,-1.0578404614694329e-16,-3.4924539334699349e-16
3.72,-1.5707592754149366e-16,-1.2766450690085192e-16,-1.5323095843267493e-16,-1.6562966309241016e-16,-3.0442153712818801e-16,-5.3867552642608256e-16,-5.9763429859874364e-16
3.7225,-6.9650504502675102e-16,-6.1235177781740702e-16,-5.150690360969731e-16,-5.2716864405221862e-16,-5.2523631522621681e-16,-5.9349185627286668e-16,-7.7238590811715651e-16
3.725,6.4861108747336234e-16,6.3625362742974629e-16,6.4640025235814315e-16,8.0887089391893989e-16,7.2782268397616738e-16,8.4878701214248181e-16,6.6155352303867853e-16
3.7275,5.1118210389602513e-16,4.1215066559871104e-16,4.2068515411165907e-16,2.6974109118671415e-16,4.3336308554128247e-16,2.5760543923784045e-16,2.1572722428192616e-16
3.73,-2.9581345436984725e-16,-4.2048885758315547e-16,-5.0441018414793675e-16,-5.5685210934329468e-16,-4.6022768617586444e-16,-5.2374436560248523e-16,-3.4904723505576263e-16
3.7325,-1.1701621115872997e-16,-5.514533749700959e-17,-6.5254328050199861e-17,-3.2946570122007051e-17,-1.2064834370291708e-16,-3.7730301865195207e-16,-3.6662547299950498e-16
3.735,-4.4898579064759603e-17,7.2408548760274634e-17,6.9162288308037171e-17,-1.0128830815916411e-17,-4.8533612714109064e-17,1.3824532328432136e-16,7.9396957694398339e-17
3.7375,-5.1554328832267246e-16,-4.7729029014524789e-16,-4.5374981350714184e-16,-5.0009280122013313e-16,-4.0129216392578391e-16,-4.6257339166414174e-16,-3.1329724613170931e-16
3.74,-2.0306985007925492e-16,-9.8027333600750487e-17,-2.4090115833373394e-16,-2.1720952878906905e-16,-3.280516010284802e-16,-2.1425353101383525e-16,-3.930113256682712e-16
3.7425,-5.2519150970699515e-16,-4.6503612616693015e-16,-4.5588471560817376e-16,-4.7706458917641774e-16,-5.7281592883746224e-16,-4.3334077616285588e-16,-4.472138906227774e-16
3.745,-6.5162680520381798e-16,-6.443186348385346e-16,-6.2540174909280172e-16,-5.9469780230276572e-16,-6.8052795134596977e-16,-5.4577782064957673e-16,-6.6062809599579115e-16
3.7475,5.9385190324576329e-16,5.7091227632543899e-16,6.1620898784119959e-16,4.0465277997087306e-16,4.5073828599908752e-16,4.4033443253916447e-16,5.8830279739406723e-16
3.75,-5.7988559960292395e-16,-5.8014034249007744e-16,-6.912411312936291e-16,-6.5559203606244871e-16,-7.2367045269052026e-16,-4.8906046637653045e-16,-2.5632910946449832e-16
