Physical Time (s),ev_right Monitor (kg-m/s^3): right_cv1,ev_right Monitor (kg-m/s^3): right_cv2,ev_right Monitor (kg-m/s^3): right_cv3,ev_right Monitor (kg-m/s^3): right_cv4,ev_right Monitor (kg-m/s^3): right_cv5,ev_right Monitor (kg-m/s^3): right_cv6,ev_right Monitor (kg-m/s^3): right_cv7
5.3325,4.5282635124980792e-06,2.9550395223642858e-05,2.6777050913750563e-05,2.1352018839452013e-05,1.5612563812545058e-05,5.5177151172557559e-06,1.054900483408583e-07
5.335,4.3837266684845975e-06,2.950743542099236e-05,2.6698685183281221e-05,2.0922099347359702e-05,1.5438757315275825e-05,5.6320385258134662e-06,1.121117154740883e-07
5.3375,4.3410025026768636e-06,2.9420177795586663e-05,2.6577714507416371e-05,2.0381994021058685e-05,1.5184197791591694e-05,5.7090491765451593e-06,1.1819843831391357e-07
5.34,4.3985892474104867e-06,2.9271201389570268e-05,2.6377506616810472e-05,1.9733821561307888e-05,1.4845938700458861e-05,5.7495921087877471e-06,1.2366379828266707e-07
5.3425,4.553510804648975e-06,2.9039946854209754e-05,2.6053343616470919e-05,1.8980194833413276e-05,1.442513163576747e-05,5.7560823061894633e-06,1.2842872753896847e-07
5.345,4.8019346668660233e-06,2.8703058778836019e-05,2.5557221747134573e-05,1.8124680452413133e-05,1.3923860422632191e-05,5.7311592585236786e-06,1.3243904377840524e-07
5.3475,5.1389508544823498e-06,2.8235987547518943e-05,2.4845519792613205e-05,1.7169267659839636e-05,1.3345310310380946e-05,5.6771410994708202e-06,1.3565001956624136e-07
5.35,5.5589081891274067e-06,2.7612809803048687e-05,2.3881144029106713e-05,1.6116891321866503e-05,1.2691677228991298e-05,5.593710602956155e-06,1.3802190359299232e-07
5.3525,6.055744643353863e-06,2.6799523223199202e-05,2.2642804866399871e-05,1.4973303250824558e-05,1.196503442580624e-05,5.4783797135669508e-06,1.3954836722234626e-07
5.355,6.6228311791701436e-06,2.5764222102466822e-05,2.1112175397755992e-05,1.3746985737950069e-05,1.1170046293603765e-05,5.3287531841495379e-06,1.4023485056191983e-07
5.3575,7.2534647523922391e-06,2.4479992889167179e-05,1.9297864550035995e-05,1.2449586964176945e-05,1.0314385198331982e-05,5.144144846138599e-06,1.4007932998989656e-07
5.36,7.9405182596229833e-06,2.2927342575727787e-05,1.7239124032786529e-05,1.109638773298144e-05,9.4081571620156254e-06,4.9255492519732677e-06,1.3910965089842607e-07
5.3625,8.6768472820955952e-06,2.1099742236194635e-05,1.5001466120493868e-05,9.7066854460608861e-06,8.4636500541409618e-06,4.6757046721802105e-06,1.3739007559104471e-07
5.365,9.4546529828466062e-06,1.9009327367169126e-05,1.2668369135534151e-05,8.3039278437118911e-06,7.4949643434499339e-06,4.398306776921116e-06,1.3495604708965859e-07
5.3675,1.0265739925430792e-05,1.6692377031404082e-05,1.0331093730030639e-05,6.9154325194622197e-06,6.5177009825766785e-06,4.0975439575556835e-06,1.3185789407569552e-07
5.37,1.1101646848196791e-05,1.4213601805137944e-05,8.0796520746359086e-06,5.5716904907283674e-06,5.5486529168090289e-06,3.7779218615721456e-06,1.2818000921518661e-07
5.3725,1.1953227994982723e-05,1.1668686939256347e-05,5.9966881918735897e-06,4.305505373586553e-06,4.6054897199819313e-06,3.4441851626603881e-06,1.239388718791933e-07
5.375,1.2810367288392655e-05,9.1826278738493578e-06,4.1547710173466031e-06,3.1504350075433814e-06,3.7063499024358912e-06,3.1012475723200449e-06,1.1913481336777906e-07
5.3775,1.3662507618255517e-05,6.9023493762150417e-06,2.6157183638508963e-06,2.1393923887589057e-06,2.8693774285128902e-06,2.7541541090055838e-06,1.1378090689757104e-07
5.38,1.4498606911831771e-05,4.9853817685261892e-06,1.4308953274436589e-06,1.3030864086654279e-06,2.1124743709923873e-06,2.4080465573397689e-06,1.0787575741612336e-07
5.3825,1.5307405394696773e-05,3.5835301067108133e-06,6.4082271340781024e-07,6.6830756887158478e-07,1.4528662767885495e-06,2.0681122665238666e-06,1.0143655029970068e-07
5.385,1.6076464521733589e-05,2.8268277208538964e-06,2.7340776911914563e-07,2.5672712834404356e-07,9.0648249221199471e-07,1.7395386919270228e-06,9.4543550893790924e-08
5.3875,1.6793660130348435e-05,2.8062477317127464e-06,3.4128229506806853e-07,8.3573912318884111e-08,4.8734513691609421e-07,1.4274470373322973e-06,8.7301904323212466e-08
5.39,1.7446528491194562e-05,3.5594680574190518e-06,8.3893939182843473e-07,1.5641617492127836e-07,2.0720554913612001e-07,1.136806226867619e-06,7.9831030000369133e-08
5.3925,1.802254232596391e-05,5.0622248579035108e-06,1.7424722988993215e-06,4.7405610275688285e-07,7.5022119598191095e-08,8.7243634246541084e-07,7.2259434108084195e-08
5.395,1.8509466185318971e-05,7.2284871947972624e-06,3.0110307019472288e-06,1.0267848252506315e-06,9.6233729894864418e-08,6.389060383647665e-07,6.4715822114894459e-08
5.3975,1.8895529399230245e-05,9.9171986189666293e-06,4.590193042515343e-06,1.7969303407855498e-06,2.7206888666565017e-07,4.4039740853392253e-07,5.7326749477775416e-08
5.4,1.9170900825933936e-05,1.294609075345948e-05,6.415689995108004e-06,2.7603171148709829e-06,5.9917065278369423e-07,2.8066638814625322e-07,5.0216947702660541e-08
5.4025,1.9327686523490325e-05,1.6110670291761965e-05,8.4180630776373954e-06,3.8878923670816663e-06,1.0700769699220175e-06,1.6295677686539281e-07,4.3507590473875649e-08
5.405,1.935948983952793e-05,1.9207020995186449e-05,1.0526885589093561e-05,5.1469504985857621e-06,1.6735855419937263e-06,8.9926949251076099e-08,3.7314142670694761e-08
5.4075,1.9261726293264457e-05,2.2054618139808287e-05,1.2674371556943269e-05,6.5026874217941904e-06,2.3953062499454398e-06,6.3522325364220679e-08,3.1744028981907048e-08
5.41,1.9032772805292639e-05,2.451622539071131e-05,1.479814557761757e-05,7.9196960693792427e-06,3.2181575862383458e-06,8.490154176396128e-08,2.6895636450654504e-08
5.4125,1.8674296785657703e-05,2.6510297277399449e-05,1.6843258995133826e-05,9.3638906368081581e-06,4.1227542216300252e-06,1.5432111760991928e-07,2.2857192861122526e-08
5.415,1.8191850601895928e-05,2.8016867369001686e-05,1.8763498076852904e-05,1.080363820765147e-05,5.0883921404758997e-06,2.7102445759272313e-07,1.9703803121703787e-08
5.4175,1.7594612394842428e-05,2.9075623160334175e-05,2.0521922871341588e-05,1.2210927236325751e-05,6.0940020087276031e-06,4.332359331083687e-07,1.7496296378793331e-08
5.42,1.68943165786582e-05,2.9746652866790038e-05,2.2091198034433039e-05,1.3562063580881096e-05,7.1187893884015423e-06,6.382534657057098e-07,1.6280365813084331e-08
5.4225,1.6105436804369465e-05,3.0107619562231104e-05,2.3453828059933699e-05,1.4838055630839395e-05,8.1429112657722671e-06,8.825412097348536e-07,1.6084867293033423e-08
5.425,1.5244659070944155e-05,3.0242453429344249e-05,2.4602140070560713e-05,1.6024659331785886e-05,9.1480539418738807e-06,1.161803145358596e-06,1.6923533009038027e-08
5.4275,1.4330142566275156e-05,3.0230745484697252e-05,2.5537958007646065e-05,1.7112143510048607e-05,1.0117967537687669e-05,1.4710866647948668e-06,1.8793421762524116e-08
5.43,1.3380818932907583e-05,3.0138681142550818e-05,2.6267859971426892e-05,1.8094796504849347e-05,1.103874451842267e-05,1.8049594870696752e-06,2.1675216466322716e-08
5.4325,1.2414694628593586e-05,3.0015235392039421e-05,2.6806307110593172e-05,1.8970390964538104e-05,1.1898910176265435e-05,2.1576545770706256e-06,2.5532099497494401e-08
5.435,1.1449175331204359e-05,2.9891827333019729e-05,2.7176112644543543e-05,1.9739665733485271e-05,1.2689358881930099e-05,2.523226243999292e-06,3.030857692698143e-08
5.4375,1.0501107959111026e-05,2.9785722108393141e-05,2.7406515139301643e-05,2.0405610433480597e-05,1.3403227736416021e-05,2.8956651556023374e-06,3.5931834913043119e-08
5.44,9.5850220526425817e-06,2.9704322082788177e-05,2.7524573364439449e-05,2.0971515986171975e-05,1.4035832416685564e-05,3.2689993484278399e-06,4.2312393802353731e-08
5.4425,8.7138536535477551e-06,2.9649089740599826e-05,2.7555307578342376e-05,2.1437911008232219e-05,1.4584461465910323e-05,3.6373945722923334e-06,4.9347280909669613e-08
5.445,7.8997077829895204e-06,2.9617789455207449e-05,2.7523546903104737e-05,2.180403619723158e-05,1.5048389911191375e-05,3.995219689453183e-06,5.6923236022023282e-08
5.4475,7.1528780094540477e-06,2.9606187889224138e-05,2.7452358194539087e-05,2.2070919825876535e-05,1.5427984293413546e-05,4.3371212792826669e-06,6.4918862166235367e-08
5.45,6.4816284997054938e-06,2.9609264015202557e-05,2.7361855449044329e-05,2.2239577449039281e-05,1.57245359374328e-05,4.6581131539501983e-06,7.3206741400378566e-08
5.4525,5.8932529744202849e-06,2.9621367512905511e-05,2.7268443424248763e-05,2.2310057183716246e-05,1.5937823170238591e-05,4.953641213028123e-06,8.16556670705105e-08
5.455,5.3946200575903237e-06,2.9636440794264579e-05,2.7183415980609314e-05,2.2279897891941142e-05,1.6067841748780467e-05,5.2196413124862273e-06,9.0132106149097681e-08
5.4575,4.9907599684665637e-06,2.9647608571812406e-05,2.7112126075901239e-05,2.2145559282160608e-05,1.6117212693988231e-05,5.4526634174935899e-06,9.8502657102020981e-08
5.46,4.6851648496510434e-06,2.9646450152595616e-05,2.7052552870199076e-05,2.1905109560518309e-05,1.608952122304966e-05,5.6499116423530742e-06,1.0663873395512989e-07
5.4625,4.4803390185196047e-06,2.9622541015888903e-05,2.6993198661384527e-05,2.15570900653363e-05,1.5985867472321067e-05,5.8092292170823687e-06,1.1441668562950044e-07
5.465,4.3777012033907844e-06,2.9562983837041216e-05,2.6912840187640448e-05,2.1100547108258242e-05,1.5803453295283543e-05,5.9294585447581454e-06,1.2171934474129463e-07
5.4675,4.3767445508779691e-06,2.9452116150093214e-05,2.6780317544998923e-05,2.0534528593462872e-05,1.5539084789988556e-05,6.0105369991309178e-06,1.284425426466986e-07
5.47,4.4753042102546621e-06,2.9271150026600939e-05,2.6554804421101392e-05,1.9861601243151327e-05,1.5189748387355457e-05,6.0533698638254997e-06,1.3449150703479629e-07
5.4725,4.6700211874056552e-06,2.899817398913097e-05,2.61878348438034e-05,1.9084332405878084e-05,1.4756499030530097e-05,6.0605634746202326e-06,1.3977845631568996e-07
5.475,4.9565968229534862e-06,2.8609015505259826e-05,2.5630401810201038e-05,1.8206217575942348e-05,1.4241347082573866e-05,6.034985211922809e-06,1.4424198282823656e-07
5.4775,5.3296500573139709e-06,2.807928664659545e-05,2.4839554198398104e-05,1.7229045691917766e-05,1.3647505779979938e-05,5.9787468251378351e-06,1.4783355111544269e-07
5.48,5.7833887929262199e-06,2.7378540169028811e-05,2.378346107712422e-05,1.6155432632896759e-05,1.2977283673082404e-05,5.8913420094083665e-06,1.5050794234271428e-07
5.4825,6.3114836618726307e-06,2.6473279644347435e-05,2.2438777313971705e-05,1.4990751811701226e-05,1.2232479940571317e-05,5.770163840260773e-06,1.5225548700684313e-07
5.485,6.9072396457316199e-06,2.5333098667042801e-05,2.0793229948429583e-05,1.3743211313509768e-05,1.1417464009853141e-05,5.6128668361479492e-06,1.5308241247655969e-07
5.4875,7.563811742739037e-06,2.3933134539148495e-05,1.8867417340886361e-05,1.2424388924758613e-05,1.0539882229692131e-05,5.4187878843269676e-06,1.5298720011598174e-07
5.49,8.2739466666482464e-06,2.225892043322795e-05,1.6712814130975063e-05,1.104981560889845e-05,9.6100247452097395e-06,5.1889254709399201e-06,1.519966265898652e-07
5.4925,9.0303625865783901e-06,2.0310753173823494e-05,1.4405109200722965e-05,9.6393734646423295e-06,8.6405418467976061e-06,4.926068824385437e-06,1.5018117748578181e-07
5.495,9.8249350663603664e-06,1.8110192734157963e-05,1.2033975314032138e-05,8.2174455616653603e-06,7.6460032351607636e-06,4.6340723648285765e-06,1.4758064636883106e-07
5.4975,1.0649417260830592e-05,1.5705246516117052e-05,9.69230109426198e-06,6.8125297781256538e-06,6.6425835669181469e-06,4.3173432007450817e-06,1.4424651647003325e-07
5.5,1.1495044659390871e-05,1.3174443314217071e-05,7.4680012159205259e-06,5.4564430458855358e-06,5.6477265026705731e-06,3.9806284263915173e-06,1.4027118466222849e-07
5.5025,1.2352252092532768e-05,1.0626937528556192e-05,5.4395358078813591e-06,4.1833196419927343e-06,4.6797898217399128e-06,3.6289441990676199e-06,1.3567554798898717e-07
5.505,1.3210675352608412e-05,8.199050693453347e-06,3.67488732193824e-06,3.0278762089689273e-06,3.7576378439388848e-06,3.267482080732021e-06,1.3045777359263363e-07
5.5075,1.4059320916435516e-05,6.0451226943928423e-06,2.2317447497485723e-06,2.0240094883387799e-06,2.9001479992129624e-06,2.9015718715231043e-06,1.2463163343960535e-07
5.51,1.4887212153427469e-05,4.3234935118858322e-06,1.1584160496965229e-06,1.2029567052984895e-06,2.1259680854222652e-06,2.5366409359172625e-06,1.1819656515921823e-07
5.5125,1.5682674384887513e-05,3.1797218224576455e-06,4.9256617520698168e-07,5.9168214495030808e-07,1.4530217581109927e-06,2.1781679075753919e-06,1.1116834387135167e-07
5.515,1.6433071787193384e-05,2.7299646471626764e-06,2.5895216581130181e-07,2.1155431905333206e-07,8.9785339630841205e-07,1.8316283633374311e-06,1.0363262303355849e-07
5.5175,1.7126257409771797e-05,3.0440273774543376e-06,4.6591218615180642e-07,7.7047169628154941e-08,4.7497536500493138e-07,1.5024311943852554e-06,9.5703951074489482e-08
5.52,1.7749413292900014e-05,4.13336022420255e-06,1.1028418968284003e-06,1.9447270743825778e-07,1.9649859369103658e-07,1.1958270100962619e-06,8.7512497512765767e-08
5.5225,1.8290347188397162e-05,5.9458018410091718e-06,2.140572627156055e-06,5.6106369373936979e-07,7.1526891480434074e-08,9.1691177210985021e-07,7.9198927174046722e-08
5.525,1.8736758078955792e-05,8.369360628546884e-06,3.5335258467706671e-06,1.1654319192227139e-06,1.0542275725715555e-07,6.7052431907962787e-07,7.0905301870425581e-08
5.5275,1.9077580788463614e-05,1.1241703639145527e-05,5.2233093869323999e-06,1.9882047987446115e-06,2.9907667899927819e-07,4.6108461655777386e-07,6.277166584324322e-08
5.53,1.9303728290976955e-05,1.4366874408464637e-05,7.1426926201954174e-06,3.0037009228824397e-06,6.4860884762644866e-07,2.9256582210894275e-07,5.4936333740916607e-08
5.5325,1.9408016799615939e-05,1.7536250397582561e-05,9.2204608857384869e-06,4.1814022495407013e-06,1.1459033516751182e-06,1.6839070335209841e-07,4.7534123361955922e-08
5.535,1.9384674202095752e-05,2.055212912647988e-05,1.1385284591170405e-05,5.4873243800324929e-06,1.7790076483158169e-06,9.1366467825621012e-08,4.0693907747727116e-08
5.5375,1.9230229032194557e-05,2.3249580788778745e-05,1.3569530745502535e-05,6.8854774279919424e-06,2.5327535368063954e-06,6.3531060334186295e-08,3.4536213888438331e-08
5.54,1.8944464894318375e-05,2.5513894812082166e-05,1.5711482814771059e-05,8.3395988049279645e-06,3.3891834837703731e-06,8.6089614436211222e-08,2.9171237410755052e-08
5.5425,1.8530609761435934e-05,2.7289896912687135e-05,1.7757495584074944e-05,9.8149526600524558e-06,4.3280389371645971e-06,1.5928838372850308e-07,2.4698139506763092e-08
5.545,1.7995984172815522e-05,2.8586300007910842e-05,1.9662944748384652e-05,1.1279499753019837e-05,5.327851299237535e-06,2.8230247195568779e-07,2.120214716664066e-08
5.5475,1.7351030876276996e-05,2.9457305879047994e-05,2.1392594912105162e-05,1.2705036773423556e-05,6.3667895025698092e-06,4.5323838191831665e-07,1.8752034235734357e-08
5.55,1.660858986772714e-05,2.9971733472846995e-05,2.2921064193722078e-05,1.4067892899534844e-05,7.4233366606626111e-06,6.6923716226704673e-07,1.7400065736542424e-08
5.5525,1.5784330809205279e-05,3.0212322077513756e-05,2.423317695812876e-05,1.5349330007048636e-05,8.4769942886675686e-06,9.2656618644930841e-07,1.7179784956740337e-08
5.555,1.4895581590825698e-05,3.026367975178832e-05,2.5323987707881783e-05,1.6535534436298219e-05,9.5088771970930456e-06,1.2206933633839979e-06,1.8106531961417836e-08
5.5575,1.396113177356233e-05,3.0201448150553415e-05,2.6196521744929163e-05,1.7617381276807484e-05,1.0502275155393528e-05,1.5464122950614861e-06,2.0177556520829953e-08
5.56,1.2999797765590669e-05,3.0084843291729211e-05,2.6859332905032562e-05,1.8589891768857517e-05,1.1442943011643279e-05,1.8980140229497655e-06,2.3371824578357878e-08
5.5625,1.2029163124807007e-05,2.9954732117593713e-05,2.7330912954626951e-05,1.9451691811987302e-05,1.2319198436016476e-05,2.2694453290668328e-06,2.7649040431763955e-08
5.565,1.106653768626836e-05,2.9835418747727989e-05,2.7638461938140837e-05,2.0204589423414927e-05,1.3121871502645995e-05,2.6544616156441791e-06,3.2947939471792735e-08
5.5675,1.0127981656903144e-05,2.9738788287818754e-05,2.7813491901977616e-05,2.0852248643540713e-05,1.3844209135064897e-05,3.0467633368450596e-06,3.9188438545494393e-08
5.57,9.2272642034888799e-06,2.9668761226628276e-05,2.7882624978185742e-05,2.1398009913662618e-05,1.4481822205612179e-05,3.4401075825254061e-06,4.6272369214436496e-08
5.5725,8.3769321268906586e-06,2.9624682158088151e-05,2.7872327433754732e-05,2.1841571922768137e-05,1.5032436008119757e-05,3.8283613619733929e-06,5.4086443151355289e-08
5.575,7.5884088221894822e-06,2.9602901719549583e-05,2.7808367627548716e-05,2.2183553677454814e-05,1.5495890311486146e-05,4.2056102971572182e-06,6.2505922959604379e-08
5.5775,6.8711552599980868e-06,2.95986789128236e-05,2.7714150331931639e-05,2.2425538197935047e-05,1.5873200958657662e-05,4.566219346495173e-06,7.1396822339412432e-08
5.58,6.2329305554606547e-06,2.9606665439802224e-05,2.7609665174348114e-05,2.2569208035934393e-05,1.6165875684114819e-05,4.9049726240356476e-06,8.0618159365714372e-08
5.5825,5.6807774044137261e-06,2.9621061271453954e-05,2.7510243407825246e-05,2.2614070853270324e-05,1.6373627735733346e-05,5.2170795811145256e-06,9.002492813657561e-08
5.585,5.2211654516181691e-06,2.963555962930926e-05,2.7425354890316064e-05,2.2557383821260169e-05,1.6497351277026958e-05,5.4982546719912258e-06,9.9469566920636739e-08
5.5875,4.8580826350278817e-06,2.9642686988009098e-05,2.7357162466914734e-05,2.2395874877423553e-05,1.6540234194857122e-05,5.7448367001651284e-06,1.0880353810186801e-07
5.59,4.5949378055364891e-06,2.9633223049730249e-05,2.7299815150085111e-05,2.2128226874296841e-05,1.6505487552615148e-05,5.9538672624317411e-06,1.1788328235357814e-07
5.5925,4.4336049051322766e-06,2.959575855525106e-05,2.7236683318585547e-05,2.1753236466546031e-05,1.6393237106591414e-05,6.1230397314018882e-06,1.2657189741118603e-07
5.595,4.3748529554223873e-06,2.9516258574461559e-05,2.7141125032637042e-05,2.127058384895396e-05,1.6200596066053365e-05,6.2511329382275868e-06,1.3473798418122672e-07
5.5975,4.4173992971973067e-06,2.9377769318885438e-05,2.6976520761997998e-05,2.0679561872901226e-05,1.5924676512651449e-05,6.3381382180140606e-06,1.4226397313611832e-07
5.6,4.5584198910780987e-06,2.9160103072888656e-05,2.6697218872905936e-05,1.998301691887394e-05,1.5562417591177903e-05,6.3849545616304802e-06,1.4904557374133627e-07
5.6025,4.794186314258389e-06,2.8840195881854758e-05,2.625245378471648e-05,1.9183408354124145e-05,1.5114709421817838e-05,6.3943383646525361e-06,1.5498399595288476e-07
5.605,5.119939156571278e-06,2.8393402363458772e-05,2.5594575425263908e-05,1.8283993236820485e-05,1.4583477474558173e-05,6.3693597537604911e-06,1.6000880601680786e-07
5.6075,5.5300158767292259e-06,2.7794447954916587e-05,2.4682773763649936e-05,1.7286210805521429e-05,1.39718665643882e-05,6.3120388620978116e-06,1.6406649864683762e-07
5.61,6.0183745376069695e-06,2.7009548818099383e-05,2.3493309066347893e-05,1.6192108573878553e-05,1.3282224413065681e-05,6.2216994675462566e-06,1.6710616525075164e-07
