Physical Time (s),etp_bot Monitor (kg-m/s^3): bot_cv1,etp_bot Monitor (kg-m/s^3): bot_cv2,etp_bot Monitor (kg-m/s^3): bot_cv3,etp_bot Monitor (kg-m/s^3): bot_cv4,etp_bot Monitor (kg-m/s^3): bot_cv5,etp_bot Monitor (kg-m/s^3): bot_cv6,etp_bot Monitor (kg-m/s^3): bot_cv7
6.005,1.8779912018633406e-08,1.1379477027727943e-08,7.8769290652804526e-09,7.892469131901621e-09,7.9177518840711522e-09,4.4126288064402549e-09,6.1957484779210198e-10
6.0075,1.9140589734342775e-08,1.1848610970123322e-08,8.417713188388185e-09,8.4821559557928091e-09,8.5707569759288322e-09,5.2428855428121257e-09,1.6172216811746696e-09
6.01,1.9629989723800619e-08,1.2465356594802921e-08,9.1211814321844803e-09,9.2446621810683811e-09,9.4041418002946962e-09,6.2607040839458402e-09,2.805142935258142e-09
6.0125,2.0246907944635372e-08,1.3227401298384189e-08,9.9840190719020838e-09,1.0175919153435797e-08,1.0412447321598469e-08,7.4590482889982643e-09,4.1750080486519961e-09
6.015,2.0989485559739008e-08,1.4131797449969141e-08,1.100250033676149e-08,1.1271730986626172e-08,1.1590755510663992e-08,8.8314856355293685e-09,5.7189611913780821e-09
6.0175,2.1854760175540437e-08,1.5174774830087927e-08,1.2172559345658764e-08,1.2528044718711825e-08,1.2934786589239879e-08,1.0371484736456506e-08,7.4288879369563739e-09
6.02,2.2840370496975605e-08,1.6353749692819282e-08,1.3491585067025242e-08,1.3942258270511793e-08,1.4442118617728796e-08,1.2075643769312149e-08,9.3003675919065426e-09
6.0225,2.3944302249865795e-08,1.7666851110282195e-08,1.4957924647860716e-08,1.5512707493287078e-08,1.6111131884100049e-08,1.3941330196210671e-08,1.1329505450537078e-08
6.025,2.5165571232827772e-08,1.9113326697718434e-08,1.6570968017815164e-08,1.7238724048884933e-08,1.7940940100366561e-08,1.5967754943175609e-08,1.3514813159406531e-08
6.0275,2.6504218132680333e-08,2.0693195900381797e-08,1.8330522159030158e-08,1.9119670927646799e-08,1.9930130398082991e-08,1.8153320494848721e-08,1.5854075559537963e-08
6.03,2.7959691198878e-08,2.2405415829960741e-08,2.0234902087595546e-08,2.1153456234813425e-08,2.2076042246263264e-08,2.0494517950432513e-08,1.8343554702678402e-08
6.0325,2.9531847974369409e-08,2.4249130632471315e-08,2.2282532353511505e-08,2.3337840698720538e-08,2.4375792567685315e-08,2.2987565047863523e-08,2.0978971770511408e-08
6.035,3.1220063094702176e-08,2.6222952868280961e-08,2.4471296549484712e-08,2.5670322411715631e-08,2.6826412158580874e-08,2.5627815123210015e-08,2.3755131833754183e-08
6.0375,3.302354751073399e-08,2.8325487923251202e-08,2.6799119316171051e-08,2.8147730343052197e-08,2.942462872766845e-08,2.8411383471528569e-08,2.6667275015955333e-08
6.04,3.4940921048383276e-08,3.0554785263800046e-08,2.9263490298084304e-08,3.0767312453545076e-08,3.2167322628737042e-08,3.1334837389572244e-08,2.9711511019470281e-08
6.0425,3.6970784750542671e-08,3.2908827550222321e-08,3.186184238281705e-08,3.3526173161347664e-08,3.5051450402738476e-08,3.4394821781030132e-08,3.2883874478351366e-08
6.045,3.9110203932157078e-08,3.5383738306718839e-08,3.4589697185587698e-08,3.6419837285061013e-08,3.8071895978084933e-08,3.7585107299156214e-08,3.6177344432112426e-08
6.0475,4.135554298224605e-08,3.7974907351197708e-08,3.744181336027822e-08,3.9443251257470125e-08,4.1223515710664878e-08,4.0900134035709531e-08,3.9585668332596263e-08
6.05,4.3702018470125106e-08,4.0676561596516193e-08,4.0411724876913162e-08,4.258911627818871e-08,4.4498626740788612e-08,4.4331875701023498e-08,4.3101157955325994e-08
6.0525,4.6143626117918196e-08,4.3481808155072334e-08,4.3491824296190964e-08,4.5848978334496615e-08,4.7888813254111885e-08,4.7872241302152846e-08,4.6716067707232864e-08
6.055,4.8673445255514147e-08,4.6382924215724563e-08,4.6673785236670673e-08,4.9214092818652972e-08,5.1385272652367809e-08,5.1512849284573968e-08,5.0422736326118216e-08
6.0575,5.1284803993645826e-08,4.9372526720119131e-08,4.9949611401108256e-08,5.2676563022542484e-08,5.4980280508247049e-08,5.524676609798672e-08,5.4214264623206512e-08
6.06,5.3969823720766427e-08,5.2441811101945626e-08,5.3309669088008513e-08,5.6226220063702377e-08,5.8663752238413161e-08,5.9064494741763657e-08,5.8080996117159554e-08
6.0625,5.6720546500816961e-08,5.5581788460600443e-08,5.6744345582621537e-08,5.9853317252105512e-08,6.2425873403662109e-08,6.2956488446002123e-08,6.2013525637777785e-08
6.065,5.9527814616048918e-08,5.8782046925116598e-08,6.0242251742094831e-08,6.3545738456685696e-08,6.625436596679645e-08,6.6910824180950172e-08,6.5999882277188585e-08
6.0675,6.2380939785460916e-08,6.20302261496655e-08,6.3789560286868681e-08,6.7289104378552201e-08,7.0134793181625611e-08,7.0913175642017682e-08,7.0026253393617202e-08
6.07,6.5268787552024893e-08,6.5313189516214616e-08,6.7371152942636772e-08,7.1066592697495725e-08,7.4049286245079e-08,7.4945467141019128e-08,7.4075156870571308e-08
6.0725,6.8178884292277275e-08,6.8616065077080562e-08,7.0969848422535197e-08,7.4859214019666283e-08,7.7977584493343975e-08,7.8988084100606927e-08,7.8127809259529391e-08
6.075,7.1096994743502091e-08,7.1922110755657153e-08,7.4567045832157434e-08,7.8647077182225987e-08,8.1898943302162503e-08,8.3020713191731523e-08,8.2165130680319873e-08
6.0775,7.4007634935069415e-08,7.52136450391238e-08,7.8143814049737062e-08,8.2410353155482153e-08,8.5792600104598389e-08,8.7021950633090756e-08,8.6166472313637848e-08
6.08,7.6894273099511824e-08,7.8472346113628491e-08,8.1680974774872927e-08,8.612944311332276e-08,8.963911564475467e-08,9.0972088675009612e-08,9.0112322521134132e-08
6.0825,7.9739444981891703e-08,8.1679072123749789e-08,8.5158151391717552e-08,8.9783415308043662e-08,9.3417062862975016e-08,9.4848554598501597e-08,9.3979983651374825e-08
6.085,8.2526194370449604e-08,8.4814986190435861e-08,8.8554842404122818e-08,9.3350842554532746e-08,9.7104365797145189e-08,9.8628471505449841e-08,9.7747297172814508e-08
6.0875,8.5237578359023812e-08,8.7861162221315826e-08,9.1850396076911477e-08,9.680981715646156e-08,1.0067890347575771e-07,1.022897325897225e-07,1.0139213924405004e-07
6.09,8.7856461270230292e-08,9.0798452912903935e-08,9.5023923642328976e-08,1.0013827111621919e-07,1.0411750575371057e-07,1.0580954740709424e-07,1.0489255076578356e-07
6.0925,9.0367126547411584e-08,9.3609143701442016e-08,9.8056018846677432e-08,1.0331575651823899e-07,1.0739919158968577e-07,1.0916742319539846e-07,1.0822808112753142e-07
6.095,9.2754808041702083e-08,9.6276234515765823e-08,1.0092793715272786e-07,1.0632237145335345e-07,1.1050338635162618e-07,1.1234285126833329e-07,1.1137846595885787e-07
6.0975,9.5003016500544074e-08,9.8780969071325584e-08,1.0361947995246598e-07,1.0913731143087343e-07,1.1340926209718346e-07,1.1531519664141154e-07,1.1432338084235437e-07
6.1,9.7096494401252957e-08,1.0110619380332692e-07,1.0611264935996951e-07,1.1174190454031394e-07,1.1609746120851735e-07,1.1806416727031028e-07,1.1704299184259847e-07
6.1025,9.9020983482402298e-08,1.032362179603217e-07,1.0839111997642161e-07,1.1411930656490574e-07,1.1855052167942398e-07,1.2057163458006351e-07,1.1951939401393412e-07
6.105,1.0076331710534189e-07,1.0515681783086881e-07,1.1043982349254702e-07,1.1625350415060314e-07,1.2075146061508263e-07,1.2282043014029958e-07,1.2173592122150947e-07
6.1075,1.0231250022370968e-07,1.068562600776008e-07,1.1224614376854608e-07,1.1813098473226071e-07,1.2268591271737501e-07,1.2479532459316006e-07,1.2367750437639188e-07
6.11,1.036585750100998e-07,1.0832385264937739e-07,1.1379854701038326e-07,1.1973964520861553e-07,1.2434116534052813e-07,1.2648281844323345e-07,1.2533014938090305e-07
6.1125,1.0479367401851641e-07,1.0955104010310186e-07,1.1508815283332392e-07,1.2107072148599776e-07,1.2570843774510452e-07,1.2787371182234729e-07,1.2668529069836309e-07
6.115,1.0571085976143474e-07,1.1053014016902089e-07,1.1610721969151245e-07,1.2211684929173134e-07,1.2678049240954248e-07,1.2896004530128148e-07,1.2773422742585383e-07
6.1175,1.064045391299767e-07,1.1125486395094864e-07,1.1684916217654432e-07,1.2287130175150788e-07,1.2755037006161256e-07,1.2973452348504771e-07,1.2847000172921068e-07
6.12,1.0687078467931039e-07,1.1172101219870262e-07,1.1730991809528427e-07,1.2333003441786949e-07,1.2801426445188057e-07,1.3019312149994452e-07,1.2888845370898051e-07
6.1225,1.0710715960186816e-07,1.1192616367031087e-07,1.1748720605750499e-07,1.2349099298382845e-07,1.2817034549767558e-07,1.3033399445071641e-07,1.2898767852834367e-07
6.125,1.0711312218057359e-07,1.1187033209786576e-07,1.1738152888496808e-07,1.2335470871227401e-07,1.2801903419433177e-07,1.3015677217390083e-07,1.287664191498542e-07
6.1275,1.0688992217534827e-07,1.1155543253213494e-07,1.16995148021077e-07,1.2292348921717562e-07,1.2756264393988705e-07,1.2966448136077369e-07,1.282281604934478e-07
6.13,1.0644036465191097e-07,1.1098486684226066e-07,1.1633199738967174e-07,1.2220181293057888e-07,1.2680540701706655e-07,1.2886170444359895e-07,1.2737725704839911e-07
6.1325,1.0576857765563202e-07,1.1016355906579855e-07,1.1539790193067706e-07,1.2119679491240072e-07,1.2575512140105519e-07,1.2775668606299693e-07,1.2622168777618156e-07
6.135,1.0488015508440465e-07,1.0909834515095369e-07,1.1420103797492811e-07,1.1991747213809731e-07,1.244217052555156e-07,1.2635884945174407e-07,1.2477084932080881e-07
6.1375,1.037822182091331e-07,1.0779805696211431e-07,1.1275194873134134e-07,1.1837536487534695e-07,1.2281740387330456e-07,1.2468012862522203e-07,1.2303618687082754e-07
6.14,1.0248332297667392e-07,1.0627298532245177e-07,1.1106235873618251e-07,1.1658308003327076e-07,1.20955292525252e-07,1.2273382688737006e-07,1.2103094911873096e-07
6.1425,1.0099364537970734e-07,1.0453483576991835e-07,1.0914492554551076e-07,1.1455405261879282e-07,1.1884949809495446e-07,1.2053489547354269e-07,1.187701122467377e-07
6.145,9.9323927966225435e-08,1.0259586906870163e-07,1.0701303230212824e-07,1.1230235517763554e-07,1.1651440614445281e-07,1.1809844327908396e-07,1.1626861142611644e-07
6.1475,9.7486715606098756e-08,1.0047029749733318e-07,1.0468197360854082e-07,1.0984380472850573e-07,1.139664164877983e-07,1.1544090821170154e-07,1.1354240015389749e-07
6.15,9.5494738289188667e-08,9.817245393764058e-08,1.0216715242746517e-07,1.0719419945935579e-07,1.1122120873864288e-07,1.1257764218662246e-07,1.1060688041702458e-07
6.1525,9.3361097295655983e-08,9.5716922686942335e-08,9.9484096802535101e-08,1.0436986106701014e-07,1.082954956723724e-07,1.0952577288037239e-07,1.0747953278347398e-07
6.155,9.1098795247979349e-08,9.3118241642368718e-08,9.6648468882941463e-08,1.0138734298554781e-07,1.0520638569208459e-07,1.0630277961588458e-07,1.0417753106035535e-07
6.1575,8.8721215382486796e-08,9.0391713045520713e-08,9.3677120971613479e-08,9.8264546172115501e-08,1.0197257906090034e-07,1.0292839554121182e-07,1.0072098696211951e-07
6.16,8.6242265982573592e-08,8.7553472088830577e-08,9.0587884665799362e-08,9.5020251066139374e-08,9.8613720835381945e-08,9.9422965595612216e-08,9.712994407292217e-08
6.1625,8.3676135926177616e-08,8.4619786358471957e-08,8.7398370683596992e-08,9.1672725760873138e-08,9.5148918449048225e-08,9.5806511279405867e-08,9.3424472227809149e-08
6.165,8.1037347797675558e-08,8.1607132720023983e-08,8.4126322712450792e-08,8.8240624503795532e-08,9.1597557952654917e-08,9.2098722804735821e-08,8.9624574944562438e-08
6.1675,7.8340416779098111e-08,7.8531875381952145e-08,8.0789128518027785e-08,8.4742192881052213e-08,8.7978603900806145e-08,8.831880083936542e-08,8.5749426282279929e-08
6.17,7.5600982515972718e-08,7.5411685533117451e-08,7.7405886606794546e-08,8.1197289135870145e-08,8.4312345964950483e-08,8.448778025942326e-08,8.1820212824408369e-08
6.1725,7.2834303375964153e-08,7.2263623140647015e-08,7.3994947292668797e-08,7.7625306904629315e-08,8.0618646032823428e-08,8.0626164964461383e-08,7.7857572887098192e-08
6.175,7.0055390499317346e-08,6.9104369237145717e-08,7.0574239852769386e-08,7.4044517812498693e-08,7.6915786572811526e-08,7.6753506644762573e-08,7.3881730456246898e-08
6.1775,6.7278830212703865e-08,6.595022111919114e-08,6.7161186155052996e-08,7.0472958818650996e-08,7.3222317369266651e-08,7.288910697808325e-08,6.9912004994725992e-08
6.18,6.4518701057654063e-08,6.2816965656720001e-08,6.3772533869159683e-08,6.6928040252591725e-08,6.9556550960337541e-08,6.9052157585749768e-08,6.5968322263361789e-08
6.1825,6.1787819158468194e-08,5.9718913952681761e-08,6.0423505645279126e-08,6.3425577911117914e-08,6.5935084811803287e-08,6.5259669098540723e-08,6.2068195486841136e-08
6.185,5.9098923464199993e-08,5.6670241865204588e-08,5.712906125627292e-08,5.9981067107332287e-08,6.2373821000617565e-08,6.1528050562108312e-08,5.8228244602795797e-08
6.1875,5.646415559919676e-08,5.3684499237550731e-08,5.3903705142259262e-08,5.6609643552725332e-08,5.8888375568379147e-08,5.7873699150075312e-08,5.446518340918821e-08
6.19,5.3894000594468328e-08,5.0773390288053359e-08,5.0759634609748494e-08,5.3323722545607226e-08,5.5491377989958641e-08,5.4310041386305619e-08,5.0792602420400209e-08
6.1925,5.1399334844709493e-08,4.7948975281919819e-08,4.7709323709734294e-08,5.013583377905043e-08,5.2195498146520975e-08,5.0850467582041425e-08,4.7224271606479809e-08
6.195,4.8989584256955058e-08,4.5221629245511372e-08,4.476375424188981e-08,4.7057572073451262e-08,4.9013346610228444e-08,4.7508664732252906e-08,4.3774083866582291e-08
6.1975,4.6673168322568203e-08,4.260068454156421e-08,4.1933037112736741e-08,4.4099646618712044e-08,4.5956215339124381e-08,4.4297281982680989e-08,4.0455356747914159e-08
6.2,4.4458133780809019e-08,4.0095339182071931e-08,3.9227494701565888e-08,4.1273138854544872e-08,4.303534281336369e-08,4.1227925703677594e-08,3.7280239789446453e-08
6.2025,4.2352455681539912e-08,3.7715051888436947e-08,3.665752485444206e-08,3.8588382347127704e-08,4.0261221715469897e-08,3.8311762619249029e-08,3.4260516676926215e-08
6.205,4.0363817627660441e-08,3.546887450577292e-08,3.4233204701371357e-08,3.6055888943251932e-08,3.764442685021783e-08,3.5559931532366881e-08,3.1408160932066357e-08
6.2075,3.8499510635570328e-08,3.3364974379344168e-08,3.1962853457460633e-08,3.368355746939915e-08,3.5192399341193275e-08,3.298020774516552e-08,2.8731380446399317e-08
6.21,3.6765246663531403e-08,3.140928967023265e-08,2.9852171812130723e-08,3.1477170484929822e-08,3.2910787884221781e-08,3.0578228628188569e-08,2.623607921891545e-08
6.2125,3.5166098728996216e-08,2.9606893445986098e-08,2.7905991759577066e-08,2.9442396523273642e-08,3.0806400991044635e-08,2.8360925280171077e-08,2.3929359420359086e-08
6.215,3.3705015602959455e-08,2.796055321628815e-08,2.6127119223769311e-08,2.7582168939430662e-08,2.8882634268160851e-08,2.6331693403025081e-08,2.1814560449665121e-08
6.2175,3.2384011172820689e-08,2.6472371279740049e-08,2.4518005199350058e-08,2.5899110493244399e-08,2.7142497591082367e-08,2.4494356398113858e-08,1.9895539819204272e-08
6.22,3.1204227714022175e-08,2.5143883146296496e-08,2.3080678868597966e-08,2.4395079018928721e-08,2.558763131858168e-08,2.2850956348928886e-08,1.8174261342204846e-08
6.2225,3.01659173869095e-08,2.397588726379952e-08,2.1816427548698522e-08,2.3071395007813818e-08,2.4219014011824942e-08,2.1402932080397679e-08,1.6652972622964616e-08
6.225,2.9268630003322828e-08,2.2968382914060875e-08,2.0725499410885434e-08,2.1927900077657348e-08,2.3035616319670637e-08,2.0149426471049168e-08,1.5331734819568734e-08
6.2275,2.8511495148043385e-08,2.2120749380678483e-08,1.9807497133050181e-08,2.0964404344751169e-08,2.2037353923240717e-08,1.9090143468544633e-08,1.4210059643826112e-08
6.23,2.7892527668018376e-08,2.1431043867714612e-08,1.9060636142412084e-08,2.0179430899914828e-08,2.1223198159865426e-08,1.8223695528982141e-08,1.3286619109834576e-08
6.2325,2.7409647141834842e-08,2.0897166978448867e-08,1.8483042076156019e-08,1.9571378487097336e-08,2.0591375994970239e-08,1.7547612016195235e-08,1.255862781184187e-08
6.235,2.7060537316783865e-08,2.0516706235923084e-08,1.8072504992922623e-08,1.913804387875312e-08,2.013958879102086e-08,1.7059262968337e-08,1.2023484391617009e-08
6.2375,2.6842420279321044e-08,2.028656296140837e-08,1.7825368229077861e-08,1.8875431404807462e-08,1.9863260833995334e-08,1.6753346399351926e-08,1.1675584600278354e-08
6.24,2.6751990520676199e-08,2.0202899228793115e-08,1.7737108658553303e-08,1.8778236581305351e-08,1.975674305047422e-08,1.6623513696339421e-08,1.1508234377974503e-08
6.2425,2.6785483184908616e-08,2.0261170855851288e-08,1.7802622034563797e-08,1.8840897591462878e-08,1.9814059656466195e-08,1.6663261336688634e-08,1.1514996737324965e-08
6.245,2.6938560687588378e-08,2.0456132946354195e-08,1.8016390899354923e-08,1.9057976985105442e-08,2.0029759669399071e-08,1.6866404042954583e-08,1.1689258847550803e-08
6.2475,2.7206046237509839e-08,2.0781642073016737e-08,1.8371971748311305e-08,1.9423067433548662e-08,2.0397253232931207e-08,1.7226231590138551e-08,1.2024009456385041e-08
6.25,2.7582190652078732e-08,2.1231036428479317e-08,1.8862070353944787e-08,1.9928807904518983e-08,2.0909806542476114e-08,1.7735835412214124e-08,1.2511742868500207e-08
6.2525,2.8060999559828048e-08,2.1797654844312029e-08,1.947965396557703e-08,2.0567871869511006e-08,2.1559701401512364e-08,1.8388179132978161e-08,1.3145341945238773e-08
6.255,2.8636815263716099e-08,2.2475287747993471e-08,2.0218166727062644e-08,2.1333363335436419e-08,2.2339343444392228e-08,1.9175209445142401e-08,1.3916542753353632e-08
6.2575,2.9304314979301493e-08,2.3258160834653991e-08,2.1071591373412434e-08,2.2218852582259852e-08,2.3241575645429081e-08,2.0088329110103828e-08,1.4816823987989835e-08
6.26,3.0058653898189499e-08,2.4141112510192105e-08,2.2034761223077216e-08,2.3219200572527097e-08,2.4260937252860889e-08,2.1121411320176214e-08,1.5839571013576304e-08
6.2625,3.0895555245791665e-08,2.5119608334102438e-08,2.3102803272561764e-08,2.4329196153055888e-08,2.5392242596581409e-08,2.2267608233599212e-08,1.6977501471059253e-08
6.265,3.1811592063913324e-08,2.6189724035653578e-08,2.427116656528583e-08,2.554362416787205e-08,2.6629637182586344e-08,2.3519697488405902e-08,1.8222982097724882e-08
6.2675,3.2804142889916577e-08,2.7347942044614459e-08,2.553543701569928e-08,2.6857232963461029e-08,2.796697146738285e-08,2.4870123892815323e-08,1.956773240085389e-08
6.27,3.3869888885313723e-08,2.8589601834497182e-08,2.6889777967604001e-08,2.8263282051885381e-08,2.9396678666941691e-08,2.6310629539756566e-08,2.1002941392090543e-08
6.2725,3.5004845419195317e-08,2.9909324473706707e-08,2.8327785008498707e-08,2.975474086122703e-08,3.091134687299539e-08,2.7833567352066548e-08,2.2520398754121841e-08
6.275,3.6204557347592708e-08,3.1301673610533443e-08,2.9843496550844376e-08,3.1325905270165683e-08,3.2505231109477847e-08,2.9432678213452312e-08,2.4113172741155716e-08
6.2775,3.7465040041941933e-08,3.2762384670740551e-08,3.1432796909722467e-08,3.297286499459053e-08,3.4175011878304861e-08,3.1104587271985016e-08,2.577771812676221e-08
6.28,3.8783604265393519e-08,3.4289083192624054e-08,3.309370263772786e-08,3.4693881520308687e-08,3.5919226378540816e-08,3.2847697770630486e-08,2.7512104113081058e-08
6.2825,4.0158517865059956e-08,3.5880452092818922e-08,3.4825233967355738e-08,3.648802615222408e-08,3.773671739816601e-08,3.4661245382497405e-08,2.9315746395953831e-08
6.285,4.1589353616351531e-08,3.7536218480354776e-08,3.6627061873046656e-08,3.8354519507014014e-08,3.9626422188705291e-08,3.6544084213988938e-08,3.1187195167403859e-08
6.2875,4.3075573297657556e-08,3.9255488777167552e-08,3.8497886937418505e-08,4.0291934378124838e-08,4.1586593685171125e-08,3.849490324554611e-08,3.312525111401905e-08
