Physical Time (s),ea_bot Monitor (kg-m/s^3): bot_cv1,ea_bot Monitor (kg-m/s^3): bot_cv2,ea_bot Monitor (kg-m/s^3): bot_cv3,ea_bot Monitor (kg-m/s^3): bot_cv4,ea_bot Monitor (kg-m/s^3): bot_cv5,ea_bot Monitor (kg-m/s^3): bot_cv6,ea_bot Monitor (kg-m/s^3): bot_cv7
2.315,2.1015354757696112e-10,3.4961075038057409e-10,4.7158290149316382e-10,5.8033814227567134e-10,7.0754762378717162e-10,2.1802728380419834e-10,-9.2442741221156758e-11
2.3175,2.0914086315266758e-10,3.4800969191268816e-10,4.6958709597459352e-10,5.7813081232356444e-10,7.0561232507095185e-10,2.2134071879501468e-10,-9.2836642894872912e-11
2.32,2.0815439542176056e-10,3.4644117602310698e-10,4.6763751941948461e-10,5.7598570315557479e-10,7.037430344212463e-10,2.2470711642671431e-10,-9.3211708557742152e-11
2.3225,2.071967503179426e-10,3.4490855149686035e-10,4.6573659349175249e-10,5.7390346466689135e-10,7.019380828338518e-10,2.281208348947078e-10,-9.3572870146969401e-11
2.325,2.0627030512963137e-10,3.4341504756376875e-10,4.6388617385596574e-10,5.7188348535605711e-10,7.0019346053184782e-10,2.3157138632686887e-10,-9.392348335506071e-11
2.3275,2.0537790823165847e-10,3.4196401955508162e-10,4.6208878342807349e-10,5.6992770189732744e-10,6.9851214187702141e-10,2.3506633047512188e-10,-9.4258355928517792e-11
2.33,2.0452201459071544e-10,3.405587229481327e-10,4.6034839104429384e-10,5.6804051791022421e-10,6.968992167353797e-10,2.3861073340756062e-10,-9.4575851945756295e-11
2.3325,2.0370337405696002e-10,3.3920069790225574e-10,4.5866695921169598e-10,5.6622215154195937e-10,6.9535152553847375e-10,2.4219601970719192e-10,-9.4884884675013386e-11
2.335,2.0292178267567679e-10,3.3788965007868659e-10,4.5704249725031379e-10,5.6446699163609206e-10,6.9385792034753865e-10,2.4580762871164075e-10,-9.519733337386834e-11
2.3375,2.0217819653621703e-10,3.3662628304301676e-10,4.5547347951938182e-10,5.6277137833347297e-10,6.9241094838443477e-10,2.4943639863852297e-10,-9.5518747366196816e-11
2.34,2.0147511635808402e-10,3.3541352335990446e-10,4.5396175789415283e-10,5.6113712240076618e-10,6.9101139667409671e-10,2.5308268252079462e-10,-9.5845754875457305e-11
2.3425,2.0081523935898546e-10,3.34254855474505e-10,4.5251082335083593e-10,5.5956774584014785e-10,6.8966331450472463e-10,2.5674900915196089e-10,-9.6173323161073909e-11
2.345,2.0019999040255683e-10,3.3315229137719482e-10,4.511230258201496e-10,5.5806465878816749e-10,6.883684324511595e-10,2.6043793304656716e-10,-9.6496448230028325e-11
2.3475,1.996291482010711e-10,3.3210588404431148e-10,4.4979880461718757e-10,5.5662696245388099e-10,6.8712563656533868e-10,2.6414982753382933e-10,-9.6812188280027052e-11
2.35,1.991014461566705e-10,3.3111445252560092e-10,4.4853696704170303e-10,5.5525240200044456e-10,6.8593174296846359e-10,2.678817947165846e-10,-9.7120992212727305e-11
2.3525,1.9861546934568459e-10,3.3017664557100943e-10,4.4733575824933521e-10,5.5393857003308132e-10,6.8478349250469837e-10,2.7162957907318715e-10,-9.7425273762785117e-11
2.355,1.9816995014061055e-10,3.2929135791285619e-10,4.4619417747260955e-10,5.5268468936095232e-10,6.8368139598590393e-10,2.753975914830283e-10,-9.772571244508773e-11
2.3575,1.977633937903524e-10,3.2845703216932151e-10,4.4511032960135462e-10,5.5148846076353019e-10,6.8262066096454399e-10,2.7917394620631055e-10,-9.8030410640961099e-11
2.36,1.9739440253314486e-10,3.2767209203973203e-10,4.4408145904001851e-10,5.5034515447378956e-10,6.8159300643252562e-10,2.829438603731364e-10,-9.8347657892649748e-11
2.3625,1.9706213201644994e-10,3.2693561871463277e-10,4.4310582730815459e-10,5.492519812726038e-10,6.8059460658724106e-10,2.86706107834772e-10,-9.8674064634965138e-11
2.365,1.9676598609538848e-10,3.2624758766369774e-10,4.4218400657755675e-10,5.48209985035112e-10,6.7962894333589853e-10,2.9047165935013804e-10,-9.8997116748609915e-11
2.3675,1.9650500596553847e-10,3.2560750217450377e-10,4.4131647121358767e-10,5.4722011806432583e-10,6.787001344483266e-10,2.9425070749450611e-10,-9.9306958439618015e-11
2.37,1.9627769350586279e-10,3.2501394400865231e-10,4.4050244855830255e-10,5.4628120078176826e-10,6.7780789192737298e-10,2.9804589070069489e-10,-9.9601717225351011e-11
2.3725,1.960820232670413e-10,3.2446522656404535e-10,4.3974091785569684e-10,5.4539216807816441e-10,6.7695089956818815e-10,3.01856227433662e-10,-9.9882856468987848e-11
2.375,1.9591536978910827e-10,3.239592139299283e-10,4.3903047151217013e-10,5.4455261473714114e-10,6.7612866739122454e-10,3.0568063929213759e-10,-1.0015141925023732e-10
2.3775,1.9577490209572246e-10,3.2349292551472445e-10,4.3836817872414899e-10,5.4376070491758441e-10,6.7533948238780328e-10,3.0951554478332675e-10,-1.0041050209300044e-10
2.38,1.9565799080848885e-10,3.230630770783747e-10,4.3775026170206745e-10,5.4301315205618865e-10,6.7458087921705365e-10,3.1335758620811883e-10,-1.0066250210830079e-10
2.3825,1.9556204988651971e-10,3.2266649736416251e-10,4.3717322155664749e-10,5.4230627632442216e-10,6.7385035250682566e-10,3.172086015116735e-10,-1.0090498789697708e-10
2.385,1.9548421873381477e-10,3.2230009914484475e-10,4.3663425473289051e-10,5.4163739143296247e-10,6.7314687789281504e-10,3.210719866250231e-10,-1.0113433011127016e-10
2.3875,1.9542136789424056e-10,3.2196067801755612e-10,4.3613058157518238e-10,5.4100371679271587e-10,6.724695224641793e-10,3.2495114046402393e-10,-1.0134725186412339e-10
2.39,1.9537042165821835e-10,3.216452076217288e-10,4.3565928291067701e-10,5.4040213057145213e-10,6.7181642718085172e-10,3.2884735789402203e-10,-1.0154334649828243e-10
2.3925,1.9532858913595046e-10,3.2135115404224666e-10,4.3521824650462025e-10,5.3983104201761208e-10,6.7118721429845244e-10,3.3276201976020882e-10,-1.0172274945803063e-10
2.395,1.9529326062266031e-10,3.2107610551557683e-10,4.3480583021467953e-10,5.3928987317541924e-10,6.7058305268750186e-10,3.3669888681168522e-10,-1.0188349211293723e-10
2.3975,1.9526168089425485e-10,3.2081721025439036e-10,4.3441994998801779e-10,5.3877741790679191e-10,6.7000425399325357e-10,3.4066032655283751e-10,-1.0202488815692894e-10
2.4,1.952308753988887e-10,3.2057121070292462e-10,4.3405784003288471e-10,5.3829164462046906e-10,6.6944981864708916e-10,3.4464800520442502e-10,-1.0214706414194881e-10
2.4025,1.9519788016336026e-10,3.2033481704633814e-10,4.3371634332516112e-10,5.3782995359913437e-10,6.6891796687042859e-10,3.4866259025397275e-10,-1.0225088384820678e-10
2.405,1.951601292412306e-10,3.2010521843264634e-10,4.3339262715318376e-10,5.3738973754781741e-10,6.6840678464321334e-10,3.5270365807572023e-10,-1.0233809983123892e-10
2.4075,1.9511579366705508e-10,3.1988053603098379e-10,4.3308491656151728e-10,5.369697785767455e-10,6.6791605470338338e-10,3.5677284356683985e-10,-1.0240839824571667e-10
2.41,1.9506353329594034e-10,3.1965955653890748e-10,4.3279219116581129e-10,5.3656950755343563e-10,6.6744681315590131e-10,3.6087317606946563e-10,-1.0245991646345912e-10
2.4125,1.9500231069529132e-10,3.1944132976349352e-10,4.3251364598399818e-10,5.3618839381967569e-10,6.6699971942592545e-10,3.6500588967882216e-10,-1.0249238307665779e-10
2.415,1.9493140762177384e-10,3.1922516717543787e-10,4.3224870503432588e-10,5.3582627772244842e-10,6.665753455146349e-10,3.6917230899449892e-10,-1.0250526027286504e-10
2.4175,1.9485039636485174e-10,3.1901057625319605e-10,4.3199688613468401e-10,5.3548295072556448e-10,6.6617411098271341e-10,3.7337323415014405e-10,-1.0249857808163756e-10
2.42,1.9475971408958659e-10,3.1879791174398332e-10,4.3175806223783831e-10,5.3515830296581878e-10,6.6579647466478426e-10,3.7760730290440993e-10,-1.0246776584305631e-10
2.4225,1.9465971658658504e-10,3.1858752369810128e-10,4.3153166224515152e-10,5.3484962743859013e-10,6.6543847608300768e-10,3.8187438455320701e-10,-1.0241676450448863e-10
2.425,1.9455130485234109e-10,3.1838069379249884e-10,4.3131877548905527e-10,5.3455713407930829e-10,6.6509924308761814e-10,3.8617514990838159e-10,-1.0235182458838554e-10
2.4275,1.9443569679584556e-10,3.1817923032921635e-10,4.3112240853285512e-10,5.3428630842826515e-10,6.6478597795491103e-10,3.9051439609875436e-10,-1.0227351700798253e-10
2.43,1.9431398224756483e-10,3.1798412196745314e-10,4.3094409876137006e-10,5.3404136185399755e-10,6.6450540849532542e-10,3.9489397372363704e-10,-1.0218154499648485e-10
2.4325,1.9418698751957802e-10,3.1779569909044368e-10,4.3078337054871001e-10,5.3382129012888382e-10,6.642563747798883e-10,3.9931000103417624e-10,-1.0207821013297534e-10
2.435,1.9405528163056051e-10,3.1761444670408817e-10,4.3063987153378079e-10,5.3362316874796611e-10,6.6403309741606715e-10,4.0375567419647554e-10,-1.0196782919893664e-10
2.4375,1.9391972849035131e-10,3.1744163179576963e-10,4.3051471992859997e-10,5.3344643012810181e-10,6.6383221624935883e-10,4.0822632686798141e-10,-1.0185352822022881e-10
2.44,1.9378211883292781e-10,3.1727958002439072e-10,4.3041031418113666e-10,5.3329351360279431e-10,6.636553383565684e-10,4.1272356879280525e-10,-1.0173347040179597e-10
2.4425,1.9364539423253641e-10,3.1713164744743124e-10,4.3032968470036643e-10,5.3316785696413384e-10,6.635063981374338e-10,4.1725109519848126e-10,-1.0160520153076105e-10
2.445,1.9351331988346296e-10,3.1700192727668806e-10,4.302762351487655e-10,5.3307281418708808e-10,6.6338926162720244e-10,4.2180938677272153e-10,-1.0146955273844875e-10
2.4475,1.93389841194047e-10,3.1689470505036827e-10,4.3025372065570831e-10,5.3301173034319316e-10,6.6330731723820969e-10,4.26397390636437e-10,-1.0132787778785431e-10
2.45,1.9327861747757821e-10,3.168139602620374e-10,4.3026575517639732e-10,5.329876041982214e-10,6.6326283378843089e-10,4.3101211759152068e-10,-1.0118239271737688e-10
2.4525,1.9318291837577124e-10,3.1676313531344718e-10,4.3031532106794265e-10,5.3300296738487523e-10,6.6325728142145873e-10,4.3565131015841055e-10,-1.0103371222410772e-10
2.455,1.9310570098401932e-10,3.1674537824202402e-10,4.3040523402634538e-10,5.3306049432529871e-10,6.6329248977260621e-10,4.4031431504651598e-10,-1.0088061323130775e-10
2.4575,1.9304963031205278e-10,3.1676358630104084e-10,4.3053843593500743e-10,5.3316338683248478e-10,6.6337113732141347e-10,4.4500106263932011e-10,-1.0072098580097582e-10
2.46,1.9301702123117175e-10,3.1682030296705042e-10,4.3071757079928086e-10,5.3331463356732727e-10,6.6349602449166309e-10,4.4971173230229133e-10,-1.0055267184823688e-10
2.4625,1.9300992949987136e-10,3.1691775986392985e-10,4.309448912603727e-10,5.3351659954845191e-10,6.6366944702176327e-10,4.5444606001416954e-10,-1.0037409297548494e-10
2.465,1.930303226578532e-10,3.170580214839733e-10,4.3122221718674566e-10,5.3377091987609131e-10,6.6389273928862082e-10,4.5920240064448285e-10,-1.0018500291742807e-10
2.4675,1.9308020778986928e-10,3.1724322767585342e-10,4.3155143918376364e-10,5.3407924112103229e-10,6.6416703201566027e-10,4.639791971802545e-10,-9.9985106287391536e-11
2.47,1.9316148362816498e-10,3.1747547256801732e-10,4.3193464721089681e-10,5.3444351211197221e-10,6.6449373659265938e-10,4.6877517157059802e-10,-9.9773716847541981e-11
2.4725,1.932757529677838e-10,3.1775647127088168e-10,4.3237359053961794e-10,5.3486535089330585e-10,6.6487403218215743e-10,4.7358955619521746e-10,-9.9549582735657639e-11
2.475,1.9342436228412601e-10,3.1808731936544849e-10,4.3286905407426692e-10,5.3534545018639307e-10,6.6530789801114141e-10,4.7842037735914424e-10,-9.931240659852147e-11
2.4775,1.9360852649006817e-10,3.1846863056830155e-10,4.3342101151361566e-10,5.3588373240589626e-10,6.6579447249907206e-10,4.8326363045816943e-10,-9.9063744281023402e-11
2.48,1.9382918241633525e-10,3.1890066035603151e-10,4.3402917298719504e-10,5.3647994577349872e-10,6.6633354731646687e-10,4.8811703492817063e-10,-9.8803020491201686e-11
2.4825,1.9408665782493053e-10,3.1938293517557615e-10,4.3469257103896004e-10,5.3713327440470985e-10,6.6692460226405861e-10,4.9297946065142651e-10,-9.8528234705685535e-11
2.485,1.9438057641885549e-10,3.1991407980474589e-10,4.3540920975418151e-10,5.3784178390494942e-10,6.6756589683287943e-10,4.9784865810537519e-10,-9.8238031566781799e-11
2.4875,1.9471049352999089e-10,3.2049251514536607e-10,4.3617657645062269e-10,5.3860305366397886e-10,6.6825449716035578e-10,5.0271692365414628e-10,-9.7942695419563518e-11
2.49,1.9507515101165587e-10,3.211157824016321e-10,4.3699077770838474e-10,5.3941273387179263e-10,6.6898622192529855e-10,5.0757803558989502e-10,-9.7642662548526506e-11
2.4925,1.9547287596964405e-10,3.2178108732953791e-10,4.3784869103506283e-10,5.4026714376341548e-10,6.6975813668200647e-10,5.1243591456499176e-10,-9.7325453740219471e-11
2.495,1.9590130335635106e-10,3.2248480549578224e-10,4.3874734992201356e-10,5.4116385957420552e-10,6.7056833024872132e-10,5.172969535819728e-10,-9.697776233057208e-11
2.4975,1.9635717303953042e-10,3.232219987518829e-10,4.3968178596430127e-10,5.4209872855498531e-10,6.7141232761925415e-10,5.2215633573399602e-10,-9.6601431236141673e-11
2.5,1.968367432597457e-10,3.2398714317604145e-10,4.4064456060809825e-10,5.4306410176636804e-10,6.7228199411886495e-10,5.2700025640546076e-10,-9.6210697885756844e-11
2.5025,1.9733652121711373e-10,3.2477513365958502e-10,4.4162803415130105e-10,5.4405143403997251e-10,6.7316919940398102e-10,5.318162072706789e-10,-9.581891022121197e-11
2.505,1.978537260093373e-10,3.2558156170813308e-10,4.426261360998986e-10,5.4505400309300567e-10,6.7406835535640022e-10,5.3659961954468851e-10,-9.5428830814714183e-11
2.5075,1.983858122446257e-10,3.2640192798243633e-10,4.4363396342957101e-10,5.4606746556144753e-10,6.7497679081115642e-10,5.4135377461923187e-10,-9.5032827919884544e-11
2.51,1.9892960969454479e-10,3.2723065326831619e-10,4.446457866247007e-10,5.4708692553692601e-10,6.7589094369650584e-10,5.4608122708673558e-10,-9.4623421090113789e-11
2.5125,1.9948080779778352e-10,3.28060879359123e-10,4.4565395006783814e-10,5.4810447281491326e-10,6.7680273891832547e-10,5.5077870745556729e-10,-9.4200055436943561e-11
2.515,2.0003415481826561e-10,3.2888497192604804e-10,4.4664947091120321e-10,5.4911048822262574e-10,6.7770191796068838e-10,5.5544032761260323e-10,-9.3765719661511116e-11
2.5175,2.0058401691098656e-10,3.2969514417138525e-10,4.4762299159437815e-10,5.5009507837901975e-10,6.785783831669602e-10,5.600593510746432e-10,-9.3325168707298546e-11
2.52,2.0112456059663524e-10,3.3048343353813805e-10,4.4856523181370127e-10,5.5104802118896754e-10,6.7942192526660373e-10,5.6463546506369124e-10,-9.2869905035651279e-11
2.5225,2.0165017582754822e-10,3.3124192070619382e-10,4.4946751479454849e-10,5.5196181898004357e-10,6.802263504391046e-10,5.6916565756940971e-10,-9.2403300810748286e-11
2.525,2.0215507454561117e-10,3.319622796983938e-10,4.5032024382900539e-10,5.5282681463258046e-10,6.8098249687643669e-10,5.7363227418211981e-10,-9.1947064567429655e-11
2.5275,2.0263337893512269e-10,3.3263587793434136e-10,4.5111203064172e-10,5.5362846369683585e-10,6.8167364587313938e-10,5.7801196963628707e-10,-9.1525411372514029e-11
2.53,2.0308005788260679e-10,3.3325515486564774e-10,4.5183239662843976e-10,5.5435383180782893e-10,6.8228523542267223e-10,5.8229714420436086e-10,-9.1140286980251812e-11
2.5325,2.034914178959478e-10,3.3381426599273278e-10,4.5247424378228615e-10,5.5499625056017694e-10,6.8281194160109131e-10,5.8649697659923663e-10,-9.0773686376625681e-11
2.535,2.0386419106620769e-10,3.343078625754245e-10,4.5303198524838521e-10,5.5555124776942382e-10,6.8325160992702595e-10,5.9062029620786686e-10,-9.0409646605367495e-11
2.5375,2.0419428944533562e-10,3.347297158372773e-10,4.5349849486680412e-10,5.5601141185704767e-10,6.8359729928775692e-10,5.946622573584156e-10,-9.0049948656042951e-11
2.54,2.0447656338273237e-10,3.35072591432887e-10,4.538648112999912e-10,5.5636619127760299e-10,6.8383742522997761e-10,5.9860949081772973e-10,-8.9707533025138107e-11
2.5425,2.0470555344314929e-10,3.3532908650595311e-10,4.5412168252613785e-10,5.5660527894791794e-10,6.8396044974896156e-10,6.0244988910067647e-10,-8.9393795606772588e-11
2.545,2.0487623913494999e-10,3.3549230769324877e-10,4.5426067721750661e-10,5.5671939901582395e-10,6.8395636667394372e-10,6.0617375174034969e-10,-8.9117154113505462e-11
2.5475,2.0498434552093076e-10,3.3555615296475008e-10,4.5427433030021898e-10,5.5670056872447882e-10,6.8381705427481214e-10,6.0977473726435032e-10,-8.8881021568724924e-11
2.55,2.0502633287853394e-10,3.3551545075915441e-10,4.541564370644583e-10,5.5654184073117364e-10,6.8353570813974175e-10,6.1324900824929153e-10,-8.8685821056666025e-11
2.5525,2.0499923860659026e-10,3.3536590682193076e-10,4.5390174701650118e-10,5.56237282715148e-10,6.8310643580912396e-10,6.1659291821416319e-10,-8.8532803802802927e-11
2.555,2.0490064326178302e-10,3.3510412673780212e-10,4.5350596362954488e-10,5.5578178738105522e-10,6.8252373483710252e-10,6.1980193613073946e-10,-8.8424144833633246e-11
2.5575,2.0472864479533082e-10,3.3472748548890376e-10,4.5296554945279833e-10,5.5517106721220826e-10,6.8178277309702256e-10,6.2287141046364488e-10,-8.8362197133954909e-11
2.56,2.0448180160312049e-10,3.3423399955426295e-10,4.5227772031098113e-10,5.5440148620562543e-10,6.8087938988400364e-10,6.2579666268597607e-10,-8.8349918592985801e-11
2.5625,2.0415914843540251e-10,3.3362244399911142e-10,4.5144069371755121e-10,5.534703125388612e-10,6.7980985297083231e-10,6.2857313840135762e-10,-8.8390673414920011e-11
2.565,2.0376009241273935e-10,3.3289229084958029e-10,4.5045370275895751e-10,5.5237601600308816e-10,6.7857162396908239e-10,6.3119707898475426e-10,-8.8487336016431254e-11
2.5675,2.032844363469828e-10,3.3204372029496506e-10,4.4931701551109763e-10,5.5111826071294713e-10,6.771633707820185e-10,6.3366548320828625e-10,-8.8642135111901266e-11
2.57,2.0273247641507635e-10,3.3107771172143119e-10,4.4803195365645083e-10,5.4969796033033828e-10,6.7558517778580911e-10,6.359764832338825e-10,-8.8855175647809137e-11
2.5725,2.0210513046919029e-10,3.2999615752182355e-10,4.4660080345521043e-10,5.4811732871321619e-10,6.7383884205450077e-10,6.3812938305770175e-10,-8.9126885186801589e-11
2.575,2.0140406112744008e-10,3.2880199585058397e-10,4.4502692969445027e-10,5.463796548139694e-10,6.7192764708200433e-10,6.4012497029446386e-10,-8.9456417913044713e-11
2.5775,2.0063173206761271e-10,3.2749918575958625e-10,4.4331483134419729e-10,5.4448908482944819e-10,6.6985536001136795e-10,6.4196470972948052e-10,-8.984160505755542e-11
2.58,1.9979140135347601e-10,3.2609261968832129e-10,4.4147005348719648e-10,5.4245086265420383e-10,6.6762677892079506e-10,6.436503803448675e-10,-9.0280430484021711e-11
2.5825,1.988870427734853e-10,3.2458806940144259e-10,4.3949914113151683e-10,5.4027144257960642e-10,6.6524795283022868e-10,6.4518422457184826e-10,-9.0770578356676866e-11
2.585,1.979232155575635e-10,3.2299211241859497e-10,4.3740963628734162e-10,5.3795848053693671e-10,6.6272640086740282e-10,6.4656989150266612e-10,-9.1308628685080782e-11
2.5875,1.9690483456301231e-10,3.213118571525296e-10,4.3520978333009943e-10,5.3552029106935374e-10,6.6006998211268907e-10,6.4781111940308484e-10,-9.1891866779993846e-11
2.59,1.9583699429837597e-10,3.1955478619111828e-10,4.3290832551597303e-10,5.3296563875879263e-10,6.5728686936393371e-10,6.4891197213691459e-10,-9.2516944968170033e-11
2.5925,1.9472488661349129e-10,3.1772861409158454e-10,4.3051446755083153e-10,5.3030386018211596e-10,6.5438590000348014e-10,6.4987785346659325e-10,-9.3179090284146634e-11
