Physical Time (s),anabla_vol Monitor (kg-m/s^3): cv1,anabla_vol Monitor (kg-m/s^3): cv2,anabla_vol Monitor (kg-m/s^3): cv3,anabla_vol Monitor (kg-m/s^3): cv4,anabla_vol Monitor (kg-m/s^3): cv5,anabla_vol Monitor (kg-m/s^3): cv6,anabla_vol Monitor (kg-m/s^3): cv7
3.6725,4.7208274890685387e-10,6.2386715026881959e-10,6.9426298918459919e-10,7.2289542579871551e-10,7.3610247507229852e-10,7.492484181574596e-10,7.705071114642681e-10
3.675,4.7257794257057569e-10,6.2305057775379615e-10,6.9323548753265873e-10,7.2232304866066812e-10,7.3553229021236974e-10,7.4867888871153133e-10,7.6990024396179378e-10
3.6775,4.7315983813071322e-10,6.2208100549833291e-10,6.9236600096235787e-10,7.2181741365638102e-10,7.3502518408758189e-10,7.4817281362159702e-10,7.6935722164031192e-10
3.68,4.7382088306416248e-10,6.2097524073839544e-10,6.9166480287572922e-10,7.2138530066429022e-10,7.3458717604844675e-10,7.477355998814192e-10,7.688833451579292e-10
3.6825,4.7455050955037024e-10,6.1977263107712084e-10,6.9112955429300899e-10,7.2103331106809407e-10,7.3422401932137037e-10,7.4737239361514734e-10,7.6848367788189286e-10
3.685,4.7533634651937743e-10,6.185363177485897e-10,6.9075005327028826e-10,7.2076645370483949e-10,7.3393990116170405e-10,7.4708680696247348e-10,7.6816176311304796e-10
3.6875,4.7616601914733279e-10,6.1734645729196504e-10,6.9051474517668047e-10,7.2058883553505451e-10,7.3373861808236491e-10,7.4688214727993709e-10,7.67920862060757e-10
3.69,4.7702780979585609e-10,6.1628434822344621e-10,6.9041258357966578e-10,7.2050253908829165e-10,7.3362246596565418e-10,7.467603417627077e-10,7.677628619690787e-10
3.6925,4.7791064614939428e-10,6.1541436139636797e-10,6.9043341340688362e-10,7.2050794856671209e-10,7.3359261553324572e-10,7.4672247659647217e-10,7.6768880573866413e-10
3.695,4.7880392486690731e-10,6.1476806940945521e-10,6.9056816548559092e-10,7.2060412188967015e-10,7.3364953461450151e-10,7.467690333261582e-10,7.6769912193843609e-10
3.6975,4.7969643914874333e-10,6.143354328611806e-10,6.9080586211954866e-10,7.2078793730608675e-10,7.3379216235118832e-10,7.4689903669938562e-10,7.6779280110980802e-10
3.7,4.8057669298159552e-10,6.1406988320079483e-10,6.911340976205054e-10,7.2105474305916643e-10,7.3401830408029522e-10,7.4711077866542357e-10,7.679680979692292e-10
3.7025,4.8143204319991816e-10,6.1390367917063509e-10,6.9154002966039531e-10,7.2139883198013894e-10,7.3432436802108229e-10,7.4740150986113936e-10,7.6822223189769074e-10
3.705,4.8224845717863844e-10,6.1376705691009244e-10,6.9201100589598012e-10,7.2181307791301492e-10,7.3470565913603657e-10,7.4776742505512993e-10,7.6855131840580085e-10
3.7075,4.8301200128977122e-10,6.1360631871202525e-10,6.9253476483754536e-10,7.2229018012522002e-10,7.3515673094596508e-10,7.4820377308306924e-10,7.6895066233894496e-10
3.71,4.837075570447534e-10,6.1339843558952059e-10,6.931000837581467e-10,7.2282219285874615e-10,7.3567089431578511e-10,7.4870464458232727e-10,7.6941429789160095e-10
3.7125,4.8432094379995657e-10,6.1314782011390826e-10,6.9369736778650435e-10,7.234007443938706e-10,7.3624023458354594e-10,7.4926306145823674e-10,7.6993515277069299e-10
3.715,4.8483884733095141e-10,6.1287959002679651e-10,6.9431873107996087e-10,7.2401745750913315e-10,7.3685614098276661e-10,7.4987101679885943e-10,7.7050521111649884e-10
3.7175,4.8524993907324948e-10,6.1263018379135582e-10,6.9495779761803672e-10,7.246637914685993e-10,7.3750944717101615e-10,7.5051959113908141e-10,7.7111571045283303e-10
3.72,4.8554467901584835e-10,6.1243498561202277e-10,6.9560791992679118e-10,7.2533030820332302e-10,7.3819001645844451e-10,7.5119862823560364e-10,7.7175656437496602e-10
3.7225,4.8571679976112282e-10,6.1232316307272661e-10,6.9626349606686952e-10,7.2600801969675293e-10,7.3888751399459372e-10,7.5189777050319222e-10,7.7241742870646337e-10
3.725,4.8576263393399874e-10,6.1231663462775126e-10,6.9691908800575449e-10,7.2668804242097046e-10,7.395910419544666e-10,7.5260594762472926e-10,7.7308724255740813e-10
3.7275,4.8568199733623269e-10,6.124312103217885e-10,6.975694210338459e-10,7.2736148005655655e-10,7.4028977795878779e-10,7.5331183821982965e-10,7.7375470808758017e-10
3.73,4.8547771347352867e-10,6.1267665755613904e-10,6.9820919605750176e-10,7.2801940449636278e-10,7.4097275221313561e-10,7.5400369221545394e-10,7.7440810571825608e-10
3.7325,4.8515561082944956e-10,6.1305349968775333e-10,6.9883340376251198e-10,7.286533183913505e-10,7.416293180247804e-10,7.5467003754206271e-10,7.7503599136584938e-10
3.735,4.8472417999129017e-10,6.1355952377900558e-10,6.9943676618197821e-10,7.2925486375869234e-10,7.4224887456100269e-10,7.5529943316159898e-10,7.7562694601912857e-10
3.7375,4.8419380742668886e-10,6.1418718799747403e-10,7.0001434617411956e-10,7.2981615788536294e-10,7.4282131288330715e-10,7.5588102277817932e-10,7.7617014666330185e-10
3.74,4.8357542915378587e-10,6.1491949137386799e-10,7.0056090866022211e-10,7.303293161320783e-10,7.4333676098451562e-10,7.5640432491511269e-10,7.766550832445356e-10
3.7425,4.8288169137741565e-10,6.1573131832356317e-10,7.0107212853922894e-10,7.3078736750356621e-10,7.4378647415267877e-10,7.5686005940459743e-10,7.7707243483583823e-10
3.745,4.8212455826635168e-10,6.165925296899106e-10,7.0154386507949029e-10,7.3118316040992204e-10,7.4416228238266229e-10,7.5723971686231281e-10,7.7741369336564665e-10
3.7475,4.8131532401409636e-10,6.1747290056968945e-10,7.0197216146209138e-10,7.3151034192261244e-10,7.4445758658651776e-10,7.5753649792581522e-10,7.7767205218161783e-10
3.75,4.8046602269943822e-10,6.1834458760639163e-10,7.0235262360182454e-10,7.3176228689865869e-10,7.4466672969583957e-10,7.5774473104905712e-10,7.7784185262552022e-10
3.7525,4.7958717410894411e-10,6.1918438356360781e-10,7.0268078453043839e-10,7.3193218221904141e-10,7.4478555428924177e-10,7.5786033904415638e-10,7.7791901053559766e-10
3.755,4.786892567335914e-10,6.1997457145055196e-10,7.0295251213578918e-10,7.320137448138255e-10,7.4481150482668655e-10,7.5788088145047606e-10,7.7790102651204076e-10
3.7575,4.7778237121632462e-10,6.2070268598963289e-10,7.0316398613982733e-10,7.3200118888840552e-10,7.4474378259433592e-10,7.5780577980954478e-10,7.7778731987509026e-10
3.76,4.7687737495950455e-10,6.2136092307317137e-10,7.0331103279268971e-10,7.3188916490162728e-10,7.4458303066148691e-10,7.5763595238363026e-10,7.7757880785069959e-10
3.7625,4.7598706106633865e-10,6.2194585528324086e-10,7.0339018858411175e-10,7.3167369137849826e-10,7.4433195287539536e-10,7.5737422653339634e-10,7.7727829503180756e-10
3.765,4.7512247677429701e-10,6.2245652834647877e-10,7.0339812785471671e-10,7.3135261648315741e-10,7.4399431719009904e-10,7.5702454801562394e-10,7.7688972451721325e-10
3.7675,4.7429312834602601e-10,6.2289466159819161e-10,7.0333244419656094e-10,7.3092784797056553e-10,7.4357574838612226e-10,7.5659274349919596e-10,7.7641889890867782e-10
3.77,4.7350842783079018e-10,6.2326326428361025e-10,7.0319083367768182e-10,7.3040595632729601e-10,7.4308296525980022e-10,7.5608581521138527e-10,7.7587278139093316e-10
3.7725,4.7277760445017912e-10,6.2356585186043473e-10,7.0296977116549522e-10,7.2979789482759316e-10,7.425234036041078e-10,7.5551131792521358e-10,7.7525899925603982e-10
3.775,4.7210910640207484e-10,6.2380684514393413e-10,7.0266478480023448e-10,7.2911962734805903e-10,7.419064390507134e-10,7.5487885915114578e-10,7.7458723929529415e-10
3.7775,4.7151023239643193e-10,6.2398945210684015e-10,7.0226709123400475e-10,7.2838770092867381e-10,7.4124108354179503e-10,7.541977407549389e-10,7.7386686133166939e-10
3.78,4.7099045396905679e-10,6.2411630935530506e-10,7.0176447334686863e-10,7.2761894547831168e-10,7.4053714633475054e-10,7.5347836769294586e-10,7.7310828358563028e-10
3.7825,4.7056276712193612e-10,6.2418829161621902e-10,7.0114141388442009e-10,7.2682837918598922e-10,7.398045859772221e-10,7.5273127674749125e-10,7.7232207976994415e-10
3.785,4.7023961274174943e-10,6.2420434315920094e-10,7.003828887680806e-10,7.2602867335242736e-10,7.3905342900421054e-10,7.5196705935536034e-10,7.7151890003334334e-10
3.7875,4.7003057889224094e-10,6.2416139268316715e-10,6.994804425228458e-10,7.2523044379067756e-10,7.3829410526881563e-10,7.5119658543111003e-10,7.7070969471311733e-10
3.79,4.6993931516489203e-10,6.2405340205050038e-10,6.9843802528860653e-10,7.2444259432369549e-10,7.3753659109019761e-10,7.504302384589926e-10,7.6990490000618639e-10
3.7925,4.6996249370853123e-10,6.2387024578154226e-10,6.9727749243950822e-10,7.2367315816443913e-10,7.3679050935111496e-10,7.496778929817958e-10,7.6911444986660515e-10
3.795,4.7009097843699612e-10,6.2359929401990312e-10,6.9603881937696542e-10,7.2293045656207037e-10,7.3606570840871506e-10,7.4894938600140929e-10,7.6834825459091382e-10
3.7975,4.7031475858120142e-10,6.2322452179868534e-10,6.947733004995112e-10,7.22222609903155e-10,7.3537144449388762e-10,7.4825380725778469e-10,7.6761543831201237e-10
3.8,4.7062746777442182e-10,6.2272772111143653e-10,6.935374081120467e-10,7.2155761187576588e-10,7.3471656444797442e-10,7.475996743597929e-10,7.6692452381921443e-10
3.8025,4.7102845950114592e-10,6.2209173840231922e-10,6.9238602307883735e-10,7.2094332448822265e-10,7.3410936954878719e-10,7.4699482729018581e-10,7.662833404329529e-10
3.805,4.7151861735449804e-10,6.2130336990733182e-10,6.9136399824015413e-10,7.2038774568380283e-10,7.3355792457299588e-10,7.4644680022206207e-10,7.6569940552336885e-10
3.8075,4.7209599150917632e-10,6.203601224102875e-10,6.9049985619076549e-10,7.1989841159243964e-10,7.3306934242699102e-10,7.4596208881102877e-10,7.6517916792112458e-10
3.81,4.7275357159164132e-10,6.1927677926533363e-10,6.8980466833432693e-10,7.1948215494622433e-10,7.3264971305350476e-10,7.455461503730937e-10,7.6472803522599209e-10
3.8125,4.7348103264843911e-10,6.1809079790718841e-10,6.8927602007584127e-10,7.1914547668739928e-10,7.3230463804541102e-10,7.4520395407650063e-10,7.6435094277622638e-10
3.815,4.7426604811192266e-10,6.1686419403825039e-10,6.8890384671192579e-10,7.1889388172685575e-10,7.320387267843967e-10,7.4493950114636641e-10,7.6405182786842758e-10
3.8175,4.7509630534229212e-10,6.1567667392875268e-10,6.88676128021209e-10,7.1873121579117312e-10,7.3185541674062597e-10,7.4475572598195738e-10,7.6383355816512416e-10
3.82,4.7596009062249194e-10,6.1461124748565176e-10,6.8858218275697572e-10,7.1866009321189762e-10,7.3175736553964882e-10,7.4465486748273791e-10,7.6369829380528568e-10
3.8225,4.7684628842627883e-10,6.1373529238770792e-10,6.8861202794500947e-10,7.1868108676606599e-10,7.3174585644820003e-10,7.4463809679670383e-10,7.6364713103521941e-10
3.825,4.7774424216496546e-10,6.1308404622411454e-10,6.8875699141313999e-10,7.1879332728386147e-10,7.3182132429919984e-10,7.447058406301014e-10,7.6368045039837973e-10
3.8275,4.7864303499087608e-10,6.1265125825429009e-10,6.890067015364103e-10,7.1899392483884653e-10,7.3198282496837746e-10,7.4485722835970707e-10,7.6379733200732569e-10
3.83,4.7953102831461302e-10,6.1239268716955005e-10,6.8934902247458037e-10,7.1927824250386283e-10,7.3222817489846803e-10,7.4509056034795846e-10,7.6399601558439171e-10
3.8325,4.8039597569674186e-10,6.1224120070112048e-10,6.897710135556815e-10,7.1964070360971923e-10,7.3255389980639995e-10,7.4540320047666698e-10,7.6427382032828229e-10
3.835,4.8122379369987264e-10,6.1212529112246004e-10,6.9025985735524772e-10,7.2007417784500248e-10,7.3295534185059777e-10,7.4579139779032327e-10,7.646268954755331e-10
3.8375,4.8200055990115461e-10,6.1198879288425447e-10,6.9080292277077072e-10,7.2057119856570262e-10,7.3342701862466663e-10,7.4625044473109165e-10,7.650504849306028e-10
3.84,4.8271115529245566e-10,6.1180493832474396e-10,6.9138867894321994e-10,7.2112378529933494e-10,7.3396234232732807e-10,7.4677447909170947e-10,7.6553877523195576e-10
3.8425,4.8334117568729472e-10,6.1157579294809045e-10,6.9200707506674042e-10,7.2172338733766716e-10,7.3455333576081961e-10,7.4735653428931523e-10,7.6608467956644059e-10
3.845,4.8387710505710412e-10,6.1132498890748416e-10,6.9264979702281849e-10,7.223614559513567e-10,7.3519130004325361e-10,7.479886102335885e-10,7.666801388383095e-10
3.8475,4.8430729327367344e-10,6.1108868512793438e-10,6.9331023678137199e-10,7.2302934745718273e-10,7.358670297936093e-10,7.486618393231818e-10,7.6731640430158598e-10
3.85,4.846220185867116e-10,6.1090282869731991e-10,6.9398162505496751e-10,7.2371760205253487e-10,7.3657041125276363e-10,7.4936606195024465e-10,7.6798347556766318e-10
3.8525,4.8481450577437217e-10,6.1079742333812457e-10,6.9465815700906652e-10,7.2441718171357424e-10,7.3729101408539686e-10,7.5009088431508872e-10,7.6867098152749479e-10
3.855,4.8488097609202274e-10,6.1079506359070265e-10,6.9533423897784463e-10,7.2511915969400413e-10,7.3801789616668917e-10,7.5082519931645113e-10,7.6936786779849419e-10
3.8575,4.8482073847834706e-10,6.109120391342948e-10,6.9600440965059009e-10,7.2581454914072871e-10,7.3874020719510052e-10,7.5155763198637697e-10,7.7006284019067957e-10
3.86,4.8463627679067578e-10,6.1115889187203288e-10,6.9666340073318932e-10,7.2649454162743091e-10,7.3944711419459309e-10,7.522765198516794e-10,7.7074427918068381e-10
3.8625,4.8433307499196339e-10,6.1153674339850421e-10,6.9730598194715537e-10,7.271504392770423e-10,7.4012775435903226e-10,7.5297014286309269e-10,7.7140051969204323e-10
3.865,4.839193691866634e-10,6.1204360669642172e-10,6.9792694477786605e-10,7.2777386388626356e-10,7.4077152497794849e-10,7.5362699167182822e-10,7.7202009672147121e-10
3.8675,4.8340519143331847e-10,6.1267267703899229e-10,6.9852120736953535e-10,7.2835680784164147e-10,7.4136819385303211e-10,7.5423602936914861e-10,7.7259200348250869e-10
3.87,4.8280168871649663e-10,6.1340798107409191e-10,6.990837705128535e-10,7.2889149679645058e-10,7.4190794160341279e-10,7.5478674404509703e-10,7.7310574755384259e-10
3.8725,4.8212120865530449e-10,6.1422477869483934e-10,6.9961006687242982e-10,7.2937076832930243e-10,7.4238180317565238e-10,7.552696081278768e-10,7.735518029471149e-10
3.875,4.81376116351311e-10,6.1509316654129197e-10,7.0009630147541616e-10,7.2978767454988874e-10,7.4278171424605556e-10,7.5567614839902525e-10,7.7392176845174121e-10
3.8775,4.8057763975377836e-10,6.1598260972269279e-10,7.0053875498325805e-10,7.301359354250964e-10,7.4310097676937019e-10,7.5599944387143136e-10,7.7420875702507534e-10
3.88,4.797380320213991e-10,6.1686489400602759e-10,7.0093319832027428e-10,7.3040908717449531e-10,7.4333392340729389e-10,7.5623378833738859e-10,7.7440707718189288e-10
3.8825,4.788677628152e-10,6.1771628302242178e-10,7.0127527941953495e-10,7.3060038060366936e-10,7.4347628604553706e-10,7.5637499035806172e-10,7.7451258778079974e-10
3.885,4.7797757123241264e-10,6.1851859041208088e-10,7.0156104120612899e-10,7.3070361569989514e-10,7.4352541501041189e-10,7.5642051849396156e-10,7.7452274292282898e-10
3.8875,4.7707749957203867e-10,6.1925897901464074e-10,7.017867731642447e-10,7.307129836271999e-10,7.4348040229052497e-10,7.5636970937264037e-10,7.7443687897606313e-10
3.89,4.7617836345012002e-10,6.1992933882660057e-10,7.0194838225103169e-10,7.3062304247021298e-10,7.4334178431382879e-10,7.5622340298680604e-10,7.7425586757274114e-10
3.8925,4.7529274773166021e-10,6.2052605692358042e-10,7.0204239729055804e-10,7.3042961556142472e-10,7.4311216408708094e-10,7.559843179360263e-10,7.7398242351681449e-10
3.895,4.7443216442858964e-10,6.2104817844948841e-10,7.0206559420367959e-10,7.3013029997990409e-10,7.4279533823866972e-10,7.5565646903657596e-10,7.7362055648920402e-10
3.8975,4.7360620406722713e-10,6.214974862397802e-10,7.020157206407224e-10,7.2972665197764873e-10,7.4239692413780245e-10,7.5524568842543077e-10,7.7317609456526177e-10
3.9,4.7282414012374608e-10,6.2187696437991517e-10,7.0189045785380331e-10,7.292246723347298e-10,7.4192348770949014e-10,7.5475886649823398e-10,7.7265587403176858e-10
3.9025,4.7209515414769189e-10,6.2219031501717388e-10,7.0168667348686979e-10,7.286351776938368e-10,7.4138256179291843e-10,7.5420369764412166e-10,7.7206761293704746e-10
3.905,4.7142790119413173e-10,6.2244202762551169e-10,7.0140027477666905e-10,7.2797405354974051e-10,7.4078351999794401e-10,7.5358984585111613e-10,7.7142103483700765e-10
3.9075,4.7082943659477567e-10,6.2263553259489844e-10,7.0102282423471452e-10,7.2725791171658715e-10,7.4013530641193595e-10,7.529265412943077e-10,7.7072542096741622e-10
3.91,4.7030906353982984e-10,6.22773706273471e-10,7.0054253587491386e-10,7.2650405440473911e-10,7.3944793982619931e-10,7.5222442365733188e-10,7.6999139413374364e-10
3.9125,4.6987926181620629e-10,6.2285745775586553e-10,6.9994351473249673e-10,7.2572755679752996e-10,7.3873120740484015e-10,7.5149388224512584e-10,7.6922933294244217e-10
3.915,4.695529109270502e-10,6.2288590153330607e-10,6.9920994526114306e-10,7.2494143642979489e-10,7.3799525399030797e-10,7.5074566711050774e-10,7.6844998354799993e-10
3.9175,4.6933986721214149e-10,6.2285579734228727e-10,6.9833150576779265e-10,7.2415614640074569e-10,7.372502803305872e-10,7.499904279645435e-10,7.6766402953462051e-10
3.92,4.6924423275096196e-10,6.2276136086615084e-10,6.9731044336873724e-10,7.2338086637382888e-10,7.3650656791307635e-10,7.4923888652533334e-10,7.6688220066411252e-10
3.9225,4.6926330838296484e-10,6.2259249978827918e-10,6.9616687605801118e-10,7.2262351376272483e-10,7.3577367217038869e-10,7.4850087669455767e-10,7.661143416964229e-10
3.925,4.6938820768927712e-10,6.2233628419354764e-10,6.9494023299410159e-10,7.218924406288199e-10,7.3506152949753258e-10,7.477863317359947e-10,7.6537042459589833e-10
3.9275,4.6960867311880206e-10,6.2197639579708471e-10,6.9368216427230239e-10,7.2119560992054138e-10,7.3437927898602949e-10,7.471042270111953e-10,7.6465942112545339e-10
3.93,4.6991790585119557e-10,6.2149426041254697e-10,6.9245038413805472e-10,7.2054112404686948e-10,7.3373593318262699e-10,7.4646323298301961e-10,7.6398998368414497e-10
3.9325,4.7031501274189672e-10,6.2087260656324632e-10,6.9130141980144501e-10,7.1993710818700605e-10,7.3314013010751143e-10,7.4587152032575342e-10,7.6337023269631981e-10
3.935,4.7080092430787394e-10,6.2009737676605155e-10,6.9028104583409721e-10,7.1939115686360639e-10,7.3259958670307849e-10,7.4533624836244303e-10,7.6280727155040139e-10
3.9375,4.71374133473405e-10,6.191656200142708e-10,6.8941872329892601e-10,7.189109045643871e-10,7.3212155833664626e-10,7.4486403028353002e-10,7.6230764470704063e-10
3.94,4.7202791118936916e-10,6.1809140612118566e-10,6.8872596525851625e-10,7.1850341775692294e-10,7.3171240919026083e-10,7.4446057902531254e-10,7.6187697825256415e-10
3.9425,4.7275212896410851e-10,6.1691140498150698e-10,6.882000858589846e-10,7.1817516452477333e-10,7.3137769418597113e-10,7.4413078805098959e-10,7.6152009683114645e-10
3.945,4.7353439527985294e-10,6.1568718119010551e-10,6.8783083228127817e-10,7.1793184925682619e-10,7.3112218396161037e-10,7.4387879599951193e-10,7.6124106395214873e-10
3.9475,4.7436245915255295e-10,6.1449846067390018e-10,6.8760601823146481e-10,7.1777731415836173e-10,7.3094922620243493e-10,7.4370743295754172e-10,7.6104263502330751e-10
3.95,4.7522454482646104e-10,6.1342941248578143e-10,6.8751524951434019e-10,7.177145317863318e-10,7.3086171517610643e-10,7.4361913899122797e-10,7.6092719928791352e-10
