Physical Time (s),ev_top Monitor (kg-m/s^3): top_cv1,ev_top Monitor (kg-m/s^3): top_cv2,ev_top Monitor (kg-m/s^3): top_cv3,ev_top Monitor (kg-m/s^3): top_cv4,ev_top Monitor (kg-m/s^3): top_cv5,ev_top Monitor (kg-m/s^3): top_cv6,ev_top Monitor (kg-m/s^3): top_cv7
4.5475,5.7612603889219071e-10,6.0936246210945413e-10,6.2309236939794443e-10,6.3867796034867402e-10,6.5786341304390144e-10,6.8039438926134992e-10,6.8310885382125325e-10
4.55,5.7373541570439875e-10,6.068350142782612e-10,6.2055638975299624e-10,6.3618893193120456e-10,6.554254781351086e-10,6.7801805549321536e-10,6.8074649637203967e-10
4.5525,5.7134649641365456e-10,6.0430813374439538e-10,6.1802143669391967e-10,6.3370274729464391e-10,6.5299248579282133e-10,6.7564897734255928e-10,6.7839174678156629e-10
4.555,5.6896728319478539e-10,6.0179037644179945e-10,6.1549606164485094e-10,6.3122775206450302e-10,6.505726017390257e-10,6.7329518746461689e-10,6.7605262260988857e-10
4.5575,5.6660542636918788e-10,5.9928994652918012e-10,6.1298849350865414e-10,6.2877195477832843e-10,6.481736674990961e-10,6.7096434575030063e-10,6.7373676091627162e-10
4.56,5.6426807003285514e-10,5.9681447739039089e-10,6.1050638823798478e-10,6.2634276599466374e-10,6.4580287246279084e-10,6.6866339878382426e-10,6.7145107507365405e-10
4.5625,5.6196177855553726e-10,5.9437095070738478e-10,6.0805673764419667e-10,6.2394694741290347e-10,6.4346672004070217e-10,6.6639852975443868e-10,6.6920170667860638e-10
4.565,5.5969262918299835e-10,5.9196583417253869e-10,6.0564601744463801e-10,6.2159079124017506e-10,6.4117121982496478e-10,6.6417542129026501e-10,6.6699430085608253e-10
4.5675,5.5746635109016781e-10,5.8960525526451835e-10,6.0328037201298611e-10,6.1928027012898271e-10,6.3892205601424984e-10,6.6199939071929409e-10,6.6483411963535223e-10
4.57,5.5528840016893361e-10,5.8729507993990391e-10,6.0096569099779496e-10,6.170210717545598e-10,6.3672461906034914e-10,6.5987552646704847e-10,6.6272619282722375e-10
4.5725,5.5316397255232087e-10,5.8504090678665685e-10,5.9870757209768353e-10,6.1481854616272414e-10,6.3458398246454301e-10,6.5780862384962018e-10,6.6067525380963736e-10
4.575,5.5109799796692599e-10,5.8284805816395853e-10,5.9651130283784331e-10,6.1267767604978772e-10,6.3250487958998307e-10,6.558031134784185e-10,6.58685674511293e-10
4.5775,5.4909513550922194e-10,5.8072157911406314e-10,5.9438189401980517e-10,6.106031941726948e-10,6.3049181798925969e-10,6.5386323176005658e-10,6.5676163831576285e-10
4.58,5.4715968286844411e-10,5.7866612382603274e-10,5.923239973684956e-10,6.0859955940973731e-10,6.2854900769371395e-10,6.51992942064338e-10,6.5490706334997839e-10
4.5825,5.4529548748698594e-10,5.7668586211057632e-10,5.9034179178674979e-10,6.0667081803457044e-10,6.2668018554491862e-10,6.5019564957735408e-10,6.5312531579144766e-10
4.585,5.4350614152516584e-10,5.7478468237199006e-10,5.8843917016360993e-10,6.0482067625214889e-10,6.2488873133703006e-10,6.4847428485388702e-10,6.5141927678696726e-10
4.5875,5.4179509691159444e-10,5.7296633741121954e-10,5.8661988820953532e-10,6.030526339667886e-10,6.2317784485169968e-10,6.468316434830184e-10,6.4979168136644284e-10
4.59,5.4016569309776021e-10,5.7123448691812226e-10,5.8488760733560445e-10,6.013700132476696e-10,6.2155051978371587e-10,6.452703266548661e-10,6.4824505607413549e-10
4.5925,5.3862102064828734e-10,5.6959253734741989e-10,5.8324573702920221e-10,5.9977593988781816e-10,6.2000964699935084e-10,6.4379295165546791e-10,6.4678194767375762e-10
4.595,5.3716404588835533e-10,5.6804373480839522e-10,5.8169752659998289e-10,5.9827347473269701e-10,6.1855811344644517e-10,6.4240209672948339e-10,6.4540486420994359e-10
4.5975,5.357974127483388e-10,5.6659095475504703e-10,5.8024585277285992e-10,5.9686535583989512e-10,6.1719845176277381e-10,6.4110000480176235e-10,6.4411598490566951e-10
4.6,5.3452355753154775e-10,5.6523683581962201e-10,5.7889335027007218e-10,5.9555410818820643e-10,6.1593303136794716e-10,6.3988889641977248e-10,6.4291747892394766e-10
4.6025,5.3334498019296055e-10,5.6398407824547933e-10,5.7764271393505147e-10,5.9434234322354861e-10,6.1476438991910956e-10,6.3877119720728205e-10,6.4181172633843077e-10
4.605,5.3226419456263989e-10,5.6283540906373176e-10,5.7649667632127513e-10,5.9323268713775926e-10,6.1369497467105437e-10,6.3774917044615291e-10,6.4080095092978574e-10
4.6075,5.3128385626951313e-10,5.6179368873574271e-10,5.7545811047671923e-10,5.9222785816119385e-10,6.1272721404906915e-10,6.3682496817662633e-10,6.3988726372474016e-10
4.61,5.3040655138916368e-10,5.6086165689883228e-10,5.7452974163853505e-10,5.9133036646421829e-10,6.1186337001009141e-10,6.3600061300281483e-10,6.3907264536200333e-10
4.6125,5.2963457931224181e-10,5.6004172160988907e-10,5.7371393571428104e-10,5.9054238973290907e-10,6.1110545124851185e-10,6.3527781436332465e-10,6.3835876309707672e-10
4.615,5.2897017443024072e-10,5.5933623342716728e-10,5.7301300867093048e-10,5.8986612222282625e-10,6.1045557329347482e-10,6.3465851923853153e-10,6.3774753094367417e-10
4.6175,5.2841551157849385e-10,5.5874751455415001e-10,5.7242927458781594e-10,5.8930378887636721e-10,6.0991585085499861e-10,6.3414474280880247e-10,6.3724094075985691e-10
4.62,5.2797277493833714e-10,5.5827790762797011e-10,5.7196508791563161e-10,5.8885765405067011e-10,6.0948841396328451e-10,6.3373858215269971e-10,6.3684107926351746e-10
4.6225,5.2764416283074148e-10,5.5792976767143536e-10,5.7162284236888498e-10,5.8853004546456203e-10,6.0917554653911425e-10,6.3344228359659739e-10,6.3655018059467505e-10
4.625,5.2743183059470925e-10,5.5770539700317284e-10,5.7140488098180118e-10,5.8832329162900552e-10,6.0897955141562683e-10,6.3325806462285848e-10,6.3637044694706597e-10
4.6275,5.2733789624511578e-10,5.5760703496180124e-10,5.7131345896627122e-10,5.8823966155516331e-10,6.0890268318417509e-10,6.331881396301949e-10,6.3630408392563928e-10
4.63,5.2736440345100701e-10,5.5763681589393101e-10,5.7135069431850036e-10,5.8828123570768836e-10,6.0894695204944762e-10,6.3323448530857912e-10,6.3635307045861406e-10
4.6325,5.275132397223276e-10,5.5779669257644294e-10,5.7151850104988994e-10,5.884498653617574e-10,6.0911415898487051e-10,6.3339888559581706e-10,6.3651920217756273e-10
4.635,5.277860670519386e-10,5.5808835975359853e-10,5.7181853029501662e-10,5.8874719165654421e-10,6.0940596374348761e-10,6.3368300171969004e-10,6.3680415821555784e-10
4.6375,5.2818430582349012e-10,5.5851325218967857e-10,5.7225220319057381e-10,5.8917471339295108e-10,6.0982397157766336e-10,6.3408857292832656e-10,6.3720968374382414e-10
4.64,5.2870908763984899e-10,5.5907250354868257e-10,5.728206716002396e-10,5.8973367500375532e-10,6.1036956270368609e-10,6.3461716432964788e-10,6.3773735373355196e-10
4.6425,5.2936129718337425e-10,5.5976699137978571e-10,5.7352482067590124e-10,5.9042500079067336e-10,6.1104373753046542e-10,6.3526983949031357e-10,6.3838824771236446e-10
4.645,5.3014147007870916e-10,5.6059722558109319e-10,5.7436513755855152e-10,5.9124919279060082e-10,6.1184706039677884e-10,6.3604721993980236e-10,6.3916300586743529e-10
4.6475,5.3104976983197206e-10,5.6156329872732895e-10,5.7534168432877805e-10,5.9220631889851762e-10,6.1277958758052872e-10,6.369494583759435e-10,6.4006181412203627e-10
4.65,5.3208580284602613e-10,5.626646821969106e-10,5.7645386302964375e-10,5.932957570956772e-10,6.1384064907581139e-10,6.3797605753559613e-10,6.4108421702476079e-10
4.6525,5.3324859905830829e-10,5.6390024461825299e-10,5.777004498744795e-10,5.9451628842368362e-10,6.150291016643997e-10,6.3912611368691479e-10,6.4222936356440595e-10
4.655,5.3453661196658002e-10,5.6526826612543969e-10,5.7907964932523075e-10,5.9586617980961918e-10,6.1634337908211037e-10,6.4039828167756878e-10,6.4349596316767647e-10
4.6575,5.3594789428427942e-10,5.6676661792853175e-10,5.8058928637554343e-10,5.9734338481772963e-10,6.1778164158977918e-10,6.4179083003168907e-10,6.4488231913265547e-10
4.66,5.3747995533687985e-10,5.6839257731366753e-10,5.8222659869235661e-10,5.9894528810239493e-10,6.1934146471533661e-10,6.4330145076555844e-10,6.4638615045569596e-10
4.6625,5.3912966121064119e-10,5.7014267456923131e-10,5.8398803618718306e-10,6.0066849216285205e-10,6.210195977794668e-10,6.4492714099863948e-10,6.4800450290707169e-10
4.665,5.4089306833083752e-10,5.7201255970881444e-10,5.8586914441618676e-10,6.0250866071544252e-10,6.2281181848578414e-10,6.4666399266381523e-10,6.4973353011678332e-10
4.6675,5.4276538578330591e-10,5.739970436371777e-10,5.8786465509277485e-10,6.0446059419149326e-10,6.2471304338805114e-10,6.48507222282307e-10,6.5156850980557041e-10
4.67,5.4474110142193987e-10,5.7609025114325728e-10,5.8996864381821279e-10,6.0651848863813241e-10,6.2671763853097181e-10,6.5045140802160983e-10,6.5350407386241255e-10
4.6725,5.46814137623226e-10,5.782857171209121e-10,5.9217460558462228e-10,6.0867606139842838e-10,6.2881958533134696e-10,6.5249069632094486e-10,6.5553441385039662e-10
4.675,5.4897791550800255e-10,5.8057640858706013e-10,5.9447543733898122e-10,6.1092644873766095e-10,6.3101230694036906e-10,6.5461876317715288e-10,6.5765324675503177e-10
4.6775,5.5122536046891419e-10,5.8295472177805634e-10,5.9686342615911351e-10,6.1326214615670926e-10,6.3328857955727833e-10,6.5682868269101158e-10,6.5985369123282921e-10
4.68,5.5354881346115932e-10,5.8541242636879045e-10,5.9933023962690543e-10,6.1567497053545574e-10,6.3564043006275503e-10,6.5911279189575169e-10,6.621281382323549e-10
4.6825,5.5593995576509342e-10,5.8794063275796963e-10,6.0186690370675717e-10,6.1815606624510019e-10,6.3805912763889299e-10,6.6146264752744778e-10,6.6446819618392645e-10
4.685,5.583898057316905e-10,5.9052982603508251e-10,6.0446385273027731e-10,6.2069597748393146e-10,6.4053531424675037e-10,6.6386908146076678e-10,6.6686475005709281e-10
4.6875,5.6088884371469651e-10,5.9316999163613749e-10,6.0711104828144967e-10,6.2328484173733023e-10,6.4305932109596336e-10,6.6632266404041932e-10,6.6930841825286947e-10
4.69,5.6342707420537844e-10,5.9585062174924725e-10,6.0979794720548453e-10,6.2591233830037395e-10,6.4562110521514384e-10,6.6881367695813154e-10,6.7178952077842519e-10
4.6925,5.6599403522028462e-10,5.985607132392611e-10,6.1251350393486743e-10,6.2856763585992388e-10,6.4821009994675067e-10,6.713318255805727e-10,6.7429779517944591e-10
4.695,5.6857877448533933e-10,6.0128875477135511e-10,6.1524617961357334e-10,6.3123941895402886e-10,6.5081523061260229e-10,6.7386626961238523e-10,6.7682242666392084e-10
4.6975,5.7116992952812376e-10,6.0402278507398246e-10,6.1798396738187976e-10,6.3391592496056619e-10,6.5342496746739022e-10,6.7640562480889232e-10,6.7935206183382427e-10
4.7,5.7375582100728873e-10,6.0675047796649596e-10,6.2071448318392273e-10,6.3658501553992901e-10,6.5602739804304934e-10,6.789381660122408e-10,6.8187501847835098e-10
4.7025,5.7632454255244465e-10,6.0945928216506076e-10,6.2342515792158167e-10,6.3923433412359392e-10,6.5861034488856848e-10,6.8145194357442343e-10,6.8437939239266349e-10
4.705,5.7886406096001641e-10,6.1213659268596198e-10,6.2610347061026934e-10,6.4185158487840553e-10,6.6116168040083028e-10,6.8393502332237554e-10,6.8685328432439529e-10
4.7075,5.8136229369640878e-10,6.1476983015811972e-10,6.2873697131847853e-10,6.4442456429617518e-10,6.6366938174662989e-10,6.8637553144374047e-10,6.892848422429152e-10
4.71,5.8380716844198886e-10,6.1734642739771292e-10,6.3131317981949706e-10,6.4694106896916954e-10,6.6612148216391394e-10,6.8876165653072289e-10,6.9166226875753537e-10
4.7125,5.8618663316026711e-10,6.1985374336450916e-10,6.3381942527922641e-10,6.4938866756853448e-10,6.6850580809145605e-10,6.910813836179906e-10,6.9397356316522426e-10
4.715,5.8848871026432468e-10,6.2227911582437247e-10,6.3624293242726348e-10,6.5175476387844264e-10,6.7080995658577078e-10,6.9332249437970387e-10,6.9620652625095883e-10
4.7175,5.9070158365056026e-10,6.2461004036776124e-10,6.3857109162111569e-10,6.540269072396785e-10,6.7302165492817978e-10,6.9547289609566426e-10,6.9834909090023767e-10
4.72,5.9281382480062199e-10,6.2683451717040028e-10,6.407918820381472e-10,6.5619326259916757e-10,6.7512931878266765e-10,6.9752119369684998e-10,7.0038988425960615e-10
4.7225,5.9481470395936885e-10,6.2894140823342043e-10,6.4289422799737285e-10,6.5824295109980714e-10,6.7712233608875776e-10,6.9945701125719459e-10,7.023185441576478e-10
4.725,5.9669441818777164e-10,6.3092062456546188e-10,6.4486816093736266e-10,6.6016620731617908e-10,6.7899114574216101e-10,7.0127098462375467e-10,7.0412571474522234e-10
4.7275,5.9844406948667269e-10,6.3276301650054191e-10,6.4670464123387083e-10,6.6195418382768304e-10,6.8072702884806765e-10,7.029545200766657e-10,7.0580280578018731e-10
4.73,6.0005557797317584e-10,6.344601980842265e-10,6.4839533670356953e-10,6.6359869463928012e-10,6.8232188199137113e-10,7.0449956619189387e-10,7.0734177871973341e-10
4.7325,6.0152148994060805e-10,6.360043475554225e-10,6.4993244975935321e-10,6.6509207486281495e-10,6.837681833476212e-10,7.05898670324505e-10,7.087351986467596e-10
4.735,6.0283490731218954e-10,6.3738819165669761e-10,6.5130874757929731e-10,6.6642721438123276e-10,6.8505889159425097e-10,7.0714488610193211e-10,7.099761410519767e-10
4.7375,6.0398953168515682e-10,6.3860515389986039e-10,6.5251774402951016e-10,6.6759776416239735e-10,6.8618774570166823e-10,7.0823211279761648e-10,7.1105852784276755e-10
4.74,6.0497991400621988e-10,6.396496377704025e-10,6.5355394492794045e-10,6.6859833839927492e-10,6.871494459381423e-10,7.0915519539736894e-10,7.1197722058635378e-10
4.7425,6.0580159244456362e-10,6.4051709916807931e-10,6.5441287831648958e-10,6.6942452889654465e-10,6.8793962677561183e-10,7.0990981726070611e-10,7.1272791758330108e-10
4.745,6.0645105618862427e-10,6.4120393487959256e-10,6.5509095865077567e-10,6.7007278528916905e-10,6.8855473956096674e-10,7.1049243661718068e-10,7.1330709214299838e-10
4.7475,6.0692571798909896e-10,6.4170743564408542e-10,6.5558547723598129e-10,6.7054043024927832e-10,6.8899211699098726e-10,7.1090040220848488e-10,7.1371210768032035e-10
4.75,6.0722389899444161e-10,6.4202580025507056e-10,6.5589467812304164e-10,6.7082579462373201e-10,6.8925022897387652e-10,7.1113229800099916e-10,7.1394156369451012e-10
4.7525,6.0734476205607756e-10,6.4215810170615803e-10,6.5601771286353768e-10,6.7092815682451696e-10,6.8932855881228541e-10,7.1118775368063889e-10,7.1399510492782418e-10
4.755,6.0728830126685115e-10,6.4210425550392434e-10,6.5595454069155872e-10,6.708476066232796e-10,6.8922733587635311e-10,7.1106707693787728e-10,7.1387305032273504e-10
4.7575,6.0705523144335947e-10,6.4186488042373663e-10,6.5570577404356683e-10,6.7058483892456721e-10,6.889472578213204e-10,7.1077095928545838e-10,7.1357610204533644e-10
4.76,6.0664700860288562e-10,6.4144134725661582e-10,6.552727373228208e-10,6.7014118279642593e-10,6.8848958868270588e-10,7.1030064530689951e-10,7.1310551153768542e-10
4.7625,6.0606591465152634e-10,6.4083592785972496e-10,6.5465766182471557e-10,6.6951883283467407e-10,6.8785649637797499e-10,7.0965830019010067e-10,7.1246345254690648e-10
4.765,6.0531522204783495e-10,6.4005198142655735e-10,6.5386389661517472e-10,6.6872108025454043e-10,6.8705129398353193e-10,7.0884722282879217e-10,7.1165323507410231e-10
4.7675,6.0439918211365954e-10,6.3909389030238598e-10,6.5289580992159076e-10,6.6775222843658687e-10,6.8607832346579343e-10,7.0787178524777931e-10,7.1067924036804005e-10
4.77,6.0332298049811212e-10,6.379669667119865e-10,6.5175868757694333e-10,6.6661751463328624e-10,6.8494281645421603e-10,7.0673731337437928e-10,7.0954680520704158e-10
4.7725,6.0209248547182118e-10,6.3667718790980342e-10,6.5045849713102298e-10,6.6532283541768387e-10,6.836506292164991e-10,7.0544972395475813e-10,7.0826185670490556e-10
4.775,6.0071425095295735e-10,6.3523126577886607e-10,6.490019466162797e-10,6.6387480164335299e-10,6.822082649589039e-10,7.0401552223166279e-10,7.0683091217528137e-10
4.7775,5.9919560856626971e-10,6.3363678724618915e-10,6.4739661492675086e-10,6.6228089529025144e-10,6.8062312321191287e-10,7.0244207113590057e-10,7.052613507109873e-10
4.78,5.9754472876896062e-10,6.3190226584767734e-10,6.456510144558651e-10,6.6054960805547382e-10,6.7890369389264537e-10,7.0073784611770755e-10,7.0356166753908618e-10
4.7825,5.9577041929885608e-10,6.3003688792405369e-10,6.4377434232170008e-10,6.5869017418445377e-10,6.7705928281194066e-10,6.9891219198880415e-10,7.017412292548483e-10
4.785,5.9388187267797457e-10,6.2805019992074491e-10,6.4177616014303782e-10,6.5671217346789728e-10,6.7509953943683837e-10,6.9697482519695037e-10,6.9980976409218114e-10
4.7875,5.9188831729215992e-10,6.2595173017883133e-10,6.3966598845527924e-10,6.5462503112715345e-10,6.7303387874853107e-10,6.9493520223865514e-10,6.9777672987457332e-10
4.79,5.8979893612895428e-10,6.2375095954949167e-10,6.3745329107639429e-10,6.5243803986932286e-10,6.7087148490788039e-10,6.928024966539109e-10,6.9565129332915188e-10
4.7925,5.8762300997892473e-10,6.2145755043032354e-10,6.3514772777954019e-10,6.5016067587600832e-10,6.6862165440179957e-10,6.9058595092067657e-10,6.9344269250316457e-10
4.795,5.8537025284877063e-10,6.1908171010950989e-10,6.3275950465974418e-10,6.478029894040947e-10,6.6629426884647562e-10,6.882953678395905e-10,6.9116073527356888e-10
4.7975,5.8305079116313027e-10,6.166341215487522e-10,6.3029928522573418e-10,6.4537549524507024e-10,6.6389969221177737e-10,6.8594105182781349e-10,6.8881573680063864e-10
4.8,5.8067504901920479e-10,6.1412572164332269e-10,6.2777796843827487e-10,6.4288893604762027e-10,6.6144856009838251e-10,6.8353347176285503e-10,6.8641817337239676e-10
4.8025,5.7825309922337863e-10,6.1156700972493536e-10,6.2520601393413641e-10,6.4035362077855859e-10,6.5895109545573299e-10,6.8108266060794254e-10,6.839780726298596e-10
4.805,5.7579452956613586e-10,6.0896795292497598e-10,6.2259336729539644e-10,6.377793532026615e-10,6.5641700102304309e-10,6.7859826286699903e-10,6.8150507693889826e-10
4.8075,5.7330849285324677e-10,6.0633812240495391e-10,6.1994960987134677e-10,6.3517559566162837e-10,6.5385565218484188e-10,6.7608966064022283e-10,6.7900855625992107e-10
4.81,5.7080384165423878e-10,6.0368687827886097e-10,6.1728413639605379e-10,6.325516225947251e-10,6.5127621223104003e-10,6.7356592843365487e-10,6.7649757143099012e-10
4.8125,5.6828901836755284e-10,6.0102321570219549e-10,6.1460597448309739e-10,6.2991627561128749e-10,6.4868733892716298e-10,6.7103560383096855e-10,6.7398064702638897e-10
4.815,5.6577196043454904e-10,5.983556019106945e-10,6.1192359972343661e-10,6.2727779302442131e-10,6.4609703595512322e-10,6.6850651356042975e-10,6.7146558975823792e-10
4.8175,5.6326006747687484e-10,5.9569189833540327e-10,6.092448744256471e-10,6.2464378738098959e-10,6.4351262772654363e-10,6.659857279924951e-10,6.6895944642785823e-10
4.82,5.6076024658695571e-10,5.9303942399410027e-10,6.0657712703815545e-10,6.2202136833801257e-10,6.4094098017270537e-10,6.6347982103515852e-10,6.6646876409105791e-10
4.8225,5.5827911459547151e-10,5.9040520746564081e-10,6.0392741400127316e-10,6.1941742015845182e-10,6.3838881012059009e-10,6.6099522871455693e-10,6.6399993909356124e-10
4.825,5.558231310685291e-10,5.8779616309009017e-10,6.0130268766503505e-10,6.1683871642558186e-10,6.3586267103008462e-10,6.5853822898519617e-10,6.615591990389524e-10
