Physical Time (s),ep_top Monitor (kg-m/s^3): top_cv1,ep_top Monitor (kg-m/s^3): top_cv2,ep_top Monitor (kg-m/s^3): top_cv3,ep_top Monitor (kg-m/s^3): top_cv4,ep_top Monitor (kg-m/s^3): top_cv5,ep_top Monitor (kg-m/s^3): top_cv6,ep_top Monitor (kg-m/s^3): top_cv7
5.82,-4.5157997780540062e-10,-1.1068815417029183e-08,-1.7612142414211223e-08,-2.0722213473762422e-08,-2.4219846013166676e-08,-3.3359100807775511e-08,-3.9863364631591693e-08
5.8225,-1.4059932086859529e-09,-1.2135154921842303e-08,-1.8725781042600855e-08,-2.1821956256938267e-08,-2.5275768604599898e-08,-3.434725264109479e-08,-4.0856293362393077e-08
5.825,-2.1756317396134388e-09,-1.2992265238091136e-08,-1.9612503376316544e-08,-2.26835015457327e-08,-2.6085121637875301e-08,-3.5078930511644809e-08,-4.1591072419817568e-08
5.8275,-2.7571631610039483e-09,-1.3635641703526615e-08,-2.0266499495801304e-08,-2.3300322472049453e-08,-2.6641384110947711e-08,-3.5547505384513306e-08,-4.206065531866809e-08
5.83,-3.1475077381203469e-09,-1.406127500286054e-08,-2.0683001487370378e-08,-2.3667152395662005e-08,-2.6938642970426224e-08,-3.5747339606953245e-08,-4.225911970460888e-08
5.8325,-3.3442590272980884e-09,-1.426632768004026e-08,-2.0859269286514722e-08,-2.3781038557987237e-08,-2.6973442131894575e-08,-3.5674811624568647e-08,-4.2182539576005403e-08
5.835,-3.3456517231636467e-09,-1.4249120758838083e-08,-2.0794373548216718e-08,-2.364140513413493e-08,-2.6745390550666976e-08,-3.5330420748500067e-08,-4.1831756314450899e-08
5.8375,-3.1510878284594114e-09,-1.4009562288014555e-08,-2.048896297387002e-08,-2.3249488621181388e-08,-2.6256096937065847e-08,-3.4715535263257892e-08,-4.1208072199079957e-08
5.84,-2.7616347103244775e-09,-1.3549437782850261e-08,-1.9944989188651109e-08,-2.2607336737068688e-08,-2.5507814331874122e-08,-3.383143287920388e-08,-4.0312544249615275e-08
5.8425,-2.1804914864024112e-09,-1.2872768205265613e-08,-1.9166368289804375e-08,-2.1718698634135041e-08,-2.4504569573753349e-08,-3.2681845765991741e-08,-3.9148563917026607e-08
5.845,-1.4126657155228516e-09,-1.1985212942288073e-08,-1.8158521266989603e-08,-2.05887434528571e-08,-2.3251377649611046e-08,-3.1272099698261303e-08,-3.7721333890817014e-08
5.8475,-4.6455772580628396e-10,-1.0893446202511415e-08,-1.6928095020806919e-08,-1.9224291090728757e-08,-2.1755199584174949e-08,-2.9610758270762782e-08,-3.6039626111410148e-08
5.85,6.5762457577324085e-10,-9.6036498026027291e-09,-1.5481468732907621e-08,-1.7632111074061938e-08,-2.0023082172396374e-08,-2.7705534575169157e-08,-3.4111548347263705e-08
5.8525,1.9472607389418794e-09,-8.1226012443640004e-09,-1.3825912913742826e-08,-1.5820087887221848e-08,-1.8063515124410505e-08,-2.5565268679948932e-08,-3.1946058710858907e-08
5.855,3.3978788583019191e-09,-6.4573170059790745e-09,-1.1968967613480108e-08,-1.3796201170218807e-08,-1.5885067040933537e-08,-2.3199098560153112e-08,-2.9552507639603557e-08
5.8575,5.0029039842941077e-09,-4.6152802793506771e-09,-9.9186027186965302e-09,-1.1568541658212355e-08,-1.3496425348687257e-08,-2.0615510608528626e-08,-2.6939557974270888e-08
5.86,6.754978797265526e-09,-2.6050885718810184e-09,-7.6841204034108063e-09,-9.1466058579006734e-09,-1.090730327598405e-08,-1.782468700745768e-08,-2.4117201551411644e-08
5.8625,8.6464500133625449e-09,-4.3577834983934768e-10,-5.275487700690121e-09,-6.5406756548838402e-09,-8.1279615185607246e-09,-1.4838080592707003e-08,-2.1096989018826604e-08
5.865,1.0669554396169769e-08,1.8836036175711508e-09,-2.7026439957599219e-09,-3.7612466819054255e-09,-5.1692447349132605e-09,-1.1667643313833057e-08,-1.7891162805026366e-08
5.8675,1.2815750874538757e-08,4.3434432939078465e-09,2.4120180007920762e-11,-8.1921701021315949e-10,-2.0421874480192312e-09,-8.3251336061466216e-09,-1.451185552817149e-08
5.87,1.5076463984487188e-08,6.9343757771393071e-09,2.8952882606014516e-09,2.2757688335825687e-09,1.2431825576637176e-09,-4.8204423923703026e-09,-1.0969284711573207e-08
5.8725,1.7444185353354495e-08,9.648296554500937e-09,5.9023836613644619e-09,5.5148434528958483e-09,4.6770549429192211e-09,-1.1642790988042337e-09,-7.2746479760523612e-09
5.875,1.9910497096584415e-08,1.2475799773416848e-08,9.0348857007835844e-09,8.8866422563952507e-09,8.2472890704001877e-09,2.6306312765487733e-09,-3.4410518170636582e-09
5.8775,2.2468027935897151e-08,1.5408305302472619e-08,1.2282910467562835e-08,1.2380402391811335e-08,1.1942722364889307e-08,6.5525602996086572e-09,5.1969967932144678e-10
5.88,2.5109267974856915e-08,1.8436918650714273e-08,1.5636238401943582e-08,1.5985000140166768e-08,1.5751991588266355e-08,1.0589236192336559e-08,4.5952979211696692e-09
5.8825,2.7827686370688285e-08,2.1553979588279191e-08,1.9086527107656424e-08,1.9691812428932695e-08,1.9666601418751065e-08,1.473189418420583e-08,8.7769378121556671e-09
5.885,3.0617467162593681e-08,2.4752928768847952e-08,2.2627006155900434e-08,2.3493725246644993e-08,2.3678677345728395e-08,1.8972090458590895e-08,1.3056135821487752e-08
5.8875,3.3472740862227171e-08,2.8027365549953893e-08,2.6250997338332134e-08,2.7383611571454964e-08,2.7780343759653774e-08,2.3301212668664418e-08,1.7424149169405199e-08
5.89,3.638923034707211e-08,3.1372560219550931e-08,2.9953279718491796e-08,3.1355741134949501e-08,3.1965160680808409e-08,2.7712944290732244e-08,2.1874748649337659e-08
5.8925,3.9362909966648843e-08,3.4783700774740405e-08,3.3728014435505663e-08,3.5403645127748497e-08,3.6226723923996093e-08,3.2200353461390725e-08,2.6400837442295843e-08
5.895,4.2389841910150921e-08,3.8255737813275998e-08,3.756897607648103e-08,3.9520536407844701e-08,4.0558308191715469e-08,3.6756621025188978e-08,3.0995953362709153e-08
5.8975,4.5466706204273746e-08,4.1784234366658375e-08,4.147063748950817e-08,4.3700402543992746e-08,4.4953329768598412e-08,4.1374801610443117e-08,3.5653265722929111e-08
5.9,4.8588832995747023e-08,4.5363346583995447e-08,4.542621291756959e-08,4.7935719058738155e-08,4.9403867752084469e-08,4.6046150457574281e-08,4.0363888829608038e-08
5.9025,5.1751816430511345e-08,4.8987824957903093e-08,4.9429823922323423e-08,5.2219805329646887e-08,5.3902586589080296e-08,5.0763718561995786e-08,4.5120865755459055e-08
5.905,5.495052880285942e-08,5.265189317136662e-08,5.3475184464490276e-08,5.6545519229645082e-08,5.8441114394277495e-08,5.5517916822840026e-08,4.9914682913020028e-08
5.9075,5.8180019572913265e-08,5.6350105807881366e-08,5.7556342239243926e-08,6.0906307932197165e-08,6.3012614875759262e-08,6.0301962476231318e-08,5.473877838904171e-08
5.91,6.1435139166059547e-08,6.0076687940192442e-08,6.1666865876654105e-08,6.5295541461648051e-08,6.7610588702559166e-08,6.5109926375670932e-08,5.9587688718693186e-08
5.9125,6.4710768132691346e-08,6.3825687259891541e-08,6.5800006461937705e-08,6.9706072620388635e-08,7.2227862442447414e-08,6.9934491578329894e-08,6.4454565897517912e-08
5.915,6.8001161380446982e-08,6.7590331850782691e-08,6.9948232536199933e-08,7.4130240908838718e-08,7.6857083181471351e-08,7.4768680069105927e-08,6.9332770121066474e-08
5.9175,7.1300528881975723e-08,7.1363839229088532e-08,7.4103964328259017e-08,7.8560017347657929e-08,8.1490104792905759e-08,7.9604230573853774e-08,7.4214223344174282e-08
5.92,7.4602262346691081e-08,7.5138558735872453e-08,7.8258572420823368e-08,8.2985821023673736e-08,8.6117373606413061e-08,8.4432138920728184e-08,7.9090129842061122e-08
5.9225,7.7899246339473051e-08,7.890611181707507e-08,8.2402500085378393e-08,8.7397378559908028e-08,9.0727978592791445e-08,8.9241787401071696e-08,8.3950154918856229e-08
5.925,8.1183270941818601e-08,8.2656830346226453e-08,8.6524857186851656e-08,9.178313965729628e-08,9.5309592471460418e-08,9.4021036420649032e-08,8.8782454505899612e-08
5.9275,8.4446344629286377e-08,8.6381437572056256e-08,9.0615415313533564e-08,9.6131835554592017e-08,9.9850232414211743e-08,9.8757897203996239e-08,9.3575624975718775e-08
5.93,8.767816839374578e-08,9.0068333167697039e-08,9.4661750731779421e-08,1.0043054995948434e-07,1.0433640857431374e-07,1.0343801555666094e-07,9.8315610305527848e-08
5.9325,9.0868379758441469e-08,9.3706041803591243e-08,9.8651569379215169e-08,1.046665432024733e-07,1.0875505542924286e-07,1.080477056878174e-07,1.029890602576542e-07
5.935,9.4006844223677029e-08,9.7283092591111036e-08,1.0257211969895074e-07,1.0882630480791464e-07,1.1309240322317215e-07,1.1257321942505717e-07,1.0758245562452785e-07
5.9375,9.7081062627590409e-08,1.0078491507833638e-07,1.0640684128901009e-07,1.1289213425679741e-07,1.1733080057623822e-07,1.1699786179607941e-07,1.1207923392291674e-07
5.94,1.0007835417903753e-07,1.0419651701555029e-07,1.1013871872063762e-07,1.168456397509913e-07,1.2145144235154989e-07,1.2130297123997813e-07,1.164607343627585e-07
5.9425,1.0298568234506051e-07,1.0750282764264316e-07,1.1375110999925309e-07,1.2066925147661855e-07,1.2543629451907264e-07,1.2547060410099088e-07,1.2070928792936183e-07
5.945,1.0578955137809875e-07,1.1068863454479582e-07,1.1722777407047917e-07,1.2434599121906285e-07,1.2926770187095556e-07,1.294836612452021e-07,1.2480790663910152e-07
5.9475,1.084761323159452e-07,1.1373854493453998e-07,1.205522326875534e-07,1.2785822416441235e-07,1.3292730331454544e-07,1.3332280078454817e-07,1.2873778835185695e-07
5.95,1.1103161391347425e-07,1.166370793757177e-07,1.2370782212133398e-07,1.3118862321744663e-07,1.363970635250278e-07,1.3697004573293527e-07,1.3248106475580665e-07
5.9525,1.1344236021034961e-07,1.1936888208479039e-07,1.2667810649534649e-07,1.3432047725560602e-07,1.3965976420518461e-07,1.4040790819141076e-07,1.3602002483598629e-07
5.955,1.1569478525755894e-07,1.2191871935734299e-07,1.2944672493103851e-07,1.3723670697044649e-07,1.426978976773904e-07,1.4361784596823458e-07,1.3933597384859417e-07
5.9575,1.1777598223518452e-07,1.2427212810996876e-07,1.3199799966022704e-07,1.3992085747086602e-07,1.4549453814510801e-07,1.4658189353080481e-07,1.4241053773038521e-07
5.96,1.1967339378538222e-07,1.2641473720733152e-07,1.3431582671526856e-07,1.4235554073943563e-07,1.4803157140946098e-07,1.4928147888236112e-07,1.4522512923665237e-07
5.9625,1.2137471682226628e-07,1.2833205658905501e-07,1.3638368333311439e-07,1.4452281565462054e-07,1.5029021277724162e-07,1.5169697569661962e-07,1.4775949345632797e-07
5.965,1.2286715802886027e-07,1.3000905632641058e-07,1.3818471370595091e-07,1.4640467402521056e-07,1.5225170944387135e-07,1.538089220286272e-07,1.4999396984987856e-07
5.9675,1.2413855590135449e-07,1.3143171238596509e-07,1.3970379093958424e-07,1.479855687679182e-07,1.5390007498314267e-07,1.5560096370219944e-07,1.5191165232776538e-07
5.97,1.2517684432069938e-07,1.3258642025084479e-07,1.4092676919999344e-07,1.492512455592214e-07,1.5522056247296812e-07,1.5705754172241778e-07,1.5349675468871102e-07
5.9725,1.2597090628067883e-07,1.3346090955464061e-07,1.41841052937967e-07,1.5018884723757794e-07,1.5619996286392154e-07,1.5816465697578406e-07,1.5473436749541811e-07
5.975,1.2651049096179738e-07,1.3404410316732006e-07,1.4243519865484786e-07,1.5078642678848507e-07,1.5682597893250194e-07,1.5890963555277056e-07,1.5561143266551041e-07
5.9775,1.2678672630662452e-07,1.3432674117914556e-07,1.4269963198242953e-07,1.5103392226519192e-07,1.5708818869754426e-07,1.5928165348346268e-07,1.5611653718333415e-07
5.98,1.2679277598442788e-07,1.3430175283700927e-07,1.426268087588409e-07,1.509234674532773e-07,1.5697828062409253e-07,1.5927148943507498e-07,1.5623978203414689e-07
5.9825,1.2652386289656672e-07,1.3396397217844951e-07,1.4221108554908479e-07,1.5044936979815186e-07,1.5649020368209749e-07,1.5887193340133267e-07,1.5597305920111137e-07
5.985,1.2597719385890351e-07,1.333101363617681e-07,1.4144887988707529e-07,1.4960773952792774e-07,1.5561954277909783e-07,1.5807710845304586e-07,1.5530967369900919e-07
5.9875,1.2515123643224265e-07,1.3233827843148137e-07,1.4033813440806729e-07,1.4839640897018569e-07,1.5436365287415018e-07,1.5688240663580223e-07,1.5424410186313116e-07
5.99,1.2404628934253331e-07,1.3104869854217164e-07,1.3887974443380997e-07,1.4681657486634911e-07,1.5272333818982381e-07,1.5528734157176741e-07,1.5277491061649438e-07
5.9925,1.2266389740455841e-07,1.2944348921183069e-07,1.3707675498334322e-07,1.4487187698490109e-07,1.507020003923046e-07,1.5329409499881854e-07,1.5090327701088295e-07
5.995,1.2100718574066051e-07,1.2752665588571469e-07,1.3493421969669835e-07,1.425683166756354e-07,1.4830582485502587e-07,1.5090810299722734e-07,1.4863359788916164e-07
5.9975,1.1908104166298503e-07,1.2530413599821868e-07,1.3245916080377456e-07,1.399138525103795e-07,1.4554344954195641e-07,1.4813740127520066e-07,1.4597310371965095e-07
6.0,1.168923067702564e-07,1.2278413490923985e-07,1.2966095597833947e-07,1.3691869957909727e-07,1.4242577499089629e-07,1.4499333091763196e-07,1.4293213961651862e-07
6.0025,1.1444888455960389e-07,1.1997605866612692e-07,1.2655027081308967e-07,1.3359418148385131e-07,1.3896471466358477e-07,1.4148745750407909e-07,1.3952152302469698e-07
6.005,1.1176144804250214e-07,1.16892409366751e-07,1.2314088096256919e-07,1.2995464571922516e-07,1.3517480932992914e-07,1.3763373117821754e-07,1.3575441954706388e-07
6.0075,1.0884152907154571e-07,1.1354649612025602e-07,1.1944726479749661e-07,1.2601531194620377e-07,1.3107144385047393e-07,1.3344679565566935e-07,1.3164489067088894e-07
6.01,1.0570277346581555e-07,1.099538271483353e-07,1.1548623459360551e-07,1.2179392362453272e-07,1.2667282255651838e-07,1.289453831551712e-07,1.2721071646328281e-07
6.0125,1.0236038826903178e-07,1.0613144226906494e-07,1.112763421393077e-07,1.1731020104273794e-07,1.2199957734206037e-07,1.2414993869594942e-07,1.2247206023717859e-07
6.015,9.882968412044803e-08,1.020964634283847e-07,1.0683631376995884e-07,1.1258401335354048e-07,1.1707226780576673e-07,1.1908125571160145e-07,1.1744920022027218e-07
6.0175,9.5128573969445875e-08,9.7869156201772087e-08,1.0218835166453826e-07,1.0763877661756407e-07,1.1191494179731754e-07,1.1376345858470866e-07,1.1216585319408762e-07
6.02,9.1273573083660425e-08,9.3468525601850458e-08,9.7353609646588474e-08,1.0249712140274496e-07,1.0655132639252467e-07,1.0822032843124513e-07,1.0664544328142654e-07
6.0225,8.7283382142135422e-08,8.8916491369958284e-08,9.2356589596909772e-08,9.7185252578933024e-08,1.0100858203565773e-07,1.0248032553654634e-07,1.0091584801264019e-07
6.025,8.3177260083519005e-08,8.4235582810723272e-08,8.7222578441947623e-08,9.1729894485507904e-08,9.5314448820289973e-08,9.657258965858902e-08,9.500633012760602e-08
6.0275,7.8974839725317147e-08,7.9448613361316354e-08,8.1977062408202244e-08,8.6158659888135887e-08,8.9498234159119507e-08,9.0527937748952526e-08,8.8948215855777235e-08
6.03,7.4698863993926002e-08,7.4581710281912516e-08,7.6648789181428054e-08,8.0502261198079458e-08,8.3591329667157758e-08,8.4378288974568384e-08,8.2773587319175363e-08
6.0325,7.0371179932502121e-08,6.9659486083535334e-08,7.1264140871188144e-08,7.4788236155243924e-08,7.7622257518057074e-08,7.8152626522360115e-08,7.6511473091644966e-08
6.035,6.6013432383519435e-08,6.4705855619768886e-08,6.5848309400536884e-08,6.9042787982983919e-08,7.1618719206545941e-08,7.188016109264098e-08,7.0191359197706716e-08
6.0375,6.1646265628800867e-08,5.9743378265251626e-08,6.0424742321177097e-08,6.3290084405657426e-08,6.5606047624444941e-08,6.558732089234201e-08,6.3839719733237903e-08
6.04,5.7290324672811256e-08,5.4794752907796314e-08,5.5017697266840918e-08,5.7555858720278421e-08,5.9611373998653916e-08,5.9301818751445199e-08,5.7484454475380598e-08
6.0425,5.2963384834229732e-08,4.9879927714757689e-08,4.9648936173881997e-08,5.1862702243294739e-08,5.3658249252977381e-08,5.3049220582855631e-08,5.1151517446889245e-08
6.045,4.8684199968011521e-08,4.5020306148305795e-08,4.434175978528774e-08,4.6234673667113807e-08,4.77707310011726e-08,4.6855406298764411e-08,4.4867385604224403e-08
6.0475,4.4470177978529089e-08,4.0235776834164954e-08,3.9117593825228267e-08,4.0694023555550319e-08,4.1971374063632655e-08,4.0743278198222616e-08,3.8655574835530381e-08
6.05,4.0338271049066485e-08,3.5545539492527929e-08,3.3997044875905916e-08,3.5262163746564779e-08,3.6282571256419895e-08,3.4736672616586024e-08,3.2540660241135799e-08
6.0525,3.6305091043332067e-08,3.0968164027921861e-08,2.8999779813787123e-08,2.9959622328084253e-08,3.0725241400551908e-08,2.8856296614931595e-08,2.6543995193777803e-08
6.055,3.2386446936600249e-08,2.6521091000380942e-08,2.4144232643466322e-08,2.4805843103184707e-08,2.5320487034333932e-08,2.3125794059324671e-08,2.0690101864322376e-08
6.0575,2.8595885859337418e-08,2.2219205576675811e-08,1.9446423670630878e-08,1.9817734165292812e-08,2.0086186313826132e-08,1.7565068824484008e-08,1.4999848361716407e-08
6.06,2.4946843066750542e-08,1.8077718996639329e-08,1.492341743369348e-08,1.5014035155063737e-08,1.5042280830802777e-08,1.219586111731725e-08,9.4953358234714496e-09
6.0625,2.1451126722153767e-08,1.4110316973123779e-08,1.0590786598807725e-08,1.0411678762289743e-08,1.020682708970863e-08,7.0381554165417666e-09,4.197258069743193e-09
6.065,1.8120414579836691e-08,1.0330661583668893e-08,6.4634271520972033e-09,6.0263878874673692e-09,5.5966419418701782e-09,2.1097279694800394e-09,-8.7577325372983552e-10
6.0675,1.4966468049536935e-08,6.7521895760161735e-09,2.5554246615979317e-09,1.8727538080140258e-09,1.2273516221945876e-09,-2.5723148363142737e-09,-5.7058036061309703e-09
6.07,1.199951481966062e-08,3.3860716288103973e-09,-1.1219332570797076e-09,-2.0377006316522674e-09,-2.8891444950746358e-09,-6.9947146356597437e-09,-1.0278767438295403e-08
6.0725,9.2284546367110045e-09,2.4172302475091565e-10,-4.5589589945547774e-09,-5.6949175496813676e-09,-6.7422876257202654e-09,-1.1145453809231507e-08,-1.4581579772305008e-08
6.075,6.661162503393485e-09,-2.6724982257186589e-09,-7.7468215222346488e-09,-9.089695755530449e-09,-1.0322555783247283e-08,-1.5012654056305118e-08,-1.8601385847665816e-08
6.0775,4.3028120408864906e-09,-5.3507457669644754e-09,-1.0678940268976566e-08,-1.2215310588918382e-08,-1.3622763887113482e-08,-1.8587245979029541e-08,-2.2327704046729588e-08
6.08,2.1579074929295716e-09,-7.7874523856119385e-09,-1.3348792810622296e-08,-1.5064693189522826e-08,-1.6635144847833727e-08,-2.1860199634570316e-08,-2.5750620953167173e-08
6.0825,2.3040286820574859e-10,-9.9774454243657401e-09,-1.5750046309351342e-08,-1.7630562042254795e-08,-1.9351610072399713e-08,-2.4823084240517934e-08,-2.8860796945413052e-08
6.085,-1.4757871607481188e-09,-1.1915598490465437e-08,-1.7876231049330588e-08,-1.9905348875027952e-08,-2.176365905300301e-08,-2.7466027673240436e-08,-3.1647555411312893e-08
6.0875,-2.9573759085105175e-09,-1.3597676265403523e-08,-1.9722133728990018e-08,-2.1882867947215238e-08,-2.3864585275151088e-08,-2.9781891483992025e-08,-3.4102905663714421e-08
6.09,-4.2114237228252994e-09,-1.5020131940189164e-08,-2.1283823318727315e-08,-2.3558395185936744e-08,-2.5648708674882917e-08,-3.1763024334757584e-08,-3.6218456997220968e-08
6.0925,-5.2361229157042373e-09,-1.618098717890391e-08,-2.2559528797240172e-08,-2.4929830572020581e-08,-2.7113345455413928e-08,-3.3405457952669977e-08,-3.7989458637070729e-08
6.095,-6.0305298730411137e-09,-1.7079517657612689e-08,-2.354885224292359e-08,-2.5997094932543763e-08,-2.8258261509281204e-08,-3.4707776940311753e-08,-3.9413553259451252e-08
6.0975,-6.5954230592761768e-09,-1.7717095869908991e-08,-2.4253430300410535e-08,-2.6762229644428194e-08,-2.9085707736862269e-08,-3.5671200985343991e-08,-4.0491229322203497e-08
