Physical Time (s),ek_vol Monitor (N): cv1,ek_vol Monitor (N): cv2,ek_vol Monitor (N): cv3,ek_vol Monitor (N): cv4,ek_vol Monitor (N): cv5,ek_vol Monitor (N): cv6,ek_vol Monitor (N): cv7
3.2425,8.0682970737843087e-06,1.4616981371792766e-05,2.1708245880028536e-05,2.7191228477055933e-05,3.1525261137120703e-05,3.7836745944805323e-05,4.6726410875660981e-05
3.245,8.0814082990793703e-06,1.4610578453182913e-05,2.1694203796680696e-05,2.7175148671353064e-05,3.1515523705031394e-05,3.7833698064190797e-05,4.672993433470734e-05
3.2475,8.0948520320451619e-06,1.4604632139251202e-05,2.1680375063458206e-05,2.7159462190965644e-05,3.1506055421903252e-05,3.7830811990763217e-05,4.6733521622433759e-05
3.25,8.1084256997267791e-06,1.4599068721442481e-05,2.166669325820594e-05,2.7144363535134118e-05,3.1496978043907511e-05,3.7828133570602079e-05,4.6737167833299501e-05
3.2525,8.121928999638595e-06,1.4593828114886374e-05,2.1653101621722943e-05,2.7130047154773131e-05,3.1488403913226265e-05,3.782570440080541e-05,4.6740865355749497e-05
3.255,8.1351667866160115e-06,1.4588867670593296e-05,2.1639567324566324e-05,2.7116710759627815e-05,3.1480452191621377e-05,3.7823560842027483e-05,4.6744603500822583e-05
3.2575,8.1479512418851691e-06,1.458416246203436e-05,2.1626097803110516e-05,2.7104551377836225e-05,3.1473242054812936e-05,3.7821729465891997e-05,4.674836648905651e-05
3.26,8.1601064259048183e-06,1.4579712956385468e-05,2.1612762079781688e-05,2.7093759616130054e-05,3.1466887720730665e-05,3.7820231307946294e-05,4.6752137100658628e-05
3.2625,8.1714697406492647e-06,1.4575547365552499e-05,2.1599703242737434e-05,2.7084515167853591e-05,3.1461497356014421e-05,3.7819078768075699e-05,4.6755894411927925e-05
3.265,8.1818925277425854e-06,1.4571726154010945e-05,2.1587144945308304e-05,2.7076990254508136e-05,3.145716944222387e-05,3.7818285614853758e-05,4.6759614182572995e-05
3.2675,8.1912439458529453e-06,1.456834040334783e-05,2.1575398098254095e-05,2.7071346400787102e-05,3.1453996160295283e-05,3.7817870368157071e-05,4.6763270315440834e-05
3.27,8.199411279717291e-06,1.4565521527093442e-05,2.1564857767717612e-05,2.7067727484920595e-05,3.1452057258065574e-05,3.7817849312123655e-05,4.6766834610891987e-05
3.2725,8.2062981857747177e-06,1.4563442618554383e-05,2.1555969972381657e-05,2.7066255086537859e-05,3.1451418576508734e-05,3.7818233513625309e-05,4.6770277993870485e-05
3.275,8.2118248662867639e-06,1.4562317254733835e-05,2.1549203961674335e-05,2.7067023255663617e-05,3.14521279395663e-05,3.7819026261071176e-05,4.6773568751849668e-05
3.2775,8.2159294474742378e-06,1.4562394131625866e-05,2.1545037180931027e-05,2.70700975516748e-05,3.1454217200846997e-05,3.7820227559446764e-05,4.677667616744544e-05
3.28,8.2185659457133466e-06,1.4563952775092511e-05,2.1543923215700798e-05,2.7075511039544321e-05,3.1457699325150801e-05,3.7821830698126784e-05,4.6779568422333786e-05
3.2825,8.2197050484965146e-06,1.4567292416281117e-05,2.154625164027229e-05,2.7083259628405012e-05,3.1462567236601736e-05,3.7823823051011629e-05,4.6782214502817933e-05
3.285,8.219335302464898e-06,1.4572719403508438e-05,2.1552313013193073e-05,2.7093298353657927e-05,3.1468792569678701e-05,3.7826186164990013e-05,4.6784583009527094e-05
3.2875,8.2174623658077563e-06,1.4580531579500771e-05,2.1562269741590834e-05,2.7105537830386962e-05,3.147632507810767e-05,3.7828896386435081e-05,4.6786643594248962e-05
3.29,8.2141104187016407e-06,1.4590990579148074e-05,2.1576136920326454e-05,2.7119842591322238e-05,3.1485093423426934e-05,3.7831926451133438e-05,4.6788368281058115e-05
3.2925,8.2093204075432593e-06,1.4604287262037058e-05,2.1593770034286262e-05,2.7136028780272943e-05,3.1495005043630975e-05,3.7835244867273755e-05,4.6789731544491218e-05
3.295,8.2031488897711795e-06,1.4620502785487315e-05,2.1614863620297946e-05,2.7153864884213068e-05,3.1505946200911423e-05,3.783881664340575e-05,4.6790710781738972e-05
3.2975,8.195667382791187e-06,1.4639562708907614e-05,2.1638960642407237e-05,2.7173074217999624e-05,3.1517784014217612e-05,3.7842604839797883e-05,4.679128692241838e-05
3.3,8.1869597680680594e-06,1.4661196649682775e-05,2.1665469553939554e-05,2.7193338186800804e-05,3.1530364631793988e-05,3.7846567640707933e-05,4.6791442259595109e-05
3.3025,8.1771231004164924e-06,1.4684912026040146e-05,2.1693692142559108e-05,2.7214306221947611e-05,3.1543516891671927e-05,3.7850661626108039e-05,4.6791163283388905e-05
3.305,8.1662670069742268e-06,1.4709987290276732e-05,2.1722856615682955e-05,2.7235604013031146e-05,3.1557055446504833e-05,3.7854841547656519e-05,4.6790440630284861e-05
3.3075,8.1545151352098829e-06,1.4735498583059309e-05,2.1752156441277556e-05,2.725684344991205e-05,3.1570785232540134e-05,3.7859061397851048e-05,4.6789268826115044e-05
3.31,8.1420051636237139e-06,1.4760369135650211e-05,2.1780789420805565e-05,2.7277635339746518e-05,3.1584504633252727e-05,3.7863275242296064e-05,4.678764713058558e-05
3.3125,8.128890802678296e-06,1.4783453174122692e-05,2.1807993733657607e-05,2.729760097223138e-05,3.159800574036917e-05,3.7867435580355735e-05,4.6785578054208443e-05
3.315,8.1153382627830499e-06,1.480363398990884e-05,2.1833081959308751e-05,2.7316386024836402e-05,3.1611082283255573e-05,3.7871497096106781e-05,4.6783068966622942e-05
3.3175,8.1015278499979191e-06,1.4819934411749416e-05,2.1855470046886803e-05,2.7333668261483487e-05,3.1623533563854271e-05,3.7875413930749329e-05,4.6780129410461022e-05
3.32,8.0876518978312849e-06,1.4831611172035192e-05,2.1874697352772683e-05,2.7349167482938039e-05,3.1635170671136388e-05,3.7879143058711573e-05,4.6776773414039803e-05
3.3225,8.0739118078410419e-06,1.4838216510923606e-05,2.1890435956226508e-05,2.7362652965636974e-05,3.1645820884591705e-05,3.7882641657433242e-05,4.6773017862564341e-05
3.325,8.0605156747933421e-06,1.4839635426521152e-05,2.1902493321071847e-05,2.7373947336596586e-05,3.1655330962356819e-05,3.7885870773198502e-05,4.6768883097295346e-05
3.3275,8.0476738250106551e-06,1.483608566334789e-05,2.1910807255649254e-05,2.7382928166377283e-05,3.1663572293289098e-05,3.7888794433502876e-05,4.6764392545677626e-05
3.33,8.0355963475271461e-06,1.4828079902454664e-05,2.1915435518211226e-05,2.7389525904382273e-05,3.1670441592088796e-05,3.7891380684757623e-05,4.6759571767321752e-05
3.3325,8.0244872364634997e-06,1.4816355443693176e-05,2.1916540933470825e-05,2.739372179320961e-05,3.1675864293256482e-05,3.7893603273468735e-05,4.6754449737636807e-05
3.335,8.0145412993142281e-06,1.48017832024811e-05,2.1914374151251106e-05,2.7395543755392883e-05,3.1679795795287516e-05,3.7895442377483768e-05,4.6749059681633925e-05
3.3375,8.0059366792429431e-06,1.478527270160042e-05,2.1909252001426962e-05,2.7395060044010014e-05,3.1682218885991654e-05,3.7896883693682829e-05,4.6743437131707008e-05
3.34,7.9988316828445146e-06,1.4767686031555043e-05,2.1901536337434113e-05,2.7392373707046047e-05,3.1683143854737375e-05,3.7897920873865789e-05,4.6737618532696737e-05
3.3425,7.9933562994869452e-06,1.4749756533949462e-05,2.18916121936453e-05,2.7387613748995224e-05,3.1682604714236313e-05,3.789855287431747e-05,4.6731640649887494e-05
3.345,7.9896103038385443e-06,1.4732075911492763e-05,2.1879870354836699e-05,2.7380928566856492e-05,3.1680657689180794e-05,3.7898784879997416e-05,4.6725543465659896e-05
3.3475,7.9876596865215075e-06,1.4715089504260502e-05,2.186669154375827e-05,2.7372479511952248e-05,3.1677378120424818e-05,3.7898627949497144e-05,4.6719366729506515e-05
3.35,7.987537530875903e-06,1.4699098308773404e-05,2.1852434549598362e-05,2.7362437641072412e-05,3.167285808609162e-05,3.7898100323244655e-05,4.6713150805418715e-05
3.3525,7.9892407917750325e-06,1.4684275486857227e-05,2.1837427190653783e-05,2.7350979034476096e-05,3.1667203973418193e-05,3.7897226421519649e-05,4.6706936121826882e-05
3.355,7.992733180139587e-06,1.4670692464900059e-05,2.1821963960641988e-05,2.7338281441563754e-05,3.1660534815528688e-05,3.7896037819282094e-05,4.6700765149680476e-05
3.3575,7.9979437988627403e-06,1.4658341375919263e-05,2.1806294511241398e-05,2.732452017082288e-05,3.1652976844577335e-05,3.7894568841447687e-05,4.6694676692324324e-05
3.36,8.0047740848612364e-06,1.464716428109789e-05,2.1790620407725278e-05,2.7309870368214013e-05,3.1644663668741806e-05,3.7892858172601662e-05,4.6688707740510888e-05
3.3625,8.013099189274486e-06,1.4637073563991523e-05,2.1775090851576473e-05,2.729450572562673e-05,3.1635734339289122e-05,3.7890949187823831e-05,4.6682894690928058e-05
3.365,8.0227717908134896e-06,1.4627967615395329e-05,2.1759809570196481e-05,2.7278598379475607e-05,3.1626332935121975e-05,3.7888888789994104e-05,4.6677270961982785e-05
3.3675,8.0336251841941437e-06,1.4619737558726621e-05,2.1744839173984063e-05,2.7262324572053822e-05,3.1616605683149004e-05,3.7886725125718838e-05,4.6671866313063753e-05
3.37,8.0454788063850416e-06,1.461227580395836e-05,2.1730205834478934e-05,2.7245867635562389e-05,3.1606704174246564e-05,3.788451256747782e-05,4.6666712030484727e-05
3.3725,8.0581404086802708e-06,1.4605476237872171e-05,2.1715896807440698e-05,2.7229408639686904e-05,3.159676972128183e-05,3.7882295130553664e-05,4.6661824499596953e-05
3.375,8.07140888913325e-06,1.4599239816002516e-05,2.1701876249163331e-05,2.7213135048454914e-05,3.1586947603593811e-05,3.7880127710108673e-05,4.6657227289993288e-05
3.3775,8.0850790240330546e-06,1.4593476861862749e-05,2.168808407277436e-05,2.7197229958321696e-05,3.1577375393497984e-05,3.78780540824065e-05,4.6652929594276487e-05
3.38,8.0989433368359861e-06,1.4588108112592809e-05,2.1674452865227763e-05,2.7181887890026411e-05,3.1568181683957694e-05,3.7876122437298826e-05,4.6648942752881571e-05
3.3825,8.1127975266819015e-06,1.4583066643036847e-05,2.1660919131302568e-05,2.7167303937376934e-05,3.1559482414264406e-05,3.7874376897784213e-05,4.6645272053635755e-05
3.385,8.1264384553620711e-06,1.457830033169543e-05,2.1647439503053137e-05,2.7153675355931419e-05,3.1551393170962404e-05,3.787285490221119e-05,4.664191660439555e-05
3.3875,8.1396727810866799e-06,1.4573776852314125e-05,2.1634008939290585e-05,2.7141200843440061e-05,3.1544035665475545e-05,3.7871589746877869e-05,4.6638871784724579e-05
3.39,8.1523170287853675e-06,1.4569485491893417e-05,2.1620678088275898e-05,2.7130071356785714e-05,3.1537524844785599e-05,3.7870607715581825e-05,4.6636126780998323e-05
3.3925,8.1642003208097415e-06,1.4565443685416431e-05,2.1607572197910014e-05,2.7120468601008546e-05,3.1531970447183625e-05,3.7869926832966643e-05,4.6633667448754508e-05
3.395,8.1751677115144035e-06,1.4561700609665096e-05,2.1594898733349508e-05,2.7112567874732725e-05,3.1527473805304451e-05,3.7869558855290515e-05,4.6631475216373205e-05
3.3975,8.1850800911371936e-06,1.4558337577230382e-05,2.1582950134043892e-05,2.7106534208808568e-05,3.152412835835499e-05,3.7869506509613738e-05,4.6629527186619151e-05
3.4,8.1938168672329685e-06,1.4555472445985107e-05,2.1572108460989724e-05,2.7102516740179074e-05,3.1522016844376907e-05,3.786977934704e-05,4.6627797929552726e-05
3.4025,8.2012759438584021e-06,1.4553267229554826e-05,2.1562819004432806e-05,2.7100643761780826e-05,3.1521209974144543e-05,3.7870390627207035e-05,4.6626258836710858e-05
3.405,8.2073726991760301e-06,1.4551927325255518e-05,2.1555555312316339e-05,2.7101018370427616e-05,3.1521762989590554e-05,3.7871352234154628e-05,4.6624880157845511e-05
3.4075,8.2120376289320361e-06,1.4551696525972597e-05,2.1550803177401464e-05,2.7103714582067134e-05,3.152371182636279e-05,3.7872669020902133e-05,4.6623627825890591e-05
3.41,8.2152183662345575e-06,1.4552851458486998e-05,2.1549032197353927e-05,2.7108774401186296e-05,3.152707321063719e-05,3.7874340797320387e-05,4.6622466362110796e-05
3.4125,8.2168795643238953e-06,1.4555694410501537e-05,2.1550655579578805e-05,2.7116203885744611e-05,3.1531844866449194e-05,3.7876362729102439e-05,4.662135935553992e-05
3.415,8.2170064275147563e-06,1.4560541275068443e-05,2.1555993151736214e-05,2.7125969878476429e-05,3.1538003701071698e-05,3.7878725300416344e-05,4.66202700556051e-05
3.4175,8.2155993070529623e-06,1.4567704987405247e-05,2.1565239830080902e-05,2.7137994061866104e-05,3.1545505752239124e-05,3.78814143824366e-05,4.6619161496443113e-05
3.42,8.2126776300013549e-06,1.45774690051106e-05,2.1578440786732085e-05,2.7152148378110071e-05,3.1554282474727219e-05,3.7884409794264432e-05,4.661799477557736e-05
3.4225,8.2082791066797863e-06,1.4590058434257071e-05,2.1595482838071302e-05,2.7168257107836199e-05,3.1564245185042433e-05,3.7887689277537728e-05,4.66167340992456e-05
3.425,8.2024566219959455e-06,1.4605597145947829e-05,2.1616090008170487e-05,2.7186095589065502e-05,3.1575282415189272e-05,3.7891227179420451e-05,4.6615345021851733e-05
3.4275,8.1952797323632855e-06,1.4624062721356421e-05,2.1639831129429518e-05,2.7205391234925127e-05,3.1587262461532713e-05,3.7894995084896806e-05,4.6613794451634397e-05
3.43,8.1868308106196443e-06,1.4645241933000234e-05,2.1666137619133959e-05,2.7225829433353432e-05,3.1600032669186626e-05,3.7898962246829568e-05,4.6612052279389551e-05
3.4325,8.1772046104672867e-06,1.4668697250549963e-05,2.1694326403186691e-05,2.7247058887945212e-05,3.1613421935149143e-05,3.7903094050720133e-05,4.6610089116254817e-05
3.435,8.1665098957120037e-06,1.4693757088060192e-05,2.1723633000676878e-05,2.7268701060155773e-05,3.1627242037909687e-05,3.7907352709598929e-05,4.6607877454866086e-05
3.4375,8.154866255470845e-06,1.4719530265435627e-05,2.1753249635047815e-05,2.7290360717495561e-05,3.1641292041538431e-05,3.7911699144112562e-05,4.6605392435664672e-05
3.44,8.142409729077519e-06,1.4744953689271475e-05,2.1782364774412379e-05,2.7311639199808236e-05,3.165536558399684e-05,3.7916094124430602e-05,4.6602614572276389e-05
3.4425,8.1292920661579607e-06,1.4768871787052483e-05,2.181019960680137e-05,2.7332145311024307e-05,3.166924928678792e-05,3.7920496773096932e-05,4.6599526128350975e-05
3.445,8.1156795125748883e-06,1.4790131576072795e-05,2.1836043115955036e-05,2.735151135444234e-05,3.1682731059465994e-05,3.7924868497849848e-05,4.6596114686093764e-05
3.4475,8.1017510085128321e-06,1.4807693708499639e-05,2.1859283056133852e-05,2.7369400673144499e-05,3.1695603104565496e-05,3.7929169105079869e-05,4.6592370408069048e-05
3.45,8.0877000775634309e-06,1.4820737962617671e-05,2.1879428000278985e-05,2.7385519260855522e-05,3.1707668371751485e-05,3.7933360080344696e-05,4.6588288307199913e-05
3.4525,8.0737284361580239e-06,1.4828731462566535e-05,2.1896117225000525e-05,2.7399620470854413e-05,3.1718744944968345e-05,3.7937402708409323e-05,4.6583864904585754e-05
3.455,8.0600461189132647e-06,1.4831475333624516e-05,2.1909126803360621e-05,2.7411512886446437e-05,3.1728670103182123e-05,3.7941261441828047e-05,4.6579101330898671e-05
3.4575,8.0468663705929279e-06,1.4829113193495111e-05,2.1918365804861492e-05,2.7421061458141555e-05,3.173730628432288e-05,3.7944901131659663e-05,4.6574001084380854e-05
3.46,8.0344026802197382e-06,1.482210070636215e-05,2.1923867231267959e-05,2.7428186592255917e-05,3.1744544269941758e-05,3.7948290494292741e-05,4.6568572181257607e-05
3.4625,8.0228644211589969e-06,1.4811141758578591e-05,2.1925772459947841e-05,2.7432861168374659e-05,3.1750301578129574e-05,3.7951400170376012e-05,4.6562824862769525e-05
3.465,8.0124527608017054e-06,1.4797099566552508e-05,2.192431720311499e-05,2.7435107679118572e-05,3.1754528371294675e-05,3.7954207720187279e-05,4.655677478424929e-05
3.4675,8.0033541478401899e-06,1.4780897772275183e-05,2.1919810390734923e-05,2.743499319243903e-05,3.1757205025683593e-05,3.7956697075939553e-05,4.6550440934233339e-05
3.47,7.9957347689720866e-06,1.4763429261301615e-05,2.1912610065841482e-05,2.7432620422483131e-05,3.1758340627930637e-05,3.7958857154210624e-05,4.6543845143238736e-05
3.4725,7.9897347205509878e-06,1.4745473016150617e-05,2.1903103963727828e-05,2.7428121427986524e-05,3.1757970641776564e-05,3.7960683202792797e-05,4.6537011699603788e-05
3.475,7.9854649901887489e-06,1.4727661773005078e-05,2.1891688567010129e-05,2.7421649154662296e-05,3.1756153492976344e-05,3.7962175634062463e-05,4.6529965917121462e-05
3.4775,7.983002949450049e-06,1.4710480402323468e-05,2.1878753688057131e-05,2.741337063756777e-05,3.1752967990078749e-05,3.7963340099841277e-05,4.6522734188027485e-05
3.48,7.982389364888961e-06,1.4694263261070194e-05,2.1864668444936677e-05,2.7403461361916168e-05,3.1748509044257289e-05,3.7964186572039513e-05,4.6515342419035967e-05
3.4825,7.9836308561258541e-06,1.4679211258515231e-05,2.1849772516103245e-05,2.7392102996945196e-05,3.1742888564240384e-05,3.7964733767638031e-05,4.6507819505377642e-05
3.485,7.9866976425373736e-06,1.4665412659557056e-05,2.1834371021067705e-05,2.7379478284501241e-05,3.173622988464231e-05,3.796500457080865e-05,4.65001928928933e-05
3.4875,7.991527322194601e-06,1.4652873669328238e-05,2.1818728705883423e-05,2.7365770424802201e-05,3.1728666330420133e-05,3.7965028871030112e-05,4.6492491686418442e-05
3.49,7.9980252289678647e-06,1.464154270292491e-05,2.1803060223103869e-05,2.7351158846838816e-05,3.1720336477118772e-05,3.7964839276377573e-05,4.6484742393899019e-05
3.4925,8.0060711814004525e-06,1.4631335073352993e-05,2.1787528344267953e-05,2.7335822276370957e-05,3.1711385832656686e-05,3.7964473533784597e-05,4.647697180387261e-05
3.495,8.0155212906073333e-06,1.4622148794488085e-05,2.1772247379090205e-05,2.7319936306578538e-05,3.1701964021607089e-05,3.7963973544917421e-05,4.6469205407393892e-05
3.4975,8.0262110450965605e-06,1.4613872410188481e-05,2.1757287704358064e-05,2.730367839303598e-05,3.1692221153743438e-05,3.7963382030486715e-05,4.6461465947428015e-05
3.5,8.0379598270000127e-06,1.4606393486966902e-05,2.1742679564739601e-05,2.7287229170662364e-05,3.1682308240506557e-05,3.7962743070158044e-05,4.645377343822896e-05
3.5025,8.0505743886188511e-06,1.4599603958950126e-05,2.1728418375092182e-05,2.7270773860050196e-05,3.1672374948247625e-05,3.7962103060622529e-05,4.6446145983779815e-05
3.505,8.063853816159898e-06,1.459340169516269e-05,2.1714470905683492e-05,2.7254499667268987e-05,3.1662568197577818e-05,3.7961509499680887e-05,4.6438600848300467e-05
3.5075,8.0775918145978373e-06,1.4587692427321024e-05,2.1700779893291612e-05,2.7238592550251527e-05,3.1653031977254696e-05,3.7961007771448739e-05,4.6431151505993098e-05
3.51,8.0915800680970029e-06,1.4582392137610498e-05,2.1687274527592849e-05,2.7223244281899647e-05,3.1643897421333021e-05,3.7960641790985911e-05,4.6423808223943446e-05
3.5125,8.1056086470635076e-06,1.4577428306818014e-05,2.1673885055775759e-05,2.7208650914667365e-05,3.1635282442376661e-05,3.7960452580975703e-05,4.6416577964941088e-05
3.515,8.1194734759751843e-06,1.4572743473598223e-05,2.1660560939150228e-05,2.7195010337883825e-05,3.1627302984150681e-05,3.7960479730614414e-05,4.640946557302025e-05
3.5175,8.1329753491312462e-06,1.4568296081233204e-05,2.1647282994752951e-05,2.7182518834641887e-05,3.162008100192143e-05,3.796075613741485e-05,4.6402471639247087e-05
