Physical Time (s),aphi_vol Monitor (kg-m/s^3): cv1,aphi_vol Monitor (kg-m/s^3): cv2,aphi_vol Monitor (kg-m/s^3): cv3,aphi_vol Monitor (kg-m/s^3): cv4,aphi_vol Monitor (kg-m/s^3): cv5,aphi_vol Monitor (kg-m/s^3): cv6,aphi_vol Monitor (kg-m/s^3): cv7
3.4,3.5280049066684473e-05,4.5278684894533342e-05,5.264020314943549e-05,5.8128966841359113e-05,6.2603010180373482e-05,6.8379849632485681e-05,7.3108160913160731e-05
3.4025,3.5281048732524699e-05,4.5291634678932298e-05,5.2647364625793249e-05,5.8132311614541122e-05,6.2608016047086641e-05,6.838504024028695e-05,7.3109070276586573e-05
3.405,3.5281824270355567e-05,4.530279810503276e-05,5.2654488726868783e-05,5.813578901057029e-05,6.2613063260096385e-05,6.8390484913048152e-05,7.3110272299179335e-05
3.4075,3.5282484988494384e-05,4.5312108210311116e-05,5.2661123453735525e-05,5.8139287698386897e-05,6.2618016351953526e-05,6.839623733250532e-05,7.3111800400994938e-05
3.41,3.5283121231954211e-05,4.531940078115796e-05,5.2666573266879693e-05,5.8142610514642692e-05,6.2622653405785124e-05,6.8401995157077889e-05,7.3113573944806005e-05
3.4125,3.5283802346699165e-05,4.5324461842268261e-05,5.2670107509828956e-05,5.8145496062346473e-05,6.2626848210727018e-05,6.8407682148335076e-05,7.3115421760389831e-05
3.415,3.5284542992660061e-05,4.5326947768829814e-05,5.267107873201281e-05,5.8147754556982222e-05,6.2630463434003685e-05,6.8413151298417083e-05,7.3117131307721056e-05
3.4175,3.5285302201660199e-05,4.5326430693576268e-05,5.2669018522406861e-05,5.814919773599239e-05,6.2633368521670206e-05,6.8418241251761618e-05,7.3118728750179736e-05
3.42,3.5285978944659804e-05,4.532233711355121e-05,5.2663649024662837e-05,5.8149651805814436e-05,6.2635464476335051e-05,6.8422899857115163e-05,7.3120079126235679e-05
3.4225,3.5286448993285572e-05,4.531399075057705e-05,5.265495340455178e-05,5.8148999808393126e-05,6.2636627650398751e-05,6.8426931267747445e-05,7.3120988139576732e-05
3.425,3.52866304889939e-05,4.5300712311419758e-05,5.2643150677070495e-05,5.8147209734274636e-05,6.2636805518526232e-05,6.8430309459828511e-05,7.3121483584556507e-05
3.4275,3.528643299024472e-05,4.5281838608117006e-05,5.2628555090956664e-05,5.8144242751353759e-05,6.2635949142378231e-05,6.8432934365149595e-05,7.312138650389228e-05
3.43,3.5285803305024006e-05,4.5256939372821772e-05,5.2611642976465068e-05,5.8140110358324485e-05,6.2634026319531946e-05,6.8434732177972184e-05,7.3120728008483566e-05
3.4325,3.5284699699220292e-05,4.5225922079739848e-05,5.2592964369392591e-05,5.8134872998335395e-05,6.2630942073756693e-05,6.8435594833201946e-05,7.3119380905052741e-05
3.435,3.5283068587884667e-05,4.5189132380119301e-05,5.257307460710962e-05,5.8128633990661202e-05,6.2626761014292646e-05,6.8435503730619071e-05,7.3117170109315534e-05
3.4375,3.5280938622141716e-05,4.5147441547153109e-05,5.2552528495278337e-05,5.8121514213720027e-05,6.2621455580920166e-05,6.8434416071686059e-05,7.3114276585843047e-05
3.44,3.5278366492586601e-05,4.5102340120364377e-05,5.2531976623367689e-05,5.8113783580278805e-05,6.2615112739770057e-05,6.843230544685036e-05,7.3110572352888374e-05
3.4425,3.5275405500062487e-05,4.50556686780225e-05,5.2511966905130844e-05,5.8105617489335204e-05,6.2607791120415697e-05,6.8429176293237785e-05,7.3105929234531565e-05
3.445,3.5272161875458103e-05,4.5009583014736493e-05,5.2493133456456424e-05,5.8097290061186573e-05,6.2599653246360327e-05,6.8425015152948987e-05,7.3100515295692497e-05
3.4475,3.5268705716100827e-05,4.4966139188509849e-05,5.247588638383186e-05,5.8088934217022816e-05,6.2590823586949909e-05,6.8419873267959569e-05,7.3094275010930941e-05
3.45,3.526514974407762e-05,4.4927206706372673e-05,5.2460622003528337e-05,5.8080747588857816e-05,6.2581492144524219e-05,6.8413783122736713e-05,7.3087180598609865e-05
3.4525,3.5261618441548921e-05,4.4894120160220147e-05,5.2447527755335555e-05,5.8072820152049575e-05,6.2571676038483055e-05,6.8406688588936463e-05,7.3079286393477058e-05
3.455,3.5258247040907181e-05,4.4867300046854261e-05,5.2436728631822931e-05,5.806525515304288e-05,6.2561623945665506e-05,6.839872062197891e-05,7.307057005092586e-05
3.4575,3.5255117034283998e-05,4.4846492054728991e-05,5.2428155263930619e-05,5.8058041454405262e-05,6.255139787760092e-05,6.8389870325420455e-05,7.3061037355036948e-05
3.46,3.5252177197317706e-05,4.4830879287288667e-05,5.2421565016671998e-05,5.8051048157602638e-05,6.2540915858066314e-05,6.8380019055030509e-05,7.3050562252946011e-05
3.4625,3.524945269394269e-05,4.4819525161607064e-05,5.241682546372358e-05,5.8044323915364456e-05,6.2530355158226111e-05,6.8369321763842372e-05,7.3039198072487316e-05
3.465,3.5246926294519665e-05,4.4811400007907252e-05,5.241357282431597e-05,5.8037725143970634e-05,6.2519696283209992e-05,6.8357741006869888e-05,7.3026854094071985e-05
3.4675,3.5244740135451303e-05,4.4805861053855023e-05,5.2411638257000234e-05,5.8031292400787774e-05,6.2509115066806649e-05,6.8345487897361154e-05,7.301375777095456e-05
3.47,3.5243002475872224e-05,4.4802561612496385e-05,5.2410767091623133e-05,5.8025002792982264e-05,6.2498726385928563e-05,6.8332688894070717e-05,7.2999920853104175e-05
3.4725,3.5241757816313781e-05,4.4801476731701648e-05,5.2410748046235958e-05,5.8018866659256898e-05,6.2488634644474847e-05,6.8319509914131164e-05,7.2985513809473016e-05
3.475,3.5241052697296671e-05,4.4802775302027963e-05,5.241131879205998e-05,5.8012832630940919e-05,6.2478872587198387e-05,6.8306153525914793e-05,7.2970656862402335e-05
3.4775,3.5240910427773448e-05,4.4806752262665982e-05,5.2412345422670101e-05,5.8006907315194263e-05,6.2469478026275303e-05,6.8292705404247604e-05,7.2955398862244511e-05
3.48,3.524131678034244e-05,4.4813632221016979e-05,5.2413726058198259e-05,5.8001052896728206e-05,6.2460474185778515e-05,6.8279367616488602e-05,7.2939965688848088e-05
3.4825,3.5242254625969437e-05,4.4823567349176002e-05,5.241540936786272e-05,5.7995242822828267e-05,6.245193108149702e-05,6.8266255659583212e-05,7.2924356098978763e-05
3.485,3.5243702143788852e-05,4.4836526636128135e-05,5.241740554877506e-05,5.7989539793352855e-05,6.2443837713130538e-05,6.8253522344245072e-05,7.2908750913832526e-05
3.4875,3.5245613755471629e-05,4.4852341689987892e-05,5.2419775869758652e-05,5.7984016434236288e-05,6.2436257935500307e-05,6.8241334875938434e-05,7.2893292125433511e-05
3.49,3.5247943992370163e-05,4.4870718263845261e-05,5.2422604889247036e-05,5.7978746410498696e-05,6.2429218218278443e-05,6.8229814056134419e-05,7.2878029658221072e-05
3.4925,3.5250630904769613e-05,4.4891265108302702e-05,5.2425994140098761e-05,5.7973828917974837e-05,6.242277729590591e-05,6.8219132062143697e-05,7.2863206198390539e-05
3.495,3.5253577543211541e-05,4.4913554110868851e-05,5.2429984518350825e-05,5.7969301189899152e-05,6.2416962945939939e-05,6.8209310298613393e-05,7.2848843411230861e-05
3.4975,3.5256739025432148e-05,4.4937206796368705e-05,5.2434639971019727e-05,5.7965236814163682e-05,6.2411849322327253e-05,6.820043005697555e-05,7.2834986912187445e-05
3.5,3.5259996953088547e-05,4.4961807524275399e-05,5.243996373619531e-05,5.7961726768281599e-05,6.2407595405826382e-05,6.8192672155303151e-05,7.2821886002058896e-05
3.5025,3.5263290300799591e-05,4.4986960275223683e-05,5.2445894987584582e-05,5.7958840810977785e-05,6.2404220130453681e-05,6.8186002760412871e-05,7.2809556656766946e-05
3.505,3.5266514529238278e-05,4.5012337537183251e-05,5.2452343510386116e-05,5.7956674477262851e-05,6.2401798729419005e-05,6.8180544640055713e-05,7.2798069558958504e-05
3.5075,3.5269632822875797e-05,4.5037668084157931e-05,5.2459199076358365e-05,5.7955275465565238e-05,6.2400392250330875e-05,6.8176307031778358e-05,7.2787464265927494e-05
3.51,3.5272530785067182e-05,4.5062660043383661e-05,5.2466240290555942e-05,5.7954519752264368e-05,6.2399860713138535e-05,6.8173190671822636e-05,7.2777819881544029e-05
3.5125,3.5275199075264821e-05,4.5087052177194569e-05,5.2473286725161528e-05,5.7954359803781544e-05,6.2400292433965781e-05,6.8171281858043492e-05,7.2769141857372495e-05
3.515,3.5277609942912266e-05,4.5110598939007487e-05,5.248019844016429e-05,5.7954768613836146e-05,6.2401583339186499e-05,6.8170510635721132e-05,7.2761339356820223e-05
3.5175,3.5279801491127284e-05,4.5133071606630229e-05,5.2486851614837418e-05,5.7955670083462767e-05,6.24035670833172e-05,6.8170831358453169e-05,7.2754601708837773e-05
3.52,3.5281776792652096e-05,4.5154293112064238e-05,5.2493281953045974e-05,5.7957023262811437e-05,6.2406166099473787e-05,6.8172140427974896e-05,7.2748751114152431e-05
3.5225,3.5283532362272437e-05,4.517410770445878e-05,5.2499580605058463e-05,5.7958785430242149e-05,6.2409295224232815e-05,6.8174397082117446e-05,7.274376782812212e-05
3.525,3.5285088682913672e-05,4.5192419404901037e-05,5.2505873203583347e-05,5.7960915295007959e-05,6.241290381008775e-05,6.8177476701533304e-05,7.2739681844067423e-05
3.5275,3.5286404968073318e-05,4.5209108567228917e-05,5.2512272323372343e-05,5.7963350359030539e-05,6.2416797330521113e-05,6.8181275051894499e-05,7.2736269771136205e-05
3.53,3.5287467730952225e-05,4.5224100632140315e-05,5.2518926410436998e-05,5.7966066015906927e-05,6.2421016146769283e-05,6.8185742027782493e-05,7.2733640772333668e-05
3.5325,3.5288267658664497e-05,4.5237350076350918e-05,5.2525789931322247e-05,5.796901628378171e-05,6.2425357867429226e-05,6.8190710248870509e-05,7.2731671834915031e-05
3.535,3.5288818839952378e-05,4.5248805425514353e-05,5.2532650059418219e-05,5.7972081009710313e-05,6.2429719232804019e-05,6.8196013732723613e-05,7.27299941766602e-05
3.5375,3.5289208707682064e-05,4.5258386100188895e-05,5.2539085216499696e-05,5.7975152678027637e-05,6.2433955266323133e-05,6.8201610784969063e-05,7.2728860497540206e-05
3.54,3.5289553336703328e-05,4.5265971834207287e-05,5.2544481648491426e-05,5.79780837732491e-05,6.2437891783596864e-05,6.8207256869891357e-05,7.272803075782188e-05
3.5425,3.5289928805435348e-05,4.5271353752869656e-05,5.2548094032081416e-05,5.7980606024990326e-05,6.2441397579801784e-05,6.8212907878891331e-05,7.2727276230780244e-05
3.545,3.5290339722001712e-05,4.5274192484116679e-05,5.2549215336902465e-05,5.7982496571687437e-05,6.2444309147435638e-05,6.8218288364494775e-05,7.2726575943864657e-05
3.5475,3.5290741574771746e-05,4.5274068403628614e-05,5.2547357706134715e-05,5.7983564587632102e-05,6.2446495476532244e-05,6.8223329430469788e-05,7.2725813417450914e-05
3.55,3.5291045156489413e-05,4.5270421054897564e-05,5.2542221366075182e-05,5.7983638992760428e-05,6.2447870132877853e-05,6.8227903934566775e-05,7.2724786710723886e-05
3.5525,3.5291127233146685e-05,4.5262588473763684e-05,5.2533762177884852e-05,5.7982594669662337e-05,6.2448294262668847e-05,6.8231838075235543e-05,7.2723475865215872e-05
3.555,3.5290877324931442e-05,4.5249849446427409e-05,5.2522127488904568e-05,5.7980355354628363e-05,6.2447708665677227e-05,6.8235084900120598e-05,7.2721763948425404e-05
3.5575,3.5290205093021785e-05,4.5231523071273498e-05,5.2507627972446318e-05,5.7976891653317284e-05,6.2446066383921829e-05,6.823751868083742e-05,7.271951487755401e-05
3.56,3.5289064374726877e-05,4.520710933533903e-05,5.2490731351680341e-05,5.7972218781848357e-05,6.2443336980504426e-05,6.8239124676012836e-05,7.271680967627927e-05
3.5625,3.5287394243878648e-05,4.5176446112475759e-05,5.2471963354463245e-05,5.7966389344707327e-05,6.2439420606722211e-05,6.8239709011124207e-05,7.2713377977683434e-05
3.565,3.5285149731172385e-05,4.5139743861296564e-05,5.2451803142872137e-05,5.79594497858824e-05,6.2434364490676023e-05,6.8239304070692963e-05,7.2709289412963929e-05
3.5675,3.5282355019236962e-05,4.5097833332921283e-05,5.2430858098409546e-05,5.7951571153800173e-05,6.2428161772046733e-05,6.8237840525535841e-05,7.2704489124441024e-05
3.57,3.5279053399924848e-05,4.5052076312144932e-05,5.2409720092792333e-05,5.7942978255973259e-05,6.2420862260088947e-05,6.8235286076459139e-05,7.269892260335713e-05
3.5725,3.5275321870367019e-05,4.5004344218830277e-05,5.2388995723873919e-05,5.7933911994336315e-05,6.2412588668987496e-05,6.8231679607295303e-05,7.2692627447903612e-05
3.575,3.5271244186328542e-05,4.4956735718066664e-05,5.236924999077694e-05,5.7924592287865573e-05,6.2403443836459873e-05,6.8226991168200839e-05,7.2685537692016006e-05
3.5775,3.5266910458477691e-05,4.4911424784253668e-05,5.2350978532041371e-05,5.791522068824819e-05,6.2393610515755027e-05,6.8221294052092662e-05,7.2677768536496293e-05
3.58,3.5262408414668054e-05,4.4870285373483818e-05,5.2334521434649396e-05,5.7905914245589115e-05,6.2383174424992925e-05,6.8214521003625341e-05,7.2669196706983755e-05
3.5825,3.5257901127186343e-05,4.4834880926771618e-05,5.2320169578065485e-05,5.7896868365024367e-05,6.2372295643369247e-05,6.8206783987231651e-05,7.2659879946973546e-05
3.585,3.5253475750207698e-05,4.4805750004847238e-05,5.2307985091018556e-05,5.7888118169948861e-05,6.2361129381003207e-05,6.8198048103853163e-05,7.2649822923348756e-05
3.5875,3.5249276869584362e-05,4.4782788150320309e-05,5.2297975857456262e-05,5.7879713866762692e-05,6.234978741167671e-05,6.8188418769411975e-05,7.2639090030463221e-05
3.59,3.5245279833074206e-05,4.4765248273479245e-05,5.2289925978114817e-05,5.7871547720335926e-05,6.2338211284618055e-05,6.8177716942950098e-05,7.2627413043661104e-05
3.5925,3.5241502629113688e-05,4.4752216583052282e-05,5.22836867942357e-05,5.7863626843996392e-05,6.232655407469899e-05,6.8166126595001596e-05,7.2614946266799001e-05
3.595,3.523794517512682e-05,4.4742652099808464e-05,5.2278979080069138e-05,5.7855871417618133e-05,6.2314844676939301e-05,6.8153653389407205e-05,7.2601663359873032e-05
3.5975,3.5234729882014482e-05,4.4735821466976498e-05,5.2275604321254608e-05,5.7848291459614716e-05,6.2303223800508456e-05,6.8140425724500677e-05,7.2587634919443601e-05
3.6,3.5231997725937135e-05,4.4731301793864031e-05,5.2273362081237882e-05,5.7840911477030085e-05,6.2291867191504184e-05,6.8126703415034734e-05,7.257301125800127e-05
3.6025,3.5229795285148403e-05,4.4729018973397016e-05,5.227199761128287e-05,5.7833693797486747e-05,6.2280828181167383e-05,6.8112529423432788e-05,7.2557833735307277e-05
3.605,3.5228156533024033e-05,4.4729108073932587e-05,5.2271316989639027e-05,5.782663060997497e-05,6.2270181071157077e-05,6.8098188835076561e-05,7.2542349439666911e-05
3.6075,3.5227126646009645e-05,4.4731863561417147e-05,5.2271139511557873e-05,5.7819702936935612e-05,6.2259919398921986e-05,6.8083746481535363e-05,7.2526528748629112e-05
3.61,3.5226706846195512e-05,4.4737552221147311e-05,5.2271392485778823e-05,5.7812889412915985e-05,6.225011120616504e-05,6.806940554046536e-05,7.2510528440708396e-05
3.6125,3.5226889385542587e-05,4.4746346820972089e-05,5.2272042468800304e-05,5.7806207123212924e-05,6.2240834098611849e-05,6.8055348671919785e-05,7.2494511685109635e-05
3.615,3.5227669524585526e-05,4.4758275339661899e-05,5.227306784846863e-05,5.779969135630034e-05,6.2232043057070628e-05,6.8041676797775085e-05,7.2478601308795568e-05
3.6175,3.5228996386777497e-05,4.4773176364124042e-05,5.2274549428034842e-05,5.7793446274953753e-05,6.2223864043464805e-05,6.8028605072867874e-05,7.2462854164044208e-05
3.62,3.5230819928633059e-05,4.4790771155316276e-05,5.2276569219823341e-05,5.7787518171004803e-05,6.2216255011010438e-05,6.8016264146739889e-05,7.244738511931611e-05
3.6225,3.5233098623778272e-05,4.481069239104619e-05,5.2279219972936769e-05,5.7782008488558736e-05,6.2209299349512409e-05,6.8004764192231652e-05,7.243244705978512e-05
3.625,3.523573848250997e-05,4.4832515619628903e-05,5.2282584275714187e-05,5.7776979325493899e-05,6.2203038947932472e-05,6.7994284605462366e-05,7.2418070121655143e-05
3.6275,3.5238683058699517e-05,4.4855850870948748e-05,5.2286705344344164e-05,5.7772492262790807e-05,6.2197537480540233e-05,6.7984812344889264e-05,7.2404183574533741e-05
3.63,3.5241832060068174e-05,4.4880290607791633e-05,5.229160910295511e-05,5.7768639121094691e-05,6.2192951099846548e-05,6.7976534130625893e-05,7.2391251395154021e-05
3.6325,3.5245112695376738e-05,4.4905445791103499e-05,5.2297273946684935e-05,5.7765525518651497e-05,6.2189323043742889e-05,6.7969497212961314e-05,7.237912579802493e-05
3.635,3.5248435220788762e-05,4.493096698958387e-05,5.2303568323088776e-05,5.7763177437436647e-05,6.2186704012935057e-05,6.7963750563228376e-05,7.2367845822912083e-05
3.6375,3.5251724664664476e-05,4.4956572234394317e-05,5.2310394204760576e-05,5.7761659791979642e-05,6.2185120728763861e-05,6.7959335260593678e-05,7.235770857735403e-05
3.64,3.5254883815018606e-05,4.498197397783726e-05,5.2317569840996818e-05,5.7760900540849827e-05,6.2184501954566006e-05,6.7956144602077326e-05,7.2348416774416335e-05
3.6425,3.5257879873273509e-05,4.500690818537457e-05,5.2324869499858753e-05,5.7760818369241164e-05,6.218491698790473e-05,6.7954315282709425e-05,7.2340212097786872e-05
3.645,3.5260672087125148e-05,4.5031102577993757e-05,5.2332131903935026e-05,5.7761359122331473e-05,6.218621906936572e-05,6.7953690456736197e-05,7.2333121115319705e-05
3.6475,3.5263305032095676e-05,4.5054347861348287e-05,5.2339268716409416e-05,5.7762497378201295e-05,6.2188316477576955e-05,6.7954327940020903e-05,7.2326998805734218e-05
3.65,3.5265766422897283e-05,4.5076430504199035e-05,5.2346231042390321e-05,5.7764129351420821e-05,6.2191054175955986e-05,6.7956024657793397e-05,7.2321829791638668e-05
3.6525,3.5268045961006595e-05,4.5097164895997761e-05,5.2353082373094482e-05,5.7766209353604957e-05,6.2194357694963365e-05,6.7958761117179064e-05,7.2317704471830133e-05
3.655,3.5270158365758881e-05,4.5116465736738082e-05,5.2359989330478629e-05,5.7768738599003769e-05,6.2198198892722485e-05,6.7962429566208448e-05,7.231440533865801e-05
3.6575,3.5272082162400673e-05,4.5134189015101956e-05,5.2367034516138451e-05,5.7771639009093252e-05,6.2202400121918222e-05,6.7966921956696445e-05,7.2311949647772955e-05
3.66,3.5273773593454282e-05,4.5150251411593394e-05,5.2374356398102549e-05,5.7774827221254447e-05,6.2206923006658308e-05,6.7972110864406786e-05,7.231023780040364e-05
3.6625,3.5275229115075962e-05,4.5164591709287785e-05,5.2381933098083594e-05,5.777829865495259e-05,6.2211609518443209e-05,6.7977885774180176e-05,7.2309150185796567e-05
3.665,3.5276462296128691e-05,4.5177164077090054e-05,5.2389616255350917e-05,5.7781969942624964e-05,6.2216401249611975e-05,6.7984085306029783e-05,7.2308617717748249e-05
3.6675,3.5277537787390745e-05,4.5187877585016673e-05,5.2396978037045392e-05,5.7785682054017082e-05,6.2221114595037967e-05,6.7990652748122675e-05,7.2308557808458833e-05
3.67,3.527857438336638e-05,4.5196634070437694e-05,5.2403443246959413e-05,5.7789306296552302e-05,6.2225579382404705e-05,6.7997315727986527e-05,7.2308772470622637e-05
3.6725,3.5279652767780414e-05,4.5203206029117602e-05,5.2408260688252286e-05,5.779258113592987e-05,6.2229655709457722e-05,6.8004015901535414e-05,7.2309222329047671e-05
3.675,3.5280789067542671e-05,4.5207283754134497e-05,5.2410710410898925e-05,5.7795266823548212e-05,6.2233182694003885e-05,6.801049689656008e-05,7.2309654857940554e-05
3.6775,3.5281948463551692e-05,4.5208462999500242e-05,5.2410262985810803e-05,5.7797179455923926e-05,6.2236033307622128e-05,6.8016666278837028e-05,7.23100944131786e-05
