Physical Time (s),enth_flux_viscous_right Monitor (kg-m/s^3): right_cv1,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv2,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv3,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv4,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv5,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv6,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv7
4.32,7.1598478938072584e-07,9.7530635551432664e-08,-2.0512705350294645e-07,-3.913025779380568e-07,-4.9945290622192199e-07,-5.9584714776637975e-07,-3.7408202630408352e-07
4.3225,7.1585943413703227e-07,6.7305746749059292e-08,-2.4748990853267677e-07,-3.9354859733718314e-07,-4.9857896630855633e-07,-6.0073539493836521e-07,-3.7437559871526804e-07
4.325,7.1505960306912471e-07,3.3218864453621346e-08,-2.8375239918190975e-07,-3.9341930926253121e-07,-4.9596181737122847e-07,-6.0462458697704449e-07,-3.746610974429832e-07
4.3275,7.1414783142065058e-07,-2.8898834149909485e-09,-3.1158189035669634e-07,-3.9060909757971928e-07,-4.9155293060318722e-07,-6.0743765576992712e-07,-3.7493751058797768e-07
4.33,7.1360263056279584e-07,-3.8764995036607571e-08,-3.2988086081168418e-07,-3.8487110942249435e-07,-4.8532728528083654e-07,-6.0912528801208807e-07,-3.7519453292839151e-07
4.3325,7.1367172232094339e-07,-7.1557553658480016e-08,-3.3862677118838616e-07,-3.7610889570816995e-07,-4.7731503206210135e-07,-6.0967974961211702e-07,-3.7542235207201751e-07
4.335,7.1455621638157945e-07,-9.8288106099519913e-08,-3.3848696832629543e-07,-3.6434496986517048e-07,-4.6755550268037014e-07,-6.0908763906667523e-07,-3.7561009650771191e-07
4.3375,7.1654719293574633e-07,-1.1610459293261685e-07,-3.3034231148633466e-07,-3.4979354839633997e-07,-4.5612855195316393e-07,-6.0738512919026779e-07,-3.7574398829243221e-07
4.34,7.1955179857530437e-07,-1.2275258387057589e-07,-3.1502351892324873e-07,-3.3286804263805359e-07,-4.4315606869266546e-07,-6.046383381192048e-07,-3.7581420724804422e-07
4.3425,7.2349965144020646e-07,-1.1694245256941765e-07,-2.9379725668787783e-07,-3.1404020739747845e-07,-4.2884575223234863e-07,-6.00918083205667e-07,-3.7581893422419632e-07
4.345,7.2796925978203581e-07,-9.9022324334898837e-08,-2.6817025619131248e-07,-2.9378080618060822e-07,-4.1350669476069088e-07,-5.9628365364220006e-07,-3.7575907337228649e-07
4.3475,7.3252794178535318e-07,-7.1009262388635374e-08,-2.3960190726805198e-07,-2.7264482491964475e-07,-3.9743667787966866e-07,-5.9080675461808805e-07,-3.7563284736064915e-07
4.35,7.3665479484812053e-07,-3.6242674739276352e-08,-2.0988412854696453e-07,-2.5142925013653668e-07,-3.8076133135425198e-07,-5.8459052483088862e-07,-3.7544563289396887e-07
4.3525,7.3963990441899765e-07,-6.4465221820055606e-10,-1.8089378292781068e-07,-2.3103570040824934e-07,-3.636120729731839e-07,-5.7772532453089712e-07,-3.7519997918101952e-07
4.355,7.4099781510080517e-07,3.0597393219447558e-08,-1.5431269466007331e-07,-2.1226506576609212e-07,-3.4646843765237355e-07,-5.7026672595276231e-07,-3.7490030048279272e-07
4.3575,7.4018055683445303e-07,5.1153974902720388e-08,-1.3206522111727705e-07,-1.958938557911582e-07,-3.2988620990990345e-07,-5.6235529969730045e-07,-3.7455012389691276e-07
4.36,7.3696389480713472e-07,5.5780055955695523e-08,-1.1565558849631051e-07,-1.8254400047567763e-07,-3.1436165713808717e-07,-5.5410357081832165e-07,-3.7415450784162876e-07
4.3625,7.3125047575194907e-07,3.9440066945648085e-08,-1.0594886736859699e-07,-1.7265274525723896e-07,-3.002553371356818e-07,-5.4560028656391334e-07,-3.7371786108715547e-07
4.365,7.229898953932291e-07,3.3255724677716773e-09,-1.0346942196974566e-07,-1.665772761759776e-07,-2.8795163866481673e-07,-5.3692129150286032e-07,-3.7324575111864187e-07
4.3675,7.1242140022653205e-07,-5.0720251155912737e-08,-1.0836843314071253e-07,-1.6439600153921148e-07,-2.7771592213978458e-07,-5.2819192135195691e-07,-3.7274899643172328e-07
4.37,6.9968954543439114e-07,-1.1845122772984751e-07,-1.2018831963017611e-07,-1.6601510382076587e-07,-2.6987403434576249e-07,-5.1943416777211385e-07,-3.7223469803773012e-07
4.3725,6.8535939665430259e-07,-1.9355315326776399e-07,-1.3814072768558024e-07,-1.7118816773649285e-07,-2.6450914067572284e-07,-5.1072543847548988e-07,-3.7171054585756242e-07
4.375,6.7029893028389082e-07,-2.6862110409400664e-07,-1.612921949750926e-07,-1.7954438422906397e-07,-2.6175182077527603e-07,-5.0218579584162524e-07,-3.711852234572743e-07
4.3775,6.5513714034872307e-07,-3.3623508000788698e-07,-1.8837389901894997e-07,-1.9051072236675071e-07,-2.6168677184099069e-07,-4.9398724608811086e-07,-3.7066786902906945e-07
4.38,6.4071642639886468e-07,-3.8950901286323575e-07,-2.1776593139964233e-07,-2.0334841922967265e-07,-2.6425465087289258e-07,-4.8624602384393469e-07,-3.7016514985718259e-07
4.3825,6.2777794575275128e-07,-4.2462844959220853e-07,-2.4768729244169426e-07,-2.1727911236907145e-07,-2.6936512815438048e-07,-4.7914100794996374e-07,-3.6968313555018332e-07
4.385,6.169338119972335e-07,-4.4280409639769997e-07,-2.7644476757461464e-07,-2.3153070104164129e-07,-2.7668465408622336e-07,-4.7283368818315464e-07,-3.6923115786995265e-07
4.3875,6.0841553303166049e-07,-4.442990404433454e-07,-3.0232528615001455e-07,-2.4534957698674029e-07,-2.8575888139726221e-07,-4.6745834774008426e-07,-3.6881567566581456e-07
4.39,6.0265534096815417e-07,-4.3075339848576991e-07,-3.2371466270342947e-07,-2.5800076866234508e-07,-2.9611553296017122e-07,-4.6312323724526e-07,-3.6844243121132277e-07
4.3925,5.9950014549548445e-07,-4.0497619237678664e-07,-3.3985660043822602e-07,-2.6898463548798881e-07,-3.0731424347772981e-07,-4.5994775908544568e-07,-3.6811846739795126e-07
4.395,5.9898823852235654e-07,-3.702725513268259e-07,-3.50182080831228e-07,-2.7798964596713613e-07,-3.1892786253142867e-07,-4.5804577638072885e-07,-3.6784687139701168e-07
4.3975,6.0087813711689365e-07,-3.2987395957412988e-07,-3.5383783388404773e-07,-2.8491013900757549e-07,-3.3064767044782249e-07,-4.5749793980519847e-07,-3.6762872522128916e-07
4.4,6.0480235478173092e-07,-2.8646531546092314e-07,-3.5025408875799539e-07,-2.8966565672253281e-07,-3.422376694777362e-07,-4.5818339528896584e-07,-3.6746672744359791e-07
4.4025,6.1029880019739181e-07,-2.4198694649536334e-07,-3.3997692823674706e-07,-2.9246590079006673e-07,-3.5345321454407498e-07,-4.6002949406059514e-07,-3.6736453700774423e-07
4.405,6.1711273856576351e-07,-1.9769958960103676e-07,-3.2417392472108732e-07,-2.9411323554987358e-07,-3.6424210956401739e-07,-4.6307563738065427e-07,-3.6732470629761673e-07
4.4075,6.2473269416318422e-07,-1.542588991770592e-07,-3.0346207921682722e-07,-2.9516557125835886e-07,-3.7433645966872777e-07,-4.6745672961498364e-07,-3.6734662289892493e-07
4.41,6.3293188285603303e-07,-1.1219725821151123e-07,-2.7834598722186091e-07,-2.9578756430277053e-07,-3.8366485220905536e-07,-4.7306376134378178e-07,-3.6742793889959895e-07
4.4125,6.4132991183524075e-07,-7.1886838585318688e-08,-2.4957945731175257e-07,-2.9597512235545888e-07,-3.9249168650209156e-07,-4.7962229735353538e-07,-3.6756485584155833e-07
4.415,6.497377864646403e-07,-3.3773632077057331e-08,-2.1804026976597654e-07,-2.9599670660623505e-07,-4.0066857251203063e-07,-4.8693822598522765e-07,-3.6775169895224017e-07
4.4175,6.5771316664738524e-07,1.8260874445252901e-09,-1.8447596889085325e-07,-2.9663029021079423e-07,-4.0776886550459448e-07,-4.949122723036059e-07,-3.679839896234513e-07
4.42,6.6540742190594032e-07,3.4774911324805239e-08,-1.5006357577515871e-07,-2.9826153469557099e-07,-4.13693262896606e-07,-5.0341316563703699e-07,-3.6825678648158411e-07
4.4225,6.7274677804996965e-07,6.4828537520625101e-08,-1.164481378804425e-07,-3.0106122174581426e-07,-4.1917652613127314e-07,-5.1217524033630778e-07,-3.6856500384671907e-07
4.425,6.7966321657448761e-07,9.1679527405361953e-08,-8.5179844166064742e-08,-3.050162775223872e-07,-4.2526243341335824e-07,-5.2083563857142045e-07,-3.6890023971150539e-07
4.4275,6.8593448688065488e-07,1.1493390546691396e-07,-5.7996775182203892e-08,-3.1001431645301651e-07,-4.3225226482676671e-07,-5.290530489164602e-07,-3.6924851714488183e-07
4.43,6.9180333434014748e-07,1.3437375377664982e-07,-3.676603415125113e-08,-3.1586886355530319e-07,-4.3955077578647522e-07,-5.3647252598412665e-07,-3.6959747628829881e-07
4.4325,6.9736702693152609e-07,1.4961215417640751e-07,-2.3405004321777124e-08,-3.2232443753703577e-07,-4.4646680198570467e-07,-5.429255171793543e-07,-3.6994146324693404e-07
4.435,7.0266349471881258e-07,1.6031157078367982e-07,-1.9257361924898937e-08,-3.2943969345503151e-07,-4.5279132875541492e-07,-5.4852304638766991e-07,-3.7027707151100928e-07
4.4375,7.0760764816380411e-07,1.6621926458483773e-07,-2.5248939212356805e-08,-3.3706620372651321e-07,-4.5869931274188603e-07,-5.5374360102927438e-07,-3.7059665100145163e-07
4.44,7.1210680001018856e-07,1.6719317946888286e-07,-4.2176173487560091e-08,-3.450703711692019e-07,-4.6404870711156011e-07,-5.5897355339619856e-07,-3.7089376633175195e-07
4.4425,7.1593624048683119e-07,1.6179677971917792e-07,-6.9503995161092875e-08,-3.5275628263091424e-07,-4.6867169786358512e-07,-5.6452770726846718e-07,-3.711589086082199e-07
4.445,7.1878466270461892e-07,1.4937550597654982e-07,-1.0512327220810439e-07,-3.59700449708477e-07,-4.7232405803299631e-07,-5.7045401016614489e-07,-3.713867113785922e-07
4.4475,7.2070439803580282e-07,1.3040623013014349e-07,-1.4746653526013918e-07,-3.6549961290909426e-07,-4.7473168854773348e-07,-5.765075057053701e-07,-3.715873146591918e-07
4.45,7.2155772279199439e-07,1.0529065947559023e-07,-1.918584204226018e-07,-3.6979315454847849e-07,-4.7569522496719954e-07,-5.8215320918288193e-07,-3.7177199742510873e-07
4.4525,7.2136518391743282e-07,7.4713508877595833e-08,-2.3366078501460336e-07,-3.7218466851940106e-07,-4.7506172707085821e-07,-5.8700919912515057e-07,-3.7195203740624819e-07
4.455,7.205117816025445e-07,4.0249872437164655e-08,-2.6931234894650322e-07,-3.7228988297604925e-07,-4.7273213860752162e-07,-5.9083896804815057e-07,-3.7213258748087971e-07
4.4575,7.1956069910077597e-07,3.8037714489004516e-09,-2.965295693678654e-07,-3.6977486860732441e-07,-4.686347641272116e-07,-5.9357089863793589e-07,-3.7230916750064997e-07
4.46,7.1897360158538529e-07,-3.2293278271987281e-08,-3.1424247626900382e-07,-3.6437739757184472e-07,-4.627317941718838e-07,-5.9515160036960972e-07,-3.7248085350457544e-07
4.4625,7.1899048301170273e-07,-6.512319066521499e-08,-3.22462842678763e-07,-3.559766503406476e-07,-4.5503943903209123e-07,-5.9557714331816892e-07,-3.7264510663740217e-07
4.465,7.1984830637970907e-07,-9.1604142878413681e-08,-3.2188568641920148e-07,-3.4458458665916521e-07,-4.4558361682400189e-07,-5.948412398439058e-07,-3.7279910907526661e-07
4.4675,7.2180740927726448e-07,-1.0886387938117896e-07,-3.133802946581271e-07,-3.303881485879381e-07,-4.3442886707701274e-07,-5.9299002999736225e-07,-3.7292805953467795e-07
4.47,7.2478088880029584e-07,-1.1465258875840638e-07,-2.9780949295066986e-07,-3.1378477912212105e-07,-4.2169438681911007e-07,-5.9008712561987169e-07,-3.7302057952040759e-07
4.4725,7.2863905158684464e-07,-1.0776019890651574e-07,-2.7646432429076221e-07,-2.9523832881332941e-07,-4.0758103960091774e-07,-5.8620750180223019e-07,-3.7306441934916611e-07
4.475,7.329974712027034e-07,-8.8686193391187876e-08,-2.5083532334315281e-07,-2.7521622609949405e-07,-3.9239491456172252e-07,-5.814114356926373e-07,-3.7304707953086092e-07
4.4775,7.3741019748654458e-07,-5.9558368760864082e-08,-2.2236106598410933e-07,-2.5427803261332404e-07,-3.764350936218407e-07,-5.7577718406724742e-07,-3.729672982147142e-07
4.48,7.4132053771267209e-07,-2.3946830434171607e-08,-1.9284696492465638e-07,-2.3321794677264337e-07,-3.5982810178942767e-07,-5.6940250533818604e-07,-3.7282696147768426e-07
4.4825,7.4405527882236531e-07,1.2138231878362066e-08,-1.6418473952078793e-07,-2.1296857174135808e-07,-3.4271023748790224e-07,-5.6238567311476706e-07,-3.7262613962894197e-07
4.485,7.4509652891230909e-07,4.3448083543766819e-08,-1.3805085998377693e-07,-1.9433823082777456e-07,-3.2557726813958232e-07,-5.5478005769178413e-07,-3.7236285501699218e-07
4.4875,7.4391913685814162e-07,6.358238806513662e-08,-1.163356500313249e-07,-1.7811987491432053e-07,-3.0897829096319096e-07,-5.4673096054244568e-07,-3.7204440572774395e-07
4.49,7.4031322259439301e-07,6.7377583462035594e-08,-1.0051595598544172e-07,-1.6494230534426171e-07,-2.9341152947783603e-07,-5.3834864997560257e-07,-3.7167404444576744e-07
4.4925,7.3422254965357968e-07,5.0075068461838559e-08,-9.1423973053658538e-08,-1.5525247287811952e-07,-2.7930480095104241e-07,-5.2972873281167454e-07,-3.7125577031103178e-07
4.495,7.2555491432214634e-07,1.2917714209849135e-08,-8.9537522985244667e-08,-1.4940741536986367e-07,-2.6700960111813287e-07,-5.2094524472529004e-07,-3.7079397636856841e-07
4.4975,7.1459829817528338e-07,-4.2101972481151077e-08,-9.4962115770812046e-08,-1.4748690670199984e-07,-2.5679958395874145e-07,-5.1211477464851294e-07,-3.7029384462279917e-07
4.5,7.0151121142547342e-07,-1.1054413167628123e-07,-1.0720581043016638e-07,-1.4939160055754318e-07,-2.4901457515516125e-07,-5.0326038079243084e-07,-3.6975760196579107e-07
4.5025,6.8689329941775377e-07,-1.8592807762298409e-07,-1.2545551441276762e-07,-1.548863932224584e-07,-2.4374238070447401e-07,-4.9446899254309408e-07,-3.6919234116614769e-07
4.505,6.7162040980113327e-07,-2.6075591552226396e-07,-1.4877633541967852e-07,-1.6358097021269554e-07,-2.4111587233598566e-07,-4.8587009966650019e-07,-3.6861388187106307e-07
4.5075,6.5632378672451436e-07,-3.2755576416165665e-07,-1.7591246750521012e-07,-1.7489805181865066e-07,-2.4121682499890882e-07,-4.7762897835344458e-07,-3.6802932442365663e-07
4.51,6.4187572025347192e-07,-3.7939808777660043e-07,-2.0527213277838375e-07,-1.8808322047182865e-07,-2.4397301777104998e-07,-4.6987502448703709e-07,-3.6744656634268873e-07
4.5125,6.2897538201477648e-07,-4.1308986133761783e-07,-2.3511601814300932e-07,-2.0234719562148393e-07,-2.4929444017882013e-07,-4.6278955913287037e-07,-3.6687397518261826e-07
4.515,6.182483520338806e-07,-4.2984151513085127e-07,-2.6376318434855584e-07,-2.1691239607882455e-07,-2.5683826799483244e-07,-4.565298374903593e-07,-3.6631910106853162e-07
4.5175,6.0990099201336361e-07,-4.2993248652922545e-07,-2.895296591702666e-07,-2.3099175557745155e-07,-2.6614715516017196e-07,-4.512197334932064e-07,-3.6578732053628315e-07
4.52,6.0435724607837914e-07,-4.151850184569102e-07,-3.1081349758647433e-07,-2.4385241034454702e-07,-2.7674257563681456e-07,-4.4697019433860312e-07,-3.6528779873340905e-07
4.5225,6.014590603356364e-07,-3.8851286039101124e-07,-3.2690525328758578e-07,-2.5499797521041284e-07,-2.8817396552436882e-07,-4.4391509719848446e-07,-3.6482928523911096e-07
4.525,6.0122342369257724e-07,-3.5327276214319727e-07,-3.3717105762672732e-07,-2.6408736073101499e-07,-3.0000734024748824e-07,-4.4215977781184108e-07,-3.6441401986497791e-07
4.5275,6.0340098205423169e-07,-3.1270656989043168e-07,-3.4068739969391682e-07,-2.710253610326705e-07,-3.1190592653539707e-07,-4.4178831098510477e-07,-3.6404736975897299e-07
4.53,6.0760691631533079e-07,-2.69448368035269e-07,-3.3691452231128054e-07,-2.756938280888336e-07,-3.2359955845846071e-07,-4.4268728018902994e-07,-3.6373340006646227e-07
4.5325,6.1336285606084351e-07,-2.2536566719251647e-07,-3.2652407434534613e-07,-2.7838189370912107e-07,-3.348407212684498e-07,-4.44751711682963e-07,-3.6347407524443568e-07
4.535,6.2045759105925962e-07,-1.8163019406849609e-07,-3.106819440505012e-07,-2.7987332190367971e-07,-3.4558186542709507e-07,-4.4800392249485552e-07,-3.6327010371420939e-07
4.5375,6.2832125804551152e-07,-1.3885381747004188e-07,-2.8991152783064483e-07,-2.8071492008828422e-07,-3.5554411858310836e-07,-4.5256128926959856e-07,-3.6312436208283948e-07
4.54,6.3676926014512911e-07,-9.7529808251483532e-08,-2.6475424153955185e-07,-2.8100972505578496e-07,-3.6467329849077385e-07,-4.5832839334957711e-07,-3.630397529695903e-07
4.5425,6.4534267008905681e-07,-5.8075355565422993e-08,-2.3599197162788354e-07,-2.8080972519322097e-07,-3.7324462842794834e-07,-4.6505925886996247e-07,-3.6301502912941176e-07
4.545,6.5391357695488821e-07,-2.0814528645912554e-08,-2.044786238411382e-07,-2.8042076486139745e-07,-3.8111590929155308e-07,-4.7253563235018614e-07,-3.6304880627463547e-07
4.5475,6.6205224117276386e-07,1.4003254994140879e-08,-1.7093628720019766e-07,-2.8061814974222854e-07,-3.8790799225710945e-07,-4.8063197642116538e-07,-3.6313633374550942e-07
4.55,6.699168514634965e-07,4.6270284942451223e-08,-1.3663351118942108e-07,-2.8179086511045251e-07,-3.9348496753686448e-07,-4.8919772804127605e-07,-3.6327263652652259e-07
4.5525,6.7741982822881134e-07,7.5760317926224383e-08,-1.0317503771865977e-07,-2.8406974341781244e-07,-3.9857741268961727e-07,-4.9799041950869666e-07,-3.6345298862464839e-07
4.555,6.8447593644749325e-07,1.021276783506262e-07,-7.2107121206141244e-08,-2.8745516820414871e-07,-4.0422111350171489e-07,-5.0663090572245275e-07,-3.6366992933039513e-07
4.5575,6.9092306223814748e-07,1.2505097841396644e-07,-4.5177331665508239e-08,-2.9183921426308696e-07,-4.1073623504391293e-07,-5.1475934354306886e-07,-3.6391832995505772e-07
4.56,6.9697278173776189e-07,1.4422940527568773e-07,-2.4229261693085005e-08,-2.9704436348423573e-07,-4.1758560539472515e-07,-5.2200313306465379e-07,-3.6418709456288037e-07
4.5625,7.0272188940112479e-07,1.5930304813471124e-07,-1.1211274263731948e-08,-3.0282958333815269e-07,-4.24082463629289e-07,-5.282446776860528e-07,-3.6446498429234961e-07
4.565,7.0818300430242774e-07,1.6987048797128624e-07,-7.4024548174648128e-09,-3.0928670761492522e-07,-4.2999175381838122e-07,-5.3364348260097955e-07,-3.6474135487244188e-07
4.5675,7.1328760666547255e-07,1.7566382241643985e-07,-1.3562917291263344e-08,-3.1629996852675373e-07,-4.3549136239982661e-07,-5.3871155973226986e-07,-3.6500979812125051e-07
4.57,7.1791632173905505e-07,1.7650920873752741e-07,-3.0433885852566441e-08,-3.2375241989073313e-07,-4.4052016966086221e-07,-5.4384140477562928e-07,-3.6526605879650186e-07
4.5725,7.2180198267500967e-07,1.7090747931557817e-07,-5.7463938357838218e-08,-3.3099437917793243e-07,-4.4492885040323058e-07,-5.4933728024166475e-07,-3.6550042757257029e-07
4.575,7.2468972227907365e-07,1.5821616137626876e-07,-9.270467234486156e-08,-3.376069469648393e-07,-4.4849430773507406e-07,-5.5521334169677725e-07,-3.6570958200414816e-07
4.5775,7.2661031008452169e-07,1.3891681987847018e-07,-1.3451414452706051e-07,-3.4318734463752357e-07,-4.5092888870383882e-07,-5.6118899537807879e-07,-3.6588273436620348e-07
4.58,7.2743047175000311e-07,1.1334803628742069e-07,-1.7821286652583046e-07,-3.4736520326309736e-07,-4.5201381896134085e-07,-5.6671178230307091e-07,-3.6602633694641887e-07
4.5825,7.2719765047563097e-07,8.237697433468189e-08,-2.1922928935237203e-07,-3.4973877639607961e-07,-4.5157459523143217e-07,-5.714136411454169e-07,-3.6614983906988332e-07
4.585,7.262949165098174e-07,4.7497401455601027e-08,-2.5407943909597083e-07,-3.4990328868057334e-07,-4.4949371649623019e-07,-5.7506869171967005e-07,-3.6625743354136851e-07
4.5875,7.2534998884199662e-07,1.0818890230875807e-08,-2.8054037164710413e-07,-3.4751317048111575e-07,-4.456814773257727e-07,-5.7760478546218509e-07,-3.6636252181206202e-07
4.59,7.2477606666376523e-07,-2.5279641253826916e-08,-2.9760268602220536e-07,-3.4229386971139161e-07,-4.4008113250589475e-07,-5.7896822821950237e-07,-3.6646647375002474e-07
4.5925,7.2476354686097419e-07,-5.7807415924702857e-08,-3.0529697680574909e-07,-3.3411169713739158e-07,-4.3269158080497888e-07,-5.7915922051895716e-07,-3.6656415461539702e-07
4.595,7.2562278766286941e-07,-8.3590453676107599e-08,-3.0431738472545206e-07,-3.2297462026661989e-07,-4.2352941259627696e-07,-5.7818359003509385e-07,-3.6665319965235378e-07
4.5975,7.2758752843441143e-07,-9.9752408268414831e-08,-2.9548712448609792e-07,-3.0905422556066281e-07,-4.1264013712133831e-07,-5.7609343838200931e-07,-3.6673499880523042e-07
4.6,7.3048968000151098e-07,-1.0409052793163625e-07,-2.796969934187572e-07,-2.9274071088524133e-07,-4.001419260962496e-07,-5.7295663947188523e-07,-3.6679919497536359e-07
