Physical Time (s),enth_flux_enthalpy_right Monitor (W): right_cv1,enth_flux_enthalpy_right Monitor (W): right_cv2,enth_flux_enthalpy_right Monitor (W): right_cv3,enth_flux_enthalpy_right Monitor (W): right_cv4,enth_flux_enthalpy_right Monitor (W): right_cv5,enth_flux_enthalpy_right Monitor (W): right_cv6,enth_flux_enthalpy_right Monitor (W): right_cv7
7.2375,-1.3692955239295305e-06,2.8750877058728825e-08,2.7461120529575847e-07,3.2180567312567753e-07,3.7668276520556302e-07,5.2249493748230493e-07,6.8917129331545312e-07
7.23775,-1.3714683143121735e-06,2.4392713598445946e-08,2.7069526391246437e-07,3.2052254248779947e-07,3.7563414619318888e-07,5.2230060342131252e-07,6.9003410900004693e-07
7.238,-1.3736092310338966e-06,2.0156769056511255e-08,2.667960826668349e-07,3.1925336611817834e-07,3.7457221250869249e-07,5.2213009254381902e-07,6.9087185268253321e-07
7.23825,-1.3757403549966978e-06,1.6034685894868689e-08,2.6286104274999032e-07,3.1799826743345268e-07,3.7349429154491667e-07,5.2189953183658811e-07,6.9170037112043925e-07
7.2385,-1.377831590237947e-06,1.2009164206070726e-08,2.5888612939525315e-07,3.1675656925263592e-07,3.7252281793350972e-07,5.2156306427714936e-07,6.9251258566643573e-07
7.23875,-1.3798581107640235e-06,8.054113272638783e-09,2.5490887532647995e-07,3.1553763700627422e-07,3.7169304207723589e-07,5.2110351784732562e-07,6.9330574199036168e-07
7.239,-1.3818226071038401e-06,4.1824966702370971e-09,2.5087996478261483e-07,3.1433394560723098e-07,3.7100045022484936e-07,5.2050295002973132e-07,6.9406890447303816e-07
7.23925,-1.3837040256969634e-06,3.9033491309837992e-10,2.4681358366905031e-07,3.1312535337273492e-07,3.7028974926411594e-07,5.197918528741889e-07,6.947913328513542e-07
7.2395,-1.385494937379708e-06,-3.3127239621564367e-09,2.4273894835344447e-07,3.1188711304168988e-07,3.6957103772234292e-07,5.1897211635056798e-07,6.9548405144608504e-07
7.23975,-1.3871972713353888e-06,-6.9390854911883287e-09,2.386405020119979e-07,3.1062843045928248e-07,3.6889529601557181e-07,5.1803724391236836e-07,6.9614872758534004e-07
7.24,-1.3888347015206573e-06,-1.0478872323012239e-08,2.3450487854365148e-07,3.0938241586127846e-07,3.6832287603616037e-07,5.1705947240153675e-07,6.9676925442975752e-07
7.24025,-1.3904087968441117e-06,-1.3917178850262752e-08,2.3036381534362671e-07,3.0816772448591494e-07,3.6784221797330225e-07,5.1607227135286685e-07,6.973390860817284e-07
7.2405,-1.3919268635536213e-06,-1.7248624035344842e-08,2.2619645666566981e-07,3.0700575502277608e-07,3.6745508729795861e-07,5.1507842122732111e-07,6.9786341678087013e-07
7.24075,-1.393373543183492e-06,-2.047054487275371e-08,2.2198687673093214e-07,3.0590392618625286e-07,3.6711687389289116e-07,5.1407785048774718e-07,6.9834758365389352e-07
7.241,-1.3947417585360126e-06,-2.3572254793192465e-08,2.1778058449169268e-07,3.0484098504499613e-07,3.6687478821987446e-07,5.13046413695557e-07,6.9880763566011071e-07
7.24125,-1.3960349858469144e-06,-2.6546966935530766e-08,2.1356364566506873e-07,3.0379386099201653e-07,3.6677352447620136e-07,5.1191649018557626e-07,6.9926639492718829e-07
7.2415,-1.3972322031590037e-06,-2.9389290769493307e-08,2.0931231394444739e-07,3.0275100753508287e-07,3.6680070442854111e-07,5.1069114381923861e-07,6.997482492719258e-07
7.24175,-1.3983179577751349e-06,-3.2102852743088438e-08,2.0504634423191545e-07,3.0170886872316681e-07,3.6691133232063803e-07,5.094270994287345e-07,7.0026442285397396e-07
7.242,-1.3993139718671244e-06,-3.4713702477429439e-08,2.0079226491827831e-07,3.0066202954443646e-07,3.6708368593104289e-07,5.0819144714246317e-07,7.0081485562425388e-07
7.24225,-1.4002422914245693e-06,-3.7223792727410762e-08,1.9654581025185515e-07,2.996165667018233e-07,3.6727933026173725e-07,5.0706973573954192e-07,7.0140403537800952e-07
7.2425,-1.4010848987072633e-06,-3.9655844614858554e-08,1.9229147127537044e-07,2.9859375077700807e-07,3.6742001542851846e-07,5.0610324010889425e-07,7.0203266987702791e-07
7.24275,-1.4018234117532096e-06,-4.2008633060846183e-08,1.8804473760490632e-07,2.975985059298112e-07,3.6750777235983829e-07,5.053094412335003e-07,7.0267857488011621e-07
7.243,-1.4024941055913129e-06,-4.4278001365495774e-08,1.8380627779913493e-07,2.9662470173071645e-07,3.6757869588618121e-07,5.0469837046353807e-07,7.0333839142026772e-07
7.24325,-1.4031459256413187e-06,-4.6467280994143709e-08,1.7956980382007661e-07,2.9565714421481661e-07,3.6762369809119938e-07,5.0420452287448515e-07,7.0401331432974714e-07
7.2435,-1.4037396828252502e-06,-4.8576072569870711e-08,1.7534031171432641e-07,2.946790121520502e-07,3.6767064527555043e-07,5.0382851657849084e-07,7.0472435384772025e-07
7.24375,-1.4042140272785089e-06,-5.0597640579544765e-08,1.7111898126678414e-07,2.9369781926951299e-07,3.6775484180577925e-07,5.0357223904699754e-07,7.054680570168527e-07
7.244,-1.4046134113050586e-06,-5.2531545540657094e-08,1.6690217452511677e-07,2.9271665255114604e-07,3.6783762346525577e-07,5.034372639737624e-07,7.0624500547097022e-07
7.24425,-1.4049972804760706e-06,-5.4385784802762564e-08,1.627065427392365e-07,2.9173905593638349e-07,3.6795997691810614e-07,5.0340135289418891e-07,7.0705088251107945e-07
7.2445,-1.405358662452537e-06,-5.6182872111907538e-08,1.5851525869844277e-07,2.9076178010660597e-07,3.6816221739132348e-07,5.0338578174166237e-07,7.0787850041103732e-07
7.24475,-1.4056856086520386e-06,-5.7924938110163475e-08,1.5431751192208903e-07,2.8977913809998148e-07,3.6845348413157405e-07,5.0333350332080642e-07,7.0872360113778319e-07
7.245,-1.4059790810907666e-06,-5.9607337102833046e-08,1.5013419889505558e-07,2.8878344849257452e-07,3.688426592563699e-07,5.0320760971598824e-07,7.0959329998772967e-07
7.24525,-1.4062494349203698e-06,-6.1248626483623878e-08,1.4596775869629215e-07,2.8776839836041575e-07,3.6929519742294478e-07,5.0298694892689987e-07,7.1050557196518536e-07
7.2455,-1.4065377257423341e-06,-6.28603249875421e-08,1.417983034536502e-07,2.8673555649582742e-07,3.6976265970926442e-07,5.0266782974482662e-07,7.1146559205912258e-07
7.24575,-1.406810462801256e-06,-6.4443607407647267e-08,1.3763875445510745e-07,2.8568150369169918e-07,3.7020951868484348e-07,5.0225311072798225e-07,7.1245592118748486e-07
7.246,-1.4070151408345461e-06,-6.6003888661486586e-08,1.334903115467869e-07,2.8458280485586547e-07,3.7063617303102155e-07,5.01646956221341e-07,7.1345422959547582e-07
7.24625,-1.4071617753957814e-06,-6.7546206163892863e-08,1.2932929671837425e-07,2.8342137374115492e-07,3.7103039438066635e-07,5.0093646295558982e-07,7.1444742317927745e-07
7.2465,-1.4072766315849987e-06,-6.9096836491475039e-08,1.2516266108265105e-07,2.8217853752638316e-07,3.7137522163552539e-07,5.0019223045876752e-07,7.1542021178840769e-07
7.24675,-1.4073700214860977e-06,-7.0656021837953102e-08,1.2097685076948271e-07,2.8084580611969852e-07,3.7167374037524513e-07,4.9947313526381318e-07,7.1636504068664541e-07
7.247,-1.4074685161814647e-06,-7.2218051338167017e-08,1.167529328148471e-07,2.7942978464243581e-07,3.7196346061346415e-07,4.9884369829032023e-07,7.1726672793459339e-07
7.24725,-1.4075720537291467e-06,-7.3792487681340713e-08,1.1249192541772707e-07,2.7794604686635554e-07,3.722505410984631e-07,4.9828928992875941e-07,7.1812322792025125e-07
7.2475,-1.4076763994255863e-06,-7.5380279422282807e-08,1.082044010480903e-07,2.7641742836684221e-07,3.7255552632392411e-07,4.9771155140366656e-07,7.1891699214062317e-07
7.24775,-1.4078182011775148e-06,-7.6971220977779377e-08,1.0389216822717798e-07,2.7485712034875369e-07,3.7290285287122054e-07,4.9715906194300424e-07,7.1963559847196276e-07
7.248,-1.4080252479003665e-06,-7.855032587593481e-08,9.9565114720671561e-08,2.732885649273572e-07,3.7329636084774754e-07,4.9663443511442559e-07,7.202581473604046e-07
7.24825,-1.4082112440729148e-06,-8.0107481706372937e-08,9.5227826842691627e-08,2.7172198028057388e-07,3.736694396883704e-07,4.9613812375834194e-07,7.2076870744989396e-07
7.2485,-1.4083491054650733e-06,-8.1638179032175745e-08,9.0863281334327343e-08,2.7015943425157799e-07,3.7397646886073415e-07,4.956927698265716e-07,7.2116412077532965e-07
7.24875,-1.408468491679247e-06,-8.3172135314214255e-08,8.6474749896625801e-08,2.6858413836474087e-07,3.7422213115126682e-07,4.952447855739063e-07,7.2143459907550338e-07
7.249,-1.4086117770996221e-06,-8.4704848579913253e-08,8.2083070697976824e-08,2.6700171268766609e-07,3.7440835433774516e-07,4.9473878306637199e-07,7.2158634002464305e-07
7.24925,-1.4087762929529328e-06,-8.6232512596777055e-08,7.7676700524932561e-08,2.6540855151633554e-07,3.7453489814141087e-07,4.9420723317812219e-07,7.2163014335616356e-07
7.2495,-1.4089346294946883e-06,-8.7736496620166208e-08,7.3251799485338244e-08,2.6381821551182625e-07,3.7460095845479683e-07,4.9361479920864701e-07,7.2157810052750562e-07
7.24975,-1.4090735550562575e-06,-8.9199600908140428e-08,6.8824405616636963e-08,2.6224226622028745e-07,3.7459533682123148e-07,4.9296798821351573e-07,7.2144340050699483e-07
7.25,-1.4091699140036009e-06,-9.0602677028391552e-08,6.4395757248854079e-08,2.6069439652951317e-07,3.74510747843072e-07,4.9228860963369733e-07,7.212518000190837e-07
7.25025,-1.4092926367035335e-06,-9.1953665231226329e-08,5.9967293053311408e-08,2.5918420003824233e-07,3.7437533946464466e-07,4.9148839896264249e-07,7.2102967102386782e-07
7.2505,-1.4094379124304764e-06,-9.3267119493100659e-08,5.5563300925434696e-08,2.5770422906098719e-07,3.7420453598976847e-07,4.9058302782858072e-07,7.2079786296271395e-07
7.25075,-1.409558657750463e-06,-9.454417362146386e-08,5.1198417014114755e-08,2.5623681711962135e-07,3.7398796159645449e-07,4.8961670765786241e-07,7.2056283460417282e-07
7.251,-1.4096446599107234e-06,-9.5785397322960181e-08,4.6883914475454275e-08,2.5476351645011128e-07,3.7371413645727534e-07,4.8860917736764884e-07,7.2032119149405951e-07
7.25125,-1.4097009442823795e-06,-9.6995739893934866e-08,4.2628463047147219e-08,2.5326788667286068e-07,3.7337913020571349e-07,4.8754043989476308e-07,7.2004977925483805e-07
7.2515,-1.4097472580679841e-06,-9.8166149944415218e-08,3.8420523196730695e-08,2.5175370748309959e-07,3.7298742086591386e-07,4.8631523550493244e-07,7.1970954506392332e-07
7.25175,-1.4097748207118695e-06,-9.9296262035426017e-08,3.4267821473722855e-08,2.5021696167101189e-07,3.7252148170254927e-07,4.8492890914871077e-07,7.1928306958173824e-07
7.252,-1.4098059786011701e-06,-1.0040258361571649e-07,3.016432854614464e-08,2.4867073265641345e-07,3.7196833549440266e-07,4.8347872258639086e-07,7.1876614035481109e-07
7.25225,-1.409840189451436e-06,-1.0150383647743644e-07,2.6096487258111391e-08,2.4712089299037243e-07,3.7133200029033227e-07,4.8213303188242577e-07,7.1815018023213412e-07
7.2525,-1.4098797936729771e-06,-1.0261101160295241e-07,2.2064063101657078e-08,2.455737134662546e-07,3.7061240143975577e-07,4.8097329072556802e-07,7.1743321596914122e-07
7.25275,-1.409934010387626e-06,-1.0371410174969788e-07,1.8073929244034759e-08,2.4403429000450441e-07,3.6983071060114125e-07,4.7992890745348279e-07,7.1663175274278948e-07
7.253,-1.4099330361268453e-06,-1.0481982899519229e-07,1.4131784419762947e-08,2.4248488291549768e-07,3.6902649074045724e-07,4.7899650485417271e-07,7.157670480831348e-07
7.25325,-1.4098527553960007e-06,-1.059203634039463e-07,1.0232980095742427e-08,2.4093761447398234e-07,3.6823436192696485e-07,4.7817535581633414e-07,7.1485140235020866e-07
7.2535,-1.4097423188973249e-06,-1.0702392547779217e-07,6.363325819738796e-09,2.3936812276642196e-07,3.6746861546718986e-07,4.7742595039570529e-07,7.1388964075864438e-07
7.25375,-1.4096123988046172e-06,-1.0813259613480071e-07,2.4933543290240273e-09,2.3779217673331681e-07,3.6673603816330169e-07,4.7669648738319844e-07,7.1287573525760522e-07
7.254,-1.4094736437869084e-06,-1.0924238125705312e-07,-1.3969633406380525e-09,2.3619960535850106e-07,3.6603427541244522e-07,4.7594096229771044e-07,7.1182247260285886e-07
7.25425,-1.4093120629414328e-06,-1.1035481926504695e-07,-5.3189792738104406e-09,2.3458476201244245e-07,3.653751262317659e-07,4.7514821658119939e-07,7.1074411058454501e-07
7.2545,-1.4091202339362429e-06,-1.1146996180939315e-07,-9.2509224394307035e-09,2.3293761018070686e-07,3.6475499265783351e-07,4.7434720834507264e-07,7.096408753196247e-07
7.25475,-1.4089195639365445e-06,-1.1257022660893018e-07,-1.3169783339048454e-08,2.3124935512889936e-07,3.6417112569829498e-07,4.7353739841524893e-07,7.0851718395236482e-07
7.255,-1.4087269849900348e-06,-1.1366555606907703e-07,-1.7054699016219949e-08,2.2952349844674118e-07,3.6360331257728074e-07,4.7262381891723402e-07,7.0737637360047992e-07
7.25525,-1.408546402402774e-06,-1.1476319453200871e-07,-2.0899853527607907e-08,2.2777653761813024e-07,3.6303106160723546e-07,4.7158302261266078e-07,7.0623393196338273e-07
7.2555,-1.4083612339581067e-06,-1.1585903346733565e-07,-2.470308677349368e-08,2.2602287113052698e-07,3.6241997185151824e-07,4.7049491314486281e-07,7.0510377391617038e-07
7.25575,-1.4081704696626723e-06,-1.1696179910930073e-07,-2.8456488794096085e-08,2.2424981618118568e-07,3.6172708724550643e-07,4.693520402168867e-07,7.0398906718319544e-07
7.256,-1.4079896009109389e-06,-1.1807594879831172e-07,-3.2152410530960526e-08,2.2247579674992826e-07,3.6093950814782257e-07,4.6818961473266342e-07,7.0287316066540623e-07
7.25625,-1.4078111773095038e-06,-1.1919851093126192e-07,-3.5789881728059146e-08,2.2065491081416768e-07,3.6006023599679802e-07,4.6703541328757697e-07,7.017442239081017e-07
7.2565,-1.4076582562285548e-06,-1.2033013863404764e-07,-3.9365005156313155e-08,2.1882143597567299e-07,3.5908704084209949e-07,4.6599220374401257e-07,7.0058146652030461e-07
7.25675,-1.4075148216211343e-06,-1.2146319577493263e-07,-4.2891711055167251e-08,2.1694677728599909e-07,3.5803476653702584e-07,4.6506556254908785e-07,6.9937529045875545e-07
7.257,-1.4073402800669176e-06,-1.225969496976329e-07,-4.6373615498397993e-08,2.1504440440619742e-07,3.5693978294909864e-07,4.6427397570813879e-07,6.9812830496643061e-07
7.25725,-1.4071198824107269e-06,-1.2371582411296989e-07,-4.9805475618431981e-08,2.1312633673273284e-07,3.5584576873041403e-07,4.6355863595779926e-07,6.9684446311305749e-07
7.2575,-1.4068712224807617e-06,-1.2481417385373993e-07,-5.3193071801006062e-08,2.1120409248023256e-07,3.5475473548665642e-07,4.6291767938523521e-07,6.9553006772940047e-07
7.25775,-1.406571730964726e-06,-1.2588399149079954e-07,-5.6530655637950101e-08,2.0929820738536273e-07,3.5367765356010979e-07,4.6234417699380084e-07,6.941941415976658e-07
7.258,-1.4061879372232579e-06,-1.2691109552327963e-07,-5.9822501998482632e-08,2.0744919225478566e-07,3.5262790913595486e-07,4.6177302770606311e-07,6.9284832477610063e-07
7.25825,-1.4057342191885945e-06,-1.2788470780274004e-07,-6.3046053769949774e-08,2.056851299974021e-07,3.516171381400008e-07,4.612143298403935e-07,6.9150166896291794e-07
7.2585,-1.4052330840387927e-06,-1.2880566281981221e-07,-6.6181921651925189e-08,2.0400544171649738e-07,3.5064824816684821e-07,4.6062656726287064e-07,6.9017580501687881e-07
7.25875,-1.4047105017599153e-06,-1.2967261499007678e-07,-6.9207707644693071e-08,2.0242297071608251e-07,3.4971546414988946e-07,4.6005149455458557e-07,6.8889477667526132e-07
7.259,-1.4041582099037595e-06,-1.3048531296753324e-07,-7.2120046754328998e-08,2.0095546333617099e-07,3.4882496308771172e-07,4.5953139147569281e-07,6.8767979368078523e-07
7.25925,-1.4035254264641934e-06,-1.312390940171918e-07,-7.492283498158222e-08,1.995872041486073e-07,3.4798629803200562e-07,4.5902568346178231e-07,6.8654851667379505e-07
7.2595,-1.4027992633830595e-06,-1.3192816039944982e-07,-7.7627962138878708e-08,1.9833944492318093e-07,3.472087709085326e-07,4.5855740549927786e-07,6.8552010049323078e-07
7.25975,-1.4019982781591194e-06,-1.3255394555145619e-07,-8.0213494922911241e-08,1.9719901485508361e-07,3.4649635417272251e-07,4.5817114720141455e-07,6.8460981571630602e-07
7.26,-1.4011387339263898e-06,-1.331231500022051e-07,-8.266163787463244e-08,1.9617826206558713e-07,3.4586739987969194e-07,4.5783546084583701e-07,6.8382923962265614e-07
7.26025,-1.40022940245902e-06,-1.3363277798575103e-07,-8.4951737413410289e-08,1.9527816947761344e-07,3.4532974183892133e-07,4.5754599898130213e-07,6.8318323836371791e-07
7.2605,-1.3992330202361941e-06,-1.3409392114490072e-07,-8.7109148848335601e-08,1.9450860216460754e-07,3.4488615136967623e-07,4.5730897527994502e-07,6.8268204578295938e-07
7.26075,-1.3980690204338838e-06,-1.3450316659651061e-07,-8.9153255960825553e-08,1.9385928465288049e-07,3.4452116742034398e-07,4.5709613212230069e-07,6.8232765023721205e-07
7.261,-1.3967668635762307e-06,-1.3483397118818044e-07,-9.1106296360270148e-08,1.9332458022935559e-07,3.442385031747197e-07,4.5691385292677912e-07,6.821114119769859e-07
7.26125,-1.3953678131975758e-06,-1.3507961358848325e-07,-9.2963021105946967e-08,1.9290414284011235e-07,3.4404540319551655e-07,4.5675868341940059e-07,6.8202872424629876e-07
7.2615,-1.3938342965407888e-06,-1.3524095075767753e-07,-9.4690556276506244e-08,1.9257744046289591e-07,3.4393504803273473e-07,4.5664148110693967e-07,6.8206226527510605e-07
7.26175,-1.3921827549081336e-06,-1.3531273448228751e-07,-9.6245748359026574e-08,1.9232956994345351e-07,3.4389578206520232e-07,4.5656323059721839e-07,6.8219782348778028e-07
7.262,-1.3904658552197356e-06,-1.353073106237482e-07,-9.760957140480458e-08,1.921524604448533e-07,3.439245643208499e-07,4.5651721492260541e-07,6.8242475638653749e-07
7.26225,-1.3886725617715503e-06,-1.3523648530027434e-07,-9.8814215428342801e-08,1.9201862373968846e-07,3.4401540133581053e-07,4.5650779610945551e-07,6.8272031418008475e-07
7.2625,-1.3868012386513474e-06,-1.3510063961769258e-07,-9.9882595497057841e-08,1.9191930424632243e-07,3.441778464969677e-07,4.565269586696454e-07,6.8305791233621647e-07
7.26275,-1.3849146227222722e-06,-1.3489053781926583e-07,-1.0084302164720284e-07,1.9186345045336728e-07,3.4441754582253167e-07,4.5659223257291428e-07,6.8341429609425896e-07
7.263,-1.3830069032469413e-06,-1.3461524518596249e-07,-1.0171955597497588e-07,1.9184948817238966e-07,3.4470325622336758e-07,4.5666310750704124e-07,6.8376851182696476e-07
7.26325,-1.380996578850465e-06,-1.3428885870437371e-07,-1.0250277237069658e-07,1.9188353816615686e-07,3.4501453115458348e-07,4.5672842261441894e-07,6.840875707715124e-07
7.2635,-1.3788851153329779e-06,-1.3391435029557275e-07,-1.0318732027021455e-07,1.9198792801779043e-07,3.453361859602213e-07,4.5679599803066111e-07,6.8435838163041875e-07
7.26375,-1.3767297876461672e-06,-1.3352384257410263e-07,-1.0377884953638499e-07,1.921611020590312e-07,3.4566397594756422e-07,4.5681911973997689e-07,6.8458648444756805e-07
7.264,-1.3745349473734058e-06,-1.3313009890419159e-07,-1.0426257708584468e-07,1.9242512014719669e-07,3.46002751000059e-07,4.56756018723192e-07,6.8475054126323893e-07
7.26425,-1.3723092189746861e-06,-1.3273155056684557e-07,-1.0462875390681074e-07,1.9278285161900557e-07,3.4635820498779911e-07,4.5657311605123357e-07,6.8484388309003562e-07
7.2645,-1.3700744044486409e-06,-1.3232807553366043e-07,-1.04891262548725e-07,1.9321377742398166e-07,3.46737383628642e-07,4.5621399613931005e-07,6.848618018280011e-07
7.26475,-1.3678067113399988e-06,-1.3192350118818243e-07,-1.0505782378305851e-07,1.937012281149587e-07,3.4714672388260892e-07,4.5574081872958662e-07,6.8481040067617478e-07
7.265,-1.3654233390181e-06,-1.3152294246259903e-07,-1.0515747734703237e-07,1.942131571562504e-07,3.4759580034358761e-07,4.5521183965824049e-07,6.8469602849530821e-07
7.26525,-1.3630826447283235e-06,-1.3112533033116491e-07,-1.0519624933621587e-07,1.9473614908780779e-07,3.4810593905426098e-07,4.5462550327252071e-07,6.8451915970508368e-07
