Physical Time (s),xth_top Monitor (W): top_cv1,xth_top Monitor (W): top_cv2,xth_top Monitor (W): top_cv3,xth_top Monitor (W): top_cv4,xth_top Monitor (W): top_cv5,xth_top Monitor (W): top_cv6,xth_top Monitor (W): top_cv7
1.4575,7.5241621144882555e-19,7.4546136091153225e-20,-3.2739741410083011e-20,4.1388888369858403e-19,1.1203219585426737e-18,-6.5413945385030298e-19,-6.7769108301063486e-19
1.46,-1.7696783853749067e-18,1.1747513215195728e-19,-6.1265762695709044e-19,6.5198231866857445e-19,-6.59158849712774e-19,-7.9284346339098066e-19,-9.4631263023331762e-20
1.4625,7.341219216217539e-20,2.9372708511728532e-20,5.0867543090859421e-19,-6.8355541137631237e-19,1.3612148832611417e-18,1.5674264535297819e-19,-4.0248906453437479e-19
1.465,-2.2677850930599057e-18,1.5719376925825322e-19,-5.880936434530784e-20,5.4400973951791838e-20,3.362134103153939e-19,3.1800691812270009e-20,-2.4366958317275265e-19
1.4675,-3.0536298188492054e-18,2.6556502875888948e-19,3.472899626214997e-20,-5.7513872607480555e-20,-1.477087444562344e-19,-5.1224483339974321e-20,-7.357101779903465e-20
1.47,3.1037173976138369e-18,-1.2219122131985322e-19,1.4384065234371381e-19,-6.3582043123088306e-19,-1.3560829459704666e-18,-6.9415360246765209e-19,2.5767218523271229e-20
1.4725,-2.9539100372954672e-18,6.9763645885408595e-19,-3.3993058996498236e-19,-1.3800856805211059e-18,-3.2967600069763363e-19,1.0110990468355745e-18,1.6695160700110517e-19
1.475,9.1559070375647054e-19,-2.935929053801812e-19,-1.6802697564241377e-19,-8.3595153579979364e-19,2.0427577163137745e-19,-9.9348847145475381e-19,-2.829401489420996e-19
1.4775,-6.9824536987071456e-21,-5.2676127703106098e-19,-1.4101328806388463e-19,-5.8458568228265261e-19,-9.7959480492023067e-19,-3.2780393757323768e-19,4.8221863148036684e-20
1.48,2.9986145441256479e-18,-2.7160671483346691e-19,1.8873070473147764e-19,-9.7616512231031512e-19,-7.8707781248847734e-20,-1.5189012635876201e-18,1.8058435786635703e-20
1.4825,-1.5965757356629418e-18,-3.4365953793875644e-19,2.5578315492200655e-19,-8.3121829288648369e-19,-1.6857572920063686e-18,-6.7892083068850296e-19,-9.7229727383693873e-19
1.485,2.2472689751342793e-20,1.3578919916722627e-19,7.9002087273723873e-20,-1.736424550480927e-19,1.2997737521591669e-18,2.1938797116009118e-18,5.2964380613585362e-19
1.4875,-1.2478184197351357e-18,2.7582084681850733e-19,8.8883447299856921e-20,-6.5946274621531281e-19,-2.3568957275664028e-19,-1.4173530021642506e-19,4.6255634070729553e-19
1.49,9.0296455887719558e-19,-9.815195262578537e-19,-4.1765767354307492e-19,1.5757753391735637e-19,3.0923522645019018e-19,-4.0324181793360198e-19,5.4305249521457591e-19
1.4925,4.4096196307234461e-18,-7.3122277572923342e-19,2.9325399728754519e-19,-1.1013158591980653e-18,6.8457166903925973e-19,1.4653663924806507e-18,-4.0385221359764494e-19
1.495,-1.1249357669819219e-20,2.3487492041333722e-19,-7.6228935933755968e-21,-8.6501255357385036e-20,-1.9520765397430779e-18,1.1311446721593397e-18,1.3991091804079864e-19
1.4975,7.1097343538852922e-19,-2.166045570399012e-19,5.4833742289933324e-20,2.6831834865553106e-19,1.8869084808673625e-18,-1.1914634403604056e-18,-3.3974917511888768e-19
1.5,1.0269749641958555e-19,-1.4062536817995811e-20,9.8291230219149675e-20,-5.0419062902957906e-19,-6.5778275606484576e-19,-1.6257420074408529e-18,1.2452360808725193e-19
1.5025,-1.3667179772720752e-19,4.2514202533046336e-19,2.9653965821316339e-19,4.8932086043025554e-20,-1.1859841163427777e-18,-8.7893440509427333e-19,-1.4199913698824025e-19
1.505,2.1026900516267318e-18,-1.8242883944443215e-19,6.216050081627515e-19,-4.4057066229948233e-19,-1.2857668325169386e-18,-8.6251390420294354e-19,-2.5103774362551895e-19
1.5075,-6.2806426482189799e-19,-5.0055084690538744e-20,1.631409293650614e-19,1.6319753691026013e-19,-1.0699955193968572e-18,-9.290901311503561e-20,9.1067924157856896e-19
1.51,-2.1649325118037464e-18,4.5710975057473978e-19,-4.3514395575312173e-19,3.6317482644276645e-19,-4.1534974494474647e-19,1.8561983445212172e-18,7.01551481127741e-19
1.5125,-3.1155023509180517e-19,3.0063042305144065e-19,4.4420218924505195e-20,-8.8797631671816764e-19,3.2945842945560587e-19,-3.015147110378416e-19,-5.3615360944060659e-19
1.515,-5.0475190417356964e-18,1.8509840475151854e-19,1.2140791255190945e-19,-2.3856537866501895e-19,2.3737616659523065e-19,-1.665620638085226e-18,-5.0535413414142848e-19
1.5175,-1.5253531016502331e-18,6.0963022012997931e-19,-2.4136222216561897e-19,-1.2689380263484663e-18,1.5321450322291439e-18,-1.3646792640000526e-18,-4.1812204739445692e-19
1.52,-1.0303523825304129e-18,-3.4576329727950408e-19,2.6741077489455416e-20,2.1505998494946501e-19,-1.0826197475624132e-19,-1.7403497878093211e-18,6.2891655185345309e-19
1.5225,2.3036667735638407e-18,-4.1036170665788197e-19,-3.8788318158621438e-19,6.1270921374714905e-20,-3.1052365542922784e-19,-2.4268496512802902e-19,-3.6196128667478041e-19
1.525,6.6476873460122911e-19,7.3774296813285828e-19,-1.4632123258485623e-19,1.3716955643607505e-19,-5.4041063985753026e-19,9.8868736712313429e-20,7.2078272538919384e-19
1.5275,5.3922469008922087e-19,5.0241852523754839e-19,-6.7633488494870812e-20,-3.9987850180536306e-19,6.8631235610959268e-19,-2.376640820588051e-18,2.5775569922518e-20
1.53,1.4285103377252862e-18,-2.1431416748123403e-19,2.0835232462096701e-20,3.5934708660429191e-19,1.3993891016832318e-18,-5.3853412904501272e-19,-4.4203860280453085e-19
1.5325,-3.1396756151026544e-19,5.6915658219163099e-21,-3.2395604072042617e-19,-4.7081408917015548e-19,3.9121941260857298e-19,1.7396254543336672e-19,1.5578403307492909e-19
1.535,5.4745128576494912e-20,9.6068228104224539e-20,-4.7673567746863264e-20,-3.4279512586275984e-20,-8.6356379389232279e-19,-1.3000951984248082e-18,1.0788624220947894e-18
1.5375,-2.7121485027073828e-18,-7.7937535357347995e-19,-2.3811088855561226e-19,-1.3187342407366762e-18,6.7930587356722766e-19,4.0802947661569138e-19,-6.2474037391877356e-19
1.54,9.8569730596161916e-19,2.5122742368249997e-19,6.8422251722725621e-20,-1.0667342708741059e-19,6.2046660674553391e-19,-1.4925936199360764e-18,4.0873745133950928e-19
1.5425,-1.2956838361488346e-18,1.9612676852409728e-19,1.0162226167122354e-19,-3.3015342941752673e-19,-3.6931529210550715e-19,-1.1968044249837641e-18,2.5135513400288001e-19
1.545,1.9729282671165184e-18,6.6216345865919199e-20,3.3051332179256402e-19,3.3191224195898973e-19,4.1232259530048445e-19,1.9816820261960149e-18,-3.166239088980242e-19
1.5475,1.5265318588215987e-18,4.5153058510463203e-19,-4.4519215411676572e-19,6.5389502517813493e-19,1.9496345462789689e-18,2.4637896083858823e-18,-9.5465590664149593e-19
1.55,-2.5789225490935632e-18,5.6507637624048335e-19,-2.5892169947862513e-19,5.6290180633090924e-19,-3.5375758174002735e-19,-4.1402229617709631e-20,-7.1681868137642219e-19
1.5525,-3.515560562998767e-18,-1.90112205700692e-20,1.6469047938456295e-19,4.6590685260314524e-19,5.1952620513491855e-19,-1.7808209598666055e-18,8.3752373291072607e-20
1.555,2.2309312563778229e-18,8.1999964708738828e-19,-8.5869867216390586e-20,4.530622419486971e-20,-1.1738975317808189e-18,-1.9769540984529838e-18,1.6473739724420291e-19
1.5575,1.9768434320682528e-18,-5.3990611045870026e-19,-3.7447493569996515e-20,-1.1058008491617205e-19,-3.3907820772434591e-19,7.58134892536549e-21,3.6997714821051618e-19
1.56,2.0885749714646744e-18,1.6534049919103611e-19,1.7102562670611733e-20,2.6017349983533906e-19,-1.2750971142506307e-18,1.5500298236763747e-18,9.8025597759793418e-19
1.5625,5.9539688133998584e-18,-2.6494956802420524e-19,-2.3089398948858964e-19,-4.1271927255554161e-19,-1.4173758038287013e-18,7.3953854225078676e-19,-6.5822007576552299e-20
1.565,5.3514884709426905e-19,4.6875434098361036e-19,-1.6881712495419762e-19,4.779157249400637e-19,4.720491661538591e-20,5.7243782954307279e-19,1.1165379477335164e-18
1.5675,-2.0277221268279719e-18,3.0529214935382024e-19,-2.7597936747382939e-20,9.6035776563008794e-20,8.8849810753461944e-19,-1.1573285109605455e-18,4.3438808240686732e-20
1.57,2.3158129159270114e-18,2.0633346258241393e-19,-4.5393576189052417e-20,-8.0094534515051187e-19,-9.1291750087537377e-19,-1.7422820548980467e-18,2.0179561867369436e-19
1.5725,6.5335987775690778e-20,-2.8154346730216285e-20,-3.6067649934386964e-20,-4.1677560853814291e-19,1.5760908293963635e-18,1.0976616156748427e-18,-1.9018885122152727e-20
1.575,1.31635901213717e-18,5.4702044673232481e-20,2.9889989281168272e-20,8.8424456143849944e-19,-5.0088992094018457e-19,-7.8803434653301721e-19,-6.6236855148368243e-19
1.5775,8.6786786683041983e-19,3.9636392933765612e-19,-3.0052736105043152e-19,1.1248104876731099e-19,-1.835946290138741e-18,1.2931745823497637e-18,9.0720296893764097e-19
1.58,4.2642402465375678e-18,4.130786340750528e-19,-6.6070944362212024e-20,-7.997367538371256e-19,9.7453377121291019e-19,-2.0607646917582598e-19,5.7324098947445136e-19
1.5825,-1.6794698012392675e-18,4.705305039784441e-19,-6.8420554547406688e-20,1.40680956919511e-18,3.0485583116135555e-19,-1.541383523299043e-18,4.1678230367385291e-19
1.585,1.646105152395914e-18,-2.6621518053067691e-19,-1.320430301527339e-19,-4.8331489364912095e-21,7.3139043838105687e-19,-8.2783099668619565e-19,8.7191200028525514e-19
1.5875,2.6534212925781327e-18,2.0807193664394764e-19,1.4757537036813934e-20,1.8854756461088209e-19,-1.0733625233377084e-18,-1.3880087441143666e-18,1.3617403475170058e-19
1.59,-2.9155555736547662e-20,-3.9404664066339834e-19,-8.6723142478266805e-20,1.5729987512416768e-18,-1.1884635949716384e-18,5.749827448172467e-20,-2.5839832330869668e-19
1.5925,-3.4339770649493693e-18,-1.2116713287832429e-19,6.5921669516257514e-20,-2.8204163704300511e-19,-8.1650259733412566e-19,3.6546808191208765e-19,-2.3251005815247514e-19
1.595,-1.0474938961226595e-18,-8.2922774835515526e-21,-1.0595881696166073e-19,8.6827188974210153e-19,1.1929232704986991e-19,1.0390262401389936e-18,-3.7429797492676161e-19
1.5975,-5.6307205288496113e-20,2.3735505226245944e-19,2.0912485632793751e-19,2.8673414242839646e-19,-1.2979666694254683e-18,-1.9153602809243151e-18,-3.7097635849971718e-19
1.6,2.0369997882974718e-18,-1.5384651860207371e-19,-3.3981575979211176e-20,-5.5506749748427771e-19,4.9838906449039316e-19,-3.5593687568340383e-18,-3.9116141692279703e-19
1.6025,-4.8945825912884124e-19,1.8785377789165018e-19,2.7139596671921434e-19,-6.1911881981687085e-19,3.4984905573095366e-19,-1.2011225621066844e-18,7.1597562489732804e-19
1.605,1.8714852037861691e-20,-1.7150794203624424e-19,-1.8777155856293605e-19,1.0704381173996855e-18,4.7104923592081113e-19,4.8879303564173948e-20,-6.6419165517047984e-19
1.6075,-3.1605158065009963e-19,8.3687130449841122e-20,-3.5829152820076082e-19,-1.4453542870033486e-19,1.6677020165343707e-18,1.161681743233889e-18,-7.215289311725566e-19
1.61,-1.3179439634353726e-19,2.4235535630882946e-19,1.8934126058535843e-19,8.1440176122979204e-20,-1.9491807352091947e-19,-4.0395089954927099e-19,-6.6018790297651097e-19
1.6125,-2.1644313407933515e-18,-2.9461787489064964e-19,2.544624719326236e-19,5.4387998623933107e-19,6.1490412141648706e-19,1.2964854408613666e-18,-2.8622274968780274e-19
1.615,1.9472648873447931e-18,2.3284505670623456e-19,-2.3311635895271965e-19,-6.5901856888935667e-19,5.4190883492912419e-19,4.7074860780403316e-19,-6.3251438023249456e-19
1.6175,7.2651511589889544e-19,-3.2418399093455034e-19,2.311517603360667e-19,-8.1124430918006793e-20,2.4906220118417773e-19,-1.387543154854103e-18,-1.9307245567774233e-19
1.62,-2.1753051211614247e-18,-4.9845327239183546e-19,2.6116121941207661e-19,7.2003179619222132e-20,1.1467661740012747e-18,-1.4216975776585322e-18,5.1418727026028072e-19
1.6225,2.3581071190009901e-18,-2.2482820435297643e-19,2.6253458027272069e-20,7.8068933736054085e-20,1.3434392914888061e-19,1.114503238891924e-19,-2.1584713553025169e-19
1.625,2.1281048759581413e-18,2.0499738230900915e-20,6.1898104613822296e-20,-2.0657731462031848e-19,-1.0522900393315779e-18,1.8329222080576547e-18,4.0533582942202974e-19
1.6275,5.3779134764137966e-19,5.4458499588530843e-19,1.2631252144771341e-19,4.1880276594686436e-19,1.1165664631715754e-18,-6.2931626867888555e-19,-5.8959858939326681e-21
1.63,-2.446692777492054e-18,-5.2832817045565329e-19,8.3285090404018464e-20,8.8178888825255991e-20,-8.9969388949932056e-20,1.2075310396848857e-19,-2.0836597078038265e-19
1.6325,3.5275943282060584e-19,-4.2420638370902304e-20,2.1296201785812687e-19,-5.9671973252861909e-19,-1.8486640278039614e-19,7.182586325997261e-20,4.2206716972388515e-19
1.635,-7.9767147391969268e-19,1.1141503862664205e-19,9.5687810717408357e-20,-4.0531584403769151e-19,-6.721750631897934e-19,-4.1524021834751629e-19,4.0228049627612076e-19
1.6375,-4.0908190014183432e-18,-3.5218821474788475e-21,-2.2594560083189254e-19,-4.8521785853482688e-19,-8.5245747059367483e-19,-7.6806703013917902e-19,-5.0975393316779241e-19
1.64,-4.5060627954818503e-19,3.4326015601727803e-19,4.7514061650438952e-19,2.8844658947593045e-19,6.5109702724073877e-19,-5.7162918227306389e-19,7.7563840987243504e-19
1.6425,-9.3030149279933198e-19,3.2132050332070501e-19,-2.1212932785113711e-19,-2.4707337669935393e-19,-1.4631754529494052e-18,2.0408330460134236e-19,-1.3008350722028657e-19
1.645,-1.5506455453363845e-18,-4.2557864376336005e-20,6.4624942595005764e-20,-1.0605422618358246e-19,5.0047940975039707e-19,-9.1445783390178761e-19,-6.6103462036561526e-19
1.6475,-1.712930023747668e-18,3.7147871556101279e-19,-2.5852830903504404e-19,3.2576628110346531e-19,1.9365308399100208e-18,1.774233137998942e-18,7.7136134290602875e-19
1.65,-2.1557264580519749e-18,-3.9355196820324931e-19,-3.629730519818426e-20,1.295518946857756e-20,1.3345660407089338e-19,-2.1426710616023966e-18,-2.4495260139143061e-19
1.6525,-2.2920072120847339e-18,-5.4894524645235243e-20,-1.9085695239053018e-19,4.5898745290856448e-19,-1.9099888275947637e-18,-1.0371250473186745e-18,1.0916003074463523e-18
1.655,-5.2764696993457319e-19,6.5709914094329923e-19,1.1290029486546232e-19,-3.0205691483357048e-19,2.3736332430012251e-18,-9.2373873683688465e-19,1.1061595399004005e-18
1.6575,4.4878653010511424e-19,-1.1618043334442871e-19,-3.720475595902779e-19,-1.0553204543678262e-18,-7.3754075718179369e-19,2.3416386977274678e-18,6.4106872392187206e-19
1.66,-1.2329867131675183e-18,-2.2513843750998833e-19,-5.988773876782574e-20,-5.8667563653576106e-20,2.8525878778588338e-20,1.6831574261286649e-18,-9.8579128870250191e-19
1.6625,-6.9984270771939958e-19,1.5588225083945089e-19,-2.0799747666030762e-19,-9.4664993314857663e-19,-7.4242952198228439e-19,-1.8790962766527363e-18,7.7418441299264804e-19
1.665,1.2190270793712155e-18,-3.4551270907416399e-19,5.6552182117174478e-20,7.6312361909987272e-19,9.2072069338045774e-19,1.4810441687185908e-18,6.3578779345481928e-19
1.6675,-1.1772203747957825e-18,-3.2074261978997036e-19,-3.0611524492521001e-19,2.9405097628219275e-19,5.9195038193806187e-20,1.886794194921851e-18,1.6341240706645437e-19
1.67,-1.3229866993537601e-18,-9.5721906444066505e-20,-2.2074474319302621e-19,-5.9654683825927461e-19,9.0301434008012143e-20,-1.455472312099511e-18,-1.5110695397233122e-18
1.6725,-1.4663148829357099e-18,-2.1218111350596091e-19,1.250281796596658e-19,2.7387290857379412e-19,-2.041875533336722e-19,6.050246488199464e-19,7.7192061685965751e-19
1.675,3.1802356532751468e-18,-2.8503295987358553e-19,2.7548178915658649e-19,3.5019487164372644e-19,4.658258863272376e-20,-1.9474415643801355e-18,-1.2389935388717931e-18
1.6775,1.017701744984506e-18,3.7713996946565788e-19,-1.7889005937886885e-20,1.9046559525505386e-19,-1.2916216852861825e-18,1.9710618294372547e-18,-1.5390023339529539e-19
1.68,-8.2524678991973146e-19,4.425596994637958e-20,1.1818982457088121e-19,3.9074732514379189e-20,-7.4648531713181412e-19,3.5927814609793433e-20,-1.3321323012723382e-18
1.6825,1.8760332416863816e-18,-3.1126741874810042e-19,-1.1932350342743031e-19,4.130471021198303e-19,2.1112545311590528e-19,-2.1833365883036651e-20,1.1492829762139597e-19
1.685,-2.0545292313967829e-18,-2.9970714081811111e-19,9.4543866579760221e-20,-4.7875392343569547e-19,-1.003127979575935e-18,2.5149568878759284e-19,-1.9514455404388394e-19
1.6875,4.7856992362649493e-19,8.5725553485942291e-20,3.0666088806978667e-19,-3.9532855371809314e-20,-1.2038889188950019e-18,-7.0329839007483258e-19,-7.6238358310680764e-19
1.69,-2.9478255124330695e-19,-1.379512175684606e-20,1.7998662880730262e-19,-3.0826638801774888e-19,-1.8698039686277801e-18,3.1389900792105568e-18,-1.4532961673989581e-19
1.6925,8.2208524446826815e-19,-4.7679632353226454e-19,-1.198886135879759e-19,4.591006336232352e-19,3.5286833757423452e-19,9.0222564998039097e-19,7.6883575773065813e-20
1.695,3.2302979832526897e-19,2.5152613732099081e-19,2.7631444412329499e-19,2.4013445209162311e-19,-1.6843945647650284e-18,-2.0307045621268801e-18,-6.2076848488787837e-19
1.6975,7.9769812258798051e-19,-8.2870194584307131e-19,7.1080952576331527e-20,1.3435872331050452e-19,1.672270115392918e-18,8.5826228004609345e-19,-6.1611023124251308e-20
1.7,-1.1765504600313392e-18,9.2481979407103958e-19,-6.7192713993992108e-22,-4.5687719716458023e-19,6.3193984192502426e-19,-1.1323115144225695e-18,-4.5909778738748913e-21
1.7025,6.4058141895529249e-19,7.7789109837881593e-19,3.4583178087275795e-19,7.9542745708001268e-20,6.608352954264314e-19,2.1815639716821144e-18,2.0066555793746115e-19
1.705,-1.2374821512713017e-20,-1.0667765949224555e-19,-7.0735438499376035e-20,-2.9475497230871211e-19,6.4211062663732535e-19,1.3490354106534992e-18,-9.0494219932177863e-19
1.7075,1.0362500760977609e-19,5.9869668229896457e-19,-3.0391691370819602e-19,-4.5296368280456207e-20,-1.0339019859954145e-19,2.1731490106060091e-18,-9.4488673263966381e-19
1.71,2.6694038743447498e-18,-2.1722800188094893e-20,-1.2797973161377949e-19,-1.1149150513499873e-18,-1.5002425353943508e-19,-1.5097854945884654e-19,8.2348695539400444e-19
1.7125,6.5349203537347747e-20,-6.5521292877450949e-20,9.5507616435200665e-20,7.9842486824897639e-20,-8.2281703429390433e-19,-4.4877319642459851e-19,1.0412295267671024e-18
1.715,-1.4801051008700886e-19,-3.0509357512314597e-19,-1.0437136560520174e-19,-1.1740108271041996e-19,5.5168410347163207e-19,-1.1695842577078835e-18,-4.0473031372926502e-19
1.7175,1.7379377870239997e-18,4.5034740990595414e-19,-5.158236967661887e-20,-3.8394480561966151e-19,-8.8368284330503624e-19,4.4653550065551731e-19,-1.6187638606337486e-19
1.72,2.5207226356438062e-18,-3.8040727631317092e-20,2.0519661178401477e-19,-8.0474828245177149e-20,-7.8072366983418601e-19,-5.546707513385749e-20,-2.3632979011354464e-19
1.7225,-1.0600216056414745e-18,2.9458493722640219e-19,-1.398806478141881e-19,7.5427209113720448e-19,3.7798171322416855e-19,1.0429441253238252e-18,4.4055133678872083e-19
1.725,6.7169939484150698e-19,-1.6139654810679426e-19,-4.657392861435698e-20,-5.7238399317500265e-19,-4.8712831538640309e-19,3.4141573608323088e-19,8.3618282086399485e-19
1.7275,1.2251295554593493e-18,1.1401614284263989e-19,-5.5194210810730404e-20,1.2093436183280306e-19,-1.9599948150055255e-20,-3.3863296106141255e-19,-1.2003918768171075e-18
1.73,1.2741966560473738e-18,3.6015803649622329e-19,1.7208810110205768e-19,-1.3019492504985482e-19,5.1659940534735317e-20,1.9297775403528108e-18,1.5181646608321453e-18
1.7325,6.4965643907506834e-19,-2.3529954683343821e-19,-6.3386077435268845e-20,7.557891738279264e-22,-1.1217639091879062e-18,1.0738576759550841e-18,1.5763655294266109e-18
1.735,1.8981262728001053e-18,-3.3220063307069459e-19,6.4009929712935814e-20,-2.3835660545819505e-19,8.6347821091563222e-19,-1.6783038368231502e-18,4.5425627282132011e-20
1.7375,-1.7246357517083695e-18,1.3145444464490117e-19,7.2669263585664933e-20,-3.3614194754772848e-20,-7.0109975339349405e-19,-2.000553617029503e-19,2.10801274364905e-19
