Physical Time (s),massspec_vol Monitor (J): cv1,massspec_vol Monitor (J): cv2,massspec_vol Monitor (J): cv3,massspec_vol Monitor (J): cv4,massspec_vol Monitor (J): cv5,massspec_vol Monitor (J): cv6,massspec_vol Monitor (J): cv7
7.1415,6.3100400065073951e-15,3.7060766435066842e-15,3.6267739958119229e-15,3.0939556872282282e-15,3.0092989434797053e-15,6.1282134394405379e-15,9.4289487020309072e-15
7.14175,6.3220913689683426e-15,3.7153454208637735e-15,3.6142557288988437e-15,3.0836794085083032e-15,2.9839433803483076e-15,6.0855446835156476e-15,9.4308867823462383e-15
7.142,6.3280279225003214e-15,3.7116610180617031e-15,3.6177058040999627e-15,3.0784691061267934e-15,2.9957892527270983e-15,6.082475240234049e-15,9.4264546824929297e-15
7.14225,6.326839960178681e-15,3.7290698120228008e-15,3.6218847570211148e-15,3.0906800247872434e-15,2.9722424397991634e-15,6.0633988937361771e-15,9.4227393710469319e-15
7.1425,6.3179298674112746e-15,3.7258686231977615e-15,3.6211816571913742e-15,3.0821251242864074e-15,3.004949695154844e-15,6.0887641316487169e-15,9.4133022887818928e-15
7.14275,6.3054447066228487e-15,3.73136143075069e-15,3.6330842798059997e-15,3.0713877789858775e-15,2.9823366375694979e-15,6.127711619146488e-15,9.3996082533791528e-15
7.143,6.3013276279551611e-15,3.73410415801849e-15,3.6297838171346849e-15,3.0880279751745684e-15,2.9827091821189045e-15,6.0751921274136056e-15,9.3671898805437601e-15
7.14325,6.2816375892849746e-15,3.7451414010017907e-15,3.6246090985087797e-15,3.0872752352418624e-15,2.9908038840169449e-15,6.1010360223107331e-15,9.4062291219699844e-15
7.1435,6.308880896158125e-15,3.7459957155921416e-15,3.6180139739182499e-15,3.076662722197761e-15,2.995341460003043e-15,6.0904255433853199e-15,9.3894219227570687e-15
7.14375,6.3000216585273023e-15,3.7365347495083826e-15,3.6159164411166094e-15,3.0901224647134251e-15,2.9850151638093673e-15,6.1079678603579229e-15,9.3688025275399876e-15
7.144,6.3046195418950344e-15,3.7537407128898555e-15,3.611727456562304e-15,3.0828345835735782e-15,2.9873741423704611e-15,6.1196842420155523e-15,9.4086722203524034e-15
7.14425,6.3146303535095796e-15,3.7642138804154565e-15,3.6099453003087155e-15,3.0772714503506677e-15,2.9759393899646039e-15,6.1198021115700645e-15,9.4533581391057187e-15
7.1445,6.2843753019394538e-15,3.7626061219380724e-15,3.6310337350835872e-15,3.0632452786127624e-15,2.9778609452987437e-15,6.076205878886078e-15,9.4054070237432725e-15
7.14475,6.276875019404371e-15,3.7747562193328711e-15,3.6233283370753991e-15,3.070336486231893e-15,2.9913841714922268e-15,6.1219892308437799e-15,9.4324723155993098e-15
7.145,6.3018065600453157e-15,3.7734221811368307e-15,3.6141984226191781e-15,3.0662174017838204e-15,2.9660518424107015e-15,6.1019552725843875e-15,9.4317713027265356e-15
7.14525,6.3091145895107576e-15,3.7824432392518958e-15,3.617591757152587e-15,3.0719392076719075e-15,2.9780257659495088e-15,6.0985654948206036e-15,9.41976108065548e-15
7.1455,6.2919296421081256e-15,3.7833423247366649e-15,3.6120023985318138e-15,3.0661433233412377e-15,2.9917329223226933e-15,6.0851821666651509e-15,9.4085470832928939e-15
7.14575,6.3014855533968585e-15,3.7898826623908507e-15,3.6119486744219575e-15,3.0714434504159449e-15,2.9558275487910728e-15,6.0928242145621849e-15,9.3757812161078542e-15
7.146,6.2969058988548366e-15,3.7894427192059356e-15,3.6205082156220512e-15,3.0868396552669181e-15,2.9564136076160284e-15,6.0741738473005566e-15,9.4256717165498763e-15
7.14625,6.2836117258821051e-15,3.799135868567261e-15,3.6142421272468318e-15,3.0787359116728036e-15,2.9841651234730949e-15,6.0662788362164281e-15,9.430796844744136e-15
7.1465,6.3043357052918685e-15,3.8069039354857005e-15,3.6153241137060628e-15,3.0762867649495578e-15,2.9771571037605301e-15,6.0529864104950714e-15,9.4510632129505303e-15
7.14675,6.3215968907460074e-15,3.8053521189305513e-15,3.6097362696080608e-15,3.0422338610768135e-15,2.9516393315361809e-15,6.0909111756044867e-15,9.4448811741790099e-15
7.147,6.3001150986955968e-15,3.8108269946727349e-15,3.6230235926022608e-15,3.0486591059914679e-15,2.9645352192295211e-15,6.0729311890864411e-15,9.4065372952482282e-15
7.14725,6.26672055557367e-15,3.8143578221479857e-15,3.6200564337457527e-15,3.0768304495127879e-15,2.9705003733837518e-15,6.0827364691430041e-15,9.4443959613917787e-15
7.1475,6.2843650875253064e-15,3.8168678357555422e-15,3.6133226986930172e-15,3.0741697398487762e-15,2.9621456999215314e-15,6.0847337018839804e-15,9.4193118709370737e-15
7.14775,6.29083075976236e-15,3.8328545065138216e-15,3.6166063655117002e-15,3.0702611032698467e-15,2.9740503703930644e-15,6.075313078100426e-15,9.4531959746109904e-15
7.148,6.286815534425788e-15,3.8298260962303044e-15,3.6082587252917107e-15,3.0577218085277647e-15,2.9519368278365211e-15,6.0350107063902475e-15,9.3936862647476242e-15
7.14825,6.2824561091704022e-15,3.8369115263302561e-15,3.6058875388657422e-15,3.0663594969190553e-15,2.955591858925758e-15,6.09892046816324e-15,9.4731854825634844e-15
7.1485,6.2648613186414138e-15,3.8317168594959972e-15,3.6099653176455238e-15,3.0681293191674785e-15,2.9555019528889018e-15,6.067289502204778e-15,9.4212534650510645e-15
7.14875,6.2631715968220834e-15,3.8394452135524392e-15,3.6102242476693418e-15,3.0754448018070658e-15,2.9644175104354021e-15,6.0966092020201919e-15,9.3952632933161698e-15
7.149,6.292450646155909e-15,3.848523307011536e-15,3.6147340665618455e-15,3.0599281092696753e-15,2.967142954967038e-15,6.0733057627644503e-15,9.4406777441041844e-15
7.14925,6.2787234616478174e-15,3.8622986432376184e-15,3.61228060376859e-15,3.0705399349920996e-15,2.9424264149933659e-15,6.0946380585907295e-15,9.4617310210516611e-15
7.1495,6.2719462466297042e-15,3.8475292809437456e-15,3.5885196400739773e-15,3.0478329609170235e-15,2.9599645901956289e-15,6.0701635876318602e-15,9.4339286338242132e-15
7.14975,6.2709011223309002e-15,3.8597073734340466e-15,3.609912385169859e-15,3.0458389082466304e-15,2.9598985431301844e-15,6.0509689253308112e-15,9.4227030952602019e-15
7.15,6.2574902858147361e-15,3.8659840915139462e-15,3.6025801924588536e-15,3.0524893249132511e-15,2.9423104192299958e-15,6.0612791697230387e-15,9.4085217780456024e-15
7.15025,6.2789892505799887e-15,3.8667286487250342e-15,3.6038977929563427e-15,3.0566231622969434e-15,2.9706504646029621e-15,6.0632564141458061e-15,9.4426354716820668e-15
7.1505,6.2442221155645719e-15,3.8745784765621752e-15,3.6031877791204032e-15,3.0625213898225292e-15,2.9743584027721333e-15,6.0466474733315239e-15,9.4141981862893318e-15
7.15075,6.2524676684210776e-15,3.884637589898291e-15,3.6059871476102111e-15,3.0624103464076418e-15,2.9465956195576125e-15,6.0272221664674719e-15,9.4020304197516605e-15
7.151,6.2948222307904256e-15,3.8757569614197179e-15,3.6108758502420888e-15,3.0573634282248301e-15,2.9611757078187425e-15,6.0307051944734667e-15,9.4707186504225277e-15
7.15125,6.2730797313928773e-15,3.8869903995925127e-15,3.602245193071522e-15,3.0558418344615425e-15,2.9521035763784486e-15,6.0465832781505739e-15,9.4622755196973066e-15
7.1515,6.2750927029526159e-15,3.8896753745515994e-15,3.5949653091596621e-15,3.0614201809143004e-15,2.9479705358843209e-15,6.0727552550616414e-15,9.4528546747939382e-15
7.15175,6.2701377415551795e-15,3.8979960632419767e-15,3.5973569173416037e-15,3.0658644170578286e-15,2.9535496471383496e-15,6.0404106114605371e-15,9.4572879624036583e-15
7.152,6.2631400339783488e-15,3.9094744780604553e-15,3.6043898984541436e-15,3.0535290031959097e-15,2.9517483774276502e-15,6.0754523550575586e-15,9.4225355108370701e-15
7.15225,6.2344500352687722e-15,3.8986355493225805e-15,3.6113035815955519e-15,3.0396729721627606e-15,2.9394314135476008e-15,6.0527270337076303e-15,9.4613307442313269e-15
7.1525,6.2714105508038017e-15,3.9094023271360953e-15,3.5964315432495023e-15,3.0404145812472451e-15,2.9724605167497748e-15,6.0534233212446512e-15,9.4858997731027815e-15
7.15275,6.2402525747350073e-15,3.9117607860133314e-15,3.5833157433473687e-15,3.0574061053392615e-15,2.9476642879788014e-15,6.0289423331219092e-15,9.4344121842865895e-15
7.153,6.2291865088898191e-15,3.9243156407647216e-15,3.597002786028177e-15,3.0515977109039034e-15,2.9459531134068212e-15,6.0849096631723274e-15,9.4730815836707861e-15
7.15325,6.2621563271608145e-15,3.9257883811928458e-15,3.5973604792997507e-15,3.0347343515079426e-15,2.9449492886288564e-15,6.0447119039410489e-15,9.4470553373866065e-15
7.1535,6.2898672744296002e-15,3.9320484468317176e-15,3.5955513208408346e-15,3.0470505446623959e-15,2.9410434122469416e-15,6.0645010248697571e-15,9.4090656073322433e-15
7.15375,6.2793161559459471e-15,3.9345385961021062e-15,3.6026119296974671e-15,3.0400718591068834e-15,2.9418943739520249e-15,6.0375318923196334e-15,9.4425980800409857e-15
7.154,6.2307072416642436e-15,3.9391813238951364e-15,3.6097336636871813e-15,3.0632817695363253e-15,2.9544675728125709e-15,6.035792253429388e-15,9.4312861083169e-15
7.15425,6.2639622536904977e-15,3.9348009684666538e-15,3.5993910892269338e-15,3.0453090862026649e-15,2.9352075288448697e-15,6.0597949131732834e-15,9.4383658948108504e-15
7.1545,6.2506971712851121e-15,3.9394323794024629e-15,3.5931154059743272e-15,3.0418574577830967e-15,2.9376572514197163e-15,6.053189242391791e-15,9.4669087816278406e-15
7.15475,6.2565340475298943e-15,3.9447087101436764e-15,3.5887563413780606e-15,3.0358391606827613e-15,2.9481249358601153e-15,6.026354558804515e-15,9.4293073979149482e-15
7.155,6.264046340973502e-15,3.9482191157564082e-15,3.6040689374079888e-15,3.0478038065466459e-15,2.9346487090477407e-15,6.0110118878669433e-15,9.4694414451804677e-15
7.15525,6.2651814245275476e-15,3.9519331872872349e-15,3.5994049333937853e-15,3.0565324154073042e-15,2.9506096629590998e-15,6.0353520449621727e-15,9.4254850025879633e-15
7.1555,6.2496273801573488e-15,3.9695221102489032e-15,3.6044769483370034e-15,3.0359778140634041e-15,2.9363005833244463e-15,6.0439245395034339e-15,9.4190277858765443e-15
7.15575,6.2655930051973213e-15,3.9737123971926381e-15,3.6003180936251602e-15,3.0336800175516507e-15,2.9457126896928008e-15,6.0392893009196971e-15,9.4617470721283255e-15
7.156,6.250241298871178e-15,3.9648506003272499e-15,3.594043663126313e-15,3.0395523291621925e-15,2.947942264130633e-15,6.0779641754798695e-15,9.4665601584125804e-15
7.15625,6.2689874806318364e-15,3.9759049197937425e-15,3.5831145272506217e-15,3.0415507926007274e-15,2.9357864736426691e-15,6.0515225602136871e-15,9.488540137764321e-15
7.1565,6.2621637322950434e-15,3.9748070405474144e-15,3.5956490979894729e-15,3.0390201415412747e-15,2.9332617527728125e-15,6.0728804531722591e-15,9.4477315627602289e-15
7.15675,6.2354089536944434e-15,3.9782303060573394e-15,3.5931510972901873e-15,3.0294593801973906e-15,2.9348860748315638e-15,5.9930695687502695e-15,9.4752856082390205e-15
7.157,6.2554703460546414e-15,3.9873059796884532e-15,3.585735497785063e-15,3.048926543319852e-15,2.9394527078282951e-15,6.0235705540807365e-15,9.5121577394918457e-15
7.15725,6.2714533466162545e-15,3.9827131588933195e-15,3.5816785263124884e-15,3.0458378693638864e-15,2.9329642819363481e-15,6.0304902844241756e-15,9.4611757868887669e-15
7.1575,6.2419882758531339e-15,3.986786406676313e-15,3.5744254460256233e-15,3.0426149220236758e-15,2.9410737067926671e-15,6.0030902855912381e-15,9.4314808238861945e-15
7.15775,6.2321965577756422e-15,3.9957207324196163e-15,3.5852040927700338e-15,3.0279226696499099e-15,2.955716951623839e-15,6.0245111162673906e-15,9.4281433744522856e-15
7.158,6.2809423943939539e-15,3.991035771265666e-15,3.5693991593943112e-15,3.0286836822831243e-15,2.9185074309283779e-15,6.0225382651970935e-15,9.4936211908318574e-15
7.15825,6.2529905774567083e-15,3.994880221853356e-15,3.5834562346722409e-15,3.0455322512205071e-15,2.9450960451032627e-15,6.0147120722310571e-15,9.4795827403665509e-15
7.1585,6.2380965883951966e-15,3.997124094649034e-15,3.5930030785170141e-15,3.0259167603635882e-15,2.9324246968766685e-15,5.9946610573459825e-15,9.4438115046810474e-15
7.15875,6.2433058801635017e-15,4.0084114304843469e-15,3.5760806982145319e-15,3.0561808601439949e-15,2.9449007182644962e-15,5.9877171768950899e-15,9.475847352153812e-15
7.159,6.2002965083161812e-15,4.0175348602754217e-15,3.5941376617100675e-15,3.0213673336425208e-15,2.9295484654445443e-15,6.0327783563923534e-15,9.4398616086021653e-15
7.15925,6.2461299075816092e-15,4.017800602556739e-15,3.5846461833033711e-15,3.026193798243419e-15,2.9207262845521667e-15,5.9812306104377368e-15,9.435577726701927e-15
7.1595,6.2340052655991317e-15,4.0116920483505383e-15,3.5716676008067637e-15,3.056363392289582e-15,2.9314432747223166e-15,5.9978452460336408e-15,9.4200206088960131e-15
7.15975,6.2213166983917853e-15,4.0212107425919749e-15,3.5768010174581646e-15,3.0553688773535144e-15,2.9625029905792572e-15,5.9857397477327287e-15,9.4512030428948526e-15
7.16,6.2668248345885651e-15,4.0212846415174588e-15,3.5782572762772687e-15,3.0251676755816487e-15,2.9406594026327677e-15,5.9750539250537222e-15,9.4340656659524721e-15
7.16025,6.2347306562599348e-15,4.0258072555961496e-15,3.5791199521585803e-15,3.0345977689188303e-15,2.9281517344220534e-15,6.0015115967142686e-15,9.4880453121329072e-15
7.1605,6.2569900037090007e-15,4.0246082320187133e-15,3.568441727542388e-15,3.030577881803949e-15,2.930983320652158e-15,5.9881859891264493e-15,9.4591100445046032e-15
7.16075,6.2667632317394867e-15,4.0389595987320959e-15,3.5893075894203359e-15,3.0521304766696687e-15,2.9141523179945501e-15,6.0106966362414283e-15,9.4870516941785488e-15
7.161,6.250028673267804e-15,4.0432778199560093e-15,3.584254243911046e-15,3.0473281294272902e-15,2.9346365833430798e-15,5.9825215291587506e-15,9.4625451750256679e-15
7.16125,6.2409117775300563e-15,4.0417669427629569e-15,3.579605222774766e-15,3.0352229352094397e-15,2.9422143692093899e-15,5.9853688709066164e-15,9.4539667423307454e-15
7.1615,6.250049624863878e-15,4.0392205656127612e-15,3.5797896411653856e-15,3.0385176110714703e-15,2.9184912963659288e-15,6.0027676555109459e-15,9.3785357993664393e-15
7.16175,6.2625854351356311e-15,4.0385351626219343e-15,3.5630179942402185e-15,3.0452232079469911e-15,2.934313086879607e-15,5.9959289480982952e-15,9.5226564342050182e-15
7.162,6.2594929242727781e-15,4.0414368630924083e-15,3.5775823617021792e-15,3.0468560841805872e-15,2.931829274515941e-15,6.0063761567100977e-15,9.4710765174301546e-15
7.16225,6.265257653714208e-15,4.0532222874578717e-15,3.5840081102426844e-15,3.0364257782837529e-15,2.9280346840048377e-15,5.9711429106400625e-15,9.4731861190841139e-15
7.1625,6.2408741091326246e-15,4.0548993510364131e-15,3.569352984404723e-15,3.0196338979056498e-15,2.9478598057749637e-15,5.9564646029232737e-15,9.5575295554684017e-15
7.16275,6.2715277090542733e-15,4.0504059708352572e-15,3.572062109667075e-15,3.0208238017723781e-15,2.9309179070508884e-15,5.9867337455391551e-15,9.4814297243222438e-15
7.163,6.23808270928626e-15,4.0596027592437627e-15,3.5668371773920005e-15,3.0458022355803676e-15,2.9253086356437397e-15,5.9703767979447771e-15,9.4779922909220581e-15
7.16325,6.2345137982553321e-15,4.0606524946016234e-15,3.5781873272264317e-15,3.0533928021112635e-15,2.9355242074466143e-15,5.9376407573099842e-15,9.4399601133247092e-15
7.1635,6.2661776201865491e-15,4.0668481846346073e-15,3.5495049714465288e-15,3.044986647129373e-15,2.9400868581209769e-15,6.002226732258999e-15,9.4372149059227914e-15
7.16375,6.2510513678818551e-15,4.0667766846037023e-15,3.5617259892337561e-15,3.02771904029934e-15,2.9463310324548808e-15,5.9780901895304621e-15,9.4545170751219139e-15
7.164,6.227887512207643e-15,4.0709615474538259e-15,3.5642043031441927e-15,3.0417386526884694e-15,2.9238286299267837e-15,5.9829730835630951e-15,9.4729352011713872e-15
7.16425,6.2636080931496853e-15,4.0687007194279124e-15,3.5586746790361538e-15,3.0348478914727497e-15,2.9378595927015982e-15,5.9860254520124496e-15,9.4580473823318835e-15
7.1645,6.2373716379324235e-15,4.0726246356078176e-15,3.5617338023551928e-15,3.0269371233793428e-15,2.9425800837588502e-15,5.9578065829639014e-15,9.4720199571888804e-15
7.16475,6.2440891196629752e-15,4.0765702700340605e-15,3.5767110918872025e-15,3.0486940598187773e-15,2.9355099942542573e-15,5.9435660353356867e-15,9.4299200711196374e-15
7.165,6.244900140535613e-15,4.0780478443266801e-15,3.5595139617980004e-15,3.0494072819146748e-15,2.9338450664194205e-15,5.9736720364907549e-15,9.4507177993977586e-15
7.16525,6.2582142403727948e-15,4.0806173836056979e-15,3.5626580817548264e-15,3.0339614960756322e-15,2.9336331479286636e-15,5.9455909265388502e-15,9.397577029172427e-15
7.1655,6.2383743740480126e-15,4.0832257345330976e-15,3.5325053069210395e-15,3.0472747409148426e-15,2.9420888080686901e-15,5.9799414968023078e-15,9.4390776129183933e-15
7.16575,6.2411487099068027e-15,4.078789880279298e-15,3.5578279342960876e-15,3.0504040893846294e-15,2.9371952744058281e-15,5.9725238153908084e-15,9.4439620923293975e-15
7.166,6.2544620423758857e-15,4.0867252001374931e-15,3.567914134861622e-15,3.0389460095821539e-15,2.9300968150559813e-15,5.9962269621330031e-15,9.4536077371061306e-15
7.16625,6.2381088842068786e-15,4.0702949308790711e-15,3.5460866462372824e-15,3.0439171599798198e-15,2.9330601865521725e-15,5.9354940890182561e-15,9.4569757914871985e-15
7.1665,6.2366882014118712e-15,4.0794548165169681e-15,3.5582356007369239e-15,3.0325105892510396e-15,2.925720986219007e-15,5.9401594817693156e-15,9.5383325255343594e-15
7.16675,6.2669825426885984e-15,4.0897268719944171e-15,3.5588114416742725e-15,3.0549266264150835e-15,2.9407539895084813e-15,5.9623663514425447e-15,9.4966921848792543e-15
7.167,6.2551312976747789e-15,4.0883532485817855e-15,3.5548626623073936e-15,3.0499363805690423e-15,2.9324183177804652e-15,5.9536675447863079e-15,9.4464104322591252e-15
7.16725,6.2418068498900534e-15,4.080836387285671e-15,3.5401716231811737e-15,3.0468187280258846e-15,2.9248784190561731e-15,5.9509548592139002e-15,9.4586206265959821e-15
7.1675,6.2480017670521256e-15,4.09511215970964e-15,3.5541503555681348e-15,3.0404340745008779e-15,2.9360028160400029e-15,5.9723630789685889e-15,9.4548875124991923e-15
7.16775,6.2487230626825063e-15,4.1055396501703144e-15,3.5432222733406804e-15,3.064404723597906e-15,2.9345267210762143e-15,5.9946102621447217e-15,9.461854309725417e-15
7.168,6.2188702403203737e-15,4.0970578827842987e-15,3.5456375836701996e-15,3.0518739711376941e-15,2.958282422348702e-15,5.942067577101514e-15,9.4466100391820931e-15
7.16825,6.2238750853271167e-15,4.0946329930723769e-15,3.5451533068588074e-15,3.0487780769733184e-15,2.9271293558002229e-15,5.9651733680759651e-15,9.4548489330245286e-15
7.1685,6.2293423693060792e-15,4.1015033743528677e-15,3.5428425060120322e-15,3.0590869662309665e-15,2.9392230639438654e-15,5.926532913895683e-15,9.4927478078745009e-15
7.16875,6.2537905527912858e-15,4.0943669432290594e-15,3.5547653272016146e-15,3.065995307588297e-15,2.9607853890904077e-15,5.963457715932524e-15,9.4180735242258701e-15
7.169,6.2229229482524262e-15,4.0982798901373186e-15,3.5388253489500609e-15,3.0592611459641479e-15,2.9338516604565752e-15,5.9668819880588863e-15,9.4227809482403671e-15
7.16925,6.2361301224939244e-15,4.097037463074929e-15,3.5502777908700096e-15,3.050110943121269e-15,2.9411287449543711e-15,5.9592497019729214e-15,9.448182609778629e-15
