Physical Time (s),enth_flux_enthalpy_bot Monitor (W): bot_cv1,enth_flux_enthalpy_bot Monitor (W): bot_cv2,enth_flux_enthalpy_bot Monitor (W): bot_cv3,enth_flux_enthalpy_bot Monitor (W): bot_cv4,enth_flux_enthalpy_bot Monitor (W): bot_cv5,enth_flux_enthalpy_bot Monitor (W): bot_cv6,enth_flux_enthalpy_bot Monitor (W): bot_cv7
5.46075,-1.4896312973371984e-09,-3.5400582796727926e-10,-2.4911332301221432e-10,-2.423441618679561e-10,-3.3090292016928644e-10,-9.0468272551515099e-10,-1.3762501266365737e-09
5.461,-1.4873742250392974e-09,-3.5376883190189582e-10,-2.489437636526802e-10,-2.42170674180131e-10,-3.306751160277156e-10,-9.0442330869338274e-10,-1.3779625993781764e-09
5.46125,-1.4843116316110491e-09,-3.53431845044919e-10,-2.4871174390163089e-10,-2.4195799274724342e-10,-3.3041373612529319e-10,-9.0416037634477877e-10,-1.3795969685968779e-09
5.4615,-1.48048783521756e-09,-3.5299723683957163e-10,-2.4842106597220915e-10,-2.4171055568841287e-10,-3.3012520663147373e-10,-9.0391396291623434e-10,-1.3811511057223586e-09
5.46175,-1.4759357278692363e-09,-3.5246974360897744e-10,-2.48073103195526e-10,-2.4142890765122031e-10,-3.2981533861546129e-10,-9.0369591136740387e-10,-1.3826472841866335e-09
5.462,-1.4706825147425155e-09,-3.5185399385582671e-10,-2.4767032917189569e-10,-2.4111507804230016e-10,-3.2949144423187759e-10,-9.0351764170103813e-10,-1.3841095122936817e-09
5.46225,-1.4647686535796507e-09,-3.5115210266264892e-10,-2.4721772136581186e-10,-2.4077402450474285e-10,-3.2916031651069214e-10,-9.0338967114772085e-10,-1.3855367348350087e-09
5.4625,-1.4582422762690177e-09,-3.5036806622198571e-10,-2.4672093607696225e-10,-2.4041082145416509e-10,-3.2882797312405701e-10,-9.0331831819795943e-10,-1.3869308300842164e-09
5.46275,-1.4511215748129285e-09,-3.4950714375657741e-10,-2.4618229836628436e-10,-2.4002841361327624e-10,-3.2850068124512911e-10,-9.0330744903266311e-10,-1.3883122947008929e-09
5.463,-1.4434188074755569e-09,-3.485745607041097e-10,-2.4560386214737187e-10,-2.3962835393709922e-10,-3.2818271717540249e-10,-9.0335685925583011e-10,-1.389701912752584e-09
5.46325,-1.435182116890713e-09,-3.4757537636721186e-10,-2.4499127349485677e-10,-2.3921605101709715e-10,-3.2787872221103738e-10,-9.03465318592001e-10,-1.3910988414735657e-09
5.4635,-1.4264773080901535e-09,-3.4651883601066772e-10,-2.4435110541530066e-10,-2.3879753599867229e-10,-3.275933059460537e-10,-9.0363299913927725e-10,-1.3925039122058235e-09
5.46375,-1.4173172083169311e-09,-3.4541136602006939e-10,-2.4368522967181197e-10,-2.3837484273784884e-10,-3.2733065566149589e-10,-9.0385828056299444e-10,-1.3939424895615595e-09
5.464,-1.4077194286816593e-09,-3.4425991872032622e-10,-2.4299612571779895e-10,-2.3795008482471128e-10,-3.2709438437027008e-10,-9.0414612226566415e-10,-1.3954443703186433e-09
5.46425,-1.3977528279846525e-09,-3.4307384192061668e-10,-2.4229110081780399e-10,-2.3752799663324461e-10,-3.2688610654812132e-10,-9.0450235516355974e-10,-1.3970211591143359e-09
5.4645,-1.387493999728457e-09,-3.4186331803520761e-10,-2.4157761207470516e-10,-2.371131635586958e-10,-3.2670643242281969e-10,-9.0493466297978878e-10,-1.3986902385028487e-09
5.46475,-1.3769702085985004e-09,-3.4063684723328884e-10,-2.4085884185625315e-10,-2.3670782571491347e-10,-3.2655695320386476e-10,-9.0545658229815709e-10,-1.4004914734678767e-09
5.465,-1.3662227754591563e-09,-3.3940405565663278e-10,-2.4014024833190989e-10,-2.3631525957992278e-10,-3.2643947837149372e-10,-9.0607954750614734e-10,-1.4024666370716683e-09
5.46525,-1.355334852514876e-09,-3.3817468011017016e-10,-2.3943000562030046e-10,-2.359405895856382e-10,-3.2635544954401079e-10,-9.0680955882164379e-10,-1.4046305886938846e-09
5.4655,-1.3444043005436022e-09,-3.3696011258899929e-10,-2.3873677279501463e-10,-2.3558922214903669e-10,-3.2630639599955952e-10,-9.0764482064090124e-10,-1.4069915725864452e-09
5.46575,-1.3334685700286324e-09,-3.3576879519804237e-10,-2.3806537883591527e-10,-2.3526537238443089e-10,-3.2629833413409733e-10,-9.0859343176204726e-10,-1.4095825395045607e-09
5.466,-1.3225715888648563e-09,-3.3460832194624644e-10,-2.3742169568459442e-10,-2.3497443578338101e-10,-3.263396383543638e-10,-9.0966797416893825e-10,-1.4124335774594219e-09
5.46625,-1.311813193852701e-09,-3.3348846570551831e-10,-2.3681458057284632e-10,-2.3472326240801591e-10,-3.2643649278093013e-10,-9.1087104399042532e-10,-1.4155392012656955e-09
5.4665,-1.3012909558296787e-09,-3.3241971025284722e-10,-2.3625280617201352e-10,-2.3451887568870627e-10,-3.2659494988167691e-10,-9.1220588703800735e-10,-1.4188879885718514e-09
5.46675,-1.2910534000187163e-09,-3.3141037443733227e-10,-2.3574158098140711e-10,-2.3436802479244925e-10,-3.2682584790884643e-10,-9.1369655325679018e-10,-1.4224979962323995e-09
5.467,-1.2811987681269936e-09,-3.3047133253450123e-10,-2.3528908787451594e-10,-2.3427871248221768e-10,-3.2713779388660411e-10,-9.153620033099702e-10,-1.4263653978743854e-09
5.46725,-1.2717553960755286e-09,-3.2960836240935327e-10,-2.3490012277476558e-10,-2.3425865788684057e-10,-3.2754289209024088e-10,-9.1724252889667303e-10,-1.4305265966550929e-09
5.4675,-1.2628199269220728e-09,-3.2883161810039748e-10,-2.3458223912033021e-10,-2.3431406478408431e-10,-3.2804507277516203e-10,-9.193530772598175e-10,-1.4349636323379745e-09
5.46775,-1.2544746952456503e-09,-3.2814797330455062e-10,-2.3434044732108318e-10,-2.3445023551680809e-10,-3.2864669631806765e-10,-9.217091364691197e-10,-1.4396586768221453e-09
5.468,-1.2467680824879318e-09,-3.2756540086449123e-10,-2.3417970725618236e-10,-2.3467388135224984e-10,-3.2935637947770032e-10,-9.2435184055927743e-10,-1.4446435037797302e-09
5.46825,-1.2397748765877534e-09,-3.2709221198949885e-10,-2.341049977249472e-10,-2.3498904677159771e-10,-3.3017676213211819e-10,-9.2730210010198841e-10,-1.4499173758094943e-09
5.4685,-1.233533738723038e-09,-3.2673574318477667e-10,-2.3412182886677062e-10,-2.3540228019288022e-10,-3.3111819334811873e-10,-9.3060573644078731e-10,-1.4555312984343124e-09
5.46875,-1.22810543859379e-09,-3.2650015580136697e-10,-2.3423352611645184e-10,-2.359141608113981e-10,-3.3217886321121199e-10,-9.3426584709326669e-10,-1.4614724445546645e-09
5.469,-1.2235382043707845e-09,-3.2638824648309171e-10,-2.3444166950302939e-10,-2.3652353368088428e-10,-3.333558487337987e-10,-9.3827571597283826e-10,-1.4677225637665787e-09
5.46925,-1.2198672237300472e-09,-3.2640605414237058e-10,-2.3474949312260779e-10,-2.3723378282722894e-10,-3.3465895626032884e-10,-9.4265977414152059e-10,-1.474326985874012e-09
5.4695,-1.2171321485065115e-09,-3.2655638878831679e-10,-2.3515756768610531e-10,-2.3804296319120582e-10,-3.3608937302143839e-10,-9.4740432996158564e-10,-1.4812840143613912e-09
5.46975,-1.2153611281259918e-09,-3.2684453277042127e-10,-2.3566992733274027e-10,-2.3895624285566097e-10,-3.3766223114425818e-10,-9.5253045261622107e-10,-1.488660453803555e-09
5.47,-1.2145679255636665e-09,-3.2726844907761774e-10,-2.3628377912176515e-10,-2.3996889149961669e-10,-3.3937359859567479e-10,-9.5800366490143966e-10,-1.4964331341135817e-09
5.47025,-1.2147513362864516e-09,-3.2782353551226814e-10,-2.3699399741746883e-10,-2.410750838655699e-10,-3.4121754506494837e-10,-9.6378358227039714e-10,-1.504574202363911e-09
5.4705,-1.2159321005745164e-09,-3.2851352606684955e-10,-2.3780214102335323e-10,-2.422796939241767e-10,-3.4320509072556576e-10,-9.6987480685402886e-10,-1.5131295589836405e-09
5.47075,-1.2181062158923594e-09,-3.2933621462767563e-10,-2.3870431096821592e-10,-2.4357874436835402e-10,-3.45331722705194e-10,-9.7624474100665125e-10,-1.5220818845393752e-09
5.471,-1.221299404920373e-09,-3.3029832451920248e-10,-2.3970572573068066e-10,-2.449823621530045e-10,-3.4761284178078569e-10,-9.8292326579440536e-10,-1.5315005932071483e-09
5.47125,-1.2254781951811157e-09,-3.313920302856516e-10,-2.407995733061713e-10,-2.4648291511603097e-10,-3.5003337996572349e-10,-9.8986759341631449e-10,-1.5413318024819065e-09
5.4715,-1.2306016306840969e-09,-3.3260898575794175e-10,-2.4197877408307241e-10,-2.4807298366009243e-10,-3.52577155347121e-10,-9.9704216504383636e-10,-1.5515183059771657e-09
5.47175,-1.2366850082221733e-09,-3.3395342078121988e-10,-2.4324707129577087e-10,-2.4975828179440783e-10,-3.5524849209250709e-10,-1.0044734717955201e-09,-1.5621000904444259e-09
5.472,-1.2436963272792313e-09,-3.3541977665067794e-10,-2.4460012759808859e-10,-2.515331140622187e-10,-3.5803328580905244e-10,-1.0121443327887503e-09,-1.5730392116907602e-09
5.47225,-1.2516651691364556e-09,-3.3701645283836754e-10,-2.4604572033434848e-10,-2.5340589892468613e-10,-3.6094026184319872e-10,-1.0201016792996116e-09,-1.5843962493821396e-09
5.4725,-1.260538884876644e-09,-3.3873318664837538e-10,-2.4757660502399063e-10,-2.5536647888014604e-10,-3.6394986910908513e-10,-1.0283164418057813e-09,-1.5961100231023672e-09
5.47275,-1.2702580287185333e-09,-3.4055982346692254e-10,-2.4918486730714019e-10,-2.5740426148351799e-10,-3.6704381990248157e-10,-1.0367582191315294e-09,-1.6081212893719819e-09
5.473,-1.2808467076638744e-09,-3.4250216583511419e-10,-2.5087522135410818e-10,-2.5952285752612847e-10,-3.7022779070503344e-10,-1.0454571408056595e-09,-1.6204708734168422e-09
5.47325,-1.2922602367984955e-09,-3.4455139790777283e-10,-2.5263992283945929e-10,-2.6171173094454785e-10,-3.7348788009950599e-10,-1.054384659765773e-09,-1.6331116417931438e-09
5.4735,-1.3045569027745504e-09,-3.4671860839269602e-10,-2.544882435562521e-10,-2.6398023400144867e-10,-3.7683995730958843e-10,-1.0635855879086649e-09,-1.6461114975075407e-09
5.47375,-1.3176677017221323e-09,-3.4899028989603849e-10,-2.5640924034203564e-10,-2.6631559475511741e-10,-3.8026658592205669e-10,-1.0730083946820512e-09,-1.6593991404036134e-09
5.474,-1.3315149764186508e-09,-3.5135194220912964e-10,-2.5839104340770123e-10,-2.6870533986610931e-10,-3.837510460910367e-10,-1.0825973096662988e-09,-1.672899990218292e-09
5.47425,-1.3461348024685725e-09,-3.5380877259389674e-10,-2.6043819846352398e-10,-2.7115534844369896e-10,-3.8730394425243153e-10,-1.0923640727524769e-09,-1.6866527090630794e-09
5.4745,-1.3614547978521825e-09,-3.5634687032368594e-10,-2.6254013386993385e-10,-2.736545086241202e-10,-3.9091099232997212e-10,-1.1022520655470836e-09,-1.7005971272588226e-09
5.47475,-1.3775620813168183e-09,-3.5897976478418772e-10,-2.6470891279664705e-10,-2.7621734477611526e-10,-3.9459559517188e-10,-1.112305792184551e-09,-1.7148196903532514e-09
5.475,-1.3943622818977467e-09,-3.6168952752770779e-10,-2.6693230145165197e-10,-2.7883061955508212e-10,-3.9833974323711226e-10,-1.1224643341610402e-09,-1.7292437926125166e-09
5.47525,-1.4117583198360276e-09,-3.6445823744183236e-10,-2.6919769977238916e-10,-2.8148040668383009e-10,-4.0212485401645813e-10,-1.1326722142433119e-09,-1.7437925323301501e-09
5.4755,-1.4297897246028472e-09,-3.6729275790741815e-10,-2.7151175733365884e-10,-2.8417350779143375e-10,-4.0596230547720979e-10,-1.1429591930889704e-09,-1.7585151779347776e-09
5.47575,-1.4483861554755572e-09,-3.7018144714777455e-10,-2.7386647341985752e-10,-2.8690017187196276e-10,-4.0983840420434508e-10,-1.1532962872413326e-09,-1.7733607847318953e-09
5.476,-1.4676331315234375e-09,-3.7313936271506217e-10,-2.7627397974857211e-10,-2.8967304042156654e-10,-4.1377171410168956e-10,-1.1637479114918205e-09,-1.788414347618285e-09
5.47625,-1.4874300616301697e-09,-3.7615035781097662e-10,-2.787221336763038e-10,-2.9247875091094611e-10,-4.1774117326329714e-10,-1.1742752739606483e-09,-1.8035944836497372e-09
5.4765,-1.5076775746192431e-09,-3.7920001992058868e-10,-2.811990978023802e-10,-2.9530487675559992e-10,-4.2172684682243699e-10,-1.1848447229393925e-09,-1.8188241666919781e-09
5.47675,-1.5284185132802819e-09,-3.8229834754869829e-10,-2.8371079260642848e-10,-2.9815751374018979e-10,-4.2573663307942881e-10,-1.1954995904742953e-09,-1.8341460299871781e-09
5.477,-1.5495649731714204e-09,-3.8543415066963151e-10,-2.8624635898799135e-10,-3.0102436932408574e-10,-4.2975223549482551e-10,-1.2062109890701394e-09,-1.8494971332133821e-09
5.47725,-1.5712500642881913e-09,-3.886313835797753e-10,-2.8882218758260641e-10,-3.0392287653385575e-10,-4.337989642365892e-10,-1.2170613039473414e-09,-1.864981272583436e-09
5.4775,-1.5933712350467211e-09,-3.918749673229738e-10,-2.9142503760695488e-10,-3.0683928749779166e-10,-4.3785829199611871e-10,-1.2280079249597665e-09,-1.8805194864192803e-09
5.47775,-1.6158125593283e-09,-3.9514873472891298e-10,-2.9404080796508802e-10,-3.0975884223069242e-10,-4.4191214320735467e-10,-1.2390012352038225e-09,-1.8960287005729881e-09
5.478,-1.6386669208518536e-09,-3.9846903264327725e-10,-2.9667954980251767e-10,-3.1269256584597466e-10,-4.4598116491366991e-10,-1.2500870188810632e-09,-1.9115827127732955e-09
5.47825,-1.6618369068595069e-09,-4.0182309716370968e-10,-2.993300475978596e-10,-3.156285827475791e-10,-4.5005395006821875e-10,-1.2612190990497732e-09,-1.9271233351501754e-09
5.4785,-1.6854740297604945e-09,-4.0523536185551857e-10,-3.0201011798893719e-10,-3.1858617191634766e-10,-4.5416390104831428e-10,-1.2724703544287671e-09,-1.9427675364688021e-09
5.47875,-1.7094568999208267e-09,-4.0868707210991967e-10,-3.0470582997980579e-10,-3.2155071226775778e-10,-4.5829520432637482e-10,-1.2837847223606631e-09,-1.9584333636509137e-09
5.479,-1.7336738076230581e-09,-4.1216113538537031e-10,-3.0740465522364911e-10,-3.2450935607298976e-10,-4.6243288590722445e-10,-1.2951121962746219e-09,-1.9740485026161156e-09
5.47925,-1.7581954846595898e-09,-4.1566974660981204e-10,-3.1011648507808525e-10,-3.2747292726062657e-10,-4.6659370571138939e-10,-1.3064906317861785e-09,-1.989676865610813e-09
5.4795,-1.7829209140664726e-09,-4.1919908189627288e-10,-3.1283216914535786e-10,-3.3043199725218984e-10,-4.7076263065460072e-10,-1.3178780569455519e-09,-2.0052637378232675e-09
5.47975,-1.8079864052869309e-09,-4.2277006630963542e-10,-3.1556936842552619e-10,-3.3340617459867152e-10,-4.7496252806070895e-10,-1.3293389988033438e-09,-2.020909928383367e-09
5.48,-1.8332626286863833e-09,-4.2636353776833445e-10,-3.1831553226627701e-10,-3.3638361631492162e-10,-4.7916990618051298e-10,-1.3408153118932898e-09,-2.0365302300183739e-09
5.48025,-1.8586039773632978e-09,-4.2995767440587351e-10,-3.2105587319030093e-10,-3.3935099579008286e-10,-4.8335922706841603e-10,-1.3522446586539488e-09,-2.0520320903632572e-09
5.4805,-1.8840958667351605e-09,-4.3356695649781333e-10,-3.2380265167676725e-10,-3.4232161089217447e-10,-4.8754200477372536e-10,-1.3636647845453873e-09,-2.0674791231939021e-09
5.48075,-1.9096259754209647e-09,-4.3717563000889106e-10,-3.2654538455290055e-10,-3.4528439031477043e-10,-4.9169810314664384e-10,-1.3750267331856693e-09,-2.0828093211979979e-09
5.481,-1.9352759722023891e-09,-4.4079846589508873e-10,-3.2929634709889361e-10,-3.4825111847725576e-10,-4.958412999708268e-10,-1.3863721603479053e-09,-2.0980952500825677e-09
5.48125,-1.9609227213444332e-09,-4.4441603970144419e-10,-3.3204258102696948e-10,-3.5120787031501632e-10,-4.9995105279069732e-10,-1.3976462973422109e-09,-2.1132603830328749e-09
5.4815,-1.9864139472642767e-09,-4.4800546319308025e-10,-3.3476831001638313e-10,-3.5413747992555449e-10,-5.0400421302496409e-10,-1.4087830024693232e-09,-2.1282177074171731e-09
5.48175,-2.0117884446531302e-09,-4.5157422400466673e-10,-3.374798914087428e-10,-3.5704482950470369e-10,-5.0800969653234254e-10,-1.4198017729530427e-09,-2.1430173733453363e-09
5.482,-2.0370299140239551e-09,-4.5512254331433541e-10,-3.4017829461908319e-10,-3.5992883589217503e-10,-5.1196755507026218e-10,-1.4306927657514679e-09,-2.1576789922788063e-09
5.48225,-2.0620217795783227e-09,-4.5863214948201956e-10,-3.4285059324429491e-10,-3.62775816174846e-10,-5.1586174566516099e-10,-1.4414065404339367e-09,-2.1721440436868545e-09
5.4825,-2.0866087856136753e-09,-4.620797369930257e-10,-3.4547995072645035e-10,-3.6556856883197181e-10,-5.1967130951240616e-10,-1.4518796462186632e-09,-2.1863330455005543e-09
5.48275,-2.1108270316453566e-09,-4.6547219641689572e-10,-3.4807135520326367e-10,-3.6831189412686589e-10,-5.234053068633017e-10,-1.4621312285269726e-09,-2.2002977231942288e-09
5.483,-2.134709843976031e-09,-4.6881593390459948e-10,-3.5062893384018067e-10,-3.7101052861891922e-10,-5.2707260954733344e-10,-1.4721825287089612e-09,-2.2140913050048842e-09
5.48325,-2.1581116703069861e-09,-4.7208880501993528e-10,-3.5313635508144832e-10,-3.736493169686092e-10,-5.3065438016461969e-10,-1.4819800400745408e-09,-2.2276410016503625e-09
5.4835,-2.1808878933225792e-09,-4.752685324929066e-10,-3.5557684727492673e-10,-3.762127273246744e-10,-5.3413181090772432e-10,-1.4914699940748397e-09,-2.2408707346705236e-09
5.48375,-2.2030596984690235e-09,-4.7835998992174835e-10,-3.579528487399424e-10,-3.7870428285692564e-10,-5.3751124014755577e-10,-1.5006667133519108e-09,-2.2538184482578649e-09
5.484,-2.2246539151867475e-09,-4.8136814525039488e-10,-3.6026687792587382e-10,-3.8112711507362039e-10,-5.4079863316879537e-10,-1.5095841744307707e-09,-2.2665139181190268e-09
5.48425,-2.2455487750646355e-09,-4.8427388171102107e-10,-3.6250448857559611e-10,-3.8346731630665942e-10,-5.439762016337225e-10,-1.5181739164955778e-09,-2.2788803558582834e-09
5.4845,-2.2656152232807597e-09,-4.8705686638595814e-10,-3.6464954989772484e-10,-3.8570976969516504e-10,-5.47024762727649e-10,-1.5263855895426398e-09,-2.2908300560988081e-09
5.48475,-2.2849035011353535e-09,-4.8972532354851007e-10,-3.6670635189251303e-10,-3.8785908612179195e-10,-5.4995033808358776e-10,-1.5342421929756333e-09,-2.302390610515233e-09
5.485,-2.3034414363759471e-09,-4.9228447608493543e-10,-3.6867733297791086e-10,-3.8991799693324589e-10,-5.527541468509213e-10,-1.5417573978005144e-09,-2.3135796512271436e-09
5.48525,-2.3211395467998971e-09,-4.947193050422916e-10,-3.7055100942520732e-10,-3.9187567023251395e-10,-5.5542101263147296e-10,-1.5489016289750239e-09,-2.3243259761630059e-09
5.4855,-2.3379059236172677e-09,-4.9701429618480835e-10,-3.7231575741973942e-10,-3.9372187484326332e-10,-5.5793576955314443e-10,-1.555647112007258e-09,-2.3345588358556411e-09
5.48575,-2.3537951192308462e-09,-4.9917855359306339e-10,-3.7397729279112872e-10,-3.9546207048999658e-10,-5.6030332909072933e-10,-1.5620229625086278e-09,-2.3443144044979959e-09
5.486,-2.3688559283860233e-09,-5.0121967429074034e-10,-3.7554124279234443e-10,-3.9710119173155463e-10,-5.6252751841330456e-10,-1.5680568171236684e-09,-2.3536278380761174e-09
5.48625,-2.3830295136185896e-09,-5.0312675315410047e-10,-3.7700089949244329e-10,-3.9863274890182131e-10,-5.645992764198801e-10,-1.5737387597057988e-09,-2.3624555752168106e-09
5.4865,-2.3962579709418978e-09,-5.0488953547139379e-10,-3.7834994586703749e-10,-4.0005010004625931e-10,-5.6650985701438964e-10,-1.5790558593038234e-09,-2.3707551941084937e-09
5.48675,-2.4085972486862714e-09,-5.0651722348073936e-10,-3.7959580047241522e-10,-4.0135971993414364e-10,-5.6826705629449367e-10,-1.5840410055206507e-09,-2.3785770254348196e-09
5.487,-2.4200899115276858e-09,-5.0801719864839102e-10,-3.8074449525284196e-10,-4.0256654186461294e-10,-5.6987741394715393e-10,-1.588718131274468e-09,-2.3859619923037529e-09
5.48725,-2.4306956655361101e-09,-5.0938170976129669e-10,-3.8179182264682428e-10,-4.0366699342793179e-10,-5.713389815177109e-10,-1.5930789525097602e-09,-2.392887187076659e-09
5.4875,-2.4403838043425958e-09,-5.1060546606106088e-10,-3.8273510573243728e-10,-4.0465966876533601e-10,-5.7265312462002533e-10,-1.5971162727819615e-09,-2.3993361417947258e-09
5.48775,-2.4491998944225128e-09,-5.1169733110347382e-10,-3.8358067579438082e-10,-4.0555124513839101e-10,-5.7383086042607647e-10,-1.6008469403634207e-09,-2.4053577218844529e-09
5.488,-2.4571663126514737e-09,-5.1266274448419953e-10,-3.8433185237134042e-10,-4.0634433280968151e-10,-5.7487814366742733e-10,-1.6042708367047965e-09,-2.4109880692548667e-09
5.48825,-2.4642579605383618e-09,-5.1349810586997725e-10,-3.8498702077182103e-10,-4.0703741644905741e-10,-5.7579725932142374e-10,-1.6073740444348265e-09,-2.4162165024396256e-09
5.4885,-2.4704520533694178e-09,-5.1419989585117422e-10,-3.8554426594192072e-10,-4.0762965075944947e-10,-5.7659101495083243e-10,-1.6101436928660868e-09,-2.4210344349749888e-09
5.48875,-2.4757775076977258e-09,-5.1477610007806326e-10,-3.8600791276319874e-10,-4.0812383362903329e-10,-5.7726359024769199e-10,-1.612575069069793e-09,-2.425479841907382e-09
5.489,-2.4802373841628704e-09,-5.1523018853914518e-10,-3.863788492146433e-10,-4.0851985137975205e-10,-5.7781506765999118e-10,-1.6146579596071383e-09,-2.4295757446672961e-09
