Physical Time (s),ev_top Monitor (W): top_cv1,ev_top Monitor (W): top_cv2,ev_top Monitor (W): top_cv3,ev_top Monitor (W): top_cv4,ev_top Monitor (W): top_cv5,ev_top Monitor (W): top_cv6,ev_top Monitor (W): top_cv7
6.14375,4.8565450193698871e-12,2.1033464306947825e-13,5.0783182027002533e-14,4.9538112452412179e-14,6.2220044042108414e-14,1.8832040503248983e-13,2.089400708474721e-13
6.144,4.854124036162761e-12,2.1023794503972126e-13,5.0780362529314583e-14,4.9574511307720256e-14,6.2257934738833225e-14,1.8831564239210851e-13,2.0888641370291474e-13
6.14425,4.8517107812346131e-12,2.1014139931116628e-13,5.077717516721719e-14,4.9610430441374102e-14,6.2295394522366557e-14,1.883101555193651e-13,2.0883273339172895e-13
6.1445,4.849305861045281e-12,2.1004501252096408e-13,5.0773632933447456e-14,4.9645898730669238e-14,6.2332446533632292e-14,1.8830407349194402e-13,2.0877900367686523e-13
6.14475,4.8469098085585166e-12,2.0994877985009807e-13,5.0769744077452209e-14,4.9680951307251082e-14,6.2369118654382422e-14,1.8829753230407208e-13,2.0872517509357387e-13
6.145,4.8445230028990998e-12,2.0985268375541794e-13,5.0765522137500449e-14,4.9715626856273128e-14,6.2405446014797095e-14,1.882906703892413e-13,2.0867118024272225e-13
6.14525,4.8421457559397197e-12,2.0975669540639431e-13,5.0760986107050787e-14,4.9749961493066329e-14,6.2441473925228958e-14,1.8828362274278895e-13,2.086169435163134e-13
6.1455,4.8397783171389731e-12,2.0966077326923234e-13,5.0756159055807277e-14,4.9783987523522263e-14,6.2477254024009762e-14,1.8827651324482234e-13,2.0856239524475908e-13
6.14575,4.8374207996070992e-12,2.0956486516865242e-13,5.0751064791988344e-14,4.9817731673856655e-14,6.2512838818084501e-14,1.8826945325073517e-13,2.0850747823215624e-13
6.146,4.8350732194107452e-12,2.09468913810554e-13,5.074572892691897e-14,4.9851216591282165e-14,6.2548275248184789e-14,1.8826253096073629e-13,2.0845214472518595e-13
6.14625,4.832735494018355e-12,2.0937286656390645e-13,5.074017957350579e-14,4.9884461404696843e-14,6.2583600003260538e-14,1.8825580765668134e-13,2.0839635622865531e-13
6.1465,4.8304073739659139e-12,2.0927667639453666e-13,5.0734444984416031e-14,4.99174840567216e-14,6.2618837387390977e-14,1.8824931447275454e-13,2.0834007804098406e-13
6.14675,4.8280884921451981e-12,2.0918030721586789e-13,5.0728554745073468e-14,4.995030062796938e-14,6.2654001568647817e-14,1.8824305381444707e-13,2.0828327977948868e-13
6.147,4.8257783899276062e-12,2.090837399718401e-13,5.0722542281635151e-14,4.9982928798326626e-14,6.2689097049143713e-14,1.8823700893246085e-13,2.0822593539714175e-13
6.14725,4.8234764899850718e-12,2.0898697111244302e-13,5.071643770131549e-14,5.0015386962964371e-14,6.2724127448021994e-14,1.8823115679411491e-13,2.0816802106892878e-13
6.1475,4.8211821442037006e-12,2.0889001032058688e-13,5.0710262220668543e-14,5.0047691808404875e-14,6.2759107553479546e-14,1.8822547880610277e-13,2.0810949518091186e-13
6.14775,4.8188946788047999e-12,2.0879287550075932e-13,5.0704027955598618e-14,5.0079865292607119e-14,6.2794064104327843e-14,1.8821996293398084e-13,2.080502958835426e-13
6.148,4.8166134490111661e-12,2.0869557603036029e-13,5.0697738283478761e-14,5.011193349277841e-14,6.2829034992045568e-14,1.8821461365139457e-13,2.0799036772077216e-13
6.14825,4.814337834121625e-12,2.0859810817491748e-13,5.0691387850865895e-14,5.0143924662626716e-14,6.2864060548430185e-14,1.8820945070097359e-13,2.0792971511782175e-13
6.1485,4.8120672562014919e-12,2.0850045719268104e-13,5.0684965147703073e-14,5.0175869009626879e-14,6.2899175203549431e-14,1.8820450185223083e-13,2.078684257596237e-13
6.14875,4.8098011797482864e-12,2.0840258825720406e-13,5.0678455402545874e-14,5.020779429475317e-14,6.293440697431629e-14,1.8819979155759586e-13,2.0780666941181224e-13
6.149,4.8075391879092749e-12,2.0830444911439721e-13,5.0671843199817908e-14,5.0239721047900103e-14,6.2969774241685094e-14,1.8819532240790197e-13,2.0774466494229627e-13
6.14925,4.8052808797581719e-12,2.0820598105442049e-13,5.0665118644776725e-14,5.0271663733313379e-14,6.3005295035750175e-14,1.8819107361005906e-13,2.0768260990716645e-13
6.1495,4.8030258769956589e-12,2.0810712547729403e-13,5.0658279645602152e-14,5.0303632626115587e-14,6.3040982505175355e-14,1.8818700097652636e-13,2.0762064574338405e-13
6.14975,4.8007738053765299e-12,2.0800783307553175e-13,5.0651333811023066e-14,5.033563842365472e-14,6.3076849434165629e-14,1.8818305169814031e-13,2.0755883133928828e-13
6.15,4.7985242500631792e-12,2.0790806507371122e-13,5.0644291029228461e-14,5.0367693070813333e-14,6.3112899846025147e-14,1.8817918074334811e-13,2.0749716151186814e-13
6.15025,4.7962767571320239e-12,2.0780780653936781e-13,5.0637165190436385e-14,5.0399805421423495e-14,6.3149128461675437e-14,1.8817535834600341e-13,2.074356044491299e-13
6.1505,4.7940307824851234e-12,2.0770706675249484e-13,5.0629978414432215e-14,5.043198114107569e-14,6.3185523964078586e-14,1.8817158676420694e-13,2.0737415078474401e-13
6.15075,4.79178571917137e-12,2.076058815408303e-13,5.0622761210618905e-14,5.0464220896580529e-14,6.3222072327891967e-14,1.8816789752092693e-13,2.073128299833172e-13
6.151,4.7895408876148674e-12,2.0750431032025498e-13,5.0615548483061578e-14,5.0496525191909967e-14,6.3258771624126566e-14,1.8816434550608867e-13,2.0725171684486384e-13
6.15125,4.7872955357551589e-12,2.0740242699603258e-13,5.0608370278486007e-14,5.0528894099643278e-14,6.3295633147649748e-14,1.8816099391680177e-13,2.0719092784138787e-13
6.1515,4.7850488853107904e-12,2.0730030956951191e-13,5.0601246663317034e-14,5.0561331573804947e-14,6.3332674236554323e-14,1.8815789088558519e-13,2.0713061382832398e-13
6.15175,4.782800167817612e-12,2.0719802928690044e-13,5.0594176821060858e-14,5.0593845548336254e-14,6.336991236813295e-14,1.8815504584125465e-13,2.0707091661064842e-13
6.152,4.7805486734581365e-12,2.0709564136075701e-13,5.0587149185695242e-14,5.0626448190113064e-14,6.3407357833574571e-14,1.8815241700168672e-13,2.0701195612585365e-13
6.15225,4.7782937589995869e-12,2.069931726288663e-13,5.058014779361861e-14,5.0659151569565478e-14,6.3445010704395119e-14,1.8814991040798757e-13,2.0695381617365558e-13
6.1525,4.7760348713045647e-12,2.0689062200975927e-13,5.057315551318024e-14,5.0691964272693712e-14,6.3482858987195697e-14,1.8814741107884078e-13,2.0689654599905431e-13
6.15275,4.7737716066224115e-12,2.0678795674013006e-13,5.0566150020887691e-14,5.072488825530153e-14,6.3520885721828165e-14,1.8814482379917884e-13,2.0684016855685222e-13
6.153,4.77150373543625e-12,2.0668512217708704e-13,5.0559104612825065e-14,5.0757917790798606e-14,6.3559069797550107e-14,1.88142097480234e-13,2.0678467610993333e-13
6.15325,4.7692311930682286e-12,2.0658204848522615e-13,5.0551994976928946e-14,5.0791041484871638e-14,6.3597388341527666e-14,1.881392398393364e-13,2.0673003219316754e-13
6.1535,4.7669540161674982e-12,2.0647866311058448e-13,5.0544805104201948e-14,5.0824245450967505e-14,6.3635816320943518e-14,1.8813630162171925e-13,2.0667616662967936e-13
6.15375,4.7646723724666454e-12,2.0637490316812427e-13,5.0537532803969833e-14,5.0857520923084215e-14,6.3674328785934356e-14,1.8813335755274852e-13,2.0662299737010821e-13
6.154,4.762386516441568e-12,2.0627072402183394e-13,5.0530191633970696e-14,5.0890867086992349e-14,6.3712903788258407e-14,1.881304933136658e-13,2.065704277111318e-13
6.15425,4.760096779707535e-12,2.0616610359494604e-13,5.0522809099087052e-14,5.0924294240713227e-14,6.3751524871285545e-14,1.8812779193747448e-13,2.0651836741415721e-13
6.1545,4.7578035454680085e-12,2.0606104034044785e-13,5.0515427078828755e-14,5.0957822198852225e-14,6.3790180835680928e-14,1.8812532821897985e-13,2.0646674940419819e-13
6.15475,4.7555072453048568e-12,2.0595555583420946e-13,5.0508091924016766e-14,5.09914747923852e-14,6.382886056140264e-14,1.8812315878474026e-13,2.0641552885262297e-13
6.155,4.7532084091732314e-12,2.0584968483034657e-13,5.0500846493522747e-14,5.1025273584617355e-14,6.3867552981747237e-14,1.8812131590390273e-13,2.0636466647901388e-13
6.15525,4.750907608096877e-12,2.0574347098967034e-13,5.0493720317873616e-14,5.1059233602679361e-14,6.3906243625366255e-14,1.8811979524335506e-13,2.0631410950621691e-13
6.1555,4.748605542133523e-12,2.0563695423875614e-13,5.0486726193884243e-14,5.1093355299532084e-14,6.394491454263913e-14,1.8811856083725354e-13,2.0626381826187183e-13
6.15575,4.7463029574878778e-12,2.0553015811742084e-13,5.0479854245854715e-14,5.112762757043739e-14,6.3983547167511453e-14,1.8811754995515934e-13,2.0621377347594501e-13
6.156,4.744000659395003e-12,2.054230934391225e-13,5.0473076006326444e-14,5.1162027124514216e-14,6.4022126193744362e-14,1.8811668474185876e-13,2.0616395978176073e-13
6.15625,4.7416995718030132e-12,2.0531575184124068e-13,5.0466353205076035e-14,5.1196523554150729e-14,6.4060642348139443e-14,1.8811589462688482e-13,2.0611435219285864e-13
6.1565,4.7394007183011782e-12,2.0520810734937984e-13,5.0459636184433177e-14,5.1231084426632279e-14,6.409909329768265e-14,1.8811513358586831e-13,2.0606493389417573e-13
6.15675,4.7371051761771901e-12,2.0510012259902855e-13,5.0452868858286203e-14,5.1265675872591152e-14,6.4137482276974419e-14,1.8811439681129847e-13,2.0601570771517184e-13
6.157,4.734814086035333e-12,2.0499175754573104e-13,5.0445994047686608e-14,5.1300260954719709e-14,6.4175815023493919e-14,1.8811372347755219e-13,2.0596670810148196e-13
6.15725,4.7325286022360617e-12,2.0488298216236601e-13,5.0438959571035219e-14,5.1334797853993106e-14,6.4214090107406537e-14,1.8811318318988988e-13,2.0591798261609718e-13
6.1575,4.7302499171541135e-12,2.0477378483381461e-13,5.0431727940316523e-14,5.1369240399015411e-14,6.4252302218639735e-14,1.8811285940346922e-13,2.0586960244459049e-13
6.15775,4.7279791516703161e-12,2.0466418489800211e-13,5.0424283399267571e-14,5.1403540888998423e-14,6.4290441318281418e-14,1.881128323344112e-13,2.0582161200516749e-13
6.158,4.7257173506213668e-12,2.0455423238853244e-13,5.0416634252420831e-14,5.1437656952238131e-14,6.4328490696693776e-14,1.8811316972048537e-13,2.0577398004536282e-13
6.15825,4.7234654311193518e-12,2.0444401269151327e-13,5.0408812594688223e-14,5.1471558144145692e-14,6.4366437799153684e-14,1.8811392040730281e-13,2.0572660359857709e-13
6.1585,4.7212241076696557e-12,2.0433364058020356e-13,5.0400869337172517e-14,5.1505230208280055e-14,6.4404279202297108e-14,1.8811512240198677e-13,2.0567930659754025e-13
6.15875,4.7189940405292087e-12,2.0422325274044616e-13,5.0392867940569998e-14,5.1538679499660091e-14,6.444202626376491e-14,1.8811681170327281e-13,2.0563187277864799e-13
6.159,4.7167757957635404e-12,2.0411299944392078e-13,5.0384874294245921e-14,5.1571927703839902e-14,6.4479700572344004e-14,1.8811902463727386e-13,2.0558409178453426e-13
6.15925,4.7145698239360346e-12,2.0400303114713206e-13,5.0376944303690411e-14,5.1605007094769044e-14,6.4517333738435509e-14,1.8812179900830901e-13,2.0553581350757531e-13
6.1595,4.7123765027992722e-12,2.0389349105704198e-13,5.0369119182693842e-14,5.1637954805756814e-14,6.4554956612433177e-14,1.8812516966311234e-13,2.0548697387278409e-13
6.15975,4.7101960763435804e-12,2.0378450514450784e-13,5.0361414373935825e-14,5.1670802852440484e-14,6.4592597543252633e-14,1.8812916469441527e-13,2.0543759392826222e-13
6.16,4.7080286337550259e-12,2.0367617235897491e-13,5.0353819883393523e-14,5.170357632462103e-14,6.4630283087723684e-14,1.8813379901129743e-13,2.0538774834968843e-13
6.16025,4.7058740857112897e-12,2.0356856056475882e-13,5.0346307488186531e-14,5.1736289696753564e-14,6.4668041115333417e-14,1.8813907036507458e-13,2.0533750327029117e-13
6.1605,4.7037322137874237e-12,2.0346171104524283e-13,5.0338839705299448e-14,5.1768949430489553e-14,6.4705900708168616e-14,1.8814494612269738e-13,2.0528688254422213e-13
6.16075,4.7016026306595738e-12,2.0335563330810731e-13,5.0331381397596615e-14,5.1801559054966964e-14,6.474389121011493e-14,1.881513647008015e-13,2.0523588483717335e-13
6.161,4.6994848176247345e-12,2.0325031666028848e-13,5.0323905922198193e-14,5.1834119138194611e-14,6.4782036674255814e-14,1.8815824555166579e-13,2.0518449075779291e-13
6.16125,4.6973781660119525e-12,2.0314573873844282e-13,5.031639894900317e-14,5.1866633706655785e-14,6.4820354627663573e-14,1.8816549155430288e-13,2.0513269848876924e-13
6.1615,4.6952819045698474e-12,2.0304186253143183e-13,5.030885910537289e-14,5.1899107719441015e-14,6.4858857515159377e-14,1.8817300398639778e-13,2.0508053206708496e-13
6.16175,4.6931951263230946e-12,2.0293864564486428e-13,5.0301297618501342e-14,5.1931550120495415e-14,6.4897559030561252e-14,1.8818069489913533e-13,2.0502805998230996e-13
6.162,4.6911168709667462e-12,2.0283603740899734e-13,5.0293733290754575e-14,5.1963974912971316e-14,6.4936473904097551e-14,1.8818850022032577e-13,2.0497539953467755e-13
6.16225,4.6890460758502099e-12,2.0273398369018797e-13,5.0286192909920141e-14,5.1996400750622164e-14,6.4975613743312852e-14,1.8819637636202406e-13,2.0492270226598754e-13
6.1625,4.6869816849224455e-12,2.026324241815295e-13,5.0278703894737892e-14,5.2028853542287976e-14,6.5014983713033864e-14,1.8820430556175956e-13,2.0487012475556362e-13
6.16275,4.684922621312458e-12,2.0253129165186878e-13,5.0271291798621902e-14,5.2061362519466555e-14,6.5054579674506859e-14,1.8821229761199437e-13,2.0481782429966084e-13
6.163,4.6828678149413333e-12,2.0243051329132518e-13,5.0263976726574287e-14,5.2093957233933353e-14,6.5094394015183838e-14,1.8822038814439364e-13,2.0476596913961751e-13
6.16325,4.6808163114913576e-12,2.0233000942243537e-13,5.0256767108035063e-14,5.2126665572622073e-14,6.5134423286667195e-14,1.8822863359081651e-13,2.0471474022072492e-13
6.1635,4.6787672593980896e-12,2.0222969539441541e-13,5.0249657552066652e-14,5.2159510569599909e-14,6.5174679721836164e-14,1.882371040525779e-13,2.0466431395070377e-13
6.16375,4.6767199605374121e-12,2.0212948716676362e-13,5.024262905692825e-14,5.2192505510553226e-14,6.5215187335675992e-14,1.8824586329384243e-13,2.0461485905550159e-13
6.164,4.6746738838531882e-12,2.020292959847718e-13,5.0235646743244604e-14,5.2225652592111595e-14,6.5255976859209965e-14,1.882549633515892e-13,2.045665318944515e-13
6.16425,4.6726286932649142e-12,2.0192903605717692e-13,5.0228662734395435e-14,5.225893902045932e-14,6.5297071210917223e-14,1.8826443856421843e-13,2.0451945707994166e-13
6.1645,4.6705842348601065e-12,2.0182863329800931e-13,5.022162567387884e-14,5.2292338416533646e-14,6.5338473737267944e-14,1.8827429813710929e-13,2.0447369745149339e-13
6.16475,4.6685405882396834e-12,2.0172802327310627e-13,5.0214486384924611e-14,5.2325814351533849e-14,6.5380170297947591e-14,1.8828453232445776e-13,2.0442924012500805e-13
6.165,4.6664980318603198e-12,2.0162715590894228e-13,5.020720814837135e-14,5.2359325942640319e-14,6.5422136127631656e-14,1.8829511786319968e-13,2.043859900340664e-13
6.16525,4.6644569984585271e-12,2.0152599175361752e-13,5.0199771933333119e-14,5.2392834268504383e-14,6.5464346248022986e-14,1.8830602877162877e-13,2.0434379954013563e-13
6.1655,4.6624180546329254e-12,2.0142450444514061e-13,5.0192172511134401e-14,5.2426306756865243e-14,6.5506789366948754e-14,1.8831725944356484e-13,2.0430249807500372e-13
6.16575,4.6603818612714593e-12,2.0132267859813441e-13,5.0184418634962871e-14,5.2459721935160131e-14,6.5549464173048205e-14,1.8832882515805283e-13,2.0426192623955075e-13
6.166,4.6583491208578617e-12,2.0122050351166992e-13,5.0176525211407119e-14,5.2493070331343733e-14,6.5592372307776458e-14,1.8834076040486293e-13,2.0422197938902118e-13
6.16625,4.6563205622800419e-12,2.0111797668991924e-13,5.0168507122737461e-14,5.2526352801427843e-14,6.5635510094979483e-14,1.8835311377616965e-13,2.0418263525721286e-13
6.1665,4.6542968832770853e-12,2.0101510391270085e-13,5.016037624518729e-14,5.2559578316934908e-14,6.5678861876863023e-14,1.8836593481124547e-13,2.0414395755739489e-13
6.16675,4.6522787053884743e-12,2.0091189830325143e-13,5.0152141322842284e-14,5.2592759252575271e-14,6.5722406513870259e-14,1.8837927037611428e-13,2.0410607382878221e-13
6.167,4.6502665194639687e-12,2.0080838302984158e-13,5.0143813449787955e-14,5.2625910421027589e-14,6.576612012152137e-14,1.8839315826891518e-13,2.0406913194331267e-13
6.16725,4.6482607725409615e-12,2.0070458753460337e-13,5.0135404532921588e-14,5.2659044294230825e-14,6.5809981274412532e-14,1.8840762221958049e-13,2.0403324586575958e-13
6.1675,4.6462617881004167e-12,2.006005497098624e-13,5.012693228598156e-14,5.2692171685488163e-14,6.5853970027738441e-14,1.8842266420862692e-13,2.0399844767233183e-13
6.16775,4.6442698591264871e-12,2.0049631285012199e-13,5.0118418467427892e-14,5.2725302703013269e-14,6.5898062789268662e-14,1.8843824965314205e-13,2.0396466635590726e-13
6.168,4.6422852322503169e-12,2.0039192701584288e-13,5.0109889442596294e-14,5.2758443458618894e-14,6.5942226163771927e-14,1.8845432323785626e-13,2.0393174793912759e-13
6.16825,4.6403081361737897e-12,2.0028744910341252e-13,5.0101368349536456e-14,5.2791592174975128e-14,6.5986414053291701e-14,1.8847082454338595e-13,2.0389948857116098e-13
6.1685,4.6383388211509625e-12,2.0018294086369936e-13,5.0092873224153556e-14,5.2824737702407008e-14,6.6030567916803241e-14,1.884877184366663e-13,2.0386768963396856e-13
6.16875,4.6363775954058533e-12,2.000784658997947e-13,5.0084413487901016e-14,5.2857859510967109e-14,6.6074622980864983e-14,1.8850500980120771e-13,2.0383619898422897e-13
6.169,4.6344248509593602e-12,1.9997408918583707e-13,5.0075985517721268e-14,5.2890926078390244e-14,6.6118516234180077e-14,1.8852274434538405e-13,2.038049132783707e-13
6.16925,4.6324811344767137e-12,1.9986987183608095e-13,5.0067575832618915e-14,5.2923896432218438e-14,6.6162195155115583e-14,1.8854098698453787e-13,2.0377374189745853e-13
6.1695,4.630547151152132e-12,1.9976586330132084e-13,5.0059160330846291e-14,5.2956720484004308e-14,6.6205618695573291e-14,1.8855979247389138e-13,2.0374256985398018e-13
6.16975,4.6286237573351443e-12,1.9966210386708348e-13,5.0050709715319711e-14,5.2989343363182437e-14,6.6248753459730616e-14,1.8857918334301332e-13,2.0371124212832716e-13
6.17,4.6267118981584137e-12,1.9955862266451479e-13,5.0042194632811069e-14,5.3021710636768799e-14,6.6291574262935602e-14,1.8859913506723272e-13,2.0367959107456106e-13
6.17025,4.6248125686569297e-12,1.9945543563132554e-13,5.0033588913662089e-14,5.3053771753687435e-14,6.6334063287313593e-14,1.8861958234326619e-13,2.036474485812773e-13
6.1705,4.6229267821408537e-12,1.9935255397307532e-13,5.0024874087618816e-14,5.3085484191002167e-14,6.6376211086488095e-14,1.8864043117162783e-13,2.0361467740919552e-13
6.17075,4.6210555078208339e-12,1.9924998811215899e-13,5.0016038838311255e-14,5.3116817137281763e-14,6.641801331454639e-14,1.8866155989547853e-13,2.035812097593795e-13
6.171,4.6191996344646904e-12,1.9914775348237058e-13,5.00070807719655e-14,5.3147752358490266e-14,6.6459466998948609e-14,1.8868282444452982e-13,2.0354708042312295e-13
6.17125,4.6173599184706607e-12,1.9904587433071871e-13,4.9998007986747118e-14,5.3178285251960084e-14,6.6500570356139402e-14,1.8870406535827615e-13,2.0351235141826099e-13
6.1715,4.6155369839856935e-12,1.9894438891986359e-13,4.9988837530393209e-14,5.3208423566884643e-14,6.6541319295502091e-14,1.8872510183844207e-13,2.0347710594343598e-13
