Physical Time (s),enth_flux_pressure_left Monitor (W)
7.07425,2.4080065301556606e-07
7.0745,2.4213601826254218e-07
7.07475,2.4344736823685938e-07
7.075,2.4472716388579447e-07
7.07525,2.4596914855284163e-07
7.0755,2.4716843749393234e-07
7.07575,2.4832313249800388e-07
7.076,2.4943110572519961e-07
7.07625,2.5049133068515491e-07
7.0765,2.5150704623770665e-07
7.07675,2.5248018780343911e-07
7.077,2.5341484752082097e-07
7.07725,2.5431605254065027e-07
7.0775,2.5518969467811822e-07
7.07775,2.5604159373697623e-07
7.078,2.5687854856061917e-07
7.07825,2.5770633085559388e-07
7.0785,2.5853165332086083e-07
7.07875,2.5936209441474083e-07
7.079,2.6020456718628304e-07
7.07925,2.6106427097968621e-07
7.0795,2.6194707869617609e-07
7.07975,2.6285585495263975e-07
7.08,2.6379329946066174e-07
7.08025,2.6476191918968649e-07
7.0805,2.657605600043811e-07
7.08075,2.6678984046798896e-07
7.081,2.6784748339880136e-07
7.08125,2.6892932502940766e-07
7.0815,2.7003139584329713e-07
7.08175,2.711474712059842e-07
7.082,2.7226924991117406e-07
7.08225,2.7338981813783441e-07
7.0825,2.745007171199119e-07
7.08275,2.7559263963932441e-07
7.083,2.7665738621325032e-07
7.08325,2.776859659977079e-07
7.0835,2.7867186878281657e-07
7.08375,2.7960877288174234e-07
7.084,2.8049054340088344e-07
7.08425,2.8131380147295275e-07
7.0845,2.8207525887207712e-07
7.08475,2.8277462189096269e-07
7.085,2.8341157406295457e-07
7.08525,2.8398673760846444e-07
7.0855,2.8450250587916098e-07
7.08575,2.8496173096820075e-07
7.086,2.8536788988047046e-07
7.08625,2.8572585665026185e-07
7.0865,2.8603995546672731e-07
7.08675,2.8631617238707216e-07
7.087,2.8656172692423874e-07
7.08725,2.8678169897208434e-07
7.0875,2.8698304146431166e-07
7.08775,2.8717330564061845e-07
7.088,2.8735995219293122e-07
7.08825,2.8755235226877235e-07
7.0885,2.8776073606974697e-07
7.08875,2.879953778404741e-07
7.089,2.8826560939426306e-07
7.08925,2.88581166368701e-07
7.0895,2.8895158073999526e-07
7.08975,2.8938484529028276e-07
7.09,2.8988874693945469e-07
7.09025,2.9046891040443652e-07
7.0905,2.9112924172051496e-07
7.09075,2.9187265223007629e-07
7.091,2.9269980202187769e-07
7.09125,2.9361026097306857e-07
7.0915,2.9460210048271068e-07
7.09175,2.9567145546823027e-07
7.092,2.9681361182115741e-07
7.09225,2.9802252595762169e-07
7.0925,2.9929158690743107e-07
7.09275,3.0061304870580167e-07
7.093,3.0197872717915768e-07
7.09325,3.0338013226722519e-07
7.0935,3.0480827253538784e-07
7.09375,3.0625426431719196e-07
7.094,3.0770880836489206e-07
7.09425,3.0916266136052805e-07
7.0945,3.106061851569014e-07
7.09475,3.1203106332253274e-07
7.095,3.134280542152018e-07
7.09525,3.1478991962211939e-07
7.0955,3.161087680061526e-07
7.09575,3.1737775299804166e-07
7.096,3.185910772134318e-07
7.09625,3.1974395552100454e-07
7.0965,3.2083264037198319e-07
7.09675,3.2185392389125863e-07
7.097,3.2280632433076401e-07
7.09725,3.2368810068556687e-07
7.0975,3.2450026037821865e-07
7.09775,3.2524204044138035e-07
7.098,3.2591571045491815e-07
7.09825,3.2652250956270832e-07
7.0985,3.2706648478922769e-07
7.09875,3.2755120356842085e-07
7.099,3.2798194273316282e-07
7.09925,3.2836255125904247e-07
7.0995,3.2869961747211887e-07
7.09975,3.289994132847344e-07
7.1,3.2926909399948064e-07
7.10025,3.2951610561242817e-07
7.1005,3.2974848792562386e-07
7.10075,3.2997339116563428e-07
7.101,3.3020051520307328e-07
7.10125,3.3043679814232961e-07
7.1015,3.3069140392887858e-07
7.10175,3.3097251948717268e-07
7.102,3.3128847479943692e-07
7.10225,3.3164604914803616e-07
7.1025,3.3205250592953686e-07
7.10275,3.3251309217856338e-07
7.103,3.3303184745465599e-07
7.10325,3.3361237862116381e-07
7.1035,3.3425639963706252e-07
7.10375,3.3496461039487736e-07
7.104,3.3573645368132007e-07
7.10425,3.365697408075391e-07
7.1045,3.3746211592139551e-07
7.10475,3.384108162697249e-07
7.105,3.3941028177042523e-07
7.10525,3.4045491632549877e-07
7.1055,3.4153794880827473e-07
7.10575,3.4265189317229169e-07
7.106,3.4378826390722817e-07
7.10625,3.4493886462870891e-07
7.1065,3.4609518951858176e-07
7.10675,3.4724926182767889e-07
7.107,3.4839335017433149e-07
7.10725,3.4951951667928163e-07
7.1075,3.5062111344943077e-07
7.10775,3.516922288629752e-07
7.108,3.5272745522292424e-07
7.10825,3.5372222156256326e-07
7.1085,3.5467262022797803e-07
7.10875,3.5557616294855806e-07
7.109,3.564308267845027e-07
7.10925,3.5723564455221108e-07
7.1095,3.5798901406773602e-07
7.10975,3.5869130151199992e-07
7.11,3.593424508481661e-07
7.11025,3.5994290771025453e-07
7.1105,3.6049360637226238e-07
7.11075,3.6099622892572569e-07
7.111,3.6145325570507605e-07
7.11125,3.6186759087501171e-07
7.1115,3.6224213912332289e-07
7.11175,3.6258202662277409e-07
7.112,3.6289173032783279e-07
7.11225,3.6317667207124976e-07
7.1125,3.6344142558437715e-07
7.11275,3.6369210141131501e-07
7.113,3.6393308240769719e-07
7.11325,3.6416918171028864e-07
7.1135,3.6440539865017243e-07
7.11375,3.646453789944011e-07
7.114,3.6489239332999152e-07
7.11425,3.6514973444731831e-07
7.1145,3.6541952854744161e-07
7.11475,3.6570369678199459e-07
7.115,3.6600341466561878e-07
7.11525,3.6631936397036426e-07
7.1155,3.6665153990463933e-07
7.11575,3.6699975669412228e-07
7.116,3.6736352556536443e-07
7.11625,3.6774214965815487e-07
7.1165,3.6813424709509221e-07
7.11675,3.6853865209132378e-07
7.117,3.6895353326094114e-07
7.11725,3.6937733833845295e-07
7.1175,3.6980827584598537e-07
7.11775,3.7024432351911915e-07
7.118,3.7068406752356183e-07
7.11825,3.711261903593827e-07
7.1185,3.7156946487233599e-07
7.11875,3.7201310489617514e-07
7.119,3.7245625439246854e-07
7.11925,3.7289862036371566e-07
7.1195,3.7334021576875362e-07
7.11975,3.7378119775479974e-07
7.12,3.7422241463150318e-07
7.12025,3.7466589934958813e-07
7.1205,3.7511377839882294e-07
7.12075,3.7556861259463276e-07
7.121,3.7603392556305357e-07
7.12125,3.7651349903381161e-07
7.1215,3.7701067018314404e-07
7.12175,3.7752901606354669e-07
7.122,3.7807117549257663e-07
7.12225,3.7864013447293075e-07
7.1225,3.7923730606127184e-07
7.12275,3.7986283897235935e-07
7.123,3.805171061143017e-07
7.12325,3.8119874692617404e-07
7.1235,3.8190633344180449e-07
7.12375,3.8263718043691641e-07
7.124,3.8338835026391725e-07
7.12425,3.8415591784440051e-07
7.1245,3.8493528796645459e-07
7.12475,3.8572160425856981e-07
7.125,3.8650973258758566e-07
7.12525,3.8729374745651382e-07
7.1255,3.880677913783146e-07
7.12575,3.8882573010329921e-07
7.126,3.8956155750636163e-07
7.12625,3.902693999187849e-07
7.1265,3.9094390035286349e-07
7.12675,3.9157992614540921e-07
7.127,3.9217243899611922e-07
7.12725,3.9271701620212023e-07
7.1275,3.9320970934811695e-07
7.12775,3.9364794529372921e-07
7.128,3.9402889683712743e-07
7.12825,3.943517799290084e-07
7.1285,3.9461606410890952e-07
7.12875,3.948218590722715e-07
7.129,3.9497057424825309e-07
7.12925,3.9506406507005706e-07
7.1295,3.9510505179863543e-07
7.12975,3.9509633634742621e-07
7.13,3.9504142896784066e-07
7.13025,3.9494378681278347e-07
7.1305,3.9480739953540144e-07
7.13075,3.9463612040488985e-07
7.131,3.9443409943616782e-07
7.13125,3.9420575806982876e-07
7.1315,3.9395562653062419e-07
7.13175,3.9368892002433444e-07
7.132,3.9341092249116088e-07
7.13225,3.9312669437325137e-07
7.1325,3.9284080823219135e-07
7.13275,3.9255792514683116e-07
7.133,3.9228198753968209e-07
7.13325,3.9201739265705452e-07
7.1335,3.9176757358695773e-07
7.13375,3.9153587022842554e-07
7.134,3.9132572590214441e-07
7.13425,3.9113983874673317e-07
7.1345,3.9098014349383563e-07
7.13475,3.9084737159219343e-07
7.135,3.9074212880353479e-07
7.13525,3.9066356043942923e-07
7.1355,3.9061103382750393e-07
7.13575,3.9058209708284149e-07
7.136,3.9057511537122914e-07
7.13625,3.9058765588258347e-07
7.1365,3.9061715858416453e-07
7.13675,3.9066149259428244e-07
7.137,3.9071818306985605e-07
7.13725,3.9078565443050326e-07
7.1375,3.908622486086757e-07
7.13775,3.9094722415336382e-07
7.138,3.910396546240565e-07
7.13825,3.9113909631097517e-07
7.1385,3.9124493259438631e-07
7.13875,3.9135780281164486e-07
7.139,3.9147828285844055e-07
7.13925,3.9160748271798607e-07
7.1395,3.9174588134095224e-07
7.13975,3.9189550967691159e-07
7.14,3.9205794939346158e-07
7.14025,3.9223487232965967e-07
7.1405,3.9242763334561254e-07
7.14075,3.9263752660212271e-07
7.141,3.928655018253726e-07
7.14125,3.9311179227718231e-07
7.1415,3.9337498348343337e-07
7.14175,3.9365355320403584e-07
7.142,3.9394538442221219e-07
7.14225,3.9424691154016714e-07
7.1425,3.9455449338743011e-07
7.14275,3.9486366614811381e-07
7.143,3.9517033554612217e-07
7.14325,3.9546931954216752e-07
7.1435,3.9575620955603145e-07
7.14375,3.9602522195446183e-07
7.144,3.9627419739015059e-07
7.14425,3.9649869037038956e-07
7.1445,3.9669382457760436e-07
7.14475,3.9685778363421182e-07
7.145,3.9698616503596679e-07
7.14525,3.970774536154727e-07
7.1455,3.9712940036959145e-07
7.14575,3.9713987499890361e-07
7.146,3.9710889199667385e-07
7.14625,3.9703589411522427e-07
7.1465,3.9692142015414777e-07
7.14675,3.9676653931039958e-07
7.147,3.9657446159696219e-07
7.14725,3.963488172608714e-07
7.1475,3.9609229585531906e-07
7.14775,3.9581059443220616e-07
7.148,3.9550700750210892e-07
7.14825,3.9518574853187445e-07
7.1485,3.9485035618721814e-07
7.14875,3.94503857167766e-07
7.149,3.9414941559095823e-07
7.14925,3.9378845149052565e-07
7.1495,3.9342249645638171e-07
7.14975,3.9305151254713862e-07
7.15,3.9267530114308609e-07
7.15025,3.9229281738887233e-07
7.1505,3.9190240693190904e-07
7.15075,3.9150176362250402e-07
7.151,3.9109006143297233e-07
7.15125,3.9066592661386567e-07
7.1515,3.9022838831728266e-07
7.15175,3.8977623724023066e-07
7.152,3.8931038338180857e-07
7.15225,3.8883231893026761e-07
7.1525,3.8834199260792594e-07
7.15275,3.878429023870587e-07
7.153,3.8733675183979647e-07
7.15325,3.8682779631462555e-07
7.1535,3.8631877211007164e-07
7.15375,3.8581385397240212e-07
7.154,3.8531732931899421e-07
7.15425,3.848314602985674e-07
7.1545,3.8435964889083951e-07
7.15475,3.8390380012935735e-07
7.155,3.8346580513026775e-07
7.15525,3.8304706223025248e-07
7.1555,3.8264765019906079e-07
7.15575,3.822669192912798e-07
7.156,3.8190404773884033e-07
7.15625,3.8155792740754041e-07
7.1565,3.812270830280939e-07
7.15675,3.8090939375082155e-07
7.157,3.8060382016622084e-07
7.15725,3.8030865664621937e-07
7.1575,3.8002072832458565e-07
7.15775,3.797390366595245e-07
7.158,3.7946005799389674e-07
7.15825,3.7918294221593587e-07
7.1585,3.7890456105713911e-07
7.15875,3.7862188418169046e-07
7.159,3.7833295160381129e-07
7.15925,3.7803481335094882e-07
7.1595,3.7772624337910168e-07
7.15975,3.7740653193470769e-07
7.16,3.7707374565927836e-07
7.16025,3.7672767172451072e-07
7.1605,3.7636900553397885e-07
7.16075,3.7599745183919598e-07
7.161,3.7561428644750307e-07
7.16125,3.7521959878358077e-07
7.1615,3.7481354987468811e-07
7.16175,3.743964800968911e-07
7.162,3.739681588680032e-07
7.16225,3.7352842695750716e-07
7.1625,3.7307600301138323e-07
7.16275,3.7261072848247139e-07
7.163,3.7213270146791766e-07
7.16325,3.7164531223992358e-07
7.1635,3.7114319265148238e-07
7.16375,3.7063158792181348e-07
7.164,3.7011244439749339e-07
7.16425,3.6958870995214443e-07
7.1645,3.690633333431581e-07
7.16475,3.6854034674831875e-07
7.165,3.6802383624806554e-07
7.16525,3.6751894484990818e-07
7.1655,3.6702983201928964e-07
7.16575,3.6656114550990303e-07
7.166,3.661159559801763e-07
7.16625,3.6569732223640311e-07
7.1665,3.6530681367018937e-07
7.16675,3.6494617398240065e-07
7.167,3.6461521948845977e-07
7.16725,3.6431203700180396e-07
7.1675,3.640331389737781e-07
7.16775,3.6377397832475896e-07
7.168,3.635290445406119e-07
7.16825,3.6329242144802639e-07
7.1685,3.6305576913153281e-07
7.16875,3.6281042164458672e-07
7.169,3.625469231691856e-07
7.16925,3.6225593456511956e-07
7.1695,3.6192746690565555e-07
7.16975,3.6155295072438471e-07
7.17,3.6112377041129989e-07
7.17025,3.6063262287485084e-07
7.1705,3.6007338462586212e-07
7.17075,3.5944131414671674e-07
7.171,3.5873831940225281e-07
7.17125,3.5795167559910666e-07
7.1715,3.5708786965041593e-07
7.17175,3.5614855296956824e-07
7.172,3.5513753575508815e-07
7.17225,3.5406062277672081e-07
7.1725,3.529246102765938e-07
7.17275,3.5173774401262065e-07
7.173,3.5050940658825713e-07
7.17325,3.4924958590284571e-07
7.1735,3.4797004075940569e-07
7.17375,3.4668216607640682e-07
7.174,3.4539747099843976e-07
7.17425,3.4412713050760055e-07
7.1745,3.4288164935889285e-07
7.17475,3.4167046548760643e-07
7.175,3.4050245736934674e-07
7.17525,3.3938444372440236e-07
7.1755,3.3832265471712554e-07
7.17575,3.3732104396309428e-07
7.176,3.3638229646332333e-07
7.17625,3.3550794714440581e-07
7.1765,3.3469709512838404e-07
7.17675,3.3394784110134686e-07
7.177,3.3325706830771655e-07
7.17725,3.3261990355242185e-07
7.1775,3.3203133254804716e-07
7.17775,3.3148438831152711e-07
7.178,3.3097342204282887e-07
7.17825,3.3049007785395226e-07
7.1785,3.3002676134645956e-07
7.17875,3.2957533712271696e-07
7.179,3.2912934513776233e-07
7.17925,3.2868112094669515e-07
7.1795,3.2822512818850303e-07
7.17975,3.2775587960242529e-07
7.18,3.2726861691543234e-07
7.18025,3.2675955769697908e-07
7.1805,3.2622560152710199e-07
7.18075,3.2566470806302253e-07
7.181,3.250748723389886e-07
7.18125,3.2445522089699863e-07
7.1815,3.2380484826872129e-07
7.18175,3.2312413970413608e-07
7.182,3.2241401250233891e-07
7.18225,3.2167545580382573e-07
7.1825,3.2091138449920445e-07
7.18275,3.2012455542281009e-07
7.183,3.1931863273794092e-07
7.18325,3.1849771154515804e-07
7.1835,3.1766562996588584e-07
7.18375,3.168267950598976e-07
7.184,3.159857030231395e-07
7.18425,3.1514574625977811e-07
7.1845,3.1431016470947345e-07
7.18475,3.1348198069485327e-07
7.185,3.1266289202196352e-07
7.18525,3.1185429702155948e-07
7.1855,3.1105700961397478e-07
7.18575,3.1027090135128407e-07
7.186,3.0949682760901276e-07
7.18625,3.0873423572570405e-07
7.1865,3.0798136373170243e-07
7.18675,3.0723703833993422e-07
7.187,3.0650167567500954e-07
7.18725,3.0577373418166698e-07
7.1875,3.0505176422310349e-07
7.18775,3.0433507887474858e-07
7.188,3.0362204999363104e-07
7.18825,3.0291225892795926e-07
7.1885,3.0220407985919779e-07
7.18875,3.0149527672899526e-07
7.189,3.007842040208454e-07
7.18925,3.0006900047705011e-07
7.1895,2.9934732392237157e-07
7.18975,2.9861752540291973e-07
7.19,2.9787747630913639e-07
7.19025,2.971254314261893e-07
7.1905,2.9635947922873474e-07
7.19075,2.9557756176697499e-07
7.191,2.9477719215612943e-07
7.19125,2.9395614726424296e-07
7.1915,2.9311151744586216e-07
7.19175,2.9224059323891687e-07
7.192,2.9134068843840294e-07
7.19225,2.9040969998916914e-07
7.1925,2.8944480924239685e-07
7.19275,2.8844345349535645e-07
7.193,2.8740469199373192e-07
7.19325,2.8632811438278339e-07
7.1935,2.852130382757609e-07
7.19375,2.8405990061869624e-07
7.194,2.8286928204800213e-07
7.19425,2.8164312508372892e-07
7.1945,2.8038295800669041e-07
7.19475,2.7909289609470005e-07
7.195,2.7777841099717175e-07
7.19525,2.7644475042626809e-07
7.1955,2.7509799971575291e-07
7.19575,2.7374413387516654e-07
7.196,2.7238901985762965e-07
7.19625,2.710393663480127e-07
7.1965,2.6970144947396269e-07
7.19675,2.6838082489554676e-07
7.197,2.6708403228350875e-07
7.19725,2.6581588170174072e-07
7.1975,2.6458174821769948e-07
7.19775,2.633855250351471e-07
7.198,2.622308035511369e-07
7.19825,2.6112031960779272e-07
7.1985,2.6005703347253744e-07
7.19875,2.59045272552774e-07
7.199,2.5808397265843492e-07
7.19925,2.5717169509048104e-07
7.1995,2.5630863656903004e-07
7.19975,2.5549573747341902e-07
7.2,2.5473316809578514e-07
7.20025,2.5402094366239308e-07
7.2005,2.5335825812025255e-07
7.20075,2.5274340935315313e-07
7.201,2.5217385532793248e-07
7.20125,2.5164665151334081e-07
7.2015,2.5115730819189511e-07
7.20175,2.5070150858062357e-07
7.202,2.502741013101619e-07
7.20225,2.498693100906602e-07
7.2025,2.4948107529812046e-07
7.20275,2.4910309988394462e-07
7.203,2.4872851508031216e-07
7.20325,2.4835036729197679e-07
7.2035,2.4796106613641937e-07
7.20375,2.4755344792527822e-07
7.204,2.471200669037962e-07
7.20425,2.4665418667325672e-07
7.2045,2.4614915001753438e-07
7.20475,2.4559768113134123e-07
7.205,2.4499384647359873e-07
7.20525,2.4433283004003196e-07
7.2055,2.4361044565027764e-07
7.20575,2.4282323530440748e-07
7.206,2.4196999899511271e-07
7.20625,2.4105009104020105e-07
7.2065,2.4006474775319478e-07
7.20675,2.390167254423123e-07
7.207,2.3791047261944357e-07
7.20725,2.3675251333194545e-07
7.2075,2.3555056743956251e-07
7.20775,2.3431376926100087e-07
7.208,2.3305183187992878e-07
7.20825,2.3177517094497127e-07
7.2085,2.3049433293235843e-07
7.20875,2.2921930374795936e-07
7.209,2.2796121353597941e-07
7.20925,2.2672896818733868e-07
7.2095,2.2553080819499956e-07
7.20975,2.2437425672211533e-07
7.21,2.2326495775308909e-07
7.21025,2.2220729990873837e-07
7.2105,2.212041684244471e-07
7.21075,2.2025677300598959e-07
7.211,2.1936436861303823e-07
7.21125,2.1852583611920281e-07
7.2115,2.1773781160958186e-07
7.21175,2.1699610221173674e-07
7.212,2.1629538111901811e-07
7.21225,2.1562917416191829e-07
7.2125,2.1499044994986887e-07
7.21275,2.1437184694365286e-07
7.213,2.1376536869353599e-07
7.21325,2.1316314559715496e-07
7.2135,2.1255742830380735e-07
7.21375,2.1194103326011042e-07
7.214,2.1130805102661094e-07
7.21425,2.1065232777529298e-07
7.2145,2.099691105621175e-07
7.21475,2.0925391129619103e-07
7.215,2.0850401958496621e-07
7.21525,2.0771696633069952e-07
7.2155,2.0689202030863476e-07
7.21575,2.0602883275067244e-07
7.216,2.0512934612514879e-07
7.21625,2.0419429058807261e-07
7.2165,2.0322603426361993e-07
7.21675,2.022283033591288e-07
7.217,2.0120399616966424e-07
7.21725,2.0015751932972736e-07
7.2175,1.9909236168470377e-07
7.21775,1.980131612081681e-07
7.218,1.9692367161236411e-07
7.21825,1.9582763106996281e-07
7.2185,1.9472873039879761e-07
7.21875,1.9363142655365002e-07
7.219,1.9253862587104659e-07
7.21925,1.9145462198477362e-07
7.2195,1.9038238741256854e-07
7.21975,1.893256188434671e-07
7.22,1.8828821165262393e-07
7.22025,1.8727302834242075e-07
7.2205,1.8628370001579703e-07
7.22075,1.8532259045080824e-07
7.221,1.8439258073810537e-07
7.22125,1.8349543511682366e-07
7.2215,1.8263241291413461e-07
7.22175,1.8180472300147906e-07
7.222,1.8101281597919039e-07
7.22225,1.8025564666780288e-07
7.2225,1.7953242706313602e-07
7.22275,1.7884121022474746e-07
7.223,1.7817908205092024e-07
7.22325,1.7754395745513631e-07
7.2235,1.7693210799173143e-07
7.22375,1.7634051135625926e-07
7.224,1.7576509360907135e-07
7.22425,1.7520290267469004e-07
7.2245,1.7464959687321064e-07
7.22475,1.7410249117895714e-07
7.225,1.7355910011066156e-07
7.22525,1.7301634194624431e-07
7.2255,1.7247288347821933e-07
7.22575,1.7192780370659102e-07
7.226,1.7138031404725567e-07
7.22625,1.7083005390268493e-07
7.2265,1.7027809328229758e-07
7.22675,1.697246234786561e-07
7.227,1.6917170303286356e-07
7.22725,1.6862018144828399e-07
7.2275,1.6807227507834821e-07
7.22775,1.6752990584897e-07
7.228,1.6699406820350544e-07
7.22825,1.6646666348273046e-07
7.2285,1.6594815008876952e-07
7.22875,1.6543811902780789e-07
7.229,1.6493635072112249e-07
7.22925,1.6444118612742882e-07
7.2295,1.6395095050966133e-07
7.22975,1.6346343181611787e-07
7.23,1.6297519873342695e-07
7.23025,1.6248355959713383e-07
7.2305,1.6198495335285055e-07
7.23075,1.6147659240475698e-07
7.231,1.6095412452618243e-07
7.23125,1.6041488595231287e-07
7.2315,1.5985677452969446e-07
7.23175,1.5927852073248904e-07
7.232,1.5867901730498353e-07
7.23225,1.5805777172493112e-07
7.2325,1.5741410008306439e-07
7.23275,1.5674800906660813e-07
7.233,1.5606010969681484e-07
7.23325,1.5535071925158966e-07
7.2335,1.546202338667912e-07
7.23375,1.5386970388967261e-07
7.234,1.5310062258766817e-07
7.23425,1.5231295197764641e-07
7.2345,1.515068995661171e-07
7.23475,1.5068278204531822e-07
7.235,1.4984183865217812e-07
7.23525,1.4898526600585013e-07
7.2355,1.4811384167737024e-07
7.23575,1.4722914050255214e-07
7.236,1.4633210308890296e-07
7.23625,1.4542410126107487e-07
7.2365,1.445066714239994e-07
7.23675,1.4358148334116634e-07
7.237,1.4265050125845388e-07
7.23725,1.4171639873750617e-07
7.2375,1.4078222272982869e-07
7.23775,1.3985162168571211e-07
7.238,1.389287754825211e-07
