Physical Time (s),xth_left Monitor (W)
6.99525,-3.1058316114514809e-16
6.9955,-2.8452877813161389e-16
6.99575,3.8872503171377538e-16
6.996,-3.7520700520139174e-16
6.99625,2.7321242465747513e-16
6.9965,2.3140309687249636e-16
6.99675,1.3545887369977889e-16
6.997,-1.0656107296790923e-16
6.99725,-2.961423109571519e-16
6.9975,8.619777595668604e-16
6.99775,2.5221631624526137e-16
6.998,-1.7375941591203993e-16
6.99825,-1.7463983050223899e-16
6.9985,3.0742267092962735e-16
6.99875,-3.4675231973982839e-16
6.999,-5.2041681565546923e-17
6.99925,9.4385992626765225e-17
6.9995,-9.6922757196980372e-17
6.99975,-1.5378970384720592e-16
7.0,-2.4194901739511561e-16
7.00025,4.8284925407232618e-16
7.0005,2.1735659255194688e-16
7.00075,-3.2986274114602803e-16
7.001,1.1621626235490804e-16
7.00125,-2.9592631453702072e-16
7.0015,4.2529261469795884e-17
7.00175,-5.4178408453454875e-17
7.002,6.390703388012701e-17
7.00225,1.976221150319751e-16
7.0025,-4.8379592295732962e-16
7.00275,-1.9853020239079141e-16
7.003,1.5560554598632565e-16
7.00325,3.4739709571275857e-16
7.0035,4.0885692439785558e-16
7.00375,-5.8190394151525954e-16
7.004,3.9289387988450406e-16
7.00425,-1.0063916490298004e-16
7.0045,-4.1144288826425526e-16
7.00475,5.6148355723766949e-17
7.005,-2.2331349868486803e-16
7.00525,-2.4379505400209967e-16
7.0055,2.9447442404986385e-16
7.00575,5.5514022158688359e-16
7.006,2.9210928021327866e-17
7.00625,-1.9472746838158785e-16
7.0065,8.4355701921283358e-17
7.00675,4.8152772994708649e-17
7.007,3.6311889045183293e-16
7.00725,6.2288885441232284e-16
7.0075,-3.8046013981736055e-16
7.00775,-2.9040152149089994e-16
7.008,-8.7170648908047593e-17
7.00825,-7.9357235229391972e-16
7.0085,-3.8366233325377852e-16
7.00875,-3.4905158549305654e-16
7.009,-6.2479277211630164e-16
7.00925,1.2200662237422067e-16
7.0095,-5.6356622662663276e-17
7.00975,6.9598071334897013e-16
7.01,2.3666216326516322e-16
7.01025,2.8008068002121102e-16
7.0105,-3.4733238310966852e-16
7.01075,-1.2854041666786341e-16
7.011,-5.3207417941579616e-16
7.01125,2.7612319298246319e-18
7.0115,3.990274447052486e-17
7.01175,-3.4400518152241351e-16
7.012,2.9225844573116734e-16
7.01225,6.1958825101562553e-17
7.0125,-9.4425326894048234e-17
7.01275,-4.1648672623917884e-16
7.013,-5.4753647559996596e-16
7.01325,-1.0190805839615399e-16
7.0135,2.312993916231487e-17
7.01375,-4.2266894114125426e-16
7.014,-4.8622478148698527e-17
7.01425,1.6527577385571226e-16
7.0145,1.8755866502840656e-16
7.01475,5.8899315052596646e-16
7.015,-8.0551585215962686e-18
7.01525,6.7573142274192892e-16
7.0155,1.1921062804802902e-16
7.01575,-2.3786832960867747e-16
7.016,2.1162907087198436e-16
7.01625,4.6116501571416462e-16
7.0165,-6.8203173698851811e-17
7.01675,-4.1845643402760193e-17
7.017,9.909928786241705e-17
7.01725,-6.2546966497040327e-16
7.0175,4.3783199997340996e-16
7.01775,3.2173739956794938e-17
7.018,-1.8853452431654018e-16
7.01825,2.127290217085106e-17
7.0185,4.5526631244291731e-16
7.01875,-1.8588011604375885e-16
7.019,-4.1701272061504958e-17
7.01925,3.0404836272921278e-16
7.0195,1.6364498635454031e-16
7.01975,2.3915300525226441e-16
7.02,-2.0696004780491688e-17
7.02025,-4.4759653207052622e-16
7.0205,1.2347470112117276e-16
7.02075,1.5079862065977235e-16
7.021,1.6138075326151098e-16
7.02125,3.7059928200159125e-16
7.0215,-6.8692161039284793e-17
7.02175,4.6163333261812853e-16
7.022,4.8375808118270646e-17
7.02225,2.9856541796770333e-16
7.0225,2.7604720407454224e-16
7.02275,4.4641788109145291e-16
7.023,1.4571640218435127e-16
7.02325,8.9435129820914542e-17
7.0235,-3.5354572245723957e-16
7.02375,-1.5255759233077218e-16
7.024,7.618096957060066e-17
7.02425,-1.4361907942181039e-16
7.0245,-9.6375416888527719e-17
7.02475,-2.6412720123649734e-16
7.025,1.5484375050830034e-16
7.02525,-2.3004706568793078e-16
7.0255,-3.8348335285063547e-16
7.02575,2.2729738962181228e-16
7.026,-2.6006599061553218e-16
7.02625,2.8880271643695903e-16
7.0265,2.9548978184626587e-16
7.02675,-1.1980011788408382e-16
7.027,2.1038065264654813e-16
7.02725,7.7437154859659699e-17
7.0275,2.9301240321465662e-16
7.02775,5.3228866133079934e-16
7.028,-3.9419682932778732e-16
7.02825,5.2695856132523492e-17
7.0285,3.6831271358370138e-16
7.02875,-1.1644565553465257e-16
7.029,-3.5860062702918448e-16
7.02925,-5.2412183905706824e-16
7.0295,1.6519343256197878e-16
7.02975,-2.5339077023095729e-16
7.03,-7.5325940505385735e-18
7.03025,1.6004843232892145e-16
7.0305,-5.2955560209439767e-16
7.03075,4.9134020683890219e-16
7.031,-1.9931225887606815e-17
7.03125,-5.646913630951824e-16
7.0315,-2.2003509119644539e-17
7.03175,-1.9897207918604346e-16
7.032,-3.3603573935342467e-16
7.03225,5.4981223067383704e-16
7.0325,-1.3563345922170068e-16
7.03275,5.4994916811147838e-16
7.033,-4.3513465714734464e-17
7.03325,-1.7719242457371395e-16
7.0335,7.7963412810695743e-18
7.03375,1.0599772753947434e-16
7.034,-1.2207513291732886e-17
7.03425,3.6383832975143271e-16
7.0345,1.2735558245603012e-16
7.03475,4.8404622378680168e-16
7.035,-5.3976666525939019e-16
7.03525,2.1717187259498346e-16
7.0355,1.0139040809879733e-16
7.03575,1.1517277981923043e-16
7.036,2.951100743061715e-16
7.03625,6.5402893576317034e-17
7.0365,-5.3188340426608016e-16
7.03675,-4.1746627505341317e-16
7.037,-6.8537899247915269e-17
7.03725,5.8656308946959798e-16
7.0375,-4.4304203037451761e-16
7.03775,6.0968962469992788e-18
7.038,1.7091694708942473e-16
7.03825,-8.4865026446871623e-17
7.0385,5.4232658153787221e-17
7.03875,-1.3477734196044966e-16
7.039,4.5968762900018232e-16
7.03925,5.0662162900267593e-16
7.0395,1.0637856585593349e-16
7.03975,3.3573927984088428e-16
7.04,-2.1446399402977929e-17
7.04025,-1.7255273403511917e-16
7.0405,2.2426787598948843e-16
7.04075,2.5921292983891114e-16
7.041,-1.6855537573225793e-16
7.04125,3.5074809409759398e-16
7.0415,4.9154889969883743e-16
7.04175,-4.3680263415463352e-16
7.042,-1.2617135888750828e-16
7.04225,2.3929725311719636e-16
7.0425,1.2181936967569474e-16
7.04275,-1.4336480423332879e-16
7.043,2.0941696845688087e-16
7.04325,-3.956742745845781e-17
7.0435,-2.3840117255042416e-16
7.04375,1.6050494037282103e-16
7.044,3.3808446105259688e-17
7.04425,-2.3023318542829863e-16
7.0445,4.6412981244179621e-16
7.04475,-3.084697689207807e-16
7.045,-3.3818446235645837e-16
7.04525,7.0690454240007004e-17
7.0455,5.4500123175255602e-16
7.04575,-2.1554478895114171e-16
7.046,-1.6303086330917161e-17
7.04625,-3.1834852105158803e-16
7.0465,-4.502927736153945e-17
7.04675,-1.6910447709593224e-16
7.047,1.5530401259795919e-16
7.04725,-1.4472813036012154e-17
7.0475,1.5756800401036214e-16
7.04775,-4.8593162072644376e-16
7.048,-7.8911901391292766e-17
7.04825,-2.0712615788757937e-16
7.0485,2.4726060627671269e-16
7.04875,-1.754375747552038e-16
7.049,-4.4558442409297643e-16
7.04925,3.108497065733292e-16
7.0495,6.3832111302222674e-17
7.04975,2.6186065116343352e-16
7.05,1.4676872706671857e-16
7.05025,5.6641991447765167e-16
7.0505,2.7530647434756497e-16
7.05075,7.8571443847466205e-17
7.051,-3.7450477765875964e-17
7.05125,3.0483353894474998e-17
7.0515,-4.2894492717369146e-16
7.05175,4.909740302212553e-16
7.052,-3.2216678350105049e-16
7.05225,-2.4113354830523439e-16
7.0525,1.3569167173133959e-16
7.05275,1.4038239089136691e-16
7.053,-1.6416690815798708e-16
7.05325,-1.1109694743674384e-16
7.0535,2.1354684614957911e-16
7.05375,8.0975832093128488e-16
7.054,6.8788829692028228e-17
7.05425,-6.9516001406047015e-17
7.0545,-9.5686682048716774e-17
7.05475,9.3899244647548233e-17
7.055,3.5799886598091437e-17
7.05525,-2.9998722905790437e-16
7.0555,2.1735239891640253e-16
7.05575,-2.1976118820524518e-16
7.056,7.1528295811586841e-17
7.05625,2.4124101202625697e-17
7.0565,2.4460980591913081e-18
7.05675,4.6460994317275585e-16
7.057,2.5000102860814662e-16
7.05725,3.0021710749030875e-16
7.0575,-8.5863934855287619e-17
7.05775,-1.5347102745949327e-16
7.058,-2.1595426080376109e-16
7.05825,-4.7784570714735536e-16
7.0585,2.9868057946371288e-16
7.05875,1.2587271582514261e-17
7.059,-6.4945456378165373e-17
7.05925,3.166585562916462e-16
7.0595,3.1771764695008407e-16
7.05975,2.2840346501751187e-16
7.06,9.1617265749640094e-18
7.06025,4.2188174515032946e-17
7.0605,-1.0112971223292378e-16
7.06075,2.7788426444139928e-18
7.061,9.8586573289968063e-17
7.06125,-1.7695407038891442e-16
7.0615,1.4112240553670618e-16
7.06175,1.8433715870324737e-16
7.062,-2.4148459870418497e-16
7.06225,4.3056309181090241e-16
7.0625,-6.364015194437279e-16
7.06275,4.0425901833214429e-16
7.063,1.1255672113956509e-16
7.06325,3.3061703003729141e-16
7.0635,2.2905231246478034e-16
7.06375,-2.4002072322544815e-16
7.064,1.781041490711302e-18
7.06425,-1.9152468231361344e-16
7.0645,-3.2934481341932111e-16
7.06475,-2.8895017054730934e-16
7.065,3.522858361088226e-16
7.06525,5.2569463779378228e-16
7.0655,4.1320940848884224e-17
7.06575,1.6518032130880403e-16
7.066,3.9815016551489409e-16
7.06625,-1.5224656290427155e-16
7.0665,-1.3851273788801963e-16
7.06675,-1.065903902078249e-16
7.067,1.6433397487243453e-16
7.06725,3.0221835403254129e-16
7.0675,3.5972343776333146e-16
7.06775,-1.6682928109360679e-16
7.068,3.5344428640269798e-16
7.06825,2.1513393942073011e-16
7.0685,4.6993615440578993e-16
7.06875,-4.5230774060328489e-16
7.069,-1.9336576287649617e-17
7.06925,-1.555992919554318e-16
7.0695,-1.7680392082286886e-16
7.06975,8.252567600469189e-17
7.07,-2.8763039735971468e-16
7.07025,-5.0753342826956752e-17
7.0705,-3.8590448852482764e-16
7.07075,1.3927541453348739e-16
7.071,1.7234064707580256e-16
7.07125,5.3019296086675224e-17
7.0715,4.7716837069192865e-16
7.07175,-7.5790662135320659e-17
7.072,-2.9097813204218318e-19
7.07225,4.0976460710654072e-17
7.0725,1.7536949691099094e-16
7.07275,-6.3283024391787318e-17
7.073,-1.0780036053762757e-17
7.07325,1.3415224873851212e-16
7.0735,-2.8406244812889365e-16
7.07375,1.063521234754792e-16
7.074,-2.217898177588852e-16
7.07425,2.5116044287014531e-16
7.0745,1.9281075024299604e-16
7.07475,1.6058878008981574e-16
7.075,2.2531354643284613e-17
7.07525,1.0780488582349622e-16
7.0755,-2.3331537812003309e-16
7.07575,3.1884957796595003e-16
7.076,2.6331930944625478e-16
7.07625,2.9250502420949832e-16
7.0765,-2.6334641751375037e-16
7.07675,1.3266135292867616e-16
7.077,-5.6729789087131073e-17
7.07725,-9.4960273846417236e-17
7.0775,8.2513122241369981e-17
7.07775,8.6994681279912254e-17
7.078,2.4150170900308957e-17
7.07825,2.5551646325976259e-16
7.0785,3.5093784821968567e-17
7.07875,-2.7124748960480699e-16
7.079,-4.151736370945988e-16
7.07925,4.2481526381279309e-17
7.0795,-6.031560796654601e-17
7.07975,6.4390410094247256e-17
7.08,1.8650164424584244e-16
7.08025,-3.6107393120463226e-16
7.0805,3.346840144303142e-16
7.08075,5.0942160678086161e-17
7.081,-1.8889718058012997e-16
7.08125,1.6918216428495012e-16
7.0815,1.4715404220610148e-16
7.08175,-8.7911657658491738e-17
7.082,-2.5158270307258103e-16
7.08225,5.9819493718596242e-16
7.0825,-6.8185518787235229e-16
7.08275,-2.3922866789428132e-17
7.083,4.2024768463638285e-17
7.08325,-2.5105770390573012e-16
7.0835,1.0527567131123966e-16
7.08375,-8.0168546301597488e-17
7.084,-1.864083037531208e-16
7.08425,3.7076221598770038e-16
7.0845,2.9168261823567453e-16
7.08475,-6.3991629522459188e-17
7.085,-9.2319917176750567e-17
7.08525,1.2250362823052627e-16
7.0855,4.1190360435572072e-16
7.08575,-7.0681096826136769e-17
7.086,-7.7843630518510888e-17
7.08625,4.3629011446618874e-16
7.0865,-1.6899748579288145e-16
7.08675,-2.3114910865470026e-16
7.087,3.775956587469232e-16
7.08725,1.9167199917817482e-16
7.0875,2.2617961535021586e-16
7.08775,-7.1145609734032079e-17
7.088,2.8629841837270373e-16
7.08825,-1.3997911100570249e-16
7.0885,-1.0951098795054592e-17
7.08875,-2.0653525598318958e-16
7.089,2.1231802086476382e-16
7.08925,-3.6853748816433243e-16
7.0895,2.6677714175202387e-16
7.08975,3.7906470576762894e-16
7.09,6.9005574238962435e-17
7.09025,3.8962298622063215e-16
7.0905,1.8401214459480523e-17
7.09075,-9.6516821725201446e-17
7.091,1.979015232495208e-17
7.09125,1.6452577861042763e-16
7.0915,-7.1384812665016695e-17
7.09175,-3.6940410372311675e-16
7.092,7.505587879807737e-17
7.09225,-2.8096662908385853e-16
7.0925,-2.5405559116911127e-16
7.09275,1.1985053340403277e-16
7.093,-1.8073657269606534e-16
7.09325,9.0960702947707209e-17
7.0935,-1.9605013939710593e-16
7.09375,2.0916305631626032e-16
7.094,5.4680599035795948e-17
7.09425,-1.7677782046985542e-16
7.0945,7.0919426534281342e-17
7.09475,-3.3558113461337914e-16
7.095,2.9553456169018425e-17
7.09525,3.6846182780038841e-16
7.0955,1.6100443588272637e-16
7.09575,-3.9017662748238841e-17
7.096,1.7583452922392166e-16
7.09625,3.7467017263912188e-16
7.0965,2.2493475916817652e-16
7.09675,-7.2984438554473621e-17
7.097,3.8506506504299386e-17
7.09725,-4.5662392636519596e-17
7.0975,3.0859305607413854e-16
7.09775,-3.1264953299598569e-16
7.098,-3.4768174788114731e-16
7.09825,5.0826983504976628e-17
7.0985,-4.0463088310404127e-16
7.09875,1.7380384103344428e-16
7.099,3.6186852986359635e-16
7.09925,-2.3467145954094203e-16
7.0995,6.6157815735667717e-17
7.09975,8.1527317863780007e-17
7.1,-1.2219742938536113e-16
7.10025,3.2608982713430294e-16
7.1005,3.0409840081505453e-16
7.10075,1.4578261102914747e-16
7.101,1.2250441142600851e-16
7.10125,-2.0992066128300111e-16
7.1015,1.1128739919671759e-16
7.10175,3.777975522211561e-17
7.102,-3.2060636161429987e-16
7.10225,2.851280959388711e-16
7.1025,-2.1690338415718679e-16
7.10275,7.8479646796215707e-17
7.103,1.9029338148193493e-16
7.10325,-4.4333972074758777e-16
7.1035,2.5214246712194624e-16
7.10375,5.55048234579514e-16
7.104,1.1814676276947175e-16
7.10425,1.2854200200257917e-16
7.1045,-1.8248975406415607e-17
7.10475,3.6372480877928256e-16
7.105,1.0094630045837064e-16
7.10525,-2.8721483991136063e-16
7.1055,-2.9144827554313827e-16
7.10575,-2.8903438955487624e-16
7.106,1.1150148487079924e-17
7.10625,1.6165311379782169e-16
7.1065,7.8733816599824784e-17
7.10675,9.4630362907913631e-17
7.107,-1.2221207623620508e-16
7.10725,-1.770545426754089e-16
7.1075,4.4599646014879948e-17
7.10775,-1.0590734749891494e-16
7.108,7.974584799952192e-17
7.10825,2.0818608946520124e-16
7.1085,-1.5541671819504029e-16
7.10875,-8.4505474625891731e-17
7.109,-4.0666698978436153e-18
7.10925,-4.3957956519509874e-17
7.1095,-1.6695540446300704e-16
7.10975,8.1954626288828952e-17
7.11,4.2096365096863834e-16
7.11025,-8.0159240195683548e-17
7.1105,1.9143994968551478e-16
7.11075,2.964316297411187e-16
7.111,2.5281445013459303e-16
7.11125,1.9560611305228162e-16
7.1115,-2.4017805563653004e-16
7.11175,1.0318452699886731e-16
7.112,5.670497573051951e-16
7.11225,8.8329205980618415e-17
7.1125,-1.3559377707667649e-16
7.11275,4.9784314417252736e-16
7.113,-6.8972522032176312e-17
7.11325,-3.4066268944792502e-16
7.1135,1.4019415067692298e-16
7.11375,3.0297445347930668e-16
7.114,-1.5762176933889602e-16
7.11425,-8.4281218296848406e-17
7.1145,1.1667045864767347e-16
7.11475,8.2179260203718641e-17
7.115,9.8459488383423395e-17
7.11525,-3.8346835703972976e-17
7.1155,4.1139967457103354e-17
7.11575,-6.591911641483577e-17
7.116,-1.3526219512545594e-17
7.11625,4.1001941433392358e-16
7.1165,-1.7738551786535144e-16
7.11675,-1.0224253036991443e-17
7.117,-1.3132486937868836e-16
7.11725,3.4813087154299644e-16
7.1175,-5.2438878642190676e-17
7.11775,-1.203939223700469e-16
7.118,5.0724210629505377e-18
7.11825,1.2369945212188636e-16
7.1185,3.0294239220584512e-16
7.11875,-2.0054260988754741e-16
7.119,1.6413404837243456e-16
7.11925,-3.9587768020731093e-16
7.1195,4.3343910020380238e-17
7.11975,-2.8832057757019389e-16
7.12,1.3879679885834173e-16
7.12025,2.2892693387610692e-16
7.1205,-1.4978030778785612e-16
7.12075,7.0196018775028869e-17
7.121,1.4009428430974958e-16
7.12125,-1.4210277473519953e-16
7.1215,1.7936987744336173e-16
7.12175,9.599290543350419e-17
7.122,-1.4553165226569305e-16
7.12225,-1.2482125315150284e-17
7.1225,-3.3083519004741004e-17
7.12275,1.9007506607199889e-16
7.123,2.196620547383714e-16
7.12325,-3.8795631465528639e-16
7.1235,-1.4795152512639776e-17
7.12375,3.485871501022793e-16
7.124,1.8764447690452195e-16
7.12425,6.8367718299357593e-17
7.1245,-1.7168423956223524e-16
7.12475,-2.1344016558570126e-17
7.125,3.1632710600494922e-16
7.12525,-3.4918408064340121e-17
7.1255,2.1671177470839086e-16
7.12575,2.5668541750490062e-17
7.126,-5.9163328920014847e-17
7.12625,-4.6430086668083679e-16
7.1265,-1.8170787910002546e-16
7.12675,8.6525590231485208e-17
7.127,-8.992283766160688e-17
7.12725,1.5297707293651907e-16
7.1275,5.1706658274588985e-18
7.12775,-8.0291508383387759e-18
7.128,-9.8164294474384757e-17
7.12825,3.7758538218364709e-17
7.1285,-7.7506988908829995e-17
7.12875,8.2416941992770129e-17
7.129,3.3354045503084669e-16
7.12925,1.2059341615961871e-16
7.1295,4.4682277693946275e-17
7.12975,-5.5757811750702693e-17
7.13,-1.7626357413178975e-16
7.13025,1.0816665107744009e-16
7.1305,5.674243578294582e-17
7.13075,4.0686532625685032e-16
7.131,1.1437675992261244e-16
7.13125,1.1656543930336913e-16
7.1315,-5.584630232598702e-17
7.13175,-3.8955343131561761e-16
7.132,-1.7533179327609287e-16
7.13225,5.1657116164946403e-17
7.1325,-6.7186593152985553e-17
7.13275,-1.5674109549183511e-16
7.133,-1.5912623080706015e-16
7.13325,1.9450435624624797e-16
7.1335,1.0696414083484589e-16
7.13375,1.0446872203246229e-17
7.134,4.9051531267139323e-16
7.13425,1.7787287057538656e-16
7.1345,-4.8649617403702153e-16
7.13475,2.0431826075991548e-16
7.135,-3.1227422318082406e-16
7.13525,1.2632828188316539e-16
7.1355,2.9559413393771688e-16
7.13575,-1.939057589762691e-16
7.136,3.4471031852083795e-16
7.13625,3.4126951221574932e-17
7.1365,2.2146058746483616e-17
7.13675,1.3451344233050689e-16
7.137,-2.5208140831946875e-16
7.13725,-3.7649431957830853e-16
7.1375,-4.2728759641509959e-17
7.13775,-4.3391458492741952e-16
7.138,1.2074299112372986e-16
7.13825,-8.0745082560348528e-17
7.1385,9.0726936183593153e-17
7.13875,-3.3956633552936707e-16
7.139,-7.2182256836879164e-16
7.13925,-4.2114954993501453e-17
7.1395,-1.0598667626426547e-16
7.13975,3.0348084829020216e-16
7.14,-6.7949262636174732e-20
7.14025,9.4952101252106713e-17
7.1405,-3.9079346686716371e-16
7.14075,1.5726809150445262e-16
7.141,8.0316213345543084e-17
7.14125,-1.7127123085836379e-17
7.1415,-1.9550959274830434e-17
7.14175,-2.8652863873027679e-16
7.142,-2.940608384156371e-16
7.14225,-5.3183185431614789e-16
7.1425,2.865700495199938e-16
7.14275,-4.7909878771477493e-16
7.143,-2.6533334799505173e-16
7.14325,4.6417123003416614e-16
7.1435,1.8027281555585816e-17
7.14375,3.4834312469623282e-16
7.144,-1.0895754323036499e-16
7.14425,-8.841577889328078e-17
7.1445,2.8249871013081477e-16
7.14475,-5.1657211731098986e-16
7.145,4.1181115030545643e-16
7.14525,2.1665292879016983e-16
7.1455,2.6847006815664805e-16
7.14575,2.929131171645788e-18
7.146,-1.9470661037900909e-16
7.14625,4.3390174854512636e-16
7.1465,3.5318004783309242e-16
7.14675,-1.8080847032794477e-16
7.147,-3.0855631019860634e-16
7.14725,4.6032413694187539e-16
7.1475,-3.1416456096934827e-16
7.14775,1.6798170981926438e-16
7.148,-8.8352588310691039e-17
7.14825,-1.9371019439474582e-16
7.1485,5.681817973298191e-17
7.14875,1.8102486587545389e-16
7.149,-1.510897461705661e-16
7.14925,1.5122615725054867e-16
7.1495,1.353620913650606e-17
7.14975,-3.8111591162135022e-17
7.15,9.7117811418940726e-17
7.15025,2.1601483209064139e-16
7.1505,1.436655818088752e-17
7.15075,4.0166485242585567e-16
7.151,-1.0714647816270257e-17
7.15125,-8.4381157224830898e-17
7.1515,-1.6799263736949047e-16
7.15175,2.559080884953206e-16
7.152,-2.5260672025673288e-17
7.15225,-6.3361666704119001e-17
7.1525,2.922127327448303e-16
7.15275,2.8711483333926026e-16
7.153,-2.8702812238617757e-16
7.15325,-6.8747345361745436e-17
7.1535,1.171402564008057e-16
7.15375,-5.8114334454990131e-16
7.154,9.8984179892872191e-17
7.15425,-3.8017957031882067e-16
7.1545,5.5436679542782457e-16
7.15475,-8.2577490908028451e-17
7.155,1.5171713847892168e-16
7.15525,1.881383101447575e-16
7.1555,7.0629753075506089e-16
7.15575,1.2031273869364794e-16
7.156,8.3597663642820323e-17
7.15625,1.9432846055212451e-17
7.1565,3.7002056949652436e-16
7.15675,7.8639558671176577e-16
7.157,1.932777735316919e-16
7.15725,-3.283563866770986e-16
7.1575,-2.6006843136916764e-16
7.15775,4.6762470886310691e-16
7.158,-6.2613237922494923e-16
7.15825,1.3124978820862564e-16
7.1585,3.4164409202121489e-16
7.15875,-2.9817234778635773e-16
7.159,-1.0507712226905811e-16
7.15925,-2.1693136535622437e-16
