Physical Time (s),enth_flux_viscous_top Monitor (W): top_cv1,enth_flux_viscous_top Monitor (W): top_cv2,enth_flux_viscous_top Monitor (W): top_cv3,enth_flux_viscous_top Monitor (W): top_cv4,enth_flux_viscous_top Monitor (W): top_cv5,enth_flux_viscous_top Monitor (W): top_cv6,enth_flux_viscous_top Monitor (W): top_cv7
5.96225,3.4622761091681788e-11,8.9250091561304161e-12,8.1037677437511952e-12,5.4943208734618593e-12,5.9000557473334744e-12,1.6423234775680537e-11,3.4870975554159672e-11
5.9625,3.4624673406964792e-11,8.9251129765460238e-12,8.105578999124299e-12,5.4948226008684707e-12,5.9015246500862852e-12,1.6423541832311487e-11,3.487051047965838e-11
5.96275,3.4626583947118143e-11,8.9252204738854772e-12,8.1073880141644157e-12,5.4953012976489634e-12,5.903006060325423e-12,1.6423810996986454e-11,3.4870029253237405e-11
5.963,3.4628492407729974e-11,8.9253315840083224e-12,8.1091904025542622e-12,5.4957581168605679e-12,5.9044971780808642e-12,1.6424046200475199e-11,3.4869537761916103e-11
5.96325,3.4630398365854099e-11,8.9254463384237027e-12,8.1109840308090408e-12,5.4961944019461419e-12,5.9059942690666908e-12,1.6424253058467439e-11,3.4869040367759595e-11
5.9635,3.4632301328477697e-11,8.9255649878992983e-12,8.1127681701279087e-12,5.4966114470516286e-12,5.9074939887905465e-12,1.642443813802419e-11,3.4868538226265053e-11
5.96375,3.4634200889137974e-11,8.9256878282537501e-12,8.1145440122616288e-12,5.4970107407426488e-12,5.9089942117611801e-12,1.6424608083602922e-11,3.4868027814119647e-11
5.964,3.4636096840278298e-11,8.925815308724516e-12,8.1163139302701268e-12,5.4973942677794204e-12,5.9104938777713269e-12,1.6424758680009582e-11,3.4867502551376486e-11
5.96425,3.4637989395879353e-11,8.9259479400214929e-12,8.1180809355618005e-12,5.4977646884366686e-12,5.9119924832469159e-12,1.6424826612212686e-11,3.4866956989905223e-11
5.9645,3.4639879330724843e-11,8.9260861975411614e-12,8.1198480279396953e-12,5.4981254541000402e-12,5.9134894253358629e-12,1.6424888806327277e-11,3.486639068303351e-11
5.96475,3.4641767943956706e-11,8.9262306037802045e-12,8.1216181786905661e-12,5.4984806397002626e-12,5.9149834088038334e-12,1.6424943130000164e-11,3.4865808615997216e-11
5.965,3.4643656939647391e-11,8.92638160267233e-12,8.1233938249504309e-12,5.498834035210876e-12,5.9164727588976815e-12,1.6424987178133154e-11,3.486521923429404e-11
5.96525,3.4645548057305709e-11,8.9265395948984842e-12,8.1251770023334343e-12,5.4991884421077216e-12,5.917955973114378e-12,1.642501906983163e-11,3.4864630798486984e-11
5.9655,3.4647443290066535e-11,8.9267048111052788e-12,8.1269688085451426e-12,5.4995445633197186e-12,5.919432425306868e-12,1.642503903683457e-11,3.486404918380204e-11
5.96575,3.4649344406786811e-11,8.9268774419169079e-12,8.128769387010097e-12,5.4999006748736066e-12,5.9209022938052861e-12,1.6425049552328987e-11,3.486347776517646e-11
5.966,3.4651253110554005e-11,8.9270575343591741e-12,8.1305782114645759e-12,5.5002524657301438e-12,5.922365711780377e-12,1.6425055390530598e-11,3.4862918862759144e-11
5.96625,3.4653171026621522e-11,8.9272449898437418e-12,8.1323950700743874e-12,5.5005939130552195e-12,5.923821778197574e-12,1.6425062194656269e-11,3.4862375273865481e-11
5.9665,3.4655099904577687e-11,8.9274396666021825e-12,8.1342191010184834e-12,5.5009185549654512e-12,5.9252678218263344e-12,1.6425075972686748e-11,3.4861850286262916e-11
5.96675,3.465704125926356e-11,8.9276413229421617e-12,8.1360496188221342e-12,5.5012204181338077e-12,5.9266994671503657e-12,1.6425101932765802e-11,3.4861346335666323e-11
5.967,3.4658996710272509e-11,8.9278497738256657e-12,8.1378865191199488e-12,5.5014952033874823e-12,5.9281110245112308e-12,1.6425145045772479e-11,3.4860863293065674e-11
5.96725,3.4660967814657417e-11,8.9280648374045202e-12,8.1397303516339498e-12,5.5017402054781232e-12,5.9294966483322458e-12,1.6425210325395798e-11,3.4860397692483626e-11
5.9675,3.4662956583717125e-11,8.9282864685251296e-12,8.1415820657004415e-12,5.5019540283219443e-12,5.9308514736675982e-12,1.6425302027270918e-11,3.4859943989308054e-11
5.96775,3.466496486248944e-11,8.9285147009207867e-12,8.1434432075836186e-12,5.5021367064470178e-12,5.9321722993362565e-12,1.6425422719734722e-11,3.4859497429619202e-11
5.968,3.4666994430929212e-11,8.9287498283860669e-12,8.1453158070007747e-12,5.502289087055442e-12,5.9334573294407649e-12,1.6425572399961473e-11,3.4859056956778283e-11
5.96825,3.4669047059460619e-11,8.9289923055584162e-12,8.1472033182384829e-12,5.5024122190285131e-12,5.9347053885960523e-12,1.6425747596401641e-11,3.485862685895488e-11
5.9685,3.4671124845682947e-11,8.9292427003225754e-12,8.1491095549743124e-12,5.5025080776551171e-12,5.9359155513607835e-12,1.6425940789727739e-11,3.4858216538699862e-11
5.96875,3.4673229771702686e-11,8.9295016611175562e-12,8.1510380579182628e-12,5.5025800747917252e-12,5.937087413924003e-12,1.6426140633716877e-11,3.4857838295802568e-11
5.969,3.4675363687802084e-11,8.9297698474045558e-12,8.1529903280453969e-12,5.5026313427590579e-12,5.9382220398817116e-12,1.6426332812620961e-11,3.4857503080146366e-11
5.96925,3.4677528521745436e-11,8.9300477995987304e-12,8.1549677286465787e-12,5.5026644198163261e-12,5.9393228875675104e-12,1.6426502349952085e-11,3.4857052511009746e-11
5.9695,3.4679726438028414e-11,8.9303358902650456e-12,8.1569700965881916e-12,5.5026816877236226e-12,5.9403959938088521e-12,1.6426635676019806e-11,3.4856660369548665e-11
5.96975,3.4681959509355245e-11,8.9306342589729333e-12,8.1589958915619963e-12,5.502685291760035e-12,5.9414488824660107e-12,1.6426723423611797e-11,3.485632553623626e-11
5.97,3.4684229493328419e-11,8.930942891034199e-12,8.1610425542690791e-12,5.5026778892632548e-12,5.942489008214842e-12,1.6426762173601148e-11,3.4856041436691566e-11
5.97025,3.4686537694634273e-11,8.9312615383165082e-12,8.1631066527768914e-12,5.5026622757395051e-12,5.9435224918832405e-12,1.6426753856463544e-11,3.4855798715766571e-11
5.9705,3.4688884940930782e-11,8.9315898365781321e-12,8.1651846816279777e-12,5.5026398537451886e-12,5.9445536810577444e-12,1.6426703918942813e-11,3.485558727630371e-11
5.97075,3.4691272028341524e-11,8.9319272832569673e-12,8.1672738880494673e-12,5.502609505108406e-12,5.9455859448389819e-12,1.6426618805019172e-11,3.4855397645480777e-11
5.971,3.4693699570533321e-11,8.9322734142093059e-12,8.1693724086929304e-12,5.5025686892755453e-12,5.9466220653392126e-12,1.6426503311132468e-11,3.4855136265019653e-11
5.97125,3.4696167760702521e-11,8.9326278280475652e-12,8.1714796089759634e-12,5.5025141913583457e-12,5.9476649176101652e-12,1.6426359210257085e-11,3.4854664163442441e-11
5.9715,3.4698676348591932e-11,8.9329902865348915e-12,8.173595826846897e-12,5.5024436848896549e-12,5.9487171363226886e-12,1.6426185254985241e-11,3.4854192130213516e-11
5.97175,3.4701225065902252e-11,8.9333606117148612e-12,8.1757223694513043e-12,5.5023574908896995e-12,5.9497803442817799e-12,1.6425978451773357e-11,3.4853713818543541e-11
5.972,3.4703813064765726e-11,8.9337388028257136e-12,8.1778612673634928e-12,5.5022593607887997e-12,5.9508548168217648e-12,1.6425735290725265e-11,3.4853224467049207e-11
5.97225,3.4706439497546943e-11,8.9341249843568077e-12,8.180014688855242e-12,5.5021559708756631e-12,5.9519397802083731e-12,1.6425452140677502e-11,3.4852720827399345e-11
5.9725,3.4709103245489481e-11,8.9345194514264001e-12,8.1821849545925995e-12,5.5020553269278464e-12,5.9530343045158994e-12,1.6425125058515091e-11,3.4852203432796975e-11
5.97275,3.4711803206742953e-11,8.9349226014350565e-12,8.1843734222423702e-12,5.5019651318543827e-12,5.9541382315924725e-12,1.6424749240146279e-11,3.4851677586668285e-11
5.973,3.4714537624633979e-11,8.9353349473717892e-12,8.1865800899312842e-12,5.5018925078466861e-12,5.9552523867689382e-12,1.6424319391689968e-11,3.4851152891242139e-11
5.97325,3.4717304541137775e-11,8.9357570464207493e-12,8.1888042595183795e-12,5.5018430268395758e-12,5.9563784280929564e-12,1.6423821351307085e-11,3.4850641291320303e-11
5.9735,3.4720101870768556e-11,8.9361894654061478e-12,8.191045066536777e-12,5.5018205538264103e-12,5.9575181772270311e-12,1.6423230046517326e-11,3.4850154834151864e-11
5.97375,3.4722927130142943e-11,8.936632792131976e-12,8.1933020662120641e-12,5.5018271437489769e-12,5.9586726937264014e-12,1.6422578648351985e-11,3.4849701795135419e-11
5.974,3.4725777833784336e-11,8.937087563036419e-12,8.1955755899634848e-12,5.501863175834361e-12,5.959841324469245e-12,1.6421874202126283e-11,3.4849286236867132e-11
5.97425,3.4728651620514722e-11,8.9375542478408539e-12,8.1978660512192503e-12,5.5019278748049035e-12,5.9610208660584717e-12,1.6421129204439826e-11,3.4848908142562605e-11
5.9745,3.4731546259046983e-11,8.9380332018244234e-12,8.2001734437399857e-12,5.5020194700083201e-12,5.9622058071568021e-12,1.6420360505552603e-11,3.484856419314242e-11
5.97475,3.4734460083483729e-11,8.9385246981490041e-12,8.2024985409524352e-12,5.5021355030934031e-12,5.9633896358683575e-12,1.6419586943148762e-11,3.4848240806999467e-11
5.975,3.4737391551347389e-11,8.9390288364883636e-12,8.204842056782217e-12,5.5022729700745109e-12,5.9645665742942242e-12,1.6418826641366231e-11,3.484791218589622e-11
5.97525,3.4740339898806967e-11,8.9395456728676517e-12,8.2072049293677378e-12,5.5024285082267167e-12,5.9657326481330253e-12,1.6418094407630074e-11,3.4847548437478088e-11
5.9755,3.4743305297356375e-11,8.9400751981912663e-12,8.2095887807010282e-12,5.502598949175783e-12,5.9668860053315397e-12,1.6417400192284762e-11,3.484712177656757e-11
5.97575,3.4746288040315677e-11,8.9406172929915761e-12,8.2119950016203011e-12,5.5027812897658129e-12,5.9680262494841861e-12,1.64167329157979e-11,3.4846610707129986e-11
5.976,3.4749288964939245e-11,8.9411717531268539e-12,8.2144250021003635e-12,5.5029727069431544e-12,5.9691533954976969e-12,1.6416032062959502e-11,3.4845965924933546e-11
5.97625,3.4752309760376994e-11,8.9417382664932015e-12,8.2168808318634941e-12,5.5031705899818413e-12,5.9702673535567545e-12,1.6415368797956274e-11,3.4845154946504565e-11
5.9765,3.4755352296336088e-11,8.9423165089532299e-12,8.2193647156359206e-12,5.5033720643731923e-12,5.9713680316314701e-12,1.6414736158089836e-11,3.4844247916517174e-11
5.97675,3.475841918610501e-11,8.9429062098171743e-12,8.2218783780467465e-12,5.5035740078085353e-12,5.9724557755495304e-12,1.6414123463859662e-11,3.4843257817359684e-11
5.977,3.4761512789245326e-11,8.9435071875310751e-12,8.224422455681505e-12,5.5037732857971045e-12,5.973531670867932e-12,1.6413517682353006e-11,3.4842199822636156e-11
5.97725,3.476463698447475e-11,8.9441194632846613e-12,8.2269973964730252e-12,5.5039667210620445e-12,5.9745972796160201e-12,1.6412904956436835e-11,3.4841088425365171e-11
5.9775,3.4767795661537049e-11,8.9447432727483102e-12,8.2296034345603127e-12,5.5041516136260802e-12,5.9756539726577906e-12,1.6412272597327623e-11,3.4839936070583788e-11
5.97775,3.4770993323759666e-11,8.9453791006995883e-12,8.2322407876783319e-12,5.5043259554625981e-12,5.9767016368944677e-12,1.6411611027237685e-11,3.4838752051118466e-11
5.978,3.4774233463377726e-11,8.9460275992405672e-12,8.234909902942788e-12,5.5044884417722946e-12,5.9777381117110362e-12,1.6410914716394554e-11,3.4837540332385205e-11
5.97825,3.4777519810385348e-11,8.9466895365440097e-12,8.2376111140731496e-12,5.5046380301295424e-12,5.9787592098049169e-12,1.6410182771637787e-11,3.4836296598941694e-11
5.9785,3.4780856612143197e-11,8.9473657455926832e-12,8.2403444796340513e-12,5.5047736438646009e-12,5.9797600544026563e-12,1.6409417969517847e-11,3.4835008463932234e-11
5.97875,3.4784247368564207e-11,8.9480569031730228e-12,8.2431105326661648e-12,5.5048942012864823e-12,5.9807357812635859e-12,1.6408627349258144e-11,3.4833658957864088e-11
5.979,3.4787695137077034e-11,8.9487636855687252e-12,8.2459087721702798e-12,5.5049987891879729e-12,5.9816828284021248e-12,1.6407820852837865e-11,3.4832228741667538e-11
5.97925,3.4791202177461273e-11,8.9494864189073677e-12,8.2487384000945532e-12,5.5050863784527313e-12,5.9825990572985112e-12,1.6407010213151743e-11,3.4830702558708562e-11
5.9795,3.4794771331426583e-11,8.950225307625482e-12,8.2515865032872953e-12,5.5051548443295818e-12,5.9834838808344882e-12,1.6406204737674e-11,3.4829073916992263e-11
5.97975,3.4798404597550306e-11,8.9509803466520875e-12,8.2544117555175285e-12,5.5052005338060565e-12,5.9843381855219984e-12,1.6405407798908713e-11,3.4827355538731019e-11
5.98,3.4802102693740266e-11,8.9517513658183914e-12,8.2572644925008792e-12,5.5052192306775119e-12,5.9851640314181843e-12,1.6404615123959485e-11,3.4825578445580493e-11
5.98025,3.4805866855562496e-11,8.952538104409545e-12,8.2601440218150742e-12,5.5052060095030885e-12,5.9859647307738737e-12,1.6403815786615825e-11,3.4823760563511146e-11
5.9805,3.4809697760580327e-11,8.9533402263657467e-12,8.2630460690458867e-12,5.5051597222624884e-12,5.9867449067053765e-12,1.6402994862549181e-11,3.4821907026458236e-11
5.98075,3.4813595218690781e-11,8.954157382446025e-12,8.2659670511969894e-12,5.5050795346330493e-12,5.9875100542493268e-12,1.6402136816059833e-11,3.4820026278939789e-11
5.981,3.4817560242211268e-11,8.9549893328981846e-12,8.2689045294155768e-12,5.5049656054254591e-12,5.9882653007147047e-12,1.6401228983001621e-11,3.481813414829246e-11
5.98125,3.4821592307054966e-11,8.9558359460722969e-12,8.2718575205186744e-12,5.5048190548278383e-12,5.9890142174240496e-12,1.6400263803946669e-11,3.4816243964475429e-11
5.9815,3.4825690149871108e-11,8.9566972236597021e-12,8.2748254256945655e-12,5.5046413722634089e-12,5.9897578579873215e-12,1.6399240095893294e-11,3.4814355731958172e-11
5.98175,3.4829853706067099e-11,8.9575732085929481e-12,8.2778073663901124e-12,5.5044358994532695e-12,5.9904949974237039e-12,1.6398162417135552e-11,3.4812463251953108e-11
5.982,3.483408176595107e-11,8.9584640562340993e-12,8.280802936260035e-12,5.504206368156656e-12,5.9912234171346719e-12,1.6397038588107753e-11,3.4810559348969897e-11
5.98225,3.4838373124606129e-11,8.959369888010788e-12,8.2838126973197167e-12,5.5039573534703284e-12,5.9919412416294519e-12,1.6395877885039157e-11,3.4808633586539329e-11
5.9825,3.4842725766223536e-11,8.960290738225233e-12,8.2868375561056072e-12,5.5036933403108424e-12,5.9926481087541401e-12,1.6394688313448192e-11,3.4806674724041788e-11
5.98275,3.4847137387862065e-11,8.9612265107754906e-12,8.2898780499182144e-12,5.5034186430679999e-12,5.9933455203226248e-12,1.6393476447071396e-11,3.4804676016554595e-11
5.983,3.4851606606566985e-11,8.9621769898960587e-12,8.2929334109934289e-12,5.5031373229243716e-12,5.994036205046349e-12,1.6392246585801596e-11,3.4802466833336013e-11
5.98325,3.4856131824475796e-11,8.9631419112962127e-12,8.2960019762779921e-12,5.502853675507589e-12,5.9947230607231456e-12,1.6391000912621041e-11,3.4800194702702681e-11
5.9835,3.4860710596222615e-11,8.964120846316188e-12,8.2990811532330072e-12,5.5025712689103553e-12,5.99540852459853e-12,1.6389739471616705e-11,3.4797893740242803e-11
5.98375,3.486534064646997e-11,8.9651132715477389e-12,8.302168290593295e-12,5.5022937579243447e-12,5.9960936974498974e-12,1.6388460320198743e-11,3.4795289269303932e-11
5.984,3.4870019344381762e-11,8.9661186475580297e-12,8.3052610224415452e-12,5.5020249093773746e-12,5.996778613718033e-12,1.6387160227689813e-11,3.4792613334268299e-11
5.98425,3.4874744298145429e-11,8.9671365243466207e-12,8.3083586875756737e-12,5.5017677457292598e-12,5.997462879348e-12,1.6385834788278848e-11,3.4789916113424537e-11
5.9845,3.4879513432453588e-11,8.9681664743401826e-12,8.3114614411982896e-12,5.5015243006769357e-12,5.9981467006447816e-12,1.6384478861422089e-11,3.4787201084451454e-11
5.98475,3.4884324501555176e-11,8.9692081493821406e-12,8.3145706450091171e-12,5.5012953882875896e-12,5.9988308509334449e-12,1.6383088948003322e-11,3.4784472596039736e-11
5.985,3.4889175154622627e-11,8.9702613254927013e-12,8.3176883924531371e-12,5.5010807979317592e-12,5.9995164355683291e-12,1.6381664756903325e-11,3.4781732986716346e-11
5.98525,3.4894063032772942e-11,8.9713258388866333e-12,8.3208173675918086e-12,5.5008791667639878e-12,6.0002039557037101e-12,1.6380208697979444e-11,3.4778981785053591e-11
5.9855,3.4898985938240091e-11,8.9724015140368908e-12,8.3239597050247182e-12,5.5006889303982096e-12,6.0008929834648143e-12,1.6378725983501983e-11,3.4776219164598088e-11
5.98575,3.4903941721552205e-11,8.9734881055223463e-12,8.3271166195227047e-12,5.5005093803875885e-12,6.001581823668735e-12,1.6377222630479691e-11,3.4773450041387582e-11
5.986,3.4908928111627733e-11,8.9745852442173174e-12,8.3302879957109087e-12,5.500340978663663e-12,6.0022680481641576e-12,1.6375704467391065e-11,3.4770678274836475e-11
5.98625,3.4913942504025297e-11,8.9756923745728483e-12,8.3334723358712476e-12,5.5001849314337725e-12,6.0029493696344986e-12,1.6374176267557577e-11,3.4767899327534528e-11
5.9865,3.49189821738782e-11,8.9768087334693614e-12,8.3366672607231372e-12,5.5000420774488711e-12,6.0036246386371149e-12,1.6372643285679482e-11,3.4765099218402179e-11
5.98675,3.492404402225507e-11,8.9779333715148678e-12,8.3398699048982837e-12,5.4999119071057985e-12,6.0042943509650687e-12,1.6371111625881062e-11,3.4762261956017894e-11
5.987,3.4929124766208956e-11,8.9790652136607498e-12,8.3430779650573238e-12,5.4997916439814238e-12,6.0049601570036954e-12,1.6369588707676594e-11,3.4759377855488284e-11
5.98725,3.4934221055722223e-11,8.9802030859839482e-12,8.3462901115322819e-12,5.4996762903171119e-12,6.0056239082896416e-12,1.6368081927911906e-11,3.4756452659324934e-11
5.9875,3.4939329351624176e-11,8.9813459094638565e-12,8.349506313302662e-12,5.4995605875246692e-12,6.0062863825121164e-12,1.6366596011350831e-11,3.4753508145542137e-11
5.98775,3.4944445991994655e-11,8.9824927191233709e-12,8.3527281644008625e-12,5.4994401684700048e-12,6.0069470527203328e-12,1.6365131048643275e-11,3.4750549949773364e-11
5.988,3.4949567230670631e-11,8.9836427199338074e-12,8.3559585139995947e-12,5.4993120725651897e-12,6.0076043546823339e-12,1.6363680917455596e-11,3.4747547138725467e-11
5.98825,3.4954689613676422e-11,8.9847953121210684e-12,8.3591993956163715e-12,5.4991750651913892e-12,6.0082562730275728e-12,1.6362234339109015e-11,3.4744471106000769e-11
5.9885,3.4959810030724055e-11,8.9859501645057649e-12,8.3624520012663175e-12,5.4990301735712494e-12,6.0089014397165928e-12,1.6360776741392743e-11,3.4741314123173898e-11
5.98875,3.4964925704821188e-11,8.9871071423215021e-12,8.3657167058865825e-12,5.4988792157664329e-12,6.0095396298400265e-12,1.6359292969978302e-11,3.473808067699689e-11
5.989,3.4970034145835551e-11,8.9882663530195472e-12,8.368994301832564e-12,5.4987244676927365e-12,6.0101715913921721e-12,1.6357769465390938e-11,3.4734790289399954e-11
5.98925,3.4975133239288158e-11,8.9894280679175064e-12,8.372285058532263e-12,5.4985668084482398e-12,6.0107997464637642e-12,1.6356134722652451e-11,3.4731485231641866e-11
5.9895,3.4980221238373506e-11,8.9905925595992959e-12,8.3755884415738558e-12,5.4984064364831795e-12,6.0114275638953989e-12,1.6354431676489801e-11,3.4728191889426679e-11
5.98975,3.4985296809582085e-11,8.9917601363284939e-12,8.3789030643861082e-12,5.4982413148452438e-12,6.0120590112335634e-12,1.6352668062567437e-11,3.4724912599751842e-11
5.99,3.4990358968090352e-11,8.9929310963668692e-12,8.3822271924689235e-12,5.4980687056415797e-12,6.0126981951317438e-12,1.6350847875236421e-11,3.472163028992583e-11
