Physical Time (s),etp_top Monitor (W): top_cv1,etp_top Monitor (W): top_cv2,etp_top Monitor (W): top_cv3,etp_top Monitor (W): top_cv4,etp_top Monitor (W): top_cv5,etp_top Monitor (W): top_cv6,etp_top Monitor (W): top_cv7
6.4045,2.9794846295521982e-09,2.336808240150924e-10,2.3010352185888755e-10,2.4427096981211989e-10,2.3995567360465997e-10,3.6473443541314766e-10,2.1188009772545879e-10
6.40475,2.9874746815737773e-09,2.3473560104289531e-10,2.3108644110912147e-10,2.4524588879138056e-10,2.4084020509058579e-10,3.6612669232806654e-10,2.127215993594437e-10
6.405,2.9954200349983e-09,2.3578761047787767e-10,2.3207158179501423e-10,2.4622054568013866e-10,2.417342937524446e-10,3.675532412125592e-10,2.1359311762308917e-10
6.40525,3.003326004986115e-09,2.3683763419961822e-10,2.3305757575887035e-10,2.4719686975695727e-10,2.4264010570810549e-10,3.6901513620009429e-10,2.1450210561861142e-10
6.4055,3.0111994362793702e-09,2.3788705323194193e-10,2.3404272891122601e-10,2.4817609090806969e-10,2.4355858635271445e-10,3.7051518246324234e-10,2.1545526236098753e-10
6.40575,3.0190493376099772e-09,2.3893610319032887e-10,2.3502518042478754e-10,2.4915894975504806e-10,2.4448916996837489e-10,3.7205651943303889e-10,2.1645631256846792e-10
6.406,3.0268774364439112e-09,2.3998462176862929e-10,2.3600316849252369e-10,2.5014488631842945e-10,2.4543033892419166e-10,3.7364085603637443e-10,2.1750502208528603e-10
6.40625,3.034690606773769e-09,2.4103237902150944e-10,2.3697545224195744e-10,2.5113320210319943e-10,2.463802221675911e-10,3.7526796387833148e-10,2.1859798071244738e-10
6.4065,3.042488998179514e-09,2.4207874545591254e-10,2.3794135939540807e-10,2.5212204610167302e-10,2.4733607897688647e-10,3.7693430909928172e-10,2.1972949447589715e-10
6.40675,3.0502721714660738e-09,2.4312363507786886e-10,2.3890095294355723e-10,2.5310957429507052e-10,2.4829640052708709e-10,3.7863511924920742e-10,2.2089326322555812e-10
6.407,3.0580406705419065e-09,2.441671594772641e-10,2.3985507982411322e-10,2.5409347610378652e-10,2.4925928945265347e-10,3.8036402543172723e-10,2.2208437234356356e-10
6.40725,3.0657934843197338e-09,2.4521029380778091e-10,2.4080539006476463e-10,2.5507157686176484e-10,2.5022324346577918e-10,3.8211515377551761e-10,2.2329955385286564e-10
6.4075,3.0735239306132774e-09,2.4625350324687683e-10,2.4175320653396796e-10,2.5604183558471199e-10,2.5118670980612511e-10,3.8388346640255757e-10,2.2453649891080218e-10
6.40775,3.0812284379950348e-09,2.4729834732187725e-10,2.4270110905045588e-10,2.5700354358634261e-10,2.5214876581883093e-10,3.8566681188302412e-10,2.2579455279050732e-10
6.408,3.0889018996496035e-09,2.483468529300463e-10,2.4365121557278728e-10,2.5795665865004224e-10,2.5310936407393934e-10,3.8746430276531385e-10,2.2707444825633989e-10
6.40825,3.0965364995561405e-09,2.4940093330726867e-10,2.4460562094516916e-10,2.5890236091147794e-10,2.5406906571509852e-10,3.8927513624277483e-10,2.2837828715007749e-10
6.4085,3.1041256684686484e-09,2.504617490776224e-10,2.4556486924103414e-10,2.5984215346023052e-10,2.5502896116238787e-10,3.9109816622739222e-10,2.2970892421112922e-10
6.40875,3.11166598489985e-09,2.5153094942465117e-10,2.465294523590365e-10,2.607785753600721e-10,2.5599139330945104e-10,3.9293179571126168e-10,2.3106990448961697e-10
6.409,3.1191463020516135e-09,2.5260902850541739e-10,2.4749824392215064e-10,2.6171358001171282e-10,2.5695829954855397e-10,3.947717474944446e-10,2.3246278893129559e-10
6.40925,3.1265592594477374e-09,2.5369578462989484e-10,2.4846900464085481e-10,2.6264847313967716e-10,2.5793134183717407e-10,3.9661226498692692e-10,2.3388622358114557e-10
6.4095,3.1338993836151211e-09,2.5479053059618504e-10,2.4943935058737647e-10,2.6358388977125602e-10,2.5891171859138545e-10,3.9844811536474439e-10,2.3533679936160149e-10
6.40975,3.1411552743191651e-09,2.558912084901464e-10,2.5040595564315628e-10,2.6451989672852498e-10,2.5990104701337742e-10,4.0027549915810901e-10,2.3680848846479939e-10
6.41,3.1483245698480623e-09,2.5699576087108185e-10,2.5136655015190848e-10,2.6545586045145708e-10,2.6090008098269723e-10,4.0209119310236579e-10,2.3829392379966247e-10
6.41025,3.1554008850131433e-09,2.5810173125335324e-10,2.5231963785950583e-10,2.6639116281168244e-10,2.6190900574854163e-10,4.0389322476490931e-10,2.3978574784710244e-10
6.4105,3.1623795027907889e-09,2.5920640887283273e-10,2.5326388967152345e-10,2.6732553014786307e-10,2.629279428276442e-10,4.056800193678517e-10,2.4127684850337958e-10
6.41075,3.169255359615298e-09,2.6030688893413524e-10,2.5419859317511188e-10,2.6825867009486069e-10,2.63956139511784e-10,4.0744968420359859e-10,2.4276155277473303e-10
6.411,3.1760276574357837e-09,2.6140078217856223e-10,2.5512337269531081e-10,2.6919031298789447e-10,2.6499155728889073e-10,4.0919998683557492e-10,2.4423495753791868e-10
6.41125,3.1826906081403085e-09,2.6248557860852846e-10,2.5603844225800667e-10,2.7012053061828543e-10,2.6603177160545478e-10,4.1092918754784221e-10,2.4569300052630471e-10
6.4115,3.1892425077584152e-09,2.6355911686486065e-10,2.5694392207873759e-10,2.7104883233801387e-10,2.6707344082503662e-10,4.1263592483431441e-10,2.4713245042356751e-10
6.41175,3.1956817679780013e-09,2.6461989257350958e-10,2.5784035550694213e-10,2.7197498847005004e-10,2.6811295929651708e-10,4.143193895800769e-10,2.4855165556314235e-10
6.412,3.2020065697568627e-09,2.6566609278804506e-10,2.5872778342395686e-10,2.7289827395482661e-10,2.6914564596407459e-10,4.1597890866586836e-10,2.4995026522345565e-10
6.41225,3.208215337813285e-09,2.6669603744012494e-10,2.5960614151999542e-10,2.7381769207238691e-10,2.7016687830476278e-10,4.1761376259505823e-10,2.5132837710376132e-10
6.4125,3.2143114963487556e-09,2.6770814311170756e-10,2.604746848682289e-10,2.7473164701070942e-10,2.711715587609956e-10,4.1922249570651417e-10,2.5268593475147759e-10
6.41275,3.220295016173414e-09,2.6870114811634851e-10,2.6133289959118915e-10,2.7563917727888097e-10,2.7215578952025559e-10,4.2080465314562417e-10,2.5402148221917224e-10
6.413,3.2261671782010237e-09,2.696735407784389e-10,2.6217884808723501e-10,2.7653777685426035e-10,2.7311696107727462e-10,4.2235859558182289e-10,2.5533170531287179e-10
6.41325,3.2319336857761554e-09,2.7062404595849271e-10,2.6301052034013242e-10,2.7742516085131587e-10,2.7405366940969156e-10,4.2388203204307752e-10,2.5661209597287062e-10
6.4135,3.2375958389198627e-09,2.7155116463937332e-10,2.6382462599456382e-10,2.7829825625988855e-10,2.7496600174168601e-10,4.2537285069256025e-10,2.5785934724136287e-10
6.41375,3.2431604112383785e-09,2.7245427077753113e-10,2.6461894376072428e-10,2.7915446109427928e-10,2.7585578266795116e-10,4.2683038397307659e-10,2.5907448262081353e-10
6.414,3.2486316917571811e-09,2.7333237696539526e-10,2.6539126507861147e-10,2.7999124026584264e-10,2.7672415161556566e-10,4.2825195840238082e-10,2.6026208497322801e-10
6.41425,3.2540161051798777e-09,2.7418550726266881e-10,2.6614092640701298e-10,2.8080695320077811e-10,2.7757285420171591e-10,4.2963741166718327e-10,2.6143207044174724e-10
6.4145,3.2593201560217532e-09,2.7501381607736449e-10,2.6686785475722067e-10,2.8160046005020978e-10,2.784024310210075e-10,4.30987003603255e-10,2.6259666721734095e-10
6.41475,3.2645501657155353e-09,2.7581759043026425e-10,2.6757284691921432e-10,2.8237171385570669e-10,2.7921309983914813e-10,4.3230306481987315e-10,2.637686719075203e-10
6.415,3.2697105703003573e-09,2.7659775887053647e-10,2.6825718735681689e-10,2.8312113166555889e-10,2.8000406047038862e-10,4.3358880764069919e-10,2.6495821978479528e-10
6.41525,3.2748041872609607e-09,2.7735492954920737e-10,2.689224910850272e-10,2.8384976652144446e-10,2.807748132772817e-10,4.3485015585121923e-10,2.6616996123784973e-10
6.4155,3.2798344790782081e-09,2.7809030916773378e-10,2.6957026677009793e-10,2.8455845214311487e-10,2.8152360314935301e-10,4.3609380203451783e-10,2.6740164407379254e-10
6.41575,3.2848007518058572e-09,2.7880487444498116e-10,2.7020154242774971e-10,2.8524819202942086e-10,2.8224938213876177e-10,4.373282031966166e-10,2.6864506653634689e-10
6.416,3.2897038869291632e-09,2.7949984264991624e-10,2.7081708343517523e-10,2.8591947222145485e-10,2.82951167158827e-10,4.3856205512408685e-10,2.6988630115981831e-10
6.41625,3.2945368844638585e-09,2.8017645030817065e-10,2.7141743178550431e-10,2.8657211345701951e-10,2.8362839622738354e-10,4.3980506424771081e-10,2.7111074760149705e-10
6.4165,3.2992966602406161e-09,2.8083556599663914e-10,2.7200324255050719e-10,2.8720575391170741e-10,2.8428111201841485e-10,4.4106565771361071e-10,2.7230424760931758e-10
6.41675,3.3039721856781142e-09,2.814781113578999e-10,2.7257522763046861e-10,2.8781996239215719e-10,2.8491034494437923e-10,4.4235105996780995e-10,2.7345740155943843e-10
6.417,3.308557082961763e-09,2.8210480925505956e-10,2.7313428536228022e-10,2.8841442571909686e-10,2.8551734290827765e-10,4.4366538333123926e-10,2.7456537609268541e-10
6.41725,3.3130379590230285e-09,2.8271635128282039e-10,2.7368104397473045e-10,2.8898950152864549e-10,2.8610467730190175e-10,4.4500866423305654e-10,2.75627738849202e-10
6.4175,3.3174039835101497e-09,2.8331377521954944e-10,2.7421636072195241e-10,2.8954594345144265e-10,2.8667495348220697e-10,4.4637762180017793e-10,2.7664563374746674e-10
6.41775,3.3216439370151443e-09,2.8389751075025265e-10,2.7474042655306185e-10,2.9008453744730383e-10,2.8723088327107337e-10,4.4776407536244973e-10,2.7762225934520171e-10
6.418,3.3257452691281118e-09,2.8446865868488455e-10,2.7525340642572584e-10,2.9060569628060762e-10,2.877747175116618e-10,4.4915617140172561e-10,2.7856083215031927e-10
6.41825,3.3296981254404315e-09,2.8502777470650201e-10,2.7575489612175591e-10,2.9110962243028642e-10,2.8830885928085982e-10,4.5054071353783415e-10,2.7946529414654306e-10
6.4185,3.3334938144920714e-09,2.8557529126838073e-10,2.7624401088017704e-10,2.9159604300080007e-10,2.8883511976781038e-10,4.5190283217631059e-10,2.8033965771241332e-10
6.41875,3.3371233100552571e-09,2.861111005717386e-10,2.7671959650463275e-10,2.9206472881924641e-10,2.8935528180024961e-10,4.5322813221800958e-10,2.811882537266752e-10
6.419,3.3405808816937862e-09,2.8663497562392507e-10,2.7718060810140315e-10,2.9251575709346835e-10,2.8987098484409744e-10,4.5450344826343816e-10,2.8201535054543896e-10
6.41925,3.3438623891770791e-09,2.8714622966640607e-10,2.7762588690387098e-10,2.9294926087406874e-10,2.9038301940373523e-10,4.5571713092550854e-10,2.8282412035837488e-10
6.4195,3.3469674334155987e-09,2.8764367415177393e-10,2.7805428703638399e-10,2.9336570685581852e-10,2.908914109821774e-10,4.5686051003797261e-10,2.8361642761842678e-10
6.41975,3.3498963423546825e-09,2.8812602033340711e-10,2.7846537556140236e-10,2.9376607773899384e-10,2.9139540900450558e-10,4.5792915224547227e-10,2.8439266319802319e-10
6.42,3.3526495434801966e-09,2.8859168597842231e-10,2.7885921969875162e-10,2.9415111684039251e-10,2.9189278371085236e-10,4.5892225514100867e-10,2.8515156745781782e-10
6.42025,3.355230679049837e-09,2.8903967072310397e-10,2.79236803079137e-10,2.9452225588205748e-10,2.9238137979199388e-10,4.5984410813210065e-10,2.8589242657457586e-10
6.4205,3.3576446284995446e-09,2.8946856720842448e-10,2.795990506484197e-10,2.9488096767970523e-10,2.9285856013229617e-10,4.6070132831325946e-10,2.8661479479337019e-10
6.42075,3.3598980578028321e-09,2.8987772436244365e-10,2.7994765562394419e-10,2.9522940933435394e-10,2.933224440752506e-10,4.6150251731975078e-10,2.8731881064073981e-10
6.421,3.3619989149089067e-09,2.9026710048240354e-10,2.8028446811757427e-10,2.955699992079653e-10,2.9377085289798609e-10,4.6225560593064543e-10,2.8800409372031854e-10
6.42125,3.3639555754073574e-09,2.9063702620319601e-10,2.8061174904799056e-10,2.9590545181576367e-10,2.9420198367450379e-10,4.6296767647746192e-10,2.8866882863786996e-10
6.4215,3.3657773939771188e-09,2.9098808570901289e-10,2.8093146905141069e-10,2.9623832315190102e-10,2.9461404952328876e-10,4.6364447920601556e-10,2.8930920614821275e-10
6.42175,3.3674754566033363e-09,2.9132121338673426e-10,2.8124503933642787e-10,2.9657054679276187e-10,2.950055268593413e-10,4.6428989994166327e-10,2.8991740413271631e-10
6.422,3.369062262854626e-09,2.9163766540510998e-10,2.8155326420521291e-10,2.9690336472089321e-10,2.9537608514820688e-10,4.6490669821785067e-10,2.9048379737380721e-10
6.42225,3.3705489587026301e-09,2.9193832147294779e-10,2.8185558501783564e-10,2.9723667596146674e-10,2.9572691905739306e-10,4.6549630355692115e-10,2.9099786468520704e-10
6.4225,3.3719495041399e-09,2.9222415375494253e-10,2.8215067534177351e-10,2.9756898428804887e-10,2.9606043857173247e-10,4.6605805411231336e-10,2.9145083634631075e-10
6.42275,3.3732768055217594e-09,2.9249589497937688e-10,2.8243655519453868e-10,2.9789811291350955e-10,2.9638033228303879e-10,4.6659008130118724e-10,2.9183776405259692e-10
6.423,3.3745330609465663e-09,2.9275334281708852e-10,2.8271009277259282e-10,2.9822104831205602e-10,2.9668992145309814e-10,4.6708839647087299e-10,2.9215674517110849e-10
6.42325,3.3757524496313806e-09,2.9299841981607434e-10,2.8297095754433598e-10,2.9853495961510921e-10,2.9699416279448696e-10,4.6755128208269904e-10,2.9241655085082272e-10
6.4235,3.376927496967784e-09,2.9322993486818737e-10,2.8321608153377374e-10,2.988370123406495e-10,2.9729361903900804e-10,4.6797214030492877e-10,2.9262151775224155e-10
6.42375,3.3780875224390876e-09,2.9344999182982656e-10,2.8344678507697829e-10,2.9912555583804804e-10,2.9758972665473653e-10,4.6834858518258393e-10,2.9278569453223281e-10
6.424,3.3792337345291025e-09,2.9365864118271642e-10,2.8366255077587232e-10,2.9939903231046361e-10,2.9788010488082433e-10,4.6867556645865843e-10,2.9291698971608586e-10
6.42425,3.3803755153973137e-09,2.9385720349428113e-10,2.838644132740781e-10,2.996567063534209e-10,2.9816174836003355e-10,4.6894990349622784e-10,2.9302353579173997e-10
6.4245,3.3815144215763156e-09,2.9404618980801455e-10,2.8405271505266831e-10,2.9989791645871397e-10,2.9843107325263943e-10,4.6916857700856059e-10,2.9311002478415171e-10
6.42475,3.3826697976505963e-09,2.942300376281298e-10,2.8423069948463455e-10,3.0012341604982776e-10,2.9868255000503632e-10,4.6933308325938169e-10,2.9317939791791384e-10
6.425,3.3838399635145614e-09,2.9440994988164871e-10,2.8439890555741256e-10,3.0033300096931336e-10,2.9891252265235852e-10,4.6944297847384456e-10,2.9322859852467881e-10
6.42525,3.3850278244321504e-09,2.9458868930029151e-10,2.8455856024141374e-10,3.0052674637270098e-10,2.9911703584076423e-10,4.6949970718654556e-10,2.9325260025130336e-10
6.4255,3.386238597786188e-09,2.9476878626206469e-10,2.8471035960803917e-10,3.0070449331547018e-10,2.9929290816209959e-10,4.6950567076622889e-10,2.9324424923902033e-10
6.42575,3.387470978976512e-09,2.9495223533955927e-10,2.8485471506013191e-10,3.0086585690599454e-10,2.9943774208257207e-10,4.694644351183635e-10,2.9319652352276969e-10
6.426,3.3887265430158344e-09,2.9514049853489147e-10,2.8499169701505495e-10,3.0100986575148588e-10,2.9954976599816934e-10,4.6937935869722417e-10,2.9310313950895258e-10
6.42625,3.3900035663886312e-09,2.9533440524104972e-10,2.8512122418947635e-10,3.0113512237663154e-10,2.9962767674502602e-10,4.6925376281183217e-10,2.9296008691514838e-10
6.4265,3.3912998987851935e-09,2.9553381636159693e-10,2.8524327164811061e-10,3.0124037132496677e-10,2.9967083606872325e-10,4.6909027537640881e-10,2.9276525833421442e-10
6.42675,3.3926126679926643e-09,2.9573800431388714e-10,2.8535809225680582e-10,3.0132431815657782e-10,2.9967935364606298e-10,4.6889122061858963e-10,2.9251813814776608e-10
6.427,3.393938229876981e-09,2.9594570287613265e-10,2.8546613657393042e-10,3.0138608277197078e-10,2.9965364328799907e-10,4.6865855177226907e-10,2.9221947416329972e-10
6.42725,3.3952712657893017e-09,2.9615522451420822e-10,2.8556789119409926e-10,3.01425205045926e-10,2.9959485457690163e-10,4.6839406248821963e-10,2.9187104801605494e-10
6.4275,3.3966055573589062e-09,2.9636475494084861e-10,2.8566409507841845e-10,3.0144225210572757e-10,2.9950529435485668e-10,4.6810027840334111e-10,2.9147709904352218e-10
6.42775,3.3979336240689296e-09,2.9657263964192382e-10,2.8575551000266488e-10,3.0143839761119612e-10,2.9938772237121452e-10,4.6777933447721094e-10,2.9104492370957124e-10
6.428,3.3992469775211498e-09,2.9677746512414943e-10,2.8584298172066591e-10,3.0141547238945824e-10,2.9924576484706912e-10,4.6743320213668238e-10,2.9058293150545302e-10
6.42825,3.4005383719732401e-09,2.9697809141518496e-10,2.8592720840818836e-10,3.0137572470156381e-10,2.9908308803369886e-10,4.6706300962747012e-10,2.9009902512883153e-10
6.4285,3.4017981631083583e-09,2.9717376220650963e-10,2.8600887720916675e-10,3.013218318184057e-10,2.9890370724721381e-10,4.6667013511466934e-10,2.8959802727561192e-10
6.42875,3.4030158142177938e-09,2.9736408184847221e-10,2.8608842092429662e-10,3.0125623124471524e-10,2.9871110135234004e-10,4.6625481853208816e-10,2.8908088734640845e-10
6.429,3.4041870009815812e-09,2.9754895634723208e-10,2.8616579578613916e-10,3.0118081805389188e-10,2.9850799857137359e-10,4.6581676653619042e-10,2.8854609073354455e-10
6.42925,3.405302231018132e-09,2.9772837038773599e-10,2.8624032169211568e-10,3.0109704744948734e-10,2.9829638297225143e-10,4.6535510071891417e-10,2.8799175959653163e-10
6.4295,3.4063546654917195e-09,2.9790218789553585e-10,2.8631082877566086e-10,3.0100581350110742e-10,2.9807773106545049e-10,4.6486927946017611e-10,2.8741731932952904e-10
6.42975,3.4073405066459786e-09,2.9807049660424749e-10,2.8637566984601391e-10,3.0090681976238327e-10,2.9785213023013171e-10,4.6435878737851019e-10,2.868249010765003e-10
6.43,3.4082520894520992e-09,2.9823281807246937e-10,2.8643314536232053e-10,3.0079951638698662e-10,2.9761961928629338e-10,4.6382317292459447e-10,2.862190134731231e-10
6.43025,3.409087349777621e-09,2.9838871301684834e-10,2.86481879545191e-10,3.0068290892330617e-10,2.9738024600854127e-10,4.6326278025825472e-10,2.8560619585067788e-10
6.4305,3.4098416905650994e-09,2.9853746895032898e-10,2.8652040158755893e-10,3.0055536107934813e-10,2.9713345550425827e-10,4.6267683756656868e-10,2.8499280551769347e-10
6.43075,3.4105129973972301e-09,2.9867816003166775e-10,2.8654761518854267e-10,3.0041545943407402e-10,2.9687912816544478e-10,4.620643209007357e-10,2.8438373804404874e-10
6.431,3.4110968039276332e-09,2.9880946149274166e-10,2.8656261576361267e-10,3.0026200955949294e-10,2.9661780079431877e-10,4.6142394436893175e-10,2.8378133110898601e-10
6.43125,3.4115891374179418e-09,2.9892992227423246e-10,2.8656480845007003e-10,3.0009425345285015e-10,2.9634951166291469e-10,4.6075418711914638e-10,2.8318471067226668e-10
6.4315,3.4119872286859245e-09,2.9903819307354268e-10,2.8655369317358281e-10,2.9991265343235231e-10,2.9607489319039763e-10,4.6005421819669054e-10,2.8258804445238672e-10
6.43175,3.4122873790283291e-09,2.9913289281782558e-10,2.8652863930429135e-10,2.9971754171154296e-10,2.9579380910617219e-10,4.5932346836294729e-10,2.8198295549301378e-10
6.432,3.4124853052914676e-09,2.9921270425516858e-10,2.8648896930526767e-10,2.995102693988333e-10,2.9550618351611357e-10,4.5856257590030184e-10,2.8135958003609283e-10
6.43225,3.4125762021943384e-09,2.9927655387796252e-10,2.8643357524493062e-10,2.9929179680114721e-10,2.952119495079083e-10,4.5777340538051806e-10,2.8070788129433781e-10
