Physical Time (s),etp_left Monitor (W)
6.891,2.3579403140554487e-09
6.89125,2.355967798534596e-09
6.8915,2.3539992544099084e-09
6.89175,2.3520321030188565e-09
6.892,2.3500634825011438e-09
6.89225,2.3480872017567623e-09
6.8925,2.3460975960505993e-09
6.89275,2.3440872738085612e-09
6.893,2.3420487127309368e-09
6.89325,2.3399734504344315e-09
6.8935,2.3378542884096283e-09
6.89375,2.3356838582786737e-09
6.894,2.3334572695399693e-09
6.89425,2.3311689564319666e-09
6.8945,2.3288166909616382e-09
6.89475,2.3263979309968339e-09
6.895,2.3239138802059874e-09
6.89525,2.3213656801017759e-09
6.8955,2.318756198920114e-09
6.89575,2.3160888657427592e-09
6.896,2.3133665270886575e-09
6.89625,2.3105924090031962e-09
6.8965,2.3077688473002585e-09
6.89675,2.3048979204844689e-09
6.897,2.3019803755890486e-09
6.89725,2.2990165554176698e-09
6.8975,2.2960048929131634e-09
6.89775,2.2929437984533721e-09
6.898,2.2898319180024093e-09
6.89825,2.2866664355198432e-09
6.8985,2.2834423402372546e-09
6.89875,2.2801586368236904e-09
6.899,2.2768095475368799e-09
6.89925,2.2733943590797427e-09
6.8995,2.2699109792680211e-09
6.89975,2.2663569731330702e-09
6.9,2.2627340554737343e-09
6.90025,2.2590425996696916e-09
6.9005,2.2552852680832159e-09
6.90075,2.251465494453582e-09
6.901,2.2475875612383812e-09
6.90125,2.2436595778153265e-09
6.9015,2.239688357719381e-09
6.90175,2.2356829820473269e-09
6.902,2.2316536090771998e-09
6.90225,2.2276107660140063e-09
6.9025,2.2235647140943643e-09
6.90275,2.2195266316932108e-09
6.903,2.2155059807447378e-09
6.90325,2.211510621854274e-09
6.9035,2.2075489531466711e-09
6.90375,2.203626550359723e-09
6.904,2.1997470558806121e-09
6.90425,2.1959125062391091e-09
6.9045,2.1921223220903066e-09
6.90475,2.1883730393710874e-09
6.905,2.1846596573366396e-09
6.90525,2.1809738251465943e-09
6.9055,2.1773048035696506e-09
6.90575,2.1736413606328521e-09
6.906,2.1699719452581846e-09
6.90625,2.1662832270452461e-09
6.9065,2.1625601732110926e-09
6.90675,2.1587915720010003e-09
6.907,2.1549662297498651e-09
6.90725,2.1510742669038943e-09
6.9075,2.1471088123339595e-09
6.90775,2.1430654781324444e-09
6.908,2.1389417293890627e-09
6.90825,2.1347376914660303e-09
6.9085,2.1304561104909689e-09
6.90875,2.1261018930565236e-09
6.909,2.1216794745185704e-09
6.90925,2.1171972927321149e-09
6.9095,2.1126632595938064e-09
6.90975,2.1080858444275967e-09
6.91,2.103475273855371e-09
6.91025,2.0988413771925346e-09
6.9105,2.0941914645404007e-09
6.91075,2.0895338924669922e-09
6.911,2.0848776779783991e-09
6.91125,2.0802270924724301e-09
6.9115,2.0755864919604848e-09
6.91175,2.0709575165166553e-09
6.912,2.0663404698846732e-09
6.91225,2.061733438603682e-09
6.9125,2.0571334052500944e-09
6.91275,2.0525349089318512e-09
6.913,2.047931935542951e-09
6.91325,2.0433161513508277e-09
6.9135,2.0386798030785439e-09
6.91375,2.0340158256058369e-09
6.914,2.029314715375111e-09
6.91425,2.0245710427541316e-09
6.9145,2.0197771748803642e-09
6.91475,2.0149288922519132e-09
6.915,2.010023218237848e-09
6.91525,2.0050534448269676e-09
6.9155,2.0000189990518765e-09
6.91575,1.9949203324179594e-09
6.916,1.9897572577828625e-09
6.91625,1.9845297151436292e-09
6.9165,1.9792391430650046e-09
6.91675,1.9738866022097665e-09
6.917,1.968473869417492e-09
6.91725,1.963004272923268e-09
6.9175,1.9574812581300672e-09
6.91775,1.9519100191270902e-09
6.918,1.9462963929820697e-09
6.91825,1.9406456307101599e-09
6.9185,1.9349671872769389e-09
6.91875,1.9292678082726189e-09
6.919,1.9235574389335736e-09
6.91925,1.9178430832805083e-09
6.9195,1.9121336616233542e-09
6.91975,1.90643653220186e-09
6.92,1.900759977446509e-09
6.92025,1.8951097584366603e-09
6.9205,1.8894918175295412e-09
6.92075,1.8839135898209713e-09
6.921,1.8783778200634238e-09
6.92125,1.8728901877346041e-09
6.9215,1.867454184596611e-09
6.92175,1.8620724366431492e-09
6.922,1.8567486549064522e-09
6.92225,1.8514890342008154e-09
6.9225,1.8462918742952996e-09
6.92275,1.8411599684365684e-09
6.923,1.8360930276163505e-09
6.92325,1.8310911648005976e-09
6.9235,1.8261529888610093e-09
6.92375,1.8212744831210442e-09
6.924,1.8164497577985618e-09
6.92425,1.8116739132860226e-09
6.9245,1.8069390952383504e-09
6.92475,1.8022367597905901e-09
6.925,1.7975582205184411e-09
6.92525,1.7928956241213778e-09
6.9255,1.7882393303718604e-09
6.92575,1.7835804915019998e-09
6.926,1.778912787545489e-09
6.92625,1.7742301794505806e-09
6.9265,1.769528584629456e-09
6.92675,1.7648051643526299e-09
6.927,1.7600606852132851e-09
6.92725,1.7552956204281396e-09
6.9275,1.7505137313543108e-09
6.92775,1.7457191109921467e-09
6.928,1.7409164796393967e-09
6.92825,1.736112225486663e-09
6.9285,1.7313125716834242e-09
6.92875,1.7265239985659376e-09
6.929,1.7217522340167646e-09
6.92925,1.7170037121821173e-09
6.9295,1.7122841841752738e-09
6.92975,1.7075981755434308e-09
6.93,1.7029522063748976e-09
6.93025,1.6983497003978693e-09
6.9305,1.693794916298483e-09
6.93075,1.6892912645739989e-09
6.931,1.6848429222058085e-09
6.93125,1.6804538368597844e-09
6.9315,1.6761259444306246e-09
6.93175,1.671862054132124e-09
6.932,1.6676638465071732e-09
6.93225,1.6635301748003897e-09
6.9325,1.659461859278617e-09
6.93275,1.6554586501756365e-09
6.933,1.6515196030523785e-09
6.93325,1.6476421506436799e-09
6.9335,1.6438247147182909e-09
6.93375,1.6400651686107356e-09
6.934,1.6363595096204664e-09
6.93425,1.6327089156226549e-09
6.9345,1.6291092990185177e-09
6.93475,1.6255573548609632e-09
6.935,1.6220511745172671e-09
6.93525,1.6185874532972479e-09
6.9355,1.6151653234634794e-09
6.93575,1.6117811109797485e-09
6.936,1.6084317613222372e-09
6.93625,1.6051156297697536e-09
6.9365,1.6018286187746379e-09
6.93675,1.5985665710449467e-09
6.937,1.5953273701093125e-09
6.93725,1.5921080447777945e-09
6.9375,1.5889085425265129e-09
6.93775,1.5857291825520219e-09
6.938,1.5825697615404413e-09
6.93825,1.5794286449683842e-09
6.9385,1.5763100792173855e-09
6.93875,1.5732174568897766e-09
6.939,1.5701549056311266e-09
6.93925,1.5671269325327715e-09
6.9395,1.5641384960260393e-09
6.93975,1.5611954373938946e-09
6.94,1.5583023244522966e-09
6.94025,1.5554665744693233e-09
6.9405,1.5526950290161202e-09
6.94075,1.5499947290775287e-09
6.941,1.5473732386304438e-09
6.94125,1.5448362191851886e-09
6.9415,1.5423930501879088e-09
6.94175,1.5400475089254588e-09
6.942,1.5378082828972885e-09
6.94225,1.5356814241388341e-09
6.9425,1.5336720205011518e-09
6.94275,1.5317848856788003e-09
6.943,1.5300226804324293e-09
6.94325,1.5283868422481013e-09
6.9435,1.5268785971480452e-09
6.94375,1.5254968421240916e-09
6.944,1.5242389394513505e-09
6.94425,1.5231013628222769e-09
6.9445,1.5220785883903877e-09
6.94475,1.5211668922532981e-09
6.945,1.5203594497819686e-09
6.94525,1.5196491996028325e-09
6.9455,1.5190301453878338e-09
6.94575,1.518494581599626e-09
6.946,1.5180339127567087e-09
6.94625,1.5176407023956089e-09
6.9465,1.5173070900503989e-09
6.94675,1.5170244011953454e-09
6.947,1.5167838485042114e-09
6.94725,1.5165781746688717e-09
6.9475,1.516397822867127e-09
6.94775,1.5162335818400255e-09
6.948,1.5160791263934303e-09
6.94825,1.5159270727118133e-09
6.9485,1.5157706266137734e-09
6.94875,1.5156058612362395e-09
6.949,1.5154292748158259e-09
6.94925,1.5152378037546826e-09
6.9495,1.5150327000448923e-09
6.94975,1.5148151147354021e-09
6.95,1.5145891275447295e-09
6.95025,1.5143616554695916e-09
6.9505,1.514139908871793e-09
6.95075,1.5139308038158127e-09
6.951,1.5137495590847215e-09
6.95125,1.5136032215268308e-09
6.9515,1.5135056964618575e-09
6.95175,1.5134683914315564e-09
6.952,1.5135032993274062e-09
6.95225,1.5136230011221682e-09
6.9525,1.5138390161966266e-09
6.95275,1.5141606911436542e-09
6.953,1.5145978210168762e-09
6.95325,1.5151563894086782e-09
6.9535,1.5158424186735708e-09
6.95375,1.5166582139259864e-09
6.954,1.5176036446407259e-09
6.95425,1.5186775172320497e-09
6.9545,1.5198745240924743e-09
6.95475,1.5211873191353492e-09
6.955,1.5226069248209148e-09
6.95525,1.5241214449078583e-09
6.9555,1.5257179196139447e-09
6.95575,1.5273835904661843e-09
6.956,1.5291024958955215e-09
6.95625,1.530858600142657e-09
6.9565,1.5326391368606075e-09
6.95675,1.5344296137624341e-09
6.957,1.5362167161330139e-09
6.95725,1.5379892866521783e-09
6.9575,1.5397368572909367e-09
6.95775,1.5414525550297661e-09
6.958,1.5431305774552722e-09
6.95825,1.5447663461127701e-09
6.9585,1.5463614841041073e-09
6.95875,1.5479163338729725e-09
6.959,1.5494354230731925e-09
6.95925,1.5509243590221789e-09
6.9595,1.5523911258925421e-09
6.95975,1.5538450256695684e-09
6.96,1.5552952038732119e-09
6.96025,1.5567522710897029e-09
6.9605,1.5582255206369986e-09
6.96075,1.5597240859346845e-09
6.961,1.5612551678091901e-09
6.96125,1.5628262506653482e-09
6.9615,1.5644407101615005e-09
6.96175,1.5661000325724719e-09
6.962,1.5678069340410097e-09
6.96225,1.5695592110181552e-09
6.9625,1.5713561023825612e-09
6.96275,1.5731931600145766e-09
6.963,1.5750665176302291e-09
6.96325,1.5769732986949361e-09
6.9635,1.5789114164023161e-09
6.96375,1.5808780366438288e-09
6.964,1.5828714762601604e-09
6.96425,1.5848922542573673e-09
6.9645,1.5869414715689108e-09
6.96475,1.5890212139630144e-09
6.965,1.5911342283362251e-09
6.96525,1.5932832165766096e-09
6.9655,1.5954734911608819e-09
6.96575,1.5977093508924427e-09
6.966,1.5999938091316698e-09
6.96625,1.6023305006849839e-09
6.9665,1.6047199563334349e-09
6.96675,1.6071659963372524e-09
6.967,1.6096711002595801e-09
6.96725,1.6122329501717691e-09
6.9675,1.6148517470942146e-09
6.96775,1.6175231272358839e-09
6.968,1.6202428526804358e-09
6.96825,1.6230072743548894e-09
6.9685,1.625807386942082e-09
6.96875,1.6286366434169493e-09
6.969,1.6314872414627868e-09
6.96925,1.6343492808446632e-09
6.9695,1.6372146262823465e-09
6.96975,1.6400740064529296e-09
6.97,1.6429207313078281e-09
6.97025,1.6457472206548723e-09
6.9705,1.6485478714139131e-09
6.97075,1.6513180667818742e-09
6.971,1.6540549470478052e-09
6.97125,1.656759976154699e-09
6.9715,1.6594341457362938e-09
6.97175,1.662080620141459e-09
6.972,1.6647058317151509e-09
6.97225,1.6673156983290654e-09
6.9725,1.6699174586094778e-09
6.97275,1.6725227272881573e-09
6.973,1.675142212048063e-09
6.97325,1.677787277414699e-09
6.9735,1.6804659995795648e-09
6.97375,1.6831911609462938e-09
6.974,1.6859714055510215e-09
6.97425,1.6888153947817817e-09
6.9745,1.6917285030763364e-09
6.97475,1.6947157609486259e-09
6.975,1.6977793728073813e-09
6.97525,1.7009209129120965e-09
6.9755,1.7041414498611002e-09
6.97575,1.7074380765741829e-09
6.976,1.7108070242343559e-09
6.97625,1.7142456202249589e-09
6.9765,1.7177495465916139e-09
6.97675,1.7213146763610735e-09
6.977,1.7249380452649128e-09
6.97725,1.7286141926666774e-09
6.9775,1.7323420795598373e-09
6.97775,1.7361189160596213e-09
6.978,1.7399436850866011e-09
6.97825,1.7438142243481096e-09
6.9785,1.7477307901566954e-09
6.97875,1.7516933552193207e-09
6.979,1.7557013700373211e-09
6.97925,1.7597550850875499e-09
6.9795,1.76385464314577e-09
6.97975,1.7679974747789239e-09
6.98,1.772185709844594e-09
6.98025,1.7764161352474786e-09
6.9805,1.7806882300177506e-09
6.98075,1.7850005094611658e-09
6.981,1.7893543004053174e-09
6.98125,1.7937461413431524e-09
6.9815,1.7981742638448556e-09
6.98175,1.8026397642639114e-09
6.982,1.8071418667601154e-09
6.98225,1.8116818307499308e-09
6.9825,1.8162585935085482e-09
6.98275,1.8208739443686712e-09
6.983,1.8255260146206431e-09
6.98325,1.8302169638729213e-09
6.9835,1.8349449510433194e-09
6.98375,1.8397101097477371e-09
6.984,1.8445084591330368e-09
6.98425,1.8493385553924871e-09
6.9845,1.8541971482577829e-09
6.98475,1.8590767511233877e-09
6.985,1.8639708708621725e-09
6.98525,1.868874152140504e-09
6.9855,1.873781322293672e-09
6.98575,1.8786883886660723e-09
6.986,1.8835883963009277e-09
6.98625,1.8884774744583664e-09
6.9865,1.8933531277858881e-09
6.98675,1.8982112858551406e-09
6.987,1.903052104585751e-09
6.98725,1.9078749860204312e-09
6.9875,1.9126829490600761e-09
6.98775,1.9174768926323318e-09
6.988,1.9222610871440097e-09
6.98825,1.9270401985664241e-09
6.9885,1.9318186273069162e-09
6.98875,1.9366011015789981e-09
6.989,1.9413942122040926e-09
6.98925,1.9462011414550292e-09
6.9895,1.9510271443078806e-09
6.98975,1.9558748434412238e-09
6.99,1.9607504014488784e-09
6.99025,1.9656535500051687e-09
6.9905,1.9705847196204299e-09
6.99075,1.9755427449242928e-09
6.991,1.9805279137616638e-09
6.99125,1.9855378915787723e-09
6.9915,1.9905697144756888e-09
6.99175,1.9956197306565618e-09
6.992,2.0006815155559464e-09
6.99225,2.0057553703430175e-09
6.9925,2.0108368353277059e-09
6.99275,2.0159222407073964e-09
6.993,2.0210076884616174e-09
6.99325,2.0260935629652457e-09
6.9935,2.0311754760796033e-09
6.99375,2.036252107856756e-09
6.994,2.0413229666579673e-09
6.99425,2.0463886192451374e-09
6.9945,2.0514506124320533e-09
6.99475,2.0565091537714155e-09
6.995,2.0615685134355848e-09
6.99525,2.0666300362108156e-09
6.9955,2.0717015036754524e-09
6.99575,2.0767856459876029e-09
6.996,2.0818894728679589e-09
6.99625,2.087017056061666e-09
6.9965,2.0921762926666085e-09
6.99675,2.0973694943513652e-09
6.997,2.1026014184780359e-09
6.99725,2.1078755033797597e-09
6.9975,2.1131899997864065e-09
6.99775,2.1185464321375268e-09
6.998,2.1239393385819299e-09
6.99825,2.1293652318084188e-09
6.9985,2.1348153238780515e-09
6.99875,2.1402831052987913e-09
6.999,2.1457588762301171e-09
6.99925,2.1512317149429375e-09
6.9995,2.156691202810255e-09
6.99975,2.1621253624520903e-09
7.0,2.1675258216578985e-09
7.00025,2.1728798951396468e-09
7.0005,2.1781791227343367e-09
7.00075,2.1834139659413702e-09
7.001,2.188575649916871e-09
7.00125,2.1936581285584734e-09
7.0015,2.1986563798520947e-09
7.00175,2.2035674116625217e-09
7.002,2.2083874643859564e-09
7.00225,2.2131162700186604e-09
7.0025,2.2177540040492139e-09
7.00275,2.2223030264461741e-09
7.003,2.2267684171880054e-09
7.00325,2.231157449631405e-09
7.0035,2.2354757728447777e-09
7.00375,2.2397329929273715e-09
7.004,2.243938882253161e-09
7.00425,2.2481037912447884e-09
7.0045,2.252238122241506e-09
7.00475,2.2563527392365733e-09
7.005,2.2604562534903663e-09
7.00525,2.2645575390412605e-09
7.0055,2.2686658821672228e-09
7.00575,2.2727863953619806e-09
7.006,2.276923215541034e-09
7.00625,2.281077618925544e-09
7.0065,2.2852498182904908e-09
7.00675,2.2894387621116839e-09
7.007,2.2936405916621139e-09
7.00725,2.2978505753375146e-09
7.0075,2.3020634453924399e-09
7.00775,2.3062724545217523e-09
7.008,2.3104695151959609e-09
7.00825,2.3146464570619604e-09
7.0085,2.3187964498721489e-09
7.00875,2.3229099097031799e-09
7.009,2.3269780236277156e-09
7.00925,2.3309933748254511e-09
7.0095,2.3349462098744728e-09
7.00975,2.3388275112514884e-09
7.01,2.3426296578188446e-09
7.01025,2.3463445662677006e-09
7.0105,2.3499648786938788e-09
7.01075,2.3534844936868296e-09
7.011,2.3568989325203577e-09
7.01125,2.3602047442265226e-09
7.0115,2.3634008645105832e-09
7.01175,2.3664869235538414e-09
7.012,2.3694651554069887e-09
7.01225,2.3723383069467231e-09
7.0125,2.3751113317045074e-09
7.01275,2.3777902122252612e-09
7.013,2.380383057788708e-09
7.01325,2.3828974874943573e-09
7.0135,2.3853425306465523e-09
7.01375,2.3877275335303286e-09
7.014,2.3900621682506171e-09
7.01425,2.3923572476091794e-09
7.0145,2.3946229015692661e-09
7.01475,2.3968686115304604e-09
7.015,2.3991042681252443e-09
7.01525,2.4013395657093867e-09
7.0155,2.4035824448917892e-09
7.01575,2.4058405712158301e-09
7.016,2.408119903732297e-09
7.01625,2.4104236404233578e-09
7.0165,2.4127539956647572e-09
7.01675,2.4151091926102766e-09
7.017,2.4174861020744404e-09
7.01725,2.4198782321345494e-09
7.0175,2.4222769889046004e-09
7.01775,2.4246714281906946e-09
7.018,2.4270482385090916e-09
7.01825,2.4293945401812022e-09
7.0185,2.4316957618323369e-09
7.01875,2.4339375636680252e-09
7.019,2.4361059920977783e-09
7.01925,2.4381891390207217e-09
7.0195,2.4401751636085358e-09
7.01975,2.4420550800866382e-09
7.02,2.4438216360458453e-09
7.02025,2.4454693897466418e-09
7.0205,2.4469963189021887e-09
7.02075,2.4484010088960701e-09
7.021,2.449684160565433e-09
7.02125,2.4508480433958978e-09
7.0215,2.4518960318894589e-09
7.02175,2.4528322911760359e-09
7.022,2.4536623091940971e-09
7.02225,2.4543920697007349e-09
7.0225,2.4550273700734574e-09
7.02275,2.4555737102509668e-09
7.023,2.4560367740560524e-09
7.02325,2.4564205477912394e-09
7.0235,2.4567293025985319e-09
7.02375,2.4569661809599716e-09
7.024,2.4571326727892818e-09
7.02425,2.4572294204749714e-09
7.0245,2.4572563883762967e-09
7.02475,2.4572123345644822e-09
7.025,2.4570956449960114e-09
7.02525,2.4569037828019093e-09
7.0255,2.4566351947206476e-09
7.02575,2.4562880032958066e-09
7.026,2.4558620044318307e-09
7.02625,2.4553576114078564e-09
7.0265,2.4547766873690011e-09
7.02675,2.454122405033711e-09
7.027,2.4534002524971068e-09
7.02725,2.4526169213295593e-09
7.0275,2.4517797940883688e-09
7.02775,2.4508994009446892e-09
7.028,2.4499843644320795e-09
7.02825,2.4490452542471713e-09
7.0285,2.4480914323522013e-09
7.02875,2.447131562927962e-09
7.029,2.4461728200295396e-09
7.02925,2.4452211769765484e-09
7.0295,2.4442798661865847e-09
7.02975,2.4433508601153106e-09
7.03,2.44243173460992e-09
7.03025,2.4415198569189407e-09
7.0305,2.4406085693418094e-09
7.03075,2.4396911133338051e-09
7.031,2.4387578872371839e-09
7.03125,2.4378000137729584e-09
7.0315,2.4368071004754215e-09
7.03175,2.435769517491273e-09
7.032,2.4346787582879135e-09
7.03225,2.4335273828694592e-09
7.0325,2.4323088918161711e-09
7.03275,2.4310191977383351e-09
7.033,2.429656556268623e-09
7.03325,2.4282196281186649e-09
7.0335,2.42670925871001e-09
7.03375,2.425129582254736e-09
7.034,2.4234831079810167e-09
7.03425,2.4217758696138128e-09
7.0345,2.4200132778376489e-09
7.03475,2.4182031774056625e-09
7.035,2.4163530721867728e-09
7.03525,2.4144701107442335e-09
7.0355,2.4125634258523534e-09
7.03575,2.4106396698966891e-09
7.036,2.4087056091301618e-09
7.03625,2.4067674178350045e-09
7.0365,2.4048303251040125e-09
7.03675,2.4028969633942684e-09
7.037,2.4009712023068986e-09
7.03725,2.3990539969066964e-09
7.0375,2.397145617669831e-09
7.03775,2.3952456602213123e-09
7.038,2.3933544688380863e-09
7.03825,2.3914706940058171e-09
7.0385,2.3895935445228133e-09
7.03875,2.3877229265750729e-09
7.039,2.3858598552194905e-09
7.03925,2.38400376801241e-09
7.0395,2.3821570151288814e-09
7.03975,2.3803208229284318e-09
7.04,2.378496570534399e-09
7.04025,2.3766850590281392e-09
7.0405,2.374885336882696e-09
7.04075,2.3730971867930817e-09
7.041,2.3713177240324416e-09
7.04125,2.3695416758696677e-09
7.0415,2.3677637808787086e-09
7.04175,2.3659761168215567e-09
7.042,2.3641706861016968e-09
7.04225,2.3623376615383755e-09
7.0425,2.3604667608551053e-09
7.04275,2.3585483652735511e-09
7.043,2.3565725133120995e-09
7.04325,2.3545301677845314e-09
7.0435,2.3524114263814845e-09
7.04375,2.35020901626326e-09
7.044,2.3479144704780983e-09
7.04425,2.3455290304022313e-09
7.0445,2.3430349343242585e-09
7.04475,2.340431777042575e-09
7.045,2.3377181693575743e-09
7.04525,2.3348919328589245e-09
7.0455,2.3319543447644233e-09
7.04575,2.3289057077743474e-09
7.046,2.3257514485449386e-09
7.04625,2.3224964989717958e-09
7.0465,2.3191475868553145e-09
7.04675,2.3157169042850439e-09
7.047,2.31221372144982e-09
7.04725,2.3086485977626839e-09
7.0475,2.3050344434760377e-09
7.04775,2.3013833834741415e-09
7.048,2.2977077230476304e-09
7.04825,2.2940205760010685e-09
7.0485,2.2903310959156533e-09
7.04875,2.2866490019464485e-09
7.049,2.2829818170022199e-09
7.04925,2.2793357538310076e-09
7.0495,2.2757152875361528e-09
7.04975,2.2721226904132933e-09
7.05,2.2685599816568872e-09
7.05025,2.2650267966967297e-09
7.0505,2.2615220938030161e-09
7.05075,2.2580454334821063e-09
7.051,2.2545942202895136e-09
7.05125,2.2511637690429309e-09
7.0515,2.2477520549583903e-09
7.05175,2.2443522925172794e-09
7.052,2.2409622458920519e-09
7.05225,2.23757587492947e-09
7.0525,2.234186629003375e-09
7.05275,2.2307880434047088e-09
7.053,2.2273710530074946e-09
7.05325,2.2239294863606371e-09
7.0535,2.2204526907431332e-09
7.05375,2.216932519590753e-09
7.054,2.2133602355153614e-09
7.05425,2.2097270901428868e-09
7.0545,2.206027255993623e-09
7.05475,2.2022522139983533e-09
