Physical Time (s),xth_bot Monitor (W): bot_cv1,xth_bot Monitor (W): bot_cv2,xth_bot Monitor (W): bot_cv3,xth_bot Monitor (W): bot_cv4,xth_bot Monitor (W): bot_cv5,xth_bot Monitor (W): bot_cv6,xth_bot Monitor (W): bot_cv7
6.69575,-1.9289098860662997e-19,-2.4894651612961144e-19,-9.669634955250262e-20,-2.187509052276426e-19,4.9217998515350064e-19,-1.1836903657424728e-19,-3.0251393222588313e-19
6.696,-1.5969999956261371e-19,-2.6584021404612158e-19,-2.1575271595800963e-19,-3.6670016762636959e-19,-8.0301329141625372e-20,-1.4176269428708951e-19,-2.5993942455543765e-19
6.69625,-1.4014812068691006e-18,-4.6079498259856766e-20,3.0900649468480232e-19,5.2295438758445962e-20,-1.3349717559904943e-19,2.1071895333328861e-19,-8.05171120962503e-19
6.6965,-6.2421526574428296e-19,2.4907744278251699e-19,1.9963800266640862e-19,2.2200344129000437e-19,6.8457792886161658e-19,4.1023072750700982e-19,6.0260081006619979e-19
6.69675,6.2004617542383064e-19,-3.1123591579283292e-19,-7.4489295768457956e-20,2.0213642546981885e-19,3.3437390238300472e-19,-2.1044093057715456e-19,-6.6366859536181958e-19
6.697,-8.5134761215421473e-19,3.6925279631034925e-19,3.1789031639008497e-20,6.2691393927899222e-20,1.8509582732469659e-19,7.067609571342202e-19,1.1250866484867163e-19
6.69725,2.3719563420950652e-18,2.3647304988599367e-19,-2.0935911994544317e-19,-2.9606098544854471e-19,6.0230817871977753e-21,-5.1328506610696625e-20,9.0420203930798014e-19
6.6975,1.9046868760842997e-18,-3.2817908945421534e-19,-1.3966769808221893e-19,-1.5268814537198193e-19,-5.130509998262591e-19,3.5691664131659898e-19,-1.334071427091599e-18
6.69775,9.3707053985146621e-19,-4.5208843594908924e-20,3.4893981800321433e-19,3.466742979207751e-19,2.2646440388914731e-19,9.1914823942995552e-20,-5.750496038903199e-20
6.698,1.2553885458257886e-19,3.0235180635166091e-19,-1.148452497643454e-19,-2.9273347872599286e-19,2.1697788861015104e-19,6.1473061882360973e-20,1.0478392501659261e-19
6.69825,-2.2438277226071921e-18,1.3954013263654533e-19,-1.4449758655192194e-19,-3.4547082616744441e-20,-4.9037030372176149e-19,-6.0535168277952347e-20,2.7301804709308806e-19
6.6985,3.0952917939648258e-18,9.013767329477274e-20,5.7433495129145427e-20,-2.2648411892373937e-19,3.1027044131670811e-20,1.0858027526126329e-19,1.1043013981371123e-18
6.69875,2.3532846426309954e-18,1.4476148327255284e-19,3.4966110824862719e-19,-3.0174224363626036e-19,2.0950024493370714e-19,-3.6682253778746155e-20,-4.2392629719423344e-20
6.699,-1.0804320897535788e-18,-2.1891627990823041e-19,4.8097720783084598e-19,3.0401851830741873e-19,-1.8370542144113556e-19,5.2659940439896553e-19,-2.5474151549338403e-19
6.69925,4.2242925520569536e-19,-8.7921458665766746e-20,-2.1568704240629025e-19,-5.0146185956709904e-20,2.5467092620330245e-19,6.9976408178446304e-20,1.1614245168199245e-18
6.6995,-1.9993164525519081e-18,4.3211326787949821e-19,1.8005087734285782e-19,-2.3104885001724726e-21,-6.0744786412237336e-19,3.9180579492855456e-19,-4.4531901959889089e-19
6.69975,9.5996302077327283e-19,-4.7082906732515622e-19,-2.6797323423044637e-19,2.9845146920701937e-19,-5.0174336727291196e-19,-2.7106684259609964e-19,-6.6017587309877299e-19
6.7,1.4298512088987532e-18,-1.8670475392707704e-19,-2.9430062677381125e-20,-2.0250905362285236e-19,7.3361353509304809e-20,-1.1496238335319857e-19,2.0782652793765888e-18
6.70025,6.2823426281849426e-19,3.6740663367305398e-20,-1.1943098511590494e-19,-6.2052017131236214e-19,4.3907669087501433e-19,7.0974012206037679e-19,-1.0823223236057764e-18
6.7005,1.06364135565027e-18,-4.6530600974085997e-20,-1.1666926150812123e-19,2.7645487392632214e-19,-9.8029223654261993e-20,-8.60740396142798e-20,9.0862811056823277e-19
6.70075,-2.2267606188519453e-18,-1.5353178444461427e-19,5.3848515973931438e-20,2.7588095835773966e-19,-8.3257784500807347e-19,-2.203525826860786e-19,-4.4881678155945382e-19
6.701,-2.4797746754660749e-19,3.5359152231285612e-19,-1.5111682428031341e-19,9.290735734586888e-20,-4.9198332034450624e-19,1.4722730432618889e-19,9.7789320387559969e-19
6.70125,7.3502963532298e-19,-2.2716916383525726e-20,2.6208093293453203e-19,3.4502467068280975e-19,2.6316854804783745e-19,-5.101608063686062e-20,2.4759756952982155e-19
6.7015,-2.4451726420594901e-19,-4.1452438966135792e-19,6.1046683299601039e-20,2.599734179065703e-20,3.3460135395508784e-20,-3.2059646125351066e-19,4.8366513687343905e-20
6.70175,2.174563823221794e-19,5.3962840938705104e-19,-2.0712728597347729e-19,2.9632474495967625e-19,-3.2118075681939017e-19,-3.091498003178951e-19,3.459121769118914e-19
6.702,-4.2124989377175864e-19,6.5459895935916938e-20,4.0745027206517664e-19,-2.5131590939275581e-20,-1.9846108032112612e-20,-6.7975875499590103e-20,-1.2561176410806558e-19
6.70225,8.986375727862869e-19,6.1626020764529413e-20,-3.9539745460511305e-20,2.1073827497347323e-20,5.1423459632973543e-19,4.6954922759691651e-20,-4.6398856718189438e-19
6.7025,-1.5456551662846154e-19,-3.7707404222315324e-19,-7.3478249217724064e-20,3.6820272156871303e-19,-1.573957920546451e-19,2.5029369053299957e-19,1.1235165742735404e-18
6.70275,-1.1861021127241471e-18,8.3227063259984377e-20,1.1178499799788579e-19,-3.7974290290654829e-19,-1.7879203611643516e-19,-7.3041897718633877e-20,9.0361178455147209e-19
6.703,1.0943113426445189e-18,1.2741564954934089e-19,9.5082292279458228e-21,2.5234038115991848e-19,-4.2610825426682798e-19,3.1597857671354418e-19,-8.2018258322100094e-19
6.70325,-2.7925334811218253e-19,-1.8490955924937478e-19,1.6908696323101315e-19,-5.8690120136042167e-20,2.4539345896549638e-19,-5.9197377251580789e-20,9.1026334738162115e-19
6.7035,2.6997801897173755e-18,5.9695817788625625e-20,1.6859325202610941e-19,-1.0967854285073528e-19,-5.0217472212076671e-19,-1.3102768162914777e-19,-4.455546116997791e-19
6.70375,-2.585667564199247e-19,1.0139311394213508e-19,-2.4903018412151331e-19,-2.2793807548895359e-20,4.8344010362652745e-19,1.5740369537322194e-19,-6.6800355465952006e-19
6.704,5.30745319846717e-19,-9.9882783962641486e-20,-1.9967136065364471e-19,2.119148177108293e-19,1.2517753497493307e-19,1.5843325081515392e-19,-1.5609157029363698e-19
6.70425,-2.022879458137516e-19,4.0586614987362267e-19,1.2690014743609791e-19,5.7180383406282804e-20,-1.375803667745606e-19,-2.9693988255770311e-19,2.5009886653343203e-19
6.7045,2.1602032037951571e-18,4.3926067748273528e-19,1.1417106421849153e-19,-2.6746170003984975e-20,2.6832907308953264e-19,2.7752066628787161e-19,-4.831113058940606e-19
6.70475,-1.9611044398560024e-18,1.1964205942766942e-18,-1.6214289919914547e-19,1.8262052236607202e-19,-4.0081675621281578e-19,-2.2544847233435182e-20,-2.559585150366669e-19
6.705,2.4398477884193373e-18,3.1488741320562035e-19,4.1953365999010306e-20,-8.4644972519860478e-20,1.110026290308387e-20,9.3709964603185141e-19,6.901832357467013e-19
6.70525,5.1039907610715205e-19,-8.1403553804420427e-20,4.3959792421934206e-19,-2.0325988661748259e-19,-3.7740754099312113e-19,1.0628756543833948e-20,4.8383131876840191e-19
6.7055,1.2455917861825848e-19,9.3327161221196072e-20,1.3000415306268604e-19,-1.9378857201116198e-20,-7.3066864484259017e-20,1.6303200214974329e-19,-1.9574524591215294e-19
6.70575,-1.5185023146121121e-18,5.7691037258491334e-20,-1.1537513502181534e-19,1.9500282631768795e-19,1.5493278953720404e-19,1.1576206369531631e-19,-3.1620600560967614e-19
6.706,1.6483676395164091e-18,5.777313127184707e-19,7.5063939067339022e-20,-9.0136534091080202e-21,8.3709231903248766e-20,-1.8179587505630895e-19,7.2963462360275978e-19
6.70625,-6.9634444090304751e-19,-5.214202328553571e-19,1.8066711009012199e-19,1.5882696553182517e-20,-1.961431577728624e-19,1.8816333318739986e-19,-6.4879519290800908e-19
6.7065,9.4789936887916696e-20,2.8324525815796684e-19,-1.5332242100456363e-19,-8.7750134897005848e-20,-3.8576010936482257e-19,3.579699768648911e-19,-4.6501340653739505e-20
6.70675,-1.106763442413674e-19,4.7796393743955783e-19,1.3696983884475377e-19,-8.4398105975330881e-22,-1.5106882741933536e-20,2.457173902376609e-19,2.8894438906090735e-19
6.707,-2.0029086033542405e-18,5.3175380848894751e-19,1.1055833443761525e-19,8.786931237711911e-20,-5.5525032558144565e-19,3.6320189099369039e-19,1.0331413835723669e-18
6.70725,-5.1398851038256531e-19,6.9102031793527357e-20,4.8181375456759411e-20,-1.5877676051515491e-19,3.9715323293625e-19,1.5645498813654118e-19,-8.6301078961659861e-19
6.7075,4.7941038698704062e-19,2.7747519641645227e-20,-3.6776116731819442e-19,-3.4231887001195766e-19,-6.4224370928774164e-19,-4.5735764426533372e-19,-3.3341214664988151e-19
6.70775,1.1122688817281053e-18,1.9559732519354492e-19,8.0743759411223625e-19,4.2469056913269832e-19,8.2888431687687892e-20,3.8427857582283279e-19,-1.5171637260997042e-18
6.708,1.9731522964458296e-18,1.2315504884635537e-19,1.1907684006887601e-19,-6.322497117711714e-19,-3.674419593745163e-19,-4.7155556625867896e-19,6.577276675487155e-19
6.70825,-1.4828216740762673e-18,1.3966365067986604e-19,1.4767826792568046e-19,-9.4152766159477885e-20,-4.6852878556247522e-19,-2.9420644358129991e-19,-5.9606608899937417e-19
6.7085,7.938506768736191e-19,3.258939371007114e-19,-3.1593387999780796e-20,1.2381879548736833e-19,1.8399138206556539e-19,-2.5281363875945395e-19,-9.7316546411221134e-20
6.70875,-1.218248984207311e-18,-9.0576206819252531e-20,-2.7898267269436051e-20,-3.3416015482711388e-20,-1.9043166558640487e-19,4.4319226068426619e-20,-2.1045804029436706e-19
6.709,-1.2102982071962961e-18,1.3653413153400356e-19,-1.0789097232245158e-19,-2.0996217314136184e-19,-2.4578544147978811e-19,1.1223823851762142e-19,9.5538989304994994e-19
6.70925,-1.7301708091821629e-18,2.282191509538462e-19,1.9206089379191418e-20,-3.7311456267916664e-19,1.6212692944254525e-19,1.9496845928528324e-19,-6.8834297631576454e-19
6.7095,1.7851262167685258e-18,5.2644016037806698e-19,-1.4909935645507615e-19,-2.896095396645603e-19,-4.2875346692462442e-19,-5.4013734703192285e-19,9.8516255519911952e-19
6.70975,-8.4889389845973385e-19,3.8835468821970626e-19,9.2522392194741262e-20,5.2474634486430459e-19,-1.6151050989497059e-19,-4.1714590045502221e-19,-1.0798523556691772e-18
6.71,2.7671517286418555e-18,-2.5208107056950124e-19,9.0174729236130245e-20,2.9919325448074081e-19,1.5613213603401304e-19,-1.2710186776463733e-19,-7.2430532248266755e-20
6.71025,-2.140577274721219e-18,-5.1989262670584884e-20,-3.1439323025392962e-19,5.3060846854634297e-19,3.5425778829591388e-20,-2.1865819221713634e-19,9.0176073407803014e-19
6.7105,5.6342806350574527e-19,-3.8255877107779293e-19,-3.2453541852725791e-19,3.3620297186467884e-19,-3.7634629252309092e-19,5.5185378458826561e-19,7.7944034907175963e-19
6.71075,-5.9481419704508908e-19,4.586291188436005e-19,-2.1548824222585196e-20,5.214738076460845e-19,3.2313673127099676e-19,-7.2042593043260038e-20,-6.8316499475072704e-19
6.711,1.5154794809529944e-18,-1.7981969355093412e-20,-6.9966745155767344e-19,-7.1395889295883313e-20,-2.0980038358587566e-19,-2.8462414142058346e-19,-7.5441575024153061e-19
6.71125,-3.3642609956546489e-19,-1.8160986811313349e-19,2.9507953901928397e-19,8.3887940518126135e-20,-3.9157261403834721e-19,6.503935261615874e-19,1.0376278018437395e-18
6.7115,-1.0710789799350133e-18,-6.0832949930574223e-19,-3.755589363698533e-19,1.345374987813121e-19,1.9341221303986609e-19,-5.0607067936125609e-19,-4.8889263867465919e-19
6.71175,7.3676344751005077e-19,-1.768245624588446e-19,-2.1152178370417906e-19,-4.2803904656351182e-19,1.0150965566909697e-19,-2.3784487334836153e-19,-7.5684672526227611e-19
6.712,8.8976494778691968e-19,-1.7207797226830385e-19,-5.4818623356437984e-20,-2.4607521413996721e-20,4.8006841553115089e-19,-3.5462262158743963e-19,-9.3933498606278545e-19
6.71225,-3.3560159019758487e-20,-2.4860893793467467e-19,3.7148462853210453e-20,-2.0376447456784917e-19,1.2363462829601877e-19,2.5507647486938541e-19,-2.9807005402425816e-19
6.7125,-5.6142721275089723e-19,2.1934369186533343e-19,2.6122939183117947e-19,-6.9259512501869476e-20,-9.7814097370337484e-20,7.2435612869779061e-20,1.087353783363094e-19
6.71275,4.6502067889978106e-19,-8.3453121391390497e-21,-3.8060661977204339e-19,-3.7606285661579727e-19,-1.6772476532512931e-19,2.981340477458563e-19,-9.6767561288799974e-20
6.713,-1.8982007372261938e-18,7.827724983595658e-19,-7.480341831118923e-20,3.4487581177967336e-19,-3.2325771588792345e-20,7.4881543964390986e-19,1.1133599964504334e-18
6.71325,2.1612346590583069e-19,2.4348356972036347e-20,-1.61069628930076e-19,1.8248621280704978e-19,-2.0827507822914046e-19,-2.9639154809361135e-19,-6.155270756218967e-19
6.7135,-1.1516683404028461e-19,-3.9789809198832225e-19,-1.5586407344451461e-19,-4.4068326824528566e-20,-5.0868909971242846e-19,-4.1703436335952269e-19,-1.0263939692512265e-18
6.71375,1.6336676740907905e-18,-5.153306445847295e-21,1.1951199314098143e-19,-1.5147545220660749e-19,2.6638199972815519e-19,-2.1387924090651159e-20,1.5662462860327122e-19
6.714,-2.9259704532612569e-20,6.1005800960529492e-19,-2.0117268295210015e-21,-1.9937132084385967e-19,3.4289545515841123e-19,7.9596640690116182e-20,6.7277879271292472e-19
6.71425,-2.4435489364430304e-18,-5.9236742338512448e-19,1.1169572808139717e-19,-9.6137158505273174e-20,4.1692372254881328e-19,-3.8847626975653207e-19,3.1058987196176356e-19
6.7145,-3.396708420363653e-18,1.5433736696807966e-19,2.4789074126813869e-19,3.5179157478078147e-19,-5.9943913545080994e-19,3.4399539905484739e-19,-8.1421598171726833e-19
6.71475,7.9160937532988815e-19,4.8835371382176151e-19,-1.5421977389734493e-19,-8.0520850019405752e-20,-1.4350776162419253e-19,-8.9666760188425686e-20,-1.2459698168227214e-18
6.715,-2.1207122099500657e-18,-7.5795754388389743e-20,1.1476304831587862e-20,2.3200889457325342e-19,-6.8162501374347048e-19,-5.3121805641295248e-20,5.8014772885291056e-19
6.71525,3.679605223566006e-19,-7.112903343360648e-19,-4.4418371001736786e-19,9.3132819027185918e-20,8.003417098164294e-19,-5.6081036250031992e-19,1.5918174491581579e-18
6.7155,3.1513731285178603e-19,-4.0867355940612007e-19,-1.1996453312483596e-19,2.9146497735571362e-19,-4.0910186521725228e-19,-8.3375150377643451e-20,-9.8595317083106769e-20
6.71575,1.9426560288664004e-18,1.5301031211472626e-19,2.2868013321411578e-19,9.8889239822397435e-20,3.581430475816467e-21,-4.123939765787946e-19,1.0571337904128446e-18
6.716,2.3099114032688891e-18,-1.1787513261529116e-19,3.1182956585130016e-19,-1.0455074421624636e-19,6.896461141214966e-19,-9.4469558854937647e-21,-5.3793629367218873e-19
6.71625,-3.0584351356833697e-19,-5.7391578094791946e-19,-1.266789738027301e-19,-3.1001757226941242e-19,-1.1256786192242802e-19,-3.4448821195736618e-19,4.9849593271895436e-19
6.7165,-1.103335792114189e-18,-7.7153924020504624e-21,8.2619976910968647e-20,5.8769142301890661e-20,1.7624529790716203e-19,8.4684546343186854e-20,3.3431496346921973e-19
6.71675,-3.5566529195936174e-19,5.276364125009102e-19,3.7102356880298202e-19,-2.7773827371182807e-19,3.5072770184761538e-19,5.2058559974349745e-19,1.2111817362088384e-19
6.717,-1.0498031416081157e-18,4.219871873300087e-19,4.9646277446444502e-19,-3.7973431342381124e-19,7.763186622841718e-20,-5.5322375899005381e-19,1.9185120537852481e-18
6.71725,4.7747523932320101e-18,1.9260360625045059e-19,1.6618469053903533e-19,4.6372477360823772e-20,1.9389656812561265e-19,-2.7005919822331687e-20,-1.7270085317191644e-20
6.7175,2.6813356379485057e-18,-1.798917489369776e-22,9.6202008496525471e-24,1.0123498876145717e-19,3.5088396235847511e-19,4.4397249567362578e-19,-3.5828266488247354e-19
6.71775,-2.092201039909634e-18,-8.6303322777791035e-20,8.5693341654340646e-20,2.8453154591202847e-19,1.0353931485566571e-19,3.4973080128143591e-19,-9.2023365671694702e-19
6.718,-4.3283116300635765e-19,1.60265237579884e-19,-2.1846360266071937e-19,4.1539681732556301e-19,2.8753367870699753e-19,-1.4095677310984974e-19,2.3469830488613236e-19
6.71825,1.794273928442865e-18,3.4473833215026444e-19,1.4487933885357184e-19,-2.3217373320308742e-19,1.1087587949741875e-19,2.767547447648881e-19,-7.200086935988311e-19
6.7185,-1.110070264421593e-18,-6.3209893569450744e-19,-2.090125705780009e-19,6.9751718435701157e-20,-1.8961507232586457e-19,2.903721069123071e-20,-1.0015818754732804e-18
6.71875,-9.9614595272684381e-19,6.6446859880003419e-21,-5.4692294841256862e-20,-2.444338861203414e-20,-2.0516635603523634e-20,7.577450638429321e-20,-9.9873002156163653e-19
6.719,8.54109242936004e-19,-5.5529746320978044e-19,-2.3288892493944133e-19,7.2270439188005715e-20,7.4130170098643946e-20,1.7492256820661899e-21,3.8714116788242011e-19
6.71925,-1.6665082845185818e-18,-4.2671188034123895e-19,1.9149831349755324e-19,2.284505555972166e-19,-2.5293456509055695e-19,-6.2364745872447112e-19,1.6740657626070671e-19
6.7195,-1.0965752223847865e-18,1.8255426801789059e-19,3.7754478865807962e-19,5.9723902666417916e-20,3.6554100316059044e-19,-2.7054754003153828e-19,7.8435997072276229e-19
6.71975,-1.2804302721227035e-18,2.2038453192863083e-19,1.5672579861533977e-19,7.3001558359314343e-20,7.8130100955832845e-20,-3.3097734435926394e-19,-4.3204596400502952e-19
6.72,1.3388426624978787e-18,4.5444181463697977e-19,-1.3435004770459327e-19,2.0031469201914465e-20,-1.5890153587234451e-19,-6.1665380653989776e-19,-1.2551254933459019e-18
6.72025,4.3241697169768388e-19,-3.7522572845893029e-19,-3.5625637518089417e-19,-1.7360929350544174e-19,-1.5874639578336413e-20,1.7077576442778219e-19,-2.7862946800890862e-19
6.7205,7.8590878137891991e-19,-6.3767573436442738e-19,-2.0332528638192503e-19,-2.0164214380698381e-19,3.5347245796626261e-19,3.7763323353298342e-20,8.2251439414047454e-19
6.72075,2.4477341204025596e-19,5.0755101504873017e-20,1.3520703198127004e-19,-2.7716923365093612e-20,1.3183488477461174e-19,-4.3154311442273604e-19,-4.1902046210191042e-20
6.721,1.5821795866391682e-18,5.9158672888355694e-19,2.6415519383856924e-19,-1.9259726517584386e-19,5.032072758723512e-19,-1.1556931908230024e-19,5.4983929178906074e-19
6.72125,9.8192883300485963e-19,-2.1976809293933531e-19,-1.9182661999235914e-19,-3.9824910835576835e-20,-7.5999684996134786e-20,-3.6299134729225779e-19,-4.6525596922813803e-19
6.7215,-2.6032308926937725e-19,3.150424629920582e-19,-2.6310217509012631e-19,-2.2695192656795156e-19,-6.6719793212764832e-19,1.8187743232425422e-19,-1.4077570876507536e-18
6.72175,-2.4229481728733474e-18,4.0765054210034929e-20,9.7016534554657825e-20,-2.4664786197293824e-19,-3.6026344922442436e-19,-3.9629799993807546e-19,-6.0998763957231984e-19
6.722,-3.3662507751319965e-20,9.2430418258655428e-20,1.2664008192016708e-19,-5.707121772476723e-20,-1.3670326207892254e-19,-3.6885442396193735e-19,4.6950323941161363e-19
6.72225,-1.0185200672691408e-18,1.1822969109370812e-19,1.8010060223567621e-19,2.0726467986153458e-19,1.6370002575213894e-20,2.4644466680864515e-19,-8.0746759281990913e-19
6.7225,-2.2748092567734256e-18,6.7806184634244229e-20,-1.7804443909118715e-19,9.5147484133728385e-20,1.3931763191040354e-19,-1.4406081009097538e-19,-6.3561717025692378e-19
6.72275,1.8900518801064149e-19,-2.7944969849173728e-19,1.1528902112174152e-20,1.1374693291993815e-19,2.9346805715530512e-19,3.099119886082642e-19,-2.7109579925760487e-19
6.723,-2.1657605790560212e-18,1.4847267859193105e-19,-2.6481017340916734e-19,-1.8907048481332731e-19,-3.365125880994739e-19,-1.5874025997337139e-19,-1.4428299521593765e-18
6.72325,-5.495271993386504e-19,8.3505363577910466e-21,-1.7268902807008899e-19,-4.6856109856942319e-21,3.6125573277930408e-19,1.2368525840977433e-19,-1.3426826503547934e-18
6.7235,-1.763658624614873e-18,-9.000624066521494e-20,-3.5139425842724609e-19,-8.3691281659023675e-20,3.5905429886406523e-19,9.1539360874592539e-20,1.3266904281559564e-18
6.72375,6.8797446551128255e-19,-1.6606639994144511e-20,4.3144153987835183e-19,-2.1661673734458511e-20,-1.6741591223295911e-19,-2.7143292107360244e-19,-1.479759872055889e-18
