Physical Time (s),anabla_vol Monitor (W): cv1,anabla_vol Monitor (W): cv2,anabla_vol Monitor (W): cv3,anabla_vol Monitor (W): cv4,anabla_vol Monitor (W): cv5,anabla_vol Monitor (W): cv6,anabla_vol Monitor (W): cv7
5.8705,1.034157898089933e-11,2.9951615588871098e-12,1.9161338739998785e-12,7.7896732713676821e-13,4.3291404079161503e-13,4.8505417579164378e-13,4.1152711849554878e-13
5.87075,1.0339443081504214e-11,2.9985365593276871e-12,1.9142583217974683e-12,7.786659847558415e-13,4.3302766272401149e-13,4.8518527446565554e-13,4.1149727787258274e-13
5.871,1.0337317295921314e-11,3.0018935562341003e-12,1.9123820847932186e-12,7.7835800274153715e-13,4.3313745523984506e-13,4.8531999620811935e-13,4.1146865410022049e-13
5.87125,1.0335203124022033e-11,3.0052281001747514e-12,1.9105033052006189e-12,7.7804398681668486e-13,4.3324349672544276e-13,4.8545793910361892e-13,4.1144144480798706e-13
5.8715,1.0333101427570639e-11,3.0085420927873102e-12,1.9086212386942783e-12,7.777246244186042e-13,4.3334641066751879e-13,4.8559919248401947e-13,4.1141546574823561e-13
5.87175,1.0331013251777986e-11,3.0118363038089023e-12,1.9067393346531844e-12,7.7740013544050544e-13,4.3344642456712392e-13,4.8574427688499836e-13,4.1139067317444168e-13
5.872,1.0328935346206633e-11,3.0151106524052171e-12,1.9048590824110652e-12,7.7707048485454404e-13,4.3354368385487606e-13,4.8589277680812195e-13,4.11366078864384e-13
5.87225,1.0326867010405731e-11,3.0183657260453218e-12,1.9029818333970047e-12,7.7673561496892539e-13,4.3363792738319547e-13,4.8604341265922284e-13,4.1134149277721247e-13
5.8725,1.0324810240993219e-11,3.0216043726036069e-12,1.9011080366374241e-12,7.7639516345056789e-13,4.3372925992230022e-13,4.8619561665533129e-13,4.1131707722624074e-13
5.87275,1.0322764995130126e-11,3.0248238699171252e-12,1.8992367559787282e-12,7.7604856405290709e-13,4.3381744164165566e-13,4.8634912102025337e-13,4.1129256704674068e-13
5.873,1.0320732242287533e-11,3.0280204017503619e-12,1.8973676327501329e-12,7.7569540998869591e-13,4.3390175387283383e-13,4.8650322017275473e-13,4.1126742256183249e-13
5.87325,1.0318711429011866e-11,3.0311938961449611e-12,1.8955012562806613e-12,7.7533604493968438e-13,4.3398290231454288e-13,4.8665679210154095e-13,4.1124144681469457e-13
5.8735,1.0316702037485816e-11,3.0343494377299994e-12,1.8936380626790815e-12,7.749704386478758e-13,4.3406114852545375e-13,4.8680962162650463e-13,4.1121428368370508e-13
5.87375,1.0314704334559339e-11,3.0374880644666246e-12,1.891778629478653e-12,7.7459903812764692e-13,4.341365292173519e-13,4.8696250401789695e-13,4.1118651689074759e-13
5.874,1.0312718987088512e-11,3.0406050145645764e-12,1.8899234425655758e-12,7.7422296821796505e-13,4.3420904604333414e-13,4.8711374689697549e-13,4.111591174208769e-13
5.87425,1.0310746760295979e-11,3.0436997462003676e-12,1.8880726455766638e-12,7.738422764592855e-13,4.3427878835009161e-13,4.8726309900554559e-13,4.1113244303023047e-13
5.8745,1.0308787327181057e-11,3.0467741530989117e-12,1.8862267003276114e-12,7.7345677307368111e-13,4.3434562278256477e-13,4.874107363698389e-13,4.1110642379441234e-13
5.87475,1.030684030359117e-11,3.0498279957846624e-12,1.8843845383971681e-12,7.7306674057934825e-13,4.3440994578426137e-13,4.8755784450297534e-13,4.1108132537739334e-13
5.875,1.0304905224270404e-11,3.0528597131249505e-12,1.8825440614736951e-12,7.726720845267246e-13,4.3447210259589619e-13,4.8770479504124698e-13,4.1105757100864254e-13
5.87525,1.0302984714927646e-11,3.0558668842130009e-12,1.8807048484644933e-12,7.7227200030445865e-13,4.3453211091770726e-13,4.8785088080677234e-13,4.110356969071542e-13
5.8755,1.0301082029960004e-11,3.0588468198610979e-12,1.8788693443975833e-12,7.7186629941540465e-13,4.3458914488361123e-13,4.8799474184626415e-13,4.1101529405513837e-13
5.87575,1.0299197808077378e-11,3.0617992117319387e-12,1.8770406435420647e-12,7.7145554429472204e-13,4.3464237572642155e-13,4.8813657554815339e-13,4.1099602200795685e-13
5.876,1.0297332250097904e-11,3.0647230583145397e-12,1.8752178529594294e-12,7.7103988705733887e-13,4.3469106953482229e-13,4.8827729912322568e-13,4.1097773839131492e-13
5.87625,1.0295485561728012e-11,3.0676202346712026e-12,1.8734011423402392e-12,7.706193188490145e-13,4.347338148394314e-13,4.8841698176753307e-13,4.1096095494416307e-13
5.8765,1.0293654583750789e-11,3.0704945791307913e-12,1.8715902170826911e-12,7.7019443631216289e-13,4.3476998126984321e-13,4.885557941284131e-13,4.1094536600797819e-13
5.87675,1.0291835863396142e-11,3.0733485777668057e-12,1.8697862266691548e-12,7.6976591573414101e-13,4.3479932730370673e-13,4.8869349439360913e-13,4.1093092089925239e-13
5.877,1.0290030356416159e-11,3.0761798009511267e-12,1.8679908406696027e-12,7.6933394470491476e-13,4.348219635577686e-13,4.8882985156121916e-13,4.1091746838738074e-13
5.87725,1.0288239914003889e-11,3.0789896859244619e-12,1.8662040810506483e-12,7.6889877804203151e-13,4.3483817696466992e-13,4.889652157205901e-13,4.1090480872718712e-13
5.8775,1.0286465747547375e-11,3.0817742056257067e-12,1.86442631163654e-12,7.6846035901069322e-13,4.3484829852634213e-13,4.8909968253801818e-13,4.1089300713794567e-13
5.87775,1.0284708002861888e-11,3.0845346518378405e-12,1.8626575776247381e-12,7.680190392104071e-13,4.3485286006602599e-13,4.892326983936647e-13,4.1088164286093362e-13
5.878,1.0282969035554089e-11,3.0872671907560204e-12,1.8608968369579573e-12,7.6757458096116478e-13,4.3485208163774838e-13,4.8936404779166562e-13,4.1087054468626981e-13
5.87825,1.0281250225079635e-11,3.0899693938353243e-12,1.8591430935465738e-12,7.6712640858311192e-13,4.3484603977971708e-13,4.894935934331537e-13,4.1085881352999935e-13
5.8785,1.0279549697635715e-11,3.0926432464317237e-12,1.8573964453762548e-12,7.6667412670574938e-13,4.3483493329657998e-13,4.8962124263018587e-13,4.1084614181366188e-13
5.87875,1.027786815581172e-11,3.0952893103645616e-12,1.8556560370784949e-12,7.6621752498290005e-13,4.3481903863302449e-13,4.8974712836550434e-13,4.1083296400285749e-13
5.879,1.0276205356238284e-11,3.0979109611185004e-12,1.8539200928073858e-12,7.6575627378505367e-13,4.3479831122017081e-13,4.8987117794244712e-13,4.1081968435293469e-13
5.87925,1.0274561071335875e-11,3.1005090208942086e-12,1.8521879927564138e-12,7.65290312116931e-13,4.3477284147746081e-13,4.8999349392369502e-13,4.108062459498108e-13
5.8795,1.0272936367764512e-11,3.1030785253848984e-12,1.8504603146602835e-12,7.6482037475935373e-13,4.3474267749017705e-13,4.9011436083181047e-13,4.1079247175290399e-13
5.87975,1.0271333543468443e-11,3.1056166851828978e-12,1.8487381845872146e-12,7.6434670068641166e-13,4.3470774813030806e-13,4.9023403214344899e-13,4.1077786078921931e-13
5.88,1.0269754026331076e-11,3.1081255192036973e-12,1.847022508700636e-12,7.6386939505370905e-13,4.3466817365339869e-13,4.9035349119522342e-13,4.1076181555446154e-13
5.88025,1.0268197459184541e-11,3.1106057349346736e-12,1.8453137368807104e-12,7.6338849149072719e-13,4.346246733973633e-13,4.9047286720945161e-13,4.1074382993338718e-13
5.8805,1.0266663397677749e-11,3.113056677612884e-12,1.8436132922859506e-12,7.6290404905580506e-13,4.3457740256504797e-13,4.9059201569338799e-13,4.1072365622498393e-13
5.88075,1.0265151630734412e-11,3.1154809148522154e-12,1.841922532087879e-12,7.6241629857637469e-13,4.3452607824000267e-13,4.9071132633634703e-13,4.107007016479264e-13
5.881,1.026366147394603e-11,3.1178795259259784e-12,1.8402416334013956e-12,7.6192530064009106e-13,4.3447045579015273e-13,4.9083082954084201e-13,4.106754053504537e-13
5.88125,1.0262193407135287e-11,3.1202490752317669e-12,1.8385701092847162e-12,7.6143055186253077e-13,4.3441054588167188e-13,4.9095023705242802e-13,4.1064976125698062e-13
5.8815,1.0260748032569992e-11,3.1225848645785601e-12,1.8369085959252688e-12,7.6093180565218329e-13,4.3434558575061538e-13,4.9106981864384042e-13,4.1062445907320779e-13
5.88175,1.0259326777104514e-11,3.124887757358116e-12,1.8352560647625152e-12,7.6042906062731811e-13,4.3427532881846798e-13,4.9118989475959766e-13,4.1060038682789865e-13
5.882,1.0257925823771087e-11,3.1271659237309761e-12,1.8336117283905213e-12,7.5992295484250175e-13,4.3420107001033191e-13,4.9131026994956659e-13,4.1057881158337723e-13
5.88225,1.0256543420889329e-11,3.1294192323321764e-12,1.8319745809460329e-12,7.5941384776161412e-13,4.3412320220154938e-13,4.9143084158256015e-13,4.1055952522730882e-13
5.8825,1.0255179112418418e-11,3.1316497313347532e-12,1.8303450016887451e-12,7.5890213021575256e-13,4.3404156056388591e-13,4.9155217101825566e-13,4.1054254824938406e-13
5.88275,1.0253836692211225e-11,3.1338542868641579e-12,1.8287207758848304e-12,7.5838791305928726e-13,4.3395570882613734e-13,4.9167471409330724e-13,4.1052841573136234e-13
5.883,1.025251818419454e-11,3.1360291830693624e-12,1.8271008606957679e-12,7.5787077566251656e-13,4.338655962869662e-13,4.9179877948550065e-13,4.1051778897710798e-13
5.88325,1.0251227307648126e-11,3.1381748096629855e-12,1.8254857990356618e-12,7.5735015891890611e-13,4.3377117711164847e-13,4.9192368345033071e-13,4.1051043996069131e-13
5.8835,1.0249965731851665e-11,3.1402909479786855e-12,1.8238789276258855e-12,7.5682562541502739e-13,4.336720201202252e-13,4.9204877530932971e-13,4.1050517180859652e-13
5.88375,1.0248731768883485e-11,3.1423745295437902e-12,1.8222821793317024e-12,7.5629679822396981e-13,4.3356746817093418e-13,4.921737376587641e-13,4.1050064044277746e-13
5.884,1.0247526708426952e-11,3.1444225549276477e-12,1.8206956757458811e-12,7.5576293968707481e-13,4.3345742910536698e-13,4.9229688872455815e-13,4.1049682901505977e-13
5.88425,1.024634861966826e-11,3.1464401770103318e-12,1.8191194428953822e-12,7.552239308845822e-13,4.3334273907669133e-13,4.9241906638261848e-13,4.1049389866420634e-13
5.8845,1.0245193019454487e-11,3.1484334439108256e-12,1.8175526343363892e-12,7.5467973358106021e-13,4.3322452276881251e-13,4.9254133754896229e-13,4.1049194391871462e-13
5.88475,1.0244058955236894e-11,3.1503978630423049e-12,1.8159958646013907e-12,7.5412963599844215e-13,4.3310388908937945e-13,4.9266355293593629e-13,4.1049052958576825e-13
5.885,1.0242947061683692e-11,3.1523348837745633e-12,1.8144487459224078e-12,7.5357354705442945e-13,4.3298099421758783e-13,4.9278467208147831e-13,4.1048889915270025e-13
5.88525,1.0241858457333565e-11,3.1542453178093787e-12,1.8129109039169412e-12,7.5301186224235051e-13,4.3285539949539257e-13,4.9290352568296903e-13,4.1048679603528341e-13
5.8855,1.0240794356841032e-11,3.1561270207162591e-12,1.81138160318007e-12,7.5244475448138313e-13,4.327269583621002e-13,4.9301937445756096e-13,4.1048331848464661e-13
5.88575,1.0239755830800506e-11,3.1579776484188141e-12,1.8098600390873961e-12,7.5187273424920147e-13,4.3259552215999369e-13,4.9313116568451188e-13,4.1047875163701655e-13
5.886,1.0238743795628926e-11,3.1598023976535528e-12,1.8083455577805312e-12,7.5129618734936554e-13,4.3246036885147166e-13,4.9323910667093428e-13,4.1047407989998788e-13
5.88625,1.0237756895249141e-11,3.1616026620471619e-12,1.8068363685122414e-12,7.5071519384419641e-13,4.3232218232398141e-13,4.9334340863421235e-13,4.1046923104831114e-13
5.8865,1.0236792831796857e-11,3.1633754501043996e-12,1.8053316258273653e-12,7.5012948912177459e-13,4.3218133524607591e-13,4.9344458484691985e-13,4.1046527100307223e-13
5.88675,1.0235857566282664e-11,3.1651159830429548e-12,1.8038331703360199e-12,7.4953892232841053e-13,4.3203862271643404e-13,4.9354320377808279e-13,4.104626589331381e-13
5.887,1.0234952562195852e-11,3.1668261795785404e-12,1.8023430708831628e-12,7.4894361035973207e-13,4.3189423524979384e-13,4.9363901453337245e-13,4.1046177248075305e-13
5.88725,1.0234074396206481e-11,3.1685084055413545e-12,1.8008622776043759e-12,7.4834372561505397e-13,4.3174850236802079e-13,4.9373153415315013e-13,4.104620710718583e-13
5.8875,1.0233220234743554e-11,3.1701639441176882e-12,1.7993932064870685e-12,7.477397676041972e-13,4.3160153374090389e-13,4.9382062046602623e-13,4.1046335367623113e-13
5.88775,1.0232389225454008e-11,3.1717923787639855e-12,1.7979363248468074e-12,7.4713188823602257e-13,4.3145353011914693e-13,4.9390620704457523e-13,4.104666547233723e-13
5.888,1.0231583834019127e-11,3.1733888800470654e-12,1.79649034560347e-12,7.4652007089934771e-13,4.3130456843420144e-13,4.9398816560105725e-13,4.10472892100008e-13
5.88825,1.0230805915508384e-11,3.1749525334336182e-12,1.795054837945499e-12,7.4590448685891569e-13,4.3115549883854656e-13,4.9406548384817335e-13,4.1048234753911044e-13
5.8885,1.0230055782462827e-11,3.1764866831880573e-12,1.7936278091637583e-12,7.4528553839930082e-13,4.3100662777137294e-13,4.9413788427499298e-13,4.1049440887110607e-13
5.88875,1.0229325383168569e-11,3.1779989074355691e-12,1.7922078430859493e-12,7.4466368297352692e-13,4.3085759682758117e-13,4.9420539134123222e-13,4.1050877095756313e-13
5.889,1.0228614633489536e-11,3.17948961190502e-12,1.7907941486305216e-12,7.4403857259214945e-13,4.3070878296710386e-13,4.9426828732777942e-13,4.1052541893122571e-13
5.88925,1.0227925688600588e-11,3.1809589016651711e-12,1.7893861796016923e-12,7.4340963323978291e-13,4.3056063081625347e-13,4.9432727891564574e-13,4.1054431912191548e-13
5.8895,1.0227259877660654e-11,3.1824057843014226e-12,1.7879834644287996e-12,7.4277604761556458e-13,4.3041352950366613e-13,4.9438224274724176e-13,4.105648897911755e-13
5.88975,1.0226618953365221e-11,3.1838279196275825e-12,1.7865842525399922e-12,7.4213813551770674e-13,4.3026747366348585e-13,4.9443247572650031e-13,4.1058678368576552e-13
5.89,1.02260027912683e-11,3.1852277736948613e-12,1.7851872852210833e-12,7.4149660327886668e-13,4.3012236429309496e-13,4.944787305775994e-13,4.106098709294812e-13
5.89025,1.0225410581573247e-11,3.1866053852158761e-12,1.7837940567851878e-12,7.4085149288516416e-13,4.2997733061808362e-13,4.9452165189207956e-13,4.1063380436512656e-13
5.8905,1.0224845628429536e-11,3.1879555068161297e-12,1.782406163230423e-12,7.4020308038923474e-13,4.2983173651571686e-13,4.9456163772114682e-13,4.1065877999227349e-13
5.89075,1.0224309865893021e-11,3.1892704560716108e-12,1.7810242004923282e-12,7.3955171647034233e-13,4.2968657761097637e-13,4.9459825232523331e-13,4.1068449749798009e-13
5.891,1.0223800005034674e-11,3.1905568082651142e-12,1.7796486895032087e-12,7.388978311137466e-13,4.2954200712889435e-13,4.9463145933435427e-13,4.1071023938322713e-13
5.89125,1.0223306276034633e-11,3.1918254952152274e-12,1.7782824167233828e-12,7.382418300946546e-13,4.2939760914732136e-13,4.9466174961063516e-13,4.107356177415627e-13
5.8915,1.0222835100933289e-11,3.1930710277681256e-12,1.7769265428465831e-12,7.3758360136017576e-13,4.2925317957454237e-13,4.9468931795014088e-13,4.1076022851073858e-13
5.89175,1.0222390763340892e-11,3.1942870223864401e-12,1.775579046064907e-12,7.3692319926281959e-13,4.2910830169435953e-13,4.947144456302861e-13,4.1078285579716468e-13
5.892,1.0221970623598957e-11,3.1954780630610915e-12,1.7742383905237111e-12,7.3626088733970775e-13,4.2896363892561509e-13,4.9473728432277293e-13,4.1080313779288012e-13
5.89225,1.0221575110632272e-11,3.1966442357506346e-12,1.7729034948257579e-12,7.3559680883846583e-13,4.2882006351493079e-13,4.947576130645495e-13,4.1082054976255279e-13
5.8925,1.022120255309616e-11,3.1977858943463206e-12,1.7715744766861578e-12,7.3493161819843351e-13,4.28677941218672e-13,4.9477503033531969e-13,4.1083355700413397e-13
5.89275,1.0220855768175721e-11,3.198901947247762e-12,1.7702489425269751e-12,7.3426672327695309e-13,4.285372461915568e-13,4.9478951405693837e-13,4.1084135111860311e-13
5.893,1.0220536665290785e-11,3.1999881356044083e-12,1.7689244642810473e-12,7.336032262843769e-13,4.2839776876376278e-13,4.9480075905070219e-13,4.1084364111126939e-13
5.89325,1.0220244285381095e-11,3.2010471296015168e-12,1.7675992678863284e-12,7.3294141504161009e-13,4.2825960317546378e-13,4.9480812101438907e-13,4.1084029921241855e-13
5.8935,1.0219977906080333e-11,3.2020816609261223e-12,1.76627170105134e-12,7.3228153569738752e-13,4.2812255680341751e-13,4.9481207367259451e-13,4.1083228069712577e-13
5.89375,1.0219737031628241e-11,3.2030896822383959e-12,1.7649424023433333e-12,7.3162408363543116e-13,4.2798612404894895e-13,4.9481340832600123e-13,4.1082192822212946e-13
5.894,1.0219520075624208e-11,3.2040732010181373e-12,1.7636123465527669e-12,7.309697022427527e-13,4.278492923600663e-13,4.9481154286815577e-13,4.108114555128576e-13
5.89425,1.0219323629551175e-11,3.2050375409732737e-12,1.7622820892254148e-12,7.3031900799208881e-13,4.2771226857412819e-13,4.9480814325156363e-13,4.1080115692180232e-13
5.8945,1.0219148558697965e-11,3.205979150119948e-12,1.7609528252248216e-12,7.2967275169701417e-13,4.2757525480300566e-13,4.9480373954309614e-13,4.1079085749598876e-13
5.89475,1.0218995307459773e-11,3.2068962091465135e-12,1.7596250416243359e-12,7.2903111127703993e-13,4.2743872643358742e-13,4.9479809523382205e-13,4.107809842173907e-13
5.895,1.0218867544404358e-11,3.2077891395877573e-12,1.7582996480539999e-12,7.2839407460717657e-13,4.2730330209588907e-13,4.94790716013801e-13,4.1077244466909952e-13
5.89525,1.0218764816879067e-11,3.2086545350888988e-12,1.7569785799963012e-12,7.2776223155685997e-13,4.2716943338381257e-13,4.9478121898629914e-13,4.1076609318667192e-13
5.8955,1.021868897487046e-11,3.2094910877435305e-12,1.7556613974142752e-12,7.2713628287435689e-13,4.2703765602238899e-13,4.9476931620863734e-13,4.1076226406815991e-13
5.89575,1.0218639902993064e-11,3.2103003924432293e-12,1.754345308417083e-12,7.265169414793588e-13,4.2690858041800366e-13,4.9475457526399411e-13,4.1076107013892598e-13
5.896,1.0218617490443047e-11,3.2110808131632649e-12,1.7530282829367752e-12,7.259047827738233e-13,4.2678258012444973e-13,4.9473729525994715e-13,4.1076251342838018e-13
5.89625,1.0218622712176935e-11,3.2118355193559989e-12,1.7517086432914084e-12,7.2530030360567143e-13,4.2666020616511608e-13,4.9471746404912883e-13,4.1076616751057818e-13
5.8965,1.0218655792615772e-11,3.2125646278977761e-12,1.7503844213290469e-12,7.2470430318190047e-13,4.265415878848975e-13,4.9469505419936077e-13,4.1077308586740794e-13
5.89675,1.021871627850181e-11,3.2132681253576577e-12,1.7490532674899923e-12,7.2411794851815417e-13,4.2642621845151434e-13,4.9467036561796458e-13,4.1078303233644158e-13
5.897,1.0218803648343239e-11,3.2139443481943758e-12,1.7477135435734089e-12,7.23542065268485e-13,4.2631382053715609e-13,4.9464442006400925e-13,4.1079567783024113e-13
5.89725,1.0218913427977989e-11,3.2145953528812625e-12,1.746366619270298e-12,7.2297722006387323e-13,4.2620405301598948e-13,4.9461722283705657e-13,4.1081045870481508e-13
5.8975,1.0219045750167452e-11,3.2152220151289376e-12,1.7450125067043109e-12,7.2242413908971051e-13,4.2609677294244833e-13,4.9458912492331375e-13,4.1082754965724403e-13
5.89775,1.0219200980852786e-11,3.2158191831524811e-12,1.743650984334012e-12,7.2188342538535652e-13,4.2599239534663519e-13,4.9455984515764883e-13,4.108462962809584e-13
5.898,1.0219379128613126e-11,3.2163894538632464e-12,1.7422812919736701e-12,7.2135572105797095e-13,4.2589106869786675e-13,4.9452890448649162e-13,4.1086624015020297e-13
5.89825,1.0219581033733674e-11,3.2169362934802045e-12,1.7409038202683439e-12,7.2084195226115132e-13,4.2579267960291637e-13,4.9449564170204042e-13,4.1088707103456411e-13
