Physical Time (s),etp_bot Monitor (W): bot_cv1,etp_bot Monitor (W): bot_cv2,etp_bot Monitor (W): bot_cv3,etp_bot Monitor (W): bot_cv4,etp_bot Monitor (W): bot_cv5,etp_bot Monitor (W): bot_cv6,etp_bot Monitor (W): bot_cv7
7.2905,2.1739943015458103e-09,1.3456010024451589e-10,1.4916201730307885e-10,1.7371827825908734e-10,1.7715255338248069e-10,2.4472289658501162e-10,1.1774914908250814e-10
7.29075,2.1854923863097216e-09,1.3616615245820115e-10,1.5053810717688356e-10,1.7510925614415053e-10,1.785443424596997e-10,2.4654270475446055e-10,1.1876669771810699e-10
7.291,2.1970662189321324e-09,1.3777834911081592e-10,1.5192315245709291e-10,1.7651591020940584e-10,1.7994975626086185e-10,2.4838231659410613e-10,1.198168907911796e-10
7.29125,2.2087113603220071e-09,1.3939632765123189e-10,1.5331523931382112e-10,1.7793397115409943e-10,1.8136664330033524e-10,2.5025301563542244e-10,1.2089520527038123e-10
7.2915,2.2204296061663141e-09,1.41020667333294e-10,1.547134514599434e-10,1.7935962838663216e-10,1.8279294308356824e-10,2.5216467499691935e-10,1.2199500967881316e-10
7.29175,2.2322208962325135e-09,1.4265124629919686e-10,1.5611647053061919e-10,1.8078903608454814e-10,1.842255058577277e-10,2.5412262614547067e-10,1.2310702394194985e-10
7.292,2.2440864853686634e-09,1.4428716469678266e-10,1.5752330280018384e-10,1.822189644555893e-10,1.8566088341919157e-10,2.561286637821297e-10,1.2422111174248643e-10
7.29225,2.2560277268057889e-09,1.4592780681929248e-10,1.589328640723938e-10,1.8364694175422162e-10,1.8709506103012446e-10,2.581811241854182e-10,1.2532698049255101e-10
7.2925,2.2680459346886199e-09,1.4757259473014222e-10,1.6034453858919406e-10,1.8507145062875664e-10,1.8852413219206267e-10,2.6027352982247198e-10,1.2641584160790686e-10
7.29275,2.2801472272349992e-09,1.492210529202887e-10,1.61757945367322e-10,1.8649152612527124e-10,1.8994472747288402e-10,2.6239957796754303e-10,1.2748255075945706e-10
7.293,2.2922872362444142e-09,1.5086653960514095e-10,1.6316790190411755e-10,1.8790298397983647e-10,1.9134987073167915e-10,2.6454492813932968e-10,1.2852129584085284e-10
7.29325,2.3045558358883191e-09,1.5252000794063349e-10,1.6458452443514688e-10,1.8931353268343039e-10,1.927473627404357e-10,2.6671760664715908e-10,1.2954126535237928e-10
7.2935,2.3169142182948613e-09,1.541757952397541e-10,1.6600352729872581e-10,1.9072114624089794e-10,1.9413291572286056e-10,2.689043439467429e-10,1.3054261371854354e-10
7.29375,2.3293623526933901e-09,1.5583334898529729e-10,1.6742570469821319e-10,1.921274769673312e-10,1.9550874180361209e-10,2.7110065021572263e-10,1.3153045151837281e-10
7.294,2.3418995962450035e-09,1.574929673201987e-10,1.688523668705014e-10,1.9353450401204537e-10,1.9687776828813692e-10,2.7330215709148483e-10,1.3250950892061313e-10
7.29425,2.3545318406046348e-09,1.5915495723113678e-10,1.7028455568799282e-10,1.9494421880001372e-10,1.9824381787989213e-10,2.7550572291691576e-10,1.3348348369450918e-10
7.2945,2.3672550474876292e-09,1.6081936249183678e-10,1.717218214541481e-10,1.9635736605972497e-10,1.9961012715542579e-10,2.7770645591096588e-10,1.344520151963362e-10
7.29475,2.3800698734437205e-09,1.6248742464790574e-10,1.7316321462368832e-10,1.9777452348440688e-10,2.0097977959345372e-10,2.7990003456621179e-10,1.3541338311824864e-10
7.295,2.3929735085160338e-09,1.6415960851201703e-10,1.7460770973806818e-10,1.9919516113668153e-10,2.0235545103616323e-10,2.8208167114631803e-10,1.3636337717085396e-10
7.29525,2.4059639578197075e-09,1.6583676245358216e-10,1.7605326333283621e-10,2.0061776819412572e-10,2.0373893597696446e-10,2.8424563502845617e-10,1.3729681729771773e-10
7.2955,2.4190349020227109e-09,1.6751965483994334e-10,1.7749807478234139e-10,2.020405249300474e-10,2.0513083978322575e-10,2.8638521651560371e-10,1.3821064367592567e-10
7.29575,2.4321836010462553e-09,1.6920929289509644e-10,1.7894176735413455e-10,2.034619863962584e-10,2.0653073128859721e-10,2.8849397494019715e-10,1.3910566268083782e-10
7.296,2.4453981519133495e-09,1.7090641035557244e-10,1.8038394168798268e-10,2.0488035789484555e-10,2.0793640766966785e-10,2.9056570417004813e-10,1.3998681914425467e-10
7.29625,2.4586743031076459e-09,1.7261257409870207e-10,1.818256031824067e-10,2.0629430160374345e-10,2.0934467132590664e-10,2.9259819828432313e-10,1.4086292527644515e-10
7.2965,2.4720063494972836e-09,1.7432911370845973e-10,1.8326835330327892e-10,2.0770256768988298e-10,2.1075090187034659e-10,2.9459058479144862e-10,1.4174346200041629e-10
7.29675,2.4853869177437025e-09,1.7605768777744144e-10,1.8471443970749121e-10,2.091047751896878e-10,2.1215010536401964e-10,2.9654627464805649e-10,1.4263830906107678e-10
7.297,2.4988125441352245e-09,1.7779968586461644e-10,1.8616618930343694e-10,2.1050069357669347e-10,2.1353708763446743e-10,2.9847035109280724e-10,1.435540674329007e-10
7.29725,2.512271333102089e-09,1.7955625405547261e-10,1.876247780746203e-10,2.1188950530646928e-10,2.1490637394521588e-10,3.0036866394810607e-10,1.4449174335104228e-10
7.2975,2.5257598861192097e-09,1.813295207797137e-10,1.8909227870738819e-10,2.1327194198548784e-10,2.1625453565787054e-10,3.0224735995985066e-10,1.4544755000064282e-10
7.29775,2.5392713875398973e-09,1.8311967827522565e-10,1.9056866202421228e-10,2.1464719950615577e-10,2.1757880078617108e-10,3.0411098479244362e-10,1.4641297813389654e-10
7.298,2.5528017689634057e-09,1.8492692863592796e-10,1.9205414081958943e-10,2.1601548498847364e-10,2.1887866873631731e-10,3.0596355716277208e-10,1.4737704620299643e-10
7.29825,2.5663474504955911e-09,1.8675175905134211e-10,1.9354855178027372e-10,2.1737667392449005e-10,2.2015492282634614e-10,3.0780691447089527e-10,1.48326781579585e-10
7.2985,2.579906336699093e-09,1.8859262632863777e-10,1.9505070321912528e-10,2.1873025375837611e-10,2.2140901788947275e-10,3.0964140193483e-10,1.4925198168654463e-10
7.29875,2.5934715405000129e-09,1.9044702844250341e-10,1.9655885096651403e-10,2.2007567989332753e-10,2.2264281844160115e-10,3.1146806294625661e-10,1.5014523350411155e-10
7.299,2.6070442592790381e-09,1.9231267125151058e-10,1.9807182649041703e-10,2.2141326698614808e-10,2.2385921918713864e-10,3.1329035443400062e-10,1.5100371607503515e-10
7.29925,2.6206243141703617e-09,1.9418639267610436e-10,1.9958787992117198e-10,2.2274317600350086e-10,2.2506071233013509e-10,3.1511189010507272e-10,1.5182938593312147e-10
7.2995,2.6342104981223859e-09,1.9606485089250194e-10,2.0110523828440521e-10,2.2406601590009582e-10,2.2625018211388037e-10,3.1693864995227166e-10,1.5262682958584174e-10
7.29975,2.6478006738792291e-09,1.9794461962930345e-10,2.0262209041292758e-10,2.2538252135687449e-10,2.2743082056596283e-10,3.1877524094870079e-10,1.5340162774415448e-10
7.3,2.6613934670913931e-09,1.9982154229631901e-10,2.0413659050049397e-10,2.2669327937392145e-10,2.2860596148125587e-10,3.2062550019819038e-10,1.5415853699638234e-10
7.30025,2.6749908999521968e-09,2.0169354403980458e-10,2.056477079936882e-10,2.2799887980145498e-10,2.2977933217348708e-10,3.224907783395302e-10,1.549024915102392e-10
7.3005,2.6885900907784641e-09,2.0355791305642498e-10,2.0715426975875231e-10,2.2930023151889757e-10,2.3095536579118787e-10,3.2437033089400451e-10,1.5563653065795527e-10
7.30075,2.7021901052406001e-09,2.0541275011242689e-10,2.0865530285371881e-10,2.3059767099855434e-10,2.3213755387547443e-10,3.2625875534647877e-10,1.5636309558228051e-10
7.301,2.7157440040178164e-09,2.0724985811776999e-10,2.101450517342308e-10,2.3188906069352421e-10,2.3332441812640316e-10,3.2814336127322493e-10,1.5708025285505014e-10
7.30125,2.7293407158748489e-09,2.0907956718600917e-10,2.1163148407825118e-10,2.331836227977701e-10,2.3452910864276079e-10,3.3002897858488707e-10,1.5779891805031747e-10
7.3015,2.7429351076983741e-09,2.1089510069372671e-10,2.131077274324406e-10,2.3447890246458124e-10,2.3574677324419344e-10,3.3190028441989181e-10,1.5851784036384527e-10
7.30175,2.7565228022014361e-09,2.1269521570024676e-10,2.1457222892105931e-10,2.3577601644787297e-10,2.3697695100510753e-10,3.3374964478782061e-10,1.5924046858157642e-10
7.302,2.7701068738368396e-09,2.144787436981417e-10,2.1602355514435448e-10,2.3707567916973706e-10,2.3821869409757874e-10,3.3557187211863089e-10,1.5997012051959488e-10
7.30225,2.783682390080501e-09,2.162443082477272e-10,2.174594546769429e-10,2.3837678178699052e-10,2.3946994588651031e-10,3.3736287436520531e-10,1.6071123752558081e-10
7.3025,2.7972494324760438e-09,2.1799149447279243e-10,2.1887886654184554e-10,2.3967863483867565e-10,2.4072929966596419e-10,3.3912197220791023e-10,1.6146874763361528e-10
7.30275,2.8108047009749507e-09,2.1971932841824714e-10,2.2028091089711512e-10,2.4098005941116883e-10,2.4199544220780228e-10,3.4084910142198292e-10,1.6224626345631791e-10
7.303,2.8243454934976245e-09,2.2142756893083239e-10,2.2166571612182657e-10,2.422800796426844e-10,2.4326701733571033e-10,3.4254457050086456e-10,1.6304455771504351e-10
7.30325,2.8378637668649756e-09,2.2311574246618512e-10,2.230338466493581e-10,2.435779056722204e-10,2.445425197115805e-10,3.4420825029081163e-10,1.6386209151573014e-10
7.3035,2.8513575726635539e-09,2.2478428430063558e-10,2.2438657587897063e-10,2.4487349729769429e-10,2.4582076845238685e-10,3.4584171758896913e-10,1.6469441911508965e-10
7.30375,2.8648108191773359e-09,2.2643296490760929e-10,2.2572551827312288e-10,2.4616666983593616e-10,2.4709940501321777e-10,3.4744569611679033e-10,1.6553398542325391e-10
7.304,2.8782137228460185e-09,2.2806318040377828e-10,2.2705297600940868e-10,2.4745772591883723e-10,2.4837612138138755e-10,3.4902078576331662e-10,1.6637182832615647e-10
7.30425,2.8915528928094055e-09,2.2967611786539615e-10,2.2837061168255799e-10,2.4874635463551092e-10,2.4964850329397072e-10,3.5056718119637284e-10,1.671984733370862e-10
7.3045,2.904816650882893e-09,2.3127399030785414e-10,2.2968021796581796e-10,2.5003303429661683e-10,2.5091490766144519e-10,3.5208455079384181e-10,1.6800473871855083e-10
7.30475,2.9179887494273472e-09,2.3285915114789084e-10,2.3098358678138019e-10,2.5131755198046194e-10,2.5217371491359801e-10,3.5357251872872499e-10,1.6878518777058578e-10
7.305,2.9310533845479559e-09,2.3443345516440351e-10,2.3228165477039958e-10,2.5259988701470477e-10,2.534245527717963e-10,3.5503155391841943e-10,1.695374867275806e-10
7.30525,2.9439963436014393e-09,2.3599921760237781e-10,2.3357592375974868e-10,2.538799080561611e-10,2.5466641651981096e-10,3.5646252480007459e-10,1.7026329497677984e-10
7.3055,2.9568038041303754e-09,2.3755907347389041e-10,2.3486741837463856e-10,2.5515744084873099e-10,2.5589873058842924e-10,3.5787097500951896e-10,1.7096779565008169e-10
7.30575,2.9694656348893966e-09,2.3911486366825676e-10,2.361576872383916e-10,2.5643256859386527e-10,2.5712026925272302e-10,3.5926445305087689e-10,1.7165783029086801e-10
7.306,2.981972448126975e-09,2.4066919147603134e-10,2.3744883222711608e-10,2.5770497371422258e-10,2.5832877587116511e-10,3.6065260154089168e-10,1.7234064749414895e-10
7.30625,2.9943220999701168e-09,2.4222352625556758e-10,2.387423474286639e-10,2.589739645943995e-10,2.5952155461623907e-10,3.6204435718391536e-10,1.7302198141895531e-10
7.3065,3.0065096287304647e-09,2.4377920386415899e-10,2.4003939687834842e-10,2.6023805104337209e-10,2.6069587581181673e-10,3.6344653946395027e-10,1.7370472894382564e-10
7.30675,3.0184943771633115e-09,2.4533131089867245e-10,2.413361223116589e-10,2.6149187037804268e-10,2.618456786989358e-10,3.6485457483450623e-10,1.7438575066631083e-10
7.307,3.0303676818554436e-09,2.468925936829243e-10,2.4264100213044069e-10,2.6273768936451111e-10,2.6297724712527539e-10,3.66281818472374e-10,1.7506742609333528e-10
7.30725,3.0420935306416874e-09,2.4845809170266403e-10,2.4394870126690835e-10,2.6397004633256947e-10,2.6408633111248731e-10,3.6771598522717931e-10,1.7574155013512872e-10
7.3075,3.0536785197675173e-09,2.5002796155841874e-10,2.4525751278677734e-10,2.6518576636386061e-10,2.6517317762083203e-10,3.6915148077360065e-10,1.7640380773065925e-10
7.30775,3.0651338255038768e-09,2.5160218229513532e-10,2.4656567321803523e-10,2.6638213352191263e-10,2.6623841335071081e-10,3.7058305375004261e-10,1.7705294269060007e-10
7.308,3.0764706081598034e-09,2.5318005639956192e-10,2.4787076688445494e-10,2.6755718647939896e-10,2.6728231403770575e-10,3.7200617907637027e-10,1.7768939232902137e-10
7.30825,3.0876972260663871e-09,2.5476018740291967e-10,2.491703703089572e-10,2.6870966425942494e-10,2.6830546571568498e-10,3.7342104689921526e-10,1.7831425942950463e-10
7.3085,3.0988254391522223e-09,2.5634110317186925e-10,2.5046111525749573e-10,2.6983880342426919e-10,2.6930797023972519e-10,3.7482872926896829e-10,1.7893004650054768e-10
7.30875,3.1098665007321866e-09,2.579208305113887e-10,2.5174089534757411e-10,2.7094538981316055e-10,2.7029055656090785e-10,3.7623340815505879e-10,1.7953964690117336e-10
7.309,3.1208319445104689e-09,2.5949748470894487e-10,2.5300747264607984e-10,2.7203043854806759e-10,2.7125401259157164e-10,3.7763952811952454e-10,1.8014318282584166e-10
7.30925,3.1317331448336947e-09,2.6106832704167256e-10,2.5425968092457842e-10,2.7309598832727887e-10,2.7219966280606194e-10,3.7905013037743265e-10,1.8073846501082273e-10
7.3095,3.1425833014106593e-09,2.6263069750987504e-10,2.5549734301204506e-10,2.7414444151509361e-10,2.7312951228354748e-10,3.8046689862494104e-10,1.8132235886425364e-10
7.30975,3.1533960244077675e-09,2.6418261136994578e-10,2.5672096178422533e-10,2.7517874615827725e-10,2.7404645571571774e-10,3.8188950625828629e-10,1.8189217556761707e-10
7.31,3.1641826040980737e-09,2.6572173405207057e-10,2.5793173271450662e-10,2.7620202415128546e-10,2.7495426412508496e-10,3.8331690671519616e-10,1.8244784615537384e-10
7.31025,3.174958877566361e-09,2.6724672379694627e-10,2.5913118470010993e-10,2.7721792767065317e-10,2.7585709866011358e-10,3.8474613853776927e-10,1.8299335984825825e-10
7.3105,3.185733344364613e-09,2.6875616537443332e-10,2.603213372809253e-10,2.7822938349768086e-10,2.7675850938897995e-10,3.8617337470661461e-10,1.8353463364184688e-10
7.31075,3.1965219457225815e-09,2.7024943405066843e-10,2.6150312607569022e-10,2.7923926515286364e-10,2.7766201492364113e-10,3.8759493102640985e-10,1.8408018519317779e-10
7.311,3.2073324725551146e-09,2.7172723439635444e-10,2.6267805869186696e-10,2.8024960793155641e-10,2.7857025096401715e-10,3.8900822465576314e-10,1.8464041038929287e-10
7.31125,3.2181760169692539e-09,2.7319006392140637e-10,2.6384698595227419e-10,2.8126222692476931e-10,2.7948530731947447e-10,3.9040991690905131e-10,1.8522481537329545e-10
7.3115,3.2290550298054281e-09,2.7463863295608914e-10,2.6500991919226082e-10,2.8227780828212583e-10,2.8040799604038014e-10,3.9179613648880824e-10,1.8584167073135528e-10
7.31175,3.239973707587192e-09,2.7607438014548766e-10,2.6616661359195599e-10,2.8329621167149386e-10,2.8133881660797312e-10,3.9316451759413277e-10,1.8649631643458104e-10
7.312,3.2509336129834624e-09,2.7749918116811565e-10,2.673167002652732e-10,2.843169922547395e-10,2.8227753484995146e-10,3.9451176000889105e-10,1.871918546303229e-10
7.31225,3.2619326931791358e-09,2.7891420986282612e-10,2.6845944354386065e-10,2.8533874601534333e-10,2.832232757998292e-10,3.95835845786163e-10,1.8792831288646878e-10
7.3125,3.2729606320449364e-09,2.8032048758823429e-10,2.6959448282639354e-10,2.8636007063010435e-10,2.8417472577554378e-10,3.9713653364433277e-10,1.8870251534355377e-10
7.31275,3.2840086779704549e-09,2.8171907361998584e-10,2.7072187790277188e-10,2.8737919335058943e-10,2.8512982705912709e-10,3.9841473235834673e-10,1.8950904894964756e-10
7.313,3.2950672441467577e-09,2.8311165886826179e-10,2.7184265649517047e-10,2.8839505718002194e-10,2.8608644918427485e-10,3.9967291296278271e-10,1.9034037394610219e-10
7.31325,3.3061191060052004e-09,2.8449929395276976e-10,2.7295816728401793e-10,2.8940689196358159e-10,2.8704280634886451e-10,4.0091671406366473e-10,1.9118863156491254e-10
7.3135,3.317153861363968e-09,2.8588364597692988e-10,2.7407058946680616e-10,2.9041483346395317e-10,2.8799749522967776e-10,4.0215237377106028e-10,1.9204682642560385e-10
7.31375,3.3281530900436307e-09,2.8726601076098025e-10,2.7518268885895471e-10,2.9141983611332167e-10,2.8894919920540459e-10,4.0338659549652439e-10,1.9290928052694823e-10
7.314,3.3391067907007854e-09,2.8864838115650009e-10,2.7629736298540784e-10,2.9242301250232069e-10,2.8989695182127393e-10,4.0462648813354073e-10,1.9377297043563621e-10
7.31425,3.3499954787887999e-09,2.9003187632754393e-10,2.7741660013907301e-10,2.934252204687556e-10,2.9083937376641062e-10,4.0587884839555777e-10,1.9463650583322271e-10
7.3145,3.3608162163135675e-09,2.9141856463531699e-10,2.7854287912273015e-10,2.9442732615055344e-10,2.9177523501755786e-10,4.0714958607395971e-10,1.9550007020435412e-10
7.31475,3.3715539682710508e-09,2.9280976575703914e-10,2.7967722976885164e-10,2.9542953074858316e-10,2.9270344975073279e-10,4.0844260128951702e-10,1.9636409341198261e-10
7.315,3.3822049437970707e-09,2.9420674539936392e-10,2.8082000845492227e-10,2.9643169259972352e-10,2.9362352025743487e-10,4.0975951191621381e-10,1.9723054236860064e-10
7.31525,3.3927645373977549e-09,2.956106039145134e-10,2.8197034748479746e-10,2.9743328855844758e-10,2.9453580732863272e-10,4.1109968147797895e-10,1.9810041208326108e-10
7.3155,3.4032308940332314e-09,2.9702173839976686e-10,2.8312627078286598e-10,2.9843371257015853e-10,2.954416022812276e-10,4.1246150817620271e-10,1.9897263855647404e-10
7.31575,3.4136035966725367e-09,2.9843943633754564e-10,2.8428489463921154e-10,2.9943219545274431e-10,2.9634228321617041e-10,4.1384048326984967e-10,1.9984210417060753e-10
7.316,3.4238814758833454e-09,2.9986249767709497e-10,2.8544341851979848e-10,3.0042813048136283e-10,2.972396603476762e-10,4.152326014021666e-10,2.0070100125391324e-10
7.31625,3.4340713914618284e-09,3.0128923467167181e-10,2.8659906133002368e-10,3.014211780913248e-10,2.9813589480964054e-10,4.1663388322704623e-10,2.0154094228392362e-10
7.3165,3.444175468640074e-09,3.0271660231148024e-10,2.8774858013050361e-10,3.024106931468653e-10,2.9903260801825407e-10,4.1803963064285783e-10,2.0235386921251966e-10
7.31675,3.4541942448116773e-09,3.0414158780973125e-10,2.8888986563457237e-10,3.03395923718961e-10,2.999310471357373e-10,4.1944473655284409e-10,2.0313448403913989e-10
7.317,3.4641312764391438e-09,3.0556091662754658e-10,2.9002134044285081e-10,3.0437714468167917e-10,3.0083300276537554e-10,4.208454754947358e-10,2.0388166993844605e-10
7.31725,3.4739914184085318e-09,3.0697222578667985e-10,2.9114272820755478e-10,3.0535465431611436e-10,3.0173968176790909e-10,4.2223718851748909e-10,2.0459543945343664e-10
7.3175,3.4837730327465514e-09,3.083726358894596e-10,2.922539342299436e-10,3.0632868249862491e-10,3.026511636089101e-10,4.2361481557428533e-10,2.0527864739927089e-10
7.31775,3.4934802893035128e-09,3.0976011250883264e-10,2.9335530501205707e-10,3.0729958318458379e-10,3.0356714372274387e-10,4.249737749103452e-10,2.0593355686159835e-10
7.318,3.5031108554149482e-09,3.1113349329433181e-10,2.9444774124568113e-10,3.0826783749941911e-10,3.0448648730368007e-10,4.263102297781578e-10,2.0656113367383809e-10
7.31825,3.5126654461770721e-09,3.1249175516293218e-10,2.9553147315318705e-10,3.0923322203815426e-10,3.0540714228422427e-10,4.2762093749951766e-10,2.0716280905235769e-10
