Physical Time (s),ep_left Monitor (W)
7.0215,3.0072340813604596e-09
7.02175,3.0082035218920619e-09
7.022,3.0090663384983347e-09
7.02225,3.0098284973502891e-09
7.0225,3.0104957915159098e-09
7.02275,3.0110737277011992e-09
7.023,3.0115680041249375e-09
7.02325,3.0119826259576202e-09
7.0235,3.0123218871543301e-09
7.02375,3.0125889551307932e-09
7.024,3.0127853444094548e-09
7.02425,3.0129117193537824e-09
7.0245,3.0129680633926687e-09
7.02475,3.0129531481015082e-09
7.025,3.0128653666320506e-09
7.02525,3.0127021820909231e-09
7.0255,3.0124620351257917e-09
7.02575,3.0121430376004245e-09
7.026,3.0117449726424469e-09
7.02625,3.0112682412889361e-09
7.0265,3.0107146991135421e-09
7.02675,3.0100875190623432e-09
7.027,3.0093922011610886e-09
7.02725,3.0086354623288841e-09
7.0275,3.0078247238765559e-09
7.02775,3.0069705708927531e-09
7.028,3.0060816942653307e-09
7.02825,3.0051687440073621e-09
7.0285,3.0042411724521248e-09
7.02875,3.0033077412189907e-09
7.029,3.0023757216808638e-09
7.02925,3.0014511831645355e-09
7.0295,3.0005374464502095e-09
7.02975,2.9996365593552935e-09
7.03,2.9987461642641608e-09
7.03025,2.9978636792501604e-09
7.0305,2.9969824798533128e-09
7.03075,2.9960958261808445e-09
7.031,2.9951941197620193e-09
7.03125,2.994268473055806e-09
7.0315,2.9933084696480837e-09
7.03175,2.9923044473923386e-09
7.032,2.9912478617628422e-09
7.03225,2.9901312322231825e-09
7.0325,2.9889480161091459e-09
7.03275,2.9876940810027084e-09
7.033,2.9863676404782784e-09
7.03325,2.9849673117741553e-09
7.0335,2.983493894961683e-09
7.03375,2.9819514797070453e-09
7.034,2.9803425282804718e-09
7.03425,2.978673027567278e-09
7.0345,2.9769483408136907e-09
7.03475,2.9751762670850616e-09
7.035,2.973364267796785e-09
7.03525,2.9715194441035931e-09
7.0355,2.9696508968641772e-09
7.03575,2.9677652450208675e-09
7.036,2.965869222087911e-09
7.03625,2.9639689700840356e-09
7.0365,2.9620696889882894e-09
7.03675,2.9601739821582384e-09
7.037,2.9582856947931015e-09
7.03725,2.9564057529098911e-09
7.0375,2.9545344155257594e-09
7.03775,2.9526712691380331e-09
7.038,2.9508166567669691e-09
7.03825,2.9489692350123072e-09
7.0385,2.9471282267393662e-09
7.03875,2.9452935638843343e-09
7.039,2.943466300202881e-09
7.03925,2.9416459232305958e-09
7.0395,2.939834840406387e-09
7.03975,2.9380343400884367e-09
7.04,2.9362458661509504e-09
7.04025,2.9344702800908341e-09
7.0405,2.9327066820651937e-09
7.04075,2.9309548960727156e-09
7.041,2.9292120644599367e-09
7.04125,2.9274729228719738e-09
7.0415,2.9257321964948493e-09
7.04175,2.9239819329644439e-09
7.042,2.9222140871742627e-09
7.04225,2.920418770050864e-09
7.0425,2.9185856256962621e-09
7.04275,2.9167049549596984e-09
7.043,2.9147667089696893e-09
7.04325,2.9127617614037306e-09
7.0435,2.9106801166902459e-09
7.04375,2.9085144091177626e-09
7.044,2.9062560773772607e-09
7.04425,2.9039062679258941e-09
7.0445,2.9014471240100725e-09
7.04475,2.8988781381967407e-09
7.045,2.8961978188181018e-09
7.04525,2.8934038828550559e-09
7.0455,2.8904975069498684e-09
7.04575,2.8874788964743136e-09
7.046,2.8843533895155839e-09
7.04625,2.8811258428614568e-09
7.0465,2.8778029291911296e-09
7.04675,2.8743968105586782e-09
7.047,2.8709167538898413e-09
7.04725,2.8673733416253621e-09
7.0475,2.8637795359084034e-09
7.04775,2.8601475427051466e-09
7.048,2.8564897716301401e-09
7.04825,2.8528194681965692e-09
7.0485,2.8491459354489018e-09
7.04875,2.8454790566114392e-09
7.049,2.8418265284895413e-09
7.04925,2.8381947425406845e-09
7.0495,2.8345883540493276e-09
7.04975,2.8310098114520021e-09
7.05,2.8274613015717111e-09
7.05025,2.8239426160753412e-09
7.0505,2.8204528558560316e-09
7.05075,2.8169917108341299e-09
7.051,2.8135566965915408e-09
7.05125,2.810143220743914e-09
7.0515,2.8067493329416153e-09
7.05175,2.8033682952178442e-09
7.052,2.7999979031837979e-09
7.05225,2.796632125818185e-09
7.0525,2.793264398407835e-09
7.05275,2.7898882229973188e-09
7.053,2.7864944752379341e-09
7.05325,2.7830769067124384e-09
7.0535,2.7796247649940931e-09
7.05375,2.7761297879976303e-09
7.054,2.7725831045846118e-09
7.05425,2.7689758207850085e-09
7.0545,2.7653019548223614e-09
7.05475,2.7615528258337674e-09
7.055,2.7577246742540031e-09
7.05525,2.7538128876764301e-09
7.0555,2.7498153454247293e-09
7.05575,2.7457347409235267e-09
7.056,2.7415723449995526e-09
7.05625,2.7373337241807041e-09
7.0565,2.7330246282852086e-09
7.05675,2.7286525869826112e-09
7.057,2.7242273004409301e-09
7.05725,2.7197600026836247e-09
7.0575,2.715258514657171e-09
7.05775,2.7107333457379916e-09
7.058,2.7061956619980197e-09
7.05825,2.7016548895821002e-09
7.0585,2.697120067697056e-09
7.05875,2.6925994214126176e-09
7.059,2.6880968001801158e-09
7.05925,2.6836175147244079e-09
7.0595,2.679164126838632e-09
7.05975,2.6747376709564367e-09
7.06,2.6703381312573197e-09
7.06025,2.6659631626008277e-09
7.0605,2.6616089058962769e-09
7.06075,2.65727083049218e-09
7.061,2.6529444793674461e-09
7.06125,2.6486209799054964e-09
7.0615,2.6442935231336076e-09
7.06175,2.6399542292266856e-09
7.062,2.6355969315581775e-09
7.06225,2.6312171086527781e-09
7.0625,2.626807252100764e-09
7.06275,2.6223618360855125e-09
7.063,2.6178776125597137e-09
7.06325,2.6133509648600889e-09
7.0635,2.6087775154878645e-09
7.06375,2.6041559446610841e-09
7.064,2.599484809550792e-09
7.06425,2.5947647567442605e-09
7.0645,2.5899951569021134e-09
7.06475,2.5851765858032105e-09
7.065,2.5803089484316703e-09
7.06525,2.5753957726068097e-09
7.0655,2.5704384459222146e-09
7.06575,2.5654403855552741e-09
7.066,2.5604016414375202e-09
7.06625,2.5553260039454018e-09
7.0665,2.550215177564537e-09
7.06675,2.545071795387231e-09
7.067,2.5398971525416144e-09
7.06725,2.534691326495328e-09
7.0675,2.529458171039943e-09
7.06775,2.5241982414885207e-09
7.068,2.5189120196169445e-09
7.06825,2.5136012254782767e-09
7.0685,2.5082670921621452e-09
7.06875,2.5029119833106793e-09
7.069,2.4975367715365653e-09
7.06925,2.4921442663793021e-09
7.0695,2.4867377295440755e-09
7.06975,2.4813199763564768e-09
7.07,2.4758943283332285e-09
7.07025,2.4704661718478551e-09
7.0705,2.4650376485257628e-09
7.07075,2.4596138210383822e-09
7.071,2.4541962031508961e-09
7.07125,2.4487917046313858e-09
7.0715,2.443399338427466e-09
7.07175,2.4380243582540564e-09
7.072,2.432666653115782e-09
7.07225,2.4273275119439232e-09
7.0725,2.4220069087049037e-09
7.07275,2.4167041735425932e-09
7.073,2.4114160492204587e-09
7.07325,2.4061446741553514e-09
7.0735,2.4008873253876027e-09
7.07375,2.3956416715710009e-09
7.074,2.3904037548348077e-09
7.07425,2.3851712811266869e-09
7.0745,2.3799424617930564e-09
7.07475,2.3747166570406533e-09
7.075,2.3694926637783978e-09
7.07525,2.3642685574317534e-09
7.0755,2.3590482278895932e-09
7.07575,2.3538339058628576e-09
7.076,2.348628460614566e-09
7.07625,2.3434349046502125e-09
7.0765,2.3382634245229207e-09
7.07675,2.3331173473925814e-09
7.077,2.3280051618220796e-09
7.07725,2.322933737260492e-09
7.0775,2.3179130418225819e-09
7.07775,2.3129494787488014e-09
7.078,2.3080498451994425e-09
7.07825,2.3032208883223949e-09
7.0785,2.2984694409145501e-09
7.07875,2.293800519903944e-09
7.079,2.2892194992099283e-09
7.07925,2.2847264094986398e-09
7.0795,2.2803251883098194e-09
7.07975,2.2760148699349359e-09
7.08,2.2717958055999195e-09
7.08025,2.2676673832143322e-09
7.0805,2.2636249457823318e-09
7.08075,2.2596658298226162e-09
7.081,2.2557853269271256e-09
7.08125,2.2519786257226046e-09
7.0815,2.248241883116521e-09
7.08175,2.2445688241597022e-09
7.082,2.2409511503853828e-09
7.08225,2.2373849813246783e-09
7.0825,2.233864033016795e-09
7.08275,2.2303810521366148e-09
7.083,2.226930493571051e-09
7.08325,2.2235048841835171e-09
7.0835,2.2201016613642857e-09
7.08375,2.216716915057986e-09
7.084,2.213343350766985e-09
7.08425,2.2099816067357093e-09
7.0845,2.2066289893864707e-09
7.08475,2.2032856487370813e-09
7.085,2.199951705829161e-09
7.08525,2.1966249866327954e-09
7.0855,2.1933058725653011e-09
7.08575,2.1899959299711578e-09
7.086,2.1866944670756372e-09
7.08625,2.1834042459905888e-09
7.0865,2.1801234304957354e-09
7.08675,2.1768543274472384e-09
7.087,2.1735990294265802e-09
7.08725,2.1703581730839633e-09
7.0875,2.1671342842691893e-09
7.08775,2.163931362566393e-09
7.088,2.1607539819493375e-09
7.08825,2.1576065026829319e-09
7.0885,2.1544959016207019e-09
7.08875,2.151430825341208e-09
7.089,2.1484172141168106e-09
7.08925,2.1454636779286293e-09
7.0895,2.1425800196715013e-09
7.08975,2.1397726510148372e-09
7.09,2.1370497454076046e-09
7.09025,2.134417796631141e-09
7.0905,2.1318815195167446e-09
7.09075,2.1294435970146038e-09
7.091,2.1271065529693379e-09
7.09125,2.1248725865963984e-09
7.0915,2.1227409395843505e-09
7.09175,2.1207081959729871e-09
7.092,2.118770845916778e-09
7.09225,2.1169243417836595e-09
7.0925,2.1151640924955598e-09
7.09275,2.1134820635303325e-09
7.093,2.1118732722934186e-09
7.09325,2.1103310142739556e-09
7.0935,2.1088486062192077e-09
7.09375,2.1074203745564408e-09
7.094,2.1060392771248893e-09
7.09425,2.1046995511081108e-09
7.0945,2.1033961934928216e-09
7.09475,2.1021256131101554e-09
7.095,2.1008839058503258e-09
7.09525,2.0996693840209446e-09
7.0955,2.0984802655243943e-09
7.09575,2.0973158508526572e-09
7.096,2.0961742940526553e-09
7.09625,2.0950574505961363e-09
7.0965,2.0939643245992846e-09
7.09675,2.0928970723049843e-09
7.097,2.0918558070977615e-09
7.09725,2.0908419319939126e-09
7.0975,2.0898571262917385e-09
7.09775,2.0889008675964307e-09
7.098,2.0879741518232362e-09
7.09825,2.0870779807438408e-09
7.0985,2.0862126013569583e-09
7.09875,2.0853804905174139e-09
7.099,2.0845812981672207e-09
7.09925,2.0838159158799424e-09
7.0995,2.0830866433523885e-09
7.09975,2.0823940904579372e-09
7.1,2.0817426363117911e-09
7.10025,2.081135436481742e-09
7.1005,2.0805769626653049e-09
7.10075,2.0800716314504838e-09
7.101,2.0796271311280242e-09
7.10125,2.0792504840625143e-09
7.1015,2.0789480440808849e-09
7.10175,2.078728487034876e-09
7.102,2.0785985166496739e-09
7.10225,2.078565352126448e-09
7.1025,2.0786358766858984e-09
7.10275,2.0788153602298814e-09
7.103,2.0791065617317438e-09
7.10325,2.0795125244118845e-09
7.1035,2.0800335795934454e-09
7.10375,2.0806679199176164e-09
7.104,2.0814118629340032e-09
7.10425,2.0822595464836028e-09
7.1045,2.0832050791722924e-09
7.10475,2.084241624506384e-09
7.105,2.0853599030487329e-09
7.10525,2.0865518384665187e-09
7.1055,2.0878089641601535e-09
7.10575,2.089122341017964e-09
7.106,2.0904840526411774e-09
7.10625,2.0918879903518419e-09
7.1065,2.0933291985274039e-09
7.10675,2.0948043754082674e-09
7.107,2.0963114888349806e-09
7.10725,2.097848025419287e-09
7.1075,2.0994153132647125e-09
7.10775,2.1010142163333517e-09
7.108,2.1026457934191284e-09
7.10825,2.1043121871460802e-09
7.1085,2.1060134566509731e-09
7.10875,2.1077517522314719e-09
7.109,2.1095263929626558e-09
7.10925,2.1113384537112428e-09
7.1095,2.1131846136770726e-09
7.10975,2.1150648309357796e-09
7.11,2.1169760762149234e-09
7.11025,2.1189162304819807e-09
7.1105,2.1208820641129752e-09
7.11075,2.1228721457166408e-09
7.111,2.1248843342412526e-09
7.11125,2.1269181519200808e-09
7.1115,2.128972714745803e-09
7.11175,2.1310511118645815e-09
7.112,2.1331547664631868e-09
7.11225,2.1352879010688316e-09
7.1125,2.1374531509666082e-09
7.11275,2.1396570961703638e-09
7.113,2.1419028967642985e-09
7.11325,2.1441960967459621e-09
7.1135,2.1465423033427723e-09
7.11375,2.1489455287450759e-09
7.114,2.151408027121535e-09
7.11425,2.1539320786190823e-09
7.1145,2.1565169157989695e-09
7.11475,2.1591611714046667e-09
7.115,2.1618617627081345e-09
7.11525,2.1646141404884149e-09
7.1155,2.1674110154429442e-09
7.11575,2.1702450340707945e-09
7.116,2.1731075479985511e-09
7.11625,2.1759886979885156e-09
7.1165,2.1788782381847929e-09
7.11675,2.1817658039257313e-09
7.117,2.1846416013629324e-09
7.11725,2.1874976775600775e-09
7.1175,2.1903266230883219e-09
7.11775,2.1931210263387797e-09
7.118,2.1958768245225194e-09
7.11825,2.1985894628000895e-09
7.1185,2.2012572441843469e-09
7.11875,2.2038792860908007e-09
7.119,2.2064564497090723e-09
7.11925,2.2089915783807247e-09
7.1195,2.2114885218557357e-09
7.11975,2.2139515481733109e-09
7.12,2.2163862477043749e-09
7.12025,2.2188016558534513e-09
7.1205,2.2212057988015459e-09
7.12075,2.223606797116906e-09
7.121,2.2260141228772133e-09
7.12125,2.2284381607347116e-09
7.1215,2.2308875492965288e-09
7.12175,2.233371894612319e-09
7.122,2.2358977327863651e-09
7.12225,2.2384736759683344e-09
7.1225,2.2411051778645679e-09
7.12275,2.2437958012976511e-09
7.123,2.2465506921379461e-09
7.12325,2.2493714299452816e-09
7.1235,2.2522606991919087e-09
7.12375,2.2552185888136424e-09
7.124,2.2582455562652061e-09
7.12425,2.2613405269425056e-09
7.1245,2.264501968239378e-09
7.12475,2.2677287010178561e-09
7.125,2.2710193277567776e-09
7.12525,2.2743702454169032e-09
7.1255,2.2777783767988873e-09
7.12575,2.2812398546232967e-09
7.126,2.2847498207880227e-09
7.12625,2.2883035065840338e-09
7.1265,2.2918954573939339e-09
7.12675,2.2955186603598266e-09
7.127,2.2991664756299979e-09
7.12725,2.3028317733730116e-09
7.1275,2.3065073924889582e-09
7.12775,2.3101869911534354e-09
7.128,2.3138625828482976e-09
7.12825,2.317529887529351e-09
7.1285,2.3211844199364439e-09
7.12875,2.3248216076369048e-09
7.129,2.3284401317669908e-09
7.12925,2.3320386336716029e-09
7.1295,2.3356189155585596e-09
7.12975,2.3391824057914059e-09
7.13,2.3427329259945767e-09
7.13025,2.3462768156400048e-09
7.1305,2.3498195707458138e-09
7.13075,2.3533688294676142e-09
7.131,2.3569326195484575e-09
7.13125,2.3605195830024347e-09
7.1315,2.3641373134358091e-09
7.13175,2.3677950588194019e-09
7.132,2.3715014281558872e-09
7.13225,2.375263318553294e-09
7.1325,2.3790870188526462e-09
7.13275,2.3829785196802963e-09
7.133,2.3869429387354608e-09
7.13325,2.3909837673035748e-09
7.1335,2.3951020618153357e-09
7.13375,2.3992975827261492e-09
7.134,2.403567919531858e-09
7.13425,2.4079101375844726e-09
7.1345,2.4123168479071198e-09
7.13475,2.4167814083384182e-09
7.135,2.4212952552386676e-09
7.13525,2.4258479345871701e-09
7.1355,2.4304312348354581e-09
7.13575,2.4350334358720693e-09
7.136,2.4396460288696054e-09
7.13625,2.4442598428179786e-09
7.1365,2.4488660801907813e-09
7.13675,2.453458130569722e-09
7.137,2.4580300690083789e-09
7.13725,2.4625789389221673e-09
7.1375,2.4671011368578767e-09
7.13775,2.4715980925472481e-09
7.138,2.4760696801337803e-09
7.13825,2.4805206569791456e-09
7.1385,2.4849519997537111e-09
7.13875,2.4893724969590165e-09
7.139,2.4937890374999183e-09
7.13925,2.4982094925569942e-09
7.1395,2.5026411550693614e-09
7.13975,2.507093953291926e-09
7.14,2.5115771509064663e-09
7.14025,2.516098855349021e-09
7.1405,2.5206662624917927e-09
7.14075,2.5252855820763663e-09
7.141,2.5299620478793584e-09
7.14125,2.5346971369258821e-09
7.1415,2.53949119468248e-09
7.14175,2.5443407813215311e-09
7.142,2.5492437305137111e-09
7.14225,2.554193295078718e-09
7.1425,2.5591814784479546e-09
7.14275,2.5641995200413576e-09
7.143,2.5692421176727245e-09
7.14325,2.5743003212141695e-09
7.1435,2.5793681903068029e-09
7.14375,2.5844374723809165e-09
7.144,2.5895082608692256e-09
7.14425,2.5945765899646251e-09
7.1445,2.5996389987985446e-09
7.14475,2.6046977895052751e-09
7.145,2.6097508706125098e-09
7.14525,2.6148030673502364e-09
7.1455,2.619856804208225e-09
7.14575,2.6249115380690354e-09
7.146,2.6299717756579584e-09
7.14625,2.6350381732281091e-09
7.1465,2.6401127337703776e-09
7.14675,2.6451948613856712e-09
7.147,2.6502863461444281e-09
7.14725,2.6553853344843921e-09
7.1475,2.6604898362094981e-09
7.14775,2.665600400020484e-09
7.148,2.6707128033499548e-09
7.14825,2.6758242624635307e-09
7.1485,2.6809312491472233e-09
7.14875,2.6860278177972828e-09
7.149,2.6911106994353786e-09
7.14925,2.6961721308765451e-09
7.1495,2.7012059964013822e-09
7.14975,2.7062049689193638e-09
7.15,2.7111628335694468e-09
7.15025,2.7160739754237904e-09
7.1505,2.7209320629147406e-09
7.15075,2.7257310720571914e-09
7.151,2.7304689631803464e-09
7.15125,2.7351431829514543e-09
7.1515,2.7397530913007987e-09
7.15175,2.7442984807788641e-09
7.152,2.7487818170246395e-09
7.15225,2.7532098875731877e-09
7.1525,2.7575849363239101e-09
7.15275,2.7619142051122327e-09
7.153,2.7662031536308659e-09
7.15325,2.770458690957795e-09
7.1535,2.7746862640020809e-09
7.15375,2.7788904056202756e-09
7.154,2.7830763154602268e-09
7.15425,2.7872449475377744e-09
7.1545,2.7913981096362781e-09
7.15475,2.7955367854895947e-09
7.155,2.7996604444850594e-09
7.15525,2.8037648060698895e-09
7.1555,2.8078477072131296e-09
7.15575,2.8119047138641278e-09
7.156,2.8159321689200559e-09
7.15625,2.8199267435807567e-09
7.1565,2.8238875733234963e-09
7.15675,2.827810572546587e-09
7.157,2.8316963328629131e-09
7.15725,2.8355450123955565e-09
7.1575,2.8393548714209186e-09
7.15775,2.8431307035801763e-09
7.158,2.846872621331043e-09
7.15825,2.8505862583783088e-09
7.1585,2.8542746740140298e-09
7.15875,2.857937523384629e-09
7.159,2.8615795888906594e-09
7.15925,2.8652001793795119e-09
7.1595,2.8688014160586986e-09
7.15975,2.8723837186644412e-09
7.16,2.8759438153107234e-09
7.16025,2.8794773752041342e-09
7.1605,2.8829828253486719e-09
7.16075,2.8864516989162009e-09
7.161,2.889877994459661e-09
7.16125,2.893252099579681e-09
7.1615,2.8965650826257724e-09
7.16175,2.8998070447082887e-09
7.162,2.9029701124224843e-09
7.16225,2.9060459314272925e-09
7.1625,2.9090255297143956e-09
7.16275,2.9119062692606365e-09
7.163,2.9146849075332294e-09
7.16325,2.9173559917082988e-09
7.1635,2.9199366919213909e-09
7.16375,2.9224266658126935e-09
7.164,2.9248369247726637e-09
7.16425,2.9271808466356257e-09
7.1645,2.9294721599893417e-09
7.16475,2.9317289238930461e-09
7.165,2.9339673740354718e-09
7.16525,2.9362040807116791e-09
7.1655,2.9384549542082829e-09
7.16575,2.9407364961418617e-09
7.166,2.9430585345076192e-09
7.16625,2.9454311828046859e-09
7.1665,2.9478593692446117e-09
7.16675,2.9503468796382574e-09
7.167,2.9528939299928077e-09
7.16725,2.955497338083361e-09
7.1675,2.958150249986736e-09
7.16775,2.9608434170366e-09
7.168,2.9635662604533614e-09
7.16825,2.9663035151053386e-09
7.1685,2.9690391582901398e-09
7.16875,2.9717572670219663e-09
7.169,2.9744393029028498e-09
7.16925,2.9770675793180453e-09
7.1695,2.9796232944442934e-09
7.16975,2.9820902548130799e-09
7.17,2.9844514308772349e-09
7.17025,2.9866924464626524e-09
7.1705,2.9888024676973284e-09
7.17075,2.9907727926868177e-09
7.171,2.9925985614504984e-09
7.17125,2.9942736578294032e-09
7.1715,2.9957992116360825e-09
7.17175,2.9971796606098558e-09
7.172,2.9984194566216742e-09
7.17225,2.9995256375830724e-09
7.1725,3.0005060000773654e-09
7.17275,3.0013687506811125e-09
7.173,3.0021232177654897e-09
7.17325,3.002777204191448e-09
7.1735,3.0033385302556592e-09
7.17375,3.0038145430816313e-09
7.174,3.0042099514131329e-09
7.17425,3.0045282396481279e-09
7.1745,3.0047721872042567e-09
7.17475,3.0049433851673798e-09
7.175,3.0050430828815997e-09
7.17525,3.0050713164919381e-09
7.1755,3.0050296163311172e-09
7.17575,3.0049176920964403e-09
7.176,3.0047359984692668e-09
7.17625,3.0044876712475836e-09
7.1765,3.0041735844196304e-09
7.17675,3.0037976812753664e-09
7.177,3.0033634313344525e-09
7.17725,3.0028735299878576e-09
7.1775,3.002331666699449e-09
7.17775,3.0017414497880036e-09
7.178,3.0011078222023518e-09
7.17825,3.0004333793515209e-09
7.1785,2.9997215320081212e-09
7.17875,2.9989738946764674e-09
7.179,2.9981953797452614e-09
7.17925,2.9973850510315858e-09
7.1795,2.9965463448064638e-09
7.17975,2.9956796738265815e-09
7.18,2.9947862129639805e-09
7.18025,2.9938663045560316e-09
7.1805,2.9929188923550865e-09
7.18075,2.9919435020575065e-09
7.181,2.9909373198291546e-09
7.18125,2.9898979359706342e-09
7.1815,2.9888204536684697e-09
7.18175,2.9877003182817028e-09
7.182,2.9865327556587753e-09
7.18225,2.9853110070793754e-09
7.1825,2.9840311334377812e-09
7.18275,2.9826882971634505e-09
7.183,2.981279297012806e-09
7.18325,2.9798025094333914e-09
7.1835,2.9782552750353588e-09
7.18375,2.9766388188192273e-09
7.184,2.9749563826919466e-09
7.18425,2.9732103483338262e-09
7.1845,2.9714052236079108e-09
7.18475,2.9695463466665759e-09
7.185,2.9676378467033941e-09
