Physical Time (s),ev_bot Monitor (W): bot_cv1,ev_bot Monitor (W): bot_cv2,ev_bot Monitor (W): bot_cv3,ev_bot Monitor (W): bot_cv4,ev_bot Monitor (W): bot_cv5,ev_bot Monitor (W): bot_cv6,ev_bot Monitor (W): bot_cv7
5.891,4.8890791993475633e-12,1.9357981524733635e-13,4.4585245473011368e-14,3.9880368262535212e-14,6.5978841609954523e-14,2.3451842373810871e-13,2.7774062234723853e-13
5.89125,4.8915414499256644e-12,1.936647503574743e-13,4.4577400709172933e-14,3.984468905145845e-14,6.5910802805016411e-14,2.3434750206971916e-13,2.7758514670037549e-13
5.8915,4.893995270860472e-12,1.9374895565241803e-13,4.4569210403857362e-14,3.9808706552618454e-14,6.5842335109656414e-14,2.3417569404660388e-13,2.774284122317822e-13
5.89175,4.8964409925905768e-12,1.9383244542850763e-13,4.4560708662346972e-14,3.9772426236183039e-14,6.5773463163604383e-14,2.3400294843111045e-13,2.7727062543571789e-13
5.892,4.8988790634092792e-12,1.9391525916000386e-13,4.4551926537227224e-14,3.9735856597623343e-14,6.5704209018555643e-14,2.3382922990519823e-13,2.7711197787402949e-13
5.89225,4.9013100397713195e-12,1.9399745215526016e-13,4.4542888917585697e-14,3.969900888811445e-14,6.5634592592032688e-14,2.3365450828431339e-13,2.7695260050171309e-13
5.8925,4.9037345501010343e-12,1.9407908898810032e-13,4.4533614805093586e-14,3.966189868466161e-14,6.5564631361065063e-14,2.3347875606598611e-13,2.7679255301895825e-13
5.89275,4.9061532355302223e-12,1.9416023302857343e-13,4.4524117055282652e-14,3.9624543004422425e-14,6.5494343617343423e-14,2.3330194936880191e-13,2.766318372858769e-13
5.893,4.9085667006261415e-12,1.9424094427773033e-13,4.4514405400465523e-14,3.9586959901615335e-14,6.5423753124066124e-14,2.331240613709964e-13,2.7647041988740633e-13
5.89325,4.9109754744528474e-12,1.943212814810016e-13,4.4504489340502734e-14,3.9549163029907571e-14,6.5352891707511067e-14,2.3294506667683438e-13,2.7630826619779366e-13
5.8935,4.9133799729951002e-12,1.9440130440719114e-13,4.4494380836004181e-14,3.9511162031247569e-14,6.5281799798915826e-14,2.3276495293536919e-13,2.7614536425206309e-13
5.89375,4.9157804797780438e-12,1.9448107478538006e-13,4.4484096319814489e-14,3.9472962246865871e-14,6.5210522647532474e-14,2.3258372152480799e-13,2.7598172180068227e-13
5.894,4.9181771655574647e-12,1.9456066139033717e-13,4.4473658203756388e-14,3.9434569210470475e-14,6.5139105813932739e-14,2.3240139798742989e-13,2.7581734595532572e-13
5.89425,4.9205700896876035e-12,1.9464013943141043e-13,4.4463094174298046e-14,3.9395995650377531e-14,6.5067595334536641e-14,2.3221803266243262e-13,2.7565221910959775e-13
5.8945,4.9229591912227928e-12,1.9471959099406022e-13,4.445243616567928e-14,3.935726294709225e-14,6.4996040432387139e-14,2.3203371399929626e-13,2.7548630924394641e-13
5.89475,4.9253443826485427e-12,1.9479910407007753e-13,4.4441717482214488e-14,3.9318402541074003e-14,6.4924499726754385e-14,2.318485757570607e-13,2.7531958537255851e-13
5.895,4.9277256317019845e-12,1.9487876633740849e-13,4.4430970223626544e-14,3.9279452188300948e-14,6.4853042184808543e-14,2.3166281017839215e-13,2.751520484716399e-13
5.89525,4.930103001198881e-12,1.9495866100656776e-13,4.4420221941009214e-14,3.9240454334438962e-14,6.4781745341182352e-14,2.3147667150282329e-13,2.7498375767367836e-13
5.8955,4.9324766691965033e-12,1.9503886335468048e-13,4.4409493298025888e-14,3.9201454479428962e-14,6.4710688271849229e-14,2.3129045882305806e-13,2.7481483399738042e-13
5.89575,4.9348469367554651e-12,1.9511943483977209e-13,4.4398795851910072e-14,3.9162502484808995e-14,6.4639945989111675e-14,2.3110449465677732e-13,2.7464545011125866e-13
5.896,4.9372142278497169e-12,1.9520042064350725e-13,4.4388136869344264e-14,3.912365288871442e-14,6.4569584965326637e-14,2.3091908337883061e-13,2.7447580476153883e-13
5.89625,4.9395790954561294e-12,1.9528185130976958e-13,4.437752879121029e-14,3.9084964931418974e-14,6.449966218899103e-14,2.3073447530825158e-13,2.7430610812135986e-13
5.8965,4.9419422094179516e-12,1.9536374746018346e-13,4.4366988676320397e-14,3.9046498026897198e-14,6.4430228420235058e-14,2.3055085702071014e-13,2.7413658013791396e-13
5.89675,4.944304341582255e-12,1.9544612401101543e-13,4.4356534569495625e-14,3.9008304932382672e-14,6.4361331796463413e-14,2.3036835166216321e-13,2.739674499740116e-13
5.897,4.9466663416051179e-12,1.9552899464180895e-13,4.4346183722279531e-14,3.8970427777829388e-14,6.4293023502200895e-14,2.3018704416923669e-13,2.737989598776434e-13
5.89725,4.9490291021986782e-12,1.9561237527872028e-13,4.4335951572305423e-14,3.8932897420266922e-14,6.4225360066671012e-14,2.300069977491503e-13,2.7363136995698546e-13
5.8975,4.9513935191926173e-12,1.9569628559317321e-13,4.4325852311502619e-14,3.8895738785490305e-14,6.4158402663669877e-14,2.2982827411737789e-13,2.7346493569673935e-13
5.89775,4.9537604535059298e-12,1.9578075019899015e-13,4.4315898204625364e-14,3.8858976985941823e-14,6.4092213057416572e-14,2.296509416040842e-13,2.7329990089540246e-13
5.898,4.9561307190852804e-12,1.9586580018475653e-13,4.4306103057772005e-14,3.8822642321716722e-14,6.4026851876975266e-14,2.2947507715885298e-13,2.7313650175156149e-13
5.89825,4.9585050516892438e-12,1.9595146660343044e-13,4.4296481339771518e-14,3.8786770721165064e-14,6.3962377665552903e-14,2.2930076928665829e-13,2.7297495479736172e-13
5.8985,4.9608841115012926e-12,1.9603778040741736e-13,4.4287048059346682e-14,3.8751403601643966e-14,6.3898844527404132e-14,2.2912811494176989e-13,2.7281544339405913e-13
5.89875,4.9632684799690052e-12,1.9612476751520888e-13,4.4277816470134844e-14,3.8716583097436421e-14,6.3836295420535123e-14,2.2895721131328705e-13,2.7265810511140264e-13
5.899,4.9656586908903937e-12,1.9621244643814027e-13,4.4268797243590162e-14,3.8682346675208938e-14,6.3774750395502716e-14,2.2878814922611864e-13,2.7250302781049086e-13
5.89925,4.9680552263321269e-12,1.9630082763793522e-13,4.4260000108111701e-14,3.8648723796790088e-14,6.3714195663223796e-14,2.2862101703889009e-13,2.723502713160743e-13
5.8995,4.9704585322627982e-12,1.9638991506083673e-13,4.4251434106845651e-14,3.8615732244031902e-14,6.3654580751141005e-14,2.2845590848372645e-13,2.721998778475302e-13
5.89975,4.9728690335903266e-12,1.964797076712922e-13,4.4243108746950011e-14,3.8583376809244827e-14,6.3595826549950766e-14,2.2829291606646999e-13,2.720518688067786e-13
5.9,4.9752871661023512e-12,1.9657020415412573e-13,4.4235037360532733e-14,3.8551653593730641e-14,6.3537840861450482e-14,2.2813214641091188e-13,2.7190624521939675e-13
5.90025,4.9777133620697236e-12,1.9666140986504072e-13,4.4227237768259617e-14,3.8520547327258327e-14,6.3480532406395141e-14,2.2797369519889418e-13,2.7176296840815029e-13
5.9005,4.9801480511905068e-12,1.967533400618497e-13,4.421973286897342e-14,3.84900303181859e-14,6.3423817690727199e-14,2.278176448681284e-13,2.7162196301364112e-13
5.90075,4.9825916693306578e-12,1.9684602685720275e-13,4.4212548385991601e-14,3.8460060096631463e-14,6.3367619873702459e-14,2.2766405153841713e-13,2.714831332021772e-13
5.901,4.985044642525664e-12,1.9693951369325851e-13,4.4205710233689079e-14,3.8430581979093756e-14,6.3311867677298778e-14,2.2751294676697719e-13,2.7134637357320218e-13
5.90125,4.987507403170371e-12,1.970338500668199e-13,4.4199240517037917e-14,3.840153589138912e-14,6.3256495092748895e-14,2.2736429438159693e-13,2.7121160503068532e-13
5.9015,4.9899803647870428e-12,1.971290837487961e-13,4.4193155767853311e-14,3.8372865027888953e-14,6.3201445978419394e-14,2.2721800431786616e-13,2.7107877062946895e-13
5.90175,4.9924639136349392e-12,1.9722525841048415e-13,4.4187466013903327e-14,3.8344523139821263e-14,6.3146681434202244e-14,2.2707393551794087e-13,2.709478353844423e-13
5.902,4.9949583836507322e-12,1.9732240534414866e-13,4.4182172968952159e-14,3.8316480254138335e-14,6.3092184919319374e-14,2.2693192700236977e-13,2.7081877351037237e-13
5.90225,4.9974640244719141e-12,1.9742053764258007e-13,4.4177271938291854e-14,3.8288727155248497e-14,6.3037958618024712e-14,2.2679180372026804e-13,2.7069156521721245e-13
5.9025,4.9999809810562489e-12,1.9751964601949469e-13,4.4172752392297505e-14,3.8261257322744264e-14,6.2984014350164927e-14,2.2665340427204671e-13,2.7056616775604484e-13
5.90275,5.0025092727032367e-12,1.9761969627001436e-13,4.4168599322435935e-14,3.8234060127957706e-14,6.293036301803887e-14,2.2651659855132332e-13,2.7044252694537658e-13
5.903,5.0050487560207719e-12,1.9772062929707979e-13,4.4164793992705037e-14,3.8207124053749734e-14,6.2877004613990854e-14,2.2638129892791413e-13,2.7032058184640771e-13
5.90325,5.0075991153291779e-12,1.9782236475325719e-13,4.416132220282315e-14,3.8180437671735292e-14,6.2823924343477956e-14,2.2624746415527304e-13,2.7020024585505757e-13
5.9035,5.0101598157444467e-12,1.979248096593366e-13,4.4158175113509541e-14,3.8153991883811865e-14,6.2771097182646131e-14,2.2611508541313491e-13,2.7008140766508409e-13
5.90375,5.0127300893045876e-12,1.9802787169522552e-13,4.4155352193351507e-14,3.8127778604927244e-14,6.2718496868334706e-14,2.259841671496581e-13,2.6996393777494682e-13
5.904,5.0153089358263012e-12,1.9813146989708327e-13,4.4152861552998168e-14,3.8101791760865004e-14,6.2666103914352621e-14,2.2585471369766257e-13,2.6984767869422323e-13
5.90425,5.0178951295957919e-12,1.9823554520429572e-13,4.4150716845829843e-14,3.8076025202150349e-14,6.2613910092172137e-14,2.2572671161493553e-13,2.6973245943399433e-13
5.9045,5.0204872245129879e-12,1.9834006699043212e-13,4.4148933796904721e-14,3.8050471452287761e-14,6.256191853725783e-14,2.2560012191916469e-13,2.6961810738249663e-13
5.90475,5.0230835654599528e-12,1.9844503031742357e-13,4.4147523678965132e-14,3.8025120581921262e-14,6.251014221746934e-14,2.2547487276612268e-13,2.6950448347828818e-13
5.905,5.025682309238297e-12,1.9855044626272113e-13,4.4146487059586364e-14,3.7999960878829176e-14,6.2458603349895113e-14,2.2535086654172e-13,2.6939152910688469e-13
5.90525,5.0282814617605374e-12,1.9865633138186168e-13,4.4145812942428764e-14,3.797498030299842e-14,6.24073324504799e-14,2.252279952917761e-13,2.6927928138570733e-13
5.9055,5.0308789044888566e-12,1.9876269100716912e-13,4.414547285192884e-14,3.7950168425785944e-14,6.2356367806338721e-14,2.2510617029751863e-13,2.691678786574191e-13
5.90575,5.0334724232771998e-12,1.9886950867264872e-13,4.4145421096299271e-14,3.7925518118423245e-14,6.2305750953238335e-14,2.2498532836659585e-13,2.6905753774748377e-13
5.906,5.0360597337659388e-12,1.9897673567634393e-13,4.4145597123599362e-14,3.7901026402114077e-14,6.2255520932075059e-14,2.2486542932124338e-13,2.6894850261047425e-13
5.90625,5.0386385136234801e-12,1.9908428483620605e-13,4.4145927637573818e-14,3.7876695856281187e-14,6.2205706868376605e-14,2.2474644355026905e-13,2.6884100331415791e-13
5.9065,5.0412064316396653e-12,1.9919202965705251e-13,4.4146327469480229e-14,3.7852528909600904e-14,6.2156322587344737e-14,2.2462833705905202e-13,2.6873521647641092e-13
5.90675,5.0437611991670382e-12,1.9929980664107335e-13,4.4146705536146152e-14,3.7828522019176227e-14,6.2107365527913229e-14,2.2451107332479549e-13,2.6863124421080094e-13
5.907,5.0463005699811971e-12,1.9940742557480922e-13,4.4146968676407789e-14,3.7804663667519905e-14,6.2058821530933032e-14,2.2439461511207555e-13,2.6852909860012248e-13
5.90725,5.0488223824369079e-12,1.9951468063800042e-13,4.4147026779572029e-14,3.7780931293848327e-14,6.2010671954564462e-14,2.242789282938529e-13,2.6842869147388562e-13
5.9075,5.0513245842050776e-12,1.9962136219327242e-13,4.4146799452029556e-14,3.7757295003315711e-14,6.1962899439397099e-14,2.2416398843392733e-13,2.683298373679371e-13
5.90775,5.053805249132243e-12,1.9972726922932444e-13,4.4146220474527254e-14,3.7733726426703679e-14,6.1915491166983489e-14,2.2404978970157616e-13,2.6823230776742055e-13
5.908,5.0562626867928361e-12,1.9983222809430793e-13,4.4145234903552098e-14,3.7710202144532349e-14,6.1868438385672414e-14,2.2393635641697984e-13,2.6813590198306178e-13
5.90825,5.0586954740334488e-12,1.9993609362728113e-13,4.4143810111245364e-14,3.7686708953066014e-14,6.1821733840929454e-14,2.2382373446373068e-13,2.6804050189987506e-13
5.9085,5.061102539981416e-12,2.0003875358882506e-13,4.4141933149097009e-14,3.7663242817394393e-14,6.1775371612185481e-14,2.2371199385162932e-13,2.6794610590103405e-13
5.90875,5.0634831500878071e-12,2.0014013433971782e-13,4.4139604434565471e-14,3.7639806847218703e-14,6.1729347662093435e-14,2.2360119633018629e-13,2.6785283355101344e-13
5.909,5.0658369647198591e-12,2.0024019452660397e-13,4.4136827427237334e-14,3.7616405750637936e-14,6.1683661548542861e-14,2.2349137681235813e-13,2.6776088936374891e-13
5.90925,5.0681639957933495e-12,2.0033891925142179e-13,4.413360421062225e-14,3.7593043778936305e-14,6.1638318458007002e-14,2.23382535680218e-13,2.6767051479245807e-13
5.9095,5.070464635665742e-12,2.0043631547180697e-13,4.4129936885808922e-14,3.7569727066085557e-14,6.1593326216884318e-14,2.2327464153212097e-13,2.6758193375527073e-13
5.90975,5.0727396170814233e-12,2.0053239812343484e-13,4.4125827889172897e-14,3.7546465694734225e-14,6.1548689968246502e-14,2.2316764431874428e-13,2.674953205020479e-13
5.91,5.0749899970925506e-12,2.0062718603376111e-13,4.4121278964854596e-14,3.7523273032947538e-14,6.1504406765265765e-14,2.2306150191494459e-13,2.6741073694428876e-13
5.91025,5.0772171116802277e-12,2.0072070101521317e-13,4.4116293594346995e-14,3.7500163033304212e-14,6.1460461584073229e-14,2.2295618848049898e-13,2.6732817580971929e-13
5.9105,5.0794224927742167e-12,2.0081296562794421e-13,4.4110877812051908e-14,3.7477145772579023e-14,6.1416825492311672e-14,2.2285169740126691e-13,2.6724754991221172e-13
5.91075,5.0816077914615922e-12,2.0090400486081839e-13,4.4105040448951448e-14,3.745422256840254e-14,6.1373459618849437e-14,2.2274804513187523e-13,2.6716875816950245e-13
5.911,5.0837747452047239e-12,2.0099385668705852e-13,4.4098795493729277e-14,3.7431384744830307e-14,6.1330322792521391e-14,2.2264525461719377e-13,2.6709170252729647e-13
5.91125,5.085925130527205e-12,2.0108257390411419e-13,4.4092166156097675e-14,3.7408615853778009e-14,6.1287380529397891e-14,2.2254334381444576e-13,2.6701628324183343e-13
5.9115,5.088060702919036e-12,2.0117023264284588e-13,4.4085190310736015e-14,3.738589889237007e-14,6.1244612910684457e-14,2.2244232017597315e-13,2.6694241428246476e-13
5.91175,5.0901831593954658e-12,2.0125693579966183e-13,4.4077920927068518e-14,3.7363222333960508e-14,6.1202014642122059e-14,2.2234217809405079e-13,2.6687004392730329e-13
5.912,5.0922941058885023e-12,2.0134281400956187e-13,4.4070422885620837e-14,3.7340586149707723e-14,6.1159591752573107e-14,2.2224289918463776e-13,2.6679911386254704e-13
5.91225,5.0943950648124744e-12,2.0142802289399829e-13,4.406276769331561e-14,3.7318002829101784e-14,6.1117353534579657e-14,2.2214448283573779e-13,2.6672954725372211e-13
5.9125,5.0964874424516711e-12,2.0151274183969005e-13,4.4055030282956583e-14,3.7295493847046907e-14,6.1075304593084047e-14,2.2204695795575791e-13,2.6666124957824831e-13
5.91275,5.0985725380185267e-12,2.0159716444576856e-13,4.4047286225771444e-14,3.7273086753365504e-14,6.103344324154017e-14,2.2195040176134226e-13,2.6659413822339857e-13
5.913,5.1006515355771086e-12,2.0168148526802162e-13,4.4039608263220047e-14,3.7250812131083506e-14,6.099176445611589e-14,2.2185494030720377e-13,2.6652813328648334e-13
5.91325,5.1027254910919177e-12,2.0176589423985648e-13,4.4032061824396007e-14,3.7228700004797634e-14,6.0950263990087109e-14,2.2176072188896013e-13,2.6646315984550629e-13
5.9135,5.1047953387488141e-12,2.0185056714280677e-13,4.4024703344598927e-14,3.7206779995398693e-14,6.0908941266209339e-14,2.2166790043020155e-13,2.663991739635973e-13
5.91375,5.1068618809662892e-12,2.019356579518782e-13,4.4017576385831382e-14,3.7185082379546685e-14,6.086780056210106e-14,2.2157660889416258e-13,2.6633614802099139e-13
5.914,5.1089258148012404e-12,2.0202129557181791e-13,4.4010712541128066e-14,3.7163636485120696e-14,6.0826848642885417e-14,2.2148694488281158e-13,2.6627406031735759e-13
5.91425,5.1109877156775385e-12,2.021075803266575e-13,4.4004136946038426e-14,3.7142463345419141e-14,6.0786092888069563e-14,2.2139897778703216e-13,2.6621288425801123e-13
5.9145,5.113048073261125e-12,2.021945930358215e-13,4.3997870744136178e-14,3.712157180819365e-14,6.0745540008613075e-14,2.2131274977925629e-13,2.6615259714761368e-13
5.91475,5.1151072547291689e-12,2.0228239564624048e-13,4.3991930928993592e-14,3.7100956863243085e-14,6.0705198656466538e-14,2.2122828215561505e-13,2.660931213946586e-13
5.915,5.1171655596265466e-12,2.0237104161440434e-13,4.3986332459273129e-14,3.7080597202999758e-14,6.0665086360743337e-14,2.2114556307643473e-13,2.6603432705165369e-13
5.91525,5.1192231718940457e-12,2.024605802429817e-13,4.3981088269337256e-14,3.7060464878782662e-14,6.0625223905145589e-14,2.2106456418521834e-13,2.6597605581335323e-13
5.9155,5.1212802120568019e-12,2.0255105822992236e-13,4.397620816614493e-14,3.7040531797100152e-14,6.0585641660942698e-14,2.2098524825423364e-13,2.6591812353964289e-13
5.91575,5.1233367392412079e-12,2.0264252233165734e-13,4.3971699621379832e-14,3.7020779771951787e-14,6.0546369891856322e-14,2.2090756169243097e-13,2.6586033860491032e-13
5.916,5.1253927170168167e-12,2.0273501480911772e-13,4.3967566119165755e-14,3.7001200382579135e-14,6.050742611215596e-14,2.2083134952234344e-13,2.6580249195222115e-13
5.91625,5.127448015656106e-12,2.0282856709179922e-13,4.3963808856444227e-14,3.6981799208140535e-14,6.0468836538357596e-14,2.2075647478762632e-13,2.6574436451086343e-13
5.9165,5.1295023725572917e-12,2.0292319851730762e-13,4.3960425545190868e-14,3.6962595718831628e-14,6.0430643304486721e-14,2.2068279018684678e-13,2.6568575196421935e-13
5.91675,5.1315553594504453e-12,2.0301890830320375e-13,4.3957412731480244e-14,3.694361494880071e-14,6.0392890048183011e-14,2.2061010712622955e-13,2.6562648466711809e-13
5.917,5.1336063908772612e-12,2.0311567105977415e-13,4.3954761412368625e-14,3.6924885343249472e-14,6.0355611446904189e-14,2.205381960519247e-13,2.6556645052398794e-13
5.91725,5.1356546789698685e-12,2.0321343421715044e-13,4.3952454707399163e-14,3.6906429253637572e-14,6.031883690777199e-14,2.2046679244930411e-13,2.6550561480628864e-13
5.9175,5.1376992430473218e-12,2.0331211763562354e-13,4.3950467173556583e-14,3.6888262159602368e-14,6.0282593188773446e-14,2.2039562624021526e-13,2.6544402393256576e-13
5.91775,5.1397389265479884e-12,2.0341161466236486e-13,4.3948762367733557e-14,3.6870392221485217e-14,6.0246902500047667e-14,2.2032445097975104e-13,2.6538180614897093e-13
5.918,5.1417723876343316e-12,2.035117978876968e-13,4.3947294871520735e-14,3.6852823816754994e-14,6.0211775634398298e-14,2.2025306950726378e-13,2.6531915500535707e-13
5.91825,5.1437981516835925e-12,2.0361252611230167e-13,4.394601227912746e-14,3.6835553812912514e-14,6.0177223548759266e-14,2.2018134723305217e-13,2.6525629112473755e-13
5.9185,5.145814676052289e-12,2.0371365219102631e-13,4.394486084736701e-14,3.6818568894357799e-14,6.0143224283233336e-14,2.2010920869924111e-13,2.6519341169946684e-13
5.91875,5.1478204217617527e-12,2.0381503067470451e-13,4.3943789215025635e-14,3.680184663338005e-14,6.0109732574710268e-14,2.2003663469234697e-13,2.6513064936921836e-13
