Physical Time (s),enth_flux_enthalpy_top Monitor (W): top_cv1,enth_flux_enthalpy_top Monitor (W): top_cv2,enth_flux_enthalpy_top Monitor (W): top_cv3,enth_flux_enthalpy_top Monitor (W): top_cv4,enth_flux_enthalpy_top Monitor (W): top_cv5,enth_flux_enthalpy_top Monitor (W): top_cv6,enth_flux_enthalpy_top Monitor (W): top_cv7
6.30975,-9.4391473825011215e-10,-3.2777865938512047e-10,-2.9087181820822489e-10,-3.1303722659947395e-10,-3.7897231230306205e-10,-9.4652324824172561e-10,-1.4642755865751079e-09
6.31,-9.4517377460065614e-10,-3.2763260500831597e-10,-2.9040645689509215e-10,-3.1217197345288494e-10,-3.7770359460625865e-10,-9.4266555144116456e-10,-1.4579951739442765e-09
6.31025,-9.4663497992527821e-10,-3.2751715561063477e-10,-2.8996944903611622e-10,-3.1133632158363462e-10,-3.764550563110364e-10,-9.388610695824653e-10,-1.4517605867241974e-09
6.3105,-9.4828686324349338e-10,-3.2743212864636546e-10,-2.8956229545261593e-10,-3.1052847413419315e-10,-3.7522235756696408e-10,-9.3510549565693255e-10,-1.445552990878224e-09
6.31075,-9.5010874586375134e-10,-3.2737560422420987e-10,-2.8918424612156511e-10,-3.0974355396352524e-10,-3.7399951694685608e-10,-9.3138935203478989e-10,-1.4393477812406651e-09
6.311,-9.5208032974113683e-10,-3.2734667190166022e-10,-2.8883448116993332e-10,-3.0898207088044352e-10,-3.7279066286404691e-10,-9.2772399123254075e-10,-1.4331649647751491e-09
6.31125,-9.5417697661621411e-10,-3.2734250418073646e-10,-2.8851083298594551e-10,-3.082436493543209e-10,-3.7160191115292927e-10,-9.2412221617478698e-10,-1.427032215992051e-09
6.3115,-9.5638503279745807e-10,-3.273627285127957e-10,-2.8821132385520647e-10,-3.0752259442033423e-10,-3.7042691773701563e-10,-9.2056758694033271e-10,-1.4209235671488609e-09
6.31175,-9.5868196829579218e-10,-3.2740587947449599e-10,-2.8793424950743015e-10,-3.0681516468576779e-10,-3.6926106632171056e-10,-9.170452850656178e-10,-1.4148205258789138e-09
6.312,-9.610365520299686e-10,-3.2746913897197115e-10,-2.8767498273616691e-10,-3.0611941645596294e-10,-3.6810643724049849e-10,-9.1355524176628826e-10,-1.4087372858557389e-09
6.31225,-9.634258844441301e-10,-3.2754906556254035e-10,-2.8742936471230092e-10,-3.0543447760981292e-10,-3.6696730154469216e-10,-9.1010050387330894e-10,-1.4026946496707392e-09
6.3125,-9.6583781162145641e-10,-3.2764445174261089e-10,-2.8719390970409926e-10,-3.0475474733470399e-10,-3.6583736149876108e-10,-9.0665832522871413e-10,-1.3966619268423109e-09
6.31275,-9.6825735090362876e-10,-3.2775305614119398e-10,-2.8696430551129653e-10,-3.0407420325083921e-10,-3.6471015772382355e-10,-9.0320556477216336e-10,-1.3906125024082516e-09
6.313,-9.7066247341302814e-10,-3.2787093158601319e-10,-2.8673515675854696e-10,-3.0339076612843381e-10,-3.6358733893211869e-10,-8.9973937449894666e-10,-1.3845605211395255e-09
6.31325,-9.730342548305129e-10,-3.279945564343425e-10,-2.8650239742596948e-10,-3.0270473195596521e-10,-3.6247293469325417e-10,-8.9626465452311665e-10,-1.3785287578348842e-09
6.3135,-9.7536953053988888e-10,-3.2811920073830182e-10,-2.8626183028832092e-10,-3.0200964458956264e-10,-3.6135739682968253e-10,-8.9276142894044387e-10,-1.3724896469067465e-09
6.31375,-9.7764901518351383e-10,-3.282414225079954e-10,-2.8601087120581926e-10,-3.0130116300528477e-10,-3.6023143853413727e-10,-8.8921550439028588e-10,-1.3664236715059383e-09
6.314,-9.7985216892059013e-10,-3.2835696323804017e-10,-2.8574708182232861e-10,-3.005793410289991e-10,-3.5909527461969883e-10,-8.8563881589172981e-10,-1.36035697077001e-09
6.31425,-9.8196438666146689e-10,-3.2846067115179793e-10,-2.8546882657272577e-10,-2.9984554420485073e-10,-3.5795120537845227e-10,-8.8205068167325041e-10,-1.3543251076562207e-09
6.3145,-9.8398754869825437e-10,-3.2855055966864518e-10,-2.8517697261236483e-10,-2.9909328652632416e-10,-3.567838281791578e-10,-8.7842940770096429e-10,-1.3482832116202539e-09
6.31475,-9.8590413121771044e-10,-3.2862256524912503e-10,-2.8487086698481455e-10,-2.9832490453575159e-10,-3.555965778986722e-10,-8.747934422731996e-10,-1.3422623171518096e-09
6.315,-9.8770393508025975e-10,-3.2867470816162578e-10,-2.8455132364222534e-10,-2.9754260002092528e-10,-3.5439285235212579e-10,-8.7115966527389116e-10,-1.3362880907071322e-09
6.31525,-9.8938467775834727e-10,-3.287054722890086e-10,-2.842182934081247e-10,-2.9674054620358594e-10,-3.5316102336433907e-10,-8.6750526402312703e-10,-1.3303098876585607e-09
6.3155,-9.9094092452924529e-10,-3.2871288854912836e-10,-2.8387218134589675e-10,-2.9592194652491111e-10,-3.5190699196546676e-10,-8.6384355920313755e-10,-1.324346837218354e-09
6.31575,-9.9237851366776766e-10,-3.2869670275712584e-10,-2.8351221658762867e-10,-2.9508714347571175e-10,-3.5063239043142096e-10,-8.6017474086265214e-10,-1.318393453045724e-09
6.316,-9.9368524264745132e-10,-3.2865560297857634e-10,-2.83137663977881e-10,-2.9423940287531034e-10,-3.4934472573282522e-10,-8.5651203848838622e-10,-1.3124709741652251e-09
6.31625,-9.9487041228461253e-10,-3.2859100878391655e-10,-2.8274855376533508e-10,-2.9337927850947469e-10,-3.4804462880350859e-10,-8.528515857310939e-10,-1.3065656379687875e-09
6.3165,-9.9593893460743982e-10,-3.2850346149541388e-10,-2.8234353531249292e-10,-2.9250518213339257e-10,-3.4673136867483169e-10,-8.4918478669640038e-10,-1.3006537533907407e-09
6.31675,-9.9689467463775558e-10,-3.2839355350827361e-10,-2.8192085993988506e-10,-2.916206231041384e-10,-3.4541427361129669e-10,-8.4552853454772635e-10,-1.2947632527210456e-09
6.317,-9.9774120686667429e-10,-3.2826113084040251e-10,-2.8147895503565184e-10,-2.9072912346562129e-10,-3.4410398430205317e-10,-8.4190363052338312e-10,-1.288926487893661e-09
6.31725,-9.984904338434583e-10,-3.2810790067399542e-10,-2.8101782487949256e-10,-2.8982955727699429e-10,-3.4280025447993107e-10,-8.3830633869967549e-10,-1.2831278048972225e-09
6.3175,-9.9915113660779861e-10,-3.2793415127214319e-10,-2.8053755401747659e-10,-2.8892179053845403e-10,-3.4150438271252683e-10,-8.3473658273907979e-10,-1.2773579099748101e-09
6.31775,-9.9974174039624598e-10,-3.2774077155278434e-10,-2.8003883066740277e-10,-2.8800979475848646e-10,-3.4022489583559302e-10,-8.3121227622038812e-10,-1.2716429505084173e-09
6.318,-1.0002666663161482e-09,-3.2752740924337691e-10,-2.7952300401083357e-10,-2.8709819428450484e-10,-3.3897031959603911e-10,-8.2775032005616519e-10,-1.2660101346846164e-09
6.31825,-1.0007385026933881e-09,-3.2729613395220106e-10,-2.7899368069069089e-10,-2.8618745323902637e-10,-3.3773727057725151e-10,-8.2433979175949615e-10,-1.260437434090739e-09
6.3185,-1.0011640601776598e-09,-3.2704857904621909e-10,-2.7845453596091705e-10,-2.8527852162976738e-10,-3.3652185594474612e-10,-8.209678912620758e-10,-1.2549021154857406e-09
6.31875,-1.0015541685538735e-09,-3.2678523009482459e-10,-2.7790800937718692e-10,-2.8437571696566795e-10,-3.3532713608889976e-10,-8.176396034938171e-10,-1.2494215842325529e-09
6.319,-1.0019146516935908e-09,-3.2650835318541488e-10,-2.7735773381939345e-10,-2.8348402997702728e-10,-3.3415763991108811e-10,-8.1436402608301404e-10,-1.2440223234303211e-09
6.31925,-1.0022547407583713e-09,-3.2622096007298744e-10,-2.7680749553321045e-10,-2.8259968695968205e-10,-3.3299953460636143e-10,-8.1110859932558142e-10,-1.2386540760396305e-09
6.3195,-1.0025773879466981e-09,-3.2592583910736888e-10,-2.7625921337414291e-10,-2.8172616691846215e-10,-3.3185581530114089e-10,-8.0787990150208624e-10,-1.2333415802351848e-09
6.31975,-1.0028898812802455e-09,-3.2562580793153142e-10,-2.7571490813698725e-10,-2.8086439103237901e-10,-3.307243809899486e-10,-8.0467509438940683e-10,-1.2280850685004948e-09
6.32,-1.0031935350897653e-09,-3.2532386750553041e-10,-2.7517485965537829e-10,-2.8001653593683964e-10,-3.2960853507243931e-10,-8.0150351023357036e-10,-1.2229021131066111e-09
6.32025,-1.003503010765082e-09,-3.2502388259407624e-10,-2.7464105667098005e-10,-2.7917881960663506e-10,-3.28497283028241e-10,-7.9834586937516363e-10,-1.2177461639905138e-09
6.3205,-1.0038269691869702e-09,-3.2472940316153072e-10,-2.7411384156762699e-10,-2.7835323746913512e-10,-3.2739537356476445e-10,-7.9521549886754506e-10,-1.2126326041869711e-09
6.32075,-1.0041780430752262e-09,-3.2444331797026579e-10,-2.7359403826970327e-10,-2.7753976501863958e-10,-3.2630334210969716e-10,-7.9211620866002378e-10,-1.2075566290662583e-09
6.321,-1.0045599125484669e-09,-3.2416859643665781e-10,-2.730825521125836e-10,-2.7674097273335603e-10,-3.2522781844337733e-10,-7.8906350667112897e-10,-1.202539164805749e-09
6.32125,-1.004991526045349e-09,-3.2390854671762286e-10,-2.7258312856778391e-10,-2.7595528467997766e-10,-3.2416176815762555e-10,-7.8604155209808777e-10,-1.197538193480313e-09
6.3215,-1.0054838026087586e-09,-3.2366528130224879e-10,-2.7209725409649444e-10,-2.7518544266576097e-10,-3.2311060762247557e-10,-7.8306251793760665e-10,-1.1925731813098135e-09
6.32175,-1.0060494170111274e-09,-3.2344030720546962e-10,-2.7162784055399038e-10,-2.7443368072293291e-10,-3.2207548370089433e-10,-7.8012935786336013e-10,-1.1876439462100287e-09
6.322,-1.0066931335789477e-09,-3.2323463582462488e-10,-2.7117705238041924e-10,-2.7370401496918891e-10,-3.210608222824069e-10,-7.7725318196310782e-10,-1.1827694112985252e-09
6.32225,-1.0074304290852133e-09,-3.2304812154065552e-10,-2.7074760250207859e-10,-2.7299761312180439e-10,-3.2006259436481065e-10,-7.7442839253983454e-10,-1.1779349481229082e-09
6.3225,-1.008271126086806e-09,-3.2288310958765633e-10,-2.703439253320783e-10,-2.7231626170867265e-10,-3.1907705788443619e-10,-7.7164518675188641e-10,-1.1731252685248471e-09
6.32275,-1.0092232859346442e-09,-3.2273817899527895e-10,-2.6996601085608143e-10,-2.7166214703409153e-10,-3.1810674349740308e-10,-7.6890835942766962e-10,-1.1683621898496524e-09
6.323,-1.0102822083172442e-09,-3.2261283229169601e-10,-2.6961394353342941e-10,-2.7103761885734581e-10,-3.1715626983147358e-10,-7.6622483086484812e-10,-1.1636768679284651e-09
6.32325,-1.0114576719898552e-09,-3.2250718927008321e-10,-2.6928898902850388e-10,-2.7044133317790785e-10,-3.1622217608128795e-10,-7.6357857275680801e-10,-1.159055683299309e-09
6.3235,-1.0127601267113434e-09,-3.2242112678014568e-10,-2.6899166214227487e-10,-2.6987174944875863e-10,-3.153036727759212e-10,-7.6096120741099586e-10,-1.1544942486793227e-09
6.32375,-1.0141817991841973e-09,-3.223530502844055e-10,-2.6871848153307388e-10,-2.6932691752860257e-10,-3.1440527339357813e-10,-7.5837738934139174e-10,-1.1500132955059567e-09
6.324,-1.0157126695893624e-09,-3.2230038524146076e-10,-2.6846569761761347e-10,-2.6880494411901547e-10,-3.1353325865179631e-10,-7.5583772290683005e-10,-1.1456353282719075e-09
6.32425,-1.0173630496317289e-09,-3.2226485257395366e-10,-2.6823246028688688e-10,-2.6830152479246748e-10,-3.1268654073223881e-10,-7.5333503354505332e-10,-1.1413417297864498e-09
6.3245,-1.0191364677894839e-09,-3.2224696029155253e-10,-2.6801801642229024e-10,-2.6781360132223419e-10,-3.1186539380811146e-10,-7.5087067174866075e-10,-1.1371208482137162e-09
6.32475,-1.0210237055179484e-09,-3.2224429772275434e-10,-2.6781771445085373e-10,-2.673377997988701e-10,-3.1107274315318664e-10,-7.4845276741324458e-10,-1.1329838216955987e-09
6.325,-1.0230103443980414e-09,-3.2225541117272648e-10,-2.6762825590374007e-10,-2.6687289139935336e-10,-3.1031191181361631e-10,-7.4609109574700476e-10,-1.1289479454869573e-09
6.32525,-1.0250976949148125e-09,-3.2228138880072267e-10,-2.6744963391306789e-10,-2.6641721460231911e-10,-3.0957915647102196e-10,-7.437802560041775e-10,-1.1249950376750376e-09
6.3255,-1.0272824343849345e-09,-3.2232326330439549e-10,-2.6728230943763421e-10,-2.659696775581973e-10,-3.0886974349269473e-10,-7.4151689831367236e-10,-1.121112950890099e-09
6.32575,-1.0295492285772685e-09,-3.2237825897365366e-10,-2.6712261243669241e-10,-2.6552950676451369e-10,-3.0818221726778814e-10,-7.3930540942716267e-10,-1.1173113968486215e-09
6.326,-1.0318760643706865e-09,-3.2244406142034275e-10,-2.669677268306936e-10,-2.6509695569823166e-10,-3.0751549740499116e-10,-7.3715145124935005e-10,-1.1136024038377354e-09
6.32625,-1.0342548486889151e-09,-3.2252032518136079e-10,-2.6681725623884833e-10,-2.6467036156273766e-10,-3.0686274496206936e-10,-7.3505078922884874e-10,-1.1099666985217921e-09
6.3265,-1.0366691095394683e-09,-3.2260659946965996e-10,-2.6667157295820785e-10,-2.6424760638157523e-10,-3.0621724439725405e-10,-7.3300180646802941e-10,-1.1063908883294548e-09
6.32675,-1.0390950427552883e-09,-3.2269914176263785e-10,-2.6652781768869381e-10,-2.638278417378374e-10,-3.0557801111225287e-10,-7.3100709568676063e-10,-1.1028827158736988e-09
6.327,-1.0414997299392546e-09,-3.2279419136540153e-10,-2.6638391053654182e-10,-2.6341045181700676e-10,-3.0494526682307822e-10,-7.2907140441693724e-10,-1.0994563338537501e-09
6.32725,-1.0438738313186497e-09,-3.2289245304157549e-10,-2.6624270429525851e-10,-2.6299357616540385e-10,-3.0431333675845118e-10,-7.2718602226694658e-10,-1.0960804332897191e-09
6.3275,-1.0461850145215735e-09,-3.2299012562809124e-10,-2.661022281145606e-10,-2.6257601640810539e-10,-3.0368424165389604e-10,-7.2535527565334841e-10,-1.0927663694993435e-09
6.32775,-1.0484005607713582e-09,-3.2308469271628907e-10,-2.6596158483019813e-10,-2.6215659779868261e-10,-3.0305824375498908e-10,-7.2357708419832895e-10,-1.0895097182922646e-09
6.328,-1.0504937144723546e-09,-3.2317273844427777e-10,-2.6581758724403245e-10,-2.617349816720969e-10,-3.0243798762582495e-10,-7.2185319694308914e-10,-1.0863175300987376e-09
6.32825,-1.0524491340736714e-09,-3.232564785551337e-10,-2.6567297836473063e-10,-2.6130999525961175e-10,-3.018198680845346e-10,-7.2017146950059461e-10,-1.0831592537398723e-09
6.3285,-1.0542402701832133e-09,-3.2333323693554762e-10,-2.6552351960735866e-10,-2.6088117313499443e-10,-3.01206800671923e-10,-7.1852873311288302e-10,-1.0800398584699145e-09
6.32875,-1.0558487505069559e-09,-3.2340194457176665e-10,-2.653667327482989e-10,-2.6044830027828149e-10,-3.00599760422244e-10,-7.1691710398657623e-10,-1.076953081316545e-09
6.329,-1.0572572831262361e-09,-3.2346090573429768e-10,-2.651992579437179e-10,-2.6001192165502006e-10,-3.0000242968148937e-10,-7.1533196213739902e-10,-1.0739066254821367e-09
6.32925,-1.0584664925891016e-09,-3.2351244790037935e-10,-2.6502281272437486e-10,-2.595724097130694e-10,-2.9941263182073339e-10,-7.1375964723114402e-10,-1.0708756216486074e-09
6.3295,-1.0594733194261887e-09,-3.2355429541097733e-10,-2.6483435508989708e-10,-2.5913051615965762e-10,-2.9883410797112546e-10,-7.1219733310134814e-10,-1.0678703782115325e-09
6.32975,-1.0602796198302017e-09,-3.2358609227980817e-10,-2.6463355664344545e-10,-2.5868788876665346e-10,-2.9826869663703368e-10,-7.1064250962797619e-10,-1.0648919101569125e-09
6.33,-1.0608933349405068e-09,-3.2360602546568072e-10,-2.6441935485656722e-10,-2.5824690576613528e-10,-2.9772013507294974e-10,-7.0910045634080334e-10,-1.0619548090013564e-09
6.33025,-1.0613411193514821e-09,-3.2361803091317604e-10,-2.6419790279155272e-10,-2.5781032846348522e-10,-2.9718565941917325e-10,-7.0756991319310078e-10,-1.059038493128692e-09
6.3305,-1.0616450040881942e-09,-3.236209310207257e-10,-2.6397088117890583e-10,-2.5738202145363918e-10,-2.9666849105712733e-10,-7.0606360207450833e-10,-1.0561572877194218e-09
6.33075,-1.0618346878432339e-09,-3.2361690871169267e-10,-2.6374291188293449e-10,-2.5696659477353302e-10,-2.9616995757582603e-10,-7.0459498907263814e-10,-1.0533160385175565e-09
6.331,-1.0619398164880461e-09,-3.2360724062524054e-10,-2.6351710163598829e-10,-2.565683115817101e-10,-2.9569202749581428e-10,-7.0318011406242773e-10,-1.0505305699649643e-09
6.33125,-1.0619979268626414e-09,-3.2359630585110602e-10,-2.6330134864557692e-10,-2.5619228044526935e-10,-2.9523536955779024e-10,-7.018348405471961e-10,-1.0478036495577522e-09
6.3315,-1.0620598775789464e-09,-3.2359118442673449e-10,-2.6310429550097279e-10,-2.558429654404961e-10,-2.94800909407521e-10,-7.0057185624694074e-10,-1.0451383736391732e-09
6.33175,-1.0621628450648978e-09,-3.2359526952868481e-10,-2.6292977564201046e-10,-2.5552478128466744e-10,-2.9439349664498918e-10,-6.9940452553398818e-10,-1.0425535084857235e-09
6.332,-1.0623398093649421e-09,-3.2361183389181159e-10,-2.6278020001007631e-10,-2.5524107450781024e-10,-2.9401943220672667e-10,-6.9834377125284593e-10,-1.0400683709187413e-09
6.33225,-1.0626398795665185e-09,-3.236496034736683e-10,-2.6266325738917536e-10,-2.5499664570675061e-10,-2.9368284866596968e-10,-6.9739262822291902e-10,-1.0376812315304069e-09
6.3325,-1.0631091616381957e-09,-3.2371630226455815e-10,-2.6258477480046636e-10,-2.5479538982339604e-10,-2.93388669028764e-10,-6.9655241203131738e-10,-1.0353947405004297e-09
6.33275,-1.0637794639688691e-09,-3.2381519607809538e-10,-2.6254537105230013e-10,-2.5464029325767068e-10,-2.9314416627741189e-10,-6.9582530775601684e-10,-1.0332224893964309e-09
6.333,-1.0646720364826562e-09,-3.2394836048208348e-10,-2.6254393464303146e-10,-2.5453280521421417e-10,-2.9295560220238072e-10,-6.9520888489793854e-10,-1.0311791716430084e-09
6.33325,-1.0658282363210526e-09,-3.241220191536832e-10,-2.6258453832704122e-10,-2.5447585972742848e-10,-2.9282779758685233e-10,-6.9470049331511532e-10,-1.0292688314716962e-09
6.3335,-1.0672784875817972e-09,-3.2434148218603995e-10,-2.6267125584162168e-10,-2.5447130732462844e-10,-2.9276456478662948e-10,-6.9429596626613888e-10,-1.0274986758223468e-09
6.33375,-1.0690344522568847e-09,-3.246058360375363e-10,-2.6280181718285259e-10,-2.5451875901046893e-10,-2.9276957470265678e-10,-6.9399100328632654e-10,-1.0258830724062548e-09
6.334,-1.0710937808439634e-09,-3.2491324859814803e-10,-2.6297390287979143e-10,-2.5461731441673999e-10,-2.9284461253427481e-10,-6.9378083368221738e-10,-1.0244355795970869e-09
6.33425,-1.073485169406294e-09,-3.2526891194209984e-10,-2.6319365747561033e-10,-2.5476976411679768e-10,-2.9298723664041142e-10,-6.9365985139794383e-10,-1.0231507275244822e-09
6.3345,-1.076197112939747e-09,-3.2566861328651398e-10,-2.6345765244661917e-10,-2.5497490727672027e-10,-2.9319410786020903e-10,-6.9362243650661324e-10,-1.0220311251557358e-09
6.33475,-1.0792184509951151e-09,-3.2611036882815454e-10,-2.6376485875815542e-10,-2.5523260243821397e-10,-2.9345898077487115e-10,-6.9366340783121965e-10,-1.0210699482509508e-09
6.335,-1.0825220943238072e-09,-3.2658881844362656e-10,-2.6411040044807904e-10,-2.5554031609224814e-10,-2.9377415546165313e-10,-6.937758141372308e-10,-1.0202610443014672e-09
6.33525,-1.0861096358197877e-09,-3.2710673852819808e-10,-2.6449814612344013e-10,-2.5589882089265018e-10,-2.9413017901302373e-10,-6.9395849197627132e-10,-1.0195875693123837e-09
6.3355,-1.0899419745755789e-09,-3.2765751475173717e-10,-2.6492131427381686e-10,-2.5630204005114078e-10,-2.9451728777156081e-10,-6.9420471310569679e-10,-1.019038983230192e-09
6.33575,-1.0939865266984264e-09,-3.2823762557618296e-10,-2.6537626026631204e-10,-2.5674479588464929e-10,-2.9492732246094069e-10,-6.9451205025357836e-10,-1.0186028691324767e-09
6.336,-1.0982007770440028e-09,-3.2884016831768339e-10,-2.6585532194301374e-10,-2.5721836227033099e-10,-2.9535230909806286e-10,-6.948753249976676e-10,-1.0182673940324672e-09
6.33625,-1.1025691515500388e-09,-3.2946751143349472e-10,-2.6636116681097559e-10,-2.5771820978465966e-10,-2.9578563810441552e-10,-6.9529651079719028e-10,-1.0180148134405819e-09
6.3365,-1.1070400799820443e-09,-3.3011215052091717e-10,-2.6688583832652255e-10,-2.5823435657934696e-10,-2.9622122085385956e-10,-6.9576849252118846e-10,-1.0178293585249213e-09
6.33675,-1.1115769978466093e-09,-3.30770328956671e-10,-2.6742480884589188e-10,-2.5875860325904024e-10,-2.9665433059587228e-10,-6.962852119753118e-10,-1.0176939535826243e-09
6.337,-1.1161324081908486e-09,-3.3143542252406984e-10,-2.6797009580362346e-10,-2.5928120083652354e-10,-2.970803161225229e-10,-6.9683618992875166e-10,-1.017594007975837e-09
6.33725,-1.1206979339349926e-09,-3.3211011186762734e-10,-2.6852400783611702e-10,-2.5979861113216819e-10,-2.9749731430452969e-10,-6.9741592835260076e-10,-1.0175131374773939e-09
6.3375,-1.1252297325008239e-09,-3.3278791923516206e-10,-2.6907890043242058e-10,-2.603030955313283e-10,-2.9790273169791785e-10,-6.9801251361819943e-10,-1.0174395773128334e-09
6.33775,-1.1296958933844058e-09,-3.3346499511123845e-10,-2.6963003557644023e-10,-2.607895187734596e-10,-2.9829453052151104e-10,-6.9861434251959703e-10,-1.0173624656617468e-09
