Physical Time (s),ek_vol Monitor (J): cv1,ek_vol Monitor (J): cv2,ek_vol Monitor (J): cv3,ek_vol Monitor (J): cv4,ek_vol Monitor (J): cv5,ek_vol Monitor (J): cv6,ek_vol Monitor (J): cv7
6.24225,1.5718516956963245e-07,1.344562098941129e-07,1.6217229626013141e-07,1.3533900617842269e-07,1.1555636368578236e-07,1.8525476012835445e-07,2.07520409753452e-07
6.2425,1.5721133763023396e-07,1.3441484301423348e-07,1.6215679387612753e-07,1.3536108428000549e-07,1.15588361001778e-07,1.8525380113257904e-07,2.0749846752751383e-07
6.24275,1.5723794314031455e-07,1.343733584515457e-07,1.6214077246507576e-07,1.3538278161964461e-07,1.1562052928358337e-07,1.8525335322233581e-07,2.0747654829316014e-07
6.243,1.5726497842484838e-07,1.3433175759338034e-07,1.6212424477424983e-07,1.3540409286032078e-07,1.1565286426735438e-07,1.8525342115213068e-07,2.0745465478630112e-07
6.24325,1.5729243596488762e-07,1.3429004312823106e-07,1.6210722155248086e-07,1.3542501594871132e-07,1.1568535930972367e-07,1.8525401049315797e-07,2.0743278888173078e-07
6.2435,1.5732031496607581e-07,1.342482117880605e-07,1.6208972424790714e-07,1.3544554019320327e-07,1.1571800493219387e-07,1.8525512402929485e-07,2.0741095412836704e-07
6.24375,1.5734861009045714e-07,1.3420626309128059e-07,1.6207176482756428e-07,1.3546566426995038e-07,1.1575079289156095e-07,1.8525676425547053e-07,2.0738915805813094e-07
6.244,1.5737731588238064e-07,1.3416419774673785e-07,1.6205334950267909e-07,1.3548539353499217e-07,1.1578371445690727e-07,1.8525893331525616e-07,2.073674091779607e-07
6.24425,1.5740642910376709e-07,1.3412201546253983e-07,1.6203449480911433e-07,1.3550472453723194e-07,1.1581675985047857e-07,1.852616330152327e-07,2.0734571867336826e-07
6.2445,1.5743594351187949e-07,1.3407971953896554e-07,1.6201521372151642e-07,1.3552365475217408e-07,1.15849920680425e-07,1.8526485878229123e-07,2.0732409953076426e-07
6.24475,1.5746585346853592e-07,1.340373129956495e-07,1.6199551341012387e-07,1.3554218627356236e-07,1.1588318986567268e-07,1.8526860310435793e-07,2.0730256219090356e-07
6.245,1.5749615492577453e-07,1.3399479723642805e-07,1.6197539909720152e-07,1.3556032384049188e-07,1.1591656092141292e-07,1.8527285916145894e-07,2.0728111153078194e-07
6.24525,1.5752684285997756e-07,1.3395217359852806e-07,1.6195489098780955e-07,1.355780577843818e-07,1.1595002700906494e-07,1.8527762186159707e-07,2.0725974261376466e-07
6.2455,1.5755791178652322e-07,1.3390944079779296e-07,1.6193400537583399e-07,1.3559538246515664e-07,1.1598357896551964e-07,1.8528289240120103e-07,2.0723845139447472e-07
6.24575,1.5758935463888403e-07,1.3386660113219513e-07,1.6191275193317135e-07,1.3561229647500835e-07,1.1601720712621526e-07,1.8528867528531431e-07,2.0721723310607914e-07
6.246,1.5762116352749637e-07,1.3382366057594466e-07,1.6189113959241869e-07,1.3562879759613626e-07,1.1605090128115502e-07,1.8529497378648042e-07,2.0719608419075469e-07
6.24625,1.5765333440204507e-07,1.3378061790775585e-07,1.6186918385780544e-07,1.356448802862081e-07,1.1608465175768815e-07,1.8530179149315384e-07,2.071750005551325e-07
6.2465,1.5768586399654467e-07,1.337374708115949e-07,1.6184690017162445e-07,1.3566053897060278e-07,1.1611844807407428e-07,1.853091301151652e-07,2.0715397862807986e-07
6.24675,1.5771874298164234e-07,1.3369422437298894e-07,1.6182430408379951e-07,1.3567577022204354e-07,1.1615227952343699e-07,1.853169912018418e-07,2.0713301764095556e-07
6.247,1.5775196133860908e-07,1.3365088424267051e-07,1.6180140833409063e-07,1.3569057262212741e-07,1.1618613644839309e-07,1.8532537395421796e-07,2.0711212065071439e-07
6.24725,1.5778551292161678e-07,1.3360745320037953e-07,1.6177823083571746e-07,1.3570493879507094e-07,1.1622000998418903e-07,1.8533427687306654e-07,2.0709129367300666e-07
6.2475,1.5781939327727527e-07,1.3356393041921752e-07,1.6175478276930294e-07,1.3571886757869918e-07,1.1625389273787783e-07,1.8534369701123532e-07,2.0707054256505213e-07
6.24775,1.5785359530608024e-07,1.335203178683852e-07,1.6173106946281078e-07,1.3573236492678204e-07,1.1628777667336933e-07,1.8535363313283427e-07,2.0704987087305832e-07
6.248,1.5788811170872085e-07,1.3347661921089203e-07,1.6170710519198456e-07,1.3574542709340544e-07,1.1632165358104198e-07,1.8536408670093815e-07,2.0702927663235678e-07
6.24825,1.5792293659806438e-07,1.3343283555180817e-07,1.6168290087756305e-07,1.3575805431947756e-07,1.1635551790980752e-07,1.8537505745411289e-07,2.0700875107778417e-07
6.2485,1.5795806406585727e-07,1.3338896940268002e-07,1.6165846502783445e-07,1.3577024745345946e-07,1.1638936423185867e-07,1.8538654418779404e-07,2.0698829040210215e-07
6.24875,1.5799348961058979e-07,1.3334502270891359e-07,1.6163381402935569e-07,1.3578199944582056e-07,1.164231868954355e-07,1.8539854315613802e-07,2.0696789566303544e-07
6.249,1.5802920791887953e-07,1.3330099529009006e-07,1.6160895675271048e-07,1.3579331267440787e-07,1.164569784617981e-07,1.8541105174583707e-07,2.0694756726061539e-07
6.24925,1.5806521274366505e-07,1.332568903820502e-07,1.6158390325594325e-07,1.3580418849224887e-07,1.1649072814540101e-07,1.8542406312064478e-07,2.0692730116188996e-07
6.2495,1.5810149721475197e-07,1.3321270984461013e-07,1.6155866539788992e-07,1.3581462642298297e-07,1.1652442665641029e-07,1.8543756287025983e-07,2.0690709513601545e-07
6.24975,1.5813805416676426e-07,1.3316845751892884e-07,1.615332470457003e-07,1.358246306568264e-07,1.1655806651775992e-07,1.8545153564102378e-07,2.0688695088701713e-07
6.25,1.5817487867589969e-07,1.3312413513115054e-07,1.6150765070740941e-07,1.3583420645269255e-07,1.1659163946793477e-07,1.8546597068168989e-07,2.0686687262199721e-07
6.25025,1.5821196240819802e-07,1.3307974473761746e-07,1.614818871974487e-07,1.3584335355751769e-07,1.1662513628909317e-07,1.8548085848397497e-07,2.0684686616323221e-07
6.2505,1.582492936319161e-07,1.3303529389911203e-07,1.6145596328538659e-07,1.3585207414782416e-07,1.1665854817966961e-07,1.8549618747985147e-07,2.0682693850109888e-07
6.25075,1.5828686531859152e-07,1.3299078415324191e-07,1.6142989169144598e-07,1.3586036796852035e-07,1.1669186987325629e-07,1.8551194716314672e-07,2.0680709837734533e-07
6.251,1.5832467415947602e-07,1.3294621258887457e-07,1.6140368173717586e-07,1.358682356002511e-07,1.1672509797083322e-07,1.8552812937469231e-07,2.0678735486084707e-07
6.25125,1.5836271358521892e-07,1.3290158164520691e-07,1.6137734106888416e-07,1.3587567673353533e-07,1.1675822948554695e-07,1.855447311687982e-07,2.0676771705969046e-07
6.2515,1.5840097347653901e-07,1.3285689781802615e-07,1.6135087622277959e-07,1.3588269389916592e-07,1.167912618033734e-07,1.8556174605222248e-07,2.0674819099962439e-07
6.25175,1.5843944452077696e-07,1.3281216605774169e-07,1.6132429272267646e-07,1.3588929136417075e-07,1.1682419142248937e-07,1.8557916969663976e-07,2.0672878331443645e-07
6.252,1.5847812075577852e-07,1.3276738766600595e-07,1.6129759666288217e-07,1.3589547411534089e-07,1.168570132173422e-07,1.8559699385622047e-07,2.0670949803166236e-07
6.25225,1.5851699783906102e-07,1.3272256346437329e-07,1.6127079467271681e-07,1.3590124829274305e-07,1.1688972026478644e-07,1.8561521460610808e-07,2.0669034023047332e-07
6.2525,1.5855607283646023e-07,1.3267769369218144e-07,1.6124389386899619e-07,1.359066199812811e-07,1.1692230535322065e-07,1.8563382931459113e-07,2.0667131555670678e-07
6.25275,1.5859533967082165e-07,1.3263278218255823e-07,1.6121690265888803e-07,1.3591159284902139e-07,1.1695476292872009e-07,1.8565283666763959e-07,2.0665241932330612e-07
6.253,1.586347918305661e-07,1.3258783193163681e-07,1.6118982726740418e-07,1.3591617373799779e-07,1.1698708750225564e-07,1.8567223257447499e-07,2.0663364922611245e-07
6.25325,1.5867442493726322e-07,1.3254284481600982e-07,1.6116267204697446e-07,1.359203698167349e-07,1.1701927276107421e-07,1.8569201212102461e-07,2.0661500744934852e-07
6.2535,1.587142291553264e-07,1.3249782882157647e-07,1.6113544142619339e-07,1.3592418445292821e-07,1.1705131112387846e-07,1.8571217131608631e-07,2.0659649606829572e-07
6.25375,1.5875419406777302e-07,1.3245279027020664e-07,1.6110814055862145e-07,1.3592762047924682e-07,1.1708319509892441e-07,1.8573270638042159e-07,2.065781172716876e-07
6.254,1.5879431406596659e-07,1.3240772938639502e-07,1.61080774552321e-07,1.3593067758148552e-07,1.1711491978243812e-07,1.8575361182493095e-07,2.0655987306034986e-07
6.25425,1.5883458424869153e-07,1.3236264608906119e-07,1.6105335251338213e-07,1.3593336145434235e-07,1.1714647278165583e-07,1.8577488307960445e-07,2.0654176368421944e-07
6.2545,1.5887499404582962e-07,1.3231754645838475e-07,1.6102588016782112e-07,1.3593567178331575e-07,1.1717784838583415e-07,1.8579651520857315e-07,2.0652378265380687e-07
6.25475,1.5891553350544774e-07,1.3227243677054963e-07,1.609983622947801e-07,1.3593761748018673e-07,1.1720903541270981e-07,1.8581850492112639e-07,2.065059253620428e-07
6.255,1.5895619514353453e-07,1.3222732159850272e-07,1.6097080125405582e-07,1.3593919798197071e-07,1.1724003112341974e-07,1.858408525058161e-07,2.0648818460340435e-07
6.25525,1.5899697376913774e-07,1.3218220192906523e-07,1.6094320134573333e-07,1.359404230695083e-07,1.1727082398686153e-07,1.8586355948077809e-07,2.0647055478817019e-07
6.2555,1.5903786347990341e-07,1.321370788552808e-07,1.6091556777016492e-07,1.3594129325954444e-07,1.1730141462472673e-07,1.8588662331879952e-07,2.0645303181277227e-07
6.25575,1.590788575875249e-07,1.3209195765990711e-07,1.6088790311490843e-07,1.3594182316379752e-07,1.173317916005063e-07,1.8591004041415243e-07,2.0643561777083791e-07
6.256,1.5911995040610382e-07,1.3204684159284024e-07,1.6086021247094902e-07,1.3594201118023456e-07,1.173619557836197e-07,1.8593381100173637e-07,2.0641832279667471e-07
6.25625,1.5916113712106398e-07,1.320017319852156e-07,1.6083249859940141e-07,1.3594186615185919e-07,1.1739190169242397e-07,1.8595793248179779e-07,2.0640116802507622e-07
6.2565,1.5920240732445289e-07,1.319566351823223e-07,1.6080476791091857e-07,1.3594139349244326e-07,1.1742162637860709e-07,1.8598240071824423e-07,2.0638416708919683e-07
6.25675,1.5924374899763348e-07,1.3191156093133672e-07,1.6077702884516903e-07,1.3594059810987686e-07,1.1745112522482945e-07,1.8600720847412917e-07,2.0636732822061527e-07
6.257,1.5928515936121173e-07,1.3186650825446383e-07,1.6074928474368699e-07,1.3593949470533358e-07,1.1748038842944001e-07,1.8603235314342959e-07,2.0635066051913993e-07
6.25725,1.593266343907164e-07,1.318214764857693e-07,1.6072153672336549e-07,1.35938090555386e-07,1.1750941595265577e-07,1.8605783576216585e-07,2.0633417069776195e-07
6.2575,1.5936816376889885e-07,1.3177647268934293e-07,1.6069378540802841e-07,1.3593639109172869e-07,1.1753821172394497e-07,1.8608365657738881e-07,2.0631786602421574e-07
6.25775,1.5940973684073829e-07,1.3173150327202093e-07,1.6066603534104539e-07,1.359344053683486e-07,1.1756677081965344e-07,1.8610981789275117e-07,2.0630175138547775e-07
6.258,1.5945134463371254e-07,1.3168657139731778e-07,1.6063829101332537e-07,1.3593214242122876e-07,1.1759508414315803e-07,1.8613632357637093e-07,2.0628582462164825e-07
6.25825,1.5949298311471571e-07,1.3164167552440219e-07,1.6061055670883067e-07,1.3592961019110904e-07,1.176231430635589e-07,1.8616318033235915e-07,2.0627007422103286e-07
6.2585,1.5953464947349743e-07,1.3159681420117644e-07,1.6058283316720841e-07,1.3592682092636031e-07,1.1765093870839384e-07,1.8619039045158443e-07,2.0625449642243546e-07
6.25875,1.5957633535886149e-07,1.315519913838027e-07,1.6055512484117142e-07,1.3592378137241777e-07,1.1767846729853953e-07,1.8621794570692726e-07,2.0623909383295229e-07
6.259,1.5961803261910692e-07,1.3150721051423178e-07,1.6052743399867472e-07,1.3592050253354651e-07,1.1770572116219551e-07,1.8624583500873921e-07,2.0622387511440456e-07
6.25925,1.5965973400517069e-07,1.3146247414996206e-07,1.6049976488684702e-07,1.3591699948657512e-07,1.1773268543761806e-07,1.8627405233754511e-07,2.0620884809024373e-07
6.2595,1.597014323120744e-07,1.314177847099268e-07,1.6047212246067232e-07,1.3591328241506978e-07,1.1775934942777189e-07,1.8630259229353895e-07,2.061940196292159e-07
6.25975,1.5974311751742411e-07,1.3137314699853646e-07,1.6044450896603321e-07,1.3590935748031416e-07,1.1778571010176013e-07,1.8633144880692262e-07,2.0617939624117243e-07
6.26,1.597847829010452e-07,1.313285638292898e-07,1.6041692548799553e-07,1.3590523446133557e-07,1.1781176332593261e-07,1.8636061443861559e-07,2.061649829364524e-07
6.26025,1.5982642336113471e-07,1.3128403751889151e-07,1.6038937422359169e-07,1.3590092293530818e-07,1.1783750256075997e-07,1.8639008468974637e-07,2.0615078544798939e-07
6.2605,1.598680290061959e-07,1.3123957498408756e-07,1.6036185944822425e-07,1.3589642318291998e-07,1.178629259470472e-07,1.8641985947806475e-07,2.0613681032965227e-07
6.26075,1.599095891063875e-07,1.31195183114416e-07,1.6033438452705302e-07,1.3589174266160513e-07,1.1788802610972524e-07,1.8644993895218734e-07,2.0612306399839974e-07
6.261,1.5995109938505487e-07,1.3115086147584432e-07,1.6030695165890102e-07,1.3588688419333573e-07,1.1791280216636254e-07,1.8648032237024939e-07,2.0610955126800315e-07
6.26125,1.5999255155180431e-07,1.311066143839659e-07,1.6027956187010951e-07,1.3588185093537336e-07,1.1793725628050282e-07,1.8651100404186917e-07,2.0609627762267914e-07
6.2615,1.6003393895444147e-07,1.3106244482174084e-07,1.6025221605474164e-07,1.3587665279652485e-07,1.179613828854778e-07,1.8654197747757843e-07,2.0608324682290439e-07
6.26175,1.6007525594937706e-07,1.3101835575668223e-07,1.60224916838076e-07,1.3587129495749562e-07,1.1798517831243574e-07,1.8657323961462289e-07,2.0607045718163013e-07
6.262,1.6011649756465882e-07,1.3097435008266604e-07,1.6019766699182682e-07,1.3586578553666408e-07,1.180086361289297e-07,1.8660478487820369e-07,2.0605790299524632e-07
6.26225,1.6015765926278668e-07,1.3093043006177903e-07,1.6017046879372505e-07,1.3586013297543751e-07,1.1803175312306953e-07,1.8663660593488588e-07,2.0604558956360766e-07
6.2625,1.6019873868534621e-07,1.3088659453914715e-07,1.6014332241989552e-07,1.3585434517616822e-07,1.1805452974181321e-07,1.8666869259799214e-07,2.0603352502100936e-07
6.26275,1.6023972516735679e-07,1.308428497906392e-07,1.6011622968158395e-07,1.3584843663503315e-07,1.1807695991451751e-07,1.8670103175028014e-07,2.0602171951586761e-07
6.263,1.6028060703992004e-07,1.3079920206602227e-07,1.6008919460170961e-07,1.3584241608654928e-07,1.1809903969562443e-07,1.8673360771961949e-07,2.0601018021835122e-07
6.26325,1.6032137775920756e-07,1.3075565427082751e-07,1.600622202402201e-07,1.3583628863333777e-07,1.181207683574141e-07,1.8676640712995101e-07,2.0599891211647769e-07
6.2635,1.6036203411288854e-07,1.307122064617468e-07,1.6003530989953692e-07,1.3583006395353912e-07,1.1814214025780879e-07,1.8679941963234487e-07,2.0598791676439257e-07
6.26375,1.6040257270079365e-07,1.306688603553978e-07,1.6000846554280151e-07,1.3582374896861926e-07,1.1816315337864129e-07,1.8683263047988908e-07,2.0597719271706779e-07
6.264,1.6044298625959247e-07,1.3062562037372459e-07,1.5998168612455387e-07,1.3581735939649428e-07,1.1818380105071192e-07,1.868660247602422e-07,2.0596673912888561e-07
6.26425,1.6048326465076485e-07,1.3058249218644022e-07,1.5995497308909163e-07,1.3581090725398784e-07,1.1820407845180178e-07,1.8689959134645502e-07,2.059565564071911e-07
6.2645,1.6052340204006229e-07,1.3053947795174873e-07,1.5992832741124283e-07,1.3580440039638226e-07,1.1822398493081338e-07,1.869333198969546e-07,2.0594664681849278e-07
6.26475,1.6056339350479196e-07,1.3049657985729564e-07,1.5990174913314833e-07,1.3579784733423551e-07,1.1824351755907222e-07,1.8696720093289686e-07,2.0593701639691761e-07
6.265,1.6060323590766301e-07,1.3045379925313524e-07,1.5987524035906668e-07,1.3579124942746402e-07,1.1826267887048989e-07,1.8700122363179977e-07,2.059276713356378e-07
6.26525,1.6064292653840309e-07,1.3041113614761816e-07,1.5984880172235008e-07,1.3578461104471163e-07,1.1828147236504503e-07,1.8703537334136186e-07,2.0591861880593607e-07
6.2655,1.6068245862266372e-07,1.3036859407326309e-07,1.598224331376914e-07,1.3577793385001904e-07,1.1829990549088507e-07,1.8706964082444555e-07,2.0590986492993958e-07
6.26575,1.6072182427707416e-07,1.3032617947919104e-07,1.5979613340359163e-07,1.3577122347280407e-07,1.1831797847914146e-07,1.8710401786259214e-07,2.0590141115849918e-07
6.266,1.6076101911661564e-07,1.3028389430654876e-07,1.597699009157289e-07,1.3576449016460706e-07,1.1833568498683469e-07,1.8713849942519217e-07,2.0589325928231951e-07
6.26625,1.6080003902458939e-07,1.3024173894947503e-07,1.5974373311895634e-07,1.3575773822096429e-07,1.1835302537886913e-07,1.8717308313198352e-07,2.0588541485960158e-07
6.2665,1.6083887709590677e-07,1.3019971636801524e-07,1.5971762892543032e-07,1.3575097293643745e-07,1.1837000421711021e-07,1.872077608736424e-07,2.0587788634059949e-07
6.26675,1.6087752205241369e-07,1.3015783265588002e-07,1.5969158779125409e-07,1.3574419958776858e-07,1.1838662765700834e-07,1.8724252448942826e-07,2.0587067767189467e-07
6.267,1.6091596607821554e-07,1.3011609088297418e-07,1.5966561093644247e-07,1.3573742580330331e-07,1.1840289789994972e-07,1.872773676227868e-07,2.058637943011184e-07
6.26725,1.6095420570263535e-07,1.300744926689153e-07,1.5963969997602192e-07,1.3573066056754066e-07,1.184188108181933e-07,1.8731228569738844e-07,2.0585723965710154e-07
6.2675,1.6099223455881007e-07,1.3003304447418499e-07,1.5961385589966031e-07,1.3572390846428839e-07,1.1843436119495305e-07,1.8734727949126169e-07,2.0585101165935426e-07
6.26775,1.6103004619905355e-07,1.2999174998020371e-07,1.5958807973180275e-07,1.3571717866301775e-07,1.1844954444089173e-07,1.8738234757933752e-07,2.0584510420857457e-07
6.268,1.6106763467293008e-07,1.2995061156714127e-07,1.5956237208728006e-07,1.3571047731799962e-07,1.1846435898757567e-07,1.874174897059907e-07,2.0583951354039546e-07
6.26825,1.6110499617032864e-07,1.2990963161640437e-07,1.5953673254423502e-07,1.3570381451978589e-07,1.1847879980453614e-07,1.8745270232648579e-07,2.0583424124198714e-07
6.2685,1.611421307670296e-07,1.2986881184122872e-07,1.5951115748333234e-07,1.3569720006825056e-07,1.1849286028120038e-07,1.8748798233606342e-07,2.0582928912205864e-07
6.26875,1.6117903890221145e-07,1.2982815133654417e-07,1.5948564450648212e-07,1.3569064248168119e-07,1.1850653520438884e-07,1.8752332087487693e-07,2.0582465940570918e-07
6.269,1.6121571617592475e-07,1.2978765195115675e-07,1.5946019247047718e-07,1.3568415148461513e-07,1.1851982543944169e-07,1.8755870383212347e-07,2.0582035349653811e-07
6.26925,1.6125215357643686e-07,1.2974731903391795e-07,1.594348020384762e-07,1.3567773327989933e-07,1.1853273720531963e-07,1.8759411802937662e-07,2.0581636604518341e-07
6.2695,1.6128834156223818e-07,1.2970715874371433e-07,1.5940947509965263e-07,1.356713887772314e-07,1.1854527293039112e-07,1.8762955582935282e-07,2.0581269432773125e-07
6.26975,1.6132427626254646e-07,1.2966717107270224e-07,1.5938421414583973e-07,1.3566511844082027e-07,1.1855743082301672e-07,1.8766501021722739e-07,2.0580934187715742e-07
6.27,1.6135995259182057e-07,1.2962735725871999e-07,1.593590238898409e-07,1.3565892654684323e-07,1.1856921246244908e-07,1.8770046781840548e-07,2.0580631274235207e-07
