Physical Time (s),Etau_left Monitor (kg-m/s^3)
0.59774617,-5.416346641908098e-05
0.59779681,-5.3778267971475236e-05
0.59784744,-5.3361774076489491e-05
0.59789808,-5.2925105882547656e-05
0.59794872,-5.2478333226524419e-05
0.59799935,-5.2030372026119182e-05
0.59804998,-5.1588963206517911e-05
0.59810062,-5.1160706111791208e-05
0.59815125,-5.0751330380421726e-05
0.59820189,-5.0365608574922061e-05
0.59825253,-5.0003775657517845e-05
0.59830316,-4.9670798022825742e-05
0.59835379,-4.9368025383742931e-05
0.59840443,-4.909520843828664e-05
0.59845507,-4.8850997814378569e-05
0.5985057,-4.863347401741065e-05
0.59855633,-4.8440541956628938e-05
0.59860697,-4.8270280174981953e-05
0.5986576,-4.8121112899712693e-05
0.59870824,-4.7991995529041658e-05
0.59875888,-4.7882593075366839e-05
0.59880951,-4.7793409282905752e-05
0.59886014,-4.7725791736498636e-05
0.59891078,-4.7681811890596826e-05
0.59896141,-4.7664060428343579e-05
0.59901205,-4.7675371462130613e-05
0.59906269,-4.7718525023395818e-05
0.59911332,-4.7796000220742086e-05
0.59916395,-4.790973558646019e-05
0.59921459,-4.8060963138179532e-05
0.59926523,-4.8250080811823264e-05
0.59931586,-4.8476545219551623e-05
0.59936649,-4.8738781602970273e-05
0.59941713,-4.903413347558538e-05
0.59946776,-4.9358801419854142e-05
0.5995184,-4.9707766513774101e-05
0.59956904,-5.0074722428910702e-05
0.59961967,-5.0452118276504297e-05
0.5996703,-5.0831190934322499e-05
0.59972094,-5.1202180098890481e-05
0.59977158,-5.1554705297933258e-05
0.59982221,-5.1878226329501439e-05
0.59987284,-5.2162722454749209e-05
0.59992348,-5.2399386571141469e-05
0.59997411,-5.2581379543066338e-05
0.60002475,-5.2704502206857943e-05
0.60007539,-5.2767693925180384e-05
0.60012602,-5.2773236885893447e-05
0.60017665,-5.2726570252859605e-05
0.60022729,-5.2635441651296684e-05
0.60027792,-5.2509438022814182e-05
0.60032856,-5.2358923668792089e-05
0.6003792,-5.2193765188615832e-05
0.60042983,-5.2022377473882329e-05
0.60048046,-5.1850952008564402e-05
0.6005311,-5.1683126183331253e-05
0.60058174,-5.1519811031849534e-05
0.60063237,-5.1359707569469657e-05
0.600683,-5.1199957209135979e-05
0.60073364,-5.1036925911581887e-05
0.60078427,-5.086684550188824e-05
0.60083491,-5.0686427677873173e-05
0.60088555,-5.049332236773623e-05
0.60093618,-5.0286337320428913e-05
0.60098681,-5.0065524662125082e-05
0.60103745,-4.9831988113866382e-05
0.60108808,-4.9587626277800898e-05
0.60113872,-4.9334982262848932e-05
0.60118936,-4.9076995555151198e-05
0.60123999,-4.8817209822953693e-05
0.60129062,-4.8558938639264382e-05
0.60134126,-4.8305868198116406e-05
0.6013919,-4.8061934888326719e-05
0.60144253,-4.7831394470943455e-05
0.60149316,-4.761888557511437e-05
0.6015438,-4.7429499698495611e-05
0.60159443,-4.7268788799943165e-05
0.60164507,-4.7142792652153533e-05
0.60169571,-4.7057953840600539e-05
0.60174634,-4.7020962368195693e-05
0.60179697,-4.7038549075711418e-05
0.60184761,-4.7117105109768738e-05
0.60189824,-4.7262284017933449e-05
0.60194888,-4.7478528911358018e-05
0.60199952,-4.7768564911266305e-05
0.60205015,-4.8132847588502015e-05
0.60210078,-4.8569093252378925e-05
0.60215142,-4.9071944568344112e-05
0.60220206,-4.9632777178947258e-05
0.60225269,-5.0239735934159741e-05
0.60230332,-5.0878026100335661e-05
0.60235396,-5.1530394582206525e-05
0.60240459,-5.2177822164408235e-05
0.60245523,-5.2800812893776458e-05
0.60250587,-5.3380254302063213e-05
0.6025565,-5.3898480857491044e-05
0.60260713,-5.4340286015249731e-05
0.60265777,-5.4693696356494189e-05
0.60270841,-5.4950646890670785e-05
0.60275904,-5.5107156421853314e-05
0.60280967,-5.5163324008830305e-05
0.60286031,-5.5123012226483884e-05
0.60291094,-5.4993309978199535e-05
0.60296158,-5.478354157561072e-05
0.60301222,-5.4504847547934774e-05
0.60306285,-5.4169385660506869e-05
0.60311348,-5.3789284065378617e-05
0.60316412,-5.3376509196242678e-05
0.60321475,-5.2942302599009281e-05
0.60326539,-5.2496861724518843e-05
0.60331603,-5.2049230818054024e-05
0.60336666,-5.1607275337221097e-05
0.60341729,-5.1177708956201194e-05
0.60346793,-5.0766323686211455e-05
0.60351857,-5.0378223857978349e-05
0.6035692,-5.0013583236026996e-05
0.60361983,-4.9677545195613338e-05
0.60367047,-4.9371523309997968e-05
0.6037211,-4.9095522835113098e-05
0.60377174,-4.8848306046834939e-05
0.60382238,-4.8628000030468001e-05
0.60387301,-4.8432520729417214e-05
0.60392364,-4.825991202626938e-05
0.60397428,-4.8108546731222545e-05
0.60402491,-4.7977296704494644e-05
0.60407555,-4.7865727038982623e-05
0.60412619,-4.7774235067514601e-05
0.60417682,-4.7704072460656693e-05
0.60422745,-4.765723628697168e-05
0.60427809,-4.763627698625891e-05
0.60432873,-4.7644026267583825e-05
0.60437936,-4.7683305550655203e-05
0.60442999,-4.7756656980516222e-05
0.60448063,-4.78661131855631e-05
0.60453126,-4.801301470687667e-05
0.6045819,-4.819787844759567e-05
0.60463254,-4.8420274975718384e-05
0.60468317,-4.8678759066576566e-05
0.6047338,-4.8970807499499044e-05
0.60478444,-4.9292756663531197e-05
0.60483507,-4.9639721690087089e-05
0.60488571,-5.0005570682618633e-05
0.60493634,-5.038287103983216e-05
0.60498698,-5.0762989879400914e-05
0.60503761,-5.1136245074055287e-05
0.60508825,-5.1492285961952761e-05
0.60513889,-5.1820532869487591e-05
0.60518952,-5.2110839381823848e-05
0.60524015,-5.2354193585935118e-05
0.60529079,-5.2543458556760639e-05
0.60534142,-5.2674076524093754e-05
0.60539206,-5.2744588551030159e-05
0.6054427,-5.2756862104986792e-05
0.60549333,-5.2716002046474523e-05
0.60554396,-5.2629508656949054e-05
0.6055946,-5.2506806329501698e-05
0.60564524,-5.235826225673719e-05
0.60569587,-5.2193903892857331e-05
0.6057465,-5.2022388071307915e-05
0.60579714,-5.1850219125966463e-05
0.60584777,-5.1681398812478683e-05
0.60589841,-5.1517187770496744e-05
0.60594905,-5.1356517843661954e-05
0.60599968,-5.1196664482541001e-05
0.60605031,-5.1034042406245913e-05
0.60610095,-5.0864835083045242e-05
0.60615158,-5.0685640018566478e-05
0.60620222,-5.0493953839858002e-05
0.60625286,-5.0288425734332408e-05
0.60630349,-5.0068944140852328e-05
0.60635412,-4.9836496553469067e-05
0.60640476,-4.9592894164897692e-05
0.6064554,-4.9340618986536843e-05
0.60650603,-4.9082597988194683e-05
0.60655666,-4.8822292172507543e-05
0.6066073,-4.8563104768326992e-05
0.60665793,-4.8308673248121883e-05
0.60670857,-4.8062934105253517e-05
0.60675921,-4.7830111848064801e-05
0.60680984,-4.7614806948094244e-05
0.60686047,-4.7422056437227756e-05
0.60691111,-4.7257351836572468e-05
0.60696174,-4.7126665281395724e-05
0.60701238,-4.7036389116408787e-05
0.60706302,-4.6993181886449447e-05
0.60711365,-4.7003769159192186e-05
0.60716428,-4.707460400659597e-05
0.60721492,-4.721144324850274e-05
0.60726556,-4.7418896747955317e-05
0.60731619,-4.7699921010410548e-05
0.60736682,-4.8055280966993445e-05
0.60741746,-4.8483052116161094e-05
0.60746809,-4.8978261206283346e-05
0.60751873,-4.9532678528814874e-05
0.60756937,-5.0134815462110731e-05
0.60762,-5.0770163214239477e-05
0.60767063,-5.1421684107362441e-05
0.60772127,-5.2070490770019365e-05
0.60777191,-5.269704301880045e-05
0.60782254,-5.3282100355669984e-05
0.60787317,-5.3807764942186167e-05
0.60792381,-5.4258520499008126e-05
0.60797444,-5.4622013744189502e-05
0.60802508,-5.488972839773702e-05
0.60807572,-5.5057253359520292e-05
0.60812635,-5.5124273141750153e-05
0.60817698,-5.509426911699148e-05
0.60822762,-5.497399175072638e-05
0.60827825,-5.4772587630211109e-05
0.60832889,-5.450098017797316e-05
0.60837953,-5.4171316964124916e-05
0.60843016,-5.3795736970183327e-05
0.60848079,-5.3386203415576985e-05
0.60853143,-5.295404374014016e-05
0.60858207,-5.2509559549338289e-05
0.6086327,-5.2061916650206039e-05
0.60868333,-5.1619104875126041e-05
0.60873397,-5.1187957797283295e-05
0.6087846,-5.0774340636904573e-05
0.60883524,-5.0383550896996161e-05
0.60888588,-5.0016004053816206e-05
0.60893651,-4.9676637590232906e-05
0.60898714,-4.936707618956379e-05
0.60903778,-4.90875509974213e-05
0.60908841,-4.8836924100681289e-05
0.60913905,-4.8613356287088201e-05
0.60918969,-4.8414794080916291e-05
0.60924032,-4.8239254723991042e-05
0.60929095,-4.8085084513488436e-05
0.60934159,-4.7951115374847699e-05
0.60939223,-4.7836849640042323e-05
0.60944286,-4.7742609517875934e-05
0.60949349,-4.7669567586191867e-05
0.60954413,-4.7619645290915584e-05
0.60959476,-4.75953323859622e-05
0.6096454,-4.7599429087399478e-05
0.60969604,-4.7634756718569145e-05
0.60974667,-4.7703890361749417e-05
0.6097973,-4.7808923595191633e-05
0.60984794,-4.7951290509211097e-05
0.60989857,-4.8131613525464709e-05
0.60994921,-4.8349601134487871e-05
0.60999985,-4.860395294960655e-05
0.61005048,-4.8892296788244546e-05
0.61010111,-4.9211119793693601e-05
0.61015175,-4.9555710248172676e-05
0.61020239,-4.9920077739795229e-05
0.61025302,-5.029694558713055e-05
0.61030365,-5.0677804807091673e-05
0.61035429,-5.105306782697021e-05
0.61040492,-5.1412414770214141e-05
0.61045556,-5.1745235107937655e-05
0.6105062,-5.204127172102134e-05
0.61055683,-5.229130930928413e-05
0.61060746,-5.248793037750039e-05
0.6106581,-5.2626218053409517e-05
0.61070874,-5.2704318977321033e-05
0.61075937,-5.2723700977426193e-05
0.61081,-5.2689138912645225e-05
0.61086064,-5.2607897601712731e-05
0.61091127,-5.2489241307892313e-05
0.61096191,-5.2343517209095861e-05
0.61101255,-5.2180866623634947e-05
0.61106318,-5.2010170779999759e-05
0.61111381,-5.1838218038931488e-05
0.61116445,-5.1669324066102237e-05
0.61121508,-5.1505047127963806e-05
0.61126572,-5.1344557027721517e-05
0.61131636,-5.1185266955470986e-05
0.61136699,-5.102365182085165e-05
0.61141762,-5.0855874709147033e-05
0.61146826,-5.0678460451402923e-05
0.6115189,-5.0488789337071002e-05
0.61156953,-5.0285377840887474e-05
0.61162016,-5.0067983314843531e-05
0.6116708,-4.9837488100890209e-05
0.61172143,-4.9595621138917389e-05
0.61177207,-4.9344800985948216e-05
0.61182271,-4.9087939429311034e-05
0.61187334,-4.8828389219798007e-05
0.61192397,-4.8569593778194855e-05
0.61197461,-4.8315167384762579e-05
0.61202524,-4.8069003620282253e-05
0.61207588,-4.7835282981257288e-05
0.61212652,-4.7618551328993022e-05
0.61217715,-4.7423797245772224e-05
0.61222778,-4.7256462809146444e-05
0.61227842,-4.7122473092397682e-05
0.61232906,-4.7028195770533137e-05
0.61237969,-4.6980284176545218e-05
0.61243032,-4.6985469005802827e-05
0.61248096,-4.705024764988792e-05
0.61253159,-4.7180461447489912e-05
0.61258223,-4.7380856100236258e-05
0.61263287,-4.7654562611125387e-05
0.6126835,-4.8002580105596642e-05
0.61273413,-4.8423267351072474e-05
0.61278477,-4.891197106935464e-05
0.6128354,-4.9460806518848482e-05
0.61288604,-5.0058639916830192e-05
0.61293667,-5.0691304367976013e-05
0.61298731,-5.1342065216825278e-05
0.61303794,-5.1992257778266207e-05
0.61308858,-5.2622404596643073e-05
0.61313922,-5.3213237576797753e-05
0.61318985,-5.3746687472624777e-05
0.61324048,-5.4206914416064558e-05
0.61329112,-5.458117475521007e-05
0.61334175,-5.4860483071370313e-05
0.61339239,-5.5039926439941275e-05
0.61344303,-5.5118739665752011e-05
0.61349366,-5.5099985126687984e-05
0.61354429,-5.4990073704944119e-05
0.61359493,-5.4797955361652687e-05
0.61364557,-5.4534324708417797e-05
0.6136962,-5.4211288815592054e-05
0.61374683,-5.384100409852986e-05
0.61379747,-5.3435481677568843e-05
0.6138481,-5.3006158148818626e-05
0.61389874,-5.2563456736038535e-05
0.61394938,-5.2116661911228892e-05
0.61400001,-5.1673882495984727e-05
0.61405064,-5.1242068091915856e-05
0.61410128,-5.0827155139345109e-05
0.61415191,-5.0434567937139699e-05
0.61420255,-5.006499205056595e-05
0.61425319,-4.972309942760322e-05
0.61430382,-4.941089200894644e-05
0.61435445,-4.9128726060194295e-05
0.61440509,-4.8875557022970171e-05
0.61445573,-4.8649597998982534e-05
0.61450636,-4.8448830631657525e-05
0.61455699,-4.8271256799479473e-05
0.61460763,-4.811518165115062e-05
0.61465826,-4.7979383468375146e-05
0.6147089,-4.7863292141470214e-05
0.61475954,-4.7767139939017322e-05
0.61481017,-4.7692018569189938e-05
0.6148608,-4.7639781515519558e-05
0.61491144,-4.7612873687086278e-05
0.61496207,-4.7614081018814916e-05
0.61501271,-4.7646238200743348e-05
0.61506335,-4.7711958684676198e-05
0.61511398,-4.7813396127736107e-05
0.61516461,-4.7952055848033057e-05
0.61521525,-4.812864584782174e-05
0.61526589,-4.8342967293209559e-05
0.61531652,-4.8593817464469421e-05
0.61536715,-4.8878930261197571e-05
0.61541779,-4.9194913443643685e-05
0.61546842,-4.9537176696124431e-05
0.61551906,-4.9899852238033241e-05
0.6155697,-5.0275817454619988e-05
0.61562033,-5.0656693539639981e-05
0.61567096,-5.1033011584402848e-05
0.6157216,-5.1394522380345187e-05
0.61577224,-5.173064141146899e-05
0.61582287,-5.2031047550414836e-05
0.6158735,-5.2286388741074155e-05
0.61592414,-5.2489025835267409e-05
0.61597477,-5.2633742102822196e-05
0.61602541,-5.2718337109744409e-05
0.61607605,-5.2743912006774333e-05
0.61612668,-5.2714909542487161e-05
0.61617731,-5.2638360437185042e-05
0.61622795,-5.2523342760085389e-05
0.61627858,-5.2380140376865876e-05
0.61632922,-5.2218970357581918e-05
0.61637986,-5.2048904064820484e-05
0.61643049,-5.1876975611238256e-05
0.61648112,-5.1707771142762511e-05
0.61653176,-5.1543134642801436e-05
0.6165824,-5.1382467366318041e-05
0.61663303,-5.1223331217083241e-05
0.61668366,-5.1062261084304363e-05
0.6167343,-5.0895409271237756e-05
0.61678493,-5.0719232948913875e-05
0.61683557,-5.053100618620342e-05
0.61688621,-5.0329117352316719e-05
0.61693684,-5.0113196254610124e-05
0.61698747,-4.9884027403808266e-05
0.61703811,-4.9643265173272716e-05
0.61708874,-4.9393270925697878e-05
0.61713938,-4.9136917444884994e-05
0.61719002,-4.887752854727844e-05
0.61724065,-4.8618475621161651e-05
0.61729128,-4.8363389660647577e-05
0.61734192,-4.8116107871391925e-05
0.61739256,-4.7880755923045766e-05
0.61744319,-4.7661821909309157e-05
0.61749382,-4.7464231287363846e-05
0.61754446,-4.7293367795219637e-05
0.61759509,-4.7155106218030551e-05
0.61764573,-4.7055764516196175e-05
0.61769637,-4.7001977734853793e-05
0.617747,-4.7000491646072009e-05
0.61779763,-4.705784926259877e-05
0.61784827,-4.7180007889889431e-05
0.6178989,-4.7371880418775906e-05
0.61794954,-4.763683566664072e-05
0.61800018,-4.7976153886757669e-05
0.61805081,-4.8388527251242237e-05
0.61810144,-4.8869666185728133e-05
0.61815208,-4.9412044290393056e-05
0.61820272,-5.0004878952365397e-05
0.61825335,-5.0634268235743042e-05
0.61830398,-5.128370492778548e-05
0.61835462,-5.1934681013375312e-05
0.61840525,-5.2567737140044771e-05
0.61845589,-5.3163551006172796e-05
0.61850653,-5.3703871543601622e-05
0.61855716,-5.4172601399383529e-05
0.61860779,-5.4556657720343396e-05
0.61865843,-5.4846629129562699e-05
0.61870907,-5.5037158428282532e-05
0.6187597,-5.512702437807101e-05
0.61881033,-5.5118867930381377e-05
0.61886097,-5.5018728231194193e-05
0.6189116,-5.4835356288163814e-05
0.61896224,-5.457913025097682e-05
0.61901288,-5.4262119999080337e-05
0.61906351,-5.3896490280706279e-05
0.61911414,-5.3494270100579496e-05
0.61916478,-5.3066987285618341e-05
0.61921541,-5.2625195817918384e-05
0.61926605,-5.2178326074528009e-05
0.61931669,-5.1734646112297185e-05
0.61936732,-5.1301257659360375e-05
0.61941795,-5.0884217688581384e-05
0.61946859,-5.0489029565230144e-05
0.61951923,-5.0117102754784019e-05
0.61956986,-4.9772168112281241e-05
0.61962049,-4.9457004189570495e-05
0.61967113,-4.9172002706555516e-05
0.61972176,-4.8916201785066484e-05
0.6197724,-4.8687820915054124e-05
0.61982304,-4.8484818222289746e-05
0.61987367,-4.8305150145426453e-05
0.6199243,-4.8147064301299628e-05
0.61997494,-4.8009264301992287e-05
0.62002557,-4.7891099146581142e-05
0.62007621,-4.7792708333664068e-05
0.62012685,-4.7715105399311613e-05
0.62017748,-4.7660084763721027e-05
0.62022811,-4.7630056137840066e-05
0.62027875,-4.7627809213987265e-05
0.62032939,-4.7656209122847273e-05
0.62038002,-4.7717925218920633e-05
0.62043065,-4.7815191554906447e-05
0.62048129,-4.7949603881358253e-05
0.62053192,-4.8121973579376767e-05
0.62058256,-4.8332209473350663e-05
0.6206332,-4.8579224107748232e-05
0.62068383,-4.8860867218597779e-05
0.62073446,-4.9173870985623548e-05
0.6207851,-4.9513762261159471e-05
0.62083573,-4.9874839288482656e-05
0.62088637,-5.0250096575278179e-05
0.620937,-5.0631303226788483e-05
0.62098764,-5.1009106112878838e-05
0.62103827,-5.1373322742235468e-05
0.62108891,-5.1713380134472061e-05
0.62113955,-5.2018881688532231e-05
0.62119018,-5.2280330241819474e-05
0.62124081,-5.2489843104138782e-05
0.62129145,-5.2641894959420238e-05
0.62134208,-5.2733910572734074e-05
0.62139272,-5.2766609834908919e-05
0.62144336,-5.2744072572299294e-05
0.62149399,-5.2673075158658562e-05
0.62154462,-5.2562494745123134e-05
0.62159526,-5.242253163802441e-05
0.6216459,-5.2263467413515137e-05
0.62169653,-5.209457597786758e-05
0.62174716,-5.1923118795285828e-05
0.6217978,-5.1753996361036256e-05
0.62184843,-5.1589352721974746e-05
0.62189907,-5.142886425977192e-05
0.62194971,-5.1270262330514267e-05
0.62200034,-5.1110160858686428e-05
0.62205097,-5.0944728479748575e-05
0.62210161,-5.0770364267980482e-05
0.62215224,-5.0584233346154379e-05
0.62220288,-5.0384595363079811e-05
0.62225352,-5.0170934729359055e-05
0.62230415,-4.9943919657037318e-05
0.62235478,-4.970511664103201e-05
0.62240542,-4.9456815667429861e-05
0.62245606,-4.9201842045664233e-05
0.62250669,-4.8943467815789886e-05
0.62255732,-4.8685027201955815e-05
0.62260796,-4.8430123083780231e-05
0.62265859,-4.8182535578748194e-05
0.62270923,-4.7946339526143906e-05
0.62275987,-4.7725965050392851e-05
0.6228105,-4.7526280041655499e-05
0.62286113,-4.7352627502781077e-05
0.62291177,-4.7210842528254591e-05
0.6229624,-4.7107225679963109e-05
0.62301304,-4.7048404096599289e-05
0.62306368,-4.7041138399981294e-05
0.62311431,-4.7092019106207274e-05
0.62316494,-4.7207083488478023e-05
0.62321558,-4.7391378503240415e-05
0.62326622,-4.7648443778898146e-05
0.62331685,-4.7979804507287018e-05
0.62336748,-4.8384452755433882e-05
0.62341812,-4.8858447563557957e-05
0.62346875,-4.9394649299039273e-05
0.62351939,-4.9982653411552719e-05
0.62357003,-5.0608916342345042e-05
0.62362066,-5.1257221419338221e-05
0.62367129,-5.190924236349913e-05
0.62372193,-5.2545550130348332e-05
0.62377257,-5.3146752049042672e-05
0.6238232,-5.3694419018655539e-05
0.62387383,-5.4172140979180799e-05
0.62392447,-5.4566445471463061e-05
0.6239751,-5.4867501745200321e-05
0.62402574,-5.5069515019295064e-05
0.62407638,-5.5170815897761105e-05
0.62412701,-5.5173643792237533e-05
0.62417764,-5.508366824839198e-05
0.62422828,-5.4909400374236639e-05
0.62427891,-5.4661004785510323e-05
0.62432955,-5.4350445569378248e-05
0.62438019,-5.3989897904042637e-05
0.62443082,-5.3591421418994518e-05
0.62448145,-5.3166628947045973e-05
0.62453209,-5.2726186607537632e-05
0.62458273,-5.2279657514617275e-05
0.62463336,-5.1835434506406747e-05
0.62468399,-5.1400740910978053e-05
0.62473463,-5.098171854414645e-05
0.62478526,-5.0583901979811655e-05
0.6248359,-5.020935828219385e-05
0.62488654,-4.9861060754963563e-05
0.62493717,-4.9542452123403591e-05
0.6249878,-4.9253997389187663e-05
0.62503844,-4.8994877657952254e-05
0.62508907,-4.8763413114906942e-05
0.62513971,-4.8557593329727773e-05
0.62519035,-4.8375385821431231e-05
0.62524098,-4.8215002834912194e-05
0.62529161,-4.8075082791052961e-05
0.62534225,-4.7954878689004806e-05
0.62539289,-4.7854413311566002e-05
0.62544352,-4.7774577773804176e-05
0.62549415,-4.7717057187127996e-05
0.62554479,-4.7684177514981521e-05
0.62559542,-4.7678680360035793e-05
0.62564606,-4.7703412300809461e-05
0.6256967,-4.7761069005644798e-05
0.62574733,-4.7853941528548327e-05
0.62579796,-4.7983710625327793e-05
