Physical Time (s),ea_top Monitor (kg-m/s^3): top_cv1,ea_top Monitor (kg-m/s^3): top_cv2,ea_top Monitor (kg-m/s^3): top_cv3,ea_top Monitor (kg-m/s^3): top_cv4,ea_top Monitor (kg-m/s^3): top_cv5,ea_top Monitor (kg-m/s^3): top_cv6,ea_top Monitor (kg-m/s^3): top_cv7
0.91770874,3.0463560462035538e-07,3.1457119141061735e-07,4.531324103365383e-07,8.6998450113289038e-06,5.887058128585781e-05,0.00012510232549308462,0.00010342026740686063
0.91775937,3.0890931531811258e-07,3.1949376649079208e-07,4.6177316582234636e-07,8.7653932530910695e-06,5.9114190041391779e-05,0.00012546664890745576,0.00010382071412530492
0.91781001,3.1459465212528454e-07,3.2602081124323327e-07,4.7230884718336074e-07,8.8325229741589392e-06,5.9367275815136114e-05,0.00012586799767325431,0.00010425660645731346
0.91786064,3.2172667334852861e-07,3.3421365123475448e-07,4.8487602074061856e-07,8.9009035747869743e-06,5.9625867257353679e-05,0.00012630021703305768,0.00010472147680516465
0.91791128,3.3034422851006039e-07,3.4413722457553146e-07,4.9962875374987748e-07,8.9703944504446725e-06,5.9886327803589647e-05,0.00012675676458251793,0.00010520864916954758
0.91796192,3.4049286958690387e-07,3.5586334499949593e-07,5.1674187841424881e-07,9.0410613613250909e-06,6.0145484024602531e-05,0.00012723094342158978,0.00010571146761838625
0.91801255,3.5222598815152988e-07,3.6947213700872588e-07,5.3641082531576631e-07,9.1131873488762663e-06,6.040074195813825e-05,0.00012771612463499465,0.00010622351700335727
0.91806318,3.6560577235497316e-07,3.8505356380867446e-07,5.5885049065689272e-07,9.1872704753317022e-06,6.0650182570029336e-05,0.00012820599091920202,0.00010673884738979566
0.91811382,3.8070418257911986e-07,4.0270885433888185e-07,5.8429204890853772e-07,9.264008616895222e-06,6.0892650486057745e-05,0.00012869477811536879,0.00010725219811253816
0.91816445,3.9759967280129448e-07,4.2254743553268276e-07,6.1297358515293931e-07,9.3442586165597679e-06,6.1127791336399674e-05,0.00012917748930191017,0.00010775918368278869
0.91821509,4.1637604311613369e-07,4.4468582227119383e-07,6.4513196423298264e-07,9.4289780493095492e-06,6.1356045637836419e-05,0.00012965005133789377,0.00010825640899565911
0.91826573,4.3711993903719642e-07,4.6924489510188844e-07,6.8099278178640391e-07,9.5191497266590647e-06,6.1578573559812301e-05,0.00013010941642807575,0.0001087415376666673
0.91831636,4.5991617093796006e-07,4.9634496794746287e-07,7.2075792295972156e-07,9.6156927281155607e-06,6.1797130144500609e-05,0.00013055361361170281,0.00010921330769286108
0.91836699,4.8484237118155555e-07,5.2609922772032262e-07,7.6459317261249319e-07,9.7193720753912556e-06,6.2013860701526724e-05,0.00013098170825119615,0.00010967145684604004
0.91841763,5.119624354565455e-07,5.5860522607674282e-07,8.1261587996087583e-07,9.8307195076373274e-06,6.2231069674245398e-05,0.0001313936903467825,0.00011011658911797694
0.91846827,5.4131978233896986e-07,5.9393635776145456e-07,8.6488560595273244e-07,9.949976342553157e-06,6.245097169820504e-05,0.0001317902921242103,0.00011054996037955644
0.9185189,5.7292949045437758e-07,6.3213204418769629e-07,9.2139613225447583e-07,1.0077060580031213e-05,6.2675458111028e-05,0.00013217277470479075,0.00011097325339317191
0.91856953,6.0677094867325262e-07,6.7318828769440453e-07,9.8207029498282494e-07,1.0211566119464674e-05,6.2905903149486101e-05,0.00013254269052780093,0.00011138832498597234
0.91862017,6.4277840132938804e-07,7.1704631546667551e-07,1.0467539693383853e-06,1.0352786661189994e-05,6.3143022792246445e-05,0.00013290164856278195,0.00011179696343334882
0.9186708,6.8083489429556278e-07,7.6358461752510778e-07,1.1152132563084586e-06,1.0499763863985495e-05,6.3386807971584623e-05,0.00013325111528401029,0.00011220068818721359
0.91872144,7.2076584723028574e-07,8.1261122804993717e-07,1.1871305504599324e-06,1.0651348949954103e-05,6.3636517829930721e-05,0.00013359224212736349,0.00011260057314068025
0.91877208,7.6233747180428083e-07,8.6386096161092945e-07,1.2621034816353912e-06,1.080627101829524e-05,6.3890742862929129e-05,0.00013392573495746629,0.00011299712901211595
0.91882271,8.0525531587229607e-07,9.1699226684679871e-07,1.3396416109361224e-06,1.0963195692926358e-05,6.4147515258406506e-05,0.00013425175333579045,0.0001133902188462381
0.91887334,8.4916426085743749e-07,9.715878435296336e-07,1.4191668833043833e-06,1.1120774453883183e-05,6.4404458497277825e-05,0.00013456988887029184,0.00011377905394141498
0.91892398,8.936517231258221e-07,1.0271561664746964e-06,1.5000166185250194e-06,1.1277678075024471e-05,6.4658949244084449e-05,0.00013487917863164202,0.0001141622226654
0.91897461,9.382538562688511e-07,1.0831378571906636e-06,1.5814540243468732e-06,1.1432621419169628e-05,6.4908287310992078e-05,0.00013517817233494293,0.00011453777440078073
0.91902525,9.8246333047608512e-07,1.138914069219985e-06,1.662683132588842e-06,1.1584381946006923e-05,6.5149857073306365e-05,0.00013546504825790286,0.00011490334892378942
0.91907588,1.0257415153889977e-06,1.1938189808955065e-06,1.7428680853406212e-06,1.1731816494925189e-05,6.5381258635190429e-05,0.00013573775279220209,0.00011525633171126953
0.91912652,1.0675359181127987e-06,1.2471588364942203e-06,1.8211591549200898e-06,1.1873888443143196e-05,6.5600427677307979e-05,0.00013599417813225836,0.00011559403761640148
0.91917715,1.1073014544617758e-06,1.2982365044640063e-06,1.89672098963059e-06,1.2009699505490752e-05,6.5805728807003785e-05,0.00013623234621310898,0.00011591391468009782
0.91922779,1.1445252761704376e-06,1.3463797363936e-06,1.9687609991078664e-06,1.2138522691829526e-05,6.599602477955945e-05,0.00013645059237905435,0.00011621372817265259
0.91927843,1.1787547116062727e-06,1.3909735757700333e-06,2.0365588112959871e-06,1.2259834033493963e-05,6.6170727366052695e-05,0.00013664772587121006,0.00011649174211004175
0.91932906,1.2096232582651651e-06,1.4314928623262992e-06,2.0994932015404445e-06,1.2373331179634201e-05,6.632982031613202e-05,0.00013682316316030561,0.00011674684997332944
0.91937969,1.2368717909708072e-06,1.4675309329352204e-06,2.1570638867924592e-06,1.2478933881023126e-05,6.6473848454507605e-05,0.00013697701052271851,0.00011697866227149348
0.91943033,1.2603616326483933e-06,1.4988220875388897e-06,2.2089081444277712e-06,1.2576765709751616e-05,6.66038734943518e-05,0.0001371101082923949,0.00011718754665340329
0.91948096,1.2800757030995627e-06,1.525251600031595e-06,2.2548065692445744e-06,1.2667112971357234e-05,6.6721386440100745e-05,0.00013722401899707767,0.00011737461751616065
0.9195316,1.2961076321502458e-06,1.5468526068941172e-06,2.2946777611839492e-06,1.2750368520901449e-05,6.6828188655044607e-05,0.0001373209423827164,0.00011754164843498625
0.91958224,1.3086424516317114e-06,1.5637921258478568e-06,2.3285651411069423e-06,1.2826967253393407e-05,6.6926243628639902e-05,0.00013740358141472333,0.00011769093585549918
0.91963287,1.3179292310121138e-06,1.5763470220812372e-06,2.3566175062552862e-06,1.2897321686523199e-05,6.7017519454332263e-05,0.00013747496053194777,0.00011782511742961775
0.9196835,1.3242497513597685e-06,1.5848718216517457e-06,2.3790634578261469e-06,1.296176052541526e-05,6.7103829647452353e-05,0.00013753820316313674,0.00011794694618528335
0.91973414,1.3278917380380169e-06,1.5897656340057112e-06,2.3961890567709492e-06,1.3020483840520008e-05,6.7186692915829712e-05,0.00013759630356515367,0.00011805905622397214
0.91978477,1.329128033179206e-06,1.591441744184964e-06,2.4083205027240454e-06,1.3073537704465429e-05,6.7267220578632052e-05,0.00013765191401152107,0.000118163741386235
0.91983541,1.328206893537421e-06,1.5903056163572945e-06,2.4158169691350643e-06,1.3120818505884503e-05,6.7346043022509453e-05,0.00013770717042196212,0.00011826278199186113
0.91988604,1.3253464210644696e-06,1.5867357634671474e-06,2.4190645263266524e-06,1.3162096600921469e-05,6.7423273587371041e-05,0.00013776356587586085,0.00011835730362002079
0.91993668,1.3207356452148083e-06,1.5810720531510177e-06,2.4184737554635731e-06,1.3197062626841859e-05,6.7498515471741161e-05,0.00013782188498711933,0.00011844771464269494
0.91998731,1.3145378291277768e-06,1.5736081439693645e-06,2.4144734315800772e-06,1.3225386604224621e-05,6.7570911234097894e-05,0.00013788219784671544,0.000118533695743771
0.92003795,1.3068947434092703e-06,1.5645872212397399e-06,2.4074997416854077e-06,1.3246781250824109e-05,6.7639222392367862e-05,0.00013794390020978984,0.00011861423886572741
0.92008859,1.297928348818791e-06,1.5541989432964744e-06,2.3979770668292988e-06,1.3261058321443102e-05,6.7701943822747829e-05,0.00013800580342975419,0.00011868773910118195
0.92013922,1.2877404347750837e-06,1.5425772978674612e-06,2.3862918107980995e-06,1.3268167189649887e-05,6.7757435197466113e-05,0.00013806625837555522,0.00011875212613887989
0.92018985,1.2764104316589607e-06,1.5297982380055687e-06,2.3727623806336868e-06,1.3268208660823001e-05,6.7804053915520096e-05,0.00013812329752066561,0.00011880502110457524
0.92024049,1.2639929347736853e-06,1.5158787511471896e-06,2.3576105286056207e-06,1.326142506493773e-05,6.7840280094807117e-05,0.00013817478466846234,0.00011884390171246885
0.92029112,1.2505164527577825e-06,1.5007792210024981e-06,2.3409385768346579e-06,1.3248163626892351e-05,6.7864808642069985e-05,0.00013821854519467826,0.00011886625440054098
0.92034176,1.2359867579137978e-06,1.484410949277324e-06,2.3227196238657362e-06,1.3228829885909725e-05,6.7876620941262206e-05,0.00013825248762344705,0.00011886972662862652
0.9203924,1.2203746700163905e-06,1.4666287616797292e-06,2.3027815274545278e-06,1.3203805995941333e-05,6.7874981099573471e-05,0.00013827465404465779,0.00011885219836711793
0.92044303,1.2036669140916793e-06,1.4472873845541398e-06,2.2808642797131181e-06,1.317343154974111e-05,6.7859462547406425e-05,0.00013828329190482605,0.00011881188324813973
0.92049366,1.1858417594172458e-06,1.4262251552479779e-06,2.2566137709728668e-06,1.313792516399536e-05,6.782988638780463e-05,0.00013827681505228901,0.00011874730885631218
0.9205443,1.1668395081921282e-06,1.4032727896629746e-06,2.2296077159376112e-06,1.3097341356517861e-05,6.7786259380471004e-05,0.0001382537721705923,0.0001186573021014702
0.92059494,1.1466255635933864e-06,1.378270666131009e-06,2.199394620643153e-06,1.305156137416076e-05,6.7728718522415461e-05,0.00013821280340197572,0.00011854094941366884
0.92064557,1.125174670284857e-06,1.3510808047158963e-06,2.1655284166585762e-06,1.300029834815212e-05,6.7657474186271147e-05,0.00013815260129968092,0.00011839765655186914
0.9206962,1.1024696122895151e-06,1.321600198776389e-06,2.1276031556889892e-06,1.2943126445889752e-05,6.7572764980382895e-05,0.0001380719089958146,0.00011822696160672168
0.92074684,1.0785012216371727e-06,1.2897690372530279e-06,2.0852769944730335e-06,1.2879516812556804e-05,6.7474825255260692e-05,0.00013796953180499405,0.00011802855576323329
0.92079747,1.0532712001489669e-06,1.2555756565338807e-06,2.0382901351666045e-06,1.2808884388453289e-05,6.7363871824853235e-05,0.00013784440139101494,0.00011780249006879827
0.92084811,1.0267958171824503e-06,1.2190600896785215e-06,1.9864756165048016e-06,1.2730623542317567e-05,6.7240093199012743e-05,0.00013769565634051453,0.00011754915756408497
0.92089875,9.9910422245835362e-07,1.1803155469902825e-06,1.9297651538542576e-06,1.2644138888612687e-05,6.7103646247628651e-05,0.00013752273449802778,0.00011726929695015699
0.92094938,9.7024551718244548e-07,1.1394915789945547e-06,1.8682034324137781e-06,1.2548876391338714e-05,6.6954647030039217e-05,0.00013732545845116783,0.00011696400877753145
0.92100001,9.4029318498862326e-07,1.0967978255473456e-06,1.8019545716424033e-06,1.2444334831678912e-05,6.6793131114290468e-05,0.0001371040533021706,0.00011663474200655079
0.92105065,9.0935135331868732e-07,1.0525095415925922e-06,1.7313191155377124e-06,1.233008717903687e-05,6.6619011464643329e-05,0.00013685913563896412,0.00011628325632599385
0.92110128,8.7755874890819851e-07,1.0069704011346259e-06,1.6567473232451741e-06,1.2205806066312624e-05,6.6432043119488127e-05,0.00013659165756831136,0.00011591153526144432
0.92115192,8.4509204080498771e-07,9.605901265583596e-07,1.578846567801123e-06,1.2071288735463805e-05,6.6231783739175484e-05,0.00013630278169259855,0.00011552163170089219
0.92120256,8.1216469624622674e-07,9.1383588678470052e-07,1.4983809442342724e-06,1.1926492747838574e-05,6.6017586558863832e-05,0.00013599374505413034,0.00011511551577380749
0.92125319,7.7902376781760332e-07,8.6721677438507823e-07,1.4162574060476079e-06,1.1771571814245266e-05,6.578862025728843e-05,0.00013566570671379825,0.00011469491623878712
0.92130382,7.4594207575991135e-07,8.2126172706328009e-07,1.3334957097038399e-06,1.1606903352572464e-05,6.5543910814328519e-05,0.00013531960910638115,0.00011426115462605818
0.92135446,7.1321151922992495e-07,7.76496368000307e-07,1.2511881331205197e-06,1.1433113668049501e-05,6.5282415403944454e-05,0.00013495607324248869,0.00011381500444304717
0.9214051,6.811323444457865e-07,7.3341825196327813e-07,1.1704495978385125e-06,1.125109947397019e-05,6.5003131045944239e-05,0.00013457535036969762,0.00011335688889075682
0.92145573,6.5000079170382258e-07,6.9247173730094023e-07,1.0923590162870551e-06,1.1062029531882912e-05,6.4705216038333108e-05,0.00013417732030371964,0.00011288666940402093
0.92150636,6.2009663088462676e-07,6.5402603697452814e-07,1.0179006568366251e-06,1.0867330970945894e-05,6.4388132165335283e-05,0.0001337615619109186,0.00011240375036623402
0.921557,5.9167113250920368e-07,6.1835992280561703e-07,9.479132246869709e-07,1.0668663159564501e-05,6.4051794704860242e-05,0.0001333274923583219,0.00011190728468105631
0.92160763,5.6493570348036732e-07,5.8565235865364679e-07,8.8304979624301159e-07,1.0467873680047232e-05,6.3696702700006481e-05,0.00013287455873048327,0.00011139640185138027
0.92165827,5.4005417898637604e-07,5.5598360411201723e-07,8.2375570157516098e-07,1.0266951604122081e-05,6.3324067016886959e-05,0.00013240249444803603,0.00011087048110782273
0.92170891,5.1712638946261901e-07,5.2933296746290711e-07,7.7025361446126189e-07,1.0067947470178835e-05,6.293585157475622e-05,0.00013191153848914137,0.00011032938945372688
0.92175954,4.9619484968435589e-07,5.0559924468144011e-07,7.2256328629725307e-07,9.8729230009809433e-06,6.2534802577667297e-05,0.00013140267019427337,0.0001097737319250681
0.92181017,4.7723621112657015e-07,4.8460592806487753e-07,6.8051807542284924e-07,9.6838623219265742e-06,6.2124371339520578e-05,0.00013087772606061563,0.00010920499068227651
0.92186081,4.6016317420161061e-07,4.6611993149351232e-07,6.4379911266586323e-07,9.5026105543667367e-06,6.1708601467161828e-05,0.00013033946708506498,0.00010862561586576362
0.92191144,4.448365756485435e-07,4.4987097016988597e-07,6.1198042795765266e-07,9.3308302400878306e-06,6.1291991350934265e-05,0.00012979155528541385,0.00010803902816937285
0.92196208,4.3107121891323257e-07,4.3556402230156877e-07,5.8456531131670767e-07,9.1699570161969718e-06,6.087933246069531e-05,0.00012923846871432066,0.00010744955502378813
0.92201271,4.1865157119393099e-07,4.2289692032940725e-07,5.6102930301751167e-07,9.0211817183985113e-06,6.0475545404795667e-05,0.00012868535618997567,0.00010686230495057213
0.92206335,4.0734823021936829e-07,4.1157373450045668e-07,5.408500021998266e-07,8.8854365790212922e-06,6.0085512051324632e-05,0.00012813785933025632,0.00010628300092351128
0.92211398,3.9693361908029438e-07,4.0131607332028898e-07,5.2353310276536876e-07,8.7634152186939806e-06,5.9713935667912564e-05,0.00012760191224712035,0.00010571777877307521
0.92216462,3.8720250598266146e-07,3.9187764171969738e-07,5.0863422566599188e-07,8.6555993463545635e-06,5.9365227955995265e-05,0.0001270835512444836,0.0001051729901587951
0.92221526,3.7798368607894784e-07,3.8305203126918034e-07,4.9576754621176405e-07,8.562279014859096e-06,5.9043422666152644e-05,0.00012658873943027673,0.00010465500636893125
0.92226589,3.691414250214849e-07,3.7467319539772035e-07,4.8460520507578639e-07,8.4835775909038941e-06,5.8752119801432252e-05,0.00012612321264039933,0.00010417003261296017
0.92231652,3.6059283805184011e-07,3.666245876716454e-07,4.7488136982095827e-07,8.4194577674318032e-06,5.8494441406236526e-05,0.00012569235153984883,0.00010372394384294153
0.92236716,3.5230728795019845e-07,3.5884051230503002e-07,4.6638975166008323e-07,8.369729372296691e-06,5.8273033601752724e-05,0.00012530112409673365,0.00010332218264313939
0.92241779,3.4430009599386109e-07,3.5130456968284131e-07,4.5897860394824101e-07,8.3340398811150714e-06,5.8090043163421541e-05,0.00012495404387388557,0.00010296967069814128
0.92246843,3.3662534988824288e-07,3.4404600780450859e-07,4.5254575977935875e-07,8.3118662034346434e-06,5.7947084201176318e-05,0.00012465513640793461,0.00010267073456939251
0.92251907,3.2936865832395664e-07,3.3713462911960117e-07,4.4703479206825287e-07,8.302519235924003e-06,5.7845201883383897e-05,0.00012440792305850305,0.00010242905149282288
0.9225697,3.226380859785116e-07,3.3067234761862704e-07,4.4242965962561187e-07,8.3051569957095058e-06,5.7784826487343361e-05,0.00012421538064597725,0.00010224758267408736
0.92262033,3.1655447546427781e-07,3.2478368662615725e-07,4.3874940036849668e-07,8.3188124831153773e-06,5.7765737816120313e-05,0.00012407992770480973,0.0001021285506549434
0.92267097,3.1124236950012504e-07,3.1960620482281456e-07,4.3604255296149328e-07,8.3424276182856728e-06,5.778704132132018e-05,0.00012400335616900821,0.00010207336814815455
0.92272161,3.0682280338733096e-07,3.1528175981576857e-07,4.3438133244062259e-07,8.3748866173059078e-06,5.7847153612516469e-05,0.00012398671797861577,0.00010208253776776951
0.92277224,3.0340517425030634e-07,3.1194613503358871e-07,4.338527160413001e-07,8.4150498005452759e-06,5.7943820224868593e-05,0.00012403022629396947,0.00010215557719881866
0.92282287,3.0108567006906148e-07,3.0972506622149473e-07,4.3455433815339782e-07,8.4617976683617208e-06,5.8074207485277176e-05,0.00012413324497303823,0.00010229105338085738
0.92287351,2.9994469391082972e-07,3.0872962377025242e-07,4.3658830491241834e-07,8.5140594149598873e-06,5.8234979971831485e-05,0.00012429425215897946,0.00010248658481149987
